NO2_NO,,H2,,O2,,N2,,CH4,,CO,,CO2,,N2O,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.430448223,9.489848571,0.869397218,0.207323207,0.430448223,0.579972659,0.430448223,15.57134443,,,,,0.430448223,2.540755101,0.430448223,48.35352911
0.870942813,10.44629242,1.728748068,0.108506258,,,0.870942813,24.798067,,,,,0.870942813,12.67073448,0.870942813,37.7292223
1.300618238,9.479512993,,,,,1.299072643,24.88733811,,,,,1.300618238,13.04078229,1.300618238,41.52802829
1.728748068,2.817037153,,,,,1.728748068,24.56146686,,,,,1.728748068,17.70481859,1.728748068,33.50631894
