Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26)
2.537223232643032e-21,0.052102880930398214,0.0,0.12937145335017372,0.031075110263184432,0.3194096818763539,0.35048479213953954,0.20701222018021495,0.09201819554070223,0.0,3.6225958822826594e-68,3.493352247821201e-23,7.24519167592592e-68,0.0,1.5716797186607026e-145,4.3468073629577784e-70,2.1082425946079715e-112,7.169698261204682e-59,1.469904088902666e-87,1.1462626315767575e-75,4.888122077638718e-38,3.5992475322301376e-142,1.7987906762614505e-50,9.035886520618469e-93,7.969545485349165e-111,6.837835293088976e-153,3.4933522478212055e-23,1.5202154677552305e-113,3.756765645171402e-15,1.2840847288771254e-15,2.3458614266724892e-63
5.074584125924805e-21,0.052102880930398214,0.0,0.12937145335016867,0.031075110263184432,0.3194096818763526,0.35048479213953954,0.20701222018021495,0.09201819554069847,0.0,2.898260153696849e-67,6.986894032414569e-23,5.796520236477691e-67,0.0,2.0083646499456892e-143,1.7388000556239747e-69,3.579245902830189e-111,2.86799600413146e-58,1.1759977069091582e-86,9.17068151879324e-75,9.776509367261466e-38,1.151876595205866e-140,3.5976789484571984e-50,7.229166792828266e-92,2.5460704433852493e-109,4.3766370899014556e-151,6.986894032414578e-23,2.432509712971323e-112,7.513735117200319e-15,2.568239127589063e-15,9.383827537550242e-63
1.0149305912488351e-20,0.052102880930398214,0.0,0.1293714533501586,0.031075110263184432,0.31940968187635005,0.35048479213953954,0.20701222018021495,0.09201819554069096,0.0,2.318681504345247e-66,1.3973977601601306e-22,4.6373629519558924e-66,0.0,2.5685397777663631e-141,6.955392597755269e-69,6.385662700696102e-110,1.1472217419979515e-57,9.408279407508024e-86,7.33677740859243e-74,1.955328394650696e-37,3.686178291267301e-139,7.195455492846871e-50,5.783516470382034e-91,8.140730140297297e-108,2.8011832022322513e-149,1.3973977601601325e-22,3.892147517103603e-111,1.50276740559136e-14,5.136547925012379e-15,3.7536073825506652e-62
2.0298749485615447e-20,0.052102880930398214,0.0,0.12937145335013842,0.031075110263184432,0.3194096818763449,0.35048479213953954,0.20701222018021495,0.09201819554067593,0.0,1.8549745564792014e-65,2.794814473997478e-22,3.7099490675700036e-65,0.0,3.2863439481961952e-139,2.7822260358927052e-68,1.2325029484920827e-108,4.58893364909757e-57,7.526742628717684e-85,5.869514805714314e-73,3.910683310499795e-37,1.1796046174145253e-137,1.439100858161891e-49,4.626886391870594e-90,2.6039623443708546e-106,1.7928009293835573e-147,2.7948144739974815e-22,6.227541610325124e-110,3.005555191196193e-14,1.0273165519856766e-14,1.5014582266615272e-61
4.059763663186963e-20,0.052102880930398214,0.0,0.1293714533500981,0.031075110263184432,0.3194096818763346,0.35048479213953954,0.20701222018021495,0.09201819554064587,0.0,1.4839913864741422e-64,5.589647901672173e-22,2.967982736637278e-64,0.0,4.2056325613478767e-137,1.1129286309298425e-67,2.6465218528458892e-107,1.8355827959013462e-56,6.02144174442213e-84,4.695648996391048e-72,7.821393142197993e-37,3.7747788644110836e-136,2.8782114759133787e-49,3.701538399945903e-89,8.330965376380068e-105,1.1474069950497389e-145,5.58964790167218e-22,9.964151043640016e-109,6.011130753854565e-14,2.0546400709536567e-14,6.005863454058154e-61
8.119541092437801e-20,0.052102880930398214,0.0,0.12937145335001743,0.031075110263184432,0.3194096818763141,0.35048479213953954,0.20701222018021495,0.09201819554058577,0.0,1.187197805713542e-63,1.1179314757021562e-21,2.3743955823781642e-63,0.0,5.3826415447877845e-135,4.451986294405677e-67,6.392863399379005e-106,7.3423498561684895e-56,4.81717245218959e-83,3.756534057897367e-71,1.5642812805594387e-36,1.2079362907017903e-134,5.756432711404672e-49,2.9612424345811813e-88,2.6656346567630895e-103,7.343456256951362e-144,1.1179314757021577e-21,1.594270924382218e-107,1.2022281844966145e-13,4.1092871088860295e-14,2.402351491114124e-60
1.6239095950939475e-19,0.052102880930398214,0.0,0.1293714533498561,0.031075110263184432,0.319409681876273,0.35048479213953954,0.20701222018021495,0.09201819554046554,0.0,9.497601231881084e-63,2.235864846772034e-21,1.8995202231370345e-62,0.0,6.8894175683322405e-133,1.7810051419145276e-66,1.7135531311937795e-104,2.9369436769817053e-55,3.853745584426967e-82,3.0052331906430424e-70,3.128565213238718e-36,3.8654074168131534e-133,1.1512875182340527e-48,2.3689986335236665e-87,8.529592076891056e-102,4.699835402512164e-142,2.235864846772037e-21,2.550838884943926e-106,2.404458389036863e-13,8.21858118473642e-14,9.60941818341068e-60
3.2478205667942822e-19,0.052102880930398214,0.0,0.12937145334953348,0.031075110263184432,0.3194096818761908,0.35048479213953954,0.20701222018021495,0.0920181955402251,0.0,7.598088499981131e-62,4.47173158891179e-21,1.5196176814048624e-61,0.0,8.818221776618418e-131,7.125691976064953e-66,4.951907279763266e-103,1.1747782176939864e-54,3.0829995166146e-81,2.4041889302467616e-69,6.257133078597277e-36,1.2369321792338651e-131,2.302576012402532e-48,1.89520078116421e-86,2.729399252415788e-100,3.007911004709112e-140,4.471731588911796e-21,4.081346540662586e-105,4.808918743389092e-13,1.643716933637978e-13,3.8437697171235616e-59
6.495642510194952e-19,0.052102880930398214,0.0,0.12937145334888822,0.031075110263184432,0.3194096818760264,0.35048479213953954,0.20701222018021495,0.0920181955397442,0.0,6.078473805776845e-61,8.943465073191302e-21,1.2156947462822704e-60,0.0,1.1287174938781001e-128,2.8516112001874487e-65,1.4995761559564435e-101,4.699114364563181e-54,2.4664008329214715e-80,1.923352095290793e-68,1.2514268809314394e-35,3.958185862916612e-130,4.6051530006647226e-48,1.5161613746698353e-85,8.733965268044183e-99,1.9250796145202904e-138,8.943465073191314e-21,6.530157924868986e-104,9.61783923318049e-13,3.287434563943683e-13,1.5375083755750922e-58
1.299128639699629e-18,0.052102880930398214,0.0,0.1293714533475977,0.031075110263184432,0.3194096818756977,0.35048479213953954,0.20701222018021495,0.09201819553878242,0.0,4.8627802469385376e-60,1.7886932041750324e-20,9.725560374892256e-60,0.0,1.4447488602942157e-126,1.1417114644911732e-64,4.662588913226725e-100,1.8796460445701317e-53,1.973121154189211e-79,1.5386820566700795e-67,2.502854027074863e-35,1.2666199384324287e-128,9.210306976890029e-48,1.2129293996313275e-84,2.794850911409654e-97,1.2320707719291887e-136,1.7886932041750348e-20,1.0448255447654502e-102,1.9235679337111114e-12,6.574869824463224e-13,6.150034479541226e-58
2.5982574170598973e-18,0.052102880930398214,0.0,0.12937145334501665,0.031075110263184432,0.3194096818750402,0.35048479213953954,0.20701222018021495,0.09201819553685885,0.0,3.890224678477712e-59,3.577386597886837e-20,7.780449261767558e-59,0.0,1.8492724407763826e-124,4.5753806465080906e-64,1.4702596778501312e-98,7.518584775669248e-53,1.578497118492205e-78,1.230945797511059e-66,5.00570831936171e-35,4.053184542662503e-127,1.8420614928144347e-47,9.703436396632595e-84,8.943494157515968e-96,7.885502161633306e-135,3.577386597886842e-20,1.6717210930590864e-101,3.847135604236435e-12,1.314974034513483e-12,2.4600139870961877e-57
3.8973861944201654e-18,0.052102880930398214,0.0,0.1293714533424356,0.031075110263184432,0.31940968187438273,0.35048479213953954,0.20701222018021495,0.09201819553493527,0.0,1.1549104920012786e-58,5.366079991598642e-20,2.3098209557436583e-58,0.0,1.2433554404602265e-123,9.737085944669388e-64,7.012196444641396e-98,1.5976993021521975e-52,4.686163485173822e-78,3.654370464758617e-66,7.508562611648556e-35,1.9391163883926858e-126,2.7630922878202375e-47,2.8807077814650357e-83,4.2787254263107464e-95,4.477206568712886e-134,5.366079991598649e-20,6.324460667964343e-101,5.770702924501018e-12,1.9724610865438964e-12,5.22752984443046e-57
5.196514971780434e-18,0.052102880930398214,0.0,0.12937145333985456,0.031075110263184432,0.31940968187372526,0.35048479213953954,0.20701222018021495,0.0920181955330117,0.0,2.5164892256538597e-58,7.154773385310446e-20,5.032978389733064e-58,0.0,5.7207535584844835e-123,1.6634294982047359e-63,2.3149753640534954e-97,2.7254870782010436e-52,1.0210903790178236e-77,7.962681060397334e-66,1.0011416903935402e-34,6.417806493310087e-126,3.684123082706411e-47,6.2769107602028535e-83,1.41610974118602e-94,1.7218679791071199e-133,7.154773385310456e-20,1.6462535515460317e-100,7.694269894504929e-12,2.6299481385375614e-12,8.917551019800311e-57
7.79477252650097e-18,0.052102880930398214,0.0,0.12937145333469244,0.031075110263184432,0.3194096818724103,0.35048479213953954,0.20701222018021495,0.09201819552916457,0.0,7.304592058905806e-58,1.0732160172734056e-19,1.4609183939079384e-57,0.0,6.96941318168185e-122,3.453109496800611e-63,1.3460734043239057e-96,5.6427748632793e-52,2.9639104344111518e-77,2.311320718103422e-65,1.5017125488509095e-34,3.7445852051490167e-125,5.526184672197995e-47,1.8219935943308035e-82,8.262541778413345e-94,1.3105469162736722e-132,1.073216017273407e-19,6.04151837241282e-100,1.1541403012472587e-11,3.944922242438648e-12,1.8462656871536155e-56
1.0393030081221506e-17,0.052102880930398214,0.0,0.12937145332953032,0.031075110263184432,0.31940968187109536,0.35048479213953954,0.20701222018021495,0.09201819552531744,0.0,1.597431914730468e-57,1.4309546960157665e-19,3.194863790374212e-57,0.0,3.222706261559913e-121,5.888415844071875e-63,4.4727741164497076e-96,9.596882147111341e-52,6.481737901514307e-77,5.0545977797276474e-65,2.002283407308279e-34,1.245868788275656e-124,7.368246261249659e-47,3.984494537884548e-82,2.7490467783835823e-93,4.9487792096337516e-132,1.4309546960157685e-19,1.5666109609358062e-99,1.538853484240735e-11,5.2598963462045994e-12,3.140014379425943e-56
1.2991287635942043e-17,0.052102880930398214,0.0,0.12937145332436825,0.031075110263184432,0.3194096818697804,0.35048479213953954,0.20701222018021495,0.09201819552147031,0.0,2.996999691403952e-57,1.7886933747581276e-19,5.99399930947589e-57,0.0,1.1811296214123705e-120,9.020585363605937e-63,1.2049830689613003e-95,1.4661867465241605e-51,1.216062250382505e-76,9.483113393643986e-65,2.5028542657656484e-34,3.3593172709566795e-124,9.210307849829981e-47,7.475454064942477e-82,7.4124326726673765e-93,1.5137836406173017e-131,1.78869337475813e-19,3.425358509907739e-99,1.92356652923073e-11,6.574870449825766e-12,4.797232472055877e-56
1.8187802745383114e-17,0.052102880930398214,0.0,0.12937145331404404,0.031075110263184432,0.31940968186715046,0.35048479213953954,0.20701222018021495,0.09201819551377605,0.0,8.200337218164598e-57,2.504170732242849e-19,1.640067423567945e-56,0.0,1.8286591819658967e-119,1.7453201505762981e-62,7.094672559760268e-95,2.8194251105992386e-51,3.327367887297043e-76,2.5947526097189854e-64,3.503995982680387e-34,1.9804392264129465e-123,1.2894431025546993e-46,2.045420437221031e-81,4.3698963086613335e-92,1.3398260646499577e-130,2.504170732242853e-19,1.3175455515646471e-98,2.6929921965319863e-11,9.204818656624645e-12,9.224907893068716e-56
2.3384317854824187e-17,0.052102880930398214,0.0,0.12937145330371982,0.031075110263184432,0.3194096818645205,0.35048479213953954,0.20701222018021495,0.09201819550608178,0.0,1.7287308525126054e-56,3.219648089727571e-19,3.457461662725802e-56,0.0,9.311837954036296e-119,2.879163670261844e-62,2.3917154285173905e-94,4.6238499240379077e-51,7.014496320576347e-76,5.470054184019013e-64,4.505137699595126e-34,6.679775518591773e-123,1.657855419934963e-46,4.311995131555385e-81,1.4739115743976491e-91,5.537905427145883e-130,3.2196480897275757e-19,3.499739625551663e-98,3.462417303328601e-11,1.1834766862835468e-11,1.5128825196665243e-55
3.377734807370633e-17,0.052102880930398214,0.0,0.12937145328307148,0.031075110263184432,0.3194096818592606,0.35048479213953954,0.20701222018021495,0.09201819549069332,0.0,5.273165364345594e-56,4.650602804697015e-19,1.0546330599664873e-55,0.0,1.5579929194761924e-117,6.043137378352454e-62,1.6351155376861786e-93,9.586068692683912e-51,2.1396389722687085e-75,1.6685362109630328e-63,6.507421133424603e-34,4.5696135126833334e-122,2.3946800541212612e-46,1.3152922761745462e-80,1.0082981455619426e-90,5.849885366707937e-129,4.650602804697021e-19,1.5882157237660922e-97,5.001265835646303e-11,1.70946632734932e-11,3.136476310956373e-55
5.456340851147062e-17,0.052102880930398214,0.0,0.12937145324177476,0.031075110263184432,0.3194096818487408,0.35048479213953954,0.20701222018021495,0.09201819545991642,0.0,2.288071493624102e-55,7.512512234635903e-19,4.576142931262584e-55,0.0,6.034254304760688e-116,1.6114621934873223e-61,2.0594828766631106e-92,2.4923940526564885e-50,9.28407626318155e-75,7.239921141479069e-63,1.0511988001083558e-33,5.758538253846465e-121,3.8683293201969555e-46,5.707165535235245e-80,1.2706376045680461e-89,1.3121350319763608e-127,7.512512234635912e-19,1.1889735115000076e-96,8.078956175245632e-11,2.7614456087753057e-11,8.154891382787202e-55
9.61355293869992e-17,0.052102880930398214,0.0,0.12937145315918167,0.031075110263184432,0.31940968182770124,0.35048479213953954,0.20701222018021495,0.09201819539836287,0.0,1.2935751910711506e-54,1.3236331094513677e-18,2.5871503504904883e-54,0.0,4.017461462664808e-114,5.251224703424304e-61,3.944963809160552e-91,7.725324289564232e-50,5.248809208622925e-74,4.093133628047136e-62,1.8521121736401467e-33,1.1034239089882979e-119,6.81562784316082e-46,3.226580886164826e-79,2.434735595476918e-88,4.808783048507395e-126,1.3236331094513696e-18,1.2645556226823955e-95,1.4234309954631072e-10,4.865404168805061e-11,2.527657306449134e-54
1.7927977113805637e-16,0.052102880930398214,0.0,0.1293714529939965,0.031075110263184432,0.31940968178562207,0.35048479213953954,0.20701222018021495,0.09201819527525687,0.0,8.601343659914355e-54,2.4683968814269227e-18,1.720268710936695e-53,0.0,3.640013973906554e-112,2.005394328184333e-60,9.63027658846442e-90,2.6852600504745082e-49,3.490080215001299e-73,2.7216391612792628e-61,3.4539389207037286e-33,2.6941585747355094e-118,1.2710224852338556e-45,2.1454439788752866e-78,5.944735688369231e-87,2.3103192205293857e-124,2.468396881426926e-18,1.63955146949252e-94,2.654490991511726e-10,9.073321277575746e-11,8.785931709675353e-54
3.455682546401707e-16,0.052102880930398214,0.0,0.12937145266363045,0.031075110263184432,0.3194096817014637,0.35048479213953954,0.20701222018021495,0.09201819502904918,0.0,6.255301663984427e-53,4.757924425378033e-18,1.251060317491116e-52,0.0,3.89889676953699e-110,8.792331036109034e-60,2.681204945310436e-88,9.97527981918195e-49,2.5381504843442944e-72,1.9793040073095823e-60,6.657592414830892e-33,7.501721806633773e-117,2.4499418723694694e-45,1.5602677699812792e-77,1.6552757022218095e-85,1.28152718548876e-122,4.75792442537804e-18,2.3582034158457974e-93,5.116567945014763e-10,1.7489155449962017e-10,3.263822686034045e-53
5.11856738142285e-16,0.052102880930398214,0.0,0.12937145233327016,0.031075110263184432,0.3194096816173054,0.35048479213953954,0.20701222018021495,0.09201819478284723,0.0,1.93265466236982e-52,7.047451969329143e-18,3.865309277450527e-52,0.0,3.229456896781569e-109,2.1747870691444595e-59,1.4783799858786994e-87,2.1884718766990453e-48,7.8419373371572e-72,6.11531037743355e-60,9.861245908958053e-33,4.1364666233490083e-116,3.6288612399052426e-45,4.820644858076694e-77,9.127228157154005e-85,8.696701910379259e-122,7.047451969329153e-18,9.733677091800219e-93,7.578587514638667e-10,2.5904989562141757e-10,7.160484968467974e-53
6.7814522164439935e-16,0.052102880930398214,0.0,0.1293714520029156,0.031075110263184432,0.319409681533147,0.35048479213953954,0.20701222018021495,0.09201819453665099,0.0,4.3470745032493345e-52,9.336979513280253e-18,8.694148900132383e-52,0.0,1.6745716367902477e-108,4.23624351636036e-59,5.240442011965696e-87,3.8413576617837204e-48,1.7638684508960403e-71,1.3755023253145761e-59,1.3064899403085216e-32,1.4662881341883716e-115,4.8077805878412775e-45,1.0842962666694983e-76,3.235405361159073e-84,3.7109104719382983e-121,9.336979513280266e-18,2.7136490191716314e-92,1.004054970165938e-09,3.4320823614115314e-10,1.2568579904380904e-52
8.444337051465137e-16,0.052102880930398214,0.0,0.1293714516725668,0.031075110263184432,0.3194096814489887,0.35048479213953954,0.20701222018021495,0.09201819429046051,0.0,8.219972024925966e-52,1.1626507057231363e-17,1.6439943848721747e-51,0.0,6.60883991278685e-108,7.217688111773368e-59,1.451019181904105e-86,5.956185326322316e-48,3.3353349042379184e-71,2.600965459840871e-59,1.626855289721238e-32,4.060036970814917e-115,5.986699916177676e-45,2.0503179717968624e-76,8.958583949811907e-84,1.2153777219839933e-120,1.1626507057231378e-17,6.1195951576568e-92,1.2502454507393802e-09,4.2736657605883077e-10,1.948810743391246e-52
1.1770106721507423e-15,0.052102880930398214,0.0,0.12937145101188635,0.031075110263184432,0.319409681280672,0.35048479213953954,0.20701222018021495,0.09201819379809677,0.0,2.1643380931674952e-51,1.6205562145133584e-17,4.328676133376938e-51,0.0,6.350515528175213e-107,1.6511889974875414e-58,7.113607926867416e-86,1.1571666279899487e-47,8.782015759675554e-71,6.8484036279882705e-59,2.26758598854667e-32,1.9904609371704006e-114,8.34453851405195e-45,5.398535756570505e-76,4.392007134073934e-83,8.101333146078977e-120,1.6205562145133603e-17,2.1323200384239245e-91,1.7426091979883375e-09,5.956832540880252e-10,3.78614601381489e-52
1.509587639154971e-15,0.052102880930398214,0.0,0.12937145035122888,0.031075110263184432,0.3194096811123553,0.35048479213953954,0.20701222018021495,0.09201819330575597,0.0,4.5019605191523906e-51,2.0784617233035803e-17,9.00392092814867e-51,0.0,3.03128017767603e-106,3.1293265686989604e-58,2.308374431255304e-85,1.9034914706665787e-47,1.8267149829062332e-70,1.424511394488365e-58,2.908316687372102e-32,6.459122111453877e-114,1.0702377033528891e-44,1.1229296806279825e-75,1.4252231637335454e-82,3.1805466786670745e-119,2.0784617233035827e-17,5.488429709628477e-91,2.234949994266229e-09,7.639999297090306e-10,6.228054278513096e-52
1.8421646061591994e-15,0.052102880930398214,0.0,0.12937144969059436,0.031075110263184432,0.3194096809440386,0.35048479213953954,0.20701222018021495,0.09201819281343813,0.0,8.131411960520376e-51,2.536367232093802e-17,1.62628237220775e-50,0.0,1.0830576884774079e-105,5.286295464981163e-58,5.987469470670349e-85,2.834593058105923e-47,3.2994007826775136e-70,2.5729432636652943e-58,3.5490473861975337e-32,1.6753780656926402e-113,1.3060215474609374e-44,2.028228323425295e-75,3.6967680486717094e-82,9.677428569808964e-119,2.5363672320938052e-17,1.182904235984731e-90,2.7272678406841563e-09,9.323166029218779e-10,9.274535508551785e-52
