Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93)
7.927863237040406e-12,0.07540679193649383,0.0,0.1872158689458414,0.031075110263184432,0.31940334819523625,0.35048099506937386,0.20700947898991431,0.09201351495828879,0.0,7.021534575589504e-28,4.122941612681626e-09,9.20380865803241e-26,0.0,2.967029528934347e-57,1.1496132386729213e-12,3.1997588440110733e-47,2.419685674502298e-25,9.107356803270416e-41,2.0620854539809273e-33,4.493972129031492e-19,1.2933000582593777e-65,5.916172793845163e-15,5.169925958720829e-44,2.0830897321228357e-45,5.300702981104935e-67,4.122068403653352e-09,7.635485819847835e-52,4.6804444001294125e-06,4.738781162989709e-06,1.6266793158008242e-06,3.7929472239353103e-06,2.741190300725623e-06,1.5544356900266743e-06,9.48472691869343e-09,2.0039442821324667e-08,1.2393591325808333e-13,5.620190703497916e-10,1.9826003955489775e-08,1.1042186322676899e-08,3.6675913317653933e-11
7.976276159941668e-12,0.07540679193649383,0.0,0.18721577755356136,0.031075110263184432,0.3194033097463208,0.3504809721359869,0.2070094646655644,0.09201350996927489,0.0,7.171016330635679e-28,4.148118960553148e-09,9.373575605607161e-26,0.0,3.096212907482634e-57,1.1713791024517311e-12,3.2986523004873877e-47,2.4493281315333406e-25,9.275224295427729e-41,2.1000919492315714e-33,4.521415189824298e-19,1.3332740279539608e-65,5.952406611712504e-15,5.265218416578876e-44,2.1474792727681776e-45,5.519661926636096e-67,4.147235057905016e-09,7.823714495566368e-52,4.685432841103408e-06,4.767185404841415e-06,1.6371502081231846e-06,3.815855433526119e-06,2.755514650653128e-06,1.56398365003731e-06,9.566211045028828e-09,2.028436501606349e-08,1.254182317141619e-13,5.723468984524293e-10,2.0067015888207816e-08,1.1212625594723741e-08,3.71261162988162e-11
8.02468908284293e-12,0.07540679193649383,0.0,0.1872156862710591,0.031075110263184432,0.31940327130014656,0.35048094920566036,0.20700945036762286,0.09201350506609879,0.0,7.323056645842862e-28,4.173296306777323e-09,9.545418957545775e-26,0.0,3.2301877548952955e-57,1.1934252640946447e-12,3.3999758664304135e-47,2.4791510497055625e-25,9.44514197417701e-41,2.1385625731454035e-33,4.548858248539427e-19,1.3742303706031328e-65,5.988641764183898e-15,5.361674692851063e-44,2.2134513675014674e-45,5.746306008720638e-67,4.172401645456486e-09,8.015402087272573e-52,4.690335450047985e-06,4.79558325020736e-06,1.6476278147991e-06,3.838760582744732e-06,2.7698125922048525e-06,1.5735322236995255e-06,9.647787976360875e-09,2.053076749575009e-08,1.269093594401577e-13,5.828000938455964e-10,2.0309460930802925e-08,1.1384524776794387e-08,3.7579075864872936e-11
8.073102005744191e-12,0.07540679193649383,0.0,0.18721559509680702,0.031075110263184432,0.31940323285671307,0.3504809262783937,0.207009436096041,0.09201350024728441,0.0,7.4776927284520415e-28,4.198473651354373e-09,9.719351373038535e-26,0.0,3.369101266290552e-57,1.2157536983063261e-12,3.503774052684184e-47,2.5091544289621494e-25,9.617122283119039e-41,2.1775001418489443e-33,4.576301305180373e-19,1.416187082522174e-65,6.024878252220148e-15,5.459301851324994e-44,2.2810350124122605e-45,5.980858000008485e-67,4.197568166308318e-09,8.210590713298172e-52,4.69515370320131e-06,4.823974700604477e-06,1.6581121371571163e-06,3.861662672012098e-06,2.784084174061142e-06,1.5830814099290496e-06,9.729456325746455e-09,2.0778650121094786e-08,1.2840929648123348e-13,5.933794033985129e-10,2.055333866820572e-08,1.155788553651282e-08,3.803479218864959e-11
8.121514928645453e-12,0.07540679193649383,0.0,0.18721550402930318,0.031075110263184432,0.31940319441601966,0.3504809033541867,0.20700942185077023,0.09201349551138091,0.0,7.634962274509659e-28,4.223650994284517e-09,9.8953855119906e-26,0.0,3.513104232419231e-57,1.2383663832781871e-12,3.610091910236955e-47,2.5393382692463125e-25,9.79117766585204e-41,2.216907471457232e-33,4.603744359750627e-19,1.4591623784807366e-65,6.0611160767822404e-15,5.558106955786772e-44,2.35025955568874e-45,6.223545791651574e-67,4.2227346204610674e-09,8.409322746891307e-52,4.699889051412105e-06,4.852359757549175e-06,1.668603176500806e-06,3.884561701748925e-06,2.7983294448124685e-06,1.5926312076419297e-06,9.811214730548526e-09,2.1028012752658302e-08,1.299180428825569e-13,6.040855738089904e-10,2.0798648685323753e-08,1.1732709516941501e-08,3.849326544266174e-11
8.169927851546714e-12,0.07540679193649383,0.0,0.1872154130670704,0.031075110263184432,0.31940315597806557,0.3504808804330387,0.2070094076317621,0.09201349085696242,0.0,7.794903473452073e-28,4.2488283355679735e-09,1.0073534035022675e-25,0.0,3.6623511051461946e-57,1.261265300690824e-12,3.71897503347679e-47,2.569702570501294e-25,9.967320565971677e-41,2.2567873780738208e-33,4.631187412253677e-19,1.5031746930207202e-65,6.097355238831348e-15,5.658097070020998e-44,2.4211546997440223e-45,6.474602480666733e-67,4.2479010079152856e-09,8.61164081621715e-52,4.704542920576298e-06,4.8807384225573404e-06,1.6791009341091975e-06,3.907457672375677e-06,2.812548452959604e-06,1.602181615754535e-06,9.893061852006765e-09,2.1278855250851876e-08,1.3143559868930031e-13,6.149193516034012e-10,2.1045390567041518e-08,1.1908998337011486e-08,3.895449579911516e-11
8.218340774447976e-12,0.07540679193649383,0.0,0.18721532220865636,0.031075110263184432,0.31940311754285033,0.3504808575149494,0.20700939343896818,0.09201348628262764,0.0,7.957555012694882e-28,4.274005675204964e-09,1.0253809603471683e-25,0.0,3.8170000637221536e-57,1.2844524357164466e-12,3.8304695634470937e-47,2.6002473326703588e-25,1.0145563427071078e-40,2.2971426777907857e-33,4.658630462692999e-19,1.5482426817741615e-65,6.133595739328815e-15,5.759279257810771e-44,2.4937505033424888e-45,6.734266458282858e-67,4.273067328671527e-09,8.817587804358502e-52,4.709116712066188e-06,4.909110697144343e-06,1.689605411237204e-06,3.9303505843125806e-06,2.8267412469137833e-06,1.611732633183559e-06,9.974996374815807e-09,2.1531177475937288e-08,1.3296196394664101e-13,6.258814831366451e-10,2.1293563898220503e-08,1.2086753591944988e-08,3.9418483429905915e-11
8.266753697349238e-12,0.07540679193649383,0.0,0.18721523145263308,0.031075110263184432,0.3194030791103733,0.3504808345999184,0.20700937927234006,0.09201348178699932,0.0,8.122956082227098e-28,4.2991830131957085e-09,1.0436224879391415e-25,0.0,3.977213081850588e-57,1.3079297770212986e-12,3.9446221911021226e-47,2.6309725556968044e-25,1.0325918692740805e-40,2.3379761866887203e-33,4.686073511072065e-19,1.5943852227811137e-65,6.169837579236167e-15,5.861660582937699e-44,2.5680773837261453e-45,7.002781499277879e-67,4.2982335827303406e-09,9.027206849316384e-52,4.713611803152208e-06,4.937476582825042e-06,1.7001166091160385e-06,3.953240437979623e-06,2.8409078749968707e-06,1.6212842588460206e-06,1.005701700671086e-08,2.1784979288026932e-08,1.3449713869976098e-13,6.369727145921161e-10,2.1543168263699277e-08,1.2265976853670454e-08,3.9885228506620456e-11
8.3151666202505e-12,0.07540679193649383,0.0,0.18721514079759596,0.031075110263184432,0.31940304068063385,0.3504808116879453,0.2070093651318296,0.09201347736872399,0.0,8.291146379210028e-28,4.324360349540426e-09,1.0620792525553207e-25,0.0,4.1431559955545503e-57,1.3316993167680695e-12,4.0614801605624466e-47,2.661878239523952e-25,1.0508398806568921e-40,2.3792907208367415e-33,4.713516557394342e-19,1.6416214178075297e-65,6.206080759515094e-15,5.965248109181894e-44,2.644166118741002e-45,7.280396852311006e-67,4.3233997700922734e-09,9.240541344010636e-52,4.718029547417469e-06,4.9658360811137894e-06,1.7106345289536279e-06,3.976127233796558e-06,2.855048385441535e-06,1.6308364916592672e-06,1.0139122478060723e-08,2.2040260547083884e-08,1.3604112299384704e-13,6.481937919816719e-10,2.1794203248293493e-08,1.2446669671230345e-08,4.035473120053576e-11
8.363579543151761e-12,0.07540679193649383,0.0,0.1872150502421642,0.031075110263184432,0.3194030022536314,0.35048078877902955,0.20700935101738863,0.09201347302647135,0.0,8.462166112580815e-28,4.349537684239335e-09,1.0807525205446615e-25,0.0,4.3149985718480763e-57,1.3557630506183016e-12,4.1810912723703857e-47,2.692964384095152e-25,1.0693016212140931e-40,2.4210890962924844e-33,4.740959601663288e-19,1.6899705936631462e-65,6.2423252811274564e-15,6.070048900321979e-44,2.7220478489634847e-45,7.567367331255702e-67,4.348565890757872e-09,9.457634936280518e-52,4.722371275165129e-06,4.994189193524432e-06,1.7211591719350144e-06,3.999010972182915e-06,2.8691628263914042e-06,1.6403893305409758e-06,1.0221311541467905e-08,2.2297021112921947e-08,1.3759391687409088e-13,6.595454611455985e-10,2.2046668436795954e-08,1.2628833571181676e-08,4.0826991682619353e-11
8.411992466053023e-12,0.07540679193649383,0.0,0.18721495978497985,0.031075110263184432,0.3194029638293651,0.3504807658731709,0.20700933692896914,0.09201346875893404,0.0,8.63605600766052e-28,4.374715017292657e-09,1.099643558328006e-25,0.0,4.492914578216955e-57,1.3801229777347854e-12,4.3035038867453947e-47,2.7242309893537824e-25,1.0879783353039824e-40,2.4633741291021077e-33,4.768402643882356e-19,1.739452303519361e-65,6.278571145035281e-15,6.176070020135089e-44,2.801754079826869e-45,7.863953407538986e-67,4.3737319447276796e-09,9.678531528885305e-52,4.72663829381879e-06,5.022535921570314e-06,1.7316905392227525e-06,4.021891653557991e-06,2.8832512459012444e-06,1.6499427744091578e-06,1.0303582971375849e-08,2.2555260845205748e-08,1.3915552038568877e-13,6.71028467752581e-10,2.2300563413976664e-08,1.2812470057989502e-08,4.130201012352943e-11
8.460405388954285e-12,0.07540679193649383,0.0,0.18721486942470747,0.031075110263184432,0.3194029254078346,0.35048074297036874,0.2070093228665231,0.09201346456482716,0.0,8.812857310766699e-28,4.399892348700609e-09,1.1187536323981512e-25,0.0,4.677081852913601e-57,1.4047811007839544e-12,4.428766926839428e-47,2.7556780552432454e-25,1.1068712672846076e-40,2.506148635300293e-33,4.795845684054995e-19,1.7900863282271185e-65,6.314818352200751e-15,6.283318532396882e-44,2.8833166837477376e-45,8.170421303492387e-67,4.398897932002238e-09,9.903275279504886e-52,4.730831888315999e-06,5.050876266764285e-06,1.7422286319572984e-06,4.04476927834086e-06,2.897313691937118e-06,1.6594968221821575e-06,1.038593556368306e-08,2.281497960345077e-08,1.40725933573842e-13,6.82643557299669e-10,2.2555887764582887e-08,1.2997580614413467e-08,4.177978669361495e-11
8.508818311855546e-12,0.07540679193649383,0.0,0.18721477916003393,0.031075110263184432,0.3194028869890392,0.35048072007062286,0.20700930883000265,0.09201346044288794,0.0,8.992611793830372e-28,4.425069678463414e-09,1.138084009319915e-25,0.0,4.8676823760707844e-57,1.4297394259382676e-12,4.556929881992249e-47,2.7873055817069754e-25,1.125981661513765e-40,2.549415430910246e-33,4.823288722184641e-19,1.8418926776347862e-65,6.351066903586215e-15,6.391801500881529e-44,2.966767902252467e-45,8.487043086720229e-67,4.42406385258209e-09,1.0131910600740364e-51,4.734953321494975e-06,5.0792102306187005e-06,1.7527734512573929e-06,4.067643846950377e-06,2.9113502123765515e-06,1.6690514727786577e-06,1.0468368135364075e-08,2.3076177247023446e-08,1.4230515648375638e-13,6.94391475112245e-10,2.2812641073339152e-08,1.3184166701887506e-08,4.226032156291578e-11
8.557231234756808e-12,0.07540679193649383,0.0,0.18721468898966798,0.031075110263184432,0.31940284857297824,0.35048069717393265,0.20700929481936,0.09201345639187533,0.0,9.175361759017313e-28,4.45024700658129e-09,1.1576359557302027e-25,0.0,5.064902341638951e-57,1.454999962878585e-12,4.688042810986726e-47,2.81911356868843e-25,1.1453107623489987e-40,2.5931773319436963e-33,4.85073175827473e-19,1.8948915919060378e-65,6.387316800154167e-15,6.501525989361731e-44,3.052140348103742e-45,8.814096765490588e-67,4.449229706467771e-09,1.0364482160114661e-51,4.739003834474688e-06,5.10753781464543e-06,1.7633249982204375e-06,4.0905153598051755e-06,2.9253608550087007e-06,1.6786067251176786e-06,1.0550879524097074e-08,2.3338853635141194e-08,1.4389318916064258e-13,7.062729663439924e-10,2.3070822924947384e-08,1.3372229760892849e-08,4.2743614901162714e-11
8.60564415765807e-12,0.07540679193649383,0.0,0.18721459891233966,0.031075110263184432,0.31940281015965105,0.3504806742802978,0.2070092808345475,0.09201345241056962,0.0,9.361150043353609e-28,4.475424333054456e-09,1.1774107383380741e-25,0.0,5.26893223015188e-57,1.480564724796542e-12,4.822156345304053e-47,2.851102016131095e-25,1.1648598141476049e-40,2.6374371544008978e-33,4.878174792328691e-19,1.949103542837731e-65,6.423568042867259e-15,6.612499061608713e-44,3.1394670074270845e-45,9.151866385154486e-67,4.474395493659821e-09,1.0601034880073095e-51,4.742984647028414e-06,5.135859020355851e-06,1.7738832739228613e-06,4.1133838173236745e-06,2.939345667534519e-06,1.6881625781185827e-06,1.0633468587898108e-08,2.3603008626872506e-08,1.45490031649716e-13,7.182887759768625e-10,2.3330432904086876e-08,1.3561771211324434e-08,4.322966687777761e-11
8.654057080559331e-12,0.07540679193649383,0.0,0.18721450892680022,0.031075110263184432,0.3194027717490571,0.3504806513897179,0.20700926687551746,0.09201344849777197,0.0,9.55002002335536e-28,4.500601657883131e-09,1.1974096239248098e-25,0.0,5.479966882325446e-57,1.5064357283969122e-12,4.959321692378987e-47,2.883270923978484e-25,1.184630061266629e-40,2.6821977142706313e-33,4.905617824349941e-19,2.004549235177785e-65,6.4598206326882944e-15,6.724727781392234e-44,3.2287812418374215e-45,9.500642125598802e-67,4.499561214158775e-09,1.0841613937984012e-51,4.746896957950833e-06,5.16417384926086e-06,1.7844482794204863e-06,4.136249219924079e-06,2.9533046975669163e-06,1.6977190307010738e-06,1.0716134204761757e-08,2.386864208113702e-08,1.4709568399619675e-13,7.304396488210422e-10,2.359147059541439e-08,1.3752792452850871e-08,4.371847766187351e-11
8.702470003460593e-12,0.07540679193649383,0.0,0.18721441903182168,0.031075110263184432,0.3194027333411958,0.35048062850219247,0.2070092529422224,0.09201344465230438,0.0,9.742015619662518e-28,4.525778981067537e-09,1.2176338793439786e-25,0.0,5.698205573494181e-57,1.5326149938999664e-12,5.099590638854997e-47,2.915620292174136e-25,1.2046227480628673e-40,2.727461827530205e-33,4.9330608543419e-19,2.061249607943063e-65,6.496074570580215e-15,6.838219212480581e-44,3.3201167905656685e-45,9.860720399738384e-67,4.524726867965167e-09,1.108626476613937e-51,4.750741945418859e-06,5.192482302870879e-06,1.7950200157488837e-06,4.1591115680243845e-06,2.9672379926309285e-06,1.7072760817852026e-06,1.0798875272308137e-08,2.4135753856705586e-08,1.487101462453097e-13,7.427263295149228e-10,2.385393558356419e-08,1.3945294865268011e-08,4.421004742225468e-11
8.750882926361855e-12,0.07540679193649383,0.0,0.18721432922619627,0.031075110263184432,0.31940269493606643,0.3504806056177211,0.20700923903461485,0.0920134408730089,0.0,9.937181301676765e-28,4.55095630260789e-09,1.238084771521502e-25,0.0,5.923852088890457e-57,1.5591045450438233e-12,5.243015553839404e-47,2.94815012066162e-25,1.2248391188928685e-40,2.7732323101454527e-33,4.960503882307972e-19,2.119225835737248e-65,6.53232985750611e-15,6.952980418640579e-44,3.413507772585349e-45,1.0232403953052859e-66,4.549892455079528e-09,1.1335033051755331e-51,4.754520767346223e-06,5.2207843826958515e-06,1.8055984839237206e-06,4.181970862042379e-06,2.9811456001638775e-06,1.7168337302913645e-06,1.088169070743613e-08,2.44043438122003e-08,1.5033341844228443e-13,7.551495625250668e-10,2.411782745314812e-08,1.4139279808846295e-08,4.4704376327416754e-11
8.799295849263116e-12,0.07540679193649383,0.0,0.18721423950873636,0.031075110263184432,0.31940265653366845,0.35048058273630345,0.2070092251526475,0.0920134371587476,0.0,1.0135562092203337e-27,4.576133622504412e-09,1.2587635674557244e-25,0.0,6.157114799770952e-57,1.5859064090867975e-12,5.38964939215848e-47,2.980860409384529e-25,1.2452804181129331e-40,2.8195119780707384e-33,4.987946908251564e-19,2.178499330068717e-65,6.568586494429209e-15,7.069018463637597e-44,3.5089886887392256e-45,1.0616001964173613e-66,4.575057975502391e-09,1.1587964736972873e-51,4.758234561731975e-06,5.2490800902452455e-06,1.8161836849411072e-06,4.2048271023956425e-06,2.9950275675155397e-06,1.7263919751403043e-06,1.0964579445982748e-08,2.4674411806094622e-08,1.519655006323552e-13,7.67710092146176e-10,2.4383145788755615e-08,1.4334748624671977e-08,4.5201464545546844e-11
8.847708772164378e-12,0.07540679193649383,0.0,0.1872141498782739,0.031075110263184432,0.3194026181340012,0.3504805598579391,0.20700921129627306,0.09201343350840217,0.0,1.033720357209678e-27,4.60131094075732e-09,1.279671534217476e-25,0.0,6.398206740395225e-57,1.6130226168097399e-12,5.539545697612506e-47,3.0137511582864837e-25,1.2659478900791145e-40,2.866303647248953e-33,5.015389932176067e-19,2.239091740668425e-65,6.604844482312878e-15,7.186340411235543e-44,3.6065944238659696e-45,1.1011830146526482e-66,4.6002234292342825e-09,1.1845106018858399e-51,4.761884447003005e-06,5.277369427028066e-06,1.826775619777933e-06,4.227680289501555e-06,3.0088839419483074e-06,1.7359508152531173e-06,1.1047540442388498e-08,2.494595769671343e-08,1.5360639286076093e-13,7.80408662501059e-10,2.4649890174953795e-08,1.4531702634982294e-08,4.570131224452358e-11
8.89612169506564e-12,0.07540679193649383,0.0,0.18721406033366045,0.031075110263184432,0.31940257973706415,0.35048053698262743,0.20700919746544436,0.09201342992087339,0.0,1.0542151884910567e-27,4.626488257366837e-09,1.300809938950142e-25,0.0,6.647345685861068e-57,1.640455202518371e-12,5.692758606230786e-47,3.046822367311132e-25,1.2868427791472184e-40,2.913610133611518e-33,5.042832954084874e-19,2.301024956807774e-65,6.641103822120618e-15,7.304953325196874e-44,3.70636024892685e-45,1.1420210851035585e-66,4.625388816275731e-09,1.210650334940432e-51,4.7654715223506405e-06,5.305652394552847e-06,1.8373742893921987e-06,4.2505304237772935e-06,3.0227147706373464e-06,1.745510249551251e-06,1.113057266936864e-08,2.5218981342233074e-08,1.5525609517274533e-13,7.932460175406003e-10,2.4918060196287525e-08,1.4730143143494728e-08,4.620391959191729e-11
8.944534617966902e-12,0.07540679193649383,0.0,0.1872139708737662,0.031075110263184432,0.3194025413428566,0.3504805141103683,0.20700918366011434,0.09201342639508107,0.0,1.0750453741550446e-27,4.6516655723331786e-09,1.3221800488697298e-25,0.0,6.904754230801461e-57,1.668206204045611e-12,5.849342849526656e-47,3.0800740364021494e-25,1.3079663296728059e-40,2.9614342530783855e-33,5.070275973981367e-19,2.3643211086164967e-65,6.677364514816063e-15,7.424864269282593e-44,3.808321823132446e-45,1.1841473169893831e-66,4.650554136627262e-09,1.2372203435529674e-51,4.768996868061487e-06,5.33392899432766e-06,1.847979694723341e-06,4.273377505639839e-06,3.0365201006707685e-06,1.755070276956506e-06,1.1213675117590293e-08,2.5493482600681468e-08,1.5691460761355675e-13,8.062229010437263e-10,2.518765543727942e-08,1.493007143573047e-08,4.6709286754990015e-11
8.992947540868163e-12,0.07540679193649383,0.0,0.18721388149748028,0.031075110263184432,0.3194025029513779,0.35048049124116104,0.20700916988023593,0.0920134229299635,0.0,1.0962156424931582e-27,4.676842885656566e-09,1.3437831312649321e-25,0.0,7.170659868947797e-57,1.696277662753905e-12,6.009353757752401e-47,3.1135061655032367e-25,1.329319786011192e-40,3.0097788215580394e-33,5.097718991868924e-19,2.4290025684005236e-65,6.7136265613629726e-15,7.546080307252263e-44,3.9125151960693916e-45,1.227595304140557e-66,4.6757193902894016e-09,1.2642253239080714e-51,4.772461545842561e-06,5.362199227860121e-06,1.8585918366925552e-06,4.296221535505979e-06,3.0502999790497863e-06,1.76463089639104e-06,1.1296846795355165e-08,2.576946132993815e-08,1.585819302284481e-13,8.193400566173754e-10,2.5458675482429943e-08,1.5131488779332133e-08,4.721741390069568e-11
9.041360463769425e-12,0.07540679193649383,0.0,0.18721379220371012,0.031075110263184432,0.3194024645626274,0.35048046837500546,0.20700915612576232,0.09201341952447738,0.0,1.1177307794639329e-27,4.7020201973372174e-09,1.3656204534971974e-25,0.0,7.445295073564204e-57,1.7246716235375393e-12,6.17284726315419e-47,3.1471187545581234e-25,1.3509043925174462e-40,3.058646654947493e-33,5.125162007750917e-19,2.4950919519598663e-65,6.749889962725239e-15,7.668608502863995e-44,4.018976809827143e-45,1.2723993355906927e-66,4.700884577262672e-09,1.2916699976831524e-51,4.775866599140833e-06,5.390463096657383e-06,1.8692107162031068e-06,4.3190625137923025e-06,3.06405445268888e-06,1.774192106777367e-06,1.1380086728287982e-08,2.604691738773436e-08,1.6025806306267712e-13,8.325982276964641e-10,2.573111991621748e-08,1.533439642437591e-08,4.7728301195680173e-11
9.089773386670687e-12,0.07540679193649383,0.0,0.1872137029913812,0.031075110263184432,0.3194024261766047,0.35048044551190105,0.20700914239664658,0.09201341617759717,0.0,1.1395956291593626e-27,4.727197507375353e-09,1.387693283000795e-25,0.0,7.728897378757611e-57,1.7533901348249568e-12,6.339879903226942e-47,3.180911803510562e-25,1.3727213935463936e-40,3.1080405691322947e-33,5.152605021630709e-19,2.562612119906486e-65,6.786154719866872e-15,7.792455919874461e-44,4.1277435011247674e-45,1.3185944062769208e-66,4.726049697547596e-09,1.3195591120484613e-51,4.779213053457287e-06,5.418720602226152e-06,1.8798363341406423e-06,4.3419004409152096e-06,3.077783568415956e-06,1.7837539070383606e-06,1.1463393959030296e-08,2.6325850631653114e-08,1.6194300616150622e-13,8.459981575438561e-10,2.6004988323098345e-08,1.5538795603678114e-08,4.824194880628143e-11
9.138186309571948e-12,0.07540679193649383,0.0,0.18721361385943677,0.031075110263184432,0.319402387793309,0.3504804226518474,0.20700912869284202,0.0920134128883151,0.0,1.1618150942716958e-27,4.752374815771191e-09,1.410002887282882e-25,0.0,8.021709461668437e-57,1.7824352485810645e-12,6.510508823969158e-47,3.214885312304336e-25,1.3947720334526163e-40,3.1579633799865246e-33,5.180048033511658e-19,2.631586178982169e-65,6.82242083375201e-15,7.9176296220389e-44,4.2388525034377644e-45,1.366216227849099e-66,4.751214751144693e-09,1.347897439667152e-51,4.782501916655556e-06,5.446971746072679e-06,1.8904686913734911e-06,4.364735317290913e-06,3.0914873729725072e-06,1.7933162960972539e-06,1.1546767546939816e-08,2.6606260919129262e-08,1.6363675957020222e-13,8.595405892503298e-10,2.6280280287506882e-08,1.5744687533096473e-08,4.8758356898529596e-11
9.18659923247321e-12,0.07540679193649383,0.0,0.18721352480683742,0.031075110263184432,0.3194023494127397,0.3504803997948441,0.20700911501430197,0.0920134096556407,0.0,1.1843941365605833e-27,4.777552122524951e-09,1.4325505339235696e-25,0.0,8.3239792255465e-57,1.8118090203095367e-12,6.68479178313773e-47,3.2490392808832527e-25,1.4170575565904522e-40,3.2084179033727994e-33,5.207491043397119e-19,2.702037483376404e-65,6.858688305344905e-15,8.044136673111112e-44,4.352341449124906e-45,1.415301239588435e-66,4.776379738054481e-09,1.376689778695343e-51,4.785734179265272e-06,5.475216529702765e-06,1.9011077887529663e-06,4.387567143335436e-06,3.1051659130137802e-06,1.8028792728776444e-06,1.1630206567794967e-08,2.68881481074496e-08,1.6533932333403686e-13,8.732262657345473e-10,2.6556995393855503e-08,1.595207341182591e-08,4.927752563814702e-11
9.235012155374472e-12,0.07540679193649383,0.0,0.18721343583256098,0.031075110263184432,0.31940231103489625,0.3504803769408907,0.20700910136097986,0.09201340647860051,0.0,1.2073377773205704e-27,4.802729427636852e-09,1.4553374905759894e-25,0.0,8.635959883717011e-57,1.841513509055116e-12,6.862787153502699e-47,3.283373709191148e-25,1.4395792073139963e-40,3.259406955142267e-33,5.234934051290438e-19,2.7739896360442488e-65,6.894957135609929e-15,8.171984136843465e-44,4.4682483715551096e-45,1.4658866194360623e-66,4.80154465827748e-09,1.4059409527821746e-51,4.788910814780182e-06,5.5034549546217745e-06,1.9117536271136533e-06,4.410395919464626e-06,3.1188192351089294e-06,1.8124428363034917e-06,1.1713710113504695e-08,2.71715120537529e-08,1.6705069749828622e-13,8.870559297430208e-10,2.683513322653474e-08,1.616095442268924e-08,4.979945519054848e-11
9.283425078275734e-12,0.07540679193649383,0.0,0.18721334693560207,0.031075110263184432,0.3194022726597781,0.3504803540899867,0.20700908773282925,0.09201340335623785,0.0,1.2306510978489312e-27,4.827906731107113e-09,1.4783650249663634e-25,0.0,8.957910044441351e-57,1.871550777405905e-12,7.044553926101986e-47,3.3178885971718825e-25,1.4623382299771023e-40,3.3109333511346135e-33,5.262377057194952e-19,2.8474664900242107e-65,6.931227325511566e-15,8.301179076986903e-44,4.5866117072343327e-45,1.5180102951321354e-66,4.826709511814205e-09,1.4356558110698742e-51,4.79203277995115e-06,5.53168702233462e-06,1.9224062072737007e-06,4.433221646094135e-06,3.1324473857411823e-06,1.8220069852991205e-06,1.1797277291823375e-08,2.7456352615029995e-08,1.6877088210823134e-13,9.010303238500832e-10,2.7114693369913333e-08,1.6371331732422694e-08,5.032414572084121e-11
9.331838001176995e-12,0.07540679193649383,0.0,0.18721325811497197,0.031075110263184432,0.3194022342873845,0.35048033124213185,0.20700907412980368,0.09201340028761243,0.0,1.254339239913839e-27,4.853084032935954e-09,1.5016344048940642e-25,0.0,9.290093796677363e-57,1.901922891495658e-12,7.230151713496069e-47,3.352583944769343e-25,1.4853358689333815e-40,3.3629999071780605e-33,5.289820061113999e-19,2.9224921497561104e-65,6.9674988760144135e-15,8.431728557290944e-44,4.707470297932491e-45,1.5717109554659805e-66,4.85187429866517e-09,1.4658392281938127e-51,4.795101015074105e-06,5.5599127343457814e-06,1.9330655300351026e-06,4.456044323639447e-06,3.1460504113079935e-06,1.8315717187892239e-06,1.1880907226070782e-08,2.7742669648123885e-08,1.7049987720915757e-13,9.151501904578537e-10,2.7395675408338254e-08,1.658320649195633e-08,5.085159739382504e-11
9.380250924078257e-12,0.07540679193649383,0.0,0.1872131693696981,0.031075110263184432,0.3194021959177149,0.3504803083973257,0.20700906055185686,0.09201339727180025,0.0,1.2784074062228684e-27,4.878261333123593e-09,1.5251468982316897e-25,0.0,9.632780796743946e-57,1.932631921006064e-12,7.419640753022655e-47,3.387459751927445e-25,1.5085733685362045e-40,3.415609439089366e-33,5.317263063050904e-19,2.99909097239896e-65,7.003771788083178e-15,8.56363964150368e-44,4.8308633928104065e-45,1.627028061637859e-66,4.877039018830892e-09,1.4964961042825656e-51,4.7981164442730595e-06,5.588132092159299e-06,1.943731596183973e-06,4.47886395251586e-06,3.1596283581212125e-06,1.841137035698863e-06,1.1964599054856985e-08,2.803046300972978e-08,1.7223768284635506e-13,9.294162717962076e-10,2.7678078926134806e-08,1.6796579836689596e-08,5.138181037399247e-11
9.428663846979519e-12,0.07540679193649383,0.0,0.18721308069882384,0.031075110263184432,0.3194021575507687,0.3504802855555678,0.20700904699894254,0.09201339430789307,0.0,1.3028608608918243e-27,4.903438631670249e-09,1.548903772925122e-25,0.0,9.986246355894655e-57,1.9636799391690303e-12,7.613081910051277e-47,3.422516018590129e-25,1.5320519731387005e-40,3.468764762673826e-33,5.344706063008991e-19,3.0772875691488303e-65,7.040046062682676e-15,8.696919393371786e-44,4.95683065054678e-45,1.6840018587328842e-66,4.9022036723118795e-09,1.5276313649579763e-51,4.8010799757782305e-06,5.616345097278777e-06,1.954404406490824e-06,4.501680533138501e-06,3.1731812724072376e-06,1.8507029349534673e-06,1.2048351931812084e-08,2.8319732556395176e-08,1.7398429906511848e-13,9.438293099227445e-10,2.796190350760666e-08,1.7011452886761986e-08,5.191478482552881e-11
