Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539)
1.119602024969473e-20,0.04692242069448014,0.0,0.11650837058436184,0.031075110263184432,0.3194096818763481,0.3504847921395353,0.20701222018021143,0.09201819554069025,0.0,1.1349625463145785e-70,3.0023920182522567e-24,1.3229892324994783e-69,0.0,1.4686636327493177e-149,9.979600199365497e-41,1.530256826450728e-117,1.725947517173221e-61,1.747988987444506e-92,6.73147993667497e-79,7.623570065352016e-41,7.669441327659241e-150,2.8440367391024505e-35,2.3801940789094672e-98,1.7687250477558384e-114,7.422460928418036e-160,3.0023920182517218e-24,6.874948422358841e-120,1.5731800671797914e-14,5.377222568077085e-15,1.7207123608346735e-15,4.271874437506225e-15,3.5383524188927295e-15,1.7207112217838686e-15,1.1390492139297295e-21,7.9556801624624155e-28,2.8576796293151163e-35,3.1528355748576953e-40
2.2392192357192568e-20,0.04692242069448014,0.0,0.11650837058432947,0.031075110263184432,0.319409681876341,0.35048479213953104,0.2070122201802079,0.09201819554067452,0.0,9.079844049408867e-70,6.004824759604799e-24,1.0584081375423007e-68,0.0,1.8799277082893845e-147,7.983806492727785e-40,4.4796503630459374e-116,6.903860298480108e-61,1.3961016283842402e-91,5.3852691655062e-78,1.524724353339304e-40,2.4506299076604567e-148,5.68811207678317e-35,1.9010376228365858e-97,5.659997726445e-113,4.744213306656601e-158,6.0048247596026565e-24,1.098488660076402e-118,3.146381469996605e-14,1.0754518070389253e-14,3.4414480606416077e-15,8.543806816801508e-15,7.0767528303142955e-15,3.4414457825213654e-15,2.278113877411626e-21,3.1823044370968524e-27,5.742684192770799e-35,2.5222983943418918e-39
4.4784536572188246e-20,0.04692242069448014,0.0,0.11650837058426475,0.031075110263184432,0.3194096818763268,0.3504847921395225,0.20701222018020082,0.09201819554064306,0.0,7.263932711522303e-69,1.2009690242309736e-23,8.467332147313002e-68,0.0,2.4063319522067982e-145,6.387095727865072e-39,1.3667389814090591e-114,2.761558165411552e-60,1.1178116052142912e-90,4.30824941913032e-77,3.0494590469474567e-40,7.848009910227108e-147,1.1376262822159087e-34,1.5220968685603978e-96,1.8112116843018527e-111,3.038329341072561e-156,1.2009690242301168e-23,1.7588038957991003e-117,6.292784268812204e-14,2.1509109075004716e-14,6.882919460257387e-15,1.708767157538574e-14,1.415355365286261e-14,6.8829149039887225e-15,4.5562432043721125e-21,1.2729282492875106e-26,1.1594552396388421e-34,2.017850689331375e-38
8.95692250021796e-20,0.04692242069448014,0.0,0.11650837058413531,0.031075110263184432,0.3194096818762984,0.3504847921395054,0.20701222018018667,0.09201819554058013,0.0,5.811169158103355e-68,2.4019421207719022e-23,6.773892601210626e-67,0.0,3.08012056968038e-143,5.109696795847344e-38,4.266764766698247e-113,1.1046260753744146e-59,8.941148039639248e-90,3.446613170044503e-76,6.098928434163555e-40,2.5110613634532362e-145,2.2752564592968852e-34,1.2174943764214059e-95,5.795897248751573e-110,1.9443755433853636e-154,2.4019421207684744e-23,2.813811676623213e-116,1.258558983917129e-13,4.301829108420017e-14,1.3765862259496593e-14,3.417540109252887e-14,2.830715529677995e-14,1.3765853146892899e-14,9.112501858279857e-21,5.0917259460570226e-26,2.362572511044829e-34,1.6142853410172424e-37
1.791386018621623e-19,0.04692242069448014,0.0,0.11650837058387642,0.031075110263184432,0.31940968187624164,0.3504847921394712,0.20701222018015836,0.09201819554045428,0.0,4.6489445220540065e-67,4.803888313853525e-23,5.419124937482099e-66,0.0,3.942564358555484e-141,4.087765522123478e-37,1.3482766208760984e-111,4.418509919920625e-59,7.15095229114273e-89,2.7572959899390465e-75,1.2197867208594914e-39,8.03323310024797e-144,4.550516925482006e-34,9.737277765591402e-95,1.8546902970384893e-108,1.2440868779624994e-152,4.803888313839814e-23,4.500911075305703e-115,2.5171200870801015e-13,8.603665510244908e-14,2.753174785800559e-14,6.835086012671382e-14,5.6614358579897504e-14,2.753172963257909e-14,1.8225019166042422e-20,2.0366929681915991e-25,4.899781576586323e-34,1.2914301886266749e-36
3.582773555821277e-19,0.04692242069448014,0.0,0.11650837058335864,0.031075110263184432,0.31940968187612806,0.35048479213940287,0.20701222018010174,0.09201819554020256,0.0,3.719159295874566e-66,9.607780700015836e-23,4.33530445763371e-65,0.0,5.046488797732611e-139,3.270215651893016e-36,4.287144132715371e-110,1.76740509165117e-58,5.721675791926907e-88,2.2058389735098063e-74,2.43957447574543e-39,2.5710118667698224e-142,9.101038305944925e-34,7.791066728225837e-94,5.93501403440422e-107,7.96330281492061e-151,9.60778069996099e-23,7.202417551041045e-114,5.034242249770668e-13,1.7207338313837907e-13,5.5063519055145945e-14,1.367017781946784e-13,1.1322876512726409e-13,5.5063482603462814e-14,3.645005378135588e-20,8.146777052182654e-25,1.0498097798584769e-33,1.0331449172091744e-35
7.165548630220585e-19,0.04692242069448014,0.0,0.11650837058232308,0.031075110263184432,0.3194096818759009,0.35048479213926614,0.20701222017998852,0.09201819553969913,0.0,2.975328907991814e-65,1.9215565472336706e-22,3.468245633228598e-64,0.0,6.459509769050841e-137,2.6161738152133773e-35,1.3675115468466863e-108,7.069622613952757e-58,4.942247379431574e-87,1.7646720514238655e-73,4.879149985515972e-39,8.862661840602023e-141,1.8202082859241462e-33,6.7297380209624e-93,1.899205304410567e-105,5.47167690045619e-149,1.9215565472117323e-22,1.2385239522930726e-112,1.0068486400610294e-12,3.4414683920796756e-13,1.1012706144991608e-13,2.734036143289865e-13,2.2645757814652315e-13,1.1012698854327565e-13,7.290012301113613e-20,3.258711856657498e-24,2.37903226062225e-33,8.265162402620432e-35
1.43310987790192e-18,0.04692242069448014,0.0,0.11650837058025197,0.031075110263184432,0.31940968187544666,0.35048479213899275,0.20701222017976206,0.09201819553869228,0.0,2.3802637149087243e-64,3.843113501696346e-22,2.7745977559302574e-63,0.0,8.268175133333858e-135,2.0929395696834577e-34,4.3690376232781654e-107,2.827849495036072e-57,3.990289319041871e-86,1.411737990173067e-72,9.75830100505172e-39,2.867822216203635e-139,3.640417913531737e-33,5.4334798894839536e-92,6.077458275453371e-104,3.5508338804658384e-147,3.843113501608594e-22,2.0074778969952192e-111,2.0136974004123575e-12,6.88293751338059e-13,2.202541462414141e-13,5.468072865911179e-13,4.5291520388314497e-13,2.2025400041508294e-13,1.458002614673103e-19,1.3034849497405592e-23,5.8757141675893334e-33,6.612131147617359e-34
2.8662199076616433e-18,0.04692242069448014,0.0,0.11650837057610974,0.031075110263184432,0.3194096818745381,0.35048479213844597,0.20701222017930915,0.09201819553667859,0.0,1.9042112073303435e-63,7.6862274106157015e-22,2.2196793804808905e-62,0.0,1.0583265852817138e-132,1.6743518628047658e-33,1.3969721466947635e-105,1.1311398878936614e-56,3.1958808931401054e-85,1.1293905317320328e-71,1.9516603044101865e-38,9.190375790624792e-138,7.280840036540046e-33,4.3517532624006067e-91,1.9447868562912544e-102,2.2774961555872733e-145,7.686227410264691e-22,3.217994044106942e-110,4.027394641848662e-12,1.3765875755618987e-12,4.4050831583224085e-13,1.0936146310894416e-12,9.058304541488036e-13,4.4050802412742364e-13,2.916005383661145e-19,5.2139402124825666e-23,1.6222025763147267e-32,5.2897054075695846e-33
4.299329937421366e-18,0.04692242069448014,0.0,0.11650837057196752,0.031075110263184432,0.31940968187362956,0.3504847921378992,0.20701222017885623,0.09201819553466489,0.0,5.653127220380436e-63,1.152934131952906e-21,6.589674913327905e-62,0.0,7.115646111898424e-132,4.9707322674665346e-33,6.682244776427016e-105,2.403672317932192e-56,9.255175829579242e-85,3.3528782588390314e-71,2.9274905083130665e-38,4.3322672302466125e-137,1.092126502734148e-32,1.260254776606814e-90,9.304209975441727e-102,1.2779827896132626e-144,1.1529341318783167e-21,1.1955849283226468e-109,6.041091604018658e-12,2.064881399749395e-12,6.607624854308983e-13,1.6404219755618264e-12,1.3587457032068768e-12,6.607620478084907e-13,4.374008152513745e-19,1.107962320922897e-22,2.9921285140189833e-32,1.5125251758267124e-32
5.732439967181089e-18,0.04692242069448014,0.0,0.11650837056782529,0.031075110263184432,0.319409681872721,0.3504847921373524,0.20701222017840332,0.0920181955326512,0.0,1.2317866916829013e-62,1.5372455228436423e-21,1.4358558603222522e-61,0.0,3.273953368571237e-131,1.0830964201676246e-32,2.211293102281336e-104,4.10038223960578e-56,2.020896206860296e-84,7.305745398984432e-71,3.9033207122138113e-38,1.422895067793071e-136,1.4561692885936043e-32,2.7518052002671277e-90,3.0793725838757366e-101,4.8824104958402607e-144,1.5372455227164015e-21,3.103522587641323e-109,8.054788286922378e-12,2.753175223900549e-12,8.810166550373865e-13,2.187229320008272e-12,1.8116609510573647e-12,8.810160714582838e-13,5.832010921230939e-19,1.8900533939387324e-22,4.697349229857788e-32,3.190353691263134e-32
8.598660026700536e-18,0.04692242069448014,0.0,0.11650837055954084,0.031075110263184432,0.3194096818709039,0.35048479213625877,0.20701222017749749,0.09201819552862381,0.0,3.575496844804931e-62,2.3058683046237082e-21,4.167848811800316e-61,0.0,3.9885575261288795e-130,3.1438948474538704e-32,1.289980133386662e-103,8.489320685718102e-56,5.942646566500623e-84,2.1206325574618368e-70,5.854981120010289e-38,8.383102194737881e-136,2.1842555333660063e-32,8.091957256158317e-90,1.7967155646167927e-100,3.7269884273276595e-143,2.305868304360273e-21,1.1469791436041212e-108,1.2082180997309092e-11,4.1297628721175615e-12,1.3215249942687417e-12,3.2808440088402867e-12,2.7174914439242118e-12,1.3215241186844726e-12,8.748016458347611e-19,3.9131155180253824e-22,8.894706977520739e-32,8.713845504989345e-32
1.1464880086219983e-17,0.04692242069448014,0.0,0.1165083705512564,0.031075110263184432,0.3194096818690868,0.35048479213516515,0.20701222017659165,0.09201819552459642,0.0,7.819208416894627e-62,3.074491086401568e-21,9.114619276422961e-61,0.0,1.8443379052278988e-129,6.875343517619424e-32,4.2916227723608326e-103,1.4438111054290496e-55,1.3054545821953344e-83,4.637584274800709e-70,7.806641527798918e-38,2.806307721921854e-135,2.912342832728223e-32,1.777605745313769e-89,5.977889955939626e-100,1.4126598223510961e-142,3.0744910859535332e-21,2.9888650798903234e-108,1.6109572680734436e-11,5.506350520200928e-12,1.7620333335288933e-12,4.3744586975769145e-12,3.6233219323503377e-12,1.7620321657956565e-12,1.1664021994966477e-18,6.655184613730354e-22,1.432506320947814e-31,1.8232279673188437e-31
1.433110014573943e-17,0.04692242069448014,0.0,0.11650837054297196,0.031075110263184432,0.3194096818672697,0.3504847921340715,0.20701222017568582,0.09201819552056903,0.0,1.4669899227824816e-61,3.843113868177067e-21,1.710027381550994e-60,0.0,6.759544319341984e-129,1.2899080212146424e-31,1.1571247146571387e-102,2.205817133969254e-55,2.4543102100650834e-83,8.700739300321045e-70,9.758301935579133e-38,7.582817201787377e-135,3.640431262008098e-32,3.3419745042812436e-89,1.6118574502877546e-99,4.3356642990940625e-142,3.843113867492571e-21,6.553994367241464e-108,2.0136963263844284e-11,6.882938168141102e-12,2.2025416728198982e-12,5.468073386211342e-12,4.529152416018547e-12,2.2025402127836213e-12,1.4580027531052089e-18,1.0167618321486614e-21,2.1076489245943404e-31,3.31911685665228e-31
2.0063540264778322e-17,0.04692242069448014,0.0,0.11650837052640307,0.031075110263184432,0.3194096818636355,0.35048479213188427,0.20701222017387416,0.09201819551251425,0.0,4.013951718749204e-61,5.380359431720829e-21,4.6789516840773546e-60,0.0,1.0465327481473953e-127,3.529423371628641e-31,6.821199109780802e-102,4.241708112379185e-55,6.728878955721058e-83,2.3806808025373225e-69,1.36616227511138e-37,4.482423380345669e-134,5.096611581295682e-32,9.162550773000283e-89,9.502483520632149e-99,3.859759096186916e-141,5.3803594304045654e-21,2.5297043233354437e-107,2.8191741060003822e-11,9.636113463582881e-12,3.083558351496407e-12,7.655302763167178e-12,6.340813368782353e-12,3.083556306382153e-12,2.041203860159083e-18,1.955196939835233e-21,3.862553265935105e-31,8.763447384344986e-31
2.5795980383817215e-17,0.04692242069448014,0.0,0.11650837050983422,0.031075110263184432,0.3194096818600013,0.350484792129697,0.2070122201720625,0.09201819550445947,0.0,8.461898568383548e-61,6.917604995254994e-21,9.863809156411139e-60,0.0,5.329120128004196e-127,7.440453864787262e-31,2.3006424675210368e-101,6.95639038602558e-55,1.4195482957621027e-82,5.018764769791836e-69,1.7564943566614301e-37,1.5132686431311513e-133,6.552796489777766e-32,1.932964379391556e-88,3.205069651711454e-98,1.598178922726615e-140,6.917604993096326e-21,6.728345297883218e-107,3.624651438720285e-11,1.2389288758443083e-11,3.964575030298229e-12,9.842532139707924e-12,8.152474302221742e-12,3.964572399480226e-12,2.6244049669965426e-18,3.2065179474362968e-21,6.154014075273101e-31,1.8168820714115474e-30
3.7260860621895e-17,0.04692242069448014,0.0,0.11650837047669649,0.031075110263184432,0.3194096818527329,0.3504847921253226,0.20701222016843918,0.09201819548834994,0.0,2.5811415572340234e-60,9.992096122294547e-21,3.008774499340543e-59,0.0,8.916320216474931e-126,2.2695692372787468e-30,1.5738083036122178e-100,1.442184266164953e-54,4.3318255925155806e-82,1.5308789401169816e-68,2.5371585197512822e-37,1.0359762972150743e-132,9.46518007239076e-32,5.898541524136026e-88,2.1925781034931276e-97,1.691960108250005e-139,9.992096117819245e-21,3.056437799091868e-106,5.235604763661613e-11,1.7895639346418992e-11,5.726608388277758e-12,1.4216990891544326e-11,1.1775796111135412e-11,5.7266045841752066e-12,3.790807180022855e-18,6.6476857576366415e-21,1.2346378902249545e-30,5.459205286712571e-30
6.019062109805057e-17,0.04692242069448014,0.0,0.11650837041042109,0.031075110263184432,0.3194096818381961,0.3504847921165737,0.20701222016119253,0.09201819545613092,0.0,1.1199793691119545e-59,1.614107837625853e-20,1.3055391000504254e-58,0.0,3.453375804238137e-124,9.847854786207458e-30,1.9832282362064623e-99,3.749703453294536e-54,1.8799089410864162e-81,6.642614483124438e-68,4.098486845889994e-37,1.3058897508701037e-131,1.5290002299782095e-31,2.559826270418525e-87,2.7630443600598664e-96,3.802914362202559e-138,1.6141078364622668e-20,2.289086971189556e-105,8.457506051600436e-11,2.8908340515392906e-11,9.250675105740348e-12,2.2965908390236816e-11,1.902243949710414e-11,9.250668947560556e-12,6.123611603484586e-18,1.7284095233776336e-20,3.1168831120845348e-30,2.3470881974408666e-29
