Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30)
1.9584301221946186e-20,0.05820194281292722,0.0,0.14451542400446762,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554067533,0.0,2.3277059632588924e-61,1.0547512388837892e-20,4.6554115125243205e-61,0.0,2.4496752875651196e-131,2.0810639570469855e-63,6.16129712130066e-101,3.241199514049823e-53,1.7007821595543218e-78,3.6199559003028427e-68,6.691352225025605e-34,1.6022227555909773e-127,2.2789678790289795e-45,4.517730786990292e-83,5.951073905468586e-100,2.0166573299720308e-137,1.0547512388838563e-20,1.2060915608773853e-101,3.064794614099104e-14
3.9168735259335875e-20,0.05820194281292722,0.0,0.14451542400443698,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554064469,0.0,1.8621795041097764e-60,2.109509630805718e-20,3.724358677022161e-60,0.0,3.111193204866083e-129,8.32452576715379e-63,1.0185706777158704e-99,1.2964863998945843e-52,1.3606364929543996e-77,2.8959876332006704e-67,1.3382749828995465e-33,5.1271727009485425e-126,4.557951213401388e-45,3.614213225127766e-82,1.890123158380781e-98,1.2906764234261123e-135,2.1095096308058522e-20,1.929762856199511e-100,6.129609997090106e-14
7.833760333411526e-20,0.05820194281292722,0.0,0.1445154240043757,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955405834,0.0,1.4897494967113682e-59,4.219026414649576e-20,2.9794987284637754e-59,0.0,3.966716675122805e-127,3.3300008549894964e-62,1.7345357368931175e-98,5.185958788154774e-52,1.0885135005043232e-76,2.316799271778858e-66,2.676554503693518e-33,1.6407048456565653e-124,9.115917882141849e-45,2.8913820183600586e-81,6.025641031095104e-97,8.260381061849057e-134,4.2190264146498443e-20,3.0876336570145064e-99,1.2259240715918737e-13
1.5667533948367402e-19,0.05820194281292722,0.0,0.1445154240042531,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955404608,0.0,1.1918019547430097e-58,8.438059982337292e-20,2.3836036975184318e-58,0.0,5.067406452361793e-125,1.3321476998760547e-61,3.110674155071516e-97,2.0743861529783553e-51,8.708125228630653e-76,1.8534430835174078e-65,5.353113545281462e-33,5.2502708363170205e-123,1.8231851219605365e-44,2.3131101899999126e-80,1.924564614671952e-95,5.286662562994362e-132,8.438059982337828e-20,4.940224320924311e-98,2.45185019649625e-13
3.1335081178279153e-19,0.05820194281292722,0.0,0.1445154240040079,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554021562,0.0,9.53442506744873e-58,1.6876127117712723e-19,1.9068848439155078e-57,0.0,6.479886059330655e-123,5.329759501288822e-61,6.050400561730443e-96,8.297549887335034e-51,6.96650707274952e-75,1.4827559332530529e-64,1.070623162845735e-32,1.680089120460102e-121,3.6463717894462766e-44,1.8504899821264214e-79,6.152781923974432e-94,3.3834726542038776e-130,1.6876127117713797e-19,7.904367289254115e-97,4.903702370859604e-13
6.267017563810265e-19,0.05820194281292722,0.0,0.14451542400351755,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553972525,0.0,7.627543825762645e-57,3.375226138846359e-19,1.525508629493071e-56,0.0,8.290161858878168e-121,2.1328367296904026e-60,1.3115261094552998e-94,3.3190210100072593e-50,5.573208414138929e-74,1.186205333178373e-63,2.1412467794809125e-32,5.376289110017448e-120,7.292745124389904e-44,1.4803927177520827e-78,1.9679582393132654e-92,2.1654286281752807e-128,3.3752261388465736e-19,1.2646994363446563e-95,9.80740641780474e-13
1.2534036455774966e-18,0.05820194281292722,0.0,0.1445154240025368,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955387445,0.0,6.1020365693319385e-56,6.750452992996531e-19,1.2204072053387948e-55,0.0,1.060878810627857e-118,8.538806287653661e-60,3.19751944355723e-93,1.327608615008486e-49,4.4585678336871316e-73,9.489645011731265e-63,4.2824940127512677e-32,1.7204131431330655e-118,1.4585491794165745e-43,1.1843144670221143e-77,6.295975202442811e-91,1.3858806009579327e-126,6.750452992996961e-19,2.02351963420794e-94,1.9614813304568885e-12
1.880105534773967e-18,0.05820194281292722,0.0,0.14451542400155606,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553776376,0.0,1.811542233818836e-55,1.0125679847146703e-18,3.6230841454463576e-55,0.0,7.1325318877768e-118,1.815754960677255e-59,1.4297167222166696e-92,2.8211684387586422e-49,1.3236374186388504e-72,2.817238560827163e-62,6.423741246021623e-32,8.230766229148608e-118,2.1878238463830168e-43,3.51593382103918e-77,3.0119584009415867e-90,7.868632198395221e-126,1.0125679847147348e-18,7.655386298865846e-94,2.9422218984207036e-12
3.133509313166907e-18,0.05820194281292722,0.0,0.14451542399959458,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553580227,0.0,8.485645815919594e-55,1.6876133555447048e-18,1.6971290122627134e-54,0.0,3.867603158009545e-116,5.028528586342766e-59,1.8841901005805287e-91,7.799701325164866e-49,6.200196779066995e-72,1.3196539478814653e-61,1.0706235712562333e-31,1.2411506548102294e-116,3.646373180271337e-43,1.6469375408740795e-76,4.541448264099626e-89,2.115324935975581e-124,1.6876133555448123e-18,6.041708835250615e-93,4.9037025514980585e-12
4.259526951521233e-18,0.05820194281292722,0.0,0.14451542399783246,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553404014,0.0,1.9550263111173818e-54,2.2940524036371237e-18,3.9100522745241316e-54,0.0,2.075961306833177e-115,8.956113751333049e-59,6.604197069680575e-91,1.3874848090984913e-48,1.4284767594754234e-71,3.0403793012878653e-61,1.4553490993428335e-31,4.514979362508815e-116,4.956686987071093e-43,3.794415056936707e-76,1.6520219708608283e-88,9.153006760098259e-124,2.2940524036372697e-18,1.69163269696093e-92,6.665833289963714e-12
5.3855445898755595e-18,0.05820194281292722,0.0,0.14451542399607034,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553227801,0.0,3.76171448314183e-54,2.9004914517295427e-18,7.52342829724503e-54,0.0,7.178410317873333e-115,1.3991075730672543e-58,1.73677342061944e-90,2.164809143670104e-48,2.7485674665314636e-71,5.850069017926637e-61,1.8400746274294338e-31,1.2097005105150663e-115,6.2670007938328454e-43,7.300927866578145e-76,4.42622125801455e-88,2.769444716950663e-123,2.900491451729727e-18,3.870447045101611e-92,8.427963616698643e-12
6.511562228229886e-18,0.05820194281292722,0.0,0.14451542399430822,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553051588,0.0,6.392744379539947e-54,3.5069304998219616e-18,1.278548762210021e-53,0.0,2.121887729480005e-114,2.0074963672292968e-58,3.921109642502454e-90,3.102366791958788e-48,4.670978965096788e-71,9.941742256588282e-61,2.2248001555160343e-31,2.7773296547032406e-115,7.577314600558741e-43,1.2407365256895399e-75,1.0161982708769505e-87,7.184525911118444e-123,3.506930499822185e-18,7.543295512981825e-92,1.0190093554922313e-11
8.76359750493854e-18,0.05820194281292722,0.0,0.14451542399078396,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819552699161,0.0,1.4125011230869596e-53,4.7198085960067994e-18,2.825001994953945e-53,0.0,1.2780663229641148e-113,3.46482792680396e-58,1.3766701086797865e-89,5.342743808311565e-48,1.0320705228306979e-70,2.1966656680057367e-60,2.994251211689235e-31,1.0001273062069303e-114,1.0197942213928789e-42,2.74145442386297e-75,3.659317038761337e-87,3.172654356060125e-122,4.7198085960071e-18,2.0008680011840497e-91,1.371435254573452e-11
1.1015632781647193e-17,0.05820194281292722,0.0,0.1445154239872597,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819552346735,0.0,2.6453288624620018e-53,5.932686692191637e-18,5.290657254439812e-53,0.0,4.5713812087045653e-113,5.3137347928277585e-58,3.6221913201056026e-89,8.175507076701576e-48,1.9328593071654616e-70,4.1139104229917173e-60,3.7637022678624353e-31,2.6672670404243725e-114,1.2818569827166269e-42,5.134189554992938e-75,9.759059673105932e-87,9.540765679123265e-122,5.932686692192015e-18,4.33818259878879e-91,1.7238610100212355e-11
1.3267668058355846e-17,0.05820194281292722,0.0,0.14451542398373543,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819551994309,0.0,4.4758347318705755e-53,7.145564788376476e-18,8.951668667692874e-53,0.0,1.3788727797637325e-112,7.583349057821109e-58,8.285671400354256e-89,1.1640773336901161e-47,3.2703528629627007e-70,6.960640477000498e-60,4.533153324035636e-31,6.160911511071504e-114,1.5439197440262204e-42,8.686928969904067e-75,2.254156764959045e-86,2.468844779965898e-121,7.14556478837693e-18,8.381450400760937e-91,2.0762866121087016e-11
1.7771738611773153e-17,0.05820194281292722,0.0,0.14451542397668693,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819551289458,0.0,1.0639912763337903e-52,9.571320980746152e-18,2.1279823634317233e-52,0.0,1.3274774118467675e-111,1.342491777814412e-57,3.65960418805827e-88,2.0504422323302838e-47,7.774252458314781e-70,1.6546769907496573e-59,6.072055436382037e-31,2.762355800019799e-113,2.0680452666021464e-42,2.065048688302747e-74,1.01068356075332e-85,1.5258865088075929e-120,9.57132098074676e-18,2.63570566402557e-90,2.7811373475694564e-11
2.227580916519046e-17,0.05820194281292722,0.0,0.14451542396963843,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955058461,0.0,2.0774782296892494e-52,1.1997077173115827e-17,4.154956089889215e-52,0.0,5.8848214145048186e-111,2.1013327065261258e-57,1.0891494354954095e-87,3.193762388569349e-47,1.5179485578028674e-69,3.23081166350815e-59,7.610957548728438e-31,8.27971087225906e-113,2.59217078912057e-42,4.032076003460981e-74,3.029347502523883e-85,5.519202086751911e-120,1.199707717311659e-17,6.3294126115264695e-90,3.485987460002551e-11
3.1283950272025067e-17,0.05820194281292722,0.0,0.14451542395554146,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819549174911,0.0,5.808106688813885e-52,1.684858955785518e-17,1.1616212344628648e-51,0.0,7.915871046355833e-110,4.1559291311827003e-57,6.3578184580278145e-87,6.25179288944351e-47,4.243802435979792e-69,9.032536931049555e-59,1.0688761773421241e-30,4.877603960257326e-112,3.64042183398479e-42,1.1272670524692175e-73,1.7845895042647187e-84,4.83421868283501e-119,1.684858955785625e-17,2.5462834972219564e-89,4.8956858145170754e-11
4.930023248569429e-17,0.05820194281292722,0.0,0.14451542392734756,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819546355522,0.0,2.3369138880051744e-51,2.655161432733388e-17,4.673827360379213e-51,0.0,2.6070936803593714e-108,1.0493158561487949e-56,7.033556663428427e-86,1.5453531180315177e-46,1.7075101030241595e-68,3.634275699298495e-58,1.6844370222806845e-30,5.4383265555704815e-111,5.736923923022699e-42,4.5356019982892034e-73,1.989735200502669e-83,9.370098711071373e-118,2.655161432733557e-17,1.7223656182106108e-88,7.715075041875191e-11
8.533279691303272e-17,0.05820194281292722,0.0,0.14451542387096009,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819540716774,0.0,1.2544611389585912e-50,4.5957663866291287e-17,2.508922054805364e-50,0.0,1.5696491513616632e-106,3.2729218847716138e-56,1.2390241226730356e-84,4.6200208952452756e-46,9.165956347888145e-68,1.95088815913675e-57,2.9155587121578053e-30,9.63102148686094e-110,9.9299280983363e-42,2.4347223395096274e-72,3.523717958085908e-82,3.139195508394887e-116,4.595766386629421e-17,1.7167324826596335e-87,1.335382356886243e-10
1.573979257677096e-16,0.05820194281292722,0.0,0.1445154237581863,0.031075110263184432,0.31940968187635516,0.3504847921395395,0.20701222018021495,0.09201819529439395,0.0,8.092034792431174e-50,8.476976294420611e-17,1.6184068145655864e-49,0.0,1.3434255294400027e-104,1.20624795967655e-55,2.883612368209921e-83,1.5706658210563838e-45,5.912597478674374e-67,1.2584411242090836e-56,5.377802091912045e-30,2.248594525446912e-108,1.8315936437914678e-41,1.5705435002615457e-71,8.226956710315654e-81,1.4342219318857197e-114,8.476976294421148e-17,2.1476081156603485e-86,2.4631200912583285e-10
3.0152818347706337e-16,0.05820194281292722,0.0,0.14451542353264357,0.031075110263184432,0.31940968187635516,0.3504847921395394,0.20701222018021495,0.09201819506885119,0.0,5.789498833145434e-49,1.6239396110003576e-16,1.1578996636601248e-48,0.0,1.3957270478217005e-102,5.115277663692406e-55,7.825757198705447e-82,5.76291882865108e-45,4.2302062561151483e-66,9.003598732676463e-56,1.0302288851420524e-29,6.11320838547615e-107,3.508795307287693e-41,1.1236555446688237e-70,2.236643983640946e-79,7.731831637480352e-113,1.6239396110004604e-16,3.032009724458876e-85,4.71854767672648e-10
4.456584411864171e-16,0.05820194281292722,0.0,0.1445154233071072,0.031075110263184432,0.31940968187635516,0.35048479213953937,0.20701222018021495,0.0920181948433148,0.0,1.779882972832998e-48,2.400181592558654e-16,3.55976562910543e-48,0.0,1.1496344591372385e-101,1.2433172684694717e-54,4.288022099142394e-81,1.258840636000922e-44,1.300504983907272e-65,2.768003335066746e-55,1.5226775610929001e-29,3.351260600825131e-106,5.185996964891431e-41,3.4544879080644674e-70,1.2261278379482395e-78,5.2128404033661745e-112,2.4001815925588056e-16,1.2455045627244822e-84,6.973911419046126e-10
5.897886988957709e-16,0.05820194281292722,0.0,0.14451542308157722,0.031075110263184432,0.31940968187635516,0.3504847921395393,0.20701222018021495,0.09201819461778483,0.0,3.992772238040149e-48,3.17642357411695e-16,7.985543765946957e-48,0.0,5.934087306630394e-101,2.39153921449929e-54,1.513819492943294e-80,2.2047129099119346e-44,2.9173941626694945e-65,6.209400864971378e-55,2.0151262370437474e-29,1.1834715486737171e-105,6.86319861660284e-41,7.749376575029107e-70,4.329974158013781e-78,2.2123061664046725e-111,3.176423574117151e-16,3.462792220532421e-84,9.229211319920257e-10
7.339189566051248e-16,0.05820194281292722,0.0,0.14451542285605362,0.031075110263184432,0.31940968187635516,0.35048479213953926,0.20701222018021495,0.09201819439226123,0.0,7.537128384428173e-48,3.952665555675246e-16,1.507425542834258e-47,0.0,2.333400581938819e-100,4.0342958962754445e-54,4.179644555963979e-80,3.413908726537309e-44,5.507144670694881e-65,1.1721442827062158e-54,2.5075749129945949e-29,3.2682390077555775e-105,8.54040026242208e-41,1.4628444264565443e-69,1.195752353926438e-77,7.211439118167362e-111,3.9526655556754957e-16,7.79451995549652e-84,1.1484447381121272e-09
1.0221794720238322e-15,0.05820194281292722,0.0,0.14451542240502557,0.031075110263184432,0.31940968187635516,0.3504847921395391,0.20701222018021495,0.09201819394123317,0.0,1.9804984016192072e-47,5.505149518791839e-16,3.96099645099745e-47,0.0,2.2297986563770545e-99,9.093015984987919e-54,2.0414363496242357e-79,6.622270996579535e-44,1.4470884216767153e-64,3.079992485152385e-54,3.4924722648962884e-29,1.5967087382359304e-104,1.1894803536384668e-40,3.8438525929853124e-69,5.84188599052503e-77,4.7640862095718137e-110,5.505149518792186e-16,2.709546391177101e-83,1.5994727991093365e-09
1.3104399874425398e-15,0.05820194281292722,0.0,0.14451542195402306,0.031075110263184432,0.31940968187635516,0.3504847921395389,0.20701222018021495,0.09201819349023065,0.0,4.1146145389725664e-47,7.057633481908428e-16,8.229228346141565e-47,0.0,1.0619850977250759e-98,1.7045911510703656e-53,6.611647478310478e-79,1.0883927466988576e-43,3.006420532398235e-64,6.398885174041604e-54,4.47736961679798e-29,5.1719978347105484e-104,1.524920678678051e-40,7.985854344458938e-69,1.8922812178859413e-76,1.860293918808932e-109,7.057633481908875e-16,6.964428579461769e-83,2.0504753263215045e-09
1.5987005028612474e-15,0.05820194281292722,0.0,0.14451542150304603,0.031075110263184432,0.31940968187635516,0.35048479213953876,0.20701222018021495,0.09201819303925365,0.0,7.425864379784814e-47,8.610117445025018e-16,1.4851727438844686e-46,0.0,3.7885620527517376e-98,2.855249837189095e-53,1.7127227805838094e-78,1.619887814090736e-43,5.425847532188139e-64,1.1548409464404878e-53,5.462266968699672e-29,1.339904582271802e-103,1.8603610013610992e-40,1.4412497393613732e-68,4.90231481048595e-76,5.633420770396956e-109,8.610117445025563e-16,1.4995915556779417e-82,2.5014523212495455e-09
2.1752215336986623e-15,0.05820194281292722,0.0,0.14451542060116865,0.031075110263184432,0.31940968187635516,0.3504847921395384,0.20701222018021495,0.09201819213737626,0.0,1.86299252681211e-46,1.1715085371258197e-15,3.725984722282228e-46,0.0,4.0364021728229844e-97,6.479379291227883e-53,8.275682738706766e-78,2.998866201517021e-43,1.361230543289472e-63,2.8972520138289906e-53,7.432061672503052e-29,6.475083935718758e-103,2.5312416396581278e-40,3.615791181171468e-68,2.369041662157641e-75,3.920146510268807e-108,1.1715085371258938e-15,5.133353321364644e-82,3.403329720096887e-09
2.7517425645360776e-15,0.05820194281292722,0.0,0.14451541969939333,0.031075110263184432,0.31940968187635516,0.3504847921395381,0.20701222018021495,0.09201819123560098,0.0,3.768277914904294e-46,1.4820053297491368e-15,7.53655515960262e-46,0.0,2.0202767560466527e-96,1.2292600601168711e-52,2.6668186297167596e-77,4.799162253596929e-43,2.753363161444511e-63,5.860276206424559e-53,9.401856376306429e-29,2.086713066057945e-102,3.2021222685306244e-40,7.313666510637735e-68,7.634665550318019e-75,1.5821490962126618e-107,1.482005329749231e-15,1.3100764241048757e-81,4.305105007279401e-09
