Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208)
1.270353189147311e-22,0.07865737607768974,0.0,0.19530626480090324,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021495,0.09201819554070576,0.0,4.837906543026935e-59,1.6629773361018246e-19,9.675740511766831e-59,0.0,8.018503216175674e-126,5.754779483189523e-57,1.3614364589364057e-92,4.317011552801637e-49,2.8271960105402416e-71,2.558430295527189e-64,5.134210165921703e-29,2.846347709598954e-116,2.7621746820733234e-38,2.5693593508978075e-74,2.449519035985511e-93,1.6007727454737514e-128,1.662977336615245e-19,2.8225986966217905e-92,2.31110014698224e-16,7.899477064407756e-17,2.2169424337661183e-52,6.275651363483275e-17
2.5418100735067396e-22,0.07865737607768974,0.0,0.19530626480090288,0.031075110263184432,0.31940968187635504,0.3504847921395394,0.20701222018021495,0.09201819554070552,0.0,3.874248949277078e-58,3.3273994830951357e-19,7.74843978026419e-58,0.0,5.140639033841537e-124,2.3034117799182032e-56,2.180665686512493e-91,1.727929666800283e-48,2.2640497652901654e-70,2.0488192146934736e-63,1.027288098359486e-28,9.12194692355229e-115,5.526749168388182e-38,2.0575713228438964e-73,3.924181391716015e-92,1.0260780001007763e-126,3.327399484122423e-19,4.521063314265264e-91,4.624208200109215e-16,1.5805817271352333e-16,8.873547253786751e-52,1.2556755073933088e-16
5.084723842225597e-22,0.07865737607768974,0.0,0.19530626480090213,0.031075110263184432,0.3194096818763549,0.3504847921395393,0.20701222018021495,0.09201819554070506,0.0,3.100969412398483e-57,6.6562437770817575e-19,6.201892306609351e-57,0.0,3.2936582543831273e-122,9.216649435714757e-56,3.490963205025501e-90,6.91396939982083e-48,1.812157443218205e-69,1.6398857686944075e-62,2.055022261894117e-28,2.921206361016102e-113,1.1055898141017722e-37,1.6468910024890843e-72,6.284320108823114e-91,6.571970788308598e-125,6.656243779136779e-19,7.237627860359893e-90,9.250424305908425e-16,3.161849768522968e-16,3.5505747345696696e-51,2.511896249481968e-16
1.0170551379663312e-21,0.07865737607768974,0.0,0.19530626480090063,0.031075110263184432,0.31940968187635455,0.35048479213953904,0.20701222018021495,0.09201819554070413,0.0,2.4814037845229365e-56,1.3313932365054997e-18,4.9627703450712235e-56,0.0,2.110174314800407e-120,3.6872615133188256e-55,5.587070110594582e-89,2.766037970578299e-47,1.4500930966213706e-68,1.3122408548610041e-61,4.11049058896338e-28,9.351355201144585e-112,2.211419608627611e-37,1.3178464611530488e-71,1.0064751874397175e-89,4.207684944355605e-123,1.3313932369165488e-18,1.1583346717780729e-88,1.8502856515687883e-15,6.324385851293717e-16,1.4204610933698734e-50,5.024337733654071e-16
2.034220645453874e-21,0.07865737607768974,0.0,0.19530626480089763,0.031075110263184432,0.31940968187635393,0.35048479213953854,0.20701222018021495,0.09201819554070229,0.0,1.985374360143342e-55,2.6629309541001454e-18,3.970718937336681e-55,0.0,1.3525892602630738e-118,1.4750259139556216e-54,8.940567745294202e-88,1.1065052367739037e-46,1.1602213520466741e-67,1.049925596077263e-60,8.221427243101904e-28,2.992992959188266e-110,4.4230791976790096e-37,1.0544106488827363e-70,1.6128547127236635e-88,2.693438046594661e-121,2.6629309549222883e-18,1.8535868819495233e-87,3.7007720927970965e-15,1.264945801681633e-15,5.682306805494198e-50,1.0049220701977422e-15
4.06855166042896e-21,0.07865737607768974,0.0,0.19530626480089167,0.031075110263184432,0.31940968187635266,0.35048479213953754,0.20701222018021495,0.09201819554069858,0.0,1.5884000272613986e-54,5.3260063892894285e-18,3.1767762266545893e-54,0.0,8.680667290669862e-117,5.900353899812612e-54,1.4306015986903228e-86,4.426201050593273e-46,9.2823583512338e-67,8.399936449824814e-60,1.6443300551378954e-27,9.578472436711031e-109,8.846398375780694e-37,8.435819143494593e-70,2.5880261413715814e-87,1.723966667369e-119,5.326006390933758e-18,2.9659401511264873e-86,7.401744972343378e-15,2.529960234778602e-15,2.273015211893436e-49,2.00989866385407e-15
8.137213690379132e-21,0.07865737607768974,0.0,0.19530626480087973,0.031075110263184432,0.3194096818763501,0.35048479213953554,0.20701222018021495,0.09201819554069118,0.0,1.2707602386951552e-53,1.0652157259667967e-17,2.5415014144924434e-53,0.0,5.585670346689553e-115,2.36019770412641e-53,2.2890841508373607e-85,1.77051644157801e-45,7.426121702103656e-66,6.720161838833128e-59,3.288704716793305e-27,3.0652543821647595e-107,1.76930367319796e-36,6.74886890228709e-69,4.164290498631319e-86,1.103391892382463e-117,1.065215726295667e-17,4.745665159537811e-85,1.4803690719794605e-14,5.059989100942324e-15,9.092245830256039e-49,4.0198518511333546e-15
1.6274537750279475e-20,0.07865737607768974,0.0,0.19530626480085583,0.031075110263184432,0.31940968187634505,0.3504847921395315,0.20701222018021495,0.09201819554067638,0.0,1.0166242779559988e-52,2.1304459000424918e-17,2.03323330535238e-52,0.0,3.6130285222922054e-113,9.440951862151286e-53,3.6627374611586156e-84,7.082137809633967e-45,5.940991371564064e-65,5.376214543953909e-58,6.577454040104125e-27,9.809043152913236e-106,3.538631344435959e-36,5.3991805581299095e-68,6.737565455042579e-85,7.06187844526181e-116,2.130445900700237e-17,7.593192991741224e-84,2.960758216813171e-14,1.0120046833148909e-14,3.6369353289663296e-48,8.039758225558442e-15
3.2549185870080164e-20,0.07865737607768974,0.0,0.19530626480080807,0.031075110263184432,0.31940968187633495,0.35048479213952344,0.20701222018021495,0.09201819554064677,0.0,8.133058572138258e-52,4.260906248193833e-17,1.6265995138834277e-51,0.0,2.3611517244757455e-111,3.7764519591855955e-52,5.860879936125919e-83,2.832869532581513e-44,4.752830701490609e-64,4.301005664577671e-57,1.3154952686725765e-26,3.138930470219479e-104,7.077286686904828e-36,4.3193786212847577e-67,1.1018878749991988e-83,4.519656723328149e-114,4.260906249509328e-17,1.2149211776889159e-82,5.921536487854453e-14,2.0240162297078633e-14,1.4547815309907607e-47,1.6079570973874695e-14
6.509848210968154e-20,0.07865737607768974,0.0,0.19530626480071253,0.031075110263184432,0.3194096818763147,0.35048479213950734,0.20701222018021495,0.09201819554058756,0.0,6.506472597204622e-51,8.52182694449632e-17,1.3012847589669327e-50,0.0,1.5735921401997346e-109,1.5106262306361762e-51,9.378888670915715e-82,1.1331506947841343e-43,3.8022796029456093e-63,3.440818143479805e-56,2.630994997996904e-26,1.0044636163153506e-102,1.4154597371814037e-35,3.455516566992284e-66,1.839406840294028e-82,2.8925977626354206e-112,8.521826947127314e-17,1.9438821235477976e-81,1.184309295543246e-13,4.04803932230043e-14,5.81914092279255e-47,3.215919646837149e-14
1.3019707458888428e-19,0.07865737607768974,0.0,0.19530626480052146,0.031075110263184432,0.3194096818762742,0.3504847921394751,0.20701222018021495,0.09201819554046912,0.0,5.205188373580496e-50,1.704366833710051e-16,1.041029866321461e-49,0.0,1.0870330307178647e-107,6.042845449184122e-51,1.5010864969850238e-80,4.532608542642257e-43,3.0418296990692123e-62,2.7526599595211778e-55,5.26199445664556e-26,3.2142929575926346e-101,2.8309218741518365e-35,2.7644187215900464e-65,3.187469755950057e-81,1.851268172757314e-110,1.7043668342362504e-16,3.1102179890895134e-80,2.3686205592570253e-13,8.096085506712055e-14,2.3276593288767097e-46,6.431844744882225e-14
2.6039425954728978e-19,0.07865737607768974,0.0,0.19530626480013932,0.031075110263184432,0.3194096818761933,0.3504847921394106,0.20701222018021495,0.09201819554023226,0.0,4.164154817194328e-49,3.4087351122305755e-16,8.32824716716977e-49,0.0,7.980140542675155e-106,2.4174059911679796e-50,2.4032165557930202e-79,1.8130445697556875e-42,2.433466165942755e-61,2.2021301455137638e-54,1.052399337394287e-25,1.0285752480935105e-99,5.66184614804706e-35,2.211537164472609e-64,5.882078080246602e-80,1.1848134465202908e-108,3.4087351132829747e-16,4.97635405568574e-79,4.737242967477302e-13,1.619217787244126e-13,9.310643234953465e-46,1.2863694937555248e-13
5.207886294641008e-19,0.07865737607768974,0.0,0.19530626479937505,0.031075110263184432,0.31940968187603136,0.35048479213928163,0.20701222018021495,0.09201819553975854,0.0,3.3313255010870767e-48,6.81747166927037e-16,6.662601028374334e-48,0.0,6.416886667207917e-104,9.67175723698618e-50,3.849870499054257e-78,7.252180584396962e-42,1.946773895429617e-60,1.7617049875698519e-53,2.1047991208537493e-25,3.291443196563422e-98,1.1323694695654954e-34,1.76923060645873e-63,1.1914118653897056e-78,7.582812156254296e-107,6.817471671375168e-16,7.96217070763346e-78,9.474487307088773e-13,3.2384362591523514e-13,3.724258477810208e-45,2.572739530923278e-13
1.0415773692977228e-18,0.07865737607768974,0.0,0.1953062647978465,0.031075110263184432,0.3194096818757075,0.35048479213902367,0.20701222018021495,0.09201819553881109,0.0,2.6650610598006325e-47,1.3634944783344941e-15,5.330082140551523e-47,0.0,5.783088520605534e-102,3.870407668717202e-49,6.174904746445889e-77,2.90087269481449e-41,1.5574195014139504e-59,1.409364338519017e-52,4.209598687772673e-25,1.0532622073267214e-96,2.2647391790140516e-34,1.4153848351193194e-62,2.707152098316946e-77,4.853002099481859e-105,1.3634944787554538e-15,1.2739476507107204e-76,1.8948974078995773e-12,6.476873198018339e-13,1.4897036278412153e-44,5.145479599791376e-13
1.5623661091313447e-18,0.07865737607768974,0.0,0.19530626479631794,0.031075110263184432,0.31940968187538366,0.3504847921387657,0.20701222018021495,0.09201819553786364,0.0,7.911900577254133e-47,2.0452417897414494e-15,1.5823682466696007e-46,0.0,3.634071876740546e-101,8.227492448992567e-49,2.3391170589591328e-76,6.16435476461342e-41,4.623589469725726e-59,4.184050673993588e-52,6.314398254691597e-25,5.038996034822065e-96,3.3971088883895853e-34,4.201924024532787e-62,1.1845056422263968e-76,2.7553911601285397e-104,2.045241790372889e-15,4.8196030450465715e-76,2.8423458943587215e-12,9.715310131933857e-13,3.1656203570538623e-44,7.718219663192068e-13
2.0831548489649667e-18,0.07865737607768974,0.0,0.19530626479478938,0.031075110263184432,0.3194096818750598,0.35048479213850775,0.20701222018021495,0.09201819553691619,0.0,1.723961560440895e-46,2.726989101147903e-15,3.4478972594311783e-46,0.0,1.5678339476558251e-100,1.4039921203926546e-48,6.09892561978905e-76,1.0515664267814087e-40,1.0074558494815155e-58,9.11682655573399e-52,8.41919782161052e-25,1.6677339524519985e-95,4.529478597692096e-34,9.155771647355138e-62,3.624791866774264e-76,1.0596676211704994e-103,2.7269891019898227e-15,1.2545399832760248e-75,3.789794190086348e-12,1.2953747060898915e-12,5.400176035374193e-44,1.0290959721125353e-12
3.1247323286322107e-18,0.07865737607768974,0.0,0.19530626479173224,0.031075110263184432,0.3194096818744121,0.35048479213799183,0.20701222018021495,0.09201819553502129,0.0,5.004128786254272e-46,4.090483723959633e-15,1.0008182504692398e-45,0.0,1.6674070195992749e-99,2.9086224751646354e-48,2.2485786943210303e-75,2.1771347658641923e-40,2.9243336585690115e-58,2.646333610547231e-51,1.262879695544837e-24,9.73069557088537e-95,6.794218016125737e-34,2.6576381696837457e-61,1.8793035791702717e-75,8.064905016673299e-103,4.090483725222512e-15,4.603984913534788e-75,5.684690333906527e-12,1.943062090721059e-12,1.1180378803039931e-43,1.5436439824160251e-12
4.166309808299454e-18,0.07865737607768974,0.0,0.1953062647886751,0.031075110263184432,0.3194096818737644,0.3504847921374759,0.20701222018021495,0.09201819553312639,0.0,1.0943465496664085e-45,5.4539783467695166e-15,2.1886766828477306e-45,0.0,7.367660822138868e-99,4.949916290530763e-48,5.851227378865727e-75,3.702736050307826e-40,6.395188025780004e-58,5.787233262111446e-51,1.6838396089286216e-24,3.2375201584029127e-94,9.05895743429085e-34,5.8119550584847286e-61,5.959437877976981e-75,3.0453058409426837e-102,5.453978348453355e-15,1.1938477827991374e-74,7.57958577633921e-12,2.590749473531764e-12,1.9014896228651383e-43,2.0581919907089544e-12
5.2078872879666985e-18,0.07865737607768974,0.0,0.19530626478561797,0.031075110263184432,0.3194096818731167,0.35048479213696,0.20701222018021495,0.09201819553123149,0.0,2.0531430884750193e-45,6.817472969577424e-15,4.1062553773894215e-45,0.0,2.6078054381281077e-98,7.567229166410664e-48,1.2840937663908342e-74,5.656944061908435e-40,1.1998243242640022e-57,1.0857637351828584e-50,2.1047995223124063e-24,8.729536853820515e-94,1.1323696852168251e-33,1.0904018806935151e-60,1.5540644735830597e-74,9.314974717350644e-102,6.817472971682223e-15,2.610320492886104e-74,9.474480467285547e-12,3.238436854391973e-12,2.9050465073189617e-43,2.5727399968477114e-12
7.291042247301186e-18,0.07865737607768974,0.0,0.19530626477950372,0.031075110263184432,0.31940968187182134,0.35048479213592815,0.20701222018021495,0.0920181955274417,0.0,5.617773631233772e-45,9.544462215187183e-15,1.123546298925714e-44,0.0,3.7280455443590775e-97,1.4572866375244426e-47,4.990516519177912e-74,1.0878102850186104e-39,3.2829379933702007e-57,2.970847436550697e-50,2.9467193490799757e-24,5.146378305716555e-93,1.585317568704185e-33,2.9835382478738326e-60,8.697714378652619e-74,8.243250182536343e-101,9.544462218133901e-15,1.0040456166540146e-73,1.3264267547516916e-11,4.5338116101383846e-12,5.586301427551429e-43,3.6018360025273963e-12
1.1457352165970161e-17,0.07865737607768974,0.0,0.1953062647672752,0.031075110263184432,0.3194096818692306,0.3504847921338645,0.20701222018021495,0.09201819551986214,0.0,2.2310892223535573e-44,1.499844070638263e-14,4.462144975745243e-44,0.0,1.1701465129542135e-95,3.566343105123416e-47,3.359382964516559e-73,2.6539275907102383e-39,1.3038132284253788e-56,1.1798669957277596e-49,4.630559002615113e-24,5.669709775105365e-92,2.4912133353285774e-33,1.1849071298168258e-59,9.197463144608463e-73,1.562283626465548e-99,1.4998440711013188e-14,6.62757462622633e-73,2.0843832557653327e-11,7.124561097881339e-12,1.3628883354184211e-42,5.660027987656862e-12
1.5623662084639137e-17,0.07865737607768974,0.0,0.19530626475504673,0.031075110263184432,0.3194096818666398,0.3504847921318009,0.20701222018021495,0.09201819551228259,0.0,5.585841273841534e-44,2.0452419197545952e-14,1.117159875349557e-43,0.0,7.452009925082856e-95,6.625349235779426e-47,1.1233588088949014e-72,4.91649057334254e-39,3.2642772291590907e-56,2.9539606468277673e-49,6.314398656150251e-24,2.4161784753633165e-91,3.3971091014854674e-33,2.966579321488008e-59,3.8640972081126777e-72,8.284441415928037e-99,2.0452419203860348e-14,2.1852753071612725e-72,2.8423385356878335e-11,9.715310553930574e-12,2.5247967110989333e-42,7.718219937783056e-12
2.395628192197709e-17,0.07865737607768974,0.0,0.19530626473058976,0.031075110263184432,0.3194096818614583,0.3504847921276736,0.20701222018021495,0.09201819549712352,0.0,2.041882718171169e-43,3.136037617977626e-14,4.083734805700516e-43,0.0,1.8917567171790261e-93,1.563159672291735e-46,6.739327863051687e-72,1.1530323915940685e-38,1.193243942111515e-55,1.0798089131519682e-48,9.682077963220524e-24,2.2383526940168166e-90,5.2089006323971634e-33,1.08442162097568e-58,3.5137330892242865e-71,1.2731117097877822e-97,3.136037618945833e-14,1.2640803107087224e-71,4.358245433373506e-11,1.4896809370976534e-11,5.921240660670948e-42,1.1834603733057276e-11
4.062152159665299e-17,0.07865737607768974,0.0,0.195306264681676,0.031075110263184432,0.3194096818510953,0.350484792119419,0.20701222018021495,0.09201819546680554,0.0,1.023634799988118e-42,5.31762901438515e-14,2.0472542442505444e-42,0.0,9.729227765199403e-92,4.544987115485896e-46,6.524571982367395e-71,3.3112680183803526e-38,5.981959753009042e-55,5.4132882903358675e-48,1.6417436577361062e-23,3.545334252895473e-89,8.832483688612313e-33,5.436412675592277e-58,5.490761458352766e-70,3.7221083984769023e-96,5.317629016026893e-14,1.1418081454667923e-70,7.390044580418016e-11,2.5259806624864826e-11,1.70045654895815e-41,2.0067370903700098e-11
7.395200094600479e-17,0.07865737607768974,0.0,0.19530626458384906,0.031075110263184432,0.31940968183036933,0.35048479210290984,0.20701222018021495,0.09201819540617012,0.0,6.353157862955179e-42,9.680811807046057e-14,1.2706220421071735e-41,0.0,7.673814259980959e-90,1.5435431153017785e-45,8.805835239506747e-70,1.0969556023402955e-37,3.712684899222504e-54,3.359740707069482e-47,2.98881538056421e-23,7.81457165670481e-88,1.607964977861009e-32,3.37409278563878e-57,1.200235448020335e-68,1.5921264086955904e-94,9.680811810034873e-14,1.36080908301733e-69,1.3453584282762245e-10,4.598579961185391e-11,5.633265941524701e-41,3.653290356539316e-11
1.406129596447084e-16,0.07865737607768974,0.0,0.1953062643881976,0.031075110263184432,0.3194096817889173,0.3504847920698915,0.20701222018021495,0.09201819528490167,0.0,4.453205303978381e-41,1.8407177391751303e-13,8.906343804640681e-41,0.0,7.636196931376833e-88,5.855496277437168e-45,1.496329419722553e-68,3.965337344858586e-37,2.602382695862574e-53,2.354988725307206e-46,5.682958826220404e-23,2.0617882567425847e-86,3.057398186887611e-32,2.3650487229380813e-56,3.151811642709133e-67,8.300330051584511e-93,1.8407177397434262e-13,1.875780064489537e-68,2.558042932512067e-10,8.743777950269489e-11,2.0363449255662816e-40,6.946396217042336e-11
2.0727391834341202e-16,0.07865737607768974,0.0,0.19530626419254923,0.031075110263184432,0.3194096817474654,0.3504847920368732,0.20701222018021495,0.09201819516363634,0.0,1.3606088613747996e-40,2.7133542975634453e-13,2.721197312016739e-40,0.0,6.239843435936948e-87,1.3225622252307273e-44,6.913613186760854e-68,8.61601662667208e-37,7.951182833979875e-53,7.19530834416352e-46,8.377102271876581e-23,1.1220704797565234e-85,4.506831383950335e-32,7.2260451305811e-56,1.7130729814094234e-66,5.557477385156535e-92,2.7133542984011555e-13,7.65884611725982e-68,3.770696189008745e-10,1.2888975128269378e-10,4.4246378469190074e-40,1.0239501181765426e-10
3.4059583574081924e-16,0.07865737607768974,0.0,0.19530626380126198,0.031075110263184432,0.31940968166456146,0.3504847919708366,0.20701222018021495,0.09201819492111506,0.0,6.048555559694258e-40,4.45862741409345e-13,1.2097020383942626e-39,0.0,2.630134526238443e-85,3.874778868026553e-44,6.858352145803742e-67,2.3264264897290865e-36,3.534680135480094e-52,3.198657860308318e-45,1.3765389163188883e-22,1.4417259623410781e-84,7.405697742184535e-32,3.2123218286436033e-55,2.197450846899153e-65,1.255004544706158e-90,4.4586274154699886e-13,5.6427548372076224e-67,6.195908962973793e-10,2.1179367051019007e-10,1.194704592873264e-39,1.6825708423874787e-10
4.605855613984858e-16,0.07865737607768974,0.0,0.19530626344911414,0.031075110263184432,0.319409681589948,0.3504847919114037,0.20701222018021495,0.09201819470285659,0.0,1.451330775852563e-39,6.0293732186893e-13,2.9026397800368692e-39,0.0,1.5605941009454094e-84,7.527291717190583e-44,2.44538166941471e-66,4.2543142616623704e-36,8.48134734550337e-52,7.675073079104083e-45,1.861484736536989e-22,5.638759607626653e-84,1.0014677423679589e-31,7.707859316824904e-55,8.590225010133116e-65,6.021028759016336e-90,6.029373220550784e-13,1.715586184239684e-66,8.378493600303316e-10,2.864071700758938e-10,2.1847450531790106e-39,2.2753291878210416e-10
5.805752870561523e-16,0.07865737607768974,0.0,0.19530626309697652,0.031075110263184432,0.31940968151533455,0.35048479185197084,0.20701222018021495,0.09201819448460824,0.0,2.8540505046438376e-39,7.600119023018793e-13,5.708058195174029e-39,0.0,6.163054020728564e-84,1.266096634239951e-43,6.678040898440209e-66,6.759666090720646e-36,1.6678619427935307e-51,1.5093076340977873e-44,2.3464305567550843e-22,1.6386294894412604e-83,1.2623657066412832e-31,1.515755067117778e-54,2.495558044152334e-64,2.0392627696692482e-89,7.600119025365223e-13,4.0976124470965763e-66,1.0560977007640868e-09,3.6102064336251997e-10,3.4713342922051775e-39,2.8680872430225415e-10
7.0056501271381875e-16,0.07865737607768974,0.0,0.19530626274484908,0.031075110263184432,0.31940968144072107,0.35048479179253794,0.20701222018021495,0.09201819426637003,0.0,4.948805960722858e-39,9.170864827081929e-13,9.897537683537006e-39,0.0,1.9985396403424538e-83,1.9449464655550722e-43,1.5375439249269705e-65,9.842481967062196e-36,2.8920038772086046e-51,2.6170772396969685e-44,2.8313763769731737e-22,3.957638829176852e-83,1.523263667038467e-31,2.6282568230191964e-54,6.025948214938605e-64,5.692581729409814e-89,9.170864829913304e-13,8.334513837698917e-66,1.2743359189458462e-09,4.35634090370081e-10,5.054472301023529e-39,3.4608450079921446e-10
8.205547383714852e-16,0.07865737607768974,0.0,0.19530626239273183,0.031075110263184432,0.3194096813661077,0.35048479173310515,0.20701222018021495,0.09201819404814193,0.0,7.877129425417932e-39,1.074161063087871e-12,1.5754140684631764e-38,0.0,5.543774237062497e-83,2.807379075706619e-43,3.1400830046957424e-65,1.3502761884655285e-35,4.6032697630915154e-51,4.165662646363544e-44,3.3163221971912575e-22,8.386433777617442e-83,1.7841616235595523e-31,4.1834574491356756e-54,1.2767160784852164e-63,1.3721872762230046e-88,1.0741610634195033e-12,1.5213794044713679e-65,1.4925640150416242e-09,5.102475110985904e-10,6.934159072498601e-39,4.053602482730025e-10
