Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26)
1.8711220576358123e-12,0.052102880930398214,0.0,12.936807304400824,0.031075110263184432,0.31931500230278503,0.35048479213951367,0.20701222018021495,0.09177484449722785,0.0,8.475226069116709e-42,2.5762370302673662e-14,1.6950451930857554e-41,0.0,1.1903009820459102e-84,3.719857779260278e-49,6.341676929142835e-70,2.9190779697328744e-41,3.438906755866408e-61,2.6817330038664263e-49,3.6048357598993345e-29,1.7745349806545364e-98,1.3144386097794745e-41,2.1139863094178313e-66,3.9155604985345084e-67,3.287832909654178e-99,2.5762370302673694e-14,1.2294299269765702e-78,0.00024335104347811685,9.467957356990447e-05,9.509628004730651e-44
1.9271793357421312e-12,0.052102880930398214,0.0,12.936798127248208,0.031075110263184432,0.3193121663218275,0.3504847921395129,0.20701222018021495,0.09176850332557025,0.0,9.260007253901028e-42,2.653418973093673e-14,1.8520014281223788e-41,0.0,1.4635123538296773e-84,4.064232622695562e-49,7.35028498486656e-70,3.0964516911149194e-41,3.7573394792205116e-61,2.9300536488717593e-49,3.7128336747843953e-29,2.056764760635961e-98,1.35345320618033e-41,2.309735268441724e-66,4.538308311257246e-67,4.038964536620644e-99,2.653418973093677e-14,1.3835150638869367e-78,0.0002496922151357305,9.751555452743626e-05,1.0086131322779164e-43
1.9832366138484502e-12,0.052102880930398214,0.0,12.936789000317326,0.031075110263184432,0.31930933037221143,0.3504847921395121,0.20701222018021495,0.09176221234430032,0.0,1.0091797581241303e-41,2.7306009159199803e-14,2.0183594915551695e-41,0.0,1.7888041500316132e-84,4.42923056307583e-49,8.483326655746336e-70,3.279048390345911e-41,4.094846626855999e-61,3.193248937697517e-49,3.820831589669451e-29,2.3738136815863463e-98,1.3924470733523987e-41,2.517209777081657e-66,5.237885521199447e-67,4.932627030068542e-99,2.7306009159199838e-14,1.5516492716953791e-78,0.00025598319640566516,0.00010035150414357145,1.0679491005130753e-43
2.039293891954769e-12,0.052102880930398214,0.0,12.936779923210912,0.031075110263184432,0.3193064944539253,0.35048479213951134,0.20701222018021495,0.09175597115617455,0.0,1.0971964440528301e-41,2.807782858746287e-14,2.1943928612589353e-41,0.0,2.174199811326654e-84,4.8154512117171604e-49,9.751976135093474e-70,3.4668674490935264e-41,4.4519830305349286e-61,3.471751540012739e-49,3.9288295045545017e-29,2.7288085167980798e-98,1.4314202510771874e-41,2.7367509049950225e-66,6.021191440075914e-67,5.990680991927534e-99,2.807782858746291e-14,1.7346616352741428e-78,0.00026222438453146025,0.00010318742242963607,1.1289698080195667e-43
2.095351170061088e-12,0.052102880930398214,0.0,12.936770895534861,0.031075110263184432,0.31930365856695814,0.35048479213951056,0.20701222018021495,0.0917497793670934,0.0,1.190187522115279e-41,2.884964801572594e-14,2.3803750151084833e-41,0.0,2.6286826563560356e-84,5.2234941700289725e-49,1.1168057413359936e-69,3.6599082567490007e-41,4.8293035220193654e-61,3.765994125486464e-49,4.0368274194395473e-29,3.1250578663097514e-98,1.4703727788725586e-41,2.968699721839213e-66,6.895526585343498e-67,7.237590969230782e-99,2.884964801572598e-14,1.9334050102959136e-78,0.0002684161736125679,0.00010602330939686904,1.1916743593715133e-43
2.151408448167407e-12,0.052102880930398214,0.0,12.936761916898186,0.031075110263184432,0.31930082271129856,0.3504847921395098,0.20701222018021495,0.09174363658607675,0.0,1.2882897312505545e-41,2.962146744398901e-14,2.576579430978622e-41,0.0,3.1622795533407323e-84,5.653959029514148e-49,1.2744062645044346e-69,3.8581702103435997e-41,5.227362933071365e-61,4.0764093637877275e-49,4.144825334324587e-29,3.566057296339569e-98,1.5093046959948326e-41,3.213397297271616e-66,7.868604020502984e-67,8.700651477355809e-99,2.962146744398905e-14,2.148756023251421e-78,0.0002745589546292397,0.00010885916505642268,1.25606186086457e-43
2.207465726273726e-12,0.052102880930398214,0.0,12.936752986912984,0.031075110263184432,0.31929798688693556,0.350484792139509,0.20701222018021495,0.09173754242523878,0.0,1.3916398103977318e-41,3.0393286872252066e-14,2.7832795867441583e-41,0.0,3.7861493192887794e-84,6.10744537176917e-49,1.4493170515601078e-69,4.0616527144659397e-41,5.6467160954529916e-61,4.403429924585571e-49,4.2528232492096217e-29,4.055494478719152e-98,1.5482160414408756e-41,3.4711847009496247e-66,8.94856069540178e-67,1.0410225741206663e-98,3.0393286872252116e-14,2.381615071467045e-78,0.0002806531154672136,0.00011169498941936372,1.322131420504454e-43
2.263523004380045e-12,0.052102880930398214,0.0,12.936744105194434,0.031075110263184432,0.3192951510938583,0.3504847921395082,0.20701222018021495,0.09173149649976377,0.0,1.5003744984958885e-41,3.116510630051513e-14,3.0007489602799e-41,0.0,4.512675976752028e-84,6.584552768484242e-49,1.6429264608350174e-69,4.270355181180126e-41,6.087917840926303e-61,4.7474884775490304e-49,4.3608211640946516e-29,4.597254330327082e-98,1.5871068539501674e-41,3.7424030025306317e-66,1.0143968786536137e-66,1.2399997502525431e-98,3.116510630051517e-14,2.632906323122416e-78,0.0002866990409422062,0.00011453078249667367,1.3898821479955626e-43
2.319580282486364e-12,0.052102880930398214,0.0,12.93673527136075,0.031075110263184432,0.3192923153320557,0.35048479213950745,0.20701222018021495,0.09172549842788175,0.0,1.6146305344841004e-41,3.193692572877819e-14,3.2292610294606526e-41,0.0,5.355566998093021e-84,7.085880781443419e-49,1.8566951771388016e-69,4.484277029944726e-41,6.55152300125336e-61,5.1090176923471444e-49,4.4688190789796754e-29,5.195424152522193e-98,1.6259771720068578e-41,4.0273932716720264e-66,1.1463847037352687e-66,1.4707236241534963e-98,3.1936925728778235e-14,2.903577717268021e-78,0.00029269711282421185,0.00011736654429924967,1.4593131547296874e-43
2.375637560592683e-12,0.052102880930398214,0.0,12.936726485033173,0.031075110263184432,0.31928947960151705,0.3504847921395067,0.20701222018021495,0.09171954783084436,0.0,1.7345446573014454e-41,3.270874515704125e-14,3.4690892721612257e-41,0.0,6.329956667219092e-84,7.612028962524738e-49,2.0921580484499595e-69,4.703417687532541e-41,7.038086408196224e-61,5.4884502386489496e-49,4.5768169938646947e-29,5.854298770576825e-98,1.6648270338417973e-41,4.326496578031202e-66,1.2917672098550005e-66,1.7373076161104946e-98,3.27087451570413e-14,3.194600963842808e-78,0.0002986477098616089,0.0001202022748379051,1.5304235537748156e-43
2.431694838699002e-12,0.052102880930398214,0.0,12.936717745835944,0.031075110263184432,0.31928664390223155,0.3504847921395059,0.20701222018021495,0.0917136443329009,0.0,1.8602536058869994e-41,3.34805645853043e-14,3.7205071662564285e-41,0.0,7.452514688736629e-84,8.163596853700344e-49,2.3509259226073095e-69,4.927776587951208e-41,7.548162893516954e-61,5.8862187861234876e-49,4.684814908749709e-29,6.578385673110245e-98,1.703656477434561e-41,4.640053991265547e-66,1.451538986838047e-66,2.044280928162214e-98,3.348056458530435e-14,3.5069715436917884e-78,0.00030455120780507503,0.0001230379741233702,1.603212459864022e-43
2.487752116805321e-12,0.052102880930398214,0.0,12.936709053396276,0.031075110263184432,0.3192838082341886,0.3504847921395051,0.20701222018021495,0.09170778756127466,0.0,1.9918941191798395e-41,3.425238401356736e-14,3.983788189621066e-41,0.0,8.74156017447846e-84,8.741183987036626e-49,2.634687484001632e-69,5.157353172364572e-41,8.08230728897761e-61,6.302756004439793e-49,4.792812823634717e-29,7.372410151522118e-98,1.7424655405154457e-41,4.968406581032454e-66,1.6267426832952273e-66,2.3966192994745664e-98,3.4252384013567403e-14,3.841708708583638e-78,0.0003104079794313132,0.00012587364216629288,1.6776789893844492e-43
2.54380939491164e-12,0.052102880930398214,0.0,12.936700407344327,0.031075110263184432,0.31928097259737764,0.35048479213950434,0.20701222018021495,0.0917019771461394,0.0,2.1296029361190416e-41,3.5024203441830415e-14,4.259205820129945e-41,0.0,1.0217181137359567e-83,9.345389884694325e-49,2.945211090267472e-69,5.392146889014874e-41,8.641074426340254e-61,6.738494563266907e-49,4.9008107385197205e-29,8.24132043942594e-98,1.781254260567463e-41,5.311895416989312e-66,1.8184701406531276e-66,2.7997772424234183e-98,3.502420344183046e-14,4.1998554812283085e-78,0.0003162183945665905,0.00012870927897723911,1.7538222603663804e-43
2.599866673017959e-12,0.052102880930398214,0.0,12.936691807313196,0.031075110263184432,0.31927813699178814,0.35048479213950356,0.20701222018021495,0.09169621272059587,0.0,2.273516795643683e-41,3.579602287009346e-14,4.547033535657875e-41,0.0,1.1901359622517109e-83,9.976814058928701e-49,3.28434660897509e-69,5.632157193145705e-41,9.22501913736694e-61,7.193867132273865e-49,5.008808653404719e-29,9.190292852082408e-98,1.8200226748283018e-41,5.670861568793514e-66,2.0278635271842842e-66,3.259721794203436e-98,3.5796022870093516e-14,4.582478655294623e-78,0.00032198282011009004,0.0001315448845666939,1.831641392472393e-43
2.655923951124278e-12,0.052102880930398214,0.0,12.93668325293887,0.031075110263184432,0.3192753014174098,0.3504847921395028,0.20701222018021495,0.0916904939206489,0.0,2.4237724366928396e-41,3.656784229835651e-14,4.847544814079663e-41,0.0,1.3818102605690182e-83,1.0636056012089626e-48,3.654027254322582e-69,5.877383546925757e-41,9.834696253819734e-61,7.669306381129706e-49,5.116806568289711e-29,1.0224736925832809e-97,1.8587708202922877e-41,6.04564610610245e-66,2.256116472037358e-66,3.782967818781788e-98,3.656784229835656e-14,4.990668795427884e-78,0.00032770162005707845,0.00013438045894506172,1.9111355069866046e-43
2.711981229230597e-12,0.052102880930398214,0.0,12.936674743860229,0.031075110263184432,0.31927246587423225,0.350484792139502,0.20701222018021495,0.0916848203851841,0.0,2.58050659820559e-41,3.733966172661956e-14,5.161013133270116e-41,0.0,1.5993578788793834e-83,1.1323715236621731e-48,4.0562714238281974e-69,6.127825419373312e-41,1.0470660607460693e-60,8.165244979503465e-49,5.224804483174699e-29,1.1350300557532415e-97,1.8974987337123168e-41,6.436590098573511e-66,2.504475199267322e-66,4.376614894015226e-98,3.733966172661961e-14,5.425540237267476e-78,0.00033337515552188916,0.00013721600212266718,1.992303726804004e-43
2.768038507336916e-12,0.052102880930398214,0.0,12.936666279719004,0.031075110263184432,0.31926963036224515,0.35048479213950123,0.20701222018021495,0.09167919175594526,0.0,2.743856019121008e-41,3.811148115488261e-14,5.487711971104041e-41,0.0,1.845626142264186e-83,1.2040391215064545e-48,4.493184535022797e-69,6.383482286281518e-41,1.1133467030051878e-60,8.682115597064185e-49,5.332802398059681e-29,1.2572875143983905e-97,1.93620645160178e-41,6.844034615864087e-66,2.774239661865645e-66,5.048385818749066e-98,3.811148115488266e-14,5.888231087464473e-78,0.0003390037847607253,0.00014005151410975556,2.0751451764198623e-43
2.824095785443235e-12,0.052102880930398214,0.0,12.936657860159762,0.031075110263184432,0.31926679488143833,0.35048479213950046,0.20701222018021495,0.0916736076775117,0.0,2.9139574383781725e-41,3.8883300583145646e-14,5.827914805456248e-41,0.0,2.1237077286773503e-83,1.2786683420052598e-48,4.966960862142513e-69,6.644353630144415e-41,1.1823670353355349e-60,9.220350903480898e-49,5.440800312944659e-29,1.389860072137078e-97,1.9748940102364662e-41,7.268320727631569e-66,3.066764675790474e-66,5.806666774716735e-98,3.888330058314571e-14,6.379903223699232e-78,0.0003445878631942805,0.00014288699491649373,2.1596589819192382e-43
2.880153063549554e-12,0.052102880930398214,0.0,12.93664948482989,0.031075110263184432,0.31926395943180186,0.3504847921394997,0.20701222018021495,0.0916680677972758,0.0,3.090947594916159e-41,3.965512001140869e-14,6.18189511420154e-41,0.0,2.4369561956339154e-83,1.3563191314315578e-48,5.47988537282156e-69,6.910438940083688e-41,1.254182540913316e-60,9.780383568422647e-49,5.548798227829631e-29,1.5333871104690741e-97,2.013561445656458e-41,7.709789503533346e-66,3.383461053996823e-66,6.660549178058543e-98,3.9655120011408746e-14,6.901742294699012e-78,0.00035012774343018156,0.00014572244455297056,2.245844270966563e-43
