Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208)
5.3745575491336985e-14,0.07865737607768974,0.0,19.530610807186306,0.031075110263184432,0.31940634007929225,0.350482137293727,0.20701222018021495,0.09200851920917856,0.0,2.135870937711077e-33,7.035628847191059e-11,4.271709834846513e-33,0.0,2.151400235829997e-70,2.8087307698502406e-38,2.5193528079114044e-56,5.792442730207946e-32,1.2481762613199506e-45,1.1295159153511438e-38,2.1721603284627983e-20,8.739089423097763e-74,1.1682212929014054e-29,1.1343441826939619e-48,1.3290413812810637e-54,8.375469761678684e-78,7.035628849363219e-11,2.4695352008241158e-58,9.676331527459582e-06,3.341797063006735e-06,2.9741785551067796e-33,2.6547754562733645e-06
5.945946370148185e-14,0.07865737607768974,0.0,19.53060915284306,0.031075110263184432,0.31940598483369115,0.350481855082791,0.20701222018021495,0.09200750231498431,0.0,2.892075022809591e-33,7.783609084028361e-11,5.784106661093043e-33,0.0,4.3363879765951386e-70,3.7931110922625245e-38,4.170162664394439e-56,7.08949126114326e-32,1.6900934910940967e-45,1.529420947422847e-38,2.4030906176605003e-20,1.447192774131311e-73,1.2923736034406875e-29,1.5359591262853398e-48,2.2008872037312367e-54,1.5327615200534778e-77,7.783609086431451e-11,3.6993729723018516e-58,1.0693225721676438e-05,3.6970426640628012e-06,3.640100206332713e-33,2.9369789124684797e-06
6.51733519116267e-14,0.07865737607768974,0.0,19.530607500767847,0.031075110263184432,0.319405629594439,0.35048157287865944,0.20701222018021495,0.09200648767567594,0.0,3.808522293635109e-33,8.531588718593192e-11,7.616987454957364e-33,0.0,8.188102852150247e-70,4.984166914191743e-38,6.590799794046303e-56,8.517457969103775e-32,2.225655481253238e-45,2.0140679227400478e-38,2.6340209068580708e-20,2.288092302955029e-73,1.4165171771389594e-29,2.0226785478628662e-48,3.4797187060210503e-54,2.653163172321132e-77,8.531588721227213e-11,5.33979149440109e-58,1.1707865030064321e-05,4.0522819162622086e-06,4.373219166041101e-33,3.2191755641983255e-06
7.088724012177157e-14,0.07865737607768974,0.0,19.53060585095567,0.031075110263184432,0.31940527436153554,0.3504812906813322,0.20701222018021495,0.09200547528625341,0.0,4.900611460455776e-33,9.279567750900074e-11,9.801149405977005e-33,0.0,1.4679413234873094e-69,6.401590979559015e-38,1.002449834878281e-55,1.007634000123522e-31,2.863861231442356e-45,2.5916002490973246e-38,2.8649511960555107e-20,3.4812427935361536e-73,1.5406520189570912e-29,2.6026807498070582e-48,5.294246960914822e-54,4.388064239085416e-77,9.279567753765024e-11,7.473366542582494e-58,1.2720254452590063e-05,4.407514819759164e-06,5.1735306953244176e-33,3.5013654116591725e-06
7.660112833191643e-14,0.07865737607768974,0.0,19.530604203401552,0.031075110263184432,0.3194049191349806,0.3504810084908091,0.20701222018021495,0.09200446514172786,0.0,6.18374119634524e-33,1.0027546180963527e-10,1.2367389629301052e-32,0.0,2.5163796886615684e-69,8.065075953964228e-38,1.4759746379282783e-55,1.1766134514216103e-31,3.613709741305799e-45,3.270161324454096e-38,3.0958814852528193e-20,5.127039170942192e-73,1.664778133845662e-29,3.2841440344971005e-48,7.797149684260893e-54,6.981024112250189e-77,1.0027546184059407e-10,1.0190245411744449e-57,1.3730398978126149e-05,4.762741374707785e-06,6.041030057984395e-33,3.7835484550472195e-06
8.231501654206129e-14,0.07865737607768974,0.0,19.530602558100494,0.031075110263184432,0.319404563914774,0.35048072630708976,0.20701222018021495,0.09200345723712149,0.0,7.67331013716915e-33,1.0775524008798073e-10,1.534650516566317e-32,0.0,4.155957808137295e-69,9.99431442466697e-38,2.113872322414727e-55,1.3586838674199181e-31,4.484200010478223e-45,4.057894536926937e-38,3.326811774449997e-20,7.344576763417967e-73,1.7888955267450095e-29,4.0752467043026105e-48,1.1169543304773845e-53,1.0749148004626743e-76,1.0775524012124884e-10,1.3588147025315044e-57,1.4738303584501527e-05,5.1179615812620926e-06,6.9757125205204e-33,4.065724694558585e-06
8.802890475220615e-14,0.07865737607768974,0.0,19.53060091504755,0.031075110263184432,0.3194042087009158,0.3504804441301742,0.20701222018021495,0.09200245156746753,0.0,9.384716881606962e-33,1.1523501234418232e-10,1.8769292981425177e-32,0.0,6.637276515216645e-69,1.2208998900615493e-37,2.955406648433314e-55,1.5538449656834105e-31,5.4843310385974965e-45,4.962943264801195e-38,3.557742063647044e-20,1.0270524493961015e-72,1.9130042025852105e-29,4.9841670615953727e-48,1.5619269363496646e-53,1.607950666798941e-76,1.1523501237975972e-10,1.7772361797651648e-57,1.5743973238482228e-05,5.473175439576017e-06,7.97757335213385e-33,4.347894130389314e-06
9.374279296235101e-14,0.07865737607768974,0.0,19.53059927423775,0.031075110263184432,0.3194038534934055,0.35048016196006204,0.20701222018021495,0.09200144812781015,0.0,1.1333359991143653e-32,1.227147785783852e-10,2.266654996856049e-32,0.0,1.0294567310820156e-68,1.4728821812434081e-37,4.045923529326703e-55,1.7620964647195577e-31,6.623101825298255e-45,5.993450876525849e-38,3.78867235284396e-20,1.4062736873407853e-72,2.0371041662861396e-29,6.019083408743467e-48,2.138638735824087e-53,2.3454511665326167e-76,1.2271477861627193e-10,2.2855751711940534e-57,1.674741289583369e-05,5.828382949803389e-06,9.046607824713949e-33,4.6300567627353716e-06
9.945668117249587e-14,0.07865737607768974,0.0,19.530597635666155,0.031075110263184432,0.3194034982922432,0.35047987979675327,0.20701222018021495,0.09200044691320466,0.0,1.353463799007893e-32,1.301945387907346e-10,2.7069072944672565e-32,0.0,1.556460412146384e-68,1.757347551243454e-37,5.437168020814443e-55,1.9834380839761745e-31,7.909511370216554e-45,7.157560730718059e-38,4.0196026420407455e-20,1.8901358853856998e-72,2.1611954227574878e-29,7.18817404811552e-48,2.8744854880993894e-53,3.3464466253372887e-76,1.3019453883093065e-10,2.8958750265878305e-57,1.774862750133973e-05,6.183584112097958e-06,1.0182811212833348e-32,4.9122125917926464e-06
1.0517056938264073e-13,0.07865737607768974,0.0,19.530595999327826,0.031075110263184432,0.3194031430974286,0.3504795976402475,0.20701222018021495,0.0919994479187172,0.0,1.6003949365523393e-32,1.3767429298137574e-10,3.2007658652987176e-32,0.0,2.3003681915716087e-68,2.0762652274610453e-37,7.18769557120015e-55,2.2178695438385844e-31,9.352558672987019e-45,8.463416176160845e-38,4.2505329312373994e-20,2.499025920501628e-72,2.2852779768987845e-29,8.499617282078086e-48,3.8004707367515574e-53,4.682010987952201e-76,1.3767429302388108e-10,3.620936250881614e-57,1.874762198882722e-05,6.538778926613365e-06,1.1386178793742472e-32,5.194361617756953e-06
1.1088445759278559e-13,0.07865737607768974,0.0,19.53059436521784,0.031075110263184432,0.31940278790896176,0.35047931549054473,0.20701222018021495,0.09199845113942483,0.0,1.8756692567413853e-32,1.4515404115045377e-10,3.7513103762383125e-32,0.0,3.3309768294567555e-68,2.431604429465729e-37,9.362827143784508e-55,2.465390565630005e-31,1.0961242733251557e-44,9.919160551811084e-38,4.4814632204339226e-20,3.2556874148143196e-72,2.4093518335993934e-29,9.961591413003596e-48,4.9511820232183605e-53,6.436068931979103e-76,1.4515404119526843e-10,4.4743164937264333e-57,1.974440128116316e-05,6.893967393503175e-06,1.2656705847370208e-32,5.47650384082403e-06
1.1659834580293044e-13,0.07865737607768974,0.0,19.530592733331297,0.031075110263184432,0.3194024327268423,0.3504790333476446,0.20701222018021495,0.09199745657041568,0.0,2.180826600849031e-32,1.526337832981139e-10,4.3616204867346046e-32,0.0,4.734586638673419e-68,2.8253343689940693e-37,1.2035573751439213e-54,2.726000871605144e-31,1.2744562550644783e-44,1.1532937186786803e-37,4.7123935096303147e-20,4.185542970943708e-72,2.5334169977385686e-29,1.1582274743257083e-47,6.365280917871401e-53,8.707655290052563e-76,1.526337833452378e-10,5.47033056733627e-57,2.073897029031012e-05,7.249149512920849e-06,1.399438765631119e-32,5.758639261189538e-06
1.223122340130753e-13,0.07865737607768974,0.0,19.53059110366328,0.031075110263184432,0.3194020775510702,0.35047875121154703,0.20701222018021495,0.09199646420678868,0.0,2.517406806433015e-32,1.6011351942450123e-10,5.034775848803702e-32,0.0,6.6176112474184505e-68,3.2594242499541714e-37,1.5286335324429748e-54,2.999700184952405e-31,1.4711517124813865e-44,1.3312889400385218e-37,4.943323798826576e-20,5.316589224779958e-72,2.6574734741854346e-29,1.3369845575214237e-47,8.0853434108514515e-53,1.1611811328394522e-75,1.6011351947393445e-10,6.624050422560422e-57,2.1731333917307788e-05,7.604325285019761e-06,1.5399219505830056e-32,6.040767879049067e-06
1.2802612222322016e-13,0.07865737607768974,0.0,19.530589476208903,0.031075110263184432,0.3194017223816452,0.3504784690822517,0.20701222018021495,0.09199547404365364,0.0,2.886949707331467e-32,1.6759324952976094e-10,5.773856107022544e-32,0.0,9.109219988234238e-68,3.735843268421089e-37,1.9204161068535338e-54,3.2864882297851514e-31,1.6871105455397443e-44,1.5267160502064312e-37,5.174254088022707e-20,6.679836127186292e-72,2.7815212677990556e-29,1.5332482211242247e-47,1.0158527939685307e-52,1.5282501761405846e-75,1.6759324958150352e-10,7.95130517469043e-57,2.2721497052348474e-05,7.959494709953192e-06,1.687119668384411e-32,6.322889694598126e-06
1.3374001043336502e-13,0.07865737607768974,0.0,19.530587850963293,0.031075110263184432,0.3194013672185673,0.35047818695975863,0.20701222018021495,0.09199448607613121,0.0,3.2909951336636983e-32,1.7507297361403837e-10,6.581940898530493e-32,0.0,1.2365213855854347e-67,4.2565606126378e-37,2.3887044649745345e-54,3.586364731139755e-31,1.9232326542029613e-44,1.7403893791446726e-37,5.405184377218707e-20,8.309409832991966e-72,2.9055603834284555e-29,1.747836295370342e-47,1.2636731845946877e-52,1.9874452616174186e-75,1.7507297366809018e-10,9.46868109895889e-57,2.370946457479433e-05,8.314657787874329e-06,1.8410314480919428e-32,6.605004708032149e-06
1.3945389864350988e-13,0.07865737607768974,0.0,19.53058622792157,0.031075110263184432,0.31940101206183624,0.3504779048440674,0.20701222018021495,0.0919935002993528,0.0,3.73108291183022e-32,1.8255269167747851e-10,7.462109853029362e-32,0.0,1.6571437588273782e-67,4.823545463015169e-37,2.9442314683782685e-54,3.899329414972949e-31,2.1804179384339354e-44,1.9731232558319526e-37,5.636114666414576e-20,1.024268880589441e-71,3.0295908259126363e-29,1.9815666104954625e-47,1.5576798346384444e-52,2.556495080572856e-75,1.8255269173383965e-10,1.119352163140638e-56,2.4695241353200558e-05,8.66981451893627e-06,2.0016568190265497e-32,6.887112919546497e-06
1.4775691231864722e-13,0.07865737607768974,0.0,19.53058387335158,0.031075110263184432,0.31940049598478837,0.35047749490584557,0.20701222018021495,0.09199207173376477,0.0,4.437986325368828e-32,1.9342167226779957e-10,8.875906075724121e-32,0.0,2.4839931367385482e-67,5.733952324479144e-37,3.931102584750039e-54,4.377434542413775e-31,2.593529469617861e-44,2.3469587989547913e-37,5.971686045951029e-20,1.3677336383847034e-71,3.2098075452345475e-29,2.357002898191641e-47,2.0800090517525295e-52,3.6211137273224053e-75,1.934216723275164e-10,1.4107022722870669e-56,2.6123806941261306e-05,9.185891566756016e-06,2.247031160450079e-32,7.297040272383172e-06
1.5605992599378455e-13,0.07865737607768974,0.0,19.53058152341017,0.031075110263184432,0.3193999799211417,0.35047708498198554,0.20701222018021495,0.09199064776899281,0.0,5.228972374061747e-32,2.0429064014537873e-10,1.04578663073891e-31,0.0,3.641915401219013e-67,6.7522570855464315e-37,5.1665002471899143e-54,4.883175034118172e-31,3.0557790974073943e-44,2.765260459868258e-37,6.307257425487203e-20,1.797727965590324e-71,3.39000597547037e-29,2.777095950886405e-47,2.7339285765309534e-52,5.032690873018081e-75,2.0429064020845133e-10,1.7555360834982742e-56,2.7547771713196695e-05,9.701955213451976e-06,2.506579367065467e-32,7.706953263417442e-06
1.643629396689219e-13,0.07865737607768974,0.0,19.53057917808252,0.031075110263184432,0.3193994638708957,0.3504766750724867,0.20701222018021495,0.09198922839021995,0.0,6.108765820002842e-32,2.1515959531066142e-10,1.2217440001335048e-31,0.0,5.234903060813508e-67,7.884501891923557e-37,6.694588630620464e-54,5.416550059558177e-31,3.5699280752823997e-44,3.2305269149038955e-37,6.642828805023103e-20,2.3296342404247905e-71,3.570186131355334e-29,3.244355199268243e-47,3.5428310162789614e-52,6.8764890909389585e-75,2.151595953770897e-10,2.1600301389113886e-56,2.8967150486065126e-05,1.0218005459492885e-05,2.780299997616365e-32,8.11685189324791e-06
1.7266595334405922e-13,0.07865737607768974,0.0,19.530576837353863,0.031075110263184432,0.3193989478340499,0.3504762651773486,0.20701222018021495,0.09198781358267678,0.0,7.082091408708331e-32,2.26028537764093e-10,1.416407657771765e-31,0.0,7.391323447241302e-67,9.136728854398671e-37,8.564554520812106e-54,5.977558792252149e-31,4.138737656721065e-44,3.7452568360090062e-37,6.978400184558725e-20,2.9805848578610884e-71,3.7503480275804623e-29,3.7612900740237834e-47,4.53277025277107e-52,9.252773623327346e-75,2.26028537833877e-10,2.630698581784883e-56,3.0381958029243196e-05,1.0734042305347076e-05,3.068191612013532e-32,8.526736162472838e-06
1.8096896701919656e-13,0.07865737607768974,0.0,19.53057450120947,0.031075110263184432,0.3193984318106037,0.35047585529657044,0.20701222018021495,0.09198640333164146,0.0,8.15367386912022e-32,2.3689746750611883e-10,1.6307225423544434e-31,0.0,1.0268345270885159e-66,1.0514980048845683e-36,1.083081579795011e-53,6.566200409751188e-31,4.764969095201496e-44,4.311948890748287e-37,7.313971564094071e-20,3.769534899896994e-71,3.93049167879268e-29,4.3304100058392444e-47,5.732571944711889e-52,1.2278445117385797e-74,2.368974675792585e-10,3.1743931547268943e-56,3.1792209064545884e-05,1.1250065751482483e-05,3.370252771332081e-32,8.936606071690163e-06
1.892719806943339e-13,0.07865737607768974,0.0,19.530572169634674,0.031075110263184432,0.3193979158005568,0.3504754454301517,0.20701222018021495,0.09198499762243963,0.0,9.328237913606693e-32,2.4776638453718416e-10,1.8656335892675532e-31,0.0,1.4056310753336017e-66,1.2025297516224328e-36,1.3553291477245864e-53,7.1824740936212775e-31,5.451383644201482e-44,4.933101742303816e-37,7.649542943629143e-20,4.717356260669478e-71,4.1106170995949676e-29,4.9542244254002165e-47,7.173976657274818e-52,1.6088796668574983e-74,2.477663846136796e-10,3.7983032001283776e-56,3.3197918266383485e-05,1.1766075798366628e-05,3.6864820378078854e-32,9.346461621497492e-06
1.9757499436947123e-13,0.07865737607768974,0.0,19.530569842614838,0.031075110263184432,0.31939739980390874,0.35047503557809173,0.20701222018021495,0.09198359644044414,0.0,1.0610508237964318e-31,2.586352888577343e-10,2.1220857305828074e-31,0.0,1.8983946425839442e-66,1.3673723262582629e-36,1.679763299065855e-53,7.826379029428244e-31,6.200742557199332e-44,5.611214049476011e-37,7.985114323163936e-20,5.846918263432769e-71,4.290724304546477e-29,5.635242763392431e-47,8.891762448255813e-52,2.0839342510296697e-74,2.5863528893758546e-10,4.509955659289199e-56,3.459910026189465e-05,1.2282072446466647e-05,4.016877974834535e-32,9.756302812492096e-06
2.0587800804460856e-13,0.07865737607768974,0.0,19.530567520135385,0.031075110263184432,0.319396883820659,0.3504746257403901,0.20701222018021495,0.09198219977107491,0.0,1.2005209521418095e-31,2.6950418046821463e-10,2.401023895057634e-31,0.0,2.532375702092503e-66,1.5466299259056507e-36,2.0635503365133942e-53,8.497914406719402e-31,7.015807087673449e-44,6.3487844666834445e-37,8.320685702698453e-20,7.1831849713924285e-71,4.470813308162694e-29,6.375974450501361e-47,1.0923892840812442e-51,2.670778415289479e-74,2.695041805514215e-10,5.317215073092388e-56,3.599576963110789e-05,1.2798055696249264e-05,4.361439146959635e-32,1.0166129645270934e-05
2.141810217197459e-13,0.07865737607768974,0.0,19.53056520218178,0.031075110263184432,0.31939636785080705,0.3504742159170461,0.20701222018021495,0.09198080759979893,0.0,1.351706642662217e-31,2.803730593690703e-10,2.703393008135311e-31,0.0,3.339810608333845e-66,1.740906744187027e-36,2.5144844168852513e-53,9.197079419006157e-31,7.899338489102267e-44,7.148311643962999e-37,8.656257082232693e-20,8.753308235813246e-71,4.6508841249155696e-29,7.178928917412177e-47,1.3311658312871317e-51,3.389606896719409e-74,2.8037305945563287e-10,6.22828358222358e-56,3.738794090709515e-05,1.3314025548180816e-05,4.7201641198812927e-32,1.0575942120430617e-05
2.3078704907002057e-13,0.07865737607768974,0.0,19.53056057979422,0.031075110263184432,0.3193953359512948,0.3504733963134285,0.20701222018021495,0.09197803669362821,0.0,1.6911145670046836e-31,3.0211077904368886e-10,3.3822037653022645e-31,0.0,5.632985497880372e-66,2.1769347936858038e-36,3.6522713837692714e-53,1.067829514232751e-30,9.882846918737019e-44,8.943230856977984e-37,9.327399841300346e-20,1.2715234689693269e-70,5.010971255502334e-29,8.98154391337779e-47,1.9336748660049637e-51,5.317442225638348e-74,3.0211077913696283e-10,8.396344450188608e-56,4.0158847077823443e-05,1.434592506035407e-05,5.480099736638007e-32,1.13955240002774e-05
2.4739307642029524e-13,0.07865737607768974,0.0,19.530555975336807,0.031075110263184432,0.31939430410536845,0.35047257676723426,0.20701222018021495,0.0919752836066007,0.0,2.083054293808098e-31,3.238484478851517e-10,4.166077339352305e-31,0.0,9.161782477532805e-66,2.6802899539125427e-36,5.1690461194125175e-53,1.2270019826109924e-30,1.217335787392955e-43,1.1015960801188082e-36,9.998542600366893e-20,1.7997194249366134e-70,5.370985811217237e-29,1.1063163196762512e-46,2.736925809539475e-51,8.085908916576568e-74,3.2384844798513723e-10,1.1086507392955027e-55,4.291193410531196e-05,1.537777098670916e-05,6.296673373567069e-32,1.2215048456798916e-05
2.639991037705699e-13,0.07865737607768974,0.0,19.530551388694953,0.031075110263184432,0.31939327231302417,0.35047175727845875,0.20701222018021495,0.09197254822412687,0.0,2.531305493548283e-31,3.455860658970204e-10,5.062573014537573e-31,0.0,1.4437414231664074e-65,3.2558056481701815e-36,7.1524687720962055e-53,1.3972247159404467e-30,1.4792961382505424e-43,1.3386490519165633e-36,1.0669685359432333e-19,2.490458790941337e-70,5.730927906283313e-29,1.3443862213033835e-46,3.7873613581708826e-51,1.1966991864468958e-73,3.4558606600371723e-10,1.4376543147736844e-55,4.564731657914087e-05,1.6409563330962564e-05,7.169873597317915e-32,1.3034515494756476e-05
2.806051311208446e-13,0.07865737607768974,0.0,19.530546819754793,0.031075110263184432,0.31939224057425836,0.35047093784709704,0.20701222018021495,0.09196983043235402,0.0,3.0396478101952607e-31,3.673236330828561e-10,6.079250022099011e-31,0.0,2.2127925449006106e-65,3.908315243908695e-36,9.702779321798353e-53,1.578497089305949e-30,1.776374747229042e-43,1.6074808983395315e-36,1.1340828118496668e-19,3.378665465410726e-70,6.090797654240634e-29,1.614371640765406e-46,5.138090518277173e-51,1.7294471595085555e-73,3.6732363319626437e-10,1.8349624063187486e-55,4.8365108351990976e-05,1.7441302096824527e-05,8.099688992618264e-32,1.3853925118906251e-05
2.9721115847111925e-13,0.07865737607768974,0.0,19.53054226840319,0.031075110263184432,0.31939120888906714,0.3504701184731444,0.20701222018021495,0.09196713011816163,0.0,3.611860861215773e-31,3.8906114944621954e-10,7.223667540271397e-31,0.0,3.3091977369707724e-65,4.642652052726994e-36,1.2933642123034632e-52,1.7708184839186723e-30,2.1107806171110475e-43,1.9100905096280606e-36,1.2011970877559897e-19,4.503941535301844e-70,6.450595167950713e-29,1.918280122608024e-46,6.849336238800417e-51,2.4472858577272244e-73,3.890611495663392e-10,2.309432410423326e-55,5.106542254438316e-05,1.847298728799908e-05,9.086108162165643e-32,1.4673277333999316e-05
3.3042321317166854e-13,0.07865737607768974,0.0,19.530533218016803,0.031075110263184432,0.31938914567939414,0.35046847989744756,0.20701222018021495,0.09196178147366874,0.0,4.963017503742902e-31,4.3253602971977203e-10,9.92596055638717e-31,0.0,6.947425690076349e-65,6.376140276754426e-36,2.196387767630784e-52,2.188605892045444e-30,2.900410150715828e-43,2.6246385527263675e-36,1.3354256395683037e-19,7.649269834222526e-70,7.169973940708873e-29,2.6358964516150726e-46,1.1632528187806262e-50,4.641374919876156e-73,4.3253602985331455e-10,3.527988553502333e-55,5.6414067037270136e-05,2.053619696107133e-05,1.1228712323995432e-31,1.6311809555994226e-05
3.5863291781830385e-13,0.07865737607768974,0.0,19.530525585026165,0.031075110263184432,0.31938739339555905,0.35046708830189055,0.20701222018021495,0.09195729232549575,0.0,6.345755153411415e-31,4.694626288516668e-10,1.2691415113033458e-30,0.0,1.232864220203969e-64,8.149634571135313e-36,3.3081051941392517e-52,2.5781735364952325e-30,3.708499414659029e-43,3.3558895218707117e-36,1.4494368874691089e-19,1.152173775090094e-69,7.780775037865772e-29,3.3702890070178686e-46,1.7521479283919385e-50,7.616469733874118e-73,4.694626289966105e-10,4.896048315455454e-55,6.0903215210273135e-05,2.2288480796142412e-05,1.322632701226693e-31,1.7703368186390935e-05
3.8684262246493916e-13,0.07865737607768974,0.0,19.530518001286744,0.031075110263184432,0.31938564126627955,0.3504656968719403,0.20701222018021495,0.09195285210837638,0.0,7.964060022813987e-31,5.063890813685634e-10,1.592800057536257e-30,0.0,2.0946988960576914e-64,1.0224801411551654e-35,4.830324559949625e-52,2.9996182430826666e-30,4.654260875986204e-43,4.211720237405603e-36,1.563448135369595e-19,1.682437107568695e-69,8.391369185973009e-29,4.229798231148413e-46,2.5585286627209803e-50,1.2041448338733858e-72,5.063890815249081e-10,6.628000021506227e-55,6.534343232962714e-05,2.4040610075597988e-05,1.5387134777598994e-31,1.9094761210205302e-05
4.122313566469109e-13,0.07865737607768974,0.0,19.5305112175901,0.031075110263184432,0.31938406448205836,0.3504644447265597,0.20701222018021495,0.09194889730809994,0.0,9.637257748730056e-31,5.396227632923672e-10,1.9274370927261266e-30,0.0,3.268490508803416e-64,1.236996354250272e-35,6.637293491695593e-52,3.406171004544007e-30,5.632106217867088e-43,5.0965823712736143e-36,1.6660582584797598e-19,2.311917691294072e-69,8.940727418981278e-29,5.118465326780866e-46,3.5157875497224295e-50,1.769144930586891e-72,5.396227634589729e-10,8.546916028158711e-55,6.929823260607378e-05,2.5617394296916944e-05,1.7471346096499555e-31,2.034687335713885e-05
4.3762009082888266e-13,0.07865737607768974,0.0,19.530504472970033,0.031075110263184432,0.31938248782299944,0.350463192715285,0.20701222018021495,0.09194498132513158,0.0,1.1529779316340662e-30,5.728563264848728e-10,2.3059385672433502e-30,0.0,4.966166368226257e-64,1.4795943038906326e-35,8.948606263875742e-52,3.83853982141347e-30,6.7381321116237276e-43,6.097434594486619e-36,1.768668381589666e-19,3.1171199397974734e-69,9.489918840839333e-29,6.123623071536363e-46,4.74026458679872e-50,2.540622002895302e-72,5.728563266617396e-10,1.08551159606182e-54,7.321421557443518e-05,2.719405335582265e-05,1.968765871957737e-31,2.1598851398330135e-05
4.630088250108544e-13,0.07865737607768974,0.0,19.53049776704551,0.031075110263184432,0.31938091128908985,0.3504619408380992,0.20701222018021495,0.09194110377847646,0.0,1.3655131317297588e-30,6.060897709587965e-10,2.7310057791568084e-30,0.0,7.369614673058865e-64,1.7520011182770188e-35,1.1863161245108551e-51,4.2967226748094536e-30,7.980233012411435e-43,7.221420239430801e-36,1.8712785046993135e-19,4.1325070054193234e-69,1.0038943833327107e-28,7.252445956309279e-46,6.2843662691089995e-50,3.5754112251209915e-72,6.060897711459241e-10,1.3601996269801274e-54,7.709176222953975e-05,2.877058726535519e-05,2.203603248801278e-31,2.2850695350595818e-05
4.883975591928262e-13,0.07865737607768974,0.0,19.53049109943926,0.031075110263184432,0.3193793348803167,0.35046068909498573,0.20701222018021495,0.09193726429087934,0.0,1.602682019858653e-30,6.393230967268523e-10,3.205339997602383e-30,0.0,1.0708256259543865e-63,2.055943895105011e-35,1.5492015047146392e-51,4.7807175764132146e-30,9.36630337538546e-43,8.475682600238093e-36,1.973888627808703e-19,5.396779552501509e-69,1.0587802774760956e-28,8.512108471991019e-46,8.206942566983451e-50,4.941530448960178e-72,6.393230969242412e-10,1.683990481255571e-54,8.093124982665146e-05,3.034699603852297e-05,2.451642733520346e-31,2.41024052307264e-05
5.13786293374798e-13,0.07865737607768974,0.0,19.5304844697777,0.031075110263184432,0.3193777585966669,0.35045943748592784,0.20701222018021495,0.09193346248878766,0.0,1.8658352262548312e-30,6.725563038017536e-10,3.731642462787192e-30,0.0,1.526744816091628e-63,2.3931497015666583e-35,1.995908770025749e-51,5.2905225680610414e-30,1.0904237655700983e-42,9.867364932791599e-36,2.0764987509178344e-19,6.953121593729705e-69,1.1136496040028093e-28,9.909785109469987e-46,1.0573660689030892e-49,6.719562912553099e-72,6.725563040094033e-10,2.06241408556232e-54,8.473305191833912e-05,3.1923279688302926e-05,2.7128803285921295e-31,2.535398105548645e-05
5.391750275567698e-13,0.07865737607768974,0.0,19.5304778776909,0.031075110263184432,0.3193761824381276,0.3504581860109086,0.20701222018021495,0.09192969800231536,0.0,2.1563233666900018e-30,7.057893921962114e-10,4.3126143859938344e-30,0.0,2.1398552604403225e-63,2.765345574352168e-35,2.540186780431091e-51,5.82613572134635e-30,1.2601930308513127e-42,1.1403610454731101e-35,2.179108874026707e-19,8.849446325281904e-69,1.1685024000620376e-28,1.1452650359631616e-45,1.3457378832229872e-49,9.004214875511323e-72,7.057893924141223e-10,2.5012955079601713e-54,8.849753839064458e-05,3.349943822764092e-05,2.9873120455485667e-31,2.660542284161488e-05
5.645637617387416e-13,0.07865737607768974,0.0,19.530471322812584,0.031075110263184432,0.31937460640468573,0.35045693466991135,0.20701222018021495,0.09192597046520679,0.0,2.4754970424756213e-30,7.390223619229355e-10,4.95095694958461e-30,0.0,2.9529422988579295e-63,3.1742585196515865e-35,3.1972117681066505e-51,6.387555137221953e-30,1.446727578897696e-42,1.3091562345458496e-35,2.2817189971353206e-19,1.1138641962785624e-68,1.2233387024668041e-28,1.3147878713358355e-45,1.6938519932650906e-49,1.1905892278075484e-71,7.390223621511075e-10,3.0067549582907874e-54,9.222507549922367e-05,3.5075471669451955e-05,3.2749339048937147e-31,2.7856730605825105e-05
5.899524959207134e-13,0.07865737607768974,0.0,19.530464804780063,0.031075110263184432,0.3193730304963286,0.3504556834629196,0.20701222018021495,0.0919222795148012,0.0,2.8247068404650062e-30,7.722552129946344e-10,5.649371307005764e-30,0.0,4.017663282405682e-63,3.621615513156499e-35,3.9836578526946137e-51,6.97477894561188e-30,1.6508168552247495e-42,1.4938363746143253e-35,2.384329120243677e-19,1.3878817584541963e-68,1.278158547697283e-28,1.5002644661529683e-45,2.1105445416298707e-49,1.555245158410953e-71,7.722552132330674e-10,3.585207788574577e-54,9.591602590481648e-05,3.665138002662054e-05,3.5757419360226878e-31,2.910790436480537e-05
6.153412301026852e-13,0.07865737607768974,0.0,19.530458323234207,0.031075110263184432,0.3193714547130433,0.3504544323899164,0.20701222018021495,0.09191862479199732,0.0,3.205303333055456e-30,8.054879454240144e-10,6.410558582791715e-30,0.0,5.395822602225417e-63,4.1091435000617326e-35,4.917767556225294e-51,7.58780530502316e-30,1.8732503053479677e-42,1.6951157759727916e-35,2.486939243351774e-19,1.7133548973830733e-68,1.332961971904107e-28,1.7024122695022097e-45,2.605482894806562e-49,2.009097152128617e-71,8.054879456727085e-10,4.243364493407443e-54,9.957074870870012e-05,3.822716331200096e-05,3.88973217714063e-31,3.0358944135218912e-05
