Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201)
1.3829826889836872e-11,0.10125681075141572,0.0,25.137564812373274,0.030925512416991086,0.31808035507300747,0.34984737782235836,0.2063801270917672,0.09164043531835928,0.0,2.688836833136184e-18,1.743379064942305e-06,6.061573053372692e-18,0.0,1.5993307527348505e-28,2.872172058293546e-08,9.425934002230644e-21,1.5237021869815638e-21,3.0007167938928503e-30,1.836504960451397e-10,1.1605783836999223e-13,3.109549628908357e-48,6.896448398846099e-10,4.3571769649378864e-32,1.7472895860289136e-19,4.14104025159234e-36,1.717607056023823e-06,1.7152815954313123e-32,0.00037829227099354435,0.000661297918557445,0.0011700547638429915,0.0006356709381160927,0.00032449431853276173,0.00030759858614867535,0.0004171992928175905,4.427061698578733e-05,7.676767885305105e-10,4.4060183126049327e-05,6.805698038971932e-05,1.0488392891861466e-05,0.000161991747662321,9.3216324354624e-05,7.911214619033269e-11,0.00018460478972728267
1.3858073143491102e-11,0.10125681075141572,0.0,25.137556487736152,0.03092528429045363,0.3180778197506561,0.3498463248846164,0.20637922634476646,0.09164043527784196,0.0,2.7108824881927198e-18,1.7469367438013395e-06,6.099280895865294e-18,0.0,1.6189862261619805e-28,2.8928554065198287e-08,9.502878522177991e-21,1.529924620765313e-21,3.0191270073744722e-30,1.8440102341427997e-10,1.162945604578319e-13,3.141414613933257e-48,6.911399091672943e-10,4.3839094068183826e-32,1.7615553901152196e-19,4.1919290466753354e-36,1.7210542953805948e-06,1.729330466086527e-32,0.0003782954637702263,0.0006621627226448854,0.001173120436677731,0.0006367203181791589,0.00032476776586681295,0.00030822588506465,0.0004181403090188053,4.43182626654702e-05,7.694526417692435e-10,4.424444423755907e-05,6.813780286429206e-05,1.0552441838341633e-05,0.00016248629933843248,9.357877181404607e-05,7.983831503193784e-11,0.00018487083655969707
1.3886319397145332e-11,0.10125681075141572,0.0,25.1375481631252,0.030925056466697694,0.31807528498023313,0.3498452728271004,0.20637832647635984,0.09164043529461924,0.0,2.7330627320643785e-18,1.7504944119572764e-06,6.1371474352214004e-18,0.0,1.6388424082491507e-28,2.913646970124938e-08,9.580291993498795e-21,1.5361597070068413e-21,3.0376123228686826e-30,1.8515307980292822e-10,1.1653128151298443e-13,3.173540225216521e-48,6.926354371960284e-10,4.4107508999416233e-32,1.775908153804165e-19,4.24333743470249e-36,1.724501286832445e-06,1.7434654347290578e-32,0.00037829860998533845,0.0006630260683390854,0.0011761882015339697,0.0006377688180270076,0.0003250403377697678,0.00030885318081601336,0.00041908130613511527,4.436591742964211e-05,7.712293308497557e-10,4.442907850907555e-05,6.821857050580247e-05,1.0616745912186948e-05,0.00016298138382301336,9.394180501408588e-05,8.056970453133244e-11,0.0001851363469644666
1.3914565650799561e-11,0.10125681075141572,0.0,25.13753983853785,0.03092482894583082,0.3180727507608655,0.3498442216490725,0.20637742748375615,0.09164043536799137,0.0,2.7553781197970333e-18,1.7540520694190625e-06,6.175173029263789e-18,0.0,1.6589009326762805e-28,2.9345471045972257e-08,9.658176305981189e-21,1.5424074455521984e-21,3.056172892919786e-30,1.8590666520337377e-10,1.1676800153645835e-13,3.2059280574893884e-48,6.941314244636837e-10,4.4377016658071197e-32,1.7903482275697299e-19,4.2952696443883695e-36,1.7279480304103692e-06,1.7576868521708226e-32,0.00037830171035760596,0.0006638879581951079,0.0011792580557973926,0.0006388164383975004,0.0003253120370302426,0.0003094804734054104,0.00042002228250434184,4.441358133246538e-05,7.730068557005202e-10,4.461408574649436e-05,6.829928389371782e-05,1.0681305562112107e-05,0.000163477001217326,9.430542310259594e-05,8.130634194409337e-11,0.0001854013208324216
1.3942811904453791e-11,0.10125681075141572,0.0,25.137531513971577,0.030924601727961076,0.31807021709168154,0.3498431713497953,0.20637652936417297,0.09164043549726979,0.0,2.7778292077989525e-18,1.7576097161956384e-06,6.213358035993878e-18,0.0,1.679163443048969e-28,2.9555561659018085e-08,9.736533353119878e-21,1.5486678362474688e-21,3.0748088700704088e-30,1.8666177960791295e-10,1.1700472052925687e-13,3.238579711968023e-48,6.956278714621833e-10,4.464761925911943e-32,1.8048759625732526e-19,4.347729930134951e-36,1.7313945261453933e-06,1.7719950699352762e-32,0.0003783047655946119,0.0006647483947636956,0.0011823299968584677,0.0006398631800278925,0.00032558286642795113,0.00031010776283547464,0.0004209632364687096,4.4461254426377095e-05,7.747852162500175e-10,4.479946575498776e-05,6.837994360434511e-05,1.074612123634977e-05,0.00016397315162341132,9.466962522687868e-05,8.204825461501716e-11,0.0001856657580571414
1.3971058158108021e-11,0.10125681075141572,0.0,25.13752318942386,0.030924374813197045,0.3180676839718112,0.3498421219285323,0.20637563211483698,0.09164043568177846,0.0,2.800416553838684e-18,1.7611673522959371e-06,6.251702813591888e-18,0.0,1.6996315929366017e-28,2.976674510479913e-08,9.815365032115588e-21,1.554940878938772e-21,3.093520406861428e-30,1.8741842300884852e-10,1.1724143849237746e-13,3.2714967963665527e-48,6.971247786825085e-10,4.491931901750609e-32,1.819491710663336e-19,4.400722572130143e-36,1.7348407740685648e-06,1.7863904402573747e-32,0.0003783077763913443,0.0006656073805912765,0.0011854040221122527,0.0006409090436548302,0.00032585282873374044,0.00031073504910882776,0.00042190416637483526,4.4508936762291606e-05,7.765644124267353e-10,4.4985218339007495e-05,6.846055021084222e-05,1.0811193382649756e-05,0.0001644698351438918,9.50344105336932e-05,8.279546997823827e-11,0.0001859296585349485
1.399930441176225e-11,0.10125681075141572,0.0,25.13751486489221,0.030924148201647846,0.318065151400386,0.3498410733845473,0.2063747357329834,0.09164043592085279,0.0,2.8231407170314376e-18,1.7647249777288832e-06,6.290207720417038e-18,0.0,1.7203070459067442e-28,2.997902495248263e-08,9.894673243874411e-21,1.5612265734723368e-21,3.1123076558319974e-30,1.8817659539848883e-10,1.1747815542681556e-13,3.304680924910189e-48,6.9862214661471e-10,4.5192118148151354e-32,1.8341958243757201e-19,4.4542518764368174e-36,1.7382867742109275e-06,1.8008733160835775e-32,0.0003783107434314532,0.0006664649182199784,0.0011884801289582041,0.0006419540300143363,0.00032612192670964643,0.0003113623322280837,0.00042284507057371385,4.455662838984446e-05,7.783444441591714e-10,4.517134330228815e-05,6.854110428322974e-05,1.0876522448277983e-05,0.00016496705188174664,9.539977816926236e-05,8.354801555734358e-11,0.00018619302216489503
1.402755066541648e-11,0.10125681075141572,0.0,25.13750654037414,0.03092392189342309,0.318062619376539,0.3498400257171051,0.20637384021585636,0.09164043621383686,0.0,2.846002257837781e-18,1.7682825925033932e-06,6.3288731150077305e-18,0.0,1.7411914755642393e-28,3.019240477598822e-08,9.97445989300718e-21,1.5675249196945331e-21,3.1311707695196662e-30,1.8893629676914857e-10,1.1771487133356692e-13,3.338133718348453e-48,7.001199757479129e-10,4.5466018865952064e-32,1.8489886569331666e-19,4.5083221750940194e-36,1.7417325266035116e-06,1.8154440510718677e-32,0.00037831366738988307,0.000667321010187639,0.0011915583148002882,0.0006429981398418011,0.0003263901631089274,0.0003119896121958529,0.00042378594742070703,4.4604329357309236e-05,7.801253113758343e-10,4.535784044784959e-05,6.862160638839992e-05,1.0942108880015858e-05,0.00016546480194040244,9.576572727927802e-05,8.430591896548883e-11,0.00018645584884875496
1.405579691907071e-11,0.10125681075141572,0.0,25.13749821586719,0.030923695888632877,0.3180600878994046,0.3498389789254708,0.2063729455607089,0.09164043656008343,0.0,2.8690017380821993e-18,1.7718401966283778e-06,6.367699356081713e-18,0.0,1.7622865655971872e-28,3.0406888153986745e-08,1.0054726887829018e-20,1.5738359174518063e-21,3.150109900460398e-30,1.896975271131493e-10,1.1795158621362414e-13,3.3718568039683e-48,7.016182665703049e-10,4.5741023385781955e-32,1.8638705622453736e-19,4.56293782623593e-36,1.745178031277366e-06,1.8301029995917543e-32,0.0003783165489329463,0.0006681756590278066,0.0011946385770472184,0.0006440413738719998,0.00032665754067606214,0.00031261688901473747,0.0004247267952755412,4.46520397113034e-05,7.819070140052399e-10,4.554470957799854e-05,6.870205709012296e-05,1.1007953124160229e-05,0.00016596308542401078,9.613225700890382e-05,8.506920790551993e-11,0.00018671813849102645
1.408404317272494e-11,0.10125681075141572,0.0,25.13748989136892,0.030923470187387832,0.31805755696811894,0.3498379330089102,0.20637205176480267,0.09164043695895734,0.0,2.892139720965913e-18,1.7753977901127403e-06,6.406686802536177e-18,0.0,1.7835940098204768e-28,3.062247866989483e-08,1.013547614035893e-20,1.5801595665906024e-21,3.169125201188413e-30,1.9046028642281945e-10,1.1818830006797252e-13,3.4058518156070806e-48,7.031170195691309e-10,4.601713392248939e-32,1.8788418949089028e-19,4.6181032142043745e-36,1.7486232882635747e-06,1.8448505167242135e-32,0.0003783193887149217,0.0006690288672697412,0.0011977209131123552,0.0006450837328391106,0.00032692406214675907,0.0003132441626873256,0.0004256676125023045,4.4699759496835405e-05,7.836895519759112e-10,4.573195049433082e-05,6.878245694905687e-05,1.1074055626523015e-05,0.00016646190243738975,9.649936650278e-05,8.58379101700944e-11,0.00018697989099893407
1.411228942637917e-11,0.10125681075141572,0.0,25.137481566876893,0.030923244789799027,0.3180550265818198,0.3498368879666898,0.206371158825408,0.09164043740983482,0.0,2.9154167710517176e-18,1.7789553729653757e-06,6.4458358134479716e-18,0.0,1.8051155122098673e-28,3.0839179911867506e-08,1.021670956631918e-20,1.58649586695744e-21,3.18821682423619e-30,1.9122457469049318e-10,1.184250128975935e-13,3.440120393665635e-48,7.046162352307081e-10,4.6294352690897393e-32,1.8939030102070552e-19,4.673822749637007e-36,1.7520682975932253e-06,1.8596869582616818e-32,0.0003783221873786091,0.0006698806374384262,0.0012008053204134435,0.0006461252174766975,0.0003271897302480154,0.00031387143321619584,0.0004266083974694306,4.474748875762228e-05,7.854729252163797e-10,4.591956299773473e-05,6.886280652275949e-05,1.1140416832430067e-05,0.00016696125308572632,9.686705490503112e-05,8.661205364179569e-11,0.00018724110628241496
1.41405356800334e-11,0.10125681075141572,0.0,25.137473242388715,0.030923019695978052,0.31805249673964636,0.34983584379807653,0.20637026673980405,0.09164043791210151,0.0,2.938833454254078e-18,1.782512945195171e-06,6.4851467480737844e-18,0.0,1.8268527869382578e-28,3.105699547279359e-08,1.0298429085134589e-20,1.5928448183989725e-21,3.2073849221345435e-30,1.919903919085104e-10,1.1866172470346838e-13,3.4746641851214794e-48,7.061159140404353e-10,4.657268190580488e-32,1.9090542641097494e-19,4.730100869561206e-36,1.755513059297392e-06,1.874612680708067e-32,0.00037832494555753877,0.0006707309720545828,0.0012038917963725613,0.0006471658285176954,0.00032745454769816435,0.00031449870060392163,0.00042754914854968546,4.479522753619531e-05,7.872571336551872e-10,4.610754688839406e-05,6.894310636569926e-05,1.1207037186720308e-05,0.0001674611374744868,9.72353213592724e-05,8.739166629324735e-11,0.0001875017842541071
