Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211)
0.0,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7220885831057264e-27,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070598,0.0,4.4408647268244086e-88,5.492251293143786e-30,8.881729403777991e-88,0.0,-4.1911149282085885e-187,3.494529505044163e-84,9.815776408529955e-140,1.4514378115461627e-72,0.0,7.515740777837424e-96,1.7175996130769295e-45,-5.51265674860946e-158,2.6479483623677564e-58,0.0,1.329291609704696e-140,-1.4304483739608865e-174,5.492251293143787e-30,1.3435752215134178e-138,2.4988363822757466e-19,8.541170625872068e-20,3.4453586098195796e-75,6.785437649475749e-20,5.620312598563073e-20
4.8218480326960335e-27,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070598,0.0,6.711034775177448e-87,1.53783036208026e-29,1.3422069474990742e-86,0.0,8.119669712887473e-186,2.110695821055755e-83,2.7682094299661436e-138,8.766684381738825e-72,1.2938195577867594e-105,1.1357787463467917e-94,4.809278916615403e-45,-5.512656748609455e-158,7.414255414629718e-58,4.515571592581445e-111,3.777503662582665e-139,-1.4304483739608838e-174,1.5378303620802603e-29,6.550412787207999e-138,6.996741870372087e-19,2.391527775244179e-19,2.0809966003310266e-74,1.89992254185321e-19,1.57368752759766e-19
1.1021366931876648e-26,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070598,0.0,7.219424969104253e-86,3.515040827612023e-29,1.4438849857135232e-85,0.0,8.596940490878468e-184,1.0162091800802038e-82,6.021463135622231e-137,4.220781155976241e-71,1.6364071437328325e-105,1.2218189467714743e-93,1.0992637523692348e-44,-5.512656748609429e-158,1.694686951915364e-57,5.711239691551478e-111,8.241758309168721e-138,-1.4304483739608477e-174,3.515040827612024e-29,1.9721501657335272e-137,1.5992552846564762e-18,5.466349200558124e-19,1.0019102837355338e-73,4.34268009566448e-19,3.597000063080366e-19
2.3420404730237878e-26,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070598,0.0,6.635895343999491e-85,7.469461758675549e-29,1.3271790613478677e-84,0.0,6.83172197052782e-182,4.438052471542942e-82,1.1162788061120971e-135,1.8433260206636265e-70,4.730401279308307e-105,1.1230621129506907e-92,2.335935473784624e-44,-5.512656748609112e-158,3.6012097728201487e-57,1.6509617210374578e-110,1.5364297628559062e-136,-1.4304483739601028e-174,7.469461758675551e-29,9.586946505354684e-137,3.398417479895009e-18,1.1615992051186014e-18,4.3756054344708664e-73,9.22819520328702e-19,7.643625134045777e-19
4.8218480326960335e-26,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070598,0.0,5.6771481763958695e-84,1.53783036208026e-28,1.135429628903805e-83,0.0,4.893798139633436e-180,1.8527995436970652e-81,1.9186015627371317e-134,7.695523276817755e-70,3.0959763328304544e-104,9.60803282149803e-92,4.809278916615402e-44,-5.512656748600577e-158,7.414255414629716e-57,1.0805295603776766e-109,2.6700474164719306e-135,-1.4304483739251431e-174,1.5378303620802605e-28,1.0926233493345145e-135,6.996741870372064e-18,2.3915277752441794e-18,1.8267291349263405e-72,1.8999225418532102e-18,1.57368752759766e-18
9.781463152040525e-26,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070596,0.0,4.693975897525536e-83,3.1195987345056705e-28,9.38795174233829e-83,0.0,3.3628962681910024e-178,7.56929069014215e-81,3.1799530056306993e-133,3.14387235732145e-69,2.4683276592257396e-103,7.944107337951785e-91,9.75596580227696e-44,-5.512656748324495e-158,1.5040346698248847e-56,8.614733169012592e-109,4.522579701349742e-134,-1.4304483717201081e-174,3.1195987345056714e-28,1.6986253774875236e-134,1.4193390651326127e-17,4.851384915495335e-18,7.462784563213599e-72,3.854128584902227e-18,3.192337555983824e-18
1.970069339072951e-25,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070595,0.0,3.817063244288867e-82,6.283135479356491e-28,7.634126445712574e-82,0.0,2.2978444152899213e-176,3.0596283199339658e-80,5.1777669571537363e-132,1.2708034730236195e-68,1.998226152175387e-102,6.460016154826512e-90,1.9649339573600073e-43,-5.512656739321506e-158,3.029252926548709e-56,6.974027555860805e-108,7.680283221112543e-133,-1.430448228276462e-174,6.283135479356493e-28,2.743189287997787e-133,2.858668821323408e-17,9.771099195997648e-18,3.01657684011031e-71,7.762540671000258e-18,6.429637612756151e-18
3.953915386810748e-25,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070592,0.0,3.0785997891313326e-81,1.2610208969058133e-27,6.157199543690361e-81,0.0,1.6073232151724232e-174,1.2302630910591756e-79,8.357058880262929e-131,5.109844873060726e-68,1.6107524585571445e-101,5.2102370590244375e-89,3.9436087116246304e-43,-5.512656448017287e-158,6.079689439996352e-56,5.621702037789212e-107,1.3417458973338826e-131,-1.4304389446546867e-174,1.2610208969058137e-27,4.4229908747874905e-132,5.737328333704928e-17,1.961052775700227e-17,1.2129522800214197e-70,1.557936484319632e-17,1.2904237726300803e-17
7.921607482286342e-25,0.05003979878925138,0.0,12.424882039371116,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070587,0.0,2.472898772068923e-80,2.5264355948461416e-27,4.9457975163674914e-80,0.0,1.1875046388601818e-172,4.9339052465543265e-79,1.3429961808361648e-129,2.049276337495156e-67,1.2937554518899196e-100,4.185145750654724e-88,7.900958220153877e-43,-5.51264707269713e-158,1.2180562466891615e-55,4.515347855998592e-106,2.484438287920985e-130,-1.4298412400500766e-174,2.5264355948461424e-27,7.106720947846124e-131,1.1494647358467684e-16,3.928938487901152e-17,4.864481149052584e-70,3.121301318758845e-17,2.585343795339009e-17
