Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30)
1.5287057547365724e-24,0.05820194281292722,0.0,14.451542400449828,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070574,0.0,1.1077075527397729e-73,8.233146898753355e-25,2.2154149084685427e-73,0.0,8.698353278608797e-158,1.2685056081529206e-71,2.214231605376406e-117,1.9757163900516453e-61,8.093673657855181e-91,1.7226628082081253e-80,5.223116483677887e-38,2.1502635567368875e-148,1.778910195492945e-49,2.1498954735755732e-95,3.3259709147130646e-118,4.566238561093333e-162,8.233146898753878e-25,4.483374084843511e-118,2.392308575412238e-16
3.0587396639081894e-24,0.05820194281292722,0.0,14.451542400449828,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955407055,0.0,8.870644325475676e-73,1.6473446835646375e-24,1.7741287073265495e-72,0.0,5.60292429475099e-156,5.077328264478727e-71,3.5466282085788015e-116,7.908014425715996e-61,6.481503184148305e-90,1.3795273875801854e-79,1.045077086178121e-37,1.4650014976401823e-146,3.559365925473712e-49,1.7216600207427465e-94,5.354602039167612e-117,2.930114981189679e-160,1.6473446835647422e-24,7.181190199598155e-117,4.786695611792589e-16
6.118807482251423e-24,0.05820194281292722,0.0,14.451542400449828,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070502,0.0,7.10011077803843e-72,3.2954046709432413e-24,1.420022029328873e-71,0.0,3.6237066946689266e-154,2.0315926671038117e-70,5.677715880323557e-115,3.164235836866478e-60,5.18782953378304e-89,1.1041810395923005e-78,2.090607961798786e-37,4.7690401114731806e-145,7.12027738543522e-49,1.3780258142270049e-93,8.65931988193347e-116,1.876753883346072e-158,3.2954046709434506e-24,1.1496141205248746e-115,9.575469684550393e-16
1.2238943118937893e-23,0.05820194281292722,0.0,14.451542400449826,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070406,0.0,5.681527100755766e-71,6.591524645700449e-24,1.1363053191025191e-70,0.0,2.3649690816376095e-152,8.127693631560632e-70,9.086907921291306e-114,1.2659003774104194e-59,4.15131467827755e-88,8.835685381119526e-78,4.1816697130401155e-37,1.5274383787823467e-143,1.4242100305358128e-48,1.1026998386115115e-92,1.4138126589148804e-114,1.201586467328864e-156,6.5915246457008675e-24,1.8398816859061626e-114,1.915301783005438e-15
2.447921439231083e-23,0.05820194281292722,0.0,14.451542400449824,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070215,0.0,4.5457971421884854e-70,1.3183764595214864e-23,9.091593475885546e-70,0.0,1.5713573687453747e-150,3.2513421057708683e-69,1.4541337247626775e-112,5.0640136243170865e-59,3.3214722144557204e-87,7.069443239904085e-77,8.363793215522775e-37,4.8887938410587226e-142,2.848574614520352e-48,8.822715594166095e-92,2.3518449771179504e-113,7.6916374758774e-155,1.3183764595215701e-23,2.9442100287814647e-113,3.830811412101591e-15
4.89597569390567e-23,0.05820194281292722,0.0,14.45154240044982,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554069832,0.0,3.6368679124352583e-69,2.6368244494243694e-23,7.273735178036437e-69,0.0,1.0793537274306315e-148,1.300589808161796e-68,2.326871707122069e-111,2.0256878755966446e-58,2.657345970564711e-86,5.65591258777809e-76,1.6728040220488093e-36,1.5645609890342148e-140,5.69730378248926e-48,7.058619256713434e-91,4.0494277540847284e-112,4.923122935922311e-153,2.636824449424537e-23,4.711055533867134e-112,7.661830670275323e-15
9.792084203254845e-23,0.05820194281292722,0.0,14.451542400449814,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554069066,0.0,2.9095864122321943e-68,5.2737204292301353e-23,5.819172306980747e-68,0.0,7.850168692043038e-147,5.2024654329571824e-68,3.723440839109399e-110,8.102916357060546e-58,2.1259440581051568e-85,4.524873272934711e-75,3.345653423041873e-36,5.006829151199123e-139,1.13947621184264e-47,5.6470741233771675e-90,7.395241031796822e-111,3.1509506726525585e-151,5.2737204292304704e-23,7.53794445354147e-111,1.5323869186548472e-14
1.9584301221953196e-22,0.05820194281292722,0.0,14.451542400449798,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554067533,0.0,2.3277059632613925e-67,1.0547512388841668e-22,4.6554115125293204e-67,0.0,6.2299818763037515e-145,2.081007626808363e-67,5.958629927242112e-109,3.2411995140521427e-57,1.7007821595561478e-84,3.61995590030673e-74,6.691352225028e-36,1.602222755569105e-137,2.278967879029796e-47,4.517730786995144e-89,1.4763634108931548e-109,2.016657070819749e-149,1.0547512388842339e-22,1.2060915608789856e-109,3.0647946218797544e-14
3.9168735259349893e-22,0.05820194281292722,0.0,14.451542400449767,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554064469,0.0,1.862179504111776e-66,2.1095096308064732e-22,3.72435867702616e-66,0.0,5.530618598339012e-143,8.324075121673357e-67,9.537164181473692e-108,1.2964863998955125e-56,1.3606364929558606e-83,2.8959876332037804e-73,1.3382749829000255e-35,5.127172700955244e-136,4.557951213403019e-47,3.6142132251316466e-88,3.3001447438325468e-108,1.2906760917033807e-147,2.1095096308066072e-22,1.929762856201869e-108,6.129610028210675e-14
7.833760333414329e-22,0.05820194281292722,0.0,14.451542400449705,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955405834,0.0,1.489749496712968e-65,4.219026414651086e-22,2.979498728466974e-65,0.0,5.515158263552581e-141,3.3296403371765657e-66,1.5270008943141902e-106,5.185958788158487e-56,1.0885135005054923e-82,2.3167992717813463e-72,2.6765545036944765e-35,1.6407048456594772e-134,9.115917882145111e-47,2.891382018363164e-87,8.281685130182675e-107,8.260376815748108e-146,4.219026414651354e-22,3.087633657017633e-107,1.225924084039694e-13
1.566753394837301e-21,0.05820194281292722,0.0,14.451542400449583,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955404608,0.0,1.1918019547442894e-64,8.438059982340312e-22,2.38360369752099e-64,0.0,6.0584120566863886e-139,1.3318592850542742e-65,2.4465607196768623e-105,2.0743861529798404e-55,8.708125228640005e-82,1.8534430835193982e-71,5.353113545283378e-35,5.250270836326415e-133,1.8231851219611895e-46,2.3131101900023967e-86,2.285532435518134e-105,5.286657127953157e-144,8.438059982340848e-22,4.94022432092724e-106,2.4518502462867163e-13
3.133508117829037e-21,0.05820194281292722,0.0,14.451542400449338,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554021562,0.0,9.534425067458969e-64,1.6876127117718763e-21,1.9068848439175552e-63,0.0,7.114130602179621e-137,5.327452180428833e-65,3.9252344658346906e-104,8.297549887340974e-55,6.966507072757001e-81,1.4827559332546452e-70,1.0706231628461183e-34,1.6800891204631083e-131,3.646371789447582e-46,1.8504899821284085e-85,6.730331049326873e-104,3.383465697330662e-142,1.6876127117719835e-21,7.904367289252175e-105,4.903702570019839e-13
6.2670175638125094e-21,0.05820194281292722,0.0,14.451542400448847,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553972525,0.0,7.627543825770833e-63,3.3752261388475665e-21,1.5255086294947086e-62,0.0,8.696078672255566e-135,2.130990872088113e-64,6.314724623467619e-103,3.3190210100096353e-54,5.573208414144915e-80,1.186205333179647e-69,2.141246779481679e-34,5.3762891100270734e-130,7.292745124392515e-46,1.4803927177536727e-84,2.060366148330891e-102,2.1654197233644587e-140,3.375226138847781e-21,1.264699436342224e-103,9.807407214442399e-13
1.2534036455779453e-20,0.05820194281292722,0.0,14.451542400447867,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955387445,0.0,6.102036569338492e-62,6.750452992998948e-21,1.2204072053401051e-61,0.0,1.0868574964755456e-132,8.524039423178151e-64,1.0213469785331108e-101,1.3276086150094364e-53,4.458567833691921e-79,9.489645011741455e-69,4.282494012752801e-34,1.7204131431361452e-128,1.458549179417097e-45,1.1843144670233864e-83,6.443827896044259e-101,1.385869202791695e-138,6.7504529929993765e-21,2.0235196341972604e-102,1.961481649111277e-12
2.506807423971334e-20,0.05820194281292722,0.0,14.451542400445906,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553678302,0.0,4.881629858959595e-61,1.350090670130171e-20,9.763258849698337e-61,0.0,1.3743836189084367e-130,3.4096757042303014e-63,1.669325854364119e-100,5.31043488197617e-53,3.5668547079039845e-78,7.59171694791499e-68,8.564988479295044e-34,5.505323062719846e-127,2.917098513328224e-45,9.474516907469023e-83,2.038129912660733e-99,8.869565305988998e-137,1.3500906701302568e-20,3.2376318435556024e-101,3.922963499575453e-12
5.013614980758112e-20,0.05820194281292722,0.0,14.451542400441983,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553286006,0.0,3.905304128563211e-60,2.7001814117907235e-20,7.810607562549699e-60,0.0,1.7484628841535328e-128,1.3639180670790366e-62,2.783467062554652e-99,2.124174037119939e-52,2.8534839427033766e-77,6.073373933740744e-67,1.7129977412379532e-33,1.7617035408198356e-125,5.834197180972222e-45,7.579613994488019e-82,6.483783690400782e-98,5.67652327380973e-135,2.700181411790895e-20,5.180211292761502e-100,7.845927181024209e-12
1.0027230094331667e-19,0.05820194281292722,0.0,14.451542400434137,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819552501413,0.0,3.1242433994087863e-59,5.4003628951118285e-20,6.248486243156176e-59,0.0,2.2311536759928616e-126,5.456054226250826e-62,4.813693119275166e-98,8.49669631667297e-52,2.28278722471478e-76,4.8586992971561e-66,3.4259955278548505e-33,5.637451587822664e-124,1.166839451554719e-44,6.063691382995541e-81,2.0686936555023927e-96,3.632976273634164e-133,5.4003628951121715e-20,8.288338342878129e-99,1.5691854466003333e-11
2.0054460321478776e-19,0.05820194281292722,0.0,14.451542400418445,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819550932228,0.0,2.4993947581503167e-58,1.0800725861754038e-19,4.998789071771509e-58,0.0,2.851474262896639e-124,2.182727191815942e-61,8.854375286926877e-97,3.398678559935247e-51,1.826229807992655e-75,3.886959497790284e-65,6.851991101088646e-33,1.8039845492551242e-122,2.3336789181845006e-44,4.850953181358484e-80,6.610032296440132e-95,2.3251064151800674e-131,1.0800725861754725e-19,1.3261341568178184e-97,3.138370872428806e-11
3.0081690548625885e-19,0.05820194281292722,0.0,14.451542400402753,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819549363043,0.0,7.42007822084715e-58,1.6201088828396247e-19,1.4840155121998457e-57,0.0,1.9167248566772202e-123,4.638810793113433e-61,3.580508364034444e-96,7.222191960125857e-51,5.421619766289523e-75,1.153941105974509e-64,1.027798667432244e-32,8.630586277458333e-122,3.5005183845290726e-44,1.4401267320407233e-79,3.161378528390896e-94,1.3201268949406348e-130,1.6201088828397277e-19,5.017034906527974e-97,4.707556267089927e-11
4.0108920775772994e-19,0.05820194281292722,0.0,14.45154240038706,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819547793857,0.0,1.616795995161983e-57,2.1601451795038456e-19,3.233591702769186e-57,0.0,8.817083147461984e-123,7.914123521267682e-61,1.0099292603736392e-95,1.232020983180445e-50,1.181342415070548e-74,2.514376942214189e-64,1.3703982247556235e-32,2.8564263400180575e-121,4.667357850588433e-44,3.137960360508603e-79,1.0460455746064898e-93,5.076941678087459e-130,2.160145179503983e-19,1.3059313401529377e-96,6.276741630583698e-11
6.016338123006721e-19,0.05820194281292722,0.0,14.451542400355677,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819544655487,0.0,4.6930600224546926e-57,3.2402177728322876e-19,9.386119210226568e-57,0.0,1.0737188121719387e-121,1.6388476940607864e-60,4.496376891252468e-95,2.550742953715466e-50,3.429072608781552e-74,7.2984606247154e-64,2.0555973394023824e-32,1.666633524666614e-120,7.001036782037781e-44,9.108530924134935e-79,6.101255231087664e-93,3.863955811123656e-129,3.2402177728324936e-19,4.792583763268691e-96,9.415112284423371e-11
8.021784168436143e-19,0.05820194281292722,0.0,14.451542400324294,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819541517117,0.0,1.0263192968344812e-56,4.3202903661607293e-19,2.0526384111332434e-56,0.0,4.964333078168258e-121,2.787808384671821e-60,1.3222549156613757e-94,4.338145674072287e-50,7.498995051843145e-74,1.5960910238719137e-63,2.7407964540491413e-32,5.545091240181617e-120,9.334715712438305e-44,1.991932983708934e-78,2.0297017375460324e-92,1.4590294137124502e-128,4.3202903661610042e-19,1.2427528504075343e-95,1.2553482823649585e-10
1.0027230213865565e-18,0.05820194281292722,0.0,14.451542400292912,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819538378747,0.0,1.9255146766049951e-56,5.400362959489172e-19,3.8510290107481394e-56,0.0,1.8192729352169697e-120,4.260015236697493e-60,3.252330792024503e-94,6.627706340368683e-50,1.4069135284358701e-73,2.994483978954657e-63,3.4259955686959e-32,1.4951591025478566e-119,1.1668394641715094e-43,3.7371373672648556e-78,5.4723494446446075e-92,4.4628785910304937e-128,5.400362959489514e-19,2.717250247574596e-95,1.569185324007567e-10
1.4038122304724408e-18,0.05820194281292722,0.0,14.451542400230144,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819532102007,0.0,5.268558946962063e-56,7.560508146146055e-19,1.0537116956886114e-55,0.0,2.8160919001968297e-119,8.19568580661975e-60,1.6424059787449318e-93,1.2744844152626649e-49,3.849571726408278e-73,8.193453703854873e-63,4.796393797989418e-32,8.814504409345249e-119,1.6335752496826864e-43,1.0225488671447101e-77,3.225737284839973e-91,3.949417758990695e-127,7.560508146146536e-19,1.0451755417498423e-94,2.1968593696813868e-10
1.8049014395583252e-18,0.05820194281292722,0.0,14.451542400167376,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819525825267,0.0,1.1106763196031005e-55,9.720653332802939e-19,2.2213524416671885e-55,0.0,1.4339294491599918e-118,1.3446932384392847e-59,5.169722824200714e-93,2.090151153721095e-49,8.115365511096153e-73,1.727279716569042e-62,6.166792027282935e-32,2.9730228326008863e-118,2.1003110347374536e-43,2.155657408046049e-77,1.0879458325891615e-90,1.6322779236872294e-126,9.720653332803557e-19,2.7762548590235527e-94,2.82453336547957e-10
2.607079857730094e-18,0.05820194281292722,0.0,14.451542400041841,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819513271788,0.0,3.387907297964338e-55,1.4040943706116706e-18,6.775813993373415e-55,0.0,2.3989621896729817e-117,2.790442694984847e-59,3.2208392413678455e-92,4.333257520785947e-49,2.4754382132245114e-72,5.268738924299018e-62,8.907588485869971e-32,2.033835592372887e-117,3.0337826034779512e-43,6.575423762739338e-77,7.442131445304367e-90,1.7237887124338905e-125,1.40409437061176e-18,1.2598913243813312e-93,4.0798812074700727e-10
4.211436694073631e-18,0.05820194281292722,0.0,14.451542399790771,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819488164836,0.0,1.4700419092326625e-54,2.268152445274424e-18,2.940083557011451e-54,0.0,9.290876741816522e-116,7.2696002215524785e-59,3.7405327823449427e-91,1.1266542699594238e-48,1.0741137809002576e-71,2.28615081415563e-61,1.4389181403044042e-31,2.563000120583691e-116,4.900725735482844e-43,2.8531325246116293e-76,9.377953856361156e-89,3.86451094362382e-124,2.2681524452745682e-18,9.431825800022084e-93,6.590576293032428e-10
7.420150366760706e-18,0.05820194281292722,0.0,14.451542399288632,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819437950959,0.0,8.310971679336929e-54,3.996268594599931e-18,1.6621941880528422e-53,0.0,6.185423599928755e-114,2.2624336056911532e-58,6.770286778498e-90,3.4921322088681825e-48,6.072567834550555e-71,1.292489319645197e-60,2.5352367237392182e-31,4.911099788559207e-115,8.634611977588412e-43,1.6130358910529126e-75,1.796899878991879e-87,1.4148900938314193e-122,3.996268594600185e-18,1.0031399514420384e-91,1.161196407050332e-09
1.3837577712134856e-17,0.05820194281292722,0.0,14.451542398284356,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.092018193375233,0.0,5.526197776610367e-53,7.452500893250945e-18,1.1052394570360447e-52,0.0,5.604178269844537e-112,7.928504354838435e-58,1.5963262321826544e-88,1.213836814872408e-47,4.037820384954828e-70,8.594123383038391e-60,4.727873890608847e-31,1.199111372119839e-113,1.610238437418282e-42,1.0725527289295859e-74,4.387289072520395e-86,6.78443790592415e-121,7.452500893251418e-18,1.3006146574447255e-90,2.165473005084686e-09
2.667243240288316e-17,0.05820194281292722,0.0,14.451542396275807,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819136668363,0.0,4.0189109381933716e-52,1.4364965490552972e-17,8.037821161604513e-52,0.0,6.002688655946992e-110,2.993361233034992e-57,4.358407344927419e-87,4.509195185425031e-47,2.936492895755308e-69,6.250050733700266e-59,9.113148224348103e-31,3.3388531773474424e-112,3.103792881690553e-42,7.800107901183753e-74,1.2216012169731206e-84,3.7487701939201826e-119,1.4364965490553885e-17,1.8707030432168875e-89,4.174022371322809e-09
5.2342141784379764e-17,0.05820194281292722,0.0,14.451542392258723,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201818734960021,0.0,3.063222356514412e-51,2.818989468515703e-17,6.126444168220307e-51,0.0,7.018348762462993e-108,1.1897541245303398e-56,1.286113904243449e-85,1.7364355789453945e-46,2.2382010515682143e-68,4.7638017938825916e-58,1.7883696891826613e-30,9.956277510766437e-111,6.090901630049166e-42,5.94525862194688e-73,3.642727763588559e-83,2.2279658332149123e-117,2.818989468515882e-17,2.836886165373663e-88,8.191105784532099e-09
7.801185116587636e-17,0.05820194281292722,0.0,14.45154238824166,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201818333253722,0.0,9.598282516522962e-51,4.2014823879761084e-17,1.9196563325946193e-50,0.0,5.905867346888158e-107,2.7111395978791565e-56,7.189465596584959e-85,3.857210753737499e-46,7.013165719440368e-68,1.492686790208495e-57,2.6654245559305127e-30,5.581050570480314e-110,9.078010191493858e-42,1.862883762449809e-72,2.0419497346336522e-82,1.5313506807118212e-116,4.201482387976375e-17,1.1868441391101916e-87,1.2208168772123287e-08
1.2935126992886956e-16,0.05820194281292722,0.0,14.451542380207595,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201817529847252,0.0,4.37194265039082e-50,6.966468226896919e-17,8.74388452321106e-50,0.0,2.6550588551120623e-105,7.877318645571444e-56,9.592802067868659e-84,1.060453802645672e-45,3.194442158823602e-67,6.799071636569787e-57,4.419534289426214e-30,7.473143137411544e-109,1.5052226753646406e-41,8.485289904474784e-72,2.7342082034574227e-81,3.626306221965659e-115,6.966468226897362e-17,8.999181837800247e-87,2.02422334709863e-08
1.7555674681556345e-16,0.05820194281292722,0.0,14.451542372977007,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201816806788415,0.0,1.058407795730204e-49,9.45495548192565e-17,2.1168154032175983e-49,0.0,1.5979308653730995e-104,1.5128798850068626e-55,3.7925635809670705e-83,1.9533717970012217e-45,7.733455706711737e-67,1.6459937833883274e-56,5.998233049572345e-30,2.9576248736043713e-108,2.042902102034757e-41,2.0542119835730466e-71,1.082109311845254e-80,1.7605496556213455e-114,9.45495548192625e-17,2.76122526648087e-86,2.747282184537866e-08
2.2176222370225735e-16,0.05820194281292722,0.0,14.451542365746487,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201816083736195,0.0,2.0927755666704466e-49,1.194344273695438e-16,4.185550761130907e-49,0.0,6.36149882563755e-104,2.512774258044195e-55,1.1096396916012498e-82,3.1169136247836545e-45,1.5291258448988276e-66,3.254601474651853e-56,7.576931809718477e-30,8.659088557050093e-108,2.5805814681462615e-41,4.061765857475954e-71,3.168108734976588e-80,6.0059276509106615e-114,1.194344273695514e-16,6.635162232461943e-86,3.470334404239805e-08
2.6796770058895124e-16,0.05820194281292722,0.0,14.451542358516031,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201815360690593,0.0,3.642177630581691e-49,1.443192999198311e-16,7.284354613384946e-49,0.0,2.0775206733750754e-103,3.8123188438868525e-55,2.693488088293702e-82,4.5510792453828436e-45,2.6612256160346476e-66,5.664170050634873e-56,9.155630569864609e-30,2.102854231152082e-107,3.1182607736996874e-41,7.068924629264326e-71,7.693730324302516e-80,1.686595827547308e-113,1.4431929991984027e-16,1.355217162679385e-85,4.193380006262126e-08
3.141731774756451e-16,0.05820194281292722,0.0,14.45154235128564,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201814637651608,0.0,5.812801400505025e-49,1.692041724701184e-16,1.1625601767175955e-48,0.0,5.796153294944623e-103,5.437470406641088e-55,5.729124734155056e-82,6.25586861653839e-45,4.247232715411377e-66,9.039837960283832e-56,1.073432933001074e-29,4.4743805367445636e-107,3.655940018695584e-41,1.128178226125935e-70,1.637045044143166e-79,4.0845062012766535e-113,1.6920417247012915e-16,2.481436687087089e-85,4.9164189906649416e-08
