Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30)
1.5287057546818679e-21,0.05820194281292722,0.0,0.014451542400449588,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070574,0.0,1.107708116578816e-64,8.233148994295368e-22,2.2154160361465282e-64,0.0,5.132737619726302e-139,1.268508308864553e-65,2.220166570679794e-105,1.9757160903567095e-55,8.093673824192647e-82,1.722663264386731e-71,5.223116537585157e-35,4.646765094869874e-133,1.7789101954292875e-46,2.149895517777178e-86,2.0319249050618394e-105,4.5713137408199383e-144,8.233148994295889e-22,4.483373041006408e-106,2.392308574848105e-16
3.0587396637987328e-21,0.05820194281292722,0.0,0.014451542400449349,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955407055,0.0,8.870648840760954e-64,1.6473451028551029e-21,1.7741296103835246e-63,0.0,6.027432415553807e-137,5.077349909296957e-65,3.5656475867172967e-104,7.908013226155227e-55,6.481503317662185e-81,1.3795277528930469e-70,1.0450770969642585e-34,1.4899665576045142e-131,3.5593659253463415e-46,1.7216600562093857e-85,5.9814489919478e-104,2.930165854582021e-142,1.647345102855207e-21,7.181188528188097e-105,4.786695609705955e-16
6.118807482032463e-21,0.05820194281292722,0.0,0.01445154240044887,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070502,0.0,7.100114392096722e-63,3.295405509706235e-21,1.420022752140467e-62,0.0,7.367117955355992e-135,2.0316099986194743e-64,5.738621909489343e-103,3.16423535688592e-54,5.18782964067914e-80,1.1041813319906533e-69,2.0906079833757444e-34,4.771536760261794e-130,7.12027738518042e-46,1.3780258426216385e-84,1.830613090369849e-102,1.8767545077077343e-140,3.2954055097064435e-21,1.1496138529649859e-103,9.575469676543863e-16
1.2238943118499922e-20,0.05820194281292722,0.0,0.014451542400447912,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070406,0.0,5.681529992734605e-62,6.591526323408499e-21,1.1363058974982352e-61,0.0,9.2069332046706e-133,8.127832346352276e-64,9.281877674392646e-102,1.265900185386942e-53,4.151314763819175e-79,8.835687720898743e-69,4.181669756198716e-34,1.527463390981194e-128,1.4242100304848476e-45,1.102699861333665e-83,5.724331377302789e-101,1.2015865959168546e-138,6.5915263234089155e-21,1.8398812576964148e-102,1.9153017798708523e-15
2.4479214391434845e-20,0.05820194281292722,0.0,0.014451542400445997,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554070215,0.0,4.545799456064475e-61,1.3183767950813028e-20,9.091598103637118e-61,0.0,1.1642085276791363e-130,3.2514531026751244e-63,1.516535321652861e-100,5.064012856160663e-53,3.3214722828979927e-78,7.069445111964448e-68,8.36379330184466e-34,4.888796488580514e-127,2.848574614418416e-45,8.822715775967033e-83,1.8103963901043002e-99,7.691638890415292e-137,1.3183767950813861e-20,2.9442093435535576e-101,3.83081139969932e-15
4.895975693730469e-20,0.05820194281292722,0.0,0.014451542400442167,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554069832,0.0,3.636869763653225e-60,2.6368251205622082e-20,7.273738880472042e-60,0.0,1.4810457340041716e-128,1.30067861571446e-62,2.5265748604747807e-99,2.0256875683215717e-52,2.657346025322026e-77,5.65591408552118e-67,1.6728040393136547e-33,1.564561062330291e-125,5.697303782285385e-45,7.05861940216346e-82,5.7590379911666084e-98,4.923124639015098e-135,2.636825120562375e-20,4.711054437428835e-100,7.661830620938403e-15
9.792084202904438e-20,0.05820194281292722,0.0,0.014451542400434505,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554069066,0.0,2.909587893253439e-59,5.27372177152402e-20,5.819175269022974e-59,0.0,1.889887328576335e-126,5.2031759334972865e-62,4.3625198006189564e-98,8.102915127935248e-52,2.1259441019123986e-76,4.524874471167105e-66,3.3456534575720325e-33,5.006829308362257e-124,1.1394762118018638e-44,5.647074239740878e-81,1.837414722687383e-96,3.1509527841972933e-133,5.273721771524353e-20,7.537942699182715e-99,1.5323868989745157e-14
1.9584301221252376e-19,0.05820194281292722,0.0,0.01445154240041918,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554067533,0.0,2.327707148097136e-58,1.0547515073447643e-19,4.6554138822005975e-58,0.0,2.4153107320044936e-124,2.0815760432883153e-61,8.003728798517734e-97,3.241199022397022e-51,1.7007821946024956e-75,3.6199568589078136e-65,6.691352294088787e-33,1.6022228050885486e-122,2.278967878948243e-44,4.5177308800875856e-80,5.870962768332071e-95,2.0166597298129094e-131,1.054751507344831e-19,1.206091280177464e-97,3.0647945432673014e-14
3.916873525794825e-19,0.05820194281292722,0.0,0.014451542400388533,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554064469,0.0,1.8621804519878716e-57,2.109510167729489e-19,3.724360572778183e-57,0.0,3.0892008183349334e-122,8.328622517705167e-61,1.608155448162543e-95,1.2964862032324642e-50,1.360636520993161e-74,2.895988400090715e-64,1.3382749967122297e-32,5.127172859341925e-121,4.557951213239912e-44,3.61421329960619e-79,1.877305754855498e-93,1.290679467191828e-129,2.1095101677296223e-19,1.929762407077669e-96,6.129609713978621e-14
7.833760333133999e-19,0.05820194281292722,0.0,0.014451542400327236,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955405834,0.0,1.4897502550168438e-56,4.219027488498938e-19,2.9795002450745918e-56,0.0,3.9526429915304554e-120,3.3332782796790283e-60,3.621217616371266e-94,5.185958001504292e-50,1.0885135229354207e-73,2.3167998852933202e-63,2.6765545313189313e-32,1.6407048963427363e-119,9.115917881818897e-44,2.891382077943033e-78,6.0051346571777005e-92,8.260419842651076e-128,4.219027488499205e-19,3.087632938422399e-95,1.2259239583904275e-13
1.5667533947812348e-18,0.05820194281292722,0.0,0.014451542400204643,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955404608,0.0,1.1918025613885898e-55,8.438062130037836e-19,2.3836049108094834e-55,0.0,5.058401224393762e-118,1.3347696493270793e-59,9.14807315193981e-93,2.0743858383177625e-49,8.70812540807979e-73,1.8534435743299484e-62,5.353113600532335e-32,5.250270998513238e-118,1.8231851218959456e-43,2.3131102376663862e-77,1.9212840866598508e-90,5.2867120876044495e-126,8.438062130038369e-19,4.940223171193333e-94,2.4518497437767954e-13
3.1335081177169045e-18,0.05820194281292722,0.0,0.014451542399959457,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554021562,0.0,9.534429920618174e-55,1.6876131413115633e-18,1.90688581454931e-54,0.0,6.474125209305511e-116,5.3507351356946695e-59,2.5370104523848533e-91,8.297548628691863e-49,6.966507216308973e-72,1.4827563259034739e-61,1.0706231738959143e-31,1.6800891723629683e-116,3.646371789317093e-43,1.8504900202596385e-76,6.14753466965272e-89,3.383535972221909e-124,1.68761314131167e-18,7.904365449742872e-93,4.903700560154708e-13
6.267017563588245e-18,0.05820194281292722,0.0,0.014451542399469088,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553972525,0.0,7.627547708300121e-54,3.3752269979271226e-18,1.525509406000497e-53,0.0,8.286478117925126e-114,2.1496172527341505e-58,7.493835724901072e-90,3.319020506549832e-48,5.573208528986548e-71,1.1862056472988651e-60,2.141246801581276e-31,5.376289276106743e-115,7.292745124131527e-43,1.4803927482586715e-75,1.9671191889162756e-87,2.1655096282092048e-122,3.375226997927336e-18,1.2646991420419868e-91,9.8073991753331e-13
9.400527009459585e-18,0.05820194281292722,0.0,0.014451542398978718,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553923488,0.0,2.264428544147757e-53,5.062840854542682e-18,4.528856685556237e-53,0.0,5.571361423676224e-113,4.5836688397006635e-58,3.522664851550253e-89,7.052919235823036e-48,1.6545465145753123e-70,3.521548510342177e-60,3.2118704292666376e-31,2.5721137796769093e-114,1.0939118458918102e-42,4.3949165890610533e-75,9.410959641881205e-87,1.2295218072739646e-121,5.062840854543002e-18,4.7846143654229423e-91,1.4711094772935916e-12
1.2534036455330925e-17,0.05820194281292722,0.0,0.014451542398488348,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955387445,0.0,4.934070996414094e-53,6.750454711158241e-18,9.868141115280433e-53,0.0,2.5634010020516072e-112,7.845385480379669e-58,1.1491822672387679e-88,1.2031451050675534e-47,3.605170050908609e-70,7.673269449040656e-60,4.282494056951999e-31,8.512810276020423e-114,1.458549179367682e-42,9.576292672068672e-75,3.114678391269236e-86,4.7285375023006735e-121,6.750454711158668e-18,1.2454324967984263e-90,1.961478735296502e-12
1.8801055347073604e-17,0.05820194281292722,0.0,0.014451542397507611,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553776376,0.0,1.4322087135885257e-52,1.0125682424389359e-17,2.8644171724519886e-52,0.0,3.122872944697834e-111,1.6343260898717843e-57,6.571956791460344e-88,2.4909592330157506e-47,1.046469733538946e-69,2.2273135864108137e-59,6.423741312322722e-31,4.9669535974897614e-113,2.1878238463128864e-42,2.7797025658484548e-74,1.817295715902148e-85,3.5989162638456734e-120,1.012568242439e-17,4.57056191158281e-90,2.9422165430968223e-12
2.5068074238816284e-17,0.05820194281292722,0.0,0.014451542396526873,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553678302,0.0,3.132079060110305e-52,1.3500910137620477e-17,6.264157563165605e-52,0.0,1.4440333885961782e-110,2.7965804768454405e-57,2.1700000877302034e-87,4.2364693372221036e-47,2.288511379912018e-69,4.870883816100521e-59,8.564988567693446e-31,1.6525656131643491e-112,2.9170985132478466e-42,6.078896265066299e-74,6.046338165039763e-85,1.358978405876521e-119,1.3500910137621332e-17,1.1851809756294354e-89,3.922953241229206e-12
3.1335093130558964e-17,0.05820194281292722,0.0,0.014451542395546139,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553580227,0.0,5.876206735936717e-52,1.6876137850851596e-17,1.17524124267624e-51,0.0,5.292402953758252e-110,4.2992142819506256e-57,5.821267588251055e-87,6.472367987410241e-47,4.293558919752611e-69,9.138441189005937e-59,1.0706235823064167e-30,4.455920591550894e-112,3.64637318017183e-42,1.1404837008994754e-73,1.630309187848626e-84,4.1569347774934125e-119,1.6876137850852662e-17,2.5913707622915674e-89,4.903688750432896e-12
4.3869130914044325e-17,0.05820194281292722,0.0,0.01445154239358467,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553384082,0.0,1.6078372740921973e-51,2.3626593277313832e-17,3.2156742622229654e-51,0.0,8.1938042751833715e-109,8.38404728008862e-57,3.40562599889742e-86,1.244613428418596e-46,1.1747959831758438e-68,2.500444084263648e-58,1.4988730333805611e-30,2.626926751653717e-111,5.104922513986175e-42,3.1205712923381145e-73,9.611224593597242e-84,3.679042426544752e-118,2.3626593277315327e-17,9.967567309826674e-89,6.865156127381026e-12
5.640316869752968e-17,0.05820194281292722,0.0,0.014451542391623207,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553187934,0.0,3.3895166361060444e-51,3.037704870377607e-17,6.779032669370596e-51,0.0,4.1724158802630146e-108,1.3933800683018428e-56,1.1451476498485527e-85,2.0411628386196465e-46,2.47661289682027e-68,5.27124041582493e-58,1.9271224844547055e-30,8.86029783393469e-111,6.56347184775594e-42,6.578544035500736e-73,3.241741472482596e-83,1.5206155574551487e-117,3.037704870377799e-17,2.64764211636912e-88,8.826618675478311e-12
8.14712442645004e-17,0.05820194281292722,0.0,0.014451542387700297,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819552795644,0.0,1.0339077361453824e-50,4.387795955670054e-17,2.0678152884054063e-50,0.0,6.980984138181039e-107,2.969686063954337e-56,7.803806970963232e-85,4.231696035605364e-46,7.554437721838531e-68,1.607891870760858e-57,2.7836213866029947e-30,6.061302168870807e-110,9.48057051516174e-42,2.0066600347744696e-72,2.2176607507671068e-82,1.6061368051083753e-116,4.387795955670332e-17,1.2015256513607438e-87,1.2749529287217345e-11
1.3160739539844184e-16,0.05820194281292722,0.0,0.014451542379854533,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819552011067,0.0,4.486214043622199e-50,7.087978126254949e-17,8.97242728935011e-50,0.0,2.7037968255674445e-105,8.160752046715626e-56,9.803850235866251e-84,1.1002481276753638e-45,3.27793510141764e-67,6.976780266802286e-57,4.496619190899571e-30,7.638335516615133e-109,1.5314767849438448e-41,8.707069416409655e-72,2.7946485602795005e-81,3.601947323755569e-115,7.087978126255398e-17,8.99488764672287e-87,2.0595292573719576e-11
2.318796976663247e-16,0.05820194281292722,0.0,0.014451542364163239,0.031075110263184432,0.31940968187635516,0.3504847921395395,0.20701222018021495,0.09201819550441938,0.0,2.536308528660969e-49,1.2488342467424738e-16,5.072616606227527e-49,0.0,1.8001210683260245e-103,2.8095520929067954e-55,1.874780041034262e-82,3.410284836356091e-45,1.853200643857376e-66,3.944365364920687e-56,7.922614799492724e-30,1.4636218052153144e-107,2.6983162515852306e-41,4.922594910931202e-71,5.354968027407394e-80,1.3196106337697058e-113,1.248834246742553e-16,9.566685697090708e-86,3.628658740391506e-11
4.3242430220209047e-16,0.05820194281292722,0.0,0.014451542332781574,0.031075110263184432,0.31940968187635516,0.35048479213953937,0.20701222018021495,0.09201819547303772,0.0,1.686462569202276e-48,2.328907114976431e-16,3.372924838459245e-48,0.0,1.6309955929758607e-101,1.1733207526471016e-54,4.572118570056372e-81,1.1853873484431527e-44,1.232245006382183e-65,2.6227189918051957e-55,1.477460601667903e-29,3.573630439089613e-106,5.031995184012208e-41,3.273171211947917e-70,1.307487005268571e-78,6.3356386034561125e-112,2.3289071149765785e-16,1.2403624976551551e-84,6.766825011929195e-11
8.33513511273622e-16,0.05820194281292722,0.0,0.014451542270021956,0.031075110263184432,0.31940968187635516,0.35048479213953915,0.20701222018021495,0.0920181954102781,0.0,1.2264749047824857e-47,4.489052851444346e-16,2.452949591430635e-47,0.0,1.7469936742086839e-99,5.825303653823724e-54,1.2722541930667188e-79,4.403510392847076e-44,8.961465285210308e-65,1.9073646130592996e-54,2.847858845105163e-29,9.950558129673223e-105,9.69935304544317e-41,2.380404062219702e-69,3.6406173687088026e-77,3.5096716316936926e-110,4.48905285144463e-16,1.784041030574319e-83,1.304278679750348e-10
1.2346027203451536e-15,0.05820194281292722,0.0,0.014451542207267281,0.031075110263184432,0.31940968187635516,0.3504847921395389,0.20701222018021495,0.09201819534752342,0.0,3.789349534904039e-47,6.64919858791226e-16,7.578698395854424e-47,0.0,1.4470350839796378e-98,1.546554117340229e-53,7.014017247502102e-79,9.660840445979915e-44,2.7687581847908072e-64,5.893044514164357e-54,4.2182570885424205e-29,5.486760598526538e-104,1.436671090231039e-40,7.354559796440027e-69,2.007444593167327e-76,2.380278470674084e-109,6.64919858791268e-16,7.36377499403847e-83,1.9318254266282927e-10
1.635691929416685e-15,0.05820194281292722,0.0,0.01445154214451755,0.031075110263184432,0.31940968187635516,0.3504847921395387,0.20701222018021495,0.09201819528477369,0.0,8.5232944486542905e-47,8.809344324380169e-16,1.7046587381400538e-46,0.0,7.503316699900249e-98,3.172208532948931e-53,2.486042458302011e-78,1.6957377393713776e-43,6.227702419299581e-64,1.3255085900784196e-53,5.588655331979676e-29,1.944938204204887e-103,1.9034068754614214e-40,1.6542437721275192e-68,7.115957378240005e-76,1.0149328178363179e-108,8.809344324380728e-16,2.0529447027744251e-82,2.5593227455347784e-10
2.0367811384882164e-15,0.05820194281292722,0.0,0.014451542081772758,0.031075110263184432,0.31940968187635516,0.3504847921395385,0.20701222018021495,0.09201819522202889,0.0,1.6116871679369968e-46,1.096949006084808e-15,3.2233740492278435e-46,0.0,2.961247868583359e-97,5.627808017411844e-53,6.883135862482657e-78,2.629312119615227e-43,1.177608979178238e-63,2.5064312848618554e-53,6.959053575416929e-29,5.385381518594832e-103,2.370142660235498e-40,3.1280433595703736e-68,1.970352772898574e-75,3.3212499508981634e-108,1.0969490060848774e-15,4.6296298429775966e-82,3.186770640301142e-10
2.8389595566312795e-15,0.05820194281292722,0.0,0.014451541956298004,0.031075110263184432,0.31940968187635516,0.35048479213953804,0.20701222018021495,0.09201819509655414,0.0,4.24361046792998e-46,1.5289781533783897e-15,8.487220181113862e-46,0.0,2.8454993156842114e-96,1.365295044260615e-52,3.3741802556402133e-77,5.108222933361388e-43,3.1006723206500423e-63,6.599492909782068e-53,9.69985006229143e-29,2.6402201822933636e-102,3.303614228414869e-40,8.236212218406472e-68,9.659788964471247e-75,2.208991282833739e-107,1.5289781533784863e-15,1.6131545082035647e-81,4.441518171615685e-10
3.6411379747743426e-15,0.05820194281292722,0.0,0.014451541830843016,0.031075110263184432,0.31940968187635516,0.3504847921395376,0.20701222018021495,0.09201819497109914,0.0,8.826978950143224e-46,1.9610073006719706e-15,1.7653956330366687e-45,0.0,1.3582370479825302e-95,2.6971978672592674e-52,1.0948809722604944e-76,8.402816478671817e-43,6.449595105985403e-63,1.3727363865393056e-52,1.2440646549165922e-28,8.567615794735481e-102,4.237085794769436e-40,1.7131843846225866e-67,3.134638502923993e-74,8.658979447913266e-107,1.961007300672095e-15,4.152137106277249e-81,5.69606805129089e-10
4.443316392917405e-15,0.05820194281292722,0.0,0.01445154170540779,0.031075110263184432,0.31940968187635516,0.35048479213953715,0.20701222018021495,0.09201819484566391,0.0,1.5943232268547724e-45,2.393036447965551e-15,3.1886461701516525e-45,0.0,4.852897017393804e-95,4.700618325304245e-52,2.8398309362528257e-76,1.2513092751017343e-42,1.1649216951077624e-62,2.479427579662227e-52,1.5181443036040406e-28,2.2222827395406246e-101,5.170557359299496e-40,3.094342551076725e-67,8.130678465855788e-74,2.6306533265302994e-106,2.393036447965703e-15,8.948972373708039e-81,6.950420311662686e-10
5.245494811060468e-15,0.05820194281292722,0.0,0.014451541579992322,0.031075110263184432,0.31940968187635516,0.3504847921395367,0.20701222018021495,0.09201819472024844,0.0,2.6168914579923718e-45,2.8250655952591313e-15,5.233782450558279e-45,0.0,1.4690175319785421e-94,7.516488801431074e-52,6.382468848216616e-76,1.7439051748749268e-42,1.9120800486432237e-62,4.06968470673846e-52,1.792223952291488e-28,4.994655450574583e-101,6.104028922005347e-40,5.078994305307556e-67,1.8273974011275905e-73,6.846669026833663e-106,2.82506559525931e-15,1.713632717132635e-80,8.204574984788087e-10
6.849851647346594e-15,0.05820194281292722,0.0,0.01445154132922065,0.031075110263184432,0.31940968187635516,0.3504847921395358,0.20701222018021495,0.09201819446947676,0.0,5.816072815573634e-45,3.68912388984629e-15,1.1632144596731335e-44,0.0,1.138118632631859e-93,1.6126328083808387e-51,2.4993988952401216e-75,2.973801791592241e-42,4.249620960835034e-62,9.044923326310264e-52,2.3403832496663813e-28,1.9559923268781779e-100,7.970972041945554e-40,1.1288126077729847e-66,7.156400009551278e-73,3.705767888223342e-105,3.689123889846523e-15,4.992859589527775e-80,1.0712291692258107e-09
8.274231902102094e-15,0.05820194281292722,0.0,0.014451541106646724,0.031075110263184432,0.31940968187635516,0.35048479213953504,0.20701222018021495,0.09201819424690286,0.0,1.0245602757521299e-44,4.456252215622415e-15,2.0491203692813913e-44,0.0,4.227003867714515e-93,2.7830640955183183e-51,6.42733331797752e-75,4.339152865835668e-42,7.486138777039593e-62,1.5933550750167668e-51,2.8270500945865303e-28,5.030020895195169e-100,9.628481672498965e-40,1.988518014416036e-66,1.8403365272881108e-72,1.1530379133874674e-104,4.456252215622697e-15,1.0624073604754407e-79,1.2938030976545277e-09
9.698612156857594e-15,0.05820194281292722,0.0,0.014451540884135044,0.031075110263184432,0.31940968187635516,0.35048479213953426,0.20701222018021495,0.09201819402439117,0.0,1.6496320750104671e-44,5.223380541398539e-15,3.299263856626105e-44,0.0,1.2553043314338944e-92,4.4151846607578265e-51,1.4165734244636853e-74,5.9616803931788e-42,1.2053341259515882e-61,2.5654416834566608e-51,3.313716939506677e-28,1.1086212166178943e-99,1.1285991297305142e-39,3.201688739990134e-66,4.056118552579622e-72,2.9745038754518193e-104,5.223380541398869e-15,2.002763919777671e-79,1.5163147755648727e-09
1.1122992411613094e-14,0.05820194281292722,0.0,0.014451540661685601,0.031075110263184432,0.31940968187635516,0.3504847921395335,0.20701222018021495,0.09201819380194173,0.0,2.48814452281727e-44,5.990508867174661e-15,4.976288603106324e-44,0.0,3.20634781658757e-92,6.58555866644652e-51,2.7965506049847665e-74,7.84138437234978e-42,1.818008723934486e-61,3.8694626335143826e-51,3.800383784426821e-28,2.1886210565553466e-99,1.2943500916365688e-39,4.829115790635641e-66,8.007519880085923e-72,6.73014698540567e-104,5.99050886717504e-15,3.458993280797467e-79,1.73876422035555e-09
1.3971752921124096e-14,0.05820194281292722,0.0,0.014451540216973341,0.031075110263184432,0.31940968187635516,0.35048479213953193,0.20701222018021495,0.09201819335722945,0.0,4.930824455738695e-44,7.524765518726901e-15,9.861648034507048e-44,0.0,1.6507178544582523e-91,1.2847435402497554e-50,8.808719655886604e-74,1.237232168117583e-41,3.602797906036569e-61,7.668220559108152e-51,4.773717474267102e-28,6.893919542484229e-99,1.6258520137256317e-39,9.569991622953762e-66,2.5222821125450014e-71,2.7354409481337074e-103,7.524765518727376e-15,8.623517695791197e-79,2.1834764801651863e-09
