Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675)
1.260698342637066e-21,0.09466578726852673,0.0,0.023505514978774615,0.031075110263184432,0.31940968187635504,0.3504847921395394,0.20701222018021487,0.09201819554070573,0.0,5.149176840330877e-52,5.46028411458216e-17,2.961124624415685e-49,0.0,2.3499459251238584e-83,1.792531130081448e-35,3.332208806378902e-58,9.154239941812479e-43,4.819627199655966e-62,4.700975967835485e-34,9.92808590939941e-25,5.354388937614804e-101,6.406762637915768e-21,3.357653721340141e-64,2.720164888401862e-54,2.173053752858421e-91,5.460284213864689e-17,4.562092148991509e-77,2.5161252894355225e-16,8.600265137025999e-17,5.469981462651421e-17,6.832384624226705e-17,5.659198324866153e-17,2.7520848440365093e-17,1.4814224107585204e-20,2.8792891850054276e-28,3.2488590862161574e-19,5.4235792944204295e-39,2.8792891850028447e-28,4.8253020472163484e-30,3.184791460005067e-19,2.7164151961456134e-17,4.00375695449433e-43,2.658731030747865e-51
2.5224919922616533e-21,0.09466578726852673,0.0,0.023505514978774043,0.031075110263184432,0.31940968187635493,0.3504847921395393,0.20701222018021478,0.09201819554070548,0.0,4.123517638439569e-51,1.0925312177135283e-16,2.3713012772758524e-48,0.0,7.529110886030769e-82,7.174799744353712e-35,2.667794087569792e-57,3.664081640504423e-42,3.859610649380499e-61,1.8816154968281913e-33,1.9864797436443816e-24,1.7159692579508e-99,1.281909153355347e-20,2.688846154063849e-63,2.177785889615723e-53,6.962357087305032e-90,1.09253123757865e-16,7.307841229170953e-76,5.034436610867395e-16,1.720800226757043e-16,1.0944715298808512e-16,1.3670705290486767e-16,1.1323313415429197e-16,5.506560726375788e-17,2.964131952415946e-20,1.1524660384468271e-27,6.500540812827659e-19,4.3421612040295403e-38,1.152466038444759e-27,1.9313783605550644e-29,6.372349897820734e-19,5.435190440245997e-17,1.6025461803385435e-42,2.1286014337036464e-50
5.046079291510828e-21,0.09466578726852673,0.0,0.023505514978772898,0.031075110263184432,0.3194096818763547,0.3504847921395391,0.20701222018021462,0.09201819554070498,0.0,3.300485393607118e-50,2.1855368302241524e-16,1.8980021223948473e-47,0.0,2.410802008140677e-80,2.8708574621310832e-34,2.1350475346710835e-56,1.4661099249371964e-41,3.089252839503164e-60,7.528912904996012e-33,3.9738220490532616e-24,5.49520881184763e-98,2.5643749324828957e-20,2.152166726393029e-62,1.7428905887880194e-52,2.2293288944111233e-88,2.1855368699629816e-16,1.1699345452721966e-74,1.0071059247312267e-15,3.442347652710177e-16,2.1894182972276206e-16,2.7347346622371067e-16,2.265154359392751e-16,1.1015512491686549e-16,5.929551205884281e-20,4.611365310538603e-27,1.300390426607368e-18,3.475048634808522e-37,4.611365310522051e-27,7.728029432422998e-29,1.2747466773452063e-18,1.087274092844623e-16,6.412272049321506e-42,1.7035280512926042e-49
1.0093253890009177e-20,0.09466578726852673,0.0,0.023505514978770608,0.031075110263184432,0.31940968187635427,0.3504847921395386,0.20701222018021428,0.09201819554070396,0.0,2.641056991311901e-49,4.3715480552453973e-16,1.5187862320448994e-46,0.0,7.71694576299761e-79,1.1485323270104988e-33,1.7083647645998382e-55,5.865394373199239e-41,2.4720281524358067e-59,3.012055415364357e-32,7.948506659871016e-24,1.7591242505081267e-96,5.1293064907380254e-20,1.7221694088447648e-61,1.3945772826571244e-51,7.136052694469995e-87,4.3715481347315206e-16,1.8724394095177658e-73,2.0144304494526534e-15,6.885442503993436e-16,4.3793118323825664e-16,5.470062928359641e-16,4.530800394041307e-16,2.2033416024836883e-16,1.186039039343488e-19,1.8448463984671544e-26,2.601063117265777e-18,2.7805668894761923e-36,1.8448463984539103e-26,3.091715194767999e-28,2.549770052471468e-18,2.1747841904844558e-16,2.5653262937278297e-41,1.3630812327428189e-48
2.0187603087005875e-20,0.09466578726852673,0.0,0.023505514978766028,0.031075110263184432,0.3194096818763534,0.3504847921395376,0.20701222018021362,0.09201819554070195,0.0,2.113113096277495e-48,8.743570505287875e-16,1.2151828180678088e-45,0.0,2.4698034227260842e-77,4.594522440212241e-33,1.366825339015085e-54,2.3463486975677913e-40,1.977872904849352e-58,1.204920223801686e-31,1.5897875881506495e-23,5.6302497155317177e-95,1.0259169607248416e-19,1.3779099594631064e-60,1.1157677688243188e-50,2.2838889776843398e-85,8.743570664268108e-16,2.99633843618549e-72,4.029079488625313e-15,1.377163220406792e-15,8.759098904538086e-16,1.0940719459587402e-15,9.062092459133993e-16,4.4069223101252823e-16,2.3722071490991773e-19,7.379986186195553e-26,5.202408498619419e-18,2.2246647270857311e-35,7.379986186089588e-26,1.236786891100134e-27,5.099816802723978e-18,4.3498043857632674e-16,1.0262139773963202e-40,1.0905684734272988e-47
4.037630148099927e-20,0.09466578726852673,0.0,0.02350551497875687,0.031075110263184432,0.31940968187635155,0.3504847921395356,0.2070122201802123,0.09201819554069793,0.0,1.6905974848447447e-47,1.7487615405372781e-15,9.72207791183116e-45,0.0,7.903980348319422e-76,1.837899142163551e-32,1.0935181948828834e-53,9.385776700445722e-40,1.5823984831533e-57,4.819877017499962e-31,3.179661432477735e-23,1.801848265177544e-93,2.051889584026971e-19,1.102397744784471e-59,8.92656605172923e-50,7.309008251886464e-84,1.7487615723339311e-15,4.794489831180034e-71,8.058377525889864e-15,2.7544011594248744e-15,1.7518673056231623e-15,2.1882032517973696e-15,1.8124676572501662e-15,8.81408372945457e-16,4.744544457592838e-19,2.9521145980636088e-25,1.0405099261473992e-17,1.779816272847544e-34,2.9521145979788327e-25,4.9473501712783726e-27,1.0199910303228942e-17,8.699844776317469e-16,4.1050225087954656e-40,8.724961110655664e-47
8.075369826898608e-20,0.09466578726852673,0.0,0.02350551497873855,0.031075110263184432,0.3194096818763479,0.35048479213953165,0.2070122201802096,0.09201819554068986,0.0,1.352520792311201e-46,3.4975705205542395e-15,7.777908483892955e-44,0.0,2.5293712793312295e-74,7.351869199329989e-32,8.74844941871946e-53,3.7543870635733244e-39,1.265958851454868e-56,1.9279900321556245e-30,6.359409121131866e-23,5.766183832886567e-92,4.103834830631438e-19,8.819461075649758e-59,7.14142257869629e-49,2.3389728640210728e-82,3.4975705841473846e-15,7.671462407917786e-70,1.611697343609588e-14,5.508877033473781e-15,3.5037821389148717e-15,4.376465861846936e-15,3.624984473196616e-15,1.7628406584297552e-15,9.489223430509202e-19,1.1808698650446355e-24,2.0810480787772304e-17,1.4238868163953437e-33,1.1808698649767926e-24,1.978981369263117e-26,2.040009730423864e-17,1.7399925557412193e-15,1.6420420630178275e-39,6.98013318689307e-46
1.6150849184495969e-19,0.09466578726852673,0.0,0.023505514978701916,0.031075110263184432,0.3194096818763406,0.35048479213952377,0.20701222018020424,0.09201819554067375,0.0,1.0820337558843636e-45,6.9951884805880834e-15,6.222425250388543e-43,0.0,8.094144590636406e-73,2.940876042818604e-31,6.998996535032233e-52,1.5017701022445805e-38,1.0127831073813042e-55,7.712038579621678e-30,1.271890449843996e-22,1.8452219291655336e-90,8.207725323841199e-19,7.055680509172796e-58,5.713206234519604e-48,7.484857881153875e-81,6.99518860777114e-15,1.2274562799639498e-68,3.2234164599215626e-14,1.1017828765622563e-14,7.007611817310297e-15,8.752991075435307e-15,7.25001807818118e-15,3.525705235872114e-15,1.8978598800057676e-18,4.7235275176398704e-24,4.1621243842725586e-17,1.139122973732835e-32,4.7235275170971005e-24,7.916014308548118e-26,4.080047130625714e-17,3.4800087119546914e-15,6.568232288982293e-39,5.584170616882408e-45
3.230180789969069e-19,0.09466578726852673,0.0,0.023505514978628645,0.031075110263184432,0.319409681876326,0.350484792139508,0.2070122201801935,0.09201819554064151,0.0,8.656338535738666e-45,1.3990424400655456e-14,4.977979585921828e-42,0.0,2.590151554920075e-71,1.1764351591204053e-30,5.599476756406444e-51,6.007110962746911e-38,8.102328964408769e-55,3.0848311221100217e-29,2.5437895253055486e-22,5.9047791384768975e-89,1.641550631026404e-18,5.644589067139763e-57,4.570592697593153e-47,2.3951779043631624e-79,1.3990424655006048e-14,1.9639478838773873e-67,6.446854429628617e-14,2.203573216612401e-14,1.4015271221349174e-14,1.7506041476568987e-14,1.4500085180516983e-14,7.051434416651887e-15,3.795741923401329e-18,1.8894206229082787e-23,8.324276996205878e-17,9.113037891709776e-32,1.8894206224730172e-23,3.1664284732101694e-25,8.160121931029053e-17,6.9600410243597494e-15,2.627304064588627e-38,4.467359487873713e-44
6.460372533008012e-19,0.09466578726852673,0.0,0.023505514978482103,0.031075110263184432,0.31940968187629687,0.3504847921394764,0.20701222018017204,0.09201819554057704,0.0,6.925098224160327e-44,2.7980896240788944e-14,3.982399423043285e-41,0.0,8.288527008770771e-70,4.7063826753001725e-30,4.4799887815396885e-50,2.4028504958677692e-37,6.481888813767539e-54,1.2339355868966095e-28,5.08758767622839e-22,1.8895403588094233e-87,3.2831068283122983e-18,4.515689117699928e-56,3.6564859479759356e-46,7.664608162151254e-78,2.7980896749425465e-14,3.142330883008345e-66,1.2893729317375317e-13,4.4071538711942445e-14,2.8030590218419043e-14,3.5012142174664104e-14,2.900021895465527e-14,1.410289288179164e-14,7.591533888133281e-18,7.557701757905276e-23,1.6648582223843165e-16,7.290451984629093e-31,7.55770175443147e-23,1.2665799259850822e-24,1.632027153183429e-16,1.3920105649082314e-14,1.0509225412098121e-37,3.5738926135316846e-43
1.29207560190859e-18,0.09466578726852673,0.0,0.02350551497818902,0.031075110263184432,0.3194096818762385,0.35048479213941325,0.20701222018012913,0.0920181955404481,0.0,5.540089537575937e-43,5.596183992105088e-14,3.185925840171102e-40,0.0,2.6523363763211223e-68,1.8830595217534437e-29,3.584626879835079e-49,9.611414205036189e-37,5.185521307928797e-53,4.935748623645408e-28,1.0175183978073012e-21,6.046546803441726e-86,6.566219222889391e-18,3.612558439767792e-55,2.925194603747298e-45,2.4526817627496793e-76,5.596184093806265e-14,5.027740827833366e-65,2.578747488620046e-13,8.814315078284146e-14,5.606122896852725e-14,7.002434315416542e-14,5.800048478079873e-14,2.8205810226391958e-14,1.5183229329336437e-17,3.02308458404509e-22,3.329719269420035e-16,5.8323703049282644e-30,3.0230845812668704e-22,5.06636867122859e-24,3.264057073343898e-16,2.7840234898177248e-14,4.203681677318299e-37,2.8591095419729968e-42
2.5841522991241677e-18,0.09466578726852673,0.0,0.023505514977602854,0.031075110263184432,0.31940968187612184,0.35048479213928696,0.20701222018004328,0.09201819554019021,0.0,4.432076013362425e-42,1.1192372728155456e-13,2.548743192837275e-39,0.0,8.487495230421365e-67,7.536275341574462e-29,2.868712492156956e-48,3.844568126339664e-36,4.148421149111248e-52,1.9743007046280807e-27,2.035037658175803e-21,1.934897801944846e-84,1.3132444012064798e-17,2.8900496100584644e-54,2.340159828183893e-44,7.848599046568383e-75,1.119237293145305e-13,8.044394456392023e-64,5.157494919718867e-13,1.762863708416882e-13,1.1212250949261766e-13,1.4004874344641227e-13,1.160010095445539e-13,5.641164657287567e-14,3.036706625851037e-17,1.2092346318942527e-21,6.659441369524513e-16,4.665899808767834e-29,1.209234629671758e-21,2.0265827770429325e-23,6.528116913662527e-16,5.568049339496631e-14,1.6814630342859387e-36,2.28727570861149e-41
3.8762289963397454e-18,0.09466578726852673,0.0,0.023505514977016688,0.031075110263184432,0.31940968187600516,0.3504847921391607,0.20701222017995743,0.09201819553993232,0.0,1.3157729363080213e-41,1.6788561464203814e-13,7.566583480581295e-39,0.0,3.9706419516135634e-66,1.6021392882919875e-28,8.20464948472658e-48,8.169708796190876e-36,1.2315628748134267e-51,4.1953897817681494e-27,3.052556918543881e-21,9.256901531124407e-84,1.9698668801261424e-17,8.579837191503794e-54,6.691400376347988e-44,3.671751887208036e-74,1.6788561769019183e-13,3.066890223325609e-63,7.736240668152574e-13,2.644295868175838e-13,1.6818379304058195e-13,2.1007314207190338e-13,1.7400152741977816e-13,8.46174845766423e-14,4.555134923425704e-17,2.569624116588691e-21,9.989163475662031e-16,1.3341559977966112e-28,2.5696241101958643e-21,4.306539173520691e-23,9.792176753978843e-16,8.352075189035457e-14,3.573094457479531e-36,6.540158564452673e-41
5.168305693555323e-18,0.09466578726852673,0.0,0.02350551497643052,0.031075110263184432,0.3194096818758885,0.3504847921390344,0.2070122201798716,0.09201819553967443,0.0,2.867000417644816e-41,2.238475020025015e-13,1.6487189696932588e-38,0.0,1.2809587559447188e-65,2.7341940556701178e-28,1.731045535639382e-47,1.3936563430070056e-35,2.683511097555561e-51,7.156842093747497e-27,4.0700761789115355e-21,3.063715766261584e-83,2.6264893590479263e-17,1.869501654319162e-53,1.4114113507449225e-43,1.1845345880767534e-73,2.238475060650466e-13,8.251288989407484e-63,1.031498473392227e-12,3.525727987105286e-13,2.242450796124205e-13,2.800975390306389e-13,2.320020384064723e-13,1.1282332423769164e-13,6.073607825639263e-17,4.383476931784175e-21,1.331888558783259e-15,2.8141217235848157e-28,4.3834769183041036e-21,7.3465283822342e-23,1.3056236594292848e-15,1.1136101038434201e-13,6.095256630538154e-36,1.37950500132578e-40
7.752459087986479e-18,0.09466578726852673,0.0,0.023505514975258192,0.031075110263184432,0.3194096818756551,0.35048479213878175,0.20701222017969992,0.09201819553915865,0.0,8.322019097947657e-41,3.3577127672338095e-13,4.785723318535668e-38,0.0,7.0510087823910705e-65,5.66514424405929e-28,4.730741045091921e-47,2.8853887103250855e-35,7.789406121452841e-51,1.4817333901397097e-26,6.105114699645851e-21,1.787580818541544e-82,3.9397343168964753e-17,5.4265874448896685e-53,3.8550090428050155e-43,6.520244105772043e-73,3.357712828128633e-13,3.336922425652031e-62,1.5472468916355661e-12,5.28859212913983e-13,3.3636765985294613e-13,4.201463290363365e-13,3.480030442129048e-13,1.692350074493309e-13,9.110658314365045e-17,9.075433295696387e-21,1.997832982633289e-15,7.6862401781919585e-28,9.07543325898991e-21,1.521032653245627e-22,1.9584356274915445e-15,1.6704152736902933e-13,1.2619384230037195e-35,3.767839465116005e-40
1.0336612482417634e-17,0.09466578726852673,0.0,0.023505514974085862,0.031075110263184432,0.31940968187542174,0.3504847921385291,0.20701222017952825,0.09201819553864286,0.0,1.8199318753241688e-40,4.4769505144418613e-13,1.0465838051313513e-37,0.0,2.2628591511449794e-64,9.642289000391122e-28,9.903453351763918e-47,4.907290721959374e-35,1.7034554142963364e-50,2.520040537893338e-26,8.14015322037861e-21,5.947498230691806e-82,5.2529792747528264e-17,1.1867335737816326e-52,8.065981231611834e-43,2.0925224306986046e-72,4.47695059557714e-13,9.038293157174387e-62,2.062994691104247e-12,7.051456121029726e-13,4.484902512133371e-13,5.601951129127795e-13,4.640040246877621e-13,2.2564669675538838e-13,1.2147872830099315e-16,1.5434936217255883e-20,2.6637774087018834e-15,1.608218675243932e-27,1.5434936140540547e-20,2.5869221865567962e-22,2.6112475955529536e-15,2.2272204434856542e-13,2.1462161304371273e-35,7.883551402183732e-40
1.5504919271279944e-17,0.09466578726852673,0.0,0.023505514971741207,0.031075110263184432,0.319409681874955,0.35048479213802386,0.20701222017918489,0.09201819553761131,0.0,6.0539561603685935e-40,6.715426008855532e-13,3.481433871434299e-37,0.0,1.7292849961629312e-63,2.1046590405556278e-27,3.1314166664383253e-46,1.0691986540694446e-34,5.666500235045463e-50,5.490654831261685e-26,1.2210230261839013e-20,4.879372418347024e-81,7.879469190491151e-17,3.947638440272428e-52,2.5469984211211725e-42,1.5991130669452582e-71,6.715426130376764e-13,4.532468975648884e-61,3.0944882582064656e-12,1.057718361178705e-12,6.727354704478757e-13,8.402926605393368e-13,6.960059024574722e-13,3.3847009537943557e-13,1.822284046814589e-16,3.362958287842215e-20,3.995666268124062e-15,5.078259340871652e-27,3.36295826364167e-20,5.636605883440874e-22,3.916871531672981e-15,3.3408307829072267e-13,4.6761211791529054e-35,2.4893600538094364e-39
2.0673226060142255e-17,0.09466578726852673,0.0,0.023505514969396554,0.031075110263184432,0.31940968187448826,0.3504847921375186,0.20701222017884152,0.09201819553657976,0.0,1.4083870279712164e-39,8.953901503265991e-13,8.099177089177146e-37,0.0,6.514900599031867e-63,3.701360434276051e-27,7.130774164656765e-46,1.8771531067797325e-34,1.3182496228296183e-49,9.639742563010751e-26,1.628030730329268e-20,1.8837647676875015e-80,1.0505959106263253e-16,9.183751291087195e-52,5.793261476982649e-42,6.0244914456727405e-71,8.953901665048008e-13,1.3598064587627577e-60,4.1259791469421945e-12,1.4102910452640776e-12,8.969807378149612e-13,1.1203901816353104e-12,9.280076705790889e-13,4.5129352038326337e-13,2.4298518098181333e-16,5.904223625425505e-20,5.327555137149337e-15,1.1550688503772581e-26,5.90422357037773e-20,9.89636774844228e-22,5.222495467789333e-15,4.4544411221058273e-13,8.20963392628158e-35,5.662103896873905e-39
3.1009839637866877e-17,0.09466578726852673,0.0,0.023505514964707253,0.031075110263184432,0.3194096818735548,0.35048479213650807,0.2070122201781548,0.09201819553451668,0.0,4.7955427909225836e-39,1.3430852492077233e-12,2.7577611502741922e-36,0.0,5.210636878560988e-62,8.281477209918724e-27,2.3870780386928135e-45,4.184688260554782e-34,4.488625888937478e-49,2.1489625638739224e-25,2.44204613861797e-20,1.547203434726617e-79,1.5758938937909249e-16,3.1270575078343275e-51,1.9342653315991498e-41,4.818406163320004e-70,1.3430852734003577e-12,7.035212042017883e-60,6.1889528523333624e-12,2.1154362175655967e-12,1.3454714176120458e-12,1.680585143868849e-12,1.3920108763628996e-12,6.769404498947909e-13,3.645201314057536e-16,1.3162132721386522e-19,7.991332904141893e-15,3.856536776624358e-26,1.3162132537662567e-19,2.206358228179416e-21,7.833743340010947e-15,6.681661799831032e-13,1.8301372976508585e-34,1.8904417983000582e-38
