Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539)
1.7478833135522798e-21,0.04692242069448014,0.0,0.011650837058438912,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021492,0.09201819554070574,0.0,4.3209122370606865e-73,4.6872291631167305e-25,5.036747837024815e-72,0.0,3.3269528638280163e-155,3.799329616108513e-44,2.7299484779652215e-121,4.2083401169944767e-63,7.253067660539954e-95,2.5627393702549325e-81,1.1901649497692022e-41,-1.830401488487799e-150,4.4400102510288785e-36,9.87632548836143e-101,1.6425822811040276e-118,-4.551234508789687e-164,4.687229163116687e-25,4.4574639453703816e-123,2.455993405681428e-16,8.394730797541334e-17,2.6863156334570008e-17,6.669100162723283e-17,5.523951379679809e-17,2.686313855213032e-17,1.7782435811499997e-23,1.9398161099700872e-30,4.443336769922691e-36,1.2009138340779086e-43
3.497285205135448e-21,0.04692242069448014,0.0,0.011650837058438408,0.031075110263184432,0.319409681876355,0.3504847921395394,0.20701222018021487,0.09201819554070549,0.0,3.460234203672099e-72,9.378530636540252e-25,4.033483252060746e-71,0.0,4.266517977374004e-153,3.042545035253305e-43,6.262342892349624e-120,1.6844327718839117e-62,5.738022218538155e-94,2.052269969289031e-80,2.3813639264278643e-41,-1.8065909858347292e-150,8.883878026737651e-36,7.813325230518198e-100,5.263805814636734e-117,6.86799106812523e-163,9.37853063654008e-25,7.058653381265293e-122,4.914120601777638e-16,1.6796755018885233e-16,5.374965164076165e-17,1.3343994504562245e-16,1.1052702022046063e-16,5.374961606042495e-17,3.55803211762659e-23,7.764319746558246e-30,8.897192771471332e-36,9.614612742853099e-43
6.996088988301784e-21,0.04692242069448014,0.0,0.011650837058437396,0.031075110263184432,0.31940968187635477,0.3504847921395393,0.20701222018021476,0.092018195540705,0.0,2.769589813613912e-71,1.876113358338729e-24,3.228421393425377e-70,0.0,5.466280622583164e-151,2.435269167501653e-42,1.60754488552996e-118,6.739925162825991e-62,4.613866049577561e-93,1.6426477709793672e-79,4.763761879745189e-41,-1.040596591570287e-150,1.7771613579864526e-35,6.2825891500874436e-99,1.685625654961845e-115,4.775883729597933e-161,1.87611335833866e-24,1.1340563487662332e-120,9.830374992305738e-16,3.3600803461570973e-16,1.075226422531499e-16,2.6693783188238665e-16,2.2110203306706646e-16,1.0752257107699588e-16,7.117609190579134e-23,3.106739248103445e-29,1.7824889902057417e-35,7.694612271370835e-42
1.3993696554634456e-20,0.04692242069448014,0.0,0.011650837058435374,0.031075110263184432,0.3194096818763543,0.35048479213953904,0.20701222018021453,0.09201819554070402,0.0,2.216232968180792e-70,3.752633947708135e-24,2.583391191554093e-69,0.0,7.000129154993991e-149,1.9487087101968104e-41,4.5093786799117564e-117,2.6964089427002628e-61,3.68289391488243e-92,1.3144510162689866e-78,9.52855778637983e-41,2.3419430960937493e-149,3.5547084692955603e-35,5.01490704570225e-98,5.395935360512304e-114,3.0551978055342636e-159,3.75263394770786e-24,1.8111777286727665e-119,1.966288376670465e-15,6.7208900346934195e-16,2.1506862347794651e-16,5.339336055558551e-16,4.4225205875740106e-16,2.1506848111006455e-16,1.4236763336481675e-22,1.242897997951223e-28,3.5760224673184774e-35,6.156858897725739e-41
2.79889116872998e-20,0.04692242069448014,0.0,0.011650837058431328,0.031075110263184432,0.31940968187635344,0.3504847921395385,0.2070122201802141,0.09201819554070205,0.0,1.7732108488649108e-69,7.505675126446942e-24,2.0669746165280467e-68,0.0,8.962271495509133e-147,1.5591643427318017e-40,1.3413973944219412e-115,1.0786513588452487e-60,2.9525279883043323e-91,1.0516939490629287e-77,1.905814959964909e-40,8.078333855137822e-148,7.109802694648704e-35,4.0203855321763654e-97,1.7270087012204759e-112,1.959004431643934e-157,7.505675126445838e-24,2.9032812349719416e-118,3.932790128887334e-15,1.3442509411762763e-15,4.301605859276197e-16,1.067925152902552e-15,8.845521101265625e-16,4.30160301175909e-16,2.847507162827658e-22,4.9719966180332735e-28,7.195065625526021e-35,4.925954800384987e-40
5.597934195263048e-20,0.04692242069448014,0.0,0.011650837058423237,0.031075110263184432,0.31940968187635166,0.3504847921395374,0.2070122201802132,0.09201819554069812,0.0,1.4186584743009775e-68,1.5011757483924536e-23,1.653684365909005e-67,0.0,1.1473055660897288e-144,1.2474104288352211e-39,4.1298724911684695e-114,4.314781005162376e-60,2.3600566715814507e-90,8.414084169201037e-77,3.811733322618754e-40,2.5888870591231084e-146,1.4219991156294712e-34,3.2136317539370072e-96,5.526922912091915e-111,1.2530163718411566e-155,1.5011757483920122e-23,4.642164966612832e-117,7.865793622669413e-15,2.6885748165888267e-15,8.603445108272863e-16,2.135908247594985e-15,1.7691522128188532e-15,8.603439413064264e-16,5.695168821182567e-22,1.9888795753357525e-27,1.4561056757869366e-34,3.94095092317102e-39
1.1196020248329185e-19,0.04692242069448014,0.0,0.011650837058407058,0.031075110263184432,0.3194096818763481,0.3504847921395353,0.20701222018021143,0.09201819554069025,0.0,1.1349626986205887e-67,3.0023922198879625e-23,1.3229893646535522e-66,0.0,1.4686374121655015e-142,9.97959925893309e-39,1.2955406801608346e-112,1.725947516646274e-59,1.8893340151968126e-89,6.731480372539983e-76,7.623570047926407e-40,8.290407615981716e-145,2.8440368123345604e-34,2.572660164540059e-95,1.7686945468441217e-109,8.024098262417027e-154,3.002392219886198e-23,7.431907972292591e-116,1.573180056762695e-14,5.377222567408649e-15,1.7207123606279002e-15,4.271874436976012e-15,3.5383524180193087e-15,1.7207112215627752e-15,1.139049213787609e-21,7.955680160431857e-27,2.9804658286268867e-34,3.1528355736634627e-38
2.239219235446146e-19,0.04692242069448014,0.0,0.011650837058374696,0.031075110263184432,0.319409681876341,0.35048479213953104,0.2070122201802079,0.09201819554067452,0.0,9.079845267876225e-67,6.004825162878945e-23,1.0584082432672194e-65,0.0,1.8799111135952105e-140,7.983805740396772e-38,4.104098429478336e-111,6.903860296372302e-59,1.511470165556889e-88,5.385269514201675e-75,1.524724349854159e-39,2.65301257909965e-143,5.6881122232482895e-34,2.0581321532044166e-94,5.659949297109002e-108,5.135751799738486e-152,6.00482516287189e-23,1.189151894197804e-114,3.1463814287115526e-14,1.075451806902719e-14,3.4414480602342514e-15,8.543806815722702e-15,7.076752827683711e-15,3.441445782056729e-15,2.2781138771197986e-21,3.1823044362486615e-26,6.2338338397917194e-34,2.522298393354009e-37
4.478453656672601e-19,0.04692242069448014,0.0,0.011650837058309974,0.031075110263184432,0.3194096818763268,0.3504847921395225,0.20701222018020082,0.09201819554064306,0.0,7.2639336863039e-66,1.200969104886076e-22,8.46733299311883e-65,0.0,2.4063215706866852e-138,6.387095126038419e-37,1.3066502483168853e-109,2.761558164568424e-58,1.2091836632272188e-87,4.3082496980856165e-74,3.049459039977143e-39,8.489727576599456e-142,1.1376263115089948e-33,1.6465159770457946e-93,1.8112040548856198e-106,3.2869843174160234e-150,1.2009691048832545e-22,1.902658801714668e-113,6.292784104438674e-14,2.1509109072179843e-14,6.88291945946745e-15,1.7087671573154627e-14,1.4153553644066487e-14,6.882914902969662e-15,4.556243203758115e-21,1.272928248919459e-25,1.35591606840596e-33,2.0178506884890823e-36
8.956922499125511e-19,0.04692242069448014,0.0,0.011650837058180529,0.031075110263184432,0.3194096818762984,0.3504847921395054,0.20701222018018667,0.09201819554058013,0.0,5.811169937931718e-65,2.4019422820823803e-22,6.773893277857629e-64,0.0,3.080114231654708e-136,5.109696314452789e-36,4.170622660344118e-108,1.1046260750371627e-57,9.673044969173011e-87,3.4466133932043604e-73,6.098928420222904e-39,2.7166027122782817e-140,2.2752565178830073e-33,1.317155000748054e-92,5.795885423521957e-105,2.103669891787986e-148,2.401942282071094e-22,3.0441304666590373e-112,1.2585589183210535e-13,4.3018291078147446e-14,1.3765862258015828e-14,3.417540108777267e-14,2.8307155265047926e-14,1.3765853144495625e-14,9.112501856930495e-21,5.091725944354661e-25,3.1484177660336075e-33,1.6142853402602442e-35
1.791386018403133e-18,0.04692242069448014,0.0,0.01165083705792164,0.031075110263184432,0.31940968187624164,0.3504847921394712,0.20701222018015836,0.09201819554045428,0.0,4.648945145917932e-64,4.803888636474755e-22,5.419125478800232e-63,0.0,3.9425606941026447e-134,4.087765137116947e-35,1.3328939389625269e-106,4.4185099185716145e-57,7.795545470182296e-86,2.757296168458867e-72,1.2197867180713587e-38,8.755275038299768e-139,4.550517042653753e-33,1.061500461574645e-91,1.8546885271904225e-103,1.3556169683850152e-146,4.803888636429612e-22,4.904294722114048e-111,2.5171198250024854e-13,8.603665508873185e-14,2.7531747855440496e-14,6.83508601160255e-14,5.661435845987434e-14,2.753172962634795e-14,1.822501916285833e-20,2.0366929673265327e-24,8.043166476375483e-33,1.2914301878879982e-34
3.582773555384297e-18,0.04692242069448014,0.0,0.011650837057403862,0.031075110263184432,0.31940968187612806,0.35048479213940287,0.20701222018010174,0.09201819554020256,0.0,3.719159794966198e-63,9.607781345258569e-22,4.3353048906877795e-62,0.0,5.046486954059455e-132,3.270215344063284e-34,4.262532096187409e-105,1.7674050911115655e-56,6.242151956330416e-85,2.205839116312333e-71,2.4395744701691624e-38,2.8047986525860003e-137,9.101038540286133e-33,8.499786459085143e-91,5.935011593605779e-102,8.689188205175482e-145,9.60778134507799e-22,7.85698528519606e-110,5.034241202073663e-13,1.7207338310449738e-13,5.506351905160149e-14,1.3670177816859816e-13,1.132287646609813e-13,5.5063482585254175e-14,3.6450053773046547e-20,8.146777047249643e-24,2.307164515732788e-32,1.0331449164053906e-33
7.165548629346626e-18,0.04692242069448014,0.0,0.011650837056368307,0.031075110263184432,0.3194096818759009,0.35048479213926614,0.20701222017998852,0.09201819553969913,0.0,2.9753293072653186e-62,1.9215566762822447e-21,3.468245979670644e-61,0.0,6.459509231014207e-130,2.6161735692307463e-33,1.3635737086908857e-103,7.06962261179434e-56,4.994294975361066e-84,1.7646721656443888e-70,4.879149974363436e-38,8.976667030928991e-136,1.820208332791444e-32,6.800609966119158e-90,1.8992050389582527e-100,5.563910096041213e-143,1.921556676210013e-21,1.2573541227680502e-108,1.0068482211049875e-12,3.4414683911441537e-13,1.1012706144917017e-13,2.7340361425801153e-13,2.2645757630901182e-13,1.1012698848387292e-13,7.290012298675585e-20,3.2587118535058896e-23,7.408452755968595e-32,8.265162392783252e-33
1.0748323703308954e-17,0.04692242069448014,0.0,0.011650837055332751,0.031075110263184432,0.31940968187567376,0.3504847921391294,0.2070122201798753,0.0920181955391957,0.0,8.833010122345875e-62,2.8823352180382582e-21,1.0296357293348523e-60,0.0,4.343043791911065e-129,7.766766375710363e-33,6.52314463044727e-103,1.5022949454630113e-55,1.4790479773527197e-83,5.238871227981569e-70,7.318725478556375e-38,4.288294762208874e-135,2.73031299079063e-32,2.013983648297844e-89,9.086139471642551e-100,3.1556724161301957e-142,2.882335217884765e-21,4.7482942830168e-108,1.510272147486054e-12,5.162202951027204e-13,1.6519060385198545e-13,4.101054503316929e-13,3.39686387202859e-13,1.65190494363298e-13,1.0935019219379788e-19,6.924763334170868e-23,1.460533350018685e-31,2.3633200961436493e-32
1.433109877727128e-17,0.04692242069448014,0.0,0.011650837054297196,0.031075110263184432,0.3194096818754466,0.3504847921389927,0.2070122201797621,0.09201819553869227,0.0,1.924666564035429e-61,3.843113759793897e-21,2.243522372625167e-60,0.0,1.9982618741686485e-128,1.692337645718137e-32,2.1588191105767234e-102,2.562738561959792e-55,3.223430650155605e-83,1.1415225552801951e-69,9.75830098274798e-38,1.4182100537357726e-134,3.6404178280261705e-32,4.389267096294663e-89,3.00719904691505e-99,1.2129793524812749e-141,3.843113759532055e-21,1.235643389902168e-107,2.0136958993506267e-12,6.882937510694122e-13,2.2025414626004742e-13,5.468072863896422e-13,4.5291519734252275e-13,2.2025400022352939e-13,1.4580026139417795e-19,1.181283214580336e-22,2.3897806748324677e-31,4.984926803051767e-32
2.1496648925195937e-17,0.04692242069448014,0.0,0.011650837052226085,0.031075110263184432,0.31940968187499236,0.3504847921387193,0.20701222017953563,0.09201819553768542,0.0,5.5867137415852016e-61,5.7646708433042936e-21,6.512254688950145e-60,0.0,2.4344219567076593e-127,4.912334509672412e-32,1.2595088955384745e-101,5.3058249215680784e-55,9.368592925235924e-83,3.3134880944788724e-69,1.4637451991128056e-37,8.282707927387201e-134,5.460627923154003e-32,1.275698506599851e-88,1.7546048291134305e-98,9.238995077691355e-141,5.7646708427621834e-21,4.5377732263060314e-107,3.020542993500437e-12,1.0324406629520715e-12,3.3038123108848496e-13,8.20210958468619e-13,6.79372815851828e-13,3.303810118989458e-13,2.1870039977931468e-19,2.445696962444451e-22,4.740098054952019e-31,1.361538185540119e-31
2.8662199073120593e-17,0.04692242069448014,0.0,0.011650837050154978,0.031075110263184432,0.3194096818745381,0.3504847921384459,0.20701222017930918,0.09201819553667857,0.0,1.2217513382527667e-60,7.686227926813314e-21,1.424156865918934e-59,0.0,1.125694419312926e-126,1.0742721999895363e-31,4.1904225499891565e-101,9.023818732559812e-55,2.049721776230416e-82,7.246225063413032e-69,1.9516602999503226e-37,2.7574316204544433e-133,7.28083867739784e-32,2.791056276806351e-88,5.8377827389135116e-98,3.4909784211338256e-140,7.686227925891324e-21,1.1772512327253852e-106,4.027389445891362e-12,1.376587574755252e-12,4.4050831593621635e-13,1.0936146304897435e-12,9.05830431587732e-13,4.4050802350378015e-13,2.9160053813997445e-19,4.1594900662075604e-22,7.8610395394728515e-31,2.8487934004155106e-31
3.5827749221045246e-17,0.04692242069448014,0.0,0.01165083704808387,0.031075110263184432,0.31940968187408386,0.3504847921381725,0.20701222017908272,0.09201819553567173,0.0,2.2921718467809057e-60,9.607785010320857e-21,2.671912466398233e-59,0.0,4.125698244734739e-126,2.0154809050027834e-31,1.1298700919161761e-100,1.378635624144803e-54,3.846353918680631e-82,1.3594904761250707e-68,2.4395754007873138e-37,7.436603815699984e-133,9.101050137837395e-32,5.237486556490317e-88,1.5740794835576118e-97,1.068517296284059e-139,9.607785008912266e-21,2.5747711009104844e-106,5.034235210683886e-12,1.7207344864732764e-12,5.506354008046197e-13,1.3670183024488844e-12,1.1322880443521347e-12,5.506350350329909e-13,3.645006764744259e-19,6.35476105067607e-22,1.1807649707238686e-30,5.1861196295921e-31
5.015884951689456e-17,0.04692242069448014,0.0,0.011650837043941655,0.031075110263184432,0.3194096818731753,0.35048479213762573,0.2070122201786298,0.09201819553365803,0.0,6.27179998847795e-60,1.3450899177331418e-20,7.310841572308954e-59,0.0,6.387529338332836e-125,5.514723138502967e-31,6.660810162925934e-100,2.65106745174458e-54,1.0526425114096953e-81,3.7198137495930815e-68,3.4154056024596862e-37,4.385327075907554e-132,1.274147522166277e-31,1.4333576989684751e-87,9.279769260782025e-97,9.475058197611318e-139,1.345089917462275e-20,9.907133584024439e-106,7.047924634285533e-12,2.4090283096485086e-12,7.708895706047412e-13,1.913825646177319e-12,1.585203260779784e-12,7.708890578597919e-13,5.103009530631766e-19,1.2219980299891484e-21,2.2229739800442197e-30,1.3692885638314272e-30
7.882105010859319e-17,0.04692242069448014,0.0,0.011650837035657235,0.031075110263184432,0.3194096818713582,0.3504847921365321,0.20701222017772397,0.09201819552963067,0.0,2.490834717631463e-59,2.113712751133457e-20,2.9034900146925886e-58,0.0,2.1038136950956394e-123,2.190162933465791e-30,7.337991024928431e-99,6.467801625411303e-54,4.1809484106853647e-81,1.4773177152795962e-67,5.3670660057980295e-37,4.831966929581621e-131,2.0022333988183206e-31,5.693095736196574e-87,1.0223422520153399e-95,1.8008667677591484e-137,2.113712750472624e-20,6.540882483586069e-105,1.107529510909266e-11,3.785615954962089e-12,1.211397910456694e-12,3.0074403328794476e-12,2.491033657453115e-12,1.2113971025925777e-12,8.019015059226907e-19,2.9813050671466887e-21,5.312753151256853e-30,5.294821946293837e-30
1.0748325070029181e-16,0.04692242069448014,0.0,0.011650837027372825,0.031075110263184432,0.3194096818695411,0.3504847921354385,0.20701222017681814,0.0920181955256033,0.0,6.236150186402238e-59,2.8823355845313723e-20,7.26929348815939e-58,0.0,1.3558670209754327e-122,5.4833766756398756e-30,3.127103921322415e-98,1.1981821205063382e-53,1.0467805206834492e-80,3.698669799134197e-67,7.318726409127829e-37,2.059229425167831e-130,2.7303204229720815e-31,1.4253755688077481e-86,4.356768621902735e-95,9.562542312035206e-137,2.8823355833071574e-20,2.1567876871745686e-104,1.5102654411128173e-11,5.1622035988919686e-12,1.6519062506445482e-12,4.101055018574391e-12,3.396864005842346e-12,1.651905146096553e-12,1.0935020583587798e-18,5.522968431782896e-21,9.744166385860406e-30,1.3140428043217018e-29
1.6480765188368905e-16,0.04692242069448014,0.0,0.011650837010804042,0.031075110263184432,0.3194096818659069,0.35048479213325123,0.20701222017500648,0.0920181955175486,0.0,2.2796006475293967e-58,4.419581251320009e-20,2.6572652131928847e-57,0.0,3.522074076171444e-121,2.0044271968093592e-29,2.8969294023902164e-97,2.8100182074901353e-53,3.826510627251838e-80,1.3520344788721035e-66,1.1222047215761808e-36,1.907712558358672e-129,4.186497912747308e-31,5.210466429301469e-86,4.036119427990697e-94,1.477062291354447e-135,4.4195812484489364e-20,1.247636368284203e-103,2.3157339507144805e-11,7.915378882601881e-12,2.5329229320276652e-12,6.28828438694364e-12,5.208524557812182e-12,2.5329212294191898e-12,1.6767031619678e-18,1.2952656795156023e-20,2.2630682079236132e-29,4.772618408877659e-29
2.7945645425048354e-16,0.04692242069448014,0.0,0.011650836977666612,0.031075110263184432,0.3194096818586385,0.3504847921288768,0.20701222017138315,0.09201819550143937,0.0,1.1428073438935265e-57,7.494072584868501e-20,1.3321409601961696e-56,0.0,1.8386531583043512e-119,1.0048576401467327e-28,4.588426569209199e-96,8.069784965162791e-53,1.9183100868775707e-79,6.778007071943634e-66,1.9028688828927283e-36,3.0216515335684407e-128,7.098866657938056e-31,2.612116176414192e-85,6.392822988234919e-93,4.360496210605509e-134,7.494072576623384e-20,1.1269656029427434e-102,3.9266575670231684e-11,1.3421729433422643e-11,4.294956298823488e-12,1.066274311159982e-11,8.831845082527159e-12,4.294953381323478e-12,2.843105364177259e-18,3.71973227199696e-20,6.449820080435894e-29,2.384957345196185e-28
5.087540589840725e-16,0.04692242069448014,0.0,0.011650836911392284,0.031075110263184432,0.31940968184410173,0.3504847921201279,0.2070122201641365,0.09201819546922144,0.0,7.09279861118852e-57,1.3643055251850366e-19,8.267931289925319e-56,0.0,1.4631818699280664e-117,6.236618054867682e-28,1.0113700154183272e-94,2.6733552834029694e-52,1.1905942821192953e-78,4.206749227117469e-65,3.464197205484832e-36,6.660287272646049e-127,1.2923659209907486e-30,1.6212032690354791e-84,1.4090962915319632e-91,1.9003831644455684e-132,1.3643055224535973e-19,1.3431226361830986e-101,7.14845118983955e-11,2.4434430468669466e-11,7.81902304853343e-12,1.9411660512584044e-11,1.607848381510021e-11,7.819017626169389e-12,5.175909748916778e-18,1.2322714644520725e-19,2.1261004943182474e-28,1.4784646059517614e-27
