Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211)
1.015715399643521e-19,0.05003979878925138,0.0,0.012424882039344025,0.031075110263184432,0.31940968187635016,0.35048479213953554,0.20701222018021165,0.09201819554069124,0.0,5.206947161154316e-65,3.2394180592610586e-22,1.0413894263835242e-64,0.0,1.7268195600674278e-137,8.105809264402195e-69,3.071166152588641e-108,3.366225483325503e-57,2.723947819456108e-85,8.812261363146328e-73,1.0130677339150388e-37,3.3441750757241664e-138,1.561802311159545e-50,9.506875451976592e-91,2.2657452831314074e-105,2.6864181219312734e-147,3.2394180592610595e-22,1.9157847825628486e-110,1.4738536673183845e-14,5.0377190934128035e-15,7.99059680529051e-63,4.002159692299129e-15,3.3149502946400348e-15
2.0314445759957057e-19,0.05003979878925138,0.0,0.012424882039316932,0.031075110263184432,0.3194096818763451,0.35048479213953154,0.20701222018020835,0.0920181955406765,0.0,4.1656236454951076e-64,6.47888005653744e-22,8.331247244210765e-64,0.0,2.2103711767639418e-135,3.242826136071749e-68,9.248674333056684e-107,1.3465038906933143e-56,2.179196854476326e-84,7.04992064802658e-72,2.026149208626968e-37,1.0701630045961618e-136,3.1236258059039155e-50,7.605635075998726e-90,7.250475378260348e-104,1.7193589153903428e-145,6.478880056537441e-22,3.0653130939552175e-109,2.947727300927323e-14,1.0075506516165944e-14,3.1962712363021447e-62,8.004373668077154e-15,6.629945550377367e-15
4.062902928700075e-19,0.05003979878925138,0.0,0.012424882039262744,0.031075110263184432,0.319409681876335,0.35048479213952355,0.2070122201802017,0.09201819554064702,0.0,3.332525283225841e-63,1.2957804051090053e-21,6.665050529027826e-63,0.0,2.8293020759964556e-133,1.297512611772171e-67,2.866924253089279e-105,5.38604295762022e-56,1.7433684395613035e-83,5.639981141765376e-71,4.05231215805076e-37,3.424556410630563e-135,6.247272795386444e-50,6.0845462983668514e-89,2.320166596642395e-102,1.1004102054903364e-143,1.2957804051090057e-21,4.904535590097342e-108,5.895474494943695e-14,2.0151081361598238e-14,1.2785149973823124e-61,1.60088016195663e-14,1.3259936057641564e-14
8.1258196341088145e-19,0.05003979878925138,0.0,0.012424882039154369,0.031075110263184432,0.31940968187631485,0.35048479213950756,0.20701222018018844,0.09201819554058807,0.0,2.6660307733526944e-62,2.591565204019469e-21,5.3320615167661855e-62,0.0,3.6215239179773304e-131,5.193068131820526e-67,9.025913270963003e-104,2.1544226620287262e-55,1.3947008521311365e-82,4.5120027628178054e-70,8.104638056898086e-37,1.0958648428166062e-133,1.2494566774326647e-49,4.8676583300423984e-88,7.424556270246328e-101,7.0427814944124e-142,2.59156520401947e-21,7.847292587273937e-107,1.1790968590170434e-13,4.030223105216686e-14,5.114072995243705e-61,3.201765752227702e-14,2.651991705532809e-14
1.6251653044926294e-18,0.05003979878925138,0.0,0.012424882038937619,0.031075110263184432,0.31940968187627455,0.35048479213947553,0.20701222018016194,0.09201819554047017,0.0,2.132828837398829e-61,5.183134801840159e-21,4.2656576508462484e-61,0.0,4.6355616618813154e-129,2.0796334856899487e-66,2.8645730016531298e-102,8.617701606080806e-55,1.1158204876704774e-81,3.6096093500296947e-69,1.6209289854591707e-36,3.506953148711236e-132,2.4989154732107634e-49,3.894335393386912e-87,2.375861712239551e-99,4.507751629618458e-140,5.183134801840161e-21,1.2556302639076577e-105,2.3581955609400006e-13,8.060453043212029e-14,2.0456317992133502e-60,6.403536932662814e-14,5.3039878983333695e-14
3.250331986656125e-18,0.05003979878925138,0.0,0.012424882038504118,0.031075110263184432,0.31940968187619395,0.35048479213941147,0.2070122201801089,0.09201819554023434,0.0,1.7062647574070505e-60,1.0366273997480592e-20,3.412529495652954e-60,0.0,5.933525997210041e-127,8.337767976785667e-66,9.128682692544177e-101,3.447082834020663e-54,8.926630328633662e-81,2.887690335936069e-68,3.241859344997478e-36,1.1222354150166322e-130,4.997833064727194e-49,3.115491498552352e-86,7.602763408383645e-98,2.8851764193424696e-138,1.0366273997480595e-20,2.0090287830124625e-104,4.716392496296447e-13,1.6120912918729179e-13,8.182532398848699e-60,1.2807079293104912e-13,1.0607980256987505e-13
6.500665350983117e-18,0.05003979878925138,0.0,0.012424882037637119,0.031075110263184432,0.31940968187603275,0.3504847921392834,0.20701222018000281,0.0920181955397627,0.0,1.365012480920692e-59,2.0732552388757673e-20,2.7300249465124586e-59,0.0,7.594917801226569e-125,3.350491251999286e-65,2.9151063059249387e-99,1.3788335719212093e-53,7.141313554153266e-80,2.3101534111133778e-67,6.483720064072433e-36,3.591159632366253e-129,9.99566824760099e-49,2.4923964415883502e-85,2.432885239356242e-96,1.846751363612884e-136,2.0732552388757673e-20,3.2144520097169845e-103,9.432784493052215e-13,3.2241832667869343e-13,3.273013999747364e-59,2.56141640122766e-13,2.1215964866507852e-13
9.750998715310108e-18,0.05003979878925138,0.0,0.01242488203677012,0.031075110263184432,0.31940968187587154,0.35048479213915534,0.20701222017989673,0.09201819553929107,0.0,4.052381372259968e-59,3.1098830780030956e-20,8.104762699012182e-59,0.0,5.106434215639342e-124,7.1457533926613015e-65,1.3940314243167363e-98,2.9300216142714132e-53,2.120041123096168e-79,6.858268903112035e-67,9.725580783145726e-36,1.7180577687107023e-128,1.4993503430315718e-48,7.399175111352985e-85,1.163936105732523e-95,1.0485712267788087e-135,3.109883078003097e-20,1.2160772650393992e-102,1.4149174615851594e-12,4.836275241511538e-13,6.955155399334926e-59,3.842124872973577e-13,3.1823949368240265e-13
1.30013320796371e-17,0.05003979878925138,0.0,0.01242488203590312,0.031075110263184432,0.31940968187571034,0.3504847921390273,0.20701222017979065,0.09201819553881943,0.0,8.829926405470396e-59,4.1465109171300457e-20,1.7659852711781785e-58,0.0,2.3495025238655978e-123,1.2233023349904298e-64,4.612139714718918e-98,4.998272410447113e-53,4.6194650769316383e-79,1.4943808126733538e-66,1.2967441502217357e-35,5.686149068706778e-128,1.999133861287138e-48,1.6122437745490095e-84,3.852227203530405e-95,4.0328118810131566e-135,4.1465109171300475e-20,3.1654364221203995e-102,1.8865562864695336e-12,6.448367216046727e-13,1.18646774384372e-58,5.122833344548245e-13,4.2431933762184756e-13
1.9501998808291083e-17,0.05003979878925138,0.0,0.012424882034169124,0.031075110263184432,0.31940968187538793,0.35048479213877115,0.2070122201795785,0.09201819553787616,0.0,2.563055445988478e-58,6.219766595383059e-20,5.1261108631941534e-58,0.0,2.8623275644739924e-122,2.5492568242236387e-64,2.689741649069777e-97,1.0348288629102068e-52,1.340900375525582e-78,4.337726844393381e-66,1.9451162940356723e-35,3.3177091259234623e-127,2.998700897760939e-48,4.679888789564156e-84,2.2476516737934938e-94,3.06995598583485e-134,6.21976659538306e-20,1.1616762504596044e-101,2.8298334964325977e-12,9.67255116467257e-13,2.4564308731036986e-58,7.684250287295664e-13,6.364790229710206e-13
2.6002665536945067e-17,0.05003979878925138,0.0,0.012424882032435127,0.031075110263184432,0.3194096818750655,0.350484792138515,0.20701222017936632,0.09201819553693288,0.0,5.605113428031206e-58,8.293022273634677e-20,1.1210226793117661e-57,0.0,1.323561050208359e-121,4.3637024650196175e-64,8.947484811154582e-97,1.759972900754246e-52,2.9324072558611665e-78,9.486119787495112e-66,2.5934884378489977e-35,1.1038467270844577e-126,3.9982679341762444e-48,1.0234421656987178e-83,7.478209096524918e-94,1.1593672012223926e-133,8.293022273634678e-20,3.012323947481491e-101,3.773110017275957e-12,1.2896735112601868e-12,4.177745638693946e-58,1.0245667229413335e-12,8.486387043564473e-13
3.250333226559905e-17,0.05003979878925138,0.0,0.01242488203070113,0.031075110263184432,0.3194096818747431,0.3504847921382589,0.20701222017915416,0.09201819553598961,0.0,1.0515955903204489e-57,1.0366277951884804e-19,2.1031911688316058e-57,0.0,4.850884310416791e-121,6.710761286083548e-64,2.4122785184317538e-96,2.6888409557143425e-52,5.501603281368637e-78,1.7797252215972264e-65,3.241860581661668e-35,2.9763784309252216e-126,4.997834970528878e-48,1.9201196443109834e-83,2.0163983192204185e-93,3.546772751689841e-133,1.0366277951884806e-19,6.586389882705206e-101,4.71638579977727e-12,1.6120919059784876e-12,6.382651443065914e-58,1.2807084170856274e-12,1.0607983814950031e-12
4.5504665722907016e-17,0.05003979878925138,0.0,0.012424882027233143,0.031075110263184432,0.3194096818740983,0.35048479213774664,0.20701222017872983,0.09201819553410306,0.0,2.877357219319439e-57,1.4512789308380485e-19,5.754714406326504e-57,0.0,7.510283770197498e-120,1.3097304183082208e-63,1.4218706383789137e-95,5.170545875749268e-52,1.5053410564100214e-77,4.869652613516487e-65,4.5386048692850063e-35,1.7546863301015244e-125,6.996969043042192e-48,5.253804729230996e-83,1.1887398850922673e-92,3.1406987632551656e-132,1.4512789308380487e-19,2.533425359262e-100,6.602935103378782e-12,2.256928695186514e-12,1.2273612545816583e-57,1.7929918051675575e-12,1.4851177227647382e-12
7.150733263752295e-17,0.05003979878925138,0.0,0.012424882020297175,0.031075110263184432,0.3194096818728086,0.35048479213672207,0.2070122201778812,0.09201819553032999,0.0,1.1427375346912098e-56,2.2805812021353676e-19,2.285475056549615e-56,0.0,2.4736070309799484e-118,3.2946860006654597e-63,1.5662482631833384e-94,1.2614565878789254e-51,5.978440444015433e-77,1.933974268125699e-64,7.132093444523711e-35,1.933121133456614e-124,1.0995237187305697e-47,2.0865410230091323e-82,1.309621988377018e-91,5.958827784243547e-131,2.280581202135368e-19,1.672283557587723e-99,1.0376024720320592e-11,3.5466022726938568e-12,2.994389715817341e-57,2.8175585805098427e-12,2.3337563535929247e-12
9.750999955213888e-17,0.05003979878925138,0.0,0.012424882013361218,0.031075110263184432,0.3194096818715189,0.3504847921356975,0.20701222017703258,0.09201819552655689,0.0,2.8610019121424704e-56,3.109883473430262e-19,5.722003792156235e-56,0.0,1.5941916270421696e-117,6.271216736272595e-63,6.674349750788059e-94,2.336890982310313e-51,1.4967857054578026e-76,4.841972816299144e-64,9.725582019751784e-35,8.23810539365956e-124,1.4993505330550836e-47,5.22394561982745e-82,5.581027230786165e-91,3.161576645292671e-130,3.1098834734302625e-19,5.513934366176945e-99,1.4149102339967325e-11,4.8362758489885464e-12,5.547208194530402e-57,3.842125354755754e-12,3.1823949154134567e-12
1.4951533338137074e-16,0.05003979878925138,0.0,0.012424881999489342,0.031075110263184432,0.3194096818689396,0.35048479213364836,0.2070122201753353,0.09201819551901078,0.0,1.0458282139718142e-55,4.768488016012776e-19,2.0916564161991038e-55,0.0,4.1411590204984297e-116,1.5552362400717196e-62,6.18276882150424e-93,5.480557668750272e-51,5.4714428689615825e-76,1.769964487291423e-63,1.4912559170176025e-34,7.631798896837465e-123,2.299004161398693e-47,1.9095933309107748e-81,5.170275082941487e-90,4.868985346295871e-129,4.768488016012778e-19,3.1895556954469525e-98,2.1695221598418193e-11,7.415622997941072e-12,1.3009504770201834e-56,5.891258899959453e-12,4.879671832093979e-12
2.5352600103983447e-16,0.05003979878925138,0.0,0.012424881971745731,0.031075110263184432,0.3194096818637809,0.3504847921295501,0.20701222017194074,0.09201819550391868,0.0,5.242936584854091e-55,8.085697101148714e-19,1.0485873110830636e-54,0.0,2.161838423048796e-114,4.971082240374625e-62,9.792497885416004e-92,1.573901612329268e-50,2.7429388873881995e-75,8.873170029569503e-63,2.528651347089692e-34,1.2088032230666337e-121,3.898311416864262e-47,9.573156353630025e-81,8.189215859007529e-89,1.4293772339921618e-127,8.085697101148717e-19,2.8810360518065105e-97,3.6787316195623295e-11,1.2574317281298982e-11,3.736057848579794e-56,9.989525977214604e-12,8.274224837626937e-12
4.615473363567619e-16,0.05003979878925138,0.0,0.012424881916259093,0.031075110263184432,0.31940968185346347,0.35048479212135353,0.20701222016515164,0.09201819547373506,0.0,3.2540124568118586e-54,1.4720115271304223e-18,6.508024877081551e-54,0.0,1.7203694806116917e-112,1.988764938628297e-61,2.158392334712269e-90,5.214015254109624e-50,1.7023965889226131e-74,5.5071056725948e-62,4.603442207182839e-34,2.6644256553229392e-120,7.096925922908906e-47,5.9415500639027144e-80,1.8050544641396482e-87,6.163208506699877e-126,1.4720115271304227e-18,3.433624220099689e-96,6.697092973163717e-11,2.2891705789827605e-11,1.2376798131040942e-55,1.8186060079117112e-11,1.506332753744075e-11
8.775900069906169e-16,0.05003979878925138,0.0,0.01242488180528813,0.031075110263184432,0.3194096818328287,0.3504847921049605,0.20701222015157345,0.09201819541337014,0.0,2.280879189942903e-53,2.798895161114978e-18,4.561758354271808e-53,0.0,1.7204942195648994e-110,9.678757387708865e-61,5.694597595376401e-89,1.8847918183044523e-49,1.1932839864637496e-73,3.860170448651884e-61,8.753023927164997e-34,7.029792279705937e-119,1.3494154915452417e-46,4.16469146623159e-79,4.7624364607874586e-86,3.263895580867911e-124,2.7988951611149787e-18,4.733010657378505e-95,1.273358542559388e-10,4.3526482574139215e-11,4.4740351777245154e-55,3.457912807249349e-11,2.8641519692098957e-11
1.2936326776244718e-15,0.05003979878925138,0.0,0.012424881694320256,0.031075110263184432,0.3194096818121939,0.3504847920885674,0.20701222013799528,0.09201819535300829,0.0,6.968877982579837e-53,4.125778795037471e-18,1.3937755886900014e-52,0.0,1.407274910414868e-109,2.556721574737636e-60,3.0991130032193975e-88,4.095338239096676e-49,3.6458969586824284e-73,1.1794161201982577e-60,1.2902605646874979e-33,3.8257674504625514e-118,1.9891383881935117e-46,1.2724578660928583e-78,2.591822582614287e-85,2.20108370167494e-123,4.125778795037473e-18,1.9324973657119939e-94,1.8769770882521658e-10,6.416125904812703e-11,9.721332108522518e-55,5.097219578530133e-11,4.221969418682879e-11
1.7096753482583267e-15,0.05003979878925138,0.0,0.01242488158335547,0.031075110263184432,0.31940968179155915,0.35048479207217437,0.20701222012441714,0.0920181952926495,0.0,1.5581316659374343e-52,5.452662428897904e-18,3.116263314377238e-52,0.0,7.222945837811347e-109,5.234060379881264e-60,1.0893024895403487e-87,7.153040443646957e-49,8.151652986566723e-73,2.6369892094241635e-60,1.7052187366312787e-33,1.3447165048669101e-117,2.628861282235731e-46,2.845015940374979e-78,9.109980279844567e-85,9.371578199291225e-123,5.452662428897905e-18,5.354277751152737e-94,2.4805649358928846e-10,8.479603521179604e-11,1.6979569749248412e-54,6.736526321754463e-11,5.579785102166233e-11
2.1257180188921814e-15,0.05003979878925138,0.0,0.012424881472393772,0.031075110263184432,0.3194096817709244,0.3504847920557813,0.20701222011083897,0.09201819523229378,0.0,2.9350438252177254e-52,6.779546062696275e-18,5.870087617475262e-52,0.0,2.8273848536561742e-108,9.277627207040668e-60,2.998277531756875e-87,1.1057898316463878e-48,1.5355222723182886e-72,4.967281690907236e-60,2.120176908547842e-33,3.7013044734407735e-117,3.2685841736719287e-46,5.359140469724882e-78,2.5075033014039217e-84,3.0720827596535423e-122,6.779546062696276e-18,1.20242330073355e-93,3.0841220870216344e-10,1.0543081106515136e-10,2.6248747785080175e-54,8.375833036922744e-11,6.93759901966277e-11
2.9578033601598913e-15,0.05003979878925138,0.0,0.012424881250479643,0.031075110263184432,0.31940968172965484,0.35048479202299515,0.20701222008368275,0.09201819511159157,0.0,7.692786153452473e-52,9.43331333010683e-18,1.5385572220515886e-51,0.0,2.6833744092454815e-107,2.249328077128929e-59,1.4585081156540889e-86,2.140908099683593e-48,4.0246228601957155e-72,1.3019306724917745e-59,2.950093252299315e-33,1.8004985582111522e-116,4.548029948726373e-46,1.4046373428951447e-77,1.2197743011486658e-83,2.067402806333354e-121,9.433313330106832e-18,4.167651967891631e-93,4.2911443054404487e-10,1.4670036184093964e-10,5.0819924724942705e-54,1.1654446383092652e-10,9.653221556705092e-11
3.789888701427601e-15,0.05003979878925138,0.0,0.012424881028577861,0.031075110263184432,0.3194096816883853,0.350484791990209,0.2070122200565266,0.09201819499090161,0.0,1.5958455372746496e-51,1.2087080597269137e-17,3.191691056628146e-51,0.0,1.274491259150923e-106,4.443130166902981e-59,4.713721038227709e-86,3.5148886118054516e-48,8.348960054764218e-72,2.700816338923851e-59,3.780009595941918e-33,5.818999075010756e-116,5.827475713357083e-46,2.9138782625439395e-77,3.942166738469978e-83,8.187119903806236e-121,1.2087080597269142e-17,1.0693643162591797e-92,5.498043755832148e-10,1.8796991137553243e-10,8.343486221698052e-54,1.4933059617043071e-10,1.2368837029830823e-10
