Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29)
9.959168197693633e-20,0.05435919745378708,0.0,0.013497388727744348,0.031075110263184432,0.3194096818763484,0.3504847921395355,0.20701222018021156,0.09201819554069092,0.0,9.799151827606217e-62,5.9135440229348784e-21,1.9598303198978114e-61,0.0,3.3710903746664897e-131,3.07472956708649e-38,1.2585151128371638e-102,3.82989228513905e-54,3.119803549152632e-80,5.824534247127429e-69,3.74504543918297e-35,3.8229369047927744e-130,1.2209647409442554e-39,3.407613681751359e-85,2.6844282299367564e-100,2.6909194519102774e-139,5.913544022934164e-21,7.515201186279222e-104,1.5062051779689448e-14,5.148298484381864e-15,1.6474622304763343e-15,4.0900082549474515e-15,3.3877144116983106e-15,1.6474555150257068e-15,6.715450627532241e-21
1.991847147708322e-19,0.05435919745378708,0.0,0.013497388727713364,0.031075110263184432,0.3194096818763416,0.3504847921395314,0.20701222018020818,0.09201819554067586,0.0,7.839445512987275e-61,1.182716825453166e-20,1.5678890716512833e-60,0.0,4.314324434919676e-129,2.4598225777799553e-37,2.956941144115115e-101,1.5319724981053386e-53,2.4958823360788394e-79,4.659701132524712e-68,7.490141674484501e-35,1.2233683872045203e-128,4.883908579182634e-39,2.7261340858381408e-84,8.58883721747428e-99,1.722232506524799e-137,1.1827168254528724e-20,1.202452577175361e-102,3.0124307533303403e-14,1.0296666797898396e-14,3.294946806413869e-15,8.180071984887245e-15,6.775474770234019e-15,3.2949333754215293e-15,1.3430992340387398e-20
3.9837078035862396e-19,0.05435919745378708,0.0,0.013497388727651398,0.031075110263184432,0.319409681876328,0.3504847921395232,0.2070122201802014,0.09201819554064573,0.0,6.271606031129184e-60,2.3654416717724947e-20,1.2543211903538157e-59,0.0,5.521905663093791e-127,1.9678736320230184e-36,7.749676560950506e-100,6.127921160658131e-53,1.9967216682069012e-78,3.727790400173139e-67,1.498033414508732e-34,3.914824565087905e-127,1.9535733548133627e-38,2.1809245255456165e-83,2.748214604846716e-97,1.1022453209075851e-135,2.3654416717713052e-20,1.9239404342134128e-101,6.024881807752967e-14,2.0593403424692495e-14,6.5899159583535364e-15,1.6360199444624638e-14,1.3550995479495598e-14,6.589889096277771e-15,2.6862075765974633e-20
7.967429115342076e-19,0.05435919745378708,0.0,0.013497388727527464,0.031075110263184432,0.3194096818763008,0.35048479213950684,0.20701222018018786,0.09201819554058549,0.0,5.017304673274589e-59,4.730891364411042e-20,1.0034609361734867e-58,0.0,7.067764290601298e-125,1.5743051336193312e-35,2.20588739918639e-98,2.4511746979233783e-52,1.5973836530119534e-77,2.982244117843645e-66,2.996071908629197e-34,1.2527511760545674e-125,7.814313265698952e-38,1.744746521776328e-82,8.793945443261285e-96,7.054453850177954e-134,4.7308913644062547e-20,3.078317741082313e-100,1.2049783531397586e-13,4.118687667732482e-14,1.3179854262491254e-14,3.272045436353064e-14,2.710203686677937e-14,1.317980053824864e-14,5.3724242616656774e-20
1.5934871738853748e-18,0.05435919745378708,0.0,0.013497388727279597,0.031075110263184432,0.31940968187624647,0.35048479213947414,0.20701222018016077,0.09201819554046499,0.0,4.013851677982962e-58,9.461790749687694e-20,8.027703595574724e-58,0.0,9.046562316986874e-123,1.2594465981926416e-34,6.620422329439742e-97,9.804711259018832e-52,1.2779096323157849e-76,2.3858000133640204e-65,5.992148896869736e-34,4.008816022359944e-124,3.1257292756697283e-37,1.395800177323304e-81,2.814007934706492e-94,4.514917486879968e-132,9.461790749668483e-20,4.925319482120701e-99,2.40995854378845e-13,8.237382317876601e-14,2.6359730871800235e-14,6.54409641990675e-14,5.4204119516389436e-14,2.635962342322392e-14,1.0744857631605175e-19
3.186975698587709e-18,0.05435919745378708,0.0,0.013497388726783861,0.031075110263184432,0.3194096818761377,0.3504847921394087,0.20701222018010657,0.09201819554022399,0.0,3.211084518134156e-57,1.8923589520239234e-19,6.422169591892259e-57,0.0,1.1579487141159779e-120,1.007558275221227e-33,2.0483881467481778e-95,3.9218869970669415e-51,1.0223287351521637e-75,1.9086418983255377e-64,1.1984302873349246e-33,1.2828230276927303e-122,1.250292504223671e-36,1.116641266113785e-80,9.004738019315986e-93,2.8896192307549976e-130,1.8923589520162274e-19,7.88051971944337e-98,4.819918308765059e-13,1.647477161663545e-13,5.2719484094552344e-14,1.3088198386104066e-13,1.0840828431577959e-13,5.271926919730865e-14,2.1489724370696437e-19
6.373952747992378e-18,0.05435919745378708,0.0,0.013497388725792392,0.031075110263184432,0.3194096818759202,0.3504847921392778,0.20701222017999815,0.092018195539742,0.0,2.5688688848061484e-56,3.7847187061335247e-19,5.137738796410712e-56,0.0,1.4821671460675235e-118,8.060470190796863e-33,6.442606693296246e-94,1.5687552975131623e-50,8.1786339437497135e-75,1.526914273709525e-63,2.3968610826301984e-33,4.105036696806529e-121,5.001171605425162e-36,8.933134566222048e-80,2.881502186659669e-91,1.849444244936251e-128,3.784718706102716e-19,1.2608838277749411e-96,9.639835373436438e-13,3.2949550208035595e-13,1.0543899055659319e-13,2.6176402314858484e-13,2.168166119152401e-13,1.0543856076201477e-13,4.2979457845727987e-19
9.560929797397047e-18,0.05435919745378708,0.0,0.013497388724800923,0.031075110263184432,0.31940968187570273,0.3504847921391469,0.20701222017988974,0.09201819553926001,0.0,7.6263305735820955e-56,5.677078460242418e-19,1.525266517810207e-55,0.0,9.965325234110186e-118,2.3929524247321958e-32,3.071024293659245e-93,3.333605318886616e-50,2.4280321773109976e-74,4.533027387142339e-63,3.595291877924845e-33,1.963923555738286e-120,1.0627490655055915e-35,2.6520245703883307e-79,1.378561019458167e-90,1.0500778877883528e-127,5.677078460176937e-19,4.770180087914151e-96,1.4459749972827246e-12,4.942432879331818e-13,1.5815849703517072e-13,3.9264606239972686e-13,3.252249375153808e-13,1.5815785234325758e-13,6.446919131760853e-19
1.2747906846801716e-17,0.05435919745378708,0.0,0.013497388723809454,0.031075110263184432,0.31940968187548524,0.350484792139016,0.20701222017978133,0.09201819553877802,0.0,1.6617374210997225e-55,7.569438214350606e-19,3.32347594768337e-55,0.0,4.585105395027785e-117,5.214117790539549e-32,1.013402541141705e-92,5.686738763820584e-50,5.2905547508751026e-74,9.87722885519833e-63,4.793722673218864e-33,6.499910118234537e-120,1.8129249653657102e-35,5.778622425772057e-79,4.562557630996046e-90,4.038474693803179e-127,7.569438214238888e-19,1.2416752557182748e-95,1.927966210693874e-12,6.589910737248323e-13,2.108780035302849e-13,5.235281016144667e-13,4.3363326111620176e-13,2.1087714394103707e-13,8.595892478633802e-19
1.9121860945611053e-17,0.05435919745378708,0.0,0.013497388721826518,0.031075110263184432,0.3194096818750503,0.3504847921387542,0.2070122201795645,0.09201819553781404,0.0,4.823511489647054e-55,1.1354157722565321e-18,9.647027552408444e-55,0.0,5.585886564230668e-116,1.5134976659940693e-31,5.8889531507746434e-92,1.1773670831407483e-49,1.535684996817116e-73,2.8670550631977332e-62,7.190584263805429e-33,3.792490552251117e-119,3.7534310389917796e-35,1.6773560012891306e-78,2.662103596426855e-89,3.07384175844978e-126,1.1354157722333998e-18,4.5567734270866004e-95,2.891948058930602e-12,9.88486645164558e-13,3.163170165593238e-13,7.852921799585128e-13,6.504499036255627e-13,3.1631572717540657e-13,1.2893839171640147e-18
2.549581504442039e-17,0.05435919745378708,0.0,0.013497388719843581,0.031075110263184432,0.3194096818746154,0.35048479213849243,0.20701222017934767,0.09201819553685006,0.0,1.0548476063285581e-54,1.5138877230777441e-18,2.1096964648903375e-54,0.0,2.582953368109845e-115,3.3098488398788773e-31,1.9563485161192372e-91,2.0023930862733296e-49,3.358370059961573e-73,6.2699263329321404e-62,9.587445854389684e-33,1.261807549842692e-118,6.383603271172757e-35,3.6681885844438813e-78,8.857136787387828e-89,1.1607370128215654e-125,1.5138877230383993e-18,1.1816055293927377e-94,3.855929000597248e-12,1.3179822163793198e-12,4.2175602964917377e-13,1.047056258168695e-12,8.672665387827122e-13,4.2175431047058745e-13,1.7191785863487688e-18
3.1869769143229725e-17,0.05435919745378708,0.0,0.01349738871786065,0.031075110263184432,0.31940968187418045,0.35048479213823064,0.20701222017913085,0.09201819553588608,0.0,1.9790377224619562e-54,1.8923596738986775e-18,3.958078278982216e-54,0.0,9.466585536063125e-115,6.209727047994456e-31,5.269667112916192e-91,3.0592042283735066e-49,6.300759485639773e-73,1.1763235424182342e-61,1.1984307444971469e-32,3.402294118979857e-118,9.75270353073858e-35,6.882021220381762e-78,2.3882068692826166e-88,3.5506423403135644e-125,1.8923596738385646e-18,2.5835531462956345e-94,4.81990897093965e-12,1.6474777873530487e-12,5.271950428041787e-13,1.3088203362354521e-12,1.0840831660624924e-12,5.271928938309233e-13,2.148973255409362e-18
4.46176773408484e-17,0.05435919745378708,0.0,0.013497388713894783,0.031075110263184432,0.3194096818733106,0.3504847921377071,0.20701222017869722,0.09201819553395812,0.0,5.41500794644453e-54,2.6493035755396914e-18,1.0830027004203122e-53,0.0,1.4656439772764522e-113,1.6990945126711492e-30,3.1019477280902216e-90,5.8827413248336665e-49,1.724002651831831e-72,3.218635631559625e-61,1.6778030626127462e-32,2.00577575415102e-117,1.875410329879911e-34,1.8830464582788886e-77,1.4079338658993376e-87,3.1428587486911936e-124,2.6493035754240905e-18,9.937497339803464e-94,6.7478659366444825e-12,2.3064689285622676e-12,7.380730693137457e-13,1.832348491929681e-12,1.5177163964951369e-12,7.380700607511527e-13,3.008562593150246e-18
5.736558553846708e-17,0.05435919745378708,0.0,0.01349738870992892,0.031075110263184432,0.31940968187244073,0.3504847921371836,0.2070122201782636,0.09201819553203017,0.0,1.1415495718907497e-53,3.406247477179574e-18,2.283102116453872e-53,0.0,7.463303541513019e-113,3.581898003787065e-30,1.0456145364081195e-89,9.647680723414728e-49,3.6344073939544877e-72,6.78527559623773e-61,2.1571753807273413e-32,6.765232639515636e-117,3.07566814447928e-34,3.969691092909168e-77,4.748785244234391e-87,1.2990923154891728e-123,3.406247476989983e-18,2.6396547659917684e-93,8.675818957299448e-12,2.9654600687925243e-12,9.489510960879413e-13,2.3558766470413837e-12,1.951349594933613e-12,9.48947227936011e-13,3.8681519303868e-18
8.286140193370443e-17,0.05435919745378708,0.0,0.01349738870199721,0.031075110263184432,0.319409681870701,0.35048479213613654,0.20701222017739632,0.09201819552817428,0.0,3.482080368026114e-53,4.920135280455948e-18,6.964174147951224e-53,0.0,1.248708712753453e-111,1.0925900243999141e-29,7.147605341839483e-89,2.0001369561298574e-48,1.108607016070885e-71,2.069719574741404e-60,3.1159200169535193e-32,4.6280745971813943e-116,6.376410768659305e-34,1.2108789467448222e-76,3.248628428575682e-86,1.3724538354695948e-122,4.920135280062879e-18,1.1979009166342618e-92,1.2531713165164516e-11,4.283442346316565e-12,1.3707071504301076e-12,3.4029329555174563e-12,2.8186158958415644e-12,1.3707015630995047e-12,5.587330603346973e-18
1.3385303472417911e-16,0.05435919745378708,0.0,0.013497388686133836,0.031075110263184432,0.3194096818672215,0.35048479213404243,0.2070122201756618,0.09201819552046252,0.0,1.5109044358460211e-52,7.947910886995128e-18,3.0218186609147818e-52,0.0,4.8363669805147184e-110,4.74084152983527e-29,9.001818790567428e-88,5.200389920626324e-48,4.810340605799733e-71,8.980690150082981e-60,5.033409289393823e-32,5.832209911922903e-115,1.6578775892828083e-33,5.2541072551377306e-76,4.093857800627023e-85,3.0792085166867065e-121,7.947910885973113e-18,8.967752084939409e-92,2.0243454247752248e-11,6.9194068896188556e-12,2.2142192622895187e-12,5.497045565480332e-12,4.553148113784538e-12,2.2142102366015767e-12,9.025687943214625e-18
2.358363003051285e-16,0.05435919745378708,0.0,0.013497388654407276,0.031075110263184432,0.3194096818602626,0.35048479212985423,0.20701222017219273,0.09201819550503922,0.0,8.541990572282356e-52,1.4003462100019216e-17,1.7084081936920644e-51,0.0,3.2199367673420652e-108,2.6802637587667065e-28,1.7242054328715297e-86,1.6118919399432247e-47,2.719555461760725e-70,5.077288064524691e-59,8.868387834226236e-32,1.1175405403451232e-113,5.138690702690833e-33,2.9704416492168347e-75,7.844456145292033e-84,1.1290403036793532e-119,1.400346209685135e-17,9.537825149174795e-91,3.566674708408071e-11,1.2191335929240713e-11,3.901243498708583e-12,9.685270757449281e-12,8.022211014192088e-12,3.9012275963059884e-12,1.5902402598731235e-17
4.398028314670273e-16,0.05435919745378708,0.0,0.013497388590954923,0.031075110263184432,0.3194096818463447,0.35048479212147776,0.2070122201652546,0.09201819547419338,0.0,5.679808747055065e-51,2.6114564525850304e-17,1.1359744899976893e-50,0.0,2.9174180513411007e-106,1.7821824657088177e-27,4.208908365921901e-85,5.602805643329461e-47,1.8083085867583853e-69,3.3760310212133394e-58,1.653834492369826e-31,2.728626259571291e-112,1.7861672220648936e-32,1.9751298387810334e-74,1.9153298419528965e-82,5.4295901679312495e-118,2.6114564514838915e-17,1.2366206014977933e-89,6.651257545926845e-11,2.273519382055412e-11,7.275292022347893e-12,1.806172102956039e-11,1.4960330673104374e-11,7.275262366516095e-12,2.965583181282511e-17
8.477358937908249e-16,0.05435919745378708,0.0,0.01349738846405327,0.031075110263184432,0.31940968181850893,0.35048479210472483,0.2070122201513784,0.09201819541250472,0.0,4.1306240761802916e-50,5.0336769376644113e-17,8.261428529035863e-50,0.0,3.1249087954832706e-104,1.296086963145719e-26,1.171796933375535e-83,2.08134606054962e-46,1.3150870598210608e-68,2.4552085526289655e-57,3.1878259101871105e-31,7.597695024809317e-111,6.635304531968013e-32,1.4364073208896677e-73,5.333120052705724e-81,3.017558279211724e-116,5.0336769335738434e-17,1.7786589768487269e-88,1.2820120315925487e-10,4.382290885146346e-11,1.4023389272833177e-11,3.481462112647834e-11,2.8836545423372515e-11,1.4023332110143393e-11,5.71626898527381e-17
1.2556689561146225e-15,0.05435919745378708,0.0,0.013497388337155691,0.031075110263184432,0.31940968179067314,0.3504847920879719,0.20701222013750223,0.0920181953508201,0.0,1.2762086170999223e-49,7.455897422628013e-17,2.5524942439229604e-49,0.0,2.5883625118315426e-103,4.004424919515882e-26,6.461095675288937e-83,4.566255194085445e-46,4.0631280092413065e-68,7.585677740110939e-57,4.7218173279015715e-31,4.18938648025474e-110,1.455716314676864e-31,4.437962319376937e-73,2.9406946085966432e-80,2.0495705623593724e-115,7.455897413653711e-17,7.341560124862069e-88,1.8988579230562543e-10,6.49106228800873e-11,2.077148679426335e-11,5.1567520626994044e-11,4.271272741695528e-11,2.0771402124716148e-11,8.466954737427585e-17
1.6636020184384201e-15,0.05435919745378708,0.0,0.013497388210262185,0.031075110263184432,0.31940968176283735,0.35048479207121896,0.20701222012362608,0.09201819528913953,0.0,2.8705459131940615e-49,9.878117907475834e-17,5.741312661648291e-49,0.0,1.3421446940398593e-102,9.007058690744803e-26,2.2902694931457895e-82,8.015007910956993e-46,9.139097907094386e-68,1.706228585022204e-56,6.255808745513205e-31,1.4850470821176131e-109,2.5551743006498106e-31,9.982203871631142e-73,1.042412758184356e-79,8.754702676085162e-115,9.878117891723495e-17,2.046751424901008e-87,2.5156634315020086e-10,8.599833590643186e-11,2.751958458664214e-11,6.832041953111237e-11,5.658887665393176e-11,2.7519472410238103e-11,1.1217640437649446e-16
2.0715350807622178e-15,0.05435919745378708,0.0,0.013497388083372747,0.031075110263184432,0.31940968173500156,0.35048479205446603,0.20701222010974996,0.09201819522746299,0.0,5.42797393775404e-49,1.2300338392207875e-16,1.085645641713609e-48,0.0,5.296888596026301e-102,1.7031631863348864e-25,6.341483187808444e-82,1.2427604192265431e-45,1.7281307024421507e-67,3.226342503743289e-56,7.789800163022014e-31,4.111979029696265e-109,3.961904416683257e-31,1.887555332481078e-72,2.8863592483527835e-79,2.8707514986951574e-114,1.2300338367783198e-16,4.615663276546302e-87,3.132428559531534e-10,1.0708604793050352e-10,3.42676826499734e-11,8.507331783883833e-11,7.046499313438242e-11,3.426754296671313e-11,1.3968326085841796e-16
