Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210)
4.5642127432023795e-12,0.08478463093452131,0.0,0.021050576303171267,0.031075110263184432,0.31940929660992096,0.3504845348017181,0.2070119583709881,0.09201782159636075,0.0,7.352856075152222e-26,2.734882927851548e-08,2.2211297068170368e-23,0.0,9.350435695375356e-39,1.6351764042603203e-13,4.267144173478298e-29,4.5582430731434976e-26,3.935805989487932e-37,3.294186984100618e-16,4.829550653772697e-17,1.0567876188123838e-59,4.134986129666298e-13,8.189505533290996e-40,1.6480240481744533e-27,1.2452809154541217e-47,2.7348196985516902e-08,1.1422817416474972e-42,3.739218628130276e-07,2.853602093762212e-07,1.9508226632651443e-07,2.2997181201140156e-07,1.6874555582178223e-07,9.691596578053367e-08,9.255871241297155e-10,1.4709507470796515e-09,1.8077301143062247e-11,3.809910825185663e-11,1.463132041569503e-09,5.987587509359767e-10,1.718023443009015e-11,9.30636704672055e-08
4.592764664849902e-12,0.08478463093452131,0.0,0.021050568986983927,0.031075110263184432,0.3194092942226828,0.3504845332175416,0.2070119568771649,0.09201782086405914,0.0,7.491856439413699e-26,2.7519912746297667e-08,2.263075408217652e-23,0.0,9.705089169999555e-39,1.6666982910453885e-13,4.3749178033445135e-29,4.6154505778059114e-26,4.0101315522030174e-37,3.3355292232783257e-16,4.859762406478873e-17,1.090257993752812e-59,4.1608551359730394e-13,8.344159901368708e-40,1.6893821313095587e-27,1.2925132271265505e-47,2.751927252046626e-08,1.1711334464601831e-42,3.746540373029636e-07,2.8708802971093223e-07,1.9635311070843624e-07,2.3138479762971503e-07,1.696572464643595e-07,9.753763527198529e-08,9.347914332535768e-10,1.4894803658046153e-09,1.8193429629121265e-11,3.88194132881398e-11,1.4815143019012005e-09,6.087920641843523e-10,1.7287707126442027e-11,9.364580303992366e-08
4.621316586497424e-12,0.08478463093452131,0.0,0.021050561681306267,0.031075110263184432,0.3194092918357225,0.35048453163367976,0.2070119553849638,0.0920178201408195,0.0,7.632601603188826e-26,2.7690996213306648e-08,2.305545916256254e-23,0.0,1.0070881888170418e-38,1.6986309669655024e-13,4.484720139562087e-29,4.673014833972402e-26,4.085387005322022e-37,3.3771292603613856e-16,4.8899741589667945e-17,1.1245711010454403e-59,4.1867241701212115e-13,8.500749156968761e-40,1.7315137627704842e-27,1.3412290477539803e-47,2.7690348005214355e-08,1.2005282788043987e-42,3.753771501296791e-07,2.888151536874176e-07,1.9762459810467156e-07,2.327974684867113e-07,1.7056731536257658e-07,9.815948267927659e-08,9.440199918090208e-10,1.5081267082718386e-09,1.830959596184729e-11,3.9548748946783836e-11,1.5000114500523906e-09,6.189248142189377e-10,1.739517982155909e-11,9.422793520369394e-08
4.649868508144947e-12,0.08478463093452131,0.0,0.02105055438602288,0.031075110263184432,0.3194092894490398,0.3504845300501326,0.20701195389438204,0.09201781942652965,0.0,7.775102600929101e-26,2.7862079679542568e-08,2.3485444939242463e-23,0.0,1.0448091996374688e-38,1.7309773012410875e-13,4.596576481935513e-29,4.730935841641926e-26,4.161578129700783e-37,3.418987095168823e-16,4.9201859112367e-17,1.1597427554737714e-59,4.212593232129903e-13,8.659285328717018e-40,1.7744285278069983e-27,1.3914654204540166e-47,2.786142343976166e-08,1.2304730123680133e-42,3.760913134248092e-07,2.9054158159411264e-07,1.988967286650552e-07,2.3420982465312103e-07,1.7147576540109108e-07,9.878150775688967e-08,9.53272593190616e-10,1.5268897862270133e-09,1.8425800141228847e-11,4.0287171665807426e-11,1.5186234865090425e-09,6.291572620507736e-10,1.750265251544155e-11,9.48100669590966e-08
4.678420429792469e-12,0.08478463093452131,0.0,0.021050547101019758,0.031075110263184432,0.31940928706263455,0.3504845284669001,0.20701195240541662,0.09201781872107885,0.0,7.919370471872198e-26,2.8033163145005594e-08,2.3920744042184395e-23,0.0,1.0837002817688388e-38,1.7637401671796129e-13,4.7105122870389923e-29,4.78921360081346e-26,4.2387107061950286e-37,3.461102727519918e-16,4.950397663288824e-17,1.1957889684493614e-59,4.2384623220182064e-13,8.819780445239086e-40,1.818136070683426e-27,1.443260077753539e-47,2.803249882410865e-08,1.2609744628150722e-42,3.7679663793245587e-07,2.9226731371933283e-07,2.001695025372021e-07,2.3562186619965136e-07,1.723825994594239e-07,9.940371025945711e-08,9.625490329537687e-10,1.5457696113661207e-09,1.8542042167254467e-11,4.103473788557944e-11,1.5373504117095654e-09,6.394896664773194e-10,1.761012520808958e-11,9.539219830670564e-08
4.706972351439992e-12,0.08478463093452131,0.0,0.02105053982618427,0.031075110263184432,0.3194092846765068,0.3504845268839822,0.2070119509180647,0.09201781802435777,0.0,8.065416260100378e-26,2.820424660969587e-08,2.4361389101410588e-23,0.0,1.1237902915606664e-38,1.796922442178147e-13,4.8265531682162464e-29,4.847848111486e-26,4.316790515660361e-37,3.503476157234208e-16,4.9806094151234036e-17,1.232725949226642e-59,4.2643314398052154e-13,8.982246535160295e-40,1.8626460946785664e-27,1.4966514500894345e-47,2.820357415825579e-08,1.292039487785759e-42,3.7749323302635797e-07,2.939923503512743e-07,2.0144291986653025e-07,2.3703359319698583e-07,1.7328782041196857e-07,1.0002608994176193e-07,9.718491087916517e-10,1.5647661953354706e-09,1.8658322039912664e-11,4.1791504048795334e-11,1.5561922260448508e-09,6.49922284105605e-10,1.7717597899503376e-11,9.597432924708873e-08
4.735524273087514e-12,0.08478463093452131,0.0,0.021050532561405152,0.031075110263184432,0.3194092822906564,0.35048452530137875,0.20701194943232343,0.0920178173362584,0.0,8.213251014599093e-26,2.8375330073613556e-08,2.480741274699744e-23,0.0,1.1651086158264641e-38,1.830527007725907e-13,4.9447248955803213e-29,4.9068393736585636e-26,4.395823338952269e-37,3.5461073841314734e-16,5.0108211667406727e-17,1.270570106117749e-59,4.290200585510032e-13,9.146695627105703e-40,1.9079683620856023e-27,1.55167867436141e-47,2.837464944220354e-08,1.3236749868963588e-42,3.7818120672684765e-07,2.95716691778014e-07,2.0271698079628406e-07,2.384450057157843e-07,1.7419143112800058e-07,1.006486465587375e-07,9.811726205123769e-10,1.5838795497317385e-09,1.877463975919198e-11,4.255752660045355e-11,1.5751489298583131e-09,6.604553693751321e-10,1.782507058968312e-11,9.655645978080738e-08
4.7640761947350365e-12,0.08478463093452131,0.0,0.021050525306572476,0.031075110263184432,0.3194092799050831,0.3504845237190897,0.20701194794819,0.092017816656674,0.0,8.362885789315863e-26,2.85464135367588e-08,2.5258847609075595e-23,0.0,1.20768517830494e-38,1.8645567494067844e-13,5.065053396013408e-29,4.966187387330181e-26,4.475814956926126e-37,3.588996408031747e-16,5.041032918140868e-17,1.3093380477073422e-59,4.316069759151762e-13,9.313139749700093e-40,1.954112694212015e-27,1.608381602536896e-47,2.8545724675952364e-08,1.3558879017392193e-42,3.7886066571759887e-07,2.974403382875095e-07,2.03991685467557e-07,2.398561038266835e-07,1.7509343447168618e-07,1.0127137986546766e-07,9.90519370016411e-10,1.6031096861020025e-09,1.8890995325080932e-11,4.3332861987831816e-11,1.5942205234459335e-09,6.710891745805336e-10,1.7932543278629014e-11,9.713858990841688e-08
4.792628116382559e-12,0.08478463093452131,0.0,0.021050518061577636,0.031075110263184432,0.319409277519787,0.35048452213711506,0.2070119464656614,0.09201781598549925,0.0,8.514331643219367e-26,2.8717496999131753e-08,2.5715726317829933e-23,0.0,1.2515504461603011e-38,1.8990145569018657e-13,5.187564753166638e-29,5.0258921524999033e-26,4.556771150437187e-37,3.632143228755305e-16,5.071244669324221e-17,1.3490465840674317e-59,4.3419389607495127e-13,9.481590931567981e-40,2.001088971379496e-27,1.6668008103080237e-47,2.871679985950273e-08,1.3886852158827157e-42,3.795317153621659e-07,2.9916329016759956e-07,2.0526703401931428e-07,2.412668876002965e-07,1.759938333020921e-07,1.0189428961718652e-07,9.998891612742344e-10,1.622456615943782e-09,1.9007388737568055e-11,4.4117566660463655e-11,1.6134070070562996e-09,6.818239498939897e-10,1.804001596634124e-11,9.772071963046664e-08
4.821180038030081e-12,0.08478463093452131,0.0,0.021050510826313353,0.031075110263184432,0.31940927513476786,0.3504845205554546,0.20701194498473494,0.0920178153226301,0.0,8.66759964035877e-26,2.888858046073258e-08,2.617808150349969e-23,0.0,1.296735436521665e-38,1.9339033239919377e-13,5.312285207459907e-29,5.0859536691668007e-26,4.638697700340584e-37,3.6755478461226644e-16,5.101456420290968e-17,1.3897127279722018e-59,4.3678081903223994e-13,9.652061201333617e-40,2.0489071329238634e-27,1.726977605800688e-47,2.8887874992855082e-08,1.422073954871211e-42,3.801944597203198e-07,3.00885547706004e-07,2.0654302658841533e-07,2.426773571072134e-07,1.7689263047319414e-07,1.0251737556927864e-07,1.009281800304241e-09,1.6419203507050744e-09,1.912381999664186e-11,4.491169707011478e-11,1.6327083808906496e-09,6.92659943387405e-10,1.8147488652819994e-11,9.830284894749986e-08
4.849731959677604e-12,0.08478463093452131,0.0,0.02105050360067363,0.031075110263184432,0.3194092727500255,0.35048451897410837,0.20701194350540764,0.09201781466796376,0.0,8.822700849923287e-26,2.9059663921561423e-08,2.664594579637844e-23,0.0,1.3432717230615757e-38,1.9692259485599737e-13,5.439241156081686e-29,5.146371937329962e-26,4.7216003874913425e-37,3.7192102599545835e-16,5.131668171041343e-17,1.4313536961128347e-59,4.3936774478895373e-13,9.82456258762097e-40,2.0975771771949714e-27,1.7889540383356928e-47,2.905895007600988e-08,1.4560611862250203e-42,3.80849001564181e-07,3.026071111903243e-07,2.078196633096356e-07,2.440875124180011e-07,1.7778982883388667e-07,1.0314063747727893e-07,1.0186970951508664e-09,1.6615009017843942e-09,1.9240289102290885e-11,4.5715309670759497e-11,1.6521246451029133e-09,7.035974010543475e-10,1.8254961338065455e-11,9.888497786005403e-08
4.878283881325126e-12,0.08478463093452131,0.0,0.021050496384553755,0.031075110263184432,0.31940927036556,0.3504845173930763,0.20701194202767675,0.09201781402139875,0.0,8.979646346301955e-26,2.9230747381618446e-08,2.7119351826814164e-23,0.0,1.3911914426136296e-38,2.0049853325936152e-13,5.56845915298882e-29,5.207146956988486e-26,4.8054849927443636e-37,3.7631304700720543e-16,5.1618799215755775e-17,1.473986910312335e-59,4.419546733470048e-13,9.99910711905375e-40,2.147109161556627e-27,1.8527729072419803e-47,2.9230025108967575e-08,1.490654019440373e-42,3.8149544239415313e-07,3.0432798090804315e-07,2.090969443156889e-07,2.4549735360320366e-07,1.7868543122799164e-07,1.0376407509687256e-07,1.0281348558629604e-09,1.6811982805308083e-09,1.9356796054503655e-11,4.652846091855728e-11,1.6716557997997537e-09,7.146365668317555e-10,1.8362434022077817e-11,9.946710636866071e-08
4.9068358029726485e-12,0.08478463093452131,0.0,0.02105048917785029,0.031075110263184432,0.31940926798137115,0.3504845158123582,0.20701194055153938,0.0920178133828348,0.0,9.138447209143663e-26,2.9401830840903793e-08,2.759833222520932e-23,0.0,1.4405273018292067e-38,2.0411843821876384e-13,5.699965908906351e-29,5.268278728141497e-26,4.890357296954434e-37,3.807308476296306e-16,5.1920916718939046e-17,1.5176299987403514e-59,4.445416047083057e-13,1.0175706824255392e-39,2.1975132023865017e-27,1.9184777707219346e-47,2.940110009172863e-08,1.5258596059893742e-42,3.8213388245465954e-07,3.0604815714652527e-07,2.1037486973724867e-07,2.4690688073334185e-07,1.795794404942676e-07,1.0438768818389512e-07,1.037594894472383e-09,1.7010124982439748e-09,1.94733408532687e-11,4.735120727182915e-11,1.69130184504061e-09,7.257776826214101e-10,1.8469906704857275e-11,1.0004923447384569e-07
4.935387724620171e-12,0.08478463093452131,0.0,0.021050481980461007,0.031075110263184432,0.31940926559745875,0.35048451423195415,0.2070119390769927,0.09201781275217291,0.0,9.299114523417382e-26,2.957291429941762e-08,2.80829196220209e-23,0.0,1.4913125838733102e-38,2.0778260075464013e-13,5.833788291327326e-29,5.329767250788125e-26,4.976223080976227e-37,3.8517442784488e-16,5.222303421996558e-17,1.5623007971280037e-59,4.4712853887476923e-13,1.035437373184906e-39,2.2487994750760446e-27,1.986112954768776e-47,2.9572175024293475e-08,1.561685139319971e-42,3.8276442074968473e-07,3.07767640193017e-07,2.1165343970296953e-07,2.48316093878914e-07,1.8047185946641871e-07,1.050114764943324e-07,1.0470770249728322e-09,1.7209435661741822e-09,1.9589923498574543e-11,4.8183605191034237e-11,1.7110627808377394e-09,7.370209883111807e-10,1.8577379386404015e-11,1.0063136217612913e-07
4.963939646267693e-12,0.08478463093452131,0.0,0.021050474792284966,0.031075110263184432,0.31940926321382285,0.3504845126518639,0.20701193760403389,0.09201781212931534,0.0,9.461659379472618e-26,2.974399775716008e-08,2.8573146647760396e-23,0.0,1.5435811551595113e-38,2.1149131229862882e-13,5.969953324512602e-29,5.39161252492753e-26,5.063088125664295e-37,3.8964378763512213e-16,5.2525151718837685e-17,1.6080173499827045e-59,4.4971547584830854e-13,1.0535119870457655e-39,2.3009782140303963e-27,2.0557235621360312e-47,2.9743249906662558e-08,1.5981378548559122e-42,3.8338715505812366e-07,3.094864303346467e-07,2.129326543395086e-07,2.4972499311039533e-07,1.8136269097310413e-07,1.0563543978432056e-07,1.0565810632988964e-09,1.7409914955223827e-09,1.970654399040971e-11,4.902571113874633e-11,1.7309386071562577e-09,7.48366721796042e-10,1.8684852066718226e-11,1.0121348947602547e-07
4.992491567915216e-12,0.08478463093452131,0.0,0.02105046761322239,0.031075110263184432,0.3194092608304633,0.3504845110720876,0.2070119361326601,0.09201781151416549,0.0,9.626092873100104e-26,2.991508121413132e-08,2.906904593299398e-23,0.0,1.5973674721240004e-38,2.1524486469381357e-13,6.108488189490668e-29,5.453814550558874e-26,5.150958211873076e-37,3.941389269825488e-16,5.282726921555767e-17,1.6547979118029844e-59,4.523024156308374e-13,1.071795726870381e-39,2.3540597126683046e-27,2.1273554813590872e-47,2.9914324738836337e-08,1.6352250299967114e-42,3.840021819489416e-07,3.112045278584251e-07,2.1421251377154627e-07,2.5113357849823866e-07,1.8225193783794676e-07,1.0625957781014596e-07,1.0661068273053335e-09,1.7611562974402352e-09,1.9823202328762737e-11,4.987758157963037e-11,1.750929323914183e-09,7.598151189988674e-10,1.8792324745800094e-11,1.0179561637404364e-07
5.021043489562738e-12,0.08478463093452131,0.0,0.02105046044317474,0.031075110263184432,0.31940925844737983,0.3504845094926251,0.20701193466286855,0.09201781090662804,0.0,9.792426105592686e-26,3.008616467033152e-08,2.957065010834241e-23,0.0,1.6527065880387485e-38,2.1904355019496479e-13,6.249420224057453e-29,5.516373327681342e-26,5.239839120456896e-37,3.986598458693737e-16,5.3129386710127855e-17,1.702660948293314e-59,4.548893582242699e-13,1.090289795520988e-39,2.4080543234220354e-27,2.2010553958288263e-47,3.008539952081524e-08,1.6729539841176117e-42,3.84609596796146e-07,3.12921933051245e-07,2.1549301812180696e-07,2.5254185011287423e-07,1.8313960287954239e-07,1.0688389032824526e-07,1.075654136746569e-09,1.7814379830301393e-09,1.993989851362214e-11,5.073927298041903e-11,1.7710349309824779e-09,7.713664138909983e-10,1.8899797423649814e-11,1.0237774287068709e-07
5.049595411210261e-12,0.08478463093452131,0.0,0.021050453282044652,0.031075110263184432,0.31940925606457254,0.3504845079134762,0.20701193319465644,0.09201781030660872,0.0,9.960670183806448e-26,3.025724812576079e-08,3.007799180448118e-23,0.0,1.7096341598637718e-38,2.2288766146877996e-13,6.392776922776135e-29,5.579288856294126e-26,5.329736632269958e-37,4.0320654427783317e-16,5.3431504202550544e-17,1.751625137578928e-59,4.574763036305201e-13,1.1089953958597964e-39,2.462972457737287e-27,2.2768707929173455e-47,3.02564742525997e-08,1.711332078569547e-42,3.8520949379357183e-07,3.1463864619988186e-07,2.1677416751107973e-07,2.539498080247096e-07,1.8402568891146853e-07,1.0750837709520532e-07,1.0852228132564138e-09,1.8018365633452733e-09,2.0056632544976457e-11,5.161084180988933e-11,1.7912554281850886e-09,7.830208385125984e-10,1.9007270100267575e-11,1.029598689664538e-07
5.078147332857783e-12,0.08478463093452131,0.0,0.021050446129735934,0.031075110263184432,0.31940925368204126,0.35048450633464096,0.2070119317280209,0.09201780971401455,0.0,1.013083622022204e-25,3.042833158041932e-08,3.0591103652140534e-23,0.0,1.7681864551385022e-38,2.267774915941228e-13,6.538585936976953e-29,5.642561136396446e-26,5.420656528166359e-37,4.077790221901852e-16,5.373362169282804e-17,1.8017093714206506e-59,4.600632518515029e-13,1.127913730748989e-39,2.518824586073105e-27,2.3548499731557447e-47,3.0427548934190164e-08,1.7503667166791065e-42,3.8580196596948734e-07,3.163546675909937e-07,2.1805596205823857e-07,2.5535745230413025e-07,1.849101987422937e-07,1.0813303786776316e-07,1.0948126803279999e-09,1.822352049389634e-09,2.0173404422814214e-11,5.249234453883922e-11,1.8115908152989914e-09,7.947786229927847e-10,1.9114742775653558e-11,1.0354199466183643e-07
5.1066992545053055e-12,0.08478463093452131,0.0,0.02105043898615355,0.031075110263184432,0.31940925129978576,0.3504845047561193,0.20701193026295917,0.09201780912875365,0.0,1.0302935333006222e-25,3.059941503430724e-08,3.111001828210554e-23,0.0,1.8284003589122686e-38,2.3071333406226135e-13,6.686875074757023e-29,5.706190167987525e-26,5.512604589000069e-37,4.123772795887095e-16,5.403573918096265e-17,1.8529327564297165e-59,4.62650202889133e-13,1.1470460030507215e-39,2.575621237901796e-27,2.435042059464019e-47,3.0598623565587064e-08,1.7900653437484967e-42,3.863871052010149e-07,3.1806999751112147e-07,2.193384018802625e-07,2.56764783021499e-07,1.857931351755863e-07,1.087578724028061e-07,1.1044235632939278e-09,1.842984452118072e-09,2.029021414712393e-11,5.338383764006418e-11,1.8320410920542312e-09,8.066399955695478e-10,1.9222215449807962e-11,1.041241199573223e-07
5.135251176152828e-12,0.08478463093452131,0.0,0.021050431851203616,0.031075110263184432,0.3194092489178061,0.3504845031779112,0.20701192879946842,0.0920178085507353,0.0,1.0476978646073616e-25,3.0770498487424716e-08,3.163476832521606e-23,0.0,1.8903133807138816e-38,2.346954827771044e-13,6.837672300980146e-29,5.7701759510666e-26,5.605586595624953e-37,4.1700131645570734e-16,5.433785666695665e-17,1.905314615282596e-59,4.652371567453265e-13,1.1663934156271233e-39,2.6333730017088395e-27,2.517497006433008e-47,3.0769698146790836e-08,1.830435447055505e-42,3.8696500222837687e-07,3.1978463624668893e-07,2.2062148709225522e-07,2.581718002471568e-07,1.866745010099233e-07,1.0938288045737152e-07,1.114055289306631e-09,1.8637337824363306e-09,2.0407061717894144e-11,5.428537758833391e-11,1.8526062581339647e-09,8.186051826094576e-10,1.9329688122730966e-11,1.0470624485339349e-07
5.16380309780035e-12,0.08478463093452131,0.0,0.021050424724793366,0.031075110263184432,0.3194092465361021,0.3504845016000164,0.20701192733754586,0.09201780797986986,0.0,1.0652977289148676e-25,3.094158193977191e-08,3.216538641236692e-23,0.0,1.953963661560322e-38,2.387242320554376e-13,6.991005737276629e-29,5.834518485632932e-26,5.699608328894754e-37,4.216511327735011e-16,5.463997415081234e-17,1.958874487935818e-59,4.678241134219984e-13,1.1859571713402974e-39,2.6920905249928043e-27,2.6022656096584424e-47,3.094077267780189e-08,1.8714845558534614e-42,3.875357466689629e-07,3.214985840840028e-07,2.2190521780746515e-07,2.595785040514222e-07,1.8755429903889952e-07,1.1000806178864698e-07,1.1237076873189435e-09,1.884600051201083e-09,2.0523947135113375e-11,5.519702086036894e-11,1.8732863131745026e-09,8.306744086271591e-10,1.9437160794422766e-11,1.0528836935052697e-07
5.192355019447873e-12,0.08478463093452131,0.0,0.021050417606831167,0.031075110263184432,0.31940924415467364,0.3504845000224351,0.20701192587718878,0.09201780741606884,0.0,1.0830942397827866e-25,3.1112665391348946e-08,3.270190517450784e-23,0.0,2.019389981004543e-38,2.4279987662715793e-13,7.146903662043085e-29,5.899217771685781e-26,5.794675569663108e-37,4.2632672852443436e-16,5.4942091632532025e-17,2.013632132840792e-59,4.704110729210652e-13,1.2057384730523198e-39,2.751784514265262e-27,2.6893995151270654e-47,3.111184715862068e-08,1.9132202413712045e-42,3.8809942703122473e-07,3.232118413092534e-07,2.231895941373044e-07,2.609848945045919e-07,1.8843253205113657e-07,1.1063341615397014e-07,1.1333805880648813e-09,1.90558326921997e-09,2.0640870398770155e-11,5.6118823934817336e-11,1.8940812567653515e-09,8.428478963046605e-10,1.9544633464883553e-11,1.0587049344919455e-07
5.220906941095395e-12,0.08478463093452131,0.0,0.021050410497226474,0.031075110263184432,0.31940924177352054,0.35048449844516694,0.2070119244183943,0.0920178068592448,0.0,1.1010885113642012e-25,3.128374884215601e-08,3.324435724264355e-23,0.0,2.0866317642223708e-38,2.469227116355064e-13,7.30539451044225e-29,5.964273809224432e-26,5.890794098783528e-37,4.3102810369087115e-16,5.5244209112117963e-17,2.0696075281586357e-59,4.729980352444431e-13,1.22573852362524e-39,2.8124657350507e-27,2.7789512286548317e-47,3.128292158924762e-08,1.9556501168130412e-42,3.8865613072839765e-07,3.249244082085142e-07,2.2447461619136858e-07,2.6239097167694035e-07,1.8930920283029138e-07,1.112589433108288e-07,1.143073824040627e-09,1.92668344725164e-09,2.0757831508853017e-11,5.705084329223145e-11,1.914991088449256e-09,8.551258665104131e-10,1.965210613411351e-11,1.0645261714986302e-07
5.2494588627429175e-12,0.08478463093452131,0.0,0.021050403395889834,0.031075110263184432,0.3194092393926428,0.3504844968682121,0.2070119229611597,0.09201780630931143,0.0,1.119281658411894e-25,3.1454832292193225e-08,3.3792775247833834e-23,0.0,2.155729089138516e-38,2.510930326373015e-13,7.466506874402809e-29,6.029686598248174e-26,5.987969697109417e-37,4.3575525825519643e-16,5.554632658957243e-17,2.1268208729749933e-59,4.755850003940489e-13,1.245958525921081e-39,2.8741450118864355e-27,2.8709741253771987e-47,3.1453995969683126e-08,1.998781837358714e-42,3.892059440920534e-07,3.2663628506774214e-07,2.2576028407745526e-07,2.637967356387205e-07,1.9018431415506556e-07,1.1188464301686073e-07,1.1527872294857151e-09,1.9479005960057814e-09,2.0874830465350488e-11,5.799313541504451e-11,1.9360158077222393e-09,8.675085383181908e-10,1.975957880211283e-11,1.0703474045299417e-07
5.27801078439044e-12,0.08478463093452131,0.0,0.021050396302732862,0.031075110263184432,0.3194092370120403,0.3504844952915703,0.20701192150548212,0.09201780576618347,0.0,1.1376747962846206e-25,3.162591574146076e-08,3.434719182119356e-23,0.0,2.2267226935916916e-38,2.553111356031697e-13,7.630269502619182e-29,6.095456138756315e-26,6.086208145494062e-37,4.405081921998154e-16,5.584844406489772e-17,2.185292588514861e-59,4.781719683717995e-13,1.2663996828018394e-39,2.936833228322531e-27,2.9655224592914794e-47,3.1625070299927646e-08,2.04262310016336e-42,3.8974895238548445e-07,3.28347472172778e-07,2.270465979015831e-07,2.652021864601632e-07,1.9105786879921387e-07,1.1251051502985388e-07,1.1625206403644219e-09,1.969234726143165e-09,2.0991867268251094e-11,5.89457567875475e-11,1.957155414033648e-09,8.799961290257649e-10,1.9867051468881697e-11,1.0761686335904485e-07
5.306562706037962e-12,0.08478463093452131,0.0,0.021050389217668254,0.031075110263184432,0.31940923463171295,0.3504844937152416,0.20701192005135888,0.09201780522977675,0.0,1.1562690409534117e-25,3.179699918995877e-08,3.490763959389272e-23,0.0,2.2996539825388316e-38,2.5957731691777546e-13,7.79671130055137e-29,6.161582430748173e-26,6.1855152247906364e-37,4.452869055071532e-16,5.615056153809609e-17,2.2450433193574105e-59,4.807589391796123e-13,1.2870631971294857e-39,3.0005413269217073e-27,3.0626513728512995e-47,3.1796144579981566e-08,2.0871816443574765e-42,3.9028523981692333e-07,3.3005796980934615e-07,2.2833355776801054e-07,2.666073242114776e-07,1.9192986953155336e-07,1.1313655910774606e-07,1.1722738943473537e-09,1.990685848275679e-09,2.1108941917543365e-11,5.990876389586581e-11,1.978409906786192e-09,8.925888541733824e-10,1.9974524134420308e-11,1.0819898586846704e-07
5.335114627685485e-12,0.08478463093452131,0.0,0.02105038214060974,0.031075110263184432,0.31940923225166046,0.35048449213922594,0.20701191859878718,0.09201780470000805,0.0,1.1750655090078908e-25,3.19680826376874e-08,3.5474151197156545e-23,0.0,2.374565035298421e-38,2.6389187338005065e-13,7.965861330424735e-29,6.228065474223074e-26,6.2858967158521995e-37,4.500913981596551e-16,5.64526790091698e-17,2.3060939346508117e-59,4.833459128194048e-13,1.307950271765963e-39,3.065280309259258e-27,3.162416906613115e-47,3.196721880984532e-08,2.132465251046885e-42,3.908148895525981e-07,3.317677782630551e-07,2.2962116377925406e-07,2.680121489628513e-07,1.9280031911597215e-07,1.1376277500862519e-07,1.1820468307932298e-09,2.0122539729663702e-09,2.122605441321583e-11,6.088221322793611e-11,1.9997792853359883e-09,9.052869275620435e-10,2.008199679872884e-11,1.0878110798170792e-07
5.363666549333007e-12,0.08478463093452131,0.0,0.02105037507147209,0.031075110263184432,0.3194092298718829,0.35048449056352327,0.20701191714776424,0.09201780417679524,0.0,1.194065317662614e-25,3.213916608464681e-08,3.604675926226543e-23,0.0,2.451498612832933e-38,2.6825510220342286e-13,8.13774881122984e-29,6.294905269180362e-26,6.387358399531696e-37,4.549216701397857e-16,5.675479647812113e-17,2.3684655293270548e-59,4.859328892930951e-13,1.3290621095731888e-39,3.1310612359229644e-27,3.26487600893482e-47,3.213829298951933e-08,2.1784817433126935e-42,3.9133798372962587e-07,3.3347689781939745e-07,2.309094160361063e-07,2.694166607844501e-07,1.936692203114381e-07,1.143891624907291e-07,1.1918392907308613e-09,2.0339391107294787e-09,2.1343204755257018e-11,6.186616127348308e-11,2.0212635489925995e-09,9.18090561271587e-10,2.0189469461807492e-11,1.0936322969920996e-07
5.39221847098053e-12,0.08478463093452131,0.0,0.021050368010171096,0.031075110263184432,0.31940922749238015,0.35048448898813334,0.2070119156982874,0.09201780366005725,0.0,1.2132695847634268e-25,3.231024953083714e-08,3.6625496420555115e-23,0.0,2.5304981650703627e-38,2.7266730101604153e-13,8.31240311872225e-29,6.362101815619389e-26,6.48990605668196e-37,4.597777214300299e-16,5.705691394495234e-17,2.4321794253167765e-59,4.885198686026013e-13,1.3503999134130544e-39,3.1978952265130093e-27,3.370086545726433e-47,3.2309367119003996e-08,2.2252389862112593e-42,3.9185460346874764e-07,3.3518532876375004e-07,2.3219831463765456e-07,2.708208597464188e-07,1.9453657587200778e-07,1.1501572131244558e-07,1.2016511168413245e-09,2.055741272030474e-09,2.146039294365546e-11,6.286066452399617e-11,2.04286269701908e-09,9.30999965678582e-10,2.0296942123656444e-11,1.0994535102141083e-07
5.420770392628052e-12,0.08478463093452131,0.0,0.02105036095662356,0.031075110263184432,0.31940922511315206,0.35048448741305627,0.20701191425035376,0.09201780314971393,0.0,1.2326794287938427e-25,3.2481332976258555e-08,3.7210395303416645e-23,0.0,2.6116078382648784e-38,2.7712876786100465e-13,8.489853785422346e-29,6.429655113539518e-26,6.593545468155708e-37,4.646595520128907e-16,5.735903140966566e-17,2.4972571727640777e-59,4.911068507498421e-13,1.3719648861474242e-39,3.2657934596418904e-27,3.478107310252863e-47,3.248044119829974e-08,2.272744886774154e-42,3.92364828886905e-07,3.3689307138137385e-07,2.3348785968129808e-07,2.7222474591888034e-07,1.954023885468353e-07,1.1564245123231224e-07,1.2114821534403204e-09,2.077660467286098e-09,2.157761897839968e-11,6.386577947270665e-11,2.0645767286320145e-09,9.440153494740258e-10,2.0404414784275895e-11,1.1052747194874368e-07
