Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202)
3.6605592172061105e-22,0.11302162890393913,0.0,0.02806327045684789,0.03107511026318443,0.3194096818763551,0.3504847921395393,0.20701222018021495,0.09201819554070591,0.0,1.4177949482986328e-50,2.157321880600716e-16,2.3076216826505824e-47,0.0,1.196030118465369e-80,1.4854313666773166e-33,7.533655130971089e-56,1.523824333333518e-38,5.432878593160609e-59,1.520639944418134e-33,9.942440112594515e-23,9.128779911841498e-96,5.074265587594534e-19,2.5927506841060044e-60,1.440828405815327e-51,1.3446548410577902e-87,2.1573228751768652e-16,1.5244694727398198e-74,7.982754504923694e-17,2.72855272887742e-17,1.9137774359665374e-17,2.1676682537338252e-17,1.7954587198420193e-17,8.731368733117518e-18,4.3793810380905864e-18,6.183412162406897e-29,3.402064695986603e-17,1.1659843958432757e-39,1.8619505502502018e-28,4.34187134881632e-28,3.360707656165008e-17,8.618201855540803e-18,4.5679305851248647e-42,8.807698686264757e-51,1.6285109682527964e-29,2.5555109936777235e-35,7.519270613127125e-41,5.519318215688119e-59,9.385612735607369e-20,6.140191464335056e-18,3.696889787272804e-18
7.32429876387982e-22,0.11302162890393913,0.0,0.028063270456847693,0.03107511026318442,0.31940968187635504,0.35048479213953904,0.20701222018021492,0.09201819554070582,0.0,1.135385840938462e-49,4.3165180634434805e-16,1.8479689096565923e-46,0.0,3.83202152858907e-79,5.94559691425735e-33,6.031504955248983e-55,6.09926853415614e-38,4.3507091329492935e-58,6.0865226797276696e-33,1.9893518313905445e-22,2.9255823351331834e-94,1.0152939746507519e-18,2.076303360616444e-59,1.153538810012588e-50,4.308207811745108e-86,4.3165200534598405e-16,2.4419749929516898e-73,1.597244450231011e-16,5.459476050742354e-17,3.829217580656075e-17,4.337219798676635e-17,3.5924773515592894e-17,1.7470323365216488e-17,8.762566924328649e-18,2.4749763087686452e-28,6.80708513888554e-17,9.334964851196611e-39,7.4526545842441435e-28,1.737880063735063e-27,6.72433512784362e-17,1.7243891288681803e-17,1.8283626653690369e-41,7.0515143861885e-50,6.518277664143997e-29,2.045959627153356e-34,6.050652665449351e-40,1.7772276243026648e-57,1.8779379788436474e-19,1.2285717586750164e-17,7.396991467918362e-18
1.4651777857227237e-21,0.11302162890393913,0.0,0.028063270456847297,0.03107511026318441,0.3194096818763549,0.3504847921395385,0.20701222018021487,0.09201819554070566,0.0,9.087688504574442e-49,8.634910429129001e-16,1.47912411900575e-45,0.0,1.227003469335941e-77,2.379013456990191e-32,4.8270371667353385e-54,2.4405018801798207e-37,3.4823306710932777e-57,2.4354018781760752e-32,3.9795674716527285e-22,9.368865877590544e-93,2.0310288064333343e-18,1.6618842248981367e-58,9.231816320140872e-50,1.3794770964081e-84,8.634914410025677e-16,3.909420524742474e-72,3.19518244900938e-16,1.0921322693950066e-16,7.660097870828386e-17,8.676322888374009e-17,7.186514614598968e-17,3.494823263200775e-17,1.7528938694665674e-17,9.903129041726582e-28,1.3617126024683704e-16,7.470808967596323e-38,2.982032586966842e-27,6.953783947584578e-27,1.3451590071200831e-16,3.4495270154865464e-17,7.31583216814321e-41,5.643354575018672e-49,2.608151923265227e-28,1.637384664198737e-33,4.8914420966281095e-39,5.747409856078688e-56,3.756691391074814e-19,2.4576769831543363e-17,1.479719482786596e-17
2.9306736043922072e-21,0.11302162890393913,0.0,0.028063270456846506,0.03107511026318439,0.3194096818763546,0.35048479213953737,0.20701222018021476,0.09201819554070534,0.0,7.271991964078998e-48,1.7271695160500018e-15,1.183598964893082e-44,0.0,3.927622075401587e-76,9.517604880191976e-32,3.862363297214332e-53,9.763596680106973e-37,2.786570055048563e-56,9.743193351106636e-32,7.95999875217709e-22,2.9991579445524776e-91,4.0624984699984385e-18,1.3298440766984483e-57,7.386855691956804e-49,4.415688163698074e-83,1.7271703123156885e-15,6.256881855278752e-71,6.391058443770464e-16,2.1845015978276854e-16,1.5321858454345963e-16,1.7354529067015764e-16,1.4374589139098881e-16,6.990405117596352e-17,3.506168222678332e-17,3.961896470302788e-27,2.723720779628118e-16,5.9777822515656236e-37,1.1930072131316011e-26,2.781966381477258e-26,2.6906099957915197e-16,6.899802788683944e-17,2.9268092088467157e-40,4.515541029924614e-48,1.0434240510502255e-27,1.3101487516558322e-32,3.992440773915821e-38,1.8760837248006993e-54,7.514198222198532e-19,4.9158874320981677e-17,2.959760154238712e-17
5.861665241731175e-21,0.11302162890393913,0.0,0.028063270456844924,0.031075110263184345,0.319409681876354,0.3504847921395352,0.20701222018021453,0.0920181955407047,0.0,5.818330125351403e-47,3.4545264623241945e-15,9.469990544254011e-44,0.0,1.2570328555541682e-74,3.8073533437698384e-31,3.0901842964134546e-52,3.905756526555633e-36,2.229538285765231e-55,3.8975945306730234e-31,1.592086131322579e-21,9.599099187720065e-90,8.125437797128407e-18,1.0640099565146658e-56,5.910045668045402e-48,1.4132380853069423e-81,3.4545280549417467e-15,1.0012458415710814e-69,1.2782810422110017e-15,4.3692402538575917e-16,3.0645379634072915e-16,3.4710941421287335e-16,2.875073818178093e-16,1.3981568830536793e-16,7.012716925679296e-17,1.5848875683739058e-26,5.447737133948077e-16,4.7826798812351996e-36,4.7724172371389597e-26,1.112877119064513e-25,5.381511973134372e-16,1.38003543349214e-16,1.170818936573378e-39,3.612775745051664e-47,4.17398348094364e-27,1.0482061116994929e-31,3.3199359272253967e-37,6.237035656923785e-53,1.5029211911091514e-18,9.832308329926599e-17,5.919841494993325e-17
1.172364851640911e-20,0.11302162890393913,0.0,0.028063270456841764,0.03107511026318426,0.3194096818763528,0.3504847921395309,0.20701222018021412,0.09201819554070342,0.0,4.6549587399006325e-46,6.9092403548725376e-15,7.576471994717948e-43,0.0,4.022815232823332e-73,1.5230045453607331e-30,2.4722652296888455e-51,1.5623661837883604e-35,1.783743532194164e-54,1.5591012525436106e-30,3.18425864353231e-21,3.071998773153362e-88,1.6251316451387388e-17,8.512618465629077e-56,4.7282609925398465e-47,4.522710502003444e-80,6.909243540193126e-15,1.6021091516597375e-68,2.5566314334058664e-15,8.738717562575597e-16,6.129242204429409e-16,6.942376611778269e-16,5.750303624187392e-16,2.796389627301487e-16,1.4025814317990982e-16,6.33980824594904e-26,1.089576984258984e-15,3.8263255474521226e-35,1.9090445747558351e-25,4.451689611937945e-25,1.076331592781999e-15,2.7601457426766945e-16,4.6834660827497905e-39,2.8903576704485817e-46,1.669619402686233e-26,8.385848428267709e-31,2.857165524338856e-36,2.1449025929511927e-51,3.0059239395459648e-18,1.9665150125346542e-16,1.184000416790409e-16
2.344761506576498e-20,0.11302162890393913,0.0,0.02806327045683544,0.03107511026318408,0.31940968187635044,0.3504847921395222,0.20701222018021326,0.09201819554070087,0.0,3.724084851365097e-45,1.3818668139969053e-14,6.061369425353838e-42,0.0,1.2873504921649747e-71,6.092152017212419e-30,1.9778598185609432e-50,6.249591883749256e-35,1.427039988566403e-53,6.2365318927382695e-30,6.368603667951736e-21,9.830855351551332e-87,3.25030737599015e-17,6.810310304485475e-55,3.782698580188561e-46,1.4473231440426514e-78,1.381867451069294e-14,2.5634672904402698e-67,5.113332197903412e-15,1.7477672166644369e-15,1.2258650706780558e-15,1.3884941546258226e-15,1.1500763226097546e-15,5.592855122435974e-16,2.8052009047853333e-16,2.535974895999076e-25,2.1791835259880765e-15,3.061133098118904e-34,7.636333663285177e-25,1.780712069582613e-24,2.152692383719088e-15,5.520366360794061e-16,1.8734243601948442e-38,2.3123408062239985e-45,6.678278074747961e-26,6.708520294709197e-30,2.607517305998089e-35,7.816867454923886e-50,6.01192947905246e-18,3.9330833715238724e-16,2.3680329479331743e-16
4.689554816447672e-20,0.11302162890393913,0.0,0.028063270456822793,0.03107511026318373,0.31940968187634566,0.35048479213950484,0.20701222018021156,0.09201819554069575,0.0,2.9793150255891513e-44,2.7637523710161397e-14,4.849172273284548e-41,0.0,4.1196009661213005e-70,2.4368935075789828e-29,1.5823077354762318e-49,2.4998621834452726e-34,1.1416500562531863e-52,2.4946381336389317e-29,1.2737293716790443e-20,3.145947198852237e-85,6.500658837691435e-17,5.44833445769653e-54,3.0261947799213203e-45,4.631523317677102e-77,2.7637536451680788e-14,4.1016217841491306e-66,1.0226733655329772e-14,3.495558132131299e-15,2.4517467792710793e-15,2.7770071395941684e-15,2.300168238948409e-15,1.1185786139260443e-15,5.610439828853405e-16,1.0144002797835618e-24,4.358396609449217e-15,2.448935544916204e-33,3.0545645397991444e-24,7.122920704802612e-24,4.305413965593128e-15,1.1040807596021814e-15,7.493772172691051e-38,1.8498942583603002e-44,2.671070108728304e-25,5.366371692340872e-29,2.600742957010385e-34,3.1112397158449626e-48,1.2023940728596924e-17,7.866220089123232e-16,4.736097996461158e-16
9.37914143619002e-20,0.11302162890393913,0.0,0.028063270456797497,0.03107511026318303,0.3194096818763361,0.35048479213947015,0.20701222018020815,0.09201819554068552,0.0,2.3834708784138043e-43,5.527523485054335e-14,3.879368512060515e-40,0.0,1.318285012606718e-68,9.747686883022745e-29,1.2658554630066078e-48,9.999499593899026e-34,9.133272712176677e-52,9.978603286308685e-29,2.5474673814467268e-20,1.0067148616065149e-83,1.3001361761087862e-16,4.358702052063158e-53,2.420970191666397e-44,1.4821017436976307e-75,5.5275260333609347e-14,6.5626541498803915e-65,2.0453536283907558e-14,6.991139941677453e-15,4.903510228948445e-15,5.554033101820278e-15,4.6003520554522085e-15,2.2371648279131353e-15,1.1220917589371949e-15,4.057621776139456e-24,8.716822776383327e-15,1.959160065730588e-32,1.2218320319295702e-23,2.849182748249321e-23,8.610857129340654e-15,2.2081690062449408e-15,2.9975229240687598e-37,1.479923659396051e-43,1.0682189007140733e-24,4.292309866108633e-28,2.903912190196908e-33,1.385771741377614e-46,2.4047963909811745e-17,1.5732493522805643e-15,9.47222803848694e-16
1.8758314675674715e-19,0.11302162890393913,0.0,0.028063270456746905,0.03107511026318163,0.319409681876317,0.3504847921394007,0.20701222018020135,0.09201819554066507,0.0,1.9067842459364548e-42,1.1055065713129631e-13,3.103507087065374e-39,0.0,4.218532370525536e-67,3.899135259936011e-28,1.0126901959847411e-47,3.999810009606185e-33,7.306647074711467e-51,3.991451463648519e-28,5.094943400981859e-20,3.221506370023772e-82,2.6002767607856123e-16,3.486975436064824e-52,1.936781902564431e-43,4.7427484363390055e-74,1.1055070809727795e-13,1.0500294073314036e-63,4.0907140395963496e-14,1.398230347521947e-14,9.807037258268977e-15,1.1108084995430169e-14,9.200719623765778e-15,4.4743372983761035e-15,2.244187275993865e-15,1.6230528531823333e-23,1.743367511029886e-14,1.56733270956678e-31,4.8873405684485745e-23,1.1396759773480752e-22,1.7221743456833493e-14,4.416345497919297e-15,1.1990112799251906e-36,1.183941676872007e-42,4.2711708130710835e-24,3.432558044087067e-27,3.6397053629139354e-32,6.930200274633102e-45,4.809601300074502e-17,3.146504038410522e-15,1.8944487902417745e-15
3.751666115464411e-19,0.11302162890393913,0.0,0.028063270456645723,0.031075110263178825,0.31940968187627883,0.3504847921392618,0.20701222018018772,0.09201819554062415,0.0,1.5254304140365128e-41,2.2110150169275845e-13,2.4828105806236134e-38,0.0,1.3499336143193786e-65,1.5596965147616205e-27,8.101578721722589e-47,1.5999260382543346e-32,5.845329221778286e-50,1.596582614288168e-27,1.0189895440051186e-19,1.0308850484784464e-80,5.200557930129429e-16,2.789585866626987e-51,1.5494278251405416e-42,1.5176831599503134e-72,2.21101603623861e-13,1.6800508454831804e-62,8.181434403967734e-14,2.796463020010237e-14,1.9614091836781756e-14,2.2216188659280632e-14,1.8401454501616804e-14,8.948682409257178e-15,4.4883781699190614e-15,6.492219788733723e-23,3.4867379778319154e-14,1.2538680385206112e-30,1.9549387224596243e-22,4.55870954369105e-22,3.444351611181031e-14,8.83269847482335e-15,4.79604397920809e-36,9.471539848448918e-42,1.7070995128834822e-23,2.7439727084884206e-26,5.0159679144151265e-31,3.813186693592736e-43,9.619212209662647e-17,6.2930134082443375e-15,3.78890067497964e-15
7.503335411258288e-19,0.11302162890393913,0.0,0.02806327045644336,0.03107511026317322,0.3194096818762025,0.35048479213898404,0.2070122201801605,0.09201819554054233,0.0,1.2203455381443915e-40,4.4220319081550756e-13,1.986250428881552e-37,0.0,4.3197927936698276e-64,6.239112726008009e-27,6.481340001330644e-46,6.399708221845579e-32,4.6762680022291064e-49,6.386334506824392e-27,2.0379799518186101e-19,3.2988369712489775e-79,1.0401120268777726e-15,2.2316709004119608e-50,1.2395431867770153e-41,4.8565919892935465e-71,4.4220339467401074e-13,2.6880843847803485e-61,1.6362873300551688e-13,5.5929282281063666e-14,3.92282030733815e-14,4.4432395493504324e-14,3.6802923222214464e-14,1.7897373310839827e-14,8.976759397016982e-15,2.5968896631172307e-22,6.973478911511669e-14,1.003095192070582e-29,7.8197599356203505e-22,1.8234848469058014e-21,6.888706142172853e-14,1.766540440285284e-14,1.9184136097474668e-35,7.577252363588488e-41,6.817459117395502e-23,2.1918625313844887e-25,7.372113086282652e-30,2.239131171166961e-41,1.9238438394445235e-16,1.2586032138207555e-14,7.577804092262225e-15
1.5006674002846044e-18,0.11302162890393913,0.0,0.028063270456038635,0.031075110263162002,0.3194096818760498,0.35048479213842854,0.20701222018010604,0.09201819554037867,0.0,9.762769132803634e-40,8.844065690603052e-13,1.5890011288463e-36,0.0,1.3823345423596885e-62,2.4959028973418236e-26,5.185189470502973e-45,2.5598841025059126e-31,3.7410162517042315e-48,2.5545346062738775e-26,4.075960767444097e-19,1.0556286013771737e-77,2.0802244945916963e-15,1.7853376031712837e-49,9.916349287727436e-41,1.5541103903619771e-69,8.844069767622448e-13,4.300937431659682e-60,3.272574376508761e-13,1.118585809677688e-13,7.845643386542215e-14,8.88648071880428e-14,7.360585652299267e-14,3.57947578332866e-14,1.7953519608203664e-14,1.038756272712721e-21,1.3946960779173962e-13,8.024764788192227e-29,3.1279050278469452e-21,7.293940666998391e-21,1.3777415204142326e-13,3.533081615579732e-14,7.673629584805735e-35,6.061993060547559e-40,2.7182690671749234e-22,1.748206039544519e-24,1.1249115474425242e-28,1.3657946262341282e-39,3.8476908226438126e-16,2.517206955931618e-14,1.515560951805506e-14
3.001335118602156e-18,0.11302162890393913,0.0,0.028063270455229185,0.031075110263139572,0.31940968187574437,0.3504847921373175,0.2070122201799971,0.09201819554005136,0.0,7.81021723727969e-39,1.768813325547098e-12,1.271201217353729e-35,0.0,4.42347196931374e-61,9.985651120188812e-26,4.1483372199469506e-44,1.0239538037573687e-30,2.992813741327899e-47,1.0218139981060394e-25,8.151922398689085e-19,3.378012757318402e-76,4.160449429956602e-15,1.4282704356692295e-48,7.933081086549107e-40,4.973154860947237e-68,1.76881414089045e-12,6.881501792756925e-59,6.545145537965786e-13,2.2371715644031354e-13,1.5691292872937495e-13,1.7772962268148487e-13,1.4721170656288433e-13,7.158953775530203e-14,3.590703105854638e-14,4.155026369308785e-21,2.789392451570966e-13,6.419813461752761e-28,1.2511622574147642e-20,2.917575899089127e-20,2.7554833328024587e-13,7.066163924922835e-14,3.069468858693706e-34,4.850923481046014e-39,1.0803974938336637e-21,1.390182506012933e-23,1.7487063856906326e-27,8.490013639599903e-38,7.695391774015499e-16,5.034414424626104e-14,3.0311214734553576e-14
4.502002836919707e-18,0.11302162890393913,0.0,0.028063270454419736,0.031075110263117142,0.31940968187543894,0.3504847921362064,0.20701222017988816,0.09201819553972405,0.0,2.3186584052460407e-38,2.653220082031089e-12,3.7738788791675797e-35,0.0,2.0693988219530362e-60,2.1222484346679235e-25,1.1862004707389563e-43,2.1759019347085268e-30,8.884916418907772e-47,2.1713548374717444e-25,1.2227884029928092e-18,1.61610212264997e-75,6.240674365258564e-15,4.240178153843418e-48,2.268365517844765e-39,2.3265527354747696e-67,2.6532213049703932e-12,2.622002395271069e-58,9.817713767975278e-13,3.355757100119972e-13,2.353694568790053e-13,2.6659443027929276e-13,2.2081754004111498e-13,1.073843285544353e-13,5.386053353686434e-14,8.82943235578477e-21,4.184088825345648e-13,1.8356655717754636e-27,2.6587199912601838e-20,6.199847854231633e-20,4.1332251451850163e-13,1.0599246193020143e-13,6.52271745911868e-34,1.387477739431096e-38,2.2857697258928015e-21,3.961375561768563e-23,6.385048141887437e-27,4.707564494361323e-37,1.1543099710362327e-15,7.551621877793234e-14,4.5466814315967103e-14
