Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231)
1.4350767447448742e-21,0.07540679193649383,0.0,0.01872350643783089,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.2070122201802149,0.09201819554070573,0.0,6.097895266715043e-57,7.463262598702731e-19,9.327538713792655e-55,0.0,9.609082069969469e-118,1.705703960485008e-39,1.975384798731809e-90,1.0254719898449547e-47,9.26592940511972e-70,2.098320245906296e-62,8.134907508263681e-29,1.1135239322595662e-113,1.0659398085319066e-24,5.259943681484893e-73,5.786211440838208e-87,7.34945492588004e-125,7.463262599516154e-19,3.001855916808957e-90,2.5562593548581705e-16,8.737445747180886e-17,2.7962625807471685e-17,6.94136622838246e-17,5.749466737243143e-17,2.7959826391150324e-17,2.7994161434239503e-21,8.797643479204034e-29,3.7702657710689864e-23,7.696113711292903e-40,8.797643479174539e-29,9.89599377044924e-31,3.663671789702033e-23
2.87140029812984e-21,0.07540679193649383,0.0,0.018723506437830363,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021484,0.09201819554070548,0.0,4.883261824047372e-56,1.4933009352573751e-18,7.469595937800936e-54,0.0,6.159319475357176e-116,6.831599378089633e-39,3.1640928791087456e-89,4.1045604165128257e-47,7.420258523514176e-69,1.6803580093266716e-61,1.627688270332863e-28,3.568610458918003e-112,2.1328057159419078e-24,4.2122209472238607e-72,9.267997047436715e-86,4.710921045365299e-123,1.493300935420117e-18,4.808186398030422e-89,5.114739610962971e-16,1.748248267217001e-16,5.59495458169636e-17,1.388876318325147e-16,1.1503928666713845e-16,5.594394455163045e-17,5.601264620961324e-21,3.521350123736304e-28,7.54380718675963e-23,6.161570535626627e-39,3.5213501237126915e-28,3.960976584130605e-30,7.330526613104932e-23
5.744047404899771e-21,0.07540679193649383,0.0,0.018723506437829312,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.20701222018021473,0.09201819554070496,0.0,3.908588670309822e-55,2.9872502860315784e-18,5.978704215799425e-53,0.0,3.9450112538606454e-114,2.7370014129728546e-38,5.065438071387748e-88,1.6423588103580855e-46,5.9392142876621745e-68,1.3449674651839368e-60,3.256083309345852e-28,1.1428094966876546e-110,4.2665375307623154e-24,3.371483992540716e-71,1.4836853762472791e-84,3.01731793493555e-121,2.9872502863570787e-18,7.697274161674729e-88,1.023170011790534e-15,3.497255652191384e-16,1.1192338583781918e-16,2.7783557092879014e-16,2.301285252439497e-16,1.1191218087287087e-16,1.1204962098646407e-20,1.4089987265852817e-27,1.5090890021239887e-22,4.931129055540072e-38,1.4089987265663846e-27,1.584906659208349e-29,1.4664236259910724e-22
1.1489341618439634e-20,0.07540679193649383,0.0,0.018723506437827206,0.031075110263184432,0.31940968187635427,0.350484792139539,0.2070122201802145,0.09201819554070394,0.0,3.127662814045178e-54,5.975148987579983e-18,4.784174654646667e-52,0.0,2.525784946759418e-112,1.0977566838962588e-37,8.107352753541287e-87,6.570504681264577e-46,4.752574711499214e-67,1.0762464617753741e-59,6.512873387371826e-28,3.658357613273238e-109,8.534001160404749e-24,2.6978702547337386e-70,2.374543674189866e-83,1.931828925980362e-119,5.975148988230838e-18,1.2318980350568246e-86,2.046562111072112e-15,6.995270422046381e-16,2.238710658870173e-16,5.557314491169223e-16,4.603070023471604e-16,2.238486535164724e-16,2.2412359144457892e-20,5.6369123911833474e-27,3.018505570259629e-22,3.94565245529151e-37,5.636912391032142e-27,6.340659341888834e-29,2.9331655553522286e-22
2.2979930045519356e-20,0.07540679193649383,0.0,0.018723506437822994,0.031075110263184432,0.3194096818763533,0.3504847921395384,0.20701222018021403,0.0920181955407019,0.0,2.5024470410295974e-53,1.1950946390676782e-17,3.8278242956793387e-51,0.0,1.616818299990998e-110,4.413609086635608e-37,1.2974972978898622e-85,2.6284157757048908e-45,3.802541140514228e-66,8.611061785796683e-59,1.302645354342376e-27,1.1708932388087764e-107,1.706892841969609e-23,2.1585694614274634e-69,3.7997946810991936e-82,1.2366091130658608e-117,1.1950946391977694e-17,1.971304229524511e-85,4.093346301207688e-15,1.399129996138131e-15,4.477664260153618e-16,1.111523205475511e-15,9.206639563519352e-16,4.47721598808158e-16,4.482716159784612e-20,2.2549484664925554e-26,6.037338711489264e-22,3.1568216805293576e-36,2.2549484663715796e-26,2.5364706980227827e-28,5.866649414074527e-22
4.59611068996788e-20,0.07540679193649383,0.0,0.018723506437814574,0.031075110263184432,0.3194096818763515,0.3504847921395373,0.20701222018021312,0.0920181955406978,0.0,2.0020843564760416e-52,2.3902541196870344e-17,3.0624532771620974e-50,0.0,1.034868643738067e-108,1.783296178056573e-36,2.076600164883161e-84,1.0514090924450128e-44,3.0422254726908527e-65,6.889285491890632e-58,2.605361385552757e-27,3.747208485683446e-106,3.413878293830466e-23,1.7269648788702252e-68,6.080113988988749e-81,7.915061975249066e-116,2.3902541199468768e-17,3.1543006812198924e-84,8.186914647768519e-15,2.7983359038550895e-15,8.955571463918427e-16,2.2231067181219878e-15,1.841377863554899e-15,8.954674894094603e-16,8.965679995168336e-20,9.020160898937053e-26,1.2075005013781966e-21,2.525577237242334e-35,9.02016089796921e-26,1.014629997377644e-27,1.1733617131519074e-21
9.192346060799769e-20,0.07540679193649383,0.0,0.018723506437797733,0.031075110263184432,0.3194096818763478,0.3504847921395351,0.2070122201802113,0.09201819554068962,0.0,1.6017181761887736e-51,4.7805730809257316e-17,2.450040160346894e-49,0.0,6.623544035961641e-107,7.275578366968361e-36,3.324156794035565e-83,4.2057219356292766e-44,2.4338574046151705e-64,5.511602824135993e-57,5.2107934479734955e-27,1.1991627378498764e-104,6.827849197562538e-23,1.3816156283218915e-67,9.728608802954738e-80,5.0658841030483936e-114,4.780573081444035e-17,5.047052227231723e-83,1.6374051206048907e-14,5.5967477186888955e-15,1.791138587623974e-15,4.4462737431321364e-15,3.682805674734484e-15,1.790959270683788e-15,1.7931621044759872e-19,3.6081377673631376e-25,2.415033769770106e-21,2.0205097480373263e-34,3.608137766588829e-25,4.058606022878457e-27,2.346755256640797e-21
1.838481680246355e-19,0.07540679193649383,0.0,0.01872350643776405,0.031075110263184432,0.3194096818763404,0.3504847921395306,0.2070122201802076,0.09201819554067324,0.0,1.2813948176635806e-50,9.561211003403066e-17,1.9600631442031393e-48,0.0,4.2392539081031454e-105,3.0240609305121206e-35,5.323489490175829e-82,1.6823058875737615e-43,1.9471167347472444e-63,4.409352032621004e-56,1.0421657572814881e-26,3.837410399402996e-103,1.3655791005068112e-22,1.1053099930146636e-66,1.55663469361033e-78,3.242244121054776e-112,9.561211004434123e-17,8.075420475838552e-82,3.274832378324458e-14,1.119357134595607e-14,3.582301472004913e-15,8.892607792021217e-15,7.365661284188278e-15,3.5819428335193375e-15,3.5863556659237554e-19,1.4432697885440693e-24,4.830100338287406e-21,1.6164269817197965e-33,1.4432697879246128e-24,1.6234616924205335e-26,4.6935423436184965e-21
3.6769758285791104e-19,0.07540679193649383,0.0,0.018723506437696685,0.031075110263184432,0.3194096818763256,0.3504847921395216,0.20701222018020024,0.09201819554064049,0.0,1.0251239648777414e-49,1.9122486848357484e-16,1.5680629218361606e-47,0.0,2.7132620784129986e-103,1.3006709713118832e-34,8.532850541296524e-81,6.729257777090504e-43,1.5577057123138167e-62,3.527509535631652e-55,2.084338582249728e-26,1.227985670125734e-101,2.731167462024498e-22,8.842549906079375e-66,2.4907354853447336e-77,2.0750613850062334e-110,1.9122486850397395e-16,1.2920782292151784e-80,6.54968667801757e-14,2.2387218590888655e-14,7.164627248433494e-15,1.77852758852745e-14,1.473137245147437e-14,7.163909960338012e-15,7.17276419493562e-19,5.7731085167883026e-24,9.660233602255922e-21,1.2931492583213493e-32,5.7731085118326226e-24,6.4939019479551e-26,9.387116517573578e-21
7.353964125244622e-19,0.07540679193649383,0.0,0.018723506437561956,0.031075110263184432,0.3194096818762961,0.3504847921395036,0.2070122201801855,0.09201819554057498,0.0,8.201024162132765e-49,3.8245038538265346e-16,1.2544553000913115e-46,0.0,1.736634980235666e-101,5.931022547272771e-34,1.370124342585814e-79,2.69170995620975e-42,1.2461694996761856e-61,2.8220187923570946e-54,4.168684232186059e-26,3.9295770922619227e-100,5.462344185126159e-22,7.074067909754594e-65,3.985510028346025e-76,1.3280474523829002e-108,3.82450385422563e-16,2.067333929254791e-79,1.309939441441981e-13,4.47745130423468e-14,1.4329278831957476e-14,3.557061205368157e-14,2.946279457956056e-14,1.432784421856566e-14,1.4345666877413553e-18,2.3092492786780756e-23,1.9320500637928632e-20,1.0345224751709208e-31,2.309249274713558e-23,2.597585104119718e-25,1.8774264865482465e-20
1.4707940718575646e-18,0.07540679193649383,0.0,0.018723506437292495,0.031075110263184432,0.319409681876237,0.35048479213946765,0.20701222018015603,0.09201819554044399,0.0,6.56083230697459e-48,7.649014191807713e-16,1.0035662251481754e-45,0.0,1.1116248165183023e-99,2.9550731304922087e-33,2.2077635285829227e-78,1.0766853515595134e-41,9.969375716746301e-61,2.257619499427302e-53,8.337375532058128e-26,1.2574683411933489e-98,1.092469763159463e-21,5.659265521780674e-64,6.377841914866361e-75,8.4995313460121e-107,7.64901419257036e-16,3.3077412968531014e-78,2.6198806435289267e-13,8.954910179163493e-14,2.8658582121672724e-14,7.114128431809773e-14,5.892563800978903e-14,2.865571275338213e-14,2.8691814740094043e-18,9.237008854067888e-23,3.8641036740216755e-20,8.276192064648401e-31,9.237008822351739e-23,1.0390495380489842e-24,3.7548561561295123e-20
2.941589390523769e-18,0.07540679193649383,0.0,0.01872350643675357,0.031075110263184432,0.3194096818761188,0.35048479213939576,0.2070122201800971,0.09201819554018201,0.0,5.248671036490852e-47,1.5298034867768503e-15,8.028537741851683e-45,0.0,7.116650556054242e-98,1.6481591908891267e-32,3.582217232180917e-77,4.3067441443858434e-41,7.975508461137167e-60,1.8060973857480313e-52,1.667475813179989e-25,4.0239045664981084e-97,2.1849404525592173e-21,4.5274168950183475e-63,1.0207797417158981e-73,5.439710854711883e-105,1.5298034869151611e-15,5.292391683076139e-77,5.239761666929537e-13,1.7909827867569858e-13,5.731718919177242e-14,1.4228262855733809e-13,1.1785132156647042e-13,5.731144989645982e-14,5.738548045561953e-18,3.694805885833256e-22,7.728211706856378e-20,6.620958539763606e-30,3.6948058604603217e-22,4.156314196253763e-24,7.509715495290005e-20
4.4123847091899734e-18,0.07540679193649383,0.0,0.01872350643621465,0.031075110263184432,0.3194096818760006,0.3504847921393239,0.20701222018003818,0.09201819553992002,0.0,1.5581996519414018e-46,2.2947055543727725e-15,2.3834728121465017e-44,0.0,4.0410932293239223e-97,4.2889320853284315e-32,1.3651939875315473e-76,9.151833018155793e-41,2.367729739928197e-59,5.361853121037859e-52,2.501214073153928e-25,1.925108825142087e-96,3.277411142065032e-21,1.3440772685055589e-62,3.8624666488668045e-73,3.0885080954027683e-104,2.294705554562465e-15,2.0022197935169744e-76,7.859641309557582e-13,2.6864745494524963e-13,8.597579675254132e-14,2.1342397250698652e-13,1.7677700181937653e-13,8.596718711298226e-14,8.608051616056237e-18,7.851463968363137e-22,1.1592320552068165e-19,1.893180689311759e-29,7.851463895798497e-22,8.83233587716887e-24,1.126457483444846e-19
7.353975346522382e-18,0.07540679193649383,0.0,0.018723506435136806,0.031075110263184432,0.3194096818757642,0.35048479213918005,0.20701222017992033,0.09201819553939604,0.0,7.298937329068744e-46,3.824509689563989e-15,1.1164691675896116e-43,0.0,1.0871810935864614e-95,1.717014214535055e-31,1.1116674888715663e-75,2.530213108943545e-40,1.1090947788605751e-58,2.511605611559861e-51,4.168690593100856e-25,2.902950918234578e-95,5.462352521500901e-21,6.29594271569973e-62,3.050526638140162e-72,8.302768512210522e-103,3.8245096898137905e-15,1.5801726496528654e-75,1.3099395071729305e-12,4.4774580502630133e-13,1.4329301383675697e-13,3.5570665924791554e-13,2.9462834911008885e-13,1.4327866183980605e-13,1.43476067522324e-17,2.1706992436275078e-21,1.932054149200005e-19,8.700356829270754e-29,2.170699210284639e-21,2.4420002687631234e-23,1.8774293512757197e-19
1.0001406920121551e-17,0.07540679193649383,0.0,0.01872350643416675,0.031075110263184432,0.3194096818755514,0.3504847921390506,0.20701222017981427,0.09201819553892446,0.0,1.6843040200991287e-45,5.201333411235576e-15,2.576366151182674e-43,0.0,4.722398589141347e-95,3.740575924029559e-31,3.1801736864425286e-75,4.505560180896137e-40,2.5593489990192784e-58,5.795785383116514e-51,5.669419461052323e-25,1.059012153199353e-94,7.428799763335866e-21,1.4528528124406763e-61,8.56470854784489e-72,3.605176292451055e-102,5.201333411505021e-15,4.434480599612816e-75,1.7815168996382192e-12,6.089343181137423e-13,1.948785107979167e-13,4.83761076379073e-13,4.006945509971517e-13,1.9485898933124922e-13,1.9513649020895865e-17,3.865372456931292e-21,2.6275942962749343e-19,1.9584417080560612e-28,3.8653723818771345e-21,4.3486193992000624e-23,2.553304032322847e-19
1.264883849372072e-17,0.07540679193649383,0.0,0.01872350643319669,0.031075110263184432,0.31940968187533864,0.35048479213892114,0.20701222017970822,0.09201819553845288,0.0,3.243025655425381e-45,6.578157132906627e-15,4.960637406837875e-43,0.0,1.4303262963604663e-94,6.929316734106935e-31,7.383897723961239e-75,7.0332433022152534e-40,4.927871907897993e-58,1.1159434678250402e-50,7.170148329002979e-25,2.839650185689366e-94,9.395247005533554e-21,2.79738033518693e-61,1.9616096934916127e-71,1.0916501462731241e-101,6.5781571331592445e-15,1.0153009957524962e-74,2.2530938198843647e-12,7.701228290995666e-13,2.464640094371534e-13,6.118154925198336e-13,5.067607415853935e-13,2.4643931707387143e-13,2.4680159820885976e-17,6.0339011818133406e-21,3.3231347211806925e-19,3.701582411068031e-28,6.0339010399748474e-21,6.788477267785082e-23,3.2291787133692763e-19
1.529627006731989e-17,0.07540679193649383,0.0,0.018723506432226634,0.031075110263184432,0.31940968187512586,0.3504847921387917,0.20701222017960216,0.0920181955379813,0.0,5.513941219167115e-45,7.954980854577171e-15,8.434303634617336e-43,0.0,3.7143815897097057e-94,1.1469769617850671e-30,1.4643213432795775e-74,1.0082666364318115e-39,8.37859422736146e-58,1.8973783556561293e-50,8.670877196952867e-25,6.524079900748929e-94,1.136169424807387e-20,4.756234570660534e-61,3.826847498685417e-71,2.8340398626382472e-101,7.95498085477851e-15,1.9798990749326996e-74,2.7246702940698942e-12,9.31311338100191e-13,2.9804950966151266e-13,7.398699077250594e-13,6.12826921500702e-13,2.9801964505375875e-13,2.9847113197959763e-17,8.650036659552507e-21,4.0186754085271175e-19,6.187054623298394e-28,8.650036422480713e-21,9.732078072816621e-23,3.9050533944150463e-19
2.0591133214518227e-17,0.07540679193649383,0.0,0.01872350643028652,0.031075110263184432,0.3194096818747003,0.35048479213853284,0.20701222017939003,0.09201819553703813,0.0,1.2191382235258807e-44,1.0708628297917103e-14,1.8648334362588273e-42,0.0,1.6444001582409265e-93,2.4541683430684368e-30,4.041241534681621e-74,1.7371330847625578e-39,1.852516027280195e-57,4.1951235711185757e-50,1.1672334932850894e-24,2.3524745925470833e-93,1.5294588733935865e-20,1.051608483781088e-60,1.0170118008735514e-70,1.2535547431062408e-100,1.0708628297937325e-14,5.256554044716548e-74,3.667822225209102e-12,1.2536883515742278e-12,4.0122051372507577e-13,9.959787360020414e-13,8.249592569918939e-13,4.0118030155461234e-13,4.018202923981866e-17,1.4903066594345797e-20,5.409757381711087e-19,1.3208655715164828e-27,1.4903066088204417e-20,1.6768178762998652e-22,5.256802756505083e-19
2.5885996361716565e-17,0.07540679193649383,0.0,0.01872350642834641,0.031075110263184432,0.31940968187427476,0.350484792138274,0.2070122201791779,0.09201819553609497,0.0,2.284039329396204e-44,1.3462275741255162e-14,3.493740766625188e-42,0.0,4.9512132828886535e-93,4.498840080390047e-30,9.056677852732261e-74,2.6588558535950374e-39,3.4706642634885055e-57,7.859508497927319e-50,1.4673792668746088e-24,6.277376958485542e-93,1.9227483221064356e-20,1.970174578839548e-60,2.2079281277391805e-70,3.7720330050335555e-100,1.3462275740966923e-14,1.1402180804508617e-73,4.6109725075301926e-12,1.576065357710158e-12,5.043915236479005e-13,1.2520875608209063e-12,1.0370915530315891e-12,5.043409589324945e-13,5.051858122320737e-17,2.2810633278717907e-20,6.800840324982588e-19,2.401850566326586e-27,2.281063235833979e-20,2.5666676126638093e-22,6.608552118592681e-19
3.11808595089149e-17,0.07540679193649383,0.0,0.0187235064264063,0.031075110263184432,0.3194096818738492,0.35048479213801514,0.20701222017896576,0.09201819553515181,0.0,3.8655205977317775e-44,1.621592318459122e-14,5.912825897663014e-42,0.0,1.2825102855043248e-92,7.495283681696937e-30,1.8090352466739018e-73,3.78651594830469e-39,5.873771097396509e-57,1.330147497691732e-49,1.767525040463825e-24,1.4504639678766346e-92,2.3160377709545255e-20,3.334334184886255e-60,4.270907034451675e-70,9.76432109169768e-100,1.6215923183858544e-14,2.203608438020188e-73,5.5541210292004574e-12,1.898442356010255e-12,6.0756253982741e-13,1.5081963819470975e-12,1.2492238069438898e-12,6.07501617246892e-13,6.085688010742041e-17,3.2484960162770414e-20,8.191924304140449e-19,3.9731295126199686e-27,3.2484958640267663e-20,3.6554186112392673e-22,7.960301480677678e-19
4.177058580331158e-17,0.07540679193649383,0.0,0.018723506422526095,0.031075110263184432,0.3194096818729981,0.3504847921374974,0.20701222017854148,0.09201819553326548,0.0,9.192688703290317e-44,2.1723218071257218e-14,1.406143531645022e-41,0.0,7.956392033489165e-92,1.7436816635953995e-29,6.173812619375028e-73,6.671252510022251e-39,1.3968558140503614e-56,3.163256168498987e-49,2.3678165876413326e-24,6.509064451258518e-92,3.102616669064046e-20,7.929461354408887e-60,1.3470578422646644e-69,6.042114404667181e-99,2.1723218069220067e-14,6.934094505388153e-73,7.440412691395762e-12,2.5431963286614078e-12,8.139045913090622e-13,2.020414012913382e-12,1.673488186012511e-12,8.138229367380043e-13,8.153881699610716e-17,5.723344989574632e-20,1.0974095428486578e-18,9.164749230775648e-27,5.723344638376416e-20,6.441020904907222e-22,1.0663800204839718e-18
