Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549)
8.700474764456221e-12,0.13613829752637924,0.0,0.03379939641216974,0.031074997753069444,0.31926268538593233,0.3502984850898474,0.20701178357406955,0.09201783950906862,1.2693543834720682e-39,3.524750979703992e-17,4.16192479376704e-05,5.358909727277136e-13,1.114222389561528e-28,5.457668611563724e-25,1.9040446092110059e-10,8.503821840392087e-18,1.5443529250262868e-15,2.3846645278391063e-24,1.2980864835287803e-11,3.1668690489691767e-10,6.415209224271772e-38,1.609547095567316e-06,8.301686407033865e-25,4.37184770552091e-17,4.2191515655860425e-31,4.161891145924639e-05,2.998673839571748e-29,3.6204517846882995e-07,1.97863820955894e-07,1.4844842133868223e-06,3.0721830944920325e-07,2.1150385488249235e-07,2.1594454814299996e-07,7.729864322274626e-08,5.7072627321061666e-08,0.00014533097255241753,2.7764991777950715e-08,1.754116442381043e-07,1.6133841070774046e-07,0.0001443524664204258,1.803569896143316e-07,7.735913192139437e-15,1.0941055735459826e-12,2.5157326759547516e-12,1.2378905952037684e-10,2.6264314670495426e-10,4.402558144979772e-08,8.195893934893299e-07,8.426333671059642e-08,1.8519874610403635e-08,5.82108316458219e-09,3.1174775240109464e-10,5.320536627918031e-16,1.358711993431078e-08,1.6164737193984196e-10,8.396907166494979e-09,1.3736155382758597e-07,8.674416280081374e-16,3.320060923603678e-32,2.9029267412863513e-16,1.1470811265474353e-24,4.859518329574591e-11
8.743102214250022e-12,0.13613829752637924,0.0,0.03379937955900928,0.031074997253173704,0.31926196572187354,0.35029757347337687,0.2070117821209759,0.09201783954113867,1.314990534792279e-39,3.5773141824611036e-17,4.1823075818272344e-05,5.440121945275386e-13,1.1429686530574033e-28,5.590402868128453e-25,1.9270163527761335e-10,8.680531963597097e-18,1.5595481158958224e-15,2.4198870016998026e-24,1.3099296976355427e-11,3.182384841916959e-10,6.57391033697499e-38,1.6174300668873864e-06,8.42430470215732e-25,4.4341932946065966e-17,4.321702679063973e-31,4.1822733957320403e-05,3.0572868575006086e-29,3.620778722913181e-07,1.9797529754034541e-07,1.4940678976603724e-06,3.0791591865146393e-07,2.1185419875949798e-07,2.1631879776751879e-07,7.7553883477302e-08,5.748476269445383e-08,0.00014604270129131745,2.812841662335533e-08,1.766877520810801e-07,1.6275774029949004e-07,0.0001450593170462046,1.8105285061525925e-07,7.815022564271379e-15,1.1067536579850893e-12,2.525440021476515e-12,1.2426926163869126e-10,2.6359591089011983e-10,4.44293447804904e-08,8.24205346213179e-07,8.437206088732866e-08,1.8538442377059657e-08,5.878162606587498e-09,3.14928044302805e-10,5.407337775576872e-16,1.3684487756017173e-08,1.633146379691921e-10,8.479632038345028e-09,1.381100472835949e-07,8.847139689925088e-16,3.421516484508012e-32,2.9505658683541706e-16,1.1701775036891798e-24,4.924216000347875e-11
8.785729664043824e-12,0.13613829752637924,0.0,0.033799362703703595,0.031074996753594458,0.31926124606114975,0.35029666186526187,0.20701178067108755,0.09201783957446379,1.3620298192009342e-39,3.6304033261952133e-17,4.202690288872411e-05,5.52215749600483e-13,1.1723097726347802e-28,5.725685762313455e-25,1.9501757512233013e-10,8.860134564266475e-18,1.574817942070373e-15,2.455454611769815e-24,1.3218184662458175e-11,3.197900634009236e-10,6.735736805733115e-38,1.6253130100816647e-06,8.548124483150343e-25,4.497108033672119e-17,4.426220863987886e-31,4.2026555604272294e-05,3.1167497218669667e-29,3.621096642939277e-07,1.980850244149966e-07,1.5036638805898612e-06,3.086088376980606e-07,2.1220133859067251e-07,2.1668796728422328e-07,7.780802869939288e-08,5.7896793100897945e-08,0.00014675442699613043,2.8494467928160215e-08,1.779644562477422e-07,1.6418173723204084e-07,0.00014576616381406436,1.8174715141328533e-07,7.894478932233049e-15,1.1194961480692886e-12,2.5351256094432532e-12,1.247484121214599e-10,2.64552578665689e-10,4.483466369244507e-08,8.2882403923911e-07,8.447928033985742e-08,1.8557006929227794e-08,5.93551955307325e-09,3.181256077915353e-10,5.495174829713005e-16,1.378215566925306e-08,1.6499099875104878e-10,8.562764786960124e-09,1.388588326654185e-07,9.0222165383068e-16,3.525551468112438e-32,2.998790365882605e-16,1.1936223844071284e-24,4.98947223492968e-11
8.828357113837625e-12,0.13613829752637924,0.0,0.03379934584621721,0.031074996254331796,0.3192605264037523,0.3502957502654709,0.20701177922437522,0.09201783960901906,1.4105081925191912e-39,3.6840211501797224e-17,4.2230729149027825e-05,5.605020722107458e-13,1.2022551328074015e-28,5.863553219578695e-25,1.9735237390634926e-10,9.042665086139847e-18,1.5901624071411444e-15,2.4913690407528822e-24,1.3337526872174458e-11,3.213416425246211e-10,6.90073456618137e-38,1.6331959251520835e-06,8.673151607532459e-25,4.560594131324076e-17,4.532733790972397e-31,4.2230376400041134e-05,3.177070489392042e-29,3.6214057944606885e-07,1.981930314445209e-07,1.5132720839155654e-06,3.092970980641444e-07,2.1254530366772384e-07,2.1705210275648868e-07,7.806108207066726e-08,5.8308705709234575e-08,0.00014746614966685547,2.8863146110004012e-08,1.7924172638574338e-07,1.6561038139467878e-07,0.00014647300672398548,1.824398955045935e-07,7.974280999414361e-15,1.1323333726336548e-12,2.544789488606565e-12,1.2522651344337316e-10,2.65513138682445e-10,4.524153469822958e-08,8.334454395788884e-07,8.45850109661038e-08,1.85755688041888e-08,5.993153989792777e-09,3.213404596263896e-10,5.584056094336316e-16,1.388012367069035e-08,1.666764707811062e-10,8.646305446951786e-09,1.396079052912765e-07,9.199662094593797e-16,3.632218452269532e-32,3.047605199984046e-16,1.217419304519069e-24,5.055289271665566e-11
8.870984563631426e-12,0.13613829752637924,0.0,0.03379932898651547,0.031074995755385804,0.3192598067496729,0.3502948386739725,0.2070117777808098,0.09201783964478034,1.460462353074925e-39,3.7381703954332907e-17,4.2434554599185614e-05,5.688715971970921e-13,1.2328142243498643e-28,6.004041487690057e-25,1.9970612527935462e-10,9.228159272698724e-18,1.6055815146993212e-15,2.527631971352496e-24,1.3457322586371548e-11,3.228932215628083e-10,7.068950001858242e-38,1.64107881210056e-06,8.79939193281939e-25,4.62465379147961e-17,4.641269377514401e-31,4.243419634456614e-05,3.238257252759077e-29,3.621706420252763e-07,1.9829934798136492e-07,1.5228924300997876e-06,3.099807310136361e-07,2.1288612301456808e-07,2.1741125002588492e-07,7.83130468091927e-08,5.872048784063634e-08,0.0001481778693034907,2.9234451516594506e-08,1.8051953247340687e-07,1.6704365273482565e-07,0.00014717984577594813,1.831310863775293e-07,8.054427469498208e-15,1.1452656596896827e-12,2.5544317076147075e-12,1.2570356807364294e-10,2.6647757967464564e-10,4.564995431816959e-08,8.380695145440262e-07,8.468926851362587e-08,1.859412851284616e-08,6.051065902500086e-09,3.245726165657473e-10,5.673989913995672e-16,1.3978391757000874e-08,1.6837107075425192e-10,8.730254052930992e-09,1.4035726052223558e-07,9.37949156227249e-16,3.74157083071865e-32,3.0970153602494627e-16,1.241571819313693e-24,5.121669347401901e-11
8.913612013425228e-12,0.13613829752637924,0.0,0.03379931212456453,0.031074995256756575,0.31925908709890316,0.3502939270907357,0.20701177634036266,0.09201783968172408,1.5119297535569225e-39,3.792853804715793e-17,4.263837923919957e-05,5.773247599797624e-13,1.2639966451612064e-28,6.147187137920533e-25,2.0207892308838853e-10,9.416653168577666e-18,1.621075268336064e-15,2.5642450862719068e-24,1.3577570788200432e-11,3.244448005155048e-10,7.240429946378441e-38,1.6489616709289951e-06,8.926851316523064e-25,4.689289213376759e-17,4.75185578888638e-31,4.263801543778667e-05,3.3003181405897716e-29,3.6219987563637757e-07,1.984040028745192e-07,1.5325248423187074e-06,3.1065976760064404e-07,2.1322382538977826e-07,2.1776545470874555e-07,7.856392616858035e-08,5.913212696763365e-08,0.00014888958590603333,2.9608384426504547e-08,1.8179784481709048e-07,1.6848153125870398e-07,0.00014788668096993245,1.838207275126179e-07,8.134917046569028e-15,1.1582933364216629e-12,2.564052315008362e-12,1.2617957847602127e-10,2.674458904558308e-10,4.6059919080335166e-08,8.426962317443229e-07,8.479206858059677e-08,1.8612686540615e-08,6.109255276949855e-09,3.2782209536726223e-10,5.764984673872561e-16,1.4076959924856393e-08,1.7007481556359908e-10,8.814610639508166e-09,1.411068937619985e-07,9.561720078278511e-16,3.8536628220981014e-32,3.147025859729858e-16,1.2660835035957283e-24,5.188614697491167e-11
8.956239463219029e-12,0.13613829752637924,0.0,0.03379929526033128,0.03107499475844421,0.3192583674514351,0.3502930155157296,0.2070117749030052,0.09201783971982742,1.564948613010318e-39,3.848074122524232e-17,4.28422030690718e-05,5.858619965673485e-13,1.295812101135151e-28,6.29302706624873e-25,2.0447086137663562e-10,9.608183120974133e-18,1.6366436716425106e-15,2.6012100682141202e-24,1.369827046309069e-11,3.259963793827302e-10,7.415221685605879e-38,1.6568445016392758e-06,9.055535616151605e-25,4.754502591584804e-17,4.864521439027355e-31,4.284183367964224e-05,3.3632613174208254e-29,3.6222830323013003e-07,1.985070244781395e-07,1.542169244454335e-06,3.1133423867087174e-07,2.135584392890101e-07,2.1811476219289045e-07,7.881372343711372e-08,5.954361071313449e-08,0.00014960129947447985,2.99849450499622e-08,1.8307663404855647e-07,1.6992399703198518e-07,0.00014859351230591848,1.8450882238258122e-07,8.215748435219349e-15,1.171416729183028e-12,2.5736513592106396e-12,1.26654547108815e-10,2.6841805991906827e-10,4.6471425520522935e-08,8.473255590863861e-07,8.489342661679024e-08,1.863124334828482e-08,6.167722098897436e-09,3.3108891278786325e-10,5.857048799874102e-16,1.4175828170928594e-08,1.71787722299505e-10,8.899375241293197e-09,1.4185680045668924e-07,9.746362712344293e-16,3.9685494790254614e-32,3.1976417349154583e-16,1.2909579517314511e-24,5.2561275557972094e-11
8.99886691301283e-12,0.13613829752637924,0.0,0.033799278393783376,0.031074994260448786,0.3192576478072605,0.3502921039489238,0.2070117734687092,0.09201783975906813,1.619557928974565e-39,3.9038340950886204e-17,4.304602608880433e-05,5.94483743563636e-13,1.328270407037055e-28,6.441598494554709e-25,2.0688203438221722e-10,9.802785781057246e-18,1.6522867282097755e-15,2.638528599881899e-24,1.3819420598745394e-11,3.2754795816450373e-10,7.593372959826611e-38,1.6647273042332732e-06,9.185450689209352e-25,4.8202961160145805e-17,4.979294991431366e-31,4.304565107007249e-05,3.4270949836805496e-29,3.622559471213423e-07,1.986084406600204e-07,1.5518255610865765e-06,3.1200417486301687e-07,2.138899929474057e-07,2.1845921763448719e-07,7.906244193688301e-08,5.995492684943824e-08,0.0001503130100088259,3.036413352963516e-08,1.8435587112234697e-07,1.7137103018042274e-07,0.0001493003397838861,1.8519537445235587e-07,8.296920340653334e-15,1.1846361634929795e-12,2.583228888542564e-12,1.2712847642488918e-10,2.6939407703094817e-10,4.688447018224472e-08,8.519574647721297e-07,8.499335792457255e-08,1.8649799372856717e-08,6.22646635409885e-09,3.343730855837542e-10,5.950190758725501e-16,1.4274996491889095e-08,1.7350980824857604e-10,8.984547892895414e-09,1.4260697609463573e-07,9.933434466363904e-16,4.0862866972467747e-32,3.2488680457163815e-16,1.31619877769449e-24,5.324210154700487e-11
9.041494362806632e-12,0.13613829752637924,0.0,0.03379926152488925,0.031074993762770425,0.3192569281663717,0.3502911923902875,0.20701177203744678,0.0920178397994246,1.6757974897652714e-39,3.960136470367821e-17,4.324984829839923e-05,6.031904381744095e-13,1.361381487387592e-28,6.592938971813143e-25,2.0931253653699634e-10,1.0000498105375167e-17,1.6680044416289507e-15,2.676202363977763e-24,1.3941020185136025e-11,3.290995368608445e-10,7.774931965921821e-38,1.6726100787128432e-06,9.316602393196831e-25,4.8866719719287636e-17,5.096205360033569e-31,4.324946760901719e-05,3.491827375665602e-29,3.6228282900649286e-07,1.987082788099253e-07,1.5614937174854015e-06,3.126696066101606e-07,2.1421851434197518e-07,2.187988659550635e-07,7.931008502292447e-08,6.036606329724417e-08,0.00015102471750906636,3.074594994140941e-08,1.8563552731316583e-07,1.728226108904683e-07,0.00015000716340381532,1.8588038717911056e-07,8.378431468787579e-15,1.1979519640329338e-12,2.592784951221021e-12,1.2760136887166695e-10,2.703739308348131e-10,4.729904961670671e-08,8.565919172972535e-07,8.509187765990075e-08,1.8668355028355837e-08,6.285488028310788e-09,3.376746305104138e-10,6.044419058061921e-16,1.4374464884409432e-08,1.7524109089266041e-10,9.070128628923602e-09,1.4335741620614943e-07,1.012295027377497e-15,4.2069312248549736e-32,3.3007098754393105e-16,1.3418096151120125e-24,5.3928647251032884e-11
9.084121812600433e-12,0.13613829752637924,0.0,0.03379924465361797,0.03107499326540921,0.3192562085287609,0.35029028083979064,0.20701177060919013,0.0920178398408758,1.733707886901212e-39,4.016983998045342e-17,4.345366969785853e-05,6.119825182142249e-13,1.3951553773532121e-28,6.747086375283845e-25,2.1176246246539302e-10,1.0201357357261303e-17,1.6837968154911054e-15,2.7142330432039862e-24,1.406306821449735e-11,3.306511154717714e-10,7.959947359540763e-38,1.680492825079828e-06,9.448996585610786e-25,4.953632339952149e-17,5.215281710093952e-31,4.3453283296416306e-05,3.5574667655177924e-29,3.6230896998086107e-07,1.988065658477739e-07,1.5711736396031091e-06,3.133305641411469e-07,2.145440311939567e-07,2.1913375183864441e-07,7.955665608236577e-08,6.077700812465496e-08,0.0001517364219751952,3.113039429516208e-08,1.869155742132667e-07,1.7427871940987337e-07,0.00015071398316568587,1.8656386401226357e-07,8.460280526349719e-15,1.2113644546434613e-12,2.6023195953428467e-12,1.2807322689117455e-10,2.7135761044066784e-10,4.77151603828022e-08,8.612288854497018e-07,8.518900083332626e-08,1.8686910706619698e-08,6.344787107290617e-09,3.4099356432259557e-10,6.139742246519756e-16,1.4474233345161075e-08,1.76981587907829e-10,9.156117483985994e-09,1.4410811636330276e-07,1.031492499895742e-15,4.330540671577683e-32,3.3531723307682066e-16,1.3677941173112947e-24,5.462093496434914e-11
9.126749262394234e-12,0.13613829752637924,0.0,0.03379922777993942,0.031074992768365235,0.31925548889442057,0.3502893692974031,0.20701176918391173,0.09201783988340131,1.793330527677867e-39,4.074379429525113e-17,4.3657490287184216e-05,6.208604221131439e-13,1.4296022236434153e-28,6.90407891169964e-25,2.1423190698320995e-10,1.0405401108238991e-17,1.699663853387285e-15,2.7526223202626014e-24,1.4185563681322387e-11,3.3220269399730305e-10,8.148468257273722e-38,1.688375543336054e-06,9.582639123944145e-25,5.0211793960818865e-17,5.336553459078618e-31,4.365709813220989e-05,3.624021461201002e-29,3.623343905551838e-07,1.989033282316905e-07,1.5808652540667017e-06,3.139870774819542e-07,2.1486657097115468e-07,2.1946391972904373e-07,7.980215853357704e-08,6.118774954617561e-08,0.00015244812340720575,3.151746653552855e-08,1.8819598372984882e-07,1.7573933604827409e-07,0.00015142079906947743,1.8724580839350011e-07,8.542466220974966e-15,1.2248739583207191e-12,2.611832868903358e-12,1.2854405292000554e-10,2.723451050347627e-10,4.813279904708463e-08,8.658683383081062e-07,8.528474231100377e-08,1.8705466778063227e-08,6.404363576796373e-09,3.443299037743285e-10,6.236168913827363e-16,1.4574301870815427e-08,1.7873131716334366e-10,9.242514492690276e-09,1.448590721797035e-07,1.050937343664892e-15,4.457173518135147e-32,3.4062605417372633e-16,1.3941559573665943e-24,5.531898696656842e-11
9.169376712188036e-12,0.13613829752637924,0.0,0.03379921090382404,0.031074992271638617,0.31925476926334306,0.35028845776309514,0.2070117677615845,0.0920178399269813,1.854707647888825e-39,4.132325517927216e-17,4.38613100663783e-05,6.298245889234338e-13,1.46473228541488e-28,7.063955118451616e-25,2.1672096509646873e-10,1.0612667239425013e-17,1.7156055589085124e-15,2.7913718778553978e-24,1.4308505582357319e-11,3.3375427243745793e-10,8.340544238824975e-38,1.6962582334833341e-06,9.717535865686043e-25,5.089315311697714e-17,5.4600502775387154e-31,4.386091211633822e-05,3.69149980647818e-29,3.623591106718504e-07,1.9899859196591446e-07,1.5905684881703518e-06,3.1463917645705617e-07,2.151861608902568e-07,2.1978941382725804e-07,8.004659582532795e-08,6.15982759217079e-08,0.00015315982180509044,3.190716654266379e-08,1.894767280824597e-07,1.7720444117776145e-07,0.0001521276111151697,1.8792622375678985e-07,8.624987261298621e-15,1.238480797213852e-12,2.621324819798495e-12,1.2901384938936957e-10,2.733364038603589e-10,4.855196218376942e-08,8.7051024524021e-07,8.537911681570461e-08,1.8724023592420918e-08,6.4642174225867645e-09,3.4768366561891594e-10,6.333707690895192e-16,1.4674670458043813e-08,1.8049029672061595e-10,9.329319689643578e-09,1.4561027931026713e-07,1.0706310311376767e-15,4.586889125668743e-32,3.459979661713548e-16,1.4208988281463571e-24,5.602282552267864e-11
9.212004161981837e-12,0.13613829752637924,0.0,0.03379919402524306,0.031074991775229443,0.31925404963552123,0.35028754623683706,0.20701176634218144,0.0920178399715964,1.917882324696418e-39,4.190825018083586e-17,4.406512903544275e-05,6.3887545832623e-13,1.5005559351824746e-28,7.226753864771749e-25,2.1922973200025568e-10,1.082319394293136e-17,1.731621935645787e-15,2.8304833986839197e-24,1.443189291659645e-11,3.353058507922543e-10,8.536225349185742e-38,1.7041408955234659e-06,9.853692668321808e-25,5.158042253572151e-17,5.585802089986972e-31,4.406472524874166e-05,3.759910180888446e-29,3.6238314972064915e-07,1.9909238260857618e-07,1.6002832698679698e-06,3.152868906907741e-07,2.1550282791913012e-07,2.2011027808903156e-07,8.028997143595151e-08,6.200857575554122e-08,0.00015387151716884085,3.229949413299791e-08,1.90757779800406e-07,1.7867401523343572e-07,0.00015283441930274223,1.886051135284042e-07,8.707842357048422e-15,1.2521852926211673e-12,2.630795495801204e-12,1.2948261872506638e-10,2.7433149624125675e-10,4.897264637469321e-08,8.751545759012751e-07,8.547213892783429e-08,1.8742581479466904e-08,6.524348630421171e-09,3.510548666089369e-10,6.432367249905389e-16,1.4775339103517488e-08,1.8225854483215472e-10,9.416533109452483e-09,1.4636173345098685e-07,1.0905750276906038e-15,4.71974774524029e-32,3.514334867363418e-16,1.4480264423608128e-24,5.673247288309193e-11
9.254631611775638e-12,0.13613829752637924,0.0,0.03379917714416831,0.031074991279137817,0.31925333001094774,0.35028663471859944,0.20701176492567575,0.0920178400172279,1.9828984896529495e-39,4.2498806865336786e-17,4.426894719437954e-05,6.480134706381619e-13,1.5370836597372022e-28,7.3925143529129105e-25,2.2175830307757814e-10,1.1037019723265978e-17,1.7477129871900844e-15,2.869958565449469e-24,1.455572468527717e-11,3.3685742906171015e-10,8.735562100807123e-38,1.7120235294582332e-06,9.991115389332969e-25,5.2273623838806815e-17,5.713839075771851e-31,4.426853752936077e-05,3.8292609997242756e-29,3.6240652655407773e-07,1.991847252793405e-07,1.6100095277658683e-06,3.159302496086204e-07,2.1581659877909522e-07,2.2042655622248278e-07,8.053228887251392e-08,6.241863769533934e-08,0.000154583209498448,3.269444905998588e-08,1.9203911172017202e-07,1.8014803871394526e-07,0.00015354122363217442,1.8928248112693356e-07,8.791030219132561e-15,1.2659877649883492e-12,2.6402449445823205e-12,1.2995036334756515e-10,2.7533037154194507e-10,4.9394848209336376e-08,8.79801300232475e-07,8.556382308645375e-08,1.8761140749713563e-08,6.584757186059643e-09,3.54443523496245e-10,6.532156304400787e-16,1.487630780390764e-08,1.8403607994050367e-10,9.504154786723033e-09,1.4711343033870103e-07,1.1107707915703767e-15,4.8558105274026663e-32,3.569331358641423e-16,1.4755425326098806e-24,5.7447951283695446e-11
9.29725906156944e-12,0.13613829752637924,0.0,0.033799160260572246,0.03107499078336384,0.31925261038961555,0.35028572320835294,0.207011763512041,0.09201784006385752,2.0498009418739073e-39,4.309495281520109e-17,4.447276454319059e-05,6.572390668179418e-13,1.5743260610711017e-28,7.561276119326299e-25,2.243067738982306e-10,1.1254183398731292e-17,1.7638787171323583e-15,2.9097990608531038e-24,1.46799998918749e-11,3.384090072458434e-10,8.938605475773066e-38,1.7199061352894053e-06,1.0129809886197257e-24,5.2972778602119087e-17,5.844191669949361e-31,4.447234895813624e-05,3.899560714008792e-29,3.624292595022288e-07,1.9927564466691954e-07,1.6197471911155178e-06,3.1656928243863286e-07,2.161274999471809e-07,2.2073829168594618e-07,8.077355166999153e-08,6.28284505311246e-08,0.00015529489879390204,3.309203101485154e-08,1.933206969828477e-07,1.8162649218201086e-07,0.00015424802410344575,1.8995832996330478e-07,8.874549559727243e-15,1.279888533903822e-12,2.649673213719727e-12,1.3041708567186935e-10,2.763330192224304e-10,4.981856428475105e-08,8.844503884592727e-07,8.565418359030387e-08,1.8779701695089164e-08,6.645443075262905e-09,3.5784965303196917e-10,6.633083609373396e-16,1.4977576555885387e-08,1.858229206771704e-10,9.592184756060702e-09,1.4786536575085948e-07,1.1312197738419052e-15,4.995139531842401e-32,3.624974358743637e-16,1.5034508514313761e-24,5.8169282945901914e-11
9.339886511363241e-12,0.13613829752637924,0.0,0.03379914337442799,0.03107499028790761,0.31925189077151767,0.3502848117060687,0.207011762101251,0.09201784011146752,2.1186353613645487e-39,4.369671562984253e-17,4.467658108187784e-05,6.665526884729154e-13,1.6122938573091565e-28,7.733079035836248e-25,2.268752402176708e-10,1.147472410282221e-17,1.780119129063538e-15,2.95000656759564e-24,1.4804717542098142e-11,3.399605853446716e-10,9.1454069279733e-38,1.7277887130187379e-06,1.0269782016388586e-24,5.367790835577689e-17,5.976890564152469e-31,4.467615953500894e-05,3.970817810473135e-29,3.6245136638726473e-07,1.9936516503645739e-07,1.6294961898063987e-06,3.172040182126996e-07,2.1643555765835718e-07,2.2104552768579277e-07,8.101376339045445e-08,6.323800319425836e-08,0.0001560065850551923,3.349223962732582e-08,1.9460250903156426e-07,1.8310935626493454e-07,0.0001549548207165355,1.9063266344079817e-07,8.958399092358614e-15,1.2938879180986028e-12,2.65908035066515e-12,1.308827881077671e-10,2.7733942875137235e-10,5.024379120563062e-08,8.891018110897822e-07,8.57432345988328e-08,1.8798264589595248e-08,6.70640628379235e-09,3.6127327196651336e-10,6.735157961352295e-16,1.5079145356121773e-08,1.8761908586154573e-10,9.680623052070417e-09,1.486175355052867e-07,1.1519234183378742e-15,5.137797737094435e-32,3.681269114112889e-16,1.5317551713495908e-24,5.889649007669992e-11
9.382513961157042e-12,0.13613829752637924,0.0,0.033799126485709256,0.031074989792769243,0.3192511711566472,0.3502839002117176,0.20701176069327965,0.09201784016004065,2.189448322501257e-39,4.4304122925618306e-17,4.48803968104432e-05,6.759547778655756e-13,1.6509978836482322e-28,7.907963310812486e-25,2.2946379797590545e-10,1.1698681285620941e-17,1.7964342265745308e-15,2.9905827683776488e-24,1.492987664388337e-11,3.4151216335821235e-10,9.356018385276287e-38,1.7356712626479733e-06,1.0411037637377079e-24,5.438903458423241e-17,6.111966707458198e-31,4.487996925991987e-05,4.043040811533936e-29,3.6247286453748974e-07,1.994533102367888e-07,1.6392564543589445e-06,3.178344857678759e-07,2.167407979077483e-07,2.213483071745774e-07,8.125292762225736e-08,6.364728475641945e-08,0.00015671826828230742,3.389507446637918e-08,1.9588452160894034e-07,1.845966116550933e-07,0.00015566161347142288,1.913054849550647e-07,9.042577531989531e-15,1.307986235439574e-12,2.6684664027657957e-12,1.3134747305950652e-10,2.783495897324801e-10,5.0670525584166524e-08,8.93755538913121e-07,8.58309901332256e-08,1.8816829689944216e-08,6.7676467974100434e-09,3.647143970495569e-10,6.838388198490997e-16,1.518101420128777e-08,1.8942459449981513e-10,9.769469709356555e-09,1.4936993545994437e-07,1.1728831616098628e-15,5.283849050329522e-32,3.7382208943635996e-16,1.560459284924198e-24,5.962959486870384e-11
9.425141410950844e-12,0.13613829752637924,0.0,0.03379910959439037,0.031074989297948826,0.3192504515449976,0.3502829887252713,0.20701175928810128,0.09201784020956015,2.2622873076690948e-39,4.491720233578457e-17,4.5084211728888556e-05,6.854457779200376e-13,1.6904490933030932e-28,8.085969490339813e-25,2.3207254329638564e-10,1.1926094715192561e-17,1.812824013256219e-15,3.0315293458994585e-24,1.5055476207390145e-11,3.430637412864828e-10,9.570492251702165e-38,1.7435537841788387e-06,1.0553582606629048e-24,5.510617872637235e-17,6.249451307252348e-31,4.5083778132810216e-05,4.1162382752708755e-29,3.6249377080103295e-07,1.9954010370757435e-07,1.6490279159175723e-06,3.1846071374769155e-07,2.1704324645282557e-07,2.216466728489787e-07,8.14910479792375e-08,6.405628442857992e-08,0.0001574299484752353,3.430053504094824e-08,1.9716670875453635e-07,1.860882391104186e-07,0.0001563684023680871,1.9197679789414347e-07,9.12708359509216e-15,1.3221838029329226e-12,2.6778314172843308e-12,1.318111429262619e-10,2.7936349170896196e-10,5.109876404022622e-08,8.984115429977459e-07,8.591746407743635e-08,1.883539723617776e-08,6.829164601878721e-09,3.681730450300539e-10,6.942783200654261e-16,1.52831830880543e-08,1.912394657838623e-10,9.858724762522947e-09,1.5012256151269093e-07,1.1941004328809866e-15,5.433358317214868e-32,3.795834992327147e-16,1.5895670047994361e-24,6.03686195002037e-11
9.467768860744645e-12,0.13613829752637924,0.0,0.03379909270044622,0.031074988803446463,0.3192497319365619,0.350282077246701,0.20701175788569037,0.09201784026000968,2.337200721056972e-39,4.553598151045152e-17,4.528802583721576e-05,6.950261322284758e-13,1.7306585584595256e-28,8.267138459385208e-25,2.3470157248491207e-10,1.2157004478975228e-17,1.829288492699462e-15,3.0728479828611534e-24,1.518151524499604e-11,3.446153191295e-10,9.78888140959567e-38,1.751436277613049e-06,1.0697422781606995e-24,5.58293621756186e-17,6.389375830091886e-31,4.528758615362131e-05,4.19041879540434e-29,3.6251410155915327e-07,1.9962556848631347e-07,1.6588105062438084e-06,3.190827306034493e-07,2.173429288155801e-07,2.2194066714833423e-07,8.172812809992032e-08,6.4464991559979e-08,0.00015814162563396322,3.4708620800656756e-08,1.9844904480231967e-07,1.8758421945486063e-07,0.0001570751874065073,1.9264660563847841e-07,9.211915999735578e-15,1.3364809367122988e-12,2.6871754413543766e-12,1.3227380010146101e-10,2.803811244562394e-10,5.152850320104402e-08,9.030697946897795e-07,8.600267017922141e-08,1.885396745226664e-08,6.890959682961791e-09,3.7164923265623425e-10,7.04835188950436e-16,1.5385652013092186e-08,1.9306371909016539e-10,9.948388246172858e-09,1.5087540960104095e-07,1.215576654000048e-15,5.586391331848423e-32,3.8541167239114255e-16,1.6190821637536428e-24,6.111358613521433e-11
