Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95)
3.097275745801774e-11,0.11934636377542086,0.0,0.029622376073311238,0.03107484625052092,0.3193922333023259,0.3504338629902044,0.2070111748239183,0.09201785879178771,0.0,3.926985143053518e-17,3.5880948509588006e-05,7.16957817967115e-14,0.0,2.577993362545177e-25,2.0608744171666454e-09,8.432488859424254e-20,4.63030115834719e-16,3.1111881490373433e-25,1.905212234198315e-11,3.9819745231338015e-11,1.1299751738225617e-39,1.9805539768094214e-07,2.661953074882618e-26,6.0640069379820674e-18,5.470930090197567e-32,3.587321622659798e-05,4.787884499929541e-30,3.622215410519198e-07,4.2353628476182817e-07,5.4447573558553605e-06,6.911125453415087e-07,2.9629711729767697e-07,6.308917297358441e-07,1.2877433164319851e-07,3.215358780938642e-07,1.4513635908458308e-05,3.627048677848316e-07,7.07007356652768e-07,1.010870001228902e-06,1.4344537157067048e-05,6.069811281681409e-07,7.81700549343475e-14,7.793495083950599e-12,1.4161404298098552e-12,1.1186079459954584e-10,5.664967764093084e-11,1.418413802644445e-07,4.1409049123218746e-07,1.4252519599617484e-07,5.481760016423176e-08,1.1768700053634296e-08,5.223449849505673e-10,1.3444943044065203e-14,2.6000662673464564e-10
3.102791929841438e-11,0.11934636377542086,0.0,0.02962235524758188,0.031074846025470913,0.3193922024462631,0.3504337732509766,0.20701117347597464,0.09201785889499818,0.0,3.9498647162404644e-17,3.5944825425059195e-05,7.207957665876768e-14,0.0,2.601211577756107e-25,2.074132446999441e-09,8.491028085017549e-20,4.646810368953563e-16,3.1278405436957743e-25,1.9115433438555636e-11,3.989066239967298e-11,1.1400732715854584e-39,1.984080308150899e-07,2.676200799845654e-26,6.0969440157476855e-18,5.520204861484936e-32,3.593706520668246e-05,4.821316438554004e-30,3.622218299261673e-07,4.2358872721984474e-07,5.457277081275885e-06,6.913859897829552e-07,2.963115916944521e-07,6.31043139893502e-07,1.2888230670768687e-07,3.221589905496847e-07,1.453951276568527e-05,3.642348670595833e-07,7.083268103921504e-07,1.0137983416701652e-06,1.4370081699519464e-05,6.078425567903208e-07,7.848826770282294e-14,7.837771620479039e-12,1.4181508012914862e-12,1.1202086406314884e-10,5.67543827299603e-11,1.423129752546908e-07,4.1517500620842244e-07,1.4244659141790364e-07,5.4867932266451125e-08,1.1810582362753043e-08,5.242781166036815e-10,1.3555485164715193e-14,2.6051621774111503e-10
3.108308113881102e-11,0.11934636377542086,0.0,0.029622334418762403,0.031074845801141827,0.31939217159025,0.3504336835129935,0.20701117212816975,0.092017858998436,0.0,3.972839201751475e-17,3.600870224707891e-05,7.246473891736529e-14,0.0,2.624597321035304e-25,2.0874510154000998e-09,8.549865926971012e-20,4.663348964424994e-16,3.1445522526360884e-25,1.9178834287556442e-11,3.996157956460409e-11,1.1502434340907906e-39,1.987606636263662e-07,2.6904992726433784e-26,6.130001542016052e-18,5.569835189319331e-32,3.6000914042269825e-05,4.8549205622044186e-30,3.622221178909276e-07,4.236410426361153e-07,5.469800983378142e-06,6.916582147673378e-07,2.963259296996186e-07,6.311929386925375e-07,1.2899000752690936e-07,3.227811510698676e-07,1.4565389723940421e-05,3.6576776137039046e-07,7.096444087530185e-07,1.0167290838879788e-06,1.4395626232109773e-05,6.087033141562219e-07,7.880707968564136e-14,7.882218164252185e-12,1.4201596073696716e-12,1.1218081575879366e-10,5.6859235777790694e-11,1.4278523890194097e-07,4.1625983575494467e-07,1.4236785422432772e-07,5.491819273861674e-08,1.1852538799262619e-08,5.262150658923723e-10,1.3666735169622507e-14,2.610259741653313e-10
3.113824297920766e-11,0.11934636377542086,0.0,0.029622313586861366,0.031074845577532574,0.31939214073428634,0.35043359377624966,0.20701117078050224,0.09201785910210124,0.0,3.995908835636616e-17,3.607257897564747e-05,7.285127100532721e-14,0.0,2.6481515026428603e-25,2.1008302807689575e-09,8.609003351361254e-20,4.679916944791602e-16,3.1613233813037914e-25,1.924232481904678e-11,4.003249672613135e-11,1.1604860463634658e-39,1.9911329611485725e-07,2.704848583485756e-26,6.16317974517916e-18,5.619823005803305e-32,3.6064762733357734e-05,4.888697439200531e-30,3.622224049461526e-07,4.236932321918361e-07,5.482329048176577e-06,6.919292257183132e-07,2.9634013257960804e-07,6.313411348082835e-07,1.2909743485451523e-07,3.234023583365221e-07,1.4591266783223896e-05,3.6730354647499793e-07,7.10960149951336e-07,1.0196622214073195e-06,1.4421170754837996e-05,6.095634007865671e-07,7.91264902795107e-14,7.926835012499194e-12,1.4221668510686545e-12,1.1234064967178908e-10,5.696423669995644e-11,1.4325817068435803e-07,4.1734497744388905e-07,1.4228898634876625e-07,5.496838157650941e-08,1.1894569361754732e-08,5.281558341541523e-10,1.3778696274357865e-14,2.615358960069554e-10
3.11934048196043e-11,0.11934636377542086,0.0,0.029622292751887335,0.03107484535464211,0.3193921098783715,0.3504335040407396,0.20701116943297096,0.09201785920599394,0.0,4.0190738541157576e-17,3.613645561076514e-05,7.323917535548304e-14,0.0,2.6718750361720776e-25,2.1142704015771118e-09,8.668441325513618e-20,4.696514310083507e-16,3.178154035144373e-25,1.9305904963142115e-11,4.010341388425482e-11,1.1708014947973146e-39,1.9946592828064883e-07,2.719248822582718e-26,6.196478853663944e-18,5.670170250115913e-32,3.612861127994387e-05,4.922647638655978e-30,3.6222269109180963e-07,4.2374529705500754e-07,5.4948612617385175e-06,6.921990280353446e-07,2.963542015889251e-07,6.31487736876964e-07,1.2920458944266295e-07,3.2402261105187485e-07,1.461714394353583e-05,3.688422181262308e-07,7.122740322354441e-07,1.0225977477700884e-06,1.4446715267704156e-05,6.104228172016763e-07,7.944649887428043e-14,7.971622463205138e-12,1.4241725326080008e-12,1.1250036576891081e-10,5.7069385259959534e-11,1.4373177008068232e-07,4.184304288604626e-07,1.4220998970955615e-07,5.5018498777658676e-08,1.1936674048821118e-08,5.301004227265087e-10,1.3891371702834348e-14,2.6204598326564683e-10
3.1248566660000943e-11,0.11934636377542086,0.0,0.02962227191384886,0.031074845132469362,0.31939207902250516,0.35043341430645797,0.2070111680855746,0.09201785931011414,0.0,4.0423344935779543e-17,3.6200332152432226e-05,7.362845440066917e-14,0.0,2.695768838555589e-25,2.1277715363658546e-09,8.728180818000546e-20,4.713141060330826e-16,3.195044319603308e-25,1.9369574650012138e-11,4.017433103897453e-11,1.181190167157519e-39,1.9981856012382668e-07,2.733700080144157e-26,6.229899095932189e-18,5.720878868525687e-32,3.619245968202587e-05,4.956771730477519e-30,3.6222297632788176e-07,4.2379723838096864e-07,5.507397610183344e-06,6.924676270939213e-07,2.963681379705218e-07,6.316327534960398e-07,1.2931147204199854e-07,3.2464190793810377e-07,1.464302120487636e-05,3.703837720721964e-07,7.135860538856451e-07,1.0255356565351604e-06,1.447225977070827e-05,6.112815639214657e-07,7.976710484845386e-14,8.016580813338348e-12,1.4261766535289441e-12,1.1265996423874431e-10,5.717468135226944e-11,1.442060365697059e-07,4.1951618760289357e-07,1.4213086621024936e-07,5.50685443413135e-08,1.1978852859053536e-08,5.320488329469039e-10,1.400476468731472e-14,2.625562359410642e-10
3.1303728500397585e-11,0.11934636377542086,0.0,0.029622251072754468,0.031074844911013273,0.3193920481666869,0.35043332457339943,0.20701116673831194,0.09201785941446188,0.0,4.06569099058094e-17,3.626420860064902e-05,7.40191105737288e-14,0.0,2.7198338300716727e-25,2.141333843746337e-09,8.788222798640165e-20,4.729797195563682e-16,3.211994340126055e-25,1.9433333809880685e-11,4.024524819029051e-11,1.19165245258304e-39,2.0017119164447595e-07,2.7482024463799303e-26,6.2634407004804514e-18,5.771950814404065e-32,3.625630793960144e-05,4.9910702853644e-30,3.622232606543687e-07,4.23849057312574e-07,5.519938079682448e-06,6.927350282456752e-07,2.96381942955929e-07,6.317761932239538e-07,1.2941808340164776e-07,3.252602477372148e-07,1.4668898567245614e-05,3.7192820405637694e-07,7.148962132139692e-07,1.028475941278357e-06,1.4497804263850358e-05,6.121396414654493e-07,8.00883075819863e-14,8.06171035867559e-12,1.428179214999239e-12,1.1281944524679284e-10,5.7280124905047307e-11,1.4468096963061573e-07,4.2060225128237194e-07,1.4205161773971636e-07,5.511851826842425e-08,1.2021105791043768e-08,5.340010661527757e-10,1.4118878468415212e-14,2.630666540328643e-10
3.1358890340794226e-11,0.11934636377542086,0.0,0.029622230228612684,0.031074844690272774,0.31939201731091643,0.3504332348415588,0.2070111653911818,0.0920178595190372,0.0,4.08914358185071e-17,3.63280849554158e-05,7.44111463075118e-14,0.0,2.7440709343506862e-25,2.1549574823993587e-09,8.848568238495083e-20,4.746482715812194e-16,3.2290042021580594e-25,1.9497182373025736e-11,4.031616533820279e-11,1.2021887415890485e-39,2.005238228426817e-07,2.7627560114998577e-26,6.297103895840009e-18,5.82338804823906e-32,3.632015605266824e-05,5.025543874807789e-30,3.6222354407128557e-07,4.239007549801498e-07,5.5324826564591915e-06,6.930012368184365e-07,2.963956177652426e-07,6.319180645801729e-07,1.2952442426921544e-07,3.258776292109443e-07,1.469477603064372e-05,3.7347550981765207e-07,7.162045085640505e-07,1.0314185955923771e-06,1.4523348747130434e-05,6.129970503527384e-07,8.041010646055944e-14,8.107011394607602e-12,1.430180218213975e-12,1.1297880883845666e-10,5.7385715763345123e-11,1.4515656874320622e-07,4.2168861752298776e-07,1.4197224617219332e-07,5.516842056163142e-08,1.2063432843383627e-08,5.359571236815356e-10,1.4233716295107166e-14,2.635772375407035e-10
3.141405218119087e-11,0.11934636377542086,0.0,0.029622209381432008,0.031074844470246804,0.31939198645519307,0.3504331451109306,0.20701116404418293,0.09201785962384014,0.0,4.112692504281071e-17,3.639196121673287e-05,7.480456403487497e-14,0.0,2.768481078381459e-25,2.1686426110751213e-09,8.909218109871101e-20,4.763197621106481e-16,3.2460740111447514e-25,1.9561120269779356e-11,4.038708248271142e-11,1.212799426069354e-39,2.0087645371852874e-07,2.7773608657137234e-26,6.3308889105767885e-18,5.875192537648823e-32,3.6384004021223996e-05,5.060193071090188e-30,3.6222382657866255e-07,4.2395233250153765e-07,5.545031326788557e-06,6.932662581163134e-07,2.964091636071675e-07,6.320583760456191e-07,1.2963049539078275e-07,3.2649405114065367e-07,1.4720653595070811e-05,3.7502568509034973e-07,7.175109383109637e-07,1.0343636130867436e-06,1.4548893220548526e-05,6.138537911020426e-07,8.073250086881405e-14,8.15248421656154e-12,1.4321796643902978e-12,1.1313805509120719e-10,5.749145377935727e-11,1.4563283338763623e-07,4.227752839616714e-07,1.4189275336735116e-07,5.5218251225251375e-08,1.2105834014664947e-08,5.379170068705714e-10,1.4349281424719512e-14,2.6408798646423664e-10
3.146921402158751e-11,0.11934636377542086,0.0,0.02962218853122093,0.031074844250934302,0.3193919555995166,0.35043305538150954,0.20701116269731412,0.09201785972887071,0.0,4.1363379949331406e-17,3.645583738460051e-05,7.51993661886818e-14,0.0,2.793065192517596e-25,2.18238938859288e-09,8.970173386315812e-20,4.779941911476667e-16,3.2632038725315447e-25,1.9625147430527654e-11,4.045799962381644e-11,1.2234848992988314e-39,2.012290842721014e-07,2.792017099231279e-26,6.364795973291294e-18,5.927366257395067e-32,3.6447851845266375e-05,5.0950184472847894e-30,3.6222410817654496e-07,4.240037909822825e-07,5.557584076996811e-06,6.935300974198119e-07,2.9642258167915673e-07,6.321971360628097e-07,1.2973629751089892e-07,3.271095123272049e-07,1.4746531260527002e-05,3.765787256043398e-07,7.188155008609853e-07,1.0373109873877778e-06,1.4574437684104645e-05,6.147098642316687e-07,8.10554901870946e-14,8.19812911977378e-12,1.4341775547339844e-12,1.1329718414397402e-10,5.7597338847518846e-11,1.461097630443643e-07,4.238622482481355e-07,1.418131411704023e-07,5.526801026525766e-08,1.2148309303479591e-08,5.398807170572446e-10,1.446557712294262e-14,2.6459890080311747e-10
3.152437586198415e-11,0.11934636377542086,0.0,0.029622167677987924,0.031074844032334216,0.3193919247438865,0.3504329656532904,0.20701116135057426,0.09201785983412901,0.0,4.160080291034842e-17,3.651971345901901e-05,7.559555520180258e-14,0.0,2.8178242104837895e-25,2.1961979738405923e-09,9.031435042617199e-20,4.796715586952871e-16,3.280393891763842e-25,1.968926378571074e-11,4.0528916761517855e-11,1.2342455559358525e-39,2.0158171450348372e-07,2.8067248022622344e-26,6.3988253126185374e-18,5.97991118939644e-32,3.651169952479309e-05,5.130020577254832e-30,3.622243888649941e-07,4.2405513151583514e-07,5.5701408934612775e-06,6.9379275998596e-07,2.9643587316756274e-07,6.323343530357788e-07,1.2984183137257292e-07,3.277240115908367e-07,1.4772409027012418e-05,3.7813462708513344e-07,7.201181946513489e-07,1.040260712138585e-06,1.4599982137798813e-05,6.155652702595226e-07,8.13790737945797e-14,8.243946398981648e-12,1.4361738904518016e-12,1.1345619610788976e-10,5.770337084878756e-11,1.4658735719429357e-07,4.249495080448186e-07,1.4173341141221136e-07,5.531769768926207e-08,1.2190858708419439e-08,5.418482555788926e-10,1.458260666383238e-14,2.6510998055699865e-10
3.157953770238079e-11,0.11934636377542086,0.0,0.02962214682174146,0.031074843814445474,0.3193918938883025,0.35043287592626804,0.20701116000396208,0.09201785993961503,0.0,4.183919629980418e-17,3.6583589439988645e-05,7.599313350711436e-14,0.0,2.8427590693821505e-25,2.210068525774603e-09,9.09300405480229e-20,4.81351864756521e-16,3.2976441742870275e-25,1.9753469265822686e-11,4.059983389581574e-11,1.2450817920247135e-39,2.019343444127597e-07,2.821484065016266e-26,6.432977157227967e-18,6.032829322742007e-32,3.6575547059801865e-05,5.1652000356529734e-30,3.6222466864408546e-07,4.2410635518368795e-07,5.582701762610078e-06,6.940542510484132e-07,2.9644903924774225e-07,6.324700353301872e-07,1.2994709771726713e-07,3.2833754777104703e-07,1.479828689452718e-05,3.796933852539618e-07,7.214190181500351e-07,1.0432127809990152e-06,1.462552658163104e-05,6.164200097031092e-07,8.170325107149793e-14,8.289936348407202e-12,1.4381686727496218e-12,1.1361509106424923e-10,5.780954964534677e-11,1.4706561531877914e-07,4.2603706102682733e-07,1.4165356590938748e-07,5.5367313506497776e-08,1.2233482228076407e-08,5.438196237728275e-10,1.4700373329813507e-14,2.656212257255315e-10
3.163469954277743e-11,0.11934636377542086,0.0,0.029622125962489972,0.031074843597267025,0.31939186303276407,0.3504327862004372,0.20701115865747652,0.0920178600453288,0.0,4.207856249329972e-17,3.664746532750973e-05,7.639210353750101e-14,0.0,2.8678707096985735e-25,2.224001203419361e-09,9.154881400135827e-20,4.83035109334381e-16,3.314954825546471e-25,1.9817763801411484e-11,4.0670751026710096e-11,1.255994004998065e-39,2.0228697400001279e-07,2.8362949777030145e-26,6.4672517358234e-18,6.086122653704747e-32,3.66393944502904e-05,5.200557397920682e-30,3.6222494751391026e-07,4.2415746305547173e-07,5.5952666709218345e-06,6.943145758175485e-07,2.9646208108413613e-07,6.32604191273544e-07,1.3005209728489272e-07,3.289501197264814e-07,1.48241648630714e-05,3.81254995827842e-07,7.227179698555791e-07,1.046167187645626e-06,1.4651071015601349e-05,6.172740830795316e-07,8.202802139801643e-14,8.336099261905342e-12,1.4401619028322475e-12,1.1377386911442481e-10,5.79158751102767e-11,1.4754453689954759e-07,4.2712490488187753e-07,1.4157360646436768e-07,5.541685772780392e-08,1.227617986104242e-08,5.457948229763357e-10,1.4818880411682598e-14,2.661326363083664e-10
3.1689861383174074e-11,0.11934636377542086,0.0,0.02962210510024189,0.031074843380797808,0.319391832177271,0.3504326964757926,0.20701115731111633,0.09201786015127039,0.0,4.231890386808982e-17,3.671134112158252e-05,7.679246772585317e-14,0.0,2.8931600753090815e-25,2.237996165867115e-09,9.217068057118922e-20,4.84721292431879e-16,3.3323259509875305e-25,1.9882147323079e-11,4.074166815420097e-11,1.2669825936793391e-39,2.0263960326532625e-07,2.851157630532083e-26,6.5016492771429515e-18,6.139793185755052e-32,3.670324169625645e-05,5.236093240287625e-30,3.6222522547457464e-07,4.2420845618907053e-07,5.6078356049254384e-06,6.945737394805649e-07,2.964749998303599e-07,6.327368291553311e-07,1.301568308138046e-07,3.2956172633481964e-07,1.4850042932645196e-05,3.828194545196495e-07,7.240150482968724e-07,1.0491239257716433e-06,1.4676615439709755e-05,6.181274909054933e-07,8.235338415291953e-14,8.382435433034241e-12,1.4421535819036174e-12,1.1393253037300929e-10,5.802234712479294e-11,1.480241214187066e-07,4.282130373102367e-07,1.4149353486550378e-07,5.5466330365609365e-08,1.2318951605909445e-08,5.477738545266793e-10,1.4938131208611246e-14,2.666442123051527e-10
3.1745023223570715e-11,0.11934636377542086,0.0,0.02962208423500565,0.031074843165036763,0.31939180132182277,0.3504326067523292,0.20701115596488037,0.09201786025743983,0.0,4.256022280307826e-17,3.677521682220731e-05,7.719422850506823e-14,0.0,2.918628113486173e-25,2.252053572277604e-09,9.279565005487711e-20,4.86410414052027e-16,3.3497576560555465e-25,1.994661976148094e-11,4.0812585278288404e-11,1.2780479582851804e-39,2.0299223220878305e-07,2.8660721137130393e-26,6.536170009958967e-18,6.193842929574188e-32,3.676708879769772e-05,5.271808139771036e-30,3.622255025261991e-07,4.2425933563075975e-07,5.620408551199801e-06,6.948317472015876e-07,2.9648779662931205e-07,6.328679572270694e-07,1.302612990407954e-07,3.301723664926592e-07,1.487592110324868e-05,3.843867570381967e-07,7.253102520329509e-07,1.0520829890869294e-06,1.4702159853956275e-05,6.189802336972968e-07,8.26793387137812e-14,8.428945155010009e-12,1.4441437111666855e-12,1.1409107494118412e-10,5.812896556333764e-11,1.48504368358786e-07,4.2930145602466687e-07,1.414133528871558e-07,5.551573143391591e-08,1.2361797461269468e-08,5.497567197610951e-10,1.5058129028149435e-14,2.6715595371553844e-10
3.1855346904364e-11,0.11934636377542086,0.0,0.029622042495602248,0.031074842735634985,0.3193917396110594,0.35043242730892515,0.2070111532727769,0.09201786047046236,0.0,4.3045802877481365e-17,3.6902967943114034e-05,7.800194956771068e-14,0.0,2.970104013650474e-25,2.2803563539613264e-09,9.405493701493887e-20,4.897974728723225e-16,3.384803226853734e-25,2.0075831111379825e-11,4.095441951625305e-11,1.3004106231177741e-39,2.0369748913045716e-07,2.896056931968709e-26,6.605581965340518e-18,6.303088131379206e-32,3.689478256699692e-05,5.3437774220903386e-30,3.622260539028844e-07,4.243607575662806e-07,5.645566427124945e-06,6.953443153594183e-07,2.9651302890403384e-07,6.331257167574682e-07,1.3046944252833997e-07,3.3139074313713093e-07,1.4927677747545138e-05,3.8752987637091266e-07,7.278950297750804e-07,1.0580080662077398e-06,1.4753248652863715e-05,6.206837262416413e-07,8.333302076193955e-14,8.522486422420411e-12,1.4481193250751647e-12,1.1440781441102455e-10,5.834264120926859e-11,1.49466847433835e-07,4.3147914322491765e-07,1.4125266482004232e-07,5.561431892580447e-08,1.2447711497836563e-08,5.537339566309647e-10,1.530037900716652e-14,2.6817993277569476e-10
3.195463821707795e-11,0.11934636377542086,0.0,0.029622004920003803,0.031074842351584753,0.3193916840715219,0.3504322658138497,0.20701115085029748,0.09201786066296222,0.0,4.3486192099077506e-17,3.7017943632340745e-05,7.873369927180577e-14,0.0,3.017052956778651e-25,2.30604401389061e-09,9.51990057838998e-20,4.928558755882698e-16,3.4165524807236506e-25,2.0192424726959345e-11,4.108207031878176e-11,1.3208036387135633e-39,2.043322192600406e-07,2.9232214331839123e-26,6.668476335844407e-18,6.402726036522312e-32,3.700970646506887e-05,5.409167956256037e-30,3.6222654703449515e-07,4.244516587451568e-07,5.668222103797979e-06,6.958017247176285e-07,2.96535332141371e-07,6.333526187909845e-07,1.3065587169388485e-07,3.3248396617038974e-07,1.4974259072934556e-05,3.903683665281508e-07,7.30214904405283e-07,1.063348525000542e-06,1.4799228538152909e-05,6.222146002860954e-07,8.392335232736855e-14,8.607270040564718e-12,1.4516920892974867e-12,1.14692481847333e-10,5.853544879065633e-11,1.5033533889791838e-07,4.3344001811173255e-07,1.411076855789478e-07,5.570280307290406e-08,1.2525287574508297e-08,5.573265944280197e-10,1.5520992158608195e-14,2.6910207964079205e-10
3.2053929529791904e-11,0.11934636377542086,0.0,0.02962196733485394,0.031074841969812594,0.31939162853212394,0.3504321043225218,0.20701114842820342,0.09201786085620087,0.0,4.392978568728933e-17,3.7132919018800306e-05,7.94700117670273e-14,0.0,3.0645956869127647e-25,2.3319364705635452e-09,9.635328092536884e-20,4.959237991644493e-16,3.44849965247017e-25,2.030930535677209e-11,4.1209721110283784e-11,1.341451696408601e-39,2.0496694834808574e-07,2.950555267676779e-26,6.731773406221587e-18,6.503624188913656e-32,3.7124629894845626e-05,5.475147645181982e-30,3.622270372233594e-07,4.245422073170875e-07,5.690890573761936e-06,6.962554680926229e-07,2.965572575647621e-07,6.335747556459188e-07,1.3084145266783505e-07,3.33574041596473e-07,1.5020840725661794e-05,3.932160037698434e-07,7.325286839367374e-07,1.068696420339143e-06,1.4845208391489819e-05,6.237433276311556e-07,8.45155916401638e-14,8.692620505896345e-12,1.4552598508069148e-12,1.1497677278498325e-10,5.872872883929968e-11,1.5120596857642133e-07,4.3540178555932964e-07,1.409623756732782e-07,5.5791055622736175e-08,1.2603103747281025e-08,5.609316741570287e-10,1.5744077485610605e-14,2.700247624404279e-10
3.2153220842505857e-11,0.11934636377542086,0.0,0.029621929740201242,0.031074841590312385,0.31939157299286336,0.35043194283491225,0.20701114600648846,0.09201786105017846,0.0,4.437659757487886e-17,3.7247894102494344e-05,8.021090124227827e-14,0.0,3.112737852193159e-25,2.358034654599771e-09,9.751782002234737e-20,4.99001243618428e-16,3.4806453570499874e-25,2.0426472598343222e-11,4.1337371890759334e-11,1.3623571809628e-39,2.0560167639506607e-07,2.978058961548199e-26,6.7954745119010036e-18,6.605794577356622e-32,3.72395528563142e-05,5.5417198824283936e-30,3.622275244707022e-07,4.246324089809283e-07,5.71357176051954e-06,6.967055747808006e-07,2.9657881146514915e-07,6.337921740889706e-07,1.3102618968999298e-07,3.3466096364937406e-07,1.5067422705727427e-05,3.9607276293279973e-07,7.348363610288341e-07,1.0740517161364693e-06,1.4891188212874524e-05,6.252699112734662e-07,8.510973504962927e-14,8.778539514745969e-12,1.4588226165856227e-12,1.1526068783850718e-10,5.892248063958342e-11,1.5207873346591376e-07,4.373644326728168e-07,1.4081674495704268e-07,5.587907671168381e-08,1.2681160007944111e-08,5.645492036158496e-10,1.5969654581185093e-14,2.7094798117250993e-10
3.225251215521981e-11,0.11934636377542086,0.0,0.02962189213609413,0.031074841213077995,0.3193915174537379,0.350431781350992,0.20701114358514633,0.09201786124489529,0.0,4.4826641711538893e-17,3.736286888342445e-05,8.095638188653281e-14,0.0,3.1614851369213074e-25,2.3843394973032294e-09,9.869268078641336e-20,5.020882089677737e-16,3.5129902094196374e-25,2.054392604975976e-11,4.146502266020855e-11,1.3835224919552334e-39,2.0623640340145238e-07,3.0057330408986866e-26,6.85958098866545e-18,6.709249267427199e-32,3.73544753494617e-05,5.608888069773815e-30,3.6222800877789495e-07,4.2472226932350637e-07,5.736265588078377e-06,6.971520738444319e-07,2.9660000002869657e-07,6.340049204980654e-07,1.312100869833683e-07,3.357447267526685e-07,1.5114005013131997e-05,3.989386188170883e-07,7.371379286413269e-07,1.0794143764773076e-06,1.4937168002307098e-05,6.267943542054956e-07,8.570577889833392e-14,8.865028759575984e-12,1.4623803936058144e-12,1.1554422757303846e-10,5.911670345383395e-11,1.529536305672329e-07,4.3932794668394635e-07,1.4067080314446107e-07,5.5966866491355314e-08,1.2759456348287175e-08,5.681791906020781e-10,1.6197743126553284e-14,2.718717358349348e-10
3.239673753818665e-11,0.11934636377542086,0.0,0.029621837497587653,0.031074840669150377,0.319391436780737,0.35043154679438304,0.20701114006868282,0.09201786152904784,0.0,4.5486138341228635e-17,3.752987471516822e-05,8.20474351703547e-14,0.0,3.2333824875917482e-25,2.422918555575895e-09,1.0041772603785981e-19,5.06589132714057e-16,3.5603286421860396e-25,2.0715041788817634e-11,4.165044149148926e-11,1.4147338802872129e-39,2.0715837289837128e-07,3.0462355381547267e-26,6.953423508528143e-18,6.861834690226055e-32,3.752140493577561e-05,5.707521587251827e-30,3.62228707023349e-07,4.2485219900467465e-07,5.769251819973685e-06,6.977942681671192e-07,2.9663013913169415e-07,6.343057170996987e-07,1.314757194770735e-07,3.373133067270737e-07,1.518166862674009e-05,4.0311756316273565e-07,7.404701696396603e-07,1.08721694188526e-06,1.5003955789751486e-05,6.290048735568217e-07,8.657493870083078e-14,8.99167770337417e-12,1.4675393631592592e-12,1.1595541530142237e-10,5.939965889182578e-11,1.54228252275229e-07,4.421815629917083e-07,1.4045828114506147e-07,5.609397367893095e-08,1.2873613147513169e-08,5.734741260005049e-10,1.6533566647927763e-14,2.7321448829160307e-10
3.254096292115349e-11,0.11934636377542086,0.0,0.02962178283938259,0.031074840129971783,0.3193913561080109,0.3504313122454096,0.207011136552975,0.09201786181476103,0.0,4.6152527015563904e-17,3.769687990812008e-05,8.31482487630877e-14,0.0,3.3065863227617188e-25,2.461938467302382e-09,1.0216484873134169e-19,5.111101446432647e-16,3.608090438094913e-25,2.088675932604282e-11,4.183586029950646e-11,1.4465060280057306e-39,2.0808034020215453e-07,3.0871002532919215e-26,7.048128234301199e-18,7.017192994032047e-32,3.768833353391495e-05,5.807430174782637e-30,3.622293990738e-07,4.2498143645140107e-07,5.802264333947124e-06,6.984289990549361e-07,2.966595384910781e-07,6.345968926713281e-07,1.3173960192908346e-07,3.388751944942614e-07,1.5249332931001675e-05,4.0731556992099755e-07,7.437894865355194e-07,1.0950348614204898e-06,1.5070743509780576e-05,6.312108916805004e-07,8.744808924548395e-14,9.119538507223421e-12,1.4726878429453587e-12,1.163658142776131e-10,5.968360442662751e-11,1.5550735724521642e-07,4.4503694343324507e-07,1.4024515177907686e-07,5.622059374753606e-08,1.298827644723508e-08,5.787953858241584e-10,1.6874791714150445e-14,2.7455837149417595e-10
3.268518830412033e-11,0.11934636377542086,0.0,0.029621728161625685,0.031074839595523554,0.319391275435553,0.35043107770398535,0.2070111330380051,0.09201786210203546,0.0,4.682585067500321e-17,3.7863884462284865e-05,8.425886615082228e-14,0.0,3.381114474163697e-25,2.5014020942370996e-09,1.0393422717979812e-19,5.156512448092386e-16,3.656277481816458e-25,2.1059077435996367e-11,4.20212790842607e-11,1.4788464574677316e-39,2.0900230531421182e-07,3.128328798658767e-26,7.143699263744847e-18,7.175362028916106e-32,3.785526114384096e-05,5.908624350225267e-30,3.622300849350466e-07,4.2510999758088775e-07,5.835302902671256e-06,6.99056352985835e-07,2.9668821593058637e-07,6.348785850275878e-07,1.320017470903675e-07,3.404303750458271e-07,1.531699792591818e-05,4.115325614827557e-07,7.47095861040332e-07,1.1028680269323826e-06,1.5137531162394548e-05,6.334124177006765e-07,8.832521925555483e-14,9.248616313452209e-12,1.4778258542225258e-12,1.1677542621728757e-10,5.996853780691032e-11,1.5679093633274614e-07,4.478940502771793e-07,1.4003144328534932e-07,5.634672732558941e-08,1.3103446222293326e-08,5.84142993967548e-10,1.722147963884259e-14,2.7590338543608283e-10
