Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206)
9.242717406197505e-12,0.11869709560727104,0.0,0.029468574940882862,0.031075000213207353,0.31940492327252257,0.35047061446478067,0.20701176017633716,0.09201783663197143,3.8224688911208504e-28,7.7871612452697665e-19,1.0033691149690799e-05,4.2375645744878756e-15,1.7565202409348307e-18,4.487267301414507e-28,3.630095168447863e-11,4.076636680173713e-19,4.092336569162025e-17,6.317790784346822e-27,1.7060335938526582e-12,1.0217306457771813e-11,2.688038771762644e-40,5.090891073858982e-08,9.650155464283893e-26,1.203860236281784e-19,8.728745949971449e-35,1.004134787164565e-05,3.4010661098407863e-25,3.6113129692824784e-07,3.4550833109503906e-07,1.2306914908117214e-06,3.9897276228596414e-07,2.3649272103377975e-07,3.068472616417227e-07,7.91359527242329e-08,4.497946283484028e-08,3.6949443182267092e-06,1.3072093343991953e-08,1.1304405660660392e-07,1.9153419938274534e-07,3.6538819359837852e-06,2.098162162018358e-07,3.816804505257668e-15,2.7761209110923045e-13,4.5200491147227787e-13,3.633666897789509e-11,2.7700439050778912e-11,1.3081360406023904e-08,4.821567129416713e-08,1.1841298546712688e-07,3.302358383904859e-08,9.67728929418039e-10,4.056546140781276e-11,7.851140812594484e-17,2.0958917641271426e-10,1.2130982741515183e-11,1.817440087678105e-10,1.2835998100177282e-07,2.3034374673362476e-16,1.9273859876629835e-36,5.7025571852736e-17,9.137885730452811e-21,9.955323901499149e-14,1.4534343104996396e-21,9.041236890905684e-20,4.66239878094424e-15,5.8953517771906884e-24,4.498985711887781e-26,3.8070831546679755e-30,3.849619682606095e-15,4.5884394850628465e-10,1.9288980912604996e-19,2.511366814384463e-17,2.839368978225933e-31,2.522382351939107e-20,9.15186544473635e-09,1.0344445036616895e-14,9.079688261358324e-24,7.976472952147313e-28,5.736331340711214e-25,2.2645668104694005e-15,5.834756458459179e-13,7.745211932187937e-11,6.339365814165627e-20,6.762776303521532e-38,2.0192848800508145e-46,5.71613864058512e-38,8.972928218089042e-08
9.273351902870866e-12,0.11869709560727104,0.0,0.02946856289914526,0.03107499990709759,0.31940490771700675,0.3504705678971567,0.20701175910661526,0.09201783662612573,3.8873907816121464e-28,7.867963492288381e-19,1.0066943296441461e-05,4.2805898902855736e-15,1.7741884675185582e-18,4.562824224482221e-28,3.670800470149789e-11,4.12602088864925e-19,4.119510423604846e-17,6.380819998210967e-27,1.7171440613529049e-12,1.025117100933695e-11,2.7408892103165245e-40,5.107762150578633e-08,9.775548525329362e-26,1.2159732042889056e-19,8.875370494777546e-35,1.0074621401618362e-05,3.445313821880249e-25,3.6115422239119723e-07,3.45959806694209e-07,1.2360988485920525e-06,3.998721498985724e-07,2.368200759574469e-07,3.0777446136266477e-07,7.927514530210867e-08,4.526648205700706e-08,3.7071962570519516e-06,1.3199114211646226e-08,1.1371776872658962e-07,1.9253548961437001e-07,3.6659915617257746e-06,2.104695698406253e-07,3.848560482758238e-15,2.7964556919532916e-13,4.5341253015616176e-13,3.645008352202001e-11,2.771515952425015e-11,1.3166751422394722e-08,4.8500660321969687e-08,1.1863771445635232e-07,3.306233264828915e-08,9.741517616688894e-10,4.0837887164634713e-11,7.961474323324175e-17,2.1079233166740642e-10,1.2213002938913394e-11,1.829508459348427e-10,1.288380662445398e-07,2.3384894755777177e-16,1.9667306216464598e-36,5.752875362733331e-17,9.199491472730856e-21,1.0051301849342303e-13,1.4744173280076675e-21,9.401087960701907e-20,4.7246792051249866e-15,5.9427609215670145e-24,4.5605592546005593e-26,3.827483240767806e-30,3.8879498284144145e-15,4.6178072520458297e-10,1.942364097173877e-19,2.5371066875533133e-17,2.8670172504517104e-31,2.556840125423743e-20,9.18309485220305e-09,1.0438130248055344e-14,9.29019690118416e-24,8.130234615304993e-28,5.826273368627372e-25,2.276149414071935e-15,5.869296831505588e-13,7.79575352280536e-11,6.38150155447681e-20,6.907690689177531e-38,2.079072210525197e-46,5.858702355508038e-38,9.002664078487356e-08
9.303986399544227e-12,0.11869709560727104,0.0,0.02946855085628091,0.031074999601276302,0.3194048921622382,0.3504705213316948,0.20701175803855634,0.09201783662077238,3.9531941206434107e-28,7.949342940019144e-19,1.0100195416853489e-05,4.323904100792082e-15,1.7919755419988774e-18,4.639399560514204e-28,3.7118425178267935e-11,4.175840261703441e-19,4.1467742076217e-17,6.444267038551396e-27,1.7282891815344496e-12,1.0285035559831794e-11,2.794602410856246e-40,5.124633212215442e-08,9.902158857355325e-26,1.228167807116348e-19,9.02396536673417e-35,1.0107894878581002e-05,3.4899916316511406e-25,3.611767238397705e-07,3.464088816426121e-07,1.241512102455091e-06,4.0076937889249143e-07,2.3714575764073002e-07,3.086999292349705e-07,7.941415242818641e-08,4.555420064105884e-08,3.7194482310519367e-06,1.332691131534201e-08,1.1439281773138196e-07,1.9353853945149084e-07,3.6781011810572623e-06,2.1112265686870789e-07,3.880481907893878e-15,2.8169008343222537e-13,4.548195746846769e-13,3.656345258084248e-11,2.7729988360771267e-11,1.3252408185141189e-08,4.878639468613757e-08,1.1886142972048306e-07,3.3101017407794856e-08,9.80595819883567e-10,4.1111244890438314e-11,8.073034114783606e-17,2.1199884621920137e-10,1.22952736973856e-11,1.8416167726660604e-10,1.293164627367253e-07,2.3739393543014295e-16,2.0067412722745987e-36,5.803481601217769e-17,9.261308485161572e-21,1.0147888486984735e-13,1.4956378285140648e-21,1.4780140837359587e-19,4.787505605140726e-15,5.958863797051013e-24,4.6227614622821826e-26,3.846554220119576e-30,3.9265236656353745e-15,4.6472685704885116e-10,1.9558810942470704e-19,2.5630259663648932e-17,2.8948443439729266e-31,2.5916589278316813e-20,9.214328600943672e-09,1.053236881712015e-14,9.504825657607252e-24,8.286432360969118e-28,5.9172849240308e-25,2.287738131274879e-15,5.903918875217066e-13,7.84645882018163e-11,6.423777150377104e-20,7.055194670204515e-38,2.140410652835546e-46,6.004315604697013e-38,9.032399909710791e-08
9.334620896217588e-12,0.11869709560727104,0.0,0.029468538812281446,0.031074999295743467,0.31940487660821265,0.35047047476839,0.2070117569721519,0.09201783661590354,4.019887863609244e-28,8.031301911466922e-19,1.0133447510927105e-05,4.36750811678644e-15,1.809881871043956e-18,4.717003649713506e-28,3.753223084415895e-11,4.226097287994094e-19,4.1741279212942183e-17,6.508133285847322e-27,1.7394689410714731e-12,1.0318900109256652e-11,2.8491895995831057e-40,5.141504258775751e-08,1.0029994307542955e-25,1.2404443273275117e-19,9.174550485415074e-35,1.0141168302532821e-05,3.5351023155731075e-25,3.6119880921470554e-07,3.468555693307625e-07,1.2469312347351914e-06,4.0166445444614583e-07,2.3746977463292694e-07,3.096236618730248e-07,7.955297516657845e-08,4.584261592454721e-08,3.731700240231473e-06,1.3455486331624215e-08,1.1506919726310581e-07,1.9454334654447797e-07,3.690210793978337e-06,2.1177547739456352e-07,3.912569064916622e-15,2.8374568293684337e-13,4.562260458050447e-13,3.667677617404384e-11,2.7744925026032003e-11,1.3338330585958971e-08,4.907287303987263e-08,1.1908413356584346e-07,3.3139639404244845e-08,9.870611038902342e-10,4.138553478632816e-11,8.18583022847432e-17,2.1320872006556925e-10,1.2377794580926718e-11,1.853765027683024e-10,1.2979516987938308e-07,2.40978995145556e-16,2.0474265359742195e-36,5.854376824765277e-17,9.323336796439171e-21,1.0245085643574892e-13,1.517097772229677e-21,9.407756129128138e-20,4.8510389000374285e-15,5.980063752922814e-24,4.6855965361468054e-26,3.8659903859338586e-30,3.96534178177983e-15,4.676823440389647e-10,1.9694491254154724e-19,2.5891253291324764e-17,2.92285083350281e-31,2.6268414367597328e-20,9.245566676857313e-09,1.0627162188212841e-14,9.723639999012194e-24,8.4450963478713e-28,6.009374399377998e-25,2.2993328117170876e-15,5.938622441271316e-13,7.89732781827998e-11,6.466192594753934e-20,7.205325268941562e-38,2.203334691598612e-46,6.153032786542333e-38,9.062135711753221e-08
9.365255392890948e-12,0.11869709560727104,0.0,0.029468526767138646,0.031074998990499036,0.31940486105492605,0.35047042820723695,0.20701175590739343,0.09201783661151144,4.08748102584223e-28,8.113842732480424e-19,1.0166699578662517e-05,4.411402848084851e-15,1.8279078613770616e-18,4.795646903363156e-28,3.7949439464213464e-11,4.2767944641590583e-19,4.201571564704035e-17,6.572420120579888e-27,1.750683326643893e-12,1.0352764657611827e-11,2.9046621118533115e-40,5.158375290265879e-08,1.0159062748267494e-25,1.2528030475655744e-19,9.327145906280871e-35,1.017444167347308e-05,3.5806486589926397e-25,3.612204863080923e-07,3.4729988307530874e-07,1.2523562278434091e-06,4.025573817255366e-07,2.377921354396531e-07,3.1054565595275023e-07,7.969161456160226e-08,4.613172524426971e-08,3.743952284595365e-06,1.3584840929769957e-08,1.1574690097265043e-07,1.9554990855695787e-07,3.702320400489089e-06,2.1242803152662728e-07,3.9448222365471255e-15,2.8581241691621657e-13,4.576319439016697e-13,3.679005432176085e-11,2.7759969240283064e-11,1.3424518516648737e-08,4.936009403377193e-08,1.19305828303454e-07,3.3178199907461616e-08,9.935476135170932e-10,4.1660757053428764e-11,8.299872758164985e-17,2.1442195320397918e-10,1.2460565152664647e-11,1.8659532244513417e-10,1.302741870724249e-07,2.446044120605412e-16,2.088795320615905e-36,5.905561959826442e-17,9.385576435105421e-21,1.0342895147174738e-13,1.5387991296511214e-21,9.051466449691516e-20,4.9151246306505744e-15,6.036129799761641e-24,4.74906868993601e-26,3.8871425075476684e-30,4.004404762073944e-15,4.706471861748117e-10,1.9830682336252427e-19,2.6154054547400898e-17,2.9510372964441496e-31,2.6623903420995264e-20,9.276809065875226e-09,1.0722511803121388e-14,9.946706183779685e-24,8.606257001360683e-28,6.10255021307525e-25,2.3109333058145755e-15,5.973407381477968e-13,7.948360511063817e-11,6.508747893044061e-20,7.358119903324992e-38,2.2678794472214605e-46,6.304909075750514e-38,9.091871484608491e-08
9.395889889564309e-12,0.11869709560727104,0.0,0.029468514720844458,0.031074998685543,0.3194048455023743,0.3504703816482305,0.2070117548442724,0.0920178366075885,4.155982682795864e-28,8.196967731753606e-19,1.0199951620059947e-05,4.45558920353866e-15,1.846053919776263e-18,4.875339804087809e-28,3.837006883905767e-11,4.3279342948364136e-19,4.229105137932792e-17,6.63712892323217e-27,1.7619323249373664e-12,1.0386629204897628e-11,2.9610313928829503e-40,5.17524630669213e-08,1.0289372077098268e-25,1.265244250553445e-19,9.481771821167806e-35,1.0207714991401043e-05,3.626633456183077e-25,3.6124176276615396e-07,3.4774183611943525e-07,1.2577870642669684e-06,4.034481658842712e-07,2.3811284852306406e-07,3.1146590821112847e-07,7.983007163809782e-08,4.642152593633932e-08,3.756204364148401e-06,1.3714976771793824e-08,1.164259225197469e-07,1.965582231655653e-07,3.714430000589607e-06,2.1308031937328934e-07,3.977241703982302e-15,2.878903346667902e-13,4.590372684431927e-13,3.6903287045195443e-11,2.7775120521799567e-11,1.3510971869118885e-08,4.964805631587527e-08,1.195265162489146e-07,3.321670017058316e-08,1.0000553485923881e-09,4.193691189299996e-11,8.415171849995251e-17,2.1563854563189914e-10,1.2543584974876477e-11,1.8781813630230374e-10,1.3075351371464182e-07,2.4827047208586154e-16,2.1308571387617793e-36,5.957037935273421e-17,9.448027429547133e-21,1.0441318824759071e-13,1.5607438815842049e-21,1.564366413937447e-19,4.979746707145193e-15,6.0618257420160865e-24,4.8131821498986304e-26,3.9069698471880346e-30,4.043713189458646e-15,4.736213834562927e-10,1.9967384618333065e-19,2.6418670226426473e-17,2.9794043102751087e-31,2.6983083460728852e-20,9.308055753960865e-09,1.0818419101015323e-14,1.0174091266552299e-23,8.7699450147644e-28,6.1968208093214645e-25,2.322539464767406e-15,6.008273547776987e-13,7.999556892496738e-11,6.551443057421127e-20,7.513616389651978e-38,2.334080685116333e-46,6.460000431624357e-38,9.121607228270428e-08
9.42652438623767e-12,0.11869709560727104,0.0,0.029468502673390982,0.03107499838087534,0.3194048299505532,0.3504703350913656,0.20701175378278044,0.09201783660412721,4.225401970227208e-28,8.2806792408270725e-19,1.0233203635119607e-05,4.500068091032402e-15,1.8643204530741347e-18,4.956092906115614e-28,3.879413680481315e-11,4.379519292684717e-19,4.256728641062135e-17,6.702261074289191e-27,1.7732159226432811e-12,1.0420493751114363e-11,3.0183089984552267e-40,5.1921173080607855e-08,1.042093021679867e-25,1.277768219093715e-19,9.638448558776775e-35,1.0240988256315984e-05,3.673059510344603e-25,3.612626460919767e-07,3.481814416332622e-07,1.2632237265687364e-06,4.04336812063593e-07,2.384319223020781e-07,3.123844154459503e-07,7.996834740173479e-08,4.671201533624753e-08,3.7684564788953645e-06,1.384589551245325e-08,1.1710625557304447e-07,1.975682880596984e-07,3.7265395942799813e-06,2.137323410428951e-07,4.009827746895422e-15,2.8997948557278464e-13,4.604420202192767e-13,3.701647436393111e-11,2.7790378335293086e-11,1.359769053516343e-08,4.993675853171254e-08,1.1974619972228853e-07,3.3255141430233376e-08,1.006584308944404e-09,4.221399950613575e-11,8.531737702579311e-17,2.16858497346796e-10,1.2626853609004593e-11,1.8904494434501384e-10,1.3123314920372472e-07,2.519774616790278e-16,2.1736209408505496e-36,6.008805682179595e-17,9.51068980799665e-21,1.0540358502214867e-13,1.5829340191673135e-21,9.866198251324811e-20,5.04510151973982e-15,6.088903155703759e-24,4.877941154770558e-26,3.926985802653353e-30,4.083267644589154e-15,4.76604935883321e-10,2.010459853007344e-19,2.6685107128660993e-17,3.0079524491177807e-31,2.734598162951076e-20,9.339306727109975e-09,1.091488551844097e-14,1.0405863104518334e-23,8.936191350748955e-28,6.292194657950538e-25,2.3341511405539342e-15,6.043220792198749e-13,8.050916956542514e-11,6.594278078222563e-20,7.671852945352623e-38,2.401974825007877e-46,6.618363606400726e-38,9.15134294273284e-08
9.45715888291103e-12,0.11869709560727104,0.0,0.029468490624770458,0.03107499807649603,0.31940481439945867,0.35047028853663703,0.2070117527229092,0.09201783660112028,4.295748084379278e-28,8.364979594089459e-19,1.0266455623841706e-05,4.544840417481861e-15,1.882707868157461e-18,5.037916835540278e-28,3.92216612330086e-11,4.431551978403349e-19,4.2844420741737137e-17,6.767817954237923e-27,1.7845341064587595e-12,1.045435829626233e-11,3.0765065956299568e-40,5.20898829437811e-08,1.0553745115326161e-25,1.2903752360686083e-19,9.79719658516262e-35,1.0274261468217175e-05,3.7199296336042533e-25,3.612831436481895e-07,3.4861871271424364e-07,1.2686661973867035e-06,4.0522332539241127e-07,2.387493651525968e-07,3.1330117451510604e-07,8.0106442839322e-08,4.700319077893377e-08,3.7807086288410275e-06,1.3977598799253986e-08,1.1778789381018616e-07,1.9858010094127877e-07,3.7386491815602997e-06,2.1438409664374493e-07,4.042580643436299e-15,2.9207991910664046e-13,4.618461998511377e-13,3.7129616297848374e-11,2.780574242694598e-11,1.3684674406702115e-08,5.022619932435065e-08,1.1996488104798835e-07,3.3293524906690895e-08,1.0131344944014664e-09,4.249202009393934e-11,8.649580567109254e-17,2.1808180834613564e-10,1.2710370615672623e-11,1.9027574657846726e-10,1.3171309293628563e-07,2.5572566783681147e-16,2.217095731016624e-36,6.060866134059801e-17,9.573563598535035e-21,1.064001600434063e-13,1.6053715438947916e-21,8.712531731944225e-20,5.11102234436961e-15,6.163978895397772e-24,4.943349955754556e-26,3.949396576206644e-30,4.123068705834541e-15,4.795978434558224e-10,2.0242324501257904e-19,2.6953372060075722e-17,3.0366822903165354e-31,2.771262519399974e-20,9.370561971350619e-09,1.1011912489316748e-14,1.0642090363713608e-23,9.105027242682525e-28,6.388680254273267e-25,2.3457681859220524e-15,6.078248966907008e-13,8.102440697165105e-11,6.637252958879421e-20,7.832868191770407e-38,2.471598950333864e-46,6.780056153646098e-38,9.181078627989515e-08
9.487793379584391e-12,0.11869709560727104,0.0,0.029468478574975303,0.03107499777240507,0.31940479884908685,0.35047024198403987,0.20701175166465025,0.09201783659856057,4.367030282163146e-28,8.449871128778789e-19,1.0299707586226463e-05,4.58990708883218e-15,1.9012165719669487e-18,5.120822290583316e-28,3.9652660030491814e-11,4.484034880752763e-19,4.312245437349182e-17,6.833800943567283e-27,1.7958868630866511e-12,1.0488222840341837e-11,3.1356359634553404e-40,5.2258592656503474e-08,1.0687824745832276e-25,1.3030655844399367e-19,9.958036504223674e-35,1.0307534627103894e-05,3.76724664701591e-25,3.613032626595918e-07,3.4905366238756227e-07,1.274114459433468e-06,4.0610771098733043e-07,2.3906518540772517e-07,3.142161823361092e-07,8.024435891911233e-08,4.7295049598853697e-08,3.7929608139901523e-06,1.4110088272455756e-08,1.1847083091788308e-07,1.995936595245145e-07,3.7507587624306505e-06,2.150355862840946e-07,4.0755006702415704e-15,2.9419168482836227e-13,4.632498065268764e-13,3.7242712868456544e-11,2.7821212324357308e-11,1.3771923375789672e-08,5.05163773344401e-08,1.2018256255466233e-07,3.333185180405651e-08,1.0197059047919405e-09,4.2770973857685015e-11,8.768710747458095e-17,2.1930847862738287e-10,1.2794135554701298e-11,1.915105430078671e-10,1.3219334430787763e-07,2.5951537808775513e-16,2.2612913252677275e-36,6.113220226886726e-17,9.636648829091603e-21,1.0740293154845775e-13,1.6280584676402908e-21,1.641637294685763e-19,5.177470081383056e-15,6.208622009780637e-24,5.009412816500058e-26,3.970572394044814e-30,4.163116949277366e-15,4.826001061737352e-10,2.0380562961778244e-19,2.7223471832355124e-17,3.065594412164079e-31,2.808304154525997e-20,9.401821472743265e-09,1.1109501444928573e-14,1.0882842525341035e-23,9.276484195998143e-28,6.4862861189188345e-25,2.3573904544009684e-15,6.113357924198373e-13,8.154128108328648e-11,6.680367716618275e-20,7.996701156951075e-38,2.542990817744648e-46,6.945136436710129e-38,9.210814284034215e-08
9.518427876257752e-12,0.11869709560727104,0.0,0.029468466523998045,0.031074997468602438,0.3194047832994335,0.35047019543356867,0.2070117506079954,0.09201783659644093,4.439257881339792e-28,8.535356184983848e-19,1.0332959522274088e-05,4.635269010056008e-15,1.9198469714969295e-18,5.204820041856535e-28,4.0087151139341854e-11,4.536970536574822e-19,4.340138730670199e-17,6.900211422768167e-27,1.8072741792355341e-12,1.052208738335318e-11,3.1957089936819873e-40,5.2427302218837275e-08,1.0823177106662616e-25,1.3158395472490498e-19,1.0120989058191552e-34,1.0340807732975428e-05,3.815013380560306e-25,3.6132301021573434e-07,3.494863036065234e-07,1.279568495495727e-06,4.0698997395268006e-07,2.3937939135799025e-07,3.1512943588592966e-07,8.038209659109629e-08,4.7587589130039946e-08,3.805213034347494e-06,1.4243365565077974e-08,1.1915506059198798e-07,2.006089615356673e-07,3.762868336891123e-06,2.1568681007215494e-07,4.108588102434954e-15,2.9631483238352026e-13,4.646528410197796e-13,3.7355764095284646e-11,2.7836787492621246e-11,1.3859437334319701e-08,5.080729120026117e-08,1.2039924657508247e-07,3.3370123310418765e-08,1.0262985399442333e-09,4.305086099846275e-11,8.889138600282621e-17,2.205385081880013e-10,1.2878147985124167e-11,1.9274933363841663e-10,1.3267390271301593e-07,2.633468804846808e-16,2.3062170925765164e-36,6.165868898798546e-17,9.699945527442871e-21,1.0841191776350012e-13,1.6509968126801041e-21,1.0387099534696879e-19,5.244673841320552e-15,6.2424342458995185e-24,5.0761340130829684e-26,3.9914449731407006e-30,4.203412948713367e-15,4.856117240370106e-10,2.051931434163367e-19,2.749541326289828e-17,3.0946893880856905e-31,2.845725819497559e-20,9.433085217380835e-09,1.1207653813925329e-14,1.1128189892107843e-23,9.450593989557736e-28,6.585020797675849e-25,2.3690178002958465e-15,6.148547516448281e-13,8.205979183997472e-11,6.723622339285984e-20,8.163391278439909e-38,2.616188866697022e-46,7.11366363723749e-38,9.240549910860693e-08
9.549062372931113e-12,0.11869709560727104,0.0,0.029468454471831367,0.03107499716508813,0.31940476775049487,0.35047014888521866,0.2070117495529363,0.09201783659475456,4.512440260701664e-28,8.621437105645504e-19,1.0366211431984793e-05,4.680927085151664e-15,1.93859947379507e-18,5.289920932624685e-28,4.0525152536781424e-11,4.590361490813251e-19,4.3681219542184276e-17,6.967050772333424e-27,1.8186960416197099e-12,1.0555951925296664e-11,3.256737691479221e-40,5.259601163084458e-08,1.095981022135684e-25,1.3286974076167877e-19,1.0286075128121225e-34,1.0374080785831066e-05,3.863232673145026e-25,3.6134239327344953e-07,3.499166492529462e-07,1.285028288433768e-06,4.078701193805437e-07,2.396919912515581e-07,3.160409322002272e-07,8.051965678729863e-08,4.788080670616952e-08,3.817465289917793e-06,1.4377432302905633e-08,1.1984057653756802e-07,2.0162600471282362e-07,3.7749779049418026e-06,2.163377681160922e-07,4.141843213624401e-15,2.984494115040242e-13,4.660553043046861e-13,3.74687699978225e-11,2.7852467700707478e-11,1.3947216174330066e-08,5.1098939557769724e-08,1.2061493544603336e-07,3.340834059801825e-08,1.0329123996867916e-09,4.333168171735426e-11,9.010874535125925e-17,2.2177189702545364e-10,1.2962407465203177e-11,1.9399211847531922e-10,1.3315476754519755e-07,2.6722046359719636e-16,2.3518821473329086e-36,6.218813090404066e-17,9.763453721214788e-21,1.0942713690382762e-13,1.6741886117164776e-21,8.448351882765721e-20,5.312458591124622e-15,6.334491237865257e-24,5.1435178339854603e-26,4.015241637633903e-30,4.243957275651192e-15,4.886326970456121e-10,2.0658579070930772e-19,2.776920317482032e-17,3.1239677951478045e-31,2.8835302779800735e-20,9.464353191388763e-09,1.1306371022314464e-14,1.1378203594580303e-23,9.627388677017056e-28,6.6848928613329725e-25,2.380650078672619e-15,6.183817596166044e-13,8.257993918136077e-11,6.767016826591298e-20,8.332978406087379e-38,2.691232229141797e-46,7.285697763738178e-38,9.270285508462677e-08
9.579696869604473e-12,0.11869709560727104,0.0,0.02946844241846812,0.031074996861862155,0.3194047522022668,0.35047010233898457,0.2070117484994649,0.09201783659349459,4.586586860253975e-28,8.708116236558044e-19,1.039946331535879e-05,4.726882217141361e-15,1.9574744859620884e-18,5.376135879068333e-28,4.0966682235089376e-11,4.644210296533918e-19,4.396195108075538e-17,7.034320372757893e-27,1.8301524369592032e-12,1.0589816466172584e-11,3.3187341761536554e-40,5.2764720892587285e-08,1.109773213864869e-25,1.341639448743433e-19,1.0453315734381342e-34,1.0407353785670097e-05,3.9119073726045053e-25,3.6136141865933607e-07,3.5034471213755205e-07,1.290493821180976e-06,4.0874815235078887e-07,2.4000299329445124e-07,3.169506683728767e-07,8.065704042207155e-08,4.817469966063143e-08,3.829717580705786e-06,1.4512290104495273e-08,1.2052737246897605e-07,2.0264478680566882e-07,3.7870874665827788e-06,2.1698846052402774e-07,4.175266275915324e-15,3.005954720075349e-13,4.674571952474837e-13,3.7581730597939886e-11,2.786825248615598e-11,1.4035259788020373e-08,5.139132104064276e-08,1.2082963150820274e-07,3.3446504823410266e-08,1.0395474838481023e-09,4.3613436215644006e-11,9.133929014519726e-17,2.230086451372014e-10,1.3046913552444163e-11,1.9523889752377849e-10,1.3363593819692177e-07,2.7113641650420097e-16,2.398296542425763e-36,6.272053744805722e-17,9.8271734378839e-21,1.1044860717382595e-13,1.6976359079009028e-21,1.7067971963253084e-19,5.380762892974765e-15,6.398095593640534e-24,5.211568580075767e-26,4.037937934552663e-30,4.284750499312206e-15,4.916630251995159e-10,2.0798357579883441e-19,2.804484839695386e-17,3.1534302128032714e-31,2.92172030619005e-20,9.495625380925042e-09,1.1405654493457642e-14,1.1632955597555814e-23,9.806900588191433e-28,6.7859109055191375e-25,2.3922871453750826e-15,6.219168015996402e-13,8.310172304709152e-11,6.810551202415774e-20,8.505502804863174e-38,2.768160739312415e-46,7.461299660216459e-38,9.300021076833872e-08
9.610331366277834e-12,0.11869709560727104,0.0,0.029468430363901264,0.0310749965589245,0.3194047366547453,0.35047005579486146,0.2070117474475729,0.09201783659265439,4.661707181395723e-28,8.795395926370483e-19,1.0432715172396292e-05,4.773135308069445e-15,1.9764724151514574e-18,5.46347587054694e-28,4.141175828151334e-11,4.698519514945281e-19,4.424358192323202e-17,7.102021604538381e-27,1.841643351979758e-12,1.062368100598124e-11,3.3817106818700318e-40,5.293343000412711e-08,1.1236950932465948e-25,1.3546659539086627e-19,1.0622732037144804e-34,1.0440626732491825e-05,3.961040335700035e-25,3.613800930721958e-07,3.5077050500035283e-07,1.2959650767433302e-06,4.0962407793109605e-07,2.403124056507632e-07,3.1785864155588047e-07,8.079424839237511e-08,4.846926532658472e-08,3.841969906716196e-06,1.4647940581181096e-08,1.2121544210992172e-07,2.0366530557526604e-07,3.799197021814138e-06,2.1763888740403828e-07,4.208857559912102e-15,3.027530637951313e-13,4.688585145042172e-13,3.769464591522367e-11,2.7884141318756292e-11,1.4123568067384804e-08,5.168443428032354e-08,1.2104333710607255e-07,3.3484617127625973e-08,1.0462037922566915e-09,4.38961246944176e-11,9.258312554086398e-17,2.2424875252070508e-10,1.3131665803612215e-11,1.9648967078899838e-10,1.3411741405971e-07,2.750950287863895e-16,2.445470116807895e-36,6.325591807236102e-17,9.891104704776406e-21,1.1147634676696663e-13,1.7213407548573876e-21,1.0931473336266056e-19,5.4498430911277726e-15,6.440177509545358e-24,5.280290564587976e-26,4.059891906370557e-30,4.325793186630337e-15,4.947027084987105e-10,2.0938650298812792e-19,2.8322355763850395e-17,3.183077213709136e-31,2.96029869241766e-20,9.526901772180295e-09,1.150550564806649e-14,1.1892518706452132e-23,9.989162330422336e-28,6.88808355054338e-25,2.403928857022142e-15,6.254598628652477e-13,8.362514337681571e-11,6.854225452641653e-20,8.681005157678585e-38,2.8470149436106345e-46,7.64053101485857e-38,9.329756615967976e-08
