Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659)
5.774944567463856e-13,0.06662394546715897,0.0,0.016542513350711004,0.031075110263184432,0.3194096382564748,0.3504847658748931,0.2070121881224367,0.09201810618946063,0.0,8.422679165405503e-35,1.4769535901080406e-11,6.320472884895562e-33,0.0,8.05891819378957e-52,7.212740204140783e-17,1.3067748650010773e-38,5.7548344522017005e-34,1.5947470170250502e-49,5.0317926536558306e-21,5.803321897297811e-23,6.262425077142262e-80,1.3920740878731842e-18,2.1965184218493573e-53,1.641887779645576e-36,4.4098327195331407e-63,1.4769497956445957e-11,3.147757660535707e-55,8.935088939292786e-08,3.303771217478875e-08,2.102576559384885e-08,2.6249876871895356e-08,2.1619093859260212e-08,1.0573694133845922e-08,4.277954405763931e-12,4.2358782772696715e-12,6.939014659437012e-17,5.156494864402116e-15,4.2329866603744845e-12,3.1618092538491485e-13,3.910380861896543e-17,1.0438684383992155e-08,3.746681360418577e-24
6.108143078146347e-13,0.06662394546715897,0.0,0.016542501532083732,0.031075110263184432,0.3194096357400732,0.35048476435986464,0.2070121862806046,0.09201810145754584,0.0,9.966327659813535e-35,1.56216977033639e-11,7.478888482401139e-33,0.0,1.1283067966745247e-51,8.535006798772446e-17,1.6354811640653119e-38,6.438068416681875e-34,1.887017553961541e-49,5.629181924988491e-21,6.138157674932664e-23,8.289890160977567e-80,1.4724084744575575e-18,2.5990760760655356e-53,2.0548553981295225e-36,6.174084530385745e-63,1.5621655253870502e-11,3.9395502197025185e-55,9.408278365184428e-08,3.4943168642246326e-08,2.2239564884797305e-08,2.7764053205954966e-08,2.2858650559661436e-08,1.1183633210025672e-08,4.747109848035764e-12,4.7386633608403645e-12,7.515708846563918e-17,6.101276368157291e-15,4.735241998986827e-12,3.707546818390251e-13,4.135999121674698e-17,1.1040959808375602e-08,4.7927706886825554e-24
6.441341588828839e-13,0.06662394546715897,0.0,0.016542489757772578,0.031075110263184432,0.3194096332237094,0.35048476284487645,0.20701218443962116,0.09201809676912366,0.0,1.1687925313895432e-34,1.647385950196384e-11,8.770852054247389e-33,0.0,1.5517347361596084e-51,1.0009784759926282e-16,2.0226156693951517e-38,7.1596177408612665e-34,2.2129791634020314e-49,6.260071994839477e-21,6.472993449588715e-23,1.0811449008011572e-79,1.5527445547403386e-18,3.048037994100502e-53,2.5412232954592765e-36,8.491078340678335e-63,1.647381229499177e-11,4.872086421924737e-55,9.877118531560654e-08,3.684854561729709e-08,2.3453439179907236e-08,2.927818923062519e-08,2.409735940682538e-08,1.1793557660741475e-08,5.238675475990028e-12,5.269625336913462e-12,8.11164077722292e-17,7.154907937207494e-15,5.265613211420774e-12,4.311405577049211e-13,4.3616173788884814e-17,1.164323436843531e-08,6.05544046579842e-24
6.77454009951133e-13,0.06662394546715897,0.0,0.016542478027376923,0.031075110263184432,0.3194096307073832,0.35048476132992856,0.20701218259948592,0.09201809212379433,0.0,1.3597181663762828e-34,1.7326021296880315e-11,1.0203650793286868e-32,0.0,2.1000598807044377e-51,1.1645408373403048e-16,2.4747234148518883e-38,7.919482422235327e-34,2.574469689044801e-49,6.924462815221415e-21,6.807829221267335e-23,1.3912365684729086e-79,1.6330823288275952e-18,3.5459355226064496e-53,3.1092130627465564e-36,1.1491508505313655e-62,1.732596907981088e-11,5.9611322537528395e-55,1.0341649411914856e-07,3.875384310928327e-08,2.4667388755623137e-08,3.079228495099016e-08,2.5335220983411997e-08,1.2403467487649383e-08,5.752382103868412e-12,5.828762187846142e-12,8.72681044532488e-17,8.323317809220722e-15,5.824094959136082e-12,4.976080693466744e-13,4.587235633537953e-17,1.2245508067386463e-08,7.565802996678163e-24
7.107738610193822e-13,0.06662394546715897,0.0,0.016542466340499832,0.031075110263184432,0.31940962819109486,0.350484759815021,0.2070121807601982,0.09201808752116183,0.0,1.5703806867737876e-34,1.817818308811342e-11,1.1784572116708847e-32,0.0,2.801132685151362e-51,1.345021351031065e-16,2.998696975684051e-38,8.717662458326348e-34,2.9733269745428446e-49,7.62235433832495e-21,7.142664989969894e-23,1.7687191103788846e-79,1.7134217968257857e-18,4.095300008172465e-53,3.7674828275003634e-36,1.532777245367847e-62,1.8178125608328968e-11,7.223290883812601e-55,1.0801910612383992e-07,4.065906112750053e-08,2.5881413885083336e-08,3.2306340372097405e-08,2.6572235871652867e-08,1.3013362692375908e-08,6.287963768990907e-12,6.4160718963801555e-12,9.361217844780688e-17,9.61243323846314e-15,6.410681904768895e-12,5.704234979283913e-13,4.81285388562317e-17,1.2847780908415226e-08,9.357711781587171e-24
7.440937120876313e-13,0.06662394546715897,0.0,0.01654245469674801,0.031075110263184432,0.31940962567484416,0.3504847583001537,0.20701217892175744,0.09201808296083369,0.0,1.8017511812781934e-34,1.903034487566327e-11,1.3520903666055302e-32,0.0,3.687238149208283e-51,1.5432537634022543e-16,3.601776467723668e-38,9.554157846683124e-34,3.4113888635030445e-49,8.353746516517143e-21,7.477500755697765e-23,2.224024600274885e-79,1.793762958841753e-18,4.698662797323382e-53,4.5251272525504834e-36,2.01765334026652e-62,1.9030281880547144e-11,8.676002661232942e-55,1.1257941375081218e-07,4.256419968119826e-08,2.709551483815878e-08,3.382035549895811e-08,2.78084046533518e-08,1.3623243276518302e-08,6.845157693748815e-12,7.03155244563793e-12,1.0014862969501276e-16,1.1028180496084658e-14,7.0253687121275955e-12,6.498499275266762e-13,5.0384721351441885e-17,1.3450052894678965e-08,1.1467871814023671e-23
7.774135631558805e-13,0.06662394546715897,0.0,0.01654244309573179,0.031075110263184432,0.31940962315863114,0.3504847567853267,0.20701217708416306,0.0920180784424211,0.0,2.054800822166837e-34,1.9882506659529933e-11,1.5419933307219043e-32,0.0,4.7955645901268295e-51,1.7600719807081804e-16,4.2915495465860756e-38,1.0428968584880633e-33,3.890493199480847e-49,9.118639302339916e-21,7.812336518452317e-23,2.7686102002422424e-79,1.8741058149827216e-18,5.3585552365124515e-53,5.3916775349757276e-36,2.6241285476183666e-62,1.9882437896466516e-11,1.0337545114080875e-54,1.1709780581412868e-07,4.4469258779580156e-08,2.8309691881491516e-08,3.533433033654749e-08,2.9043727909885403e-08,1.4233109241644801e-08,7.423704247789306e-12,7.675201819118642e-12,1.0687745813397602e-16,1.2576484870388683e-14,7.668150046188703e-12,7.361472830510122e-13,5.264090382101068e-17,1.4052324029306534e-08,1.3935949437496688e-23
8.107334142241296e-13,0.06662394546715897,0.0,0.016542431537065062,0.031075110263184432,0.3194096206424557,0.35048475527054,0.20701217524741447,0.09201807396553886,0.0,2.3305008747480194e-34,2.0734668439713535e-11,1.7488949130477984e-32,0.0,6.168630531212811e-51,1.9963100698345725e-16,5.075951406865434e-38,1.1342094670519716e-33,4.412477825984124e-49,9.917032648508428e-21,8.147172278234918e-23,3.4150061500379315e-79,1.95445036535629e-18,6.077508672126652e-53,6.377101405026917e-36,3.375468963493143e-62,2.0734593656088165e-11,1.2227032947785216e-54,1.215746675544621e-07,4.637423843180454e-08,2.9523945278534125e-08,3.6848264889805105e-08,3.0278206222203617e-08,1.4842960589294926e-08,8.023346909399877e-12,8.347018000694251e-12,1.1379866370380651e-16,1.4263270667135176e-14,8.33902057309268e-12,8.295723689619378e-13,5.4897086264938656e-17,1.4654594315398542e-08,1.680468198361884e-23
8.440532652923788e-13,0.06662394546715897,0.0,0.016542420020365267,0.031075110263184432,0.319409618126318,0.3504847537557935,0.2070121734115111,0.09201806952980525,0.0,2.6298227097402468e-34,2.158683021621416e-11,1.9735239450489072e-32,0.0,7.854795873425647e-51,2.252802258966342e-16,5.963264781342214e-38,1.2293536101226735e-33,4.979180586466759e-49,1.0748926507909544e-20,8.482008035046937e-23,4.1768637626482794e-79,2.034796610070429e-18,6.858054450477875e-53,7.491803125064918e-36,4.298137080234779e-62,2.1586749159413175e-11,1.4364418043589212e-54,1.2601038067158175e-07,4.8279138646984805e-08,3.07382752895872e-08,3.8362159163635215e-08,3.1511840170830266e-08,1.545279732097972e-08,8.643832228688667e-12,9.046998974605697e-12,1.2091224634361448e-16,1.609446120980197e-14,9.037974960139896e-12,9.303789061965197e-13,5.715326868322637e-17,1.5256863756027597e-08,2.0119987327079617e-23
8.773731163606279e-13,0.06662394546715897,0.0,0.016542408545253365,0.031075110263184432,0.31940961561021786,0.3504847522410874,0.2070121715764523,0.09201806513484208,0.0,2.953737813714729e-34,2.243899198903191e-11,2.2166092806356567e-32,0.0,9.908710483035527e-51,2.530382938297192e-16,6.962119940180403e-38,1.3283292874653282e-33,5.5924393243410635e-49,1.1614320833600226e-20,8.816843788889737e-23,5.0690034535147987e-79,2.1151445492334784e-18,7.702723917820005e-53,8.746623488485714e-36,5.422037253187546e-62,2.243890440644262e-11,1.6770489456978644e-54,1.3040532335773948e-07,5.018395943418984e-08,3.1952682171838295e-08,3.987601316290705e-08,3.27446303358637e-08,1.6062619438182042e-08,9.28490978941951e-12,9.775142725458932e-12,1.2821820599251047e-16,1.8075978839913707e-14,9.765007875786458e-12,1.0388175704360968e-12,5.940945107587442e-17,1.5859132354238578e-08,2.3931073590478837e-23
9.106929674288772e-13,0.06662394546715897,0.0,0.01654239711135377,0.031075110263184432,0.3194096130941555,0.35048475072642155,0.20701216974223757,0.09201806078027461,0.0,3.3032178042478973e-34,2.329115375816688e-11,2.478879796161165e-32,0.0,1.2391901982998515e-50,2.82988666065969e-16,8.081494690144143e-38,1.431136498847584e-33,6.254091882967673e-49,1.2513215578806055e-20,9.151679539764689e-23,6.107462819156556e-79,2.1954941829541363e-18,8.614048420335016e-53,1.01528398186698e-35,6.780837339552176e-62,2.3291059397177565e-11,1.9466873416157128e-54,1.3475987032913938e-07,5.208870080244444e-08,3.316716617939783e-08,4.138982689245519e-08,3.397657729697728e-08,1.667242694235679e-08,9.946332173741511e-12,1.0531447238221271e-11,1.3571654258960528e-16,2.0213744917284054e-14,1.0520113989640358e-11,1.1551360274851805e-12,6.166563344288339e-17,1.646140011304887e-08,2.829054880158588e-23
9.440128184971264e-13,0.06662394546715897,0.0,0.01654238571829438,0.031075110263184432,0.3194096105781307,0.35048474921179584,0.2070121679088663,0.09201805646573159,0.0,3.6792344451517846e-34,2.4143315523619174e-11,2.7610643904234924e-32,0.0,1.537335680639976e-50,3.152148142166432e-16,9.330714373811888e-38,1.5377752440395497e-33,6.965976105656286e-49,1.3445610696919702e-20,9.486515287673155e-23,7.309544754502545e-79,2.2758455113414644e-18,9.59455930413398e-53,1.1722165967928423e-35,8.412286650250602e-62,2.4143214131619048e-11,2.2476033320515755e-54,1.3907439285754376e-07,5.399336276072966e-08,3.438172756333535e-08,4.2903600357079805e-08,3.520768163341992e-08,1.7282219834931185e-08,1.0627854926712661e-11,1.1315910498217717e-11,1.4340725607401006e-16,2.251367982029421e-14,1.1303287972457573e-11,1.279578968855109e-12,6.392181578425385e-17,1.706366703544865e-08,3.325453064766568e-23
9.773326695653757e-13,0.06662394546715897,0.0,0.01654237436570649,0.031075110263184432,0.3194096080621436,0.35048474769721044,0.20701216607633793,0.09201805219084516,0.0,4.082759659820761e-34,2.4995477285388883e-11,3.063891984667775e-32,0.0,1.8930049090138566e-50,3.498002262874543e-16,1.0719451868785517e-37,1.648245522813764e-33,7.729929835666139e-49,1.4411506141499423e-20,9.821351032616494e-23,8.693865452099713e-79,2.356198534504873e-18,1.0646787915257743e-52,1.346675231644365e-35,1.0358505360025624e-61,2.4995368609768108e-11,2.5821269739089687e-54,1.4334925880250827e-07,5.589794531798329e-08,3.559636657171669e-08,4.44173335615471e-08,3.643794392401668e-08,1.7891998117305025e-08,1.1329236519856467e-11,1.2128530491127153e-11,1.5129034638483627e-16,2.498170294617507e-14,1.2114524496138059e-11,1.4123881483127579e-12,6.617799809998634e-17,1.766593312440109e-08,3.888275601889077e-23
1e-12,0.06662394546715897,0.0,0.016542366665541635,0.031075110263184432,0.3194096063505513,0.3504847466668686,0.20701216483015936,0.09201804930514043,0.0,4.3734947355067624e-34,2.5575198729163976e-11,3.2820748006892245e-32,0.0,2.1721756077367825e-50,3.747195847306697e-16,1.1749046930643498e-37,1.7255878150208637e-33,8.28034250190589e-49,1.5087747079707448e-20,1.0049138137665785e-22,9.749914582552625e-79,2.4108632687724874e-18,1.1404896597164057e-52,1.4760165018897777e-35,1.1886124823753444e-61,2.557508495415375e-11,2.8301393029865265e-54,1.4623494963645371e-07,5.719357806624543e-08,3.6422723993058267e-08,4.5447095790535595e-08,3.727440432140796e-08,1.8306818927226438e-08,1.1817611270872769e-11,1.2697443768911777e-11,1.5676312646726414e-16,2.675977965456228e-14,1.2682441079552285e-11,1.5076413710534888e-12,6.771286779308533e-17,1.8075651301046002e-08,4.3123509853390567e-23
1.010652520633625e-12,0.06662394546715897,0.0,0.016542363053224776,0.031075110263184432,0.31940960554619396,0.3504847461826654,0.20701216424465185,0.09201804795525087,0.0,4.514765548222846e-34,2.584763904347611e-11,3.3880915225906426e-32,0.0,2.314755906785661e-50,3.8682840674140434e-16,1.2257727586908777e-37,1.762547334945163e-33,8.547790916212202e-49,1.5410901866267545e-20,1.0156186774596077e-22,1.0280402520428079e-78,2.4365532525541254e-18,1.1773265599685421e-52,1.5399185771219995e-35,1.2666322891429466e-61,2.5847522831625782e-11,2.9526720409038093e-54,1.475848326424988e-07,5.780244848310021e-08,3.681108344963939e-08,4.593102651058948e-08,3.766736474716929e-08,1.8501761790850932e-08,1.2050238316397043e-11,1.296930520297873e-11,1.5936581346119566e-16,2.7623732711300063e-14,1.2953818233721926e-11,1.5538024167526269e-12,6.843418039008148e-17,1.826819838284266e-08,4.523869072252569e-23
1.0439723717018742e-12,0.06662394546715897,0.0,0.016542351780487276,0.031075110263184432,0.31940960303028204,0.35048474466816054,0.2070121624138075,0.09201804375858756,0.0,4.976224401026149e-34,2.6699800797880948e-11,3.734391970339714e-32,0.0,2.8120621459268595e-50,4.263828765638751e-16,1.395590947348085e-37,1.8806806802110522e-33,9.421397190458981e-49,1.6443797825108968e-20,1.049102251361326e-22,1.2090542885811981e-78,2.5169096655993295e-18,1.2976523703325908e-52,1.7532489765030189e-35,1.5387577992919034e-61,2.6699676797193088e-11,3.3617360234110785e-54,1.5178147550677058e-07,5.97068722649328e-08,3.802587843926937e-08,4.744467920890597e-08,3.889594468085672e-08,1.9111510856914588e-08,1.2790624535331712e-11,1.3838232620148149e-11,1.6763365724220029e-16,3.0445686551443194e-14,1.3821163859385486e-11,1.704057758229697e-12,7.069036265453984e-17,1.887046281368331e-08,5.238963878076548e-23
