Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94)
3.108872130044924e-11,0.10172235144988963,0.0,0.02524794685461182,0.03107488126403767,0.31940676593986883,0.35047936220016745,0.20701113046537306,0.09201782379319906,0.0,1.8067429376582324e-19,4.203398015723112e-06,8.369314814686425e-17,0.0,3.336749911021153e-29,5.584876683668797e-10,2.873087118850002e-22,2.0863339944714257e-18,4.54446649684672e-29,9.999144949455467e-13,3.0500880397480327e-13,2.9019906342494073e-46,1.7407692517983334e-09,6.936534730861606e-31,6.5034677383049384e-21,9.241791995217751e-37,4.201993088837926e-06,5.756993550247149e-34,3.793482351997818e-07,9.798536053365045e-07,3.4617312976629114e-06,1.128679489667129e-06,3.956142735704906e-07,9.13415925879743e-07,7.755499520796033e-08,2.1531841161013393e-07,9.997643394457462e-08,1.1430146022053116e-07,3.958423416016183e-07,5.893449701362027e-07,9.703477298003434e-08,6.70879764864559e-07,2.4948850252449884e-14,1.8873089375844037e-12,1.2463610931228762e-13,1.9282006911206722e-11,2.88385688966666e-12,2.319529589814028e-08,3.5126033158942206e-08,2.5229716773186876e-07,1.156089584425826e-07,8.270936714692177e-10
3.123532643748165e-11,0.10172235144988963,0.0,0.025247902185754924,0.03107488112275363,0.31940675331939367,0.35047933873079873,0.20701112699999566,0.09201782388560943,0.0,1.837217165918294e-19,4.223215925056134e-06,8.488271257788751e-17,0.0,3.428439949517293e-29,5.680960372051663e-10,2.9274038711947827e-22,2.1060573578992907e-18,4.6090608967126157e-29,1.0092587494334653e-12,3.0644712151722795e-13,2.9710632533745875e-46,1.7489789545779295e-09,7.035129331108985e-31,6.620453321186046e-21,9.495748638350796e-37,4.221797678936153e-06,5.865855346763935e-34,3.7934986776099014e-07,9.81454842418186e-07,3.483244608289927e-06,1.1318655544063453e-06,3.9580776663434334e-07,9.16964012726509e-07,7.781079796988796e-08,2.1714802077976543e-07,1.0045453459181635e-07,1.1581007500714452e-07,3.987518698627352e-07,5.938523227047573e-07,9.749234921896272e-08,6.739346544264989e-07,2.5292757073393518e-14,1.921775060568739e-12,1.2520375285332434e-13,1.9369970558041292e-11,2.8874055978935523e-12,2.3412152972930608e-08,3.545350757034346e-08,2.5222869087359806e-07,1.1601968620563521e-07,8.349121611428237e-10
3.1381931574514064e-11,0.10172235144988963,0.0,0.025247857505512616,0.031074880990032208,0.3194067407043248,0.35047931527564063,0.20701112353785575,0.09201782397875799,0.0,1.8680785991365598e-19,4.243033796337989e-06,8.608349554912186e-17,0.0,3.522214605901547e-29,5.778238954590593e-10,2.98248473751413e-22,2.1258735108296522e-18,4.6742645024197905e-29,1.0186454499222488e-12,3.0788543894274486e-13,3.0414448947960282e-46,1.7571886697266394e-09,7.1346537956055585e-31,6.739001060181578e-21,9.755479236185333e-37,4.24160216812736e-06,5.976249042653882e-34,3.7935150504715594e-07,9.830434200817816e-07,3.5047886424270685e-06,1.1350374098031111e-06,3.95998034773679e-07,9.204985045341643e-07,7.806621273267206e-08,2.1898210146897243e-07,1.0093269763836661e-07,1.1733038551278788e-07,4.0166333723275284e-07,5.983744590021505e-07,9.794992535902456e-08,6.769885457290041e-07,2.5639643343548255e-14,1.9567094149737657e-12,1.257712120290288e-13,1.9457907034911646e-11,2.890980186298353e-12,2.3629995273731544e-08,3.578225714629159e-08,2.5215263114107133e-07,1.1642985322197851e-07,8.427674259074621e-10
3.152853671154648e-11,0.10172235144988963,0.0,0.025247812813869758,0.031074880865849506,0.31940672809462295,0.35047929183463,0.2070111200788997,0.09201782407264736,0.0,1.899330668904884e-19,4.26285162956955e-06,8.72955497102071e-17,0.0,3.618111491202029e-29,5.876721532593128e-10,3.0383367941205804e-22,2.1457824532518746e-18,4.740080173242036e-29,1.028074582541519e-12,3.093237562513761e-13,3.113154076731737e-46,1.7653983972979757e-09,7.235112488535077e-31,6.859124650208003e-21,1.0021087967697007e-36,4.2614065564120485e-06,6.088188831771165e-34,3.79353147001645e-07,9.846194612430786e-07,3.5263632570178375e-06,1.1381951191581878e-06,3.9618513153364687e-07,9.240193940013644e-07,7.832123654058877e-08,2.208206064230741e-07,1.0141092308483802e-07,1.1886240779583903e-07,4.045766600714893e-07,6.029113551600368e-07,9.840750140024588e-08,6.800414390838693e-07,2.5989518300756057e-14,1.992116029038203e-12,1.2633848689820894e-13,1.9545816333627178e-11,2.894580531531407e-12,2.384882247672379e-08,3.611227724498683e-08,2.5206907618581747e-07,1.1683943931918017e-07,8.506594656899296e-10
3.167514184857889e-11,0.10172235144988963,0.0,0.02524776811081127,0.031074880750181225,0.31940671549024896,0.35047926840770366,0.20701111662307498,0.09201782416728004,0.0,1.9309768248473543e-19,4.28266942475169e-06,8.851892771078721e-17,0.0,3.716168720268817e-29,5.976417230924522e-10,3.0949671488991514e-22,2.1657841851553263e-18,4.8065107684524546e-29,1.0375461334252305e-12,3.107620734431434e-13,3.1862094912262554e-46,1.7736081373452013e-09,7.336509774079493e-31,6.980837843806503e-21,1.0292680407515113e-36,4.281210843790716e-06,6.201688971387154e-34,3.793547935673359e-07,9.861830876586161e-07,3.547968310207792e-06,1.1413387454903175e-06,3.963691095703005e-07,9.275266746353487e-07,7.857586648744948e-08,2.226634884931379e-07,1.0188921093184011e-07,1.2040615759297686e-07,4.0749175542481843e-07,6.074629871283422e-07,9.88650773426525e-08,6.830933348027613e-07,2.6342391137362087e-14,2.027998943425524e-12,1.2690557751919123e-13,1.9633698401001965e-11,2.8982065518270716e-12,2.4068634258197954e-08,3.644356322228035e-08,2.5197811347202414e-07,1.1724842439922191e-07,8.585882804170243e-10
3.18217469856113e-11,0.10172235144988963,0.0,0.02524772339632219,0.03107488064300268,0.31940670289116424,0.35047924499479904,0.2070111131703297,0.09201782426265856,0.0,1.9630205346307407e-19,4.3024871818852755e-06,8.975368220051064e-17,0.0,3.8164249162009535e-29,6.077335197924123e-10,3.1523829412932106e-22,2.1858787065293796e-18,4.8735591473234657e-29,1.0470600887116676e-12,3.122003905180681e-13,3.2606300049626523e-46,1.7818178899213306e-09,7.438850016418964e-31,7.104154451117533e-21,1.0570363538188274e-36,4.301015030263841e-06,6.316763782162817e-34,3.793564446866709e-07,9.877344199361557e-07,3.569603661330713e-06,1.1444683515374819e-06,3.965500206653649e-07,9.310203407408119e-07,7.883009971613049e-08,2.2451070063780224e-07,1.0236756117997952e-07,1.21961650321089e-07,4.104085410240281e-07,6.120293306781413e-07,9.932265318627015e-08,6.861442331972194e-07,2.6698271000286834e-14,2.0643622111643904e-12,1.2747248395095147e-13,1.9721553324072913e-11,2.9018580962326015e-12,2.4289430294479992e-08,3.677611043194845e-08,2.518798302652012e-07,1.1765678844534888e-07,8.665538700155473e-10
3.1968352122643716e-11,0.10172235144988963,0.0,0.025247678670387637,0.031074880544288818,0.3194066902973307,0.35047922159585365,0.20701110972061298,0.09201782435878547,0.0,1.9954652839743521e-19,4.322304900971172e-06,9.0999865829031e-17,0.0,3.9189192147925866e-29,6.179484605322367e-10,3.2105913422903605e-22,2.2060660173634107e-18,4.941228169126805e-29,1.056616434543443e-12,3.1363870747617124e-13,3.336434660074513e-46,1.7900276550791344e-09,7.542137579731854e-31,7.229088339855349e-21,1.0854245762503178e-36,4.320819115831905e-06,6.433427648121124e-34,3.793581003017011e-07,9.892735775450576e-07,3.5912691708952046e-06,1.147583999758152e-06,3.967279157407506e-07,9.345003874087396e-07,7.908393341810349e-08,2.263621959250641e-07,1.0284597382985973e-07,1.2352890107918319e-07,4.133269352850848e-07,6.166103614045048e-07,9.978022893112442e-08,6.891941345786549e-07,2.7057166993464173e-14,2.1012098975896018e-12,1.2803920625254942e-13,1.9809381149332437e-11,2.905535041473376e-12,2.4511210262015045e-08,3.7109914225962614e-08,2.5177431362103583e-07,1.1806451152874279e-07,8.74556234412302e-10
3.211495725967613e-11,0.10172235144988963,0.0,0.025247633932992817,0.031074880454014193,0.31940667770871034,0.3504791982108053,0.20701110627387478,0.09201782445566328,0.0,2.0283145766593379e-19,4.342122582010239e-06,9.22575312460074e-17,0.0,4.023691268997172e-29,6.28287464815834e-10,3.2695995544083194e-22,2.226346117646799e-18,5.009520693133518e-29,1.066215157067496e-12,3.1507702431747326e-13,3.4136426749579333e-46,1.7982374328711386e-09,7.646376828194728e-31,7.35565343528258e-21,1.1144436915853463e-36,4.340623100495371e-06,6.551695016619465e-34,3.7935976035413014e-07,9.908006788265776e-07,3.612964700571251e-06,1.1506857523325325e-06,3.9690284487283236e-07,9.379668105053702e-07,7.9337364832968e-08,2.2821792753403374e-07,1.0332444888208125e-07,1.2510792465030073e-07,4.1624685730780914e-07,6.212060547293222e-07,1.0023780457724074e-07,6.92243039258353e-07,2.7419088176688856e-14,2.1385460802826765e-12,1.2860574448182228e-13,1.989718177967136e-11,2.9092373226949795e-12,2.473397383743973e-08,3.744496995475603e-08,2.5166165037443115e-07,1.1847157381503005e-07,8.825953735340941e-10
3.226156239670854e-11,0.10172235144988963,0.0,0.025247589184123034,0.031074880372152988,0.3194066651252657,0.35047917483959196,0.20701110283006582,0.09201782455329449,0.0,2.0615719345374182e-19,4.361940225003334e-06,9.352673110110526e-17,0.0,4.130781253410491e-29,6.387514544697907e-10,3.3294148116808166e-22,2.24671900736893e-18,5.07843957861397e-29,1.0758562424350919e-12,3.1651534104199464e-13,3.492273445083507e-46,1.8064472233496293e-09,7.751572125982356e-31,7.48386372018476e-21,1.144104827866065e-36,4.3604269842546954e-06,6.671580398322089e-34,3.793614247853545e-07,9.923158410040594e-07,3.634690113176469e-06,1.153773671163803e-06,3.970748573064884e-07,9.414196066614918e-07,7.959039124798477e-08,2.3007784875665631e-07,1.0380298633724162e-07,1.2669873550343306e-07,4.191682268749602e-07,6.258163859040978e-07,1.0069538012464442e-07,6.952909475474707e-07,2.7784043564373597e-14,2.176374849013616e-12,1.2917209869745485e-13,1.9984955264649715e-11,2.912964787497647e-12,2.4957720697437715e-08,3.778127296748624e-08,2.515419271287354e-07,1.1887795557061987e-07,8.906712873077313e-10
3.2408167533740955e-11,0.10172235144988963,0.0,0.025247544423763656,0.031074880298679032,0.31940665254695977,0.35047915148215214,0.20701109938913775,0.09201782465168164,0.0,2.0952408975390578e-19,4.381757829951314e-06,9.480751804399646e-17,0.0,4.240229868772002e-29,6.49341353635239e-10,3.390044379643486e-22,2.267184686519191e-18,5.147987684837839e-29,1.0855396768018173e-12,3.1795365764975526e-13,3.572346543808315e-46,1.814657026566653e-09,7.857727837267714e-31,7.61373323484489e-21,1.1744192588846033e-36,4.380230767110323e-06,6.793098367172528e-34,3.793630935365002e-07,9.938191801930545e-07,3.656445272662754e-06,1.1568478178793515e-06,3.9724400146890795e-07,9.448587732617529e-07,7.984300999761128e-08,2.3194191299940051e-07,1.0428158619593524e-07,1.2830134779543985e-07,4.2209096445123435e-07,6.304413300127205e-07,1.0115295557336067e-07,6.98337859757039e-07,2.8152042128889027e-14,2.2147003056828593e-12,1.2973826895921929e-13,2.0072701729407344e-11,2.9167173138007053e-12,2.5182450518692905e-08,3.8118818612294283e-08,2.514152302451571e-07,1.192836371688772e-07,8.987839756600238e-10
3.255477267077337e-11,0.10172235144988963,0.0,0.02524749965190015,0.031074880233565798,0.31940663997375557,0.35047912813842447,0.20701109595104297,0.09201782475082716,0.0,2.1293250236810708e-19,4.401575396855026e-06,9.609994472436e-17,0.0,4.352078346484872e-29,6.6005808875978e-10,3.4514955553197644e-22,2.287743155086974e-18,5.218167871074117e-29,1.0952654463275815e-12,3.193919741407747e-13,3.6538817231879205e-46,1.8228668425740195e-09,7.964848326221984e-31,7.74527607701799e-21,1.2053984054354263e-36,4.400034449062695e-06,6.9162635603660665e-34,3.793647665484585e-07,9.953108114113414e-07,3.6782300441032465e-06,1.1599082538320041e-06,3.974103249831681e-07,9.482843084337768e-07,8.00952184630392e-08,2.338100737849152e-07,1.0476024845875363e-07,1.2991577537296964e-07,4.250149911821756e-07,6.350808619742053e-07,1.016105309234145e-07,7.013837761979616e-07,2.852309279999037e-14,2.2535265642631064e-12,1.3030425532446095e-13,2.016042106935986e-11,2.920494846947761e-12,2.540816297815758e-08,3.845760223655998e-08,2.5128164583236906e-07,1.1968859909613012e-07,9.069334385177847e-10
3.270137780780578e-11,0.10172235144988963,0.0,0.025247454868518066,0.031074880176786387,0.31940662740561704,0.3504791048083479,0.20701109251573452,0.09201782485073355,0.0,2.163827889073677e-19,4.421392925715318e-06,9.740406379188261e-17,0.0,4.4663684531544227e-29,6.709025885894602e-10,3.5137756672068064e-22,2.3083944130616734e-18,5.288982996591113e-29,1.1050335371766126e-12,3.2083029051507245e-13,3.736898914788349e-46,1.8310766714233019e-09,8.072937957014554e-31,7.878506401905651e-21,1.2370538365728018e-36,4.4198380301122375e-06,7.041090678322185e-34,3.7936644376191763e-07,9.96790848588864e-07,3.700044293678751e-06,1.1629550401012453e-06,3.9757387468158555e-07,9.516962110377884e-07,8.034701407173332e-08,2.356822847536536e-07,1.0523897312628514e-07,1.3154203177438167e-07,4.279402288930034e-07,6.397349565454111e-07,1.0206810617483083e-07,7.044286971810166e-07,2.8897204461624823e-14,2.2928577507422487e-12,1.308700578508613e-13,2.0248113243311355e-11,2.92429723851209e-12,2.563485775292039e-08,3.879761918715377e-08,2.5114125973630046e-07,1.200928219575143e-07,9.151196758078286e-10
3.2847982944838195e-11,0.10172235144988963,0.0,0.02524741007360302,0.031074880128313578,0.319406614842508,0.3504790814918615,0.20701108908316646,0.09201782495140332,0.0,2.1987530879269954e-19,4.441210416533033e-06,9.871992789625896e-17,0.0,4.583142495145109e-29,6.81875784160796e-10,3.576892075261388e-22,2.3291384604326898e-18,5.360435920656447e-29,1.1148439355174577e-12,3.2226860677266723e-13,3.821418230498079e-46,1.839286513165842e-09,8.182001093813015e-31,8.013438422130597e-21,1.2693972708734085e-36,4.439641510259371e-06,7.167594484657053e-34,3.793681251173931e-07,9.982594045775822e-07,3.7218878886643504e-06,1.16598823749444e-06,3.9773469661884655e-07,9.550944806565152e-07,8.059839429697308e-08,2.3755849966546614e-07,1.0571776019911518e-07,1.3318013023166928e-07,4.308666000873564e-07,6.4440358832373e-07,1.0252568132763443e-07,7.074726230168547e-07,2.927438595639919e-14,2.332698003065784e-12,1.314356765995388e-13,2.0335778446972062e-11,2.928124370164275e-12,2.5862534519908917e-08,3.913886481068491e-08,2.5099415753011604e-07,1.204962864826561e-07,9.233426874569726e-10
3.299458808187061e-11,0.10172235144988963,0.0,0.025247365267140727,0.031074880088119795,0.3194066022843925,0.3504790581889049,0.2070110856532935,0.09201782505283887,0.0,2.2341042325570004e-19,4.461027869309012e-06,1.0004758968719255e-16,0.0,4.7024433231559477e-29,6.929786087928532e-10,3.640852170885836e-22,2.349975297189426e-18,5.43252950253706e-29,1.1246966275229785e-12,3.2370692291357785e-13,3.9074599633400355e-46,1.8474963678527492e-09,8.292042100783165e-31,8.150086407711237e-21,1.302440577704055e-36,4.459444889504504e-06,7.2957898061559924e-34,3.793698105552564e-07,9.997165911612366e-07,3.7437606974167306e-06,1.169007906548042e-06,3.978928360849194e-07,9.584791175844637e-07,8.084935665739603e-08,2.3943867240116235e-07,1.0619660967782613e-07,1.3483008367238408e-07,4.337940279459556e-07,6.490867317497524e-07,1.0298325638184995e-07,7.105155540160017e-07,2.965464608700268e-14,2.3730514710798577e-12,1.3200111162790362e-13,2.0423416638727146e-11,2.9319761855686674e-12,2.6091192956331945e-08,3.948133445374621e-08,2.508404245043825e-07,1.208989735311957e-07,9.31602473392036e-10
3.314119321890302e-11,0.10172235144988963,0.0,0.02524732044911698,0.031074880056177114,0.31940658973123565,0.3504790348994176,0.20701108222607112,0.09201782515504267,0.0,2.2698849533909055e-19,4.4808452840440905e-06,1.0138710181439583e-16,0.0,4.824314336814435e-29,7.04211998079373e-10,3.70566337691394e-22,2.370904923321288e-18,5.505266601499201e-29,1.1345915993703516e-12,3.251452389378225e-13,3.995044588283569e-46,1.8557062355349035e-09,8.40306534208901e-31,8.288464686036236e-21,1.3361957784945301e-36,4.479248167848044e-06,7.42569153274599e-34,3.7937150001576067e-07,1.0011625190650273e-06,3.765662589360998e-06,1.1720141075288041e-06,3.9804833761775224e-07,9.61850122817715e-07,8.109989871654373e-08,2.413227569640418e-07,1.0667552156299737e-07,1.3649190472156116e-07,4.3672243632518696e-07,6.537843611099053e-07,1.0344083133750193e-07,7.135574904888566e-07,3.0037993609572984e-14,2.413922316475937e-12,1.3256636299116283e-13,2.0511027648634414e-11,2.935852551360221e-12,2.632083273970941e-08,3.982502346315513e-08,2.5068014565742337e-07,1.2130086409815203e-07,9.398990335398411e-10
3.3287798355935434e-11,0.10172235144988963,0.0,0.025247275619517635,0.031074880032457317,0.31940657718300236,0.35047901162333983,0.20701107880145542,0.09201782525801723,0.0,2.306098898972031e-19,4.500662660739103e-06,1.0273851692759083e-16,0.0,4.9487994892889163e-29,7.155768898809443e-10,3.771333147596893e-22,2.391927338817686e-18,5.578650076808438e-29,1.1445288372410673e-12,3.265835548454194e-13,4.084192763056442e-46,1.8639161162629576e-09,8.515075181892763e-31,8.428587641839061e-21,1.3706750480155622e-36,4.49905134529038e-06,7.5573146174681825e-34,3.793731934390656e-07,1.0025972979652108e-06,3.7875934349771707e-06,1.1750069004349788e-06,3.982012450157599e-07,9.65207498044461e-07,8.135001808240987e-08,2.432107074813938e-07,1.0715449585520522e-07,1.3816560570364458e-07,4.3965174975560637e-07,6.584964505390636e-07,1.0389840619461477e-07,7.165984327456936e-07,3.04244372379521e-14,2.455314712733259e-12,1.3313143075221342e-13,2.0598611682788616e-11,2.93975335244941e-12,2.6551453547272692e-08,4.016992718619171e-08,2.5051340568586005e-07,1.2170193931913123e-07,9.482323678272111e-10
3.343440349296785e-11,0.10172235144988963,0.0,0.02524723077832866,0.031074880016931827,0.3194065646396579,0.35047898836061175,0.20701107537940344,0.0920178253617649,0.0,2.3427497359641114e-19,4.5204799993948784e-06,1.0410188767650976e-16,0.0,5.075943291919422e-29,7.270742243172254e-10,3.837868968589216e-22,2.413042543668034e-18,5.652682787729655e-29,1.154508327320925e-12,3.280218706363861e-13,4.1749253289568214e-46,1.872126010087338e-09,8.62807598435484e-31,8.570469717172553e-21,1.405890715661905e-36,4.518854421831895e-06,7.690674076450388e-34,3.793748907652601e-07,1.0040210364986118e-06,3.80955310578772e-06,1.177986344997511e-06,3.983516013501035e-07,9.685512456346015e-07,8.159971240699117e-08,2.451024782059685e-07,1.0763353255502295e-07,1.398511986444136e-07,4.425818934403684e-07,6.632229740231392e-07,1.0435598095321267e-07,7.196383810966605e-07,3.081398565023394e-14,2.497232845062796e-12,1.3369631497042609e-13,2.068616884959774e-11,2.943678519358083e-12,2.6783055056410892e-08,4.051604097083266e-08,2.503402889753404e-07,1.2210218047537967e-07,9.566024761809725e-10
3.358100863000026e-11,0.10172235144988963,0.0,0.025247185925536073,0.031074880009571777,0.31940655210116814,0.35047896511117393,0.20701107195987278,0.09201782546628814,0.0,2.379841149155058e-19,4.5402973000122425e-06,1.0547726671089528e-16,0.0,5.205790818866934e-29,7.387049437592086e-10,3.9052783569347075e-22,2.4342505378617498e-18,5.727367593527047e-29,1.164530055800034e-12,3.2946018631074026e-13,4.267263311665255e-46,1.880335917058247e-09,8.742072113633874e-31,8.714125411383493e-21,1.4418552667405312e-36,4.538657397472972e-06,7.825784988879633e-34,3.7937659193438446e-07,1.0054338422720508e-06,3.831541474345015e-06,1.1809525006812348e-06,3.9849944897676614e-07,9.718813686295167e-07,8.184897938584059e-08,2.4699802351741696e-07,1.081126316630209e-07,1.4154869527290798e-07,4.4551279325357836e-07,6.679639054016397e-07,1.0481355561331982e-07,7.226773358517804e-07,3.120664747853766e-14,2.5396809103540205e-12,1.342610156962038e-13,2.0773698864818796e-11,2.9476279459506913e-12,2.7015636945048048e-08,4.086336016598256e-08,2.5016087959145285e-07,1.2250156899868376e-07,9.650093585279535e-10
3.372761376703267e-11,0.10172235144988963,0.0,0.025247141061125997,0.03107488001034797,0.31940653956749904,0.3504789418749672,0.20701106854282192,0.09201782557158936,0.0,2.417376841460203e-19,4.56011456259202e-06,1.0686470668050122e-16,0.0,5.338387711781092e-29,7.504699928215306e-10,3.9735688610523845e-22,2.4555513213882536e-18,5.802707353464123e-29,1.174594008872812e-12,3.308985018684988e-13,4.361227922056666e-46,1.8885458372256653e-09,8.857067933886696e-31,8.859569281087171e-21,1.4785813437639389e-36,4.558460272213974e-06,7.962662496974673e-34,3.7937829688644916e-07,1.0068358218716916e-06,3.853558414217771e-06,1.1839054266860558e-06,3.986448295484279e-07,9.751978707331277e-07,8.209781675762312e-08,2.488972979237023e-07,1.0859179317976636e-07,1.4325810702335414e-07,4.484443757385726e-07,6.727192183702063e-07,1.0527113017496023e-07,7.257152973209508e-07,3.160243130880263e-14,2.582663117117842e-12,1.3482553299336164e-13,2.08612018290561e-11,2.951601516167226e-12,2.7249198890838806e-08,4.1211880121701304e-08,2.4997526127082844e-07,1.2290008647611832e-07,9.734530147949846e-10
