Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511)
8.838767909802233e-13,0.07659248437779444,0.0,1.9017611368263043,0.031075110263184432,0.3194025283219227,0.3504804888741509,0.207008715075946,0.0920046553661676,0.0,2.075170985085872e-30,6.504059720458478e-10,3.4811062862472563e-28,0.0,3.679218117198052e-63,1.6336460182913392e-14,2.4763137588141797e-51,7.146083196602637e-30,5.232790211012508e-43,8.388611770930286e-36,1.0471561718229567e-19,2.2434816806464223e-69,1.2895808425421165e-15,3.536696801128993e-46,1.4916567639213135e-49,4.1641310451281236e-72,6.503385116400011e-10,7.79334028214913e-55,1.3539977097292694e-05,5.410519674495414e-06,1.746030783030519e-06,4.302614982822049e-06,3.5051042690138653e-06,1.7374502106889316e-06,2.9927705118026563e-09,2.789281994757078e-09,3.3802173364568064e-15,9.335883064794033e-12,2.7859260895787362e-09
9.081059320498178e-13,0.07659248437779444,0.0,1.9017603679667274,0.031075110263184432,0.31940233238406907,0.35048037108357016,0.2070086207668364,0.09200434283393193,0.0,2.2505471914557333e-30,6.682350166181811e-10,3.7754930275221333e-28,0.0,4.4459716668837517e-63,1.7721377200355452e-14,2.834819990274664e-51,7.54322294978216e-30,5.675021613504649e-43,9.09752769914626e-36,1.0758609365410135e-19,2.5683028238987853e-69,1.325022359835156e-15,3.8355886581392796e-46,1.7076184443118914e-49,4.917163083142043e-72,6.681638082097413e-10,8.683658880503058e-55,1.3852503924024547e-05,5.55846658283476e-06,1.794182911928785e-06,4.420387734450192e-06,3.599413378640664e-06,1.7851306732016697e-06,3.1536772050481192e-09,2.9442706685629276e-09,3.531842615780496e-15,1.0124629391307416e-11,2.940631347308116e-09
9.323350731194124e-13,0.07659248437779444,0.0,1.9017596019799374,0.031075110263184432,0.31940213645462195,0.3504802533021584,0.20700852655119156,0.09200403308309336,0.0,2.4355359404288193e-30,6.860640551987056e-10,4.086036537559113e-28,0.0,5.345803747342848e-63,1.9182674098298637e-14,3.2336949542495406e-51,7.951101136453921e-30,6.141492096606062e-43,9.8452978363341e-36,1.1045656881881132e-19,2.9297028011970446e-69,1.360468759097382e-15,4.1508630328690005e-46,1.9478988804851043e-49,5.781525049012942e-72,6.859889975316585e-10,9.648166252209065e-55,1.4162249353977688e-05,5.706393882921932e-06,1.8423504740427473e-06,4.538151317210308e-06,3.6936290234750377e-06,1.8328139321102987e-06,3.31880015953391e-09,3.103448144531784e-09,3.6866141193364435e-15,1.0956580831462211e-11,3.0995098944828345e-09
9.565642141890068e-13,0.07659248437779444,0.0,1.9017588388410875,0.031075110263184432,0.31940194053357995,0.3504801355299146,0.20700843242891875,0.09200372608889922,0.0,2.630393698925477e-30,7.038930877878875e-10,4.4131695832348925e-28,0.0,6.397430567464745e-63,2.072242650577601e-14,3.676255645052843e-51,8.369717715257806e-30,6.632848365278356e-43,1.0632958656535431e-35,1.1332704267772098e-19,3.3306875504116725e-69,1.3959200420486369e-15,4.482957015137715e-46,2.2144963539930756e-49,6.770224368007749e-72,7.038140796113014e-10,1.0690873586361598e-54,1.446923813986217e-05,5.854301577643748e-06,1.8905334689302897e-06,4.6559057319901725e-06,3.787751296253019e-06,1.8804999854818972e-06,3.4881399715137335e-09,3.2668142967214712e-09,3.844531824339165e-15,1.1832887966942408e-11,3.262561193001904e-09
9.807933552586012e-13,0.07659248437779444,0.0,1.90175807852555,0.031075110263184432,0.3194017446209416,0.3504800177668379,0.2070083383999254,0.09200342182681709,0.0,2.835376933607732e-30,7.217221143861934e-10,4.7573250197520755e-28,0.0,7.621617502118123e-63,2.2342712020917344e-14,4.1659959590592074e-51,8.799072645263999e-30,7.149737123611784e-43,1.1461546623744945e-35,1.1619751523212446e-19,3.774423353444633e-69,1.4313762104086687e-15,4.832307694175786e-46,2.5095157225065715e-49,7.897410104681027e-72,7.216390544542189e-10,1.1815897685224917e-54,1.4773494814104408e-05,6.002189669884706e-06,1.938731896147586e-06,4.773650979675952e-06,3.881780289617499e-06,1.928188831382831e-06,3.661697236646486e-09,3.434368999047385e-09,4.0055957080044385e-15,1.2754701266349507e-11,3.4297847047120356e-09
1e-12,0.07659248437779444,0.0,1.9017574778069466,0.031075110263184432,0.31940158932530893,0.3504799244215655,0.20700826392856655,0.09200318256090062,0.0,3.0052331471419972e-30,7.35855330080626e-10,5.04252152679659e-28,0.0,8.729771948787399e-63,2.3685724099498898e-14,4.5901653586343185e-51,9.14705600664943e-30,7.578049018099686e-43,1.2148141550875906e-35,1.1847296214113378e-19,4.1587505366565514e-69,1.459486086948408e-15,5.121791744157627e-46,2.765035940954005e-49,8.8994575054673e-72,7.357689863513091e-10,1.2768993065218876e-54,1.5012756443976986e-05,6.119407882933231e-06,1.9769501615489644e-06,4.866982118806003e-06,3.956251648494574e-06,1.9659941652071265e-06,3.802274641092322e-09,3.5701671071826134e-09,4.135507903281448e-15,1.3518525654709851e-11,3.5653083945660577e-09
1.0050224963281957e-12,0.07659248437779444,0.0,1.901757321008915,0.031075110263184432,0.3194015487167055,0.35047990001292734,0.20700824446411892,0.09200312027253289,0.0,3.0507421108793157e-30,7.395511349940893e-10,5.118935790680512e-28,0.0,9.041342945597015e-63,2.404561021150053e-14,4.706591289352146e-51,9.23916588596779e-30,7.69280507482639e-43,1.2332098191911976e-35,1.190679864833145e-19,4.264241002952045e-69,1.4668372658971298e-15,5.199352158625171e-46,2.835171187986322e-49,9.17844224112686e-72,7.394639220659604e-10,1.3027460964220991e-54,1.507504369080755e-05,6.150058162526998e-06,1.986945755249109e-06,4.891387061152221e-06,3.975716096118332e-06,1.9758804678787628e-06,3.839472549995651e-09,3.6061121252822476e-09,4.169805747549299e-15,1.3723171085188099e-11,3.6011798914073873e-09
1.02925163739779e-12,0.07659248437779444,0.0,1.9017565662669902,0.031075110263184432,0.3194013528208702,0.35047978226818216,0.20700815062140684,0.0920028214019489,0.0,3.2767456968856924e-30,7.573801496120417e-10,5.4984349279986085e-28,0.0,1.0681970675754413e-62,2.5833202615502675e-14,5.3019031202485117e-51,9.689997397284418e-30,8.262698921273164e-43,1.324564980494208e-35,1.2193845643258268e-19,4.803639969055363e-69,1.5023032102335782e-15,5.58452749654019e-46,3.193789064779264e-49,1.062996343902433e-71,7.572886824520752e-10,1.4329891451917585e-54,1.5373908867694423e-05,6.2979070584505346e-06,2.035175045787641e-06,5.00911397730198e-06,4.069558808212446e-06,2.023574893034663e-06,4.0214665060287e-09,3.7820435490558645e-09,4.3371619201920514e-15,1.473944766585132e-11,3.776746214829313e-09
1.0534807784673845e-12,0.07659248437779444,0.0,1.9017558142757975,0.031075110263184432,0.31940115693343435,0.35047966453260143,0.20700805687169674,0.09200252519118188,0.0,3.513644157514089e-30,7.752091582405168e-10,5.896255552134665e-28,0.0,1.2571430944250143e-62,2.7707572741650733e-14,5.955983621699123e-51,1.0151567139543985e-29,8.860065364435189e-43,1.4203237896698618e-35,1.2480892508121923e-19,5.396292566041083e-69,1.5377740451374764e-15,5.988270795388307e-46,3.587810547639702e-49,1.2269973320813277e-71,7.751133356181128e-10,1.572762279001651e-54,1.567011422803318e-05,6.445736360532959e-06,2.0834197673142815e-06,5.1268317290066644e-06,4.1633085182639365e-06,2.071272104914821e-06,4.207679698616496e-09,3.962163143854875e-09,4.507664203152257e-15,1.5804681137606068e-11,3.956483136666119e-09
1.077709919536979e-12,0.07659248437779444,0.0,1.901755065011572,0.031075110263184432,0.3194009610543964,0.35047954680618426,0.20700796321489648,0.0920022316165611,0.0,3.761693958393511e-30,7.930381608799806e-10,6.312830872008183e-28,0.0,1.4740410508332906e-62,2.967080606997168e-14,6.673080243565573e-51,1.062387507348643e-29,9.485551104928816e-43,1.5205898891004313e-35,1.2767939243051313e-19,6.046048119048981e-69,1.573249772328191e-15,6.411019142050923e-46,4.0197944796753936e-49,1.4117905305335556e-71,7.929378815696227e-10,1.7225194233342105e-54,1.596368344254582e-05,6.59354607164966e-06,2.131679919378461e-06,5.244540317146156e-06,4.256965318544172e-06,2.118972101582854e-06,4.398112721032688e-09,4.146470783022521e-09,4.681312573650739e-15,1.692002151657806e-11,4.140390118552809e-09
1.1019390606065734e-12,0.07659248437779444,0.0,1.9017543184507582,0.031075110263184432,0.319400765183755,0.3504794290889299,0.20700786965091378,0.09200194065462658,0.0,4.0211515648947886e-30,8.108671575308996e-10,6.748594185071198e-28,0.0,1.722255181956914e-62,3.172499005234247e-14,7.457640309773265e-51,1.1106921160256557e-29,1.0139802842504768e-42,1.625466920164285e-35,1.3054985848175208e-19,6.756937130748909e-69,1.6087303935249943e-15,6.853209622824126e-46,4.492420120218594e-49,1.6194706033276126e-71,8.10762320312155e-10,1.8827250649829862e-54,1.6254639971299696e-05,6.7413361946738e-06,2.1799555015279426e-06,5.3622397425988e-06,4.350529301231896e-06,2.166674881101719e-06,4.592766165953142e-09,4.334966339758405e-09,4.858107008909587e-15,1.808661870573668e-11,4.328466622070852e-09
1.1261682016761678e-12,0.07659248437779444,0.0,1.901753574570011,0.031075110263184432,0.3194005693215088,0.3504793113808372,0.20700777617965657,0.09200165228212698,0.0,4.292273442130582e-30,8.286961481937393e-10,7.203978877349572e-28,0.0,2.0054661584924342e-62,3.3872214113039335e-14,8.314315612340687e-51,1.1600705361399099e-29,1.082346727604934e-42,1.7350585232360437e-35,1.3342032323622243e-19,7.533175448006218e-69,1.6442159104470615e-15,7.315279323419493e-46,5.0084899126220585e-49,1.852291741773753e-71,8.285866518512597e-10,2.0538542520515235e-54,1.6543007065582254e-05,6.88910673247632e-06,2.2282465133088402e-06,5.479930006241416e-06,4.444000558413337e-06,2.214380441533725e-06,4.791640625455327e-09,4.527649687118259e-09,5.0380474861521475e-15,1.9305622494879677e-11,4.520712108747942e-09
1.1503973427457623e-12,0.07659248437779444,0.0,1.901752833346191,0.031075110263184432,0.3194003734676562,0.3504791936819056,0.2070076828010329,0.092001366476018,0.0,4.575316054955429e-30,8.465251328689663e-10,7.679418423484322e-28,0.0,2.32769289155954e-62,3.611456964928694e-14,9.247967005284971e-51,1.2105227638853885e-29,1.1537191103585509e-42,1.8494683376867385e-35,1.3629078669520934e-19,8.379168428535759e-69,1.6797063248134732e-15,7.797665328964853e-46,5.570932251980014e-49,2.1126761355280004e-71,8.46410876192487e-10,2.2363925939522677e-54,1.6828807769758975e-05,7.036857687925968e-06,2.276552954265619e-06,5.597611108949314e-06,4.537379182082299e-06,2.262088780940537e-06,4.9947366910177465e-09,4.724520698013715e-09,5.22113398260303e-15,2.0578182560617623e-11,4.717126040057758e-09
1.1746264838153567e-12,0.07659248437779444,0.0,1.901752094756365,0.031075110263184432,0.3194001776221961,0.3504790759921339,0.20700758951495088,0.09200108321346034,0.0,4.8705358679657505e-30,8.643541115570465e-10,8.175346386772918e-28,0.0,2.693315327898534e-62,3.8454150031806904e-14,1.0263668998403702e-50,1.2620487954951019e-29,1.22816210222741e-42,1.9688000018839671e-35,1.3916124885999675e-19,9.29951510754455e-69,1.7152016383432125e-15,8.300804724005058e-46,6.182804252774141e-49,2.4032227132758298e-71,8.64234993341387e-10,2.430836261405482e-54,1.7112064923114924e-05,7.184589063889308e-06,2.3248748239411135e-06,5.715283051596308e-06,4.630665264140272e-06,2.3097998973831933e-06,5.202054953519346e-09,4.9255792452120805e-09,5.407366475488109e-15,2.190544846635827e-11,4.917707877419739e-09
1.1988556248849511e-12,0.07659248437779444,0.0,1.9017513587778028,0.031075110263184432,0.3193999817851267,0.3504789583115214,0.20700749632131862,0.09200080247181802,0.0,5.178189345499898e-30,8.821830842584456e-10,8.692196419210603e-28,0.0,3.107098246920502e-62,4.089305060536622e-14,1.136671435093304e-50,1.3146486272406121e-29,1.305740372841491e-42,2.093157153192051e-35,1.4203170973186719e-19,1.029901236436307e-68,1.7507018527551674e-15,8.825134592502758e-46,6.847294516444513e-49,2.7267161565285084e-71,8.820590033035106e-10,2.6376919864381855e-54,1.7392801161679785e-05,7.332300863230741e-06,2.373212121876529e-06,5.832945835054719e-06,4.723858896396534e-06,2.3575137889221105e-06,5.413596003238937e-09,5.130825201336106e-09,5.596744942034515e-15,2.3288569662290664e-11,5.122457082198854e-09
1.2230847659545455e-12,0.07659248437779444,0.0,1.9017506253879755,0.031075110263184432,0.31939978595644686,0.35047884064006735,0.20700740322004443,0.09200052422865646,0.0,5.4985329516381655e-30,9.000120509736295e-10,9.23040226153167e-28,0.0,3.57421608114791e-62,4.343336868932494e-14,1.256261866508216e-50,1.3683222554315657e-29,1.3865185917447874e-42,2.2226434279721927e-35,1.4490216931210192e-19,1.1382659089065234e-68,1.7862069697681298e-15,9.371092017839188e-46,7.567725898885566e-49,3.086136190064939e-71,8.998829060844086e-10,2.857477062383113e-54,1.7671038920036723e-05,7.479993088812519e-06,2.4215648476114526e-06,5.950599460195402e-06,4.816960170568245e-06,2.4052304536170945e-06,5.6293604298546194e-09,5.340258438863774e-09,5.789269359470647e-15,2.4728695485369125e-11,5.331373115705367e-09
1.24731390702414e-12,0.07659248437779444,0.0,1.901749894564554,0.031075110263184432,0.31939959013615504,0.3504787229777708,0.20700731021103677,0.09200024846174075,0.0,5.8318231502028226e-30,9.178410117030645e-10,9.790397743250785e-28,0.0,4.100278781582667e-62,4.607720357818369e-14,1.3857124979443997e-50,1.4230696764152244e-29,1.4705614283954192e-42,2.3573624615826327e-35,1.4777262760198107e-19,1.2555660349077054e-68,1.8217169911007936e-15,9.939114082814915e-46,8.347558277867087e-49,3.484667152551789e-71,9.177067016896318e-10,3.090719343877683e-54,1.794680043311515e-05,7.627665743494761e-06,2.4699330006838657e-06,6.068243927887747e-06,4.909969178280559e-06,2.452949889527353e-06,5.849348822443202e-09,5.553878830128073e-09,5.98493970502616e-15,2.6226975159297022e-11,5.544455439194626e-09
1.2715430480937344e-12,0.07659248437779444,0.0,1.9017491662854071,0.031075110263184432,0.31939939432424996,0.3504786053246307,0.20700721729420396,0.09199997514903388,0.0,6.1783164047581416e-30,9.35669966447216e-10,1.0372616782704266e-27,0.0,4.6913587495379766e-62,4.8826656542130844e-14,1.5256208362282376e-50,1.4788908865760125e-29,1.5579335521657466e-42,2.4974178883788064e-35,1.5064308460278337e-19,1.382343155577402e-68,1.8572319184717568e-15,1.0529637869650626e-45,9.190391320380207e-49,3.925707850874511e-71,9.355303901247312e-10,3.337957246862998e-54,1.8220107737967485e-05,7.775318830135476e-06,2.5183165806301465e-06,6.1858792389996986e-06,5.0028860110667176e-06,2.5006720947115016e-06,6.073561769479639e-09,5.771686247316788e-09,6.183755955931973e-15,2.7784557794510407e-11,5.761703513866838e-09
1.2957721891633288e-12,0.07659248437779444,0.0,1.901748440528601,0.031075110263184432,0.3193991985207302,0.3504784876806463,0.20700712446945466,0.09199970426869493,0.0,6.538269178610422e-30,9.534989152065502e-10,1.0977493387091385e-27,0.0,5.3540188564696006e-62,5.168383082758907e-14,1.6766080504695505e-50,1.5357858823350572e-29,1.6486996323424845e-42,2.6429133417135e-35,1.5351354031578634e-19,1.519160263106719e-68,1.8927517535995217e-15,1.114310045998789e-45,1.009996724990847e-48,4.4128817017118e-71,9.533539713952586e-10,3.599739748582854e-54,1.849098267553018e-05,7.922952351590566e-06,2.5667155869850857e-06,6.303505394397763e-06,5.0957107603681555e-06,2.548397067227576e-06,6.301999858836452e-09,5.9936805624722885e-09,6.385718089420269e-15,2.9402592388161514e-11,5.983116800866847e-09
1.3200013302329233e-12,0.07659248437779444,0.0,1.9017477172723949,0.031075110263184432,0.3193990027255943,0.3504783700458169,0.20700703173669746,0.09199943579907732,0.0,6.911937934808021e-30,9.71327857981532e-10,1.1605461652515664e-27,0.0,6.0953415733414545e-62,5.4650831657761716e-14,1.8393194313655837e-50,1.593754660149743e-29,1.7429243381268172e-42,2.793952453937007e-35,1.5638399474226624e-19,1.6666022173978067e-68,1.928276498202493e-15,1.1779938934889929e-45,1.108017361362391e-48,4.950047163885885e-71,9.711774455067648e-10,3.87662638758277e-54,1.8759446892368967e-05,8.070566310713861e-06,2.6151300192818882e-06,6.421122394947027e-06,5.188443517534597e-06,2.5961248051330423e-06,6.534663677783171e-09,6.219861647491312e-09,6.5908260827244855e-15,3.108222782410196e-11,6.208694761283932e-09
1.3442304713025177e-12,0.07659248437779444,0.0,1.9017469964952403,0.031075110263184432,0.3193988069388408,0.35047825242014136,0.2070069390958412,0.0919991697187272,0.0,7.299579136141376e-30,9.89156794772628e-10,1.2256955764026144e-27,0.0,6.922959231059729e-62,5.772976623317874e-14,2.0144248504926376e-50,1.6527972165132696e-29,1.840672338634508e-42,2.950638856397286e-35,1.5925444788349798e-19,1.8252761627202224e-68,1.9638061539989767e-15,1.2440590374842388e-45,1.2135046049508227e-48,5.541308465020935e-71,9.890008124648023e-10,4.169187263709035e-54,1.902552184240871e-05,8.218160710357108e-06,2.6635598770521843e-06,6.538730241511164e-06,5.281084373824163e-06,2.6438553064848024e-06,6.7715538129857614e-09,6.450229374124762e-09,6.79907991307933e-15,3.282461287286597e-11,6.438436856151577e-09
1.3684596123721121e-12,0.07659248437779444,0.0,1.9017462781757821,0.031075110263184432,0.3193986111604685,0.35047813480361906,0.2070068465467946,0.09199890600638154,0.0,7.701449245143033e-30,1.0069857255803033e-09,1.2932409995658686e-27,0.0,7.845085433509075e-62,6.092274373224221e-14,2.202619219585335e-50,1.7129135479542068e-29,1.942008302896018e-42,3.113076179440116e-35,1.6212489974075535e-19,1.99581194436617e-68,1.999340722707183e-15,1.312549185975409e-45,1.3268771053399037e-48,6.19102662604176e-71,1.0068240722749229e-09,4.478003038107778e-54,1.928922878864771e-05,8.365735553370025e-06,2.7120051598260424e-06,6.656328934952442e-06,5.373633420403466e-06,2.691588569339206e-06,7.012670850506074e-09,6.684783613977505e-09,7.0104795577207674e-15,3.4630896191653316e-11,6.6723425464472875e-09
1.3926887534417066e-12,0.07659248437779444,0.0,1.9017455622928527,0.031075110263184432,0.319398415390476,0.35047801719624894,0.20700675408946662,0.09199864464096667,0.0,8.117804724087675e-30,1.024814650405024e-09,1.3632258710477248e-27,0.0,8.870547644723623e-62,6.423187531177149e-14,2.4046229498035424e-50,1.774103651036068e-29,2.0469968998566157e-42,3.281368052409249e-35,1.649953503153107e-19,2.1788625253046266e-68,2.034880206045226e-15,1.3835080468957818e-45,1.4485688745961157e-48,6.903830787044857e-71,1.0246472249426788e-09,4.803664933224055e-54,1.955058880485691e-05,8.513290842600271e-06,2.7604658671319707e-06,6.773918476131756e-06,5.4660907483477155e-06,2.739324591752062e-06,7.258015375801273e-09,6.923524238508171e-09,7.225024993886024e-15,3.65022263243121e-11,6.910411293092361e-09
1.416917894511301e-12,0.07659248437779444,0.0,1.901744848825472,0.031075110263184432,0.3193982196288618,0.3504778995980302,0.2070066617237664,0.09199838560159634,0.0,8.548902034992149e-30,1.042643569247255e-09,1.4356936360615154e-27,0.0,1.0008820971724967e-61,6.765927410754797e-14,2.6211824109869247e-50,1.8363675223568786e-29,2.1557027983764917e-42,3.4556181036465775e-35,1.6786579960843532e-19,2.3751044028343446e-68,2.0704246057311196e-15,1.4569793281211065e-45,1.5790295639583058e-48,7.684629838073744e-71,1.0424702704736219e-09,5.146774732800943e-54,1.9809622777263844e-05,8.6608265808935e-06,2.8089419984969292e-06,6.891498865908613e-06,5.55845644864081e-06,2.7870633717786445e-06,7.507587973723295e-09,7.166451119028951e-09,7.442716198813589e-15,3.8439751701321454e-11,7.152642556951698e-09
1.4411470355808954e-12,0.07659248437779444,0.0,1.901744137752847,0.031075110263184432,0.31939802387562455,0.35047778200896207,0.20700656944960286,0.09199812886757021,0.0,8.994997639615489e-30,1.0604724821074623e-09,1.5106877487316385e-27,0.0,1.1270063164558453e-61,7.120705523485953e-14,2.853070390897164e-50,1.899705158548752e-29,2.2681906672308695e-42,3.635929960492275e-35,1.70736247621399e-19,2.5852380252357445e-68,2.105973923482781e-15,1.5330067374696807e-45,1.7187247405198336e-48,8.538624358330404e-71,1.0602932088733055e-09,5.507944781878675e-54,2.006635140622167e-05,8.808342771093355e-06,2.857433553446337e-06,7.00907010514116e-06,5.650730612175451e-06,2.834804907473704e-06,7.761389228518282e-09,7.4135641267054e-09,7.663553149743211e-15,4.044462063977402e-11,7.399035798833598e-09
1.4653761766504898e-12,0.07659248437779444,0.0,1.9017434290543684,0.031075110263184432,0.3193978281307629,0.35047766442904366,0.20700647726688526,0.09199787441837222,0.0,9.456347999458946e-30,1.078301388986111e-09,1.5882516720976831e-27,0.0,1.2665150855058516e-61,7.487733578904458e-14,3.101086554447811e-50,1.9641165562774715e-29,2.384525175110122e-42,3.8224072492849623e-35,1.736066943554705e-19,2.809988208421695e-68,2.1415281610180284e-15,1.6116339827024267e-45,1.868136163903243e-48,9.471318867354543e-71,1.0781160401472821e-09,5.887797986793767e-54,2.0320795207863356e-05,8.955839416041489e-06,2.905940531504079e-06,7.126632194686192e-06,5.742913329753226e-06,2.8825491968914743e-06,8.01941972382603e-09,7.664863132556246e-09,7.887535823915904e-15,4.251798134335834e-11,7.64959047948956e-09
1.4896053177200843e-12,0.07659248437779444,0.0,1.9017427227096093,0.031075110263184432,0.31939763239427543,0.350477546858274,0.20700638517552297,0.09199762223366877,0.0,9.933209575766015e-30,1.0961302898836668e-09,1.6684288781185575e-27,0.0,1.420571705587303e-61,7.867223484603568e-14,3.3660579029218e-50,2.0296017122420748e-29,2.504770990619881e-42,4.015153595361859e-35,1.764771398119172e-19,3.050104552587173e-68,2.1770873200545858e-15,1.692904771522966e-45,2.02776206292743e-48,1.048853439170227e-70,1.095938764301105e-09,6.286967815178186e-54,2.0572974515741096e-05,9.103316518577582e-06,2.9544629321925188e-06,7.244185135399164e-06,5.835004692084723e-06,2.9302962380856823e-06,8.281680042679464e-09,7.920348007453208e-09,8.114664198573938e-15,4.4660981902341e-11,7.904306059614094e-09
1.5138344587896787e-12,0.07659248437779444,0.0,1.9017420186983245,0.031075110263184432,0.31939743666616094,0.3504774292966524,0.20700629317542524,0.09199737229330733,0.0,1.0425838829522462e-29,1.1139591848005952e-09,1.7512628476766174e-27,0.0,1.5904189941275934e-61,8.259387346290274e-14,3.648839233176617e-50,2.0961606231744486e-29,2.6289927822811508e-42,4.2142726230589416e-35,1.793475839920052e-19,3.3063618588578272e-68,2.212651402310074e-15,1.7768628115776978e-45,2.1981174122673414e-48,1.1596421350655633e-70,1.1137613813403273e-09,6.706098295958524e-54,2.0822909482451184e-05,9.250774081539357e-06,3.0030007550325e-06,7.361728928134202e-06,5.92700478978962e-06,2.978046029109561e-06,8.54817076750405e-09,8.180018622120787e-09,8.34493825096085e-15,4.687477029354873e-11,8.163181999844525e-09
1.5380635998592731e-12,0.07659248437779444,0.0,1.9017413170004471,0.031075110263184432,0.31939724094641786,0.3504773117441779,0.20700620126650163,0.09199712457731467,0.0,1.0934492221456349e-29,1.131788073737361e-09,1.836797070581787e-27,0.0,1.7773832931296693e-61,8.664437467839616e-14,3.950313596837118e-50,2.1637932858389182e-29,2.7572552185304205e-42,4.419867955711101e-35,1.8221802689699946e-19,3.5795605459374265e-68,2.2482204095020197e-15,1.863551810455874e-45,2.3797342091061748e-48,1.2801472764494447e-70,1.1315838912705026e-09,7.145844019355185e-54,2.10706200812444e-05,9.398212107762585e-06,3.0515539995433596e-06,7.47926357374411e-06,6.01891371339679e-06,3.025798568015851e-06,8.8188924801173e-09,8.443874847136112e-09,8.578357958321437e-15,4.9160494380350314e-11,8.426217760760799e-09
1.5622927409288676e-12,0.07659248437779444,0.0,1.9017406175960896,0.031075110263184432,0.31939704523504486,0.3504771942008497,0.20700610944866166,0.09199687906589538,0.0,1.1459426212038061e-29,1.14961695669443e-09,1.925075045575691e-27,0.0,1.9828786100694588e-61,9.08258635134891e-14,4.271392759476007e-50,2.232499697031852e-29,2.8896229677197785e-42,4.6320432156522885e-35,1.8508846852816352e-19,3.870527066754204e-68,2.2837943433478495e-15,1.9530154756896726e-45,2.5731617497801055e-48,1.4110537788861542e-70,1.1494062940971849e-09,7.606870136881611e-54,2.1316126107622074e-05,9.54563060008111e-06,3.100122665242933e-06,7.596789073080393e-06,6.110731553344398e-06,3.0735538528568145e-06,9.093845761728188e-09,8.711916552928722e-09,8.814923297901751e-15,5.151930191263834e-11,8.6934128028853e-09
1.586521881998462e-12,0.07659248437779444,0.0,1.9017399204655403,0.031075110263184432,0.3193968495320407,0.3504770766666669,0.20700601772181507,0.09199663573943004,0.0,1.2000897261480333e-29,1.1674458336722675e-09,2.016140280335777e-27,0.0,2.2084108934304755e-61,9.514046697191984e-14,4.613017659781977e-50,2.302279853581264e-29,3.026160698117019e-42,4.850902024215681e-35,1.8795890888675989e-19,4.180114325106101e-68,2.319373205564889e-15,2.045297514754279e-45,2.778966906415522e-48,1.5530835578752698e-70,1.1672285898259277e-09,8.089852361343502e-54,2.1559447180917958e-05,9.693029561326858e-06,3.1487067516475614e-06,7.714305426993253e-06,6.202458399979997e-06,3.1213118816842445e-06,9.373031192936631e-09,8.984143609780422e-09,9.054634246949117e-15,5.3952340526810865e-11,8.964766586682676e-09
1.6107510230680564e-12,0.07659248437779444,0.0,1.901739225589261,0.031075110263184432,0.3193966538374039,0.3504769591416287,0.20700592608587146,0.09199639457847401,0.0,1.2559161829738279e-29,1.1852747046713386e-09,2.11003629147944e-27,0.0,2.4555824450282754e-61,9.959031404073359e-14,4.976158868715505e-50,2.373133752346423e-29,3.1669330779057606e-42,5.076548001733833e-35,1.9082934797404958e-19,4.509202092304903e-68,2.354956997870369e-15,2.1404416350679563e-45,2.9977344035587886e-48,1.706996948566216e-70,1.185050778462286e-09,8.595476966838068e-54,2.1800602745865966e-05,9.840408994329864e-06,3.197306258272101e-06,7.831812636331606e-06,6.294094343560635e-06,3.1690726525494675e-06,9.65644935373296e-09,9.260555887825063e-09,9.297490782712114e-15,5.6460757745752826e-11,9.240278572559641e-09
1.6349801641376509e-12,0.07659248437779444,0.0,1.901738532947888,0.031075110263184432,0.31939645815113327,0.3504768416257342,0.20700583454074076,0.09199615556375562,0.0,1.3134476376509424e-29,1.203103569692108e-09,2.2068066045681508e-27,0.0,2.7260964712773136e-61,1.0417753569082377e-13,5.361817048652313e-50,2.445061390217467e-29,3.3120047751855555e-42,5.309084767538829e-35,1.9369978579129253e-19,4.858697423819285e-68,2.3905457219814195e-15,2.238491543992124e-45,3.2300670947985183e-48,1.87359415914147e-70,1.2028728600118137e-09,9.1244407887533e-54,2.203961207415407e-05,9.98776890191826e-06,3.2459211846299345e-06,7.949310701943103e-06,6.385639474252946e-06,3.2168361635033598e-06,9.94410082349737e-09,9.541153257048415e-09,9.543492882440581e-15,5.904570097881752e-11,9.519948220864804e-09
