Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216)
2.633487908208877e-10,0.07540679193649383,0.0,1.8678604182546177,0.031075110263184432,0.31759912475798713,0.3495807583860708,0.2069073505703867,0.09199028516993829,0.0,1.935064476667752e-19,1.3675920455682994e-07,7.814072528503774e-21,0.0,1.268824930513939e-46,2.1323358293398683e-06,1.2356081428385685e-39,2.582861563825585e-25,3.33539040933298e-36,7.377939510673031e-29,1.4921429875601047e-17,5.224291758226312e-58,5.829448940010766e-13,1.8933829130574695e-39,8.036646089458273e-38,1.4939846462950723e-56,1.326711725505857e-07,9.312249693336206e-46,4.9778502077199847e-05,0.000942529885636304,0.0013805426389160475,0.000903896994263996,0.00010486960982809238,0.0004456718262485592,4.764027611343599e-06,0.00015991893041842717,1.2718170408239067e-10,0.00014293797461456206,0.00011949837426894788,0.00023580827799452492,8.486646190299616e-09
2.648837404751229e-10,0.07540679193649383,0.0,1.8678331078959798,0.031075110263184432,0.3175898791542971,0.3495771902779549,0.2069073518276202,0.09199069851644161,0.0,1.991217114163255e-19,1.3755540727402097e-07,7.988905483255281e-21,0.0,1.3211887074631094e-46,2.1817869816225634e-06,1.2717013665310962e-39,2.6130490495306945e-25,3.394049985972668e-36,7.506667242324047e-29,1.5008396284117268e-17,5.3783207735607645e-58,5.895772904512888e-13,1.9266818742969736e-39,8.27138906822147e-38,1.5555043693047906e-56,1.3342012465601014e-07,9.531392103738607e-46,4.977998676741981e-05,0.0009456133430986712,0.0013923976651449193,0.0009074643061770768,0.00010486835259453495,0.0004473380050805996,4.787427445057979e-06,0.00016135816605077356,1.2864913099208635e-10,0.0001450872948964784,0.00012040578428283067,0.00023842682451369416,8.731109914514162e-09
2.664186901293581e-10,0.07540679193649383,0.0,1.8678057878368806,0.031075110263184432,0.3175806449946193,0.3495736373678299,0.20690735310049835,0.09199111704635216,0.0,2.0486191966446898e-19,1.383516018817908e-07,8.166745144510243e-21,0.0,1.3753902428637289e-46,2.23208627066082e-06,1.3086292247974833e-39,2.6434121763083847e-25,3.453393324870228e-36,7.63687177551979e-29,1.5095362693143522e-17,5.535961566088956e-58,5.962545183349593e-13,1.9603689831745043e-39,8.511559825477497e-38,1.6191785123499925e-56,1.34168803273389e-07,9.754381277764619e-46,4.978147789189073e-05,0.000948681152870717,0.0014042786630904089,0.0009110164201074553,0.00010486707971643334,0.0004489917327623087,4.8107576831049945e-06,0.000162798492559424,1.3012476765470216e-10,0.00014725374567328863,0.00012131162774576915,0.00024105581499637543,8.981164230669638e-09
2.6795363978359334e-10,0.07540679193649383,0.0,1.867778458377928,0.031075110263184432,0.3175714222382767,0.3495700995914419,0.20690735438816232,0.09199154078839732,0.0,2.107289505333655e-19,1.391477884146812e-07,8.34762796687375e-21,0.0,1.431482801045799e-46,2.2832427427630927e-06,1.346405975003428e-39,2.6739509580092906e-25,3.5134243881018134e-36,7.768561263423685e-29,1.518232910268617e-17,5.697277285181702e-58,6.029766355606557e-13,1.9944464888238194e-39,8.757251064475362e-38,1.6850693863224952e-56,1.3491720853989512e-07,9.981262015939536e-46,4.978297540881802e-05,0.0009517334555673214,0.00141618531273012,0.0009145534003089387,0.00010486579205246244,0.0004506330350314495,4.834018604610885e-06,0.0001642398420107964,1.316086106303613e-10,0.00014943730846685548,0.0001222158653937764,0.0002436951627355994,9.236902903364713e-09
2.6948858943782856e-10,0.07540679193649383,0.0,1.8677511198198173,0.031075110263184432,0.3175622108449287,0.3495665768848077,0.20690735568980134,0.0919919697711856,0.0,2.1672469430702327e-19,1.3994396690708801e-07,8.531590653863715e-21,0.0,1.489520867356129e-46,2.335265466967548e-06,1.3850460321494864e-39,2.7046654087904025e-25,3.574147137743695e-36,7.901743854722121e-29,1.5269295512751238e-17,5.8623318120386304e-58,6.097436985586703e-13,2.0289166403788318e-39,9.00855651308064e-38,1.7532407276393297e-56,1.3566534059251078e-07,1.0212079379181552e-45,4.978447927746495e-05,0.0009547703904370427,0.0014281172946972308,0.0009180753107647071,0.00010486449041345503,0.0004522619383874185,4.857210493183253e-06,0.00016568214694672744,1.3310065648165988e-10,0.00015163796397174215,0.00012311845858337976,0.00024634478093104055,9.498420649175386e-09
2.7102353909206377e-10,0.07540679193649383,0.0,1.8677237724632996,0.031075110263184432,0.31755301077456566,0.34956306918421337,0.2069073570046497,0.09199240402320624,0.0,2.228510533075585e-19,1.4074013739326154e-07,8.718670157853941e-21,0.0,1.549560168797003e-46,2.3881635344006817e-06,1.4245639696532833e-39,2.7355555431178325e-25,3.635565535872268e-36,8.036427693627372e-29,1.535626192334441e-17,6.031189763904369e-58,6.165557622866996e-13,2.0637816869736185e-39,9.265570928853818e-38,1.8237577222934188e-56,1.3641319956802765e-07,1.044687868881866e-45,4.9785989458144364e-05,0.0009577920953706637,0.001440074290295378,0.000921582215188458,0.0001048631755651208,0.0004538784700795123,4.8803336367508584e-06,0.00016712534038585097,1.3460090177366216e-10,0.00015385569206480173,0.00012401936928825528,0.0002490045826955909,9.76581313809154e-09
2.72558488746299e-10,0.07540679193649383,0.0,1.8676964166091532,0.031075110263184432,0.31754382198750575,0.3495595764262137,0.2069073583319842,0.09199284357282925,0.0,2.291099417697632e-19,1.4153629990730723e-07,8.908903680006129e-21,0.0,1.6116576948895636e-46,2.4419460576350384e-06,1.464974520130396e-39,2.766621375769582e-25,3.697683544564037e-36,8.172620919880454e-29,1.5443228334471055e-17,6.203916498284738e-58,6.234128802355797e-13,2.0990438777424124e-39,9.528390104119923e-38,1.8966870301657127e-56,1.3716078560304824e-07,1.0685705526605555e-45,4.978750591220984e-05,0.0009607987069097528,0.0014520559815132995,0.0009250741770255463,0.00010486184823061109,0.00045548265809525445,4.903388327405792e-06,0.00016856935582491064,1.3610934307389421e-10,0.00015609047181474055,0.00012491856009583602,0.0002516744810618626,1.003917699487595e-08
2.740934384005342e-10,0.07540679193649383,0.0,1.8676690525581539,0.031075110263184432,0.31753464444439006,0.3495560985476306,0.2069073596711219,0.09199328844830512,0.0,2.355032857140098e-19,1.423324544831865e-07,9.102328670191065e-21,0.0,1.675871718762986e-46,2.4966221700460884e-06,1.506292576173912e-39,2.797862921838304e-25,3.7605051258956256e-36,8.310331668754021e-29,1.5530194746136252e-17,6.380578117162938e-58,6.303151044350821e-13,2.1347054618196085e-39,9.797110871029492e-38,1.97209680960004e-56,1.3790809883398618e-07,1.0928605734740524e-45,4.9789028602046825e-05,0.0009637903602552356,0.0014640620510392418,0.0009285512594541197,0.00010486050909293753,0.0004570745311487843,4.92637486124795e-06,0.00017001412724000747,1.376259769523391e-10,0.00015834228149165383,0.00012581599420389457,0.00025435438898861745,1.0318609800345658e-08
2.756283880547694e-10,0.07540679193649383,0.0,1.8676416806110498,0.031075110263184432,0.31752547810617815,0.34955263548555193,0.20690736102141755,0.09199373867776481,0.0,2.4203302281752417e-19,1.43128601154717e-07,9.298982826898989e-21,0.0,1.7422618184705113e-46,2.5522010251684085e-06,1.548533191132661e-39,2.8292801967340687e-25,3.824034241943769e-36,8.449568071055247e-29,1.5617161158344816e-17,6.561241471215747e-58,6.37262485459762e-13,2.1707686883397596e-39,1.007183110661084e-37,2.050056742241901e-56,1.386551393970669e-07,1.1175625415882306e-45,4.9790557491063515e-05,0.000966767189275981,0.0014760921822751327,0.0009320135253862487,0.00010485915879725339,0.00045865411866930725,4.949293538231834e-06,0.00017145958908778227,1.3915079998143117e-10,0.00016061109857653418,0.0001267116354171008,0.00025704421936712576,1.0604210092575782e-08
2.7716333770900464e-10,0.07540679193649383,0.0,1.8676143010685307,0.031075110263184432,0.31751632293414395,0.3495491871773302,0.20690736238226182,0.09199419428921954,0.0,2.487011022840558e-19,1.4392473995557357e-07,9.498904097139234e-21,0.0,1.810888898533417e-46,2.6086917960512273e-06,1.5917115798881227e-39,2.860873216187128e-25,3.888274854785314e-36,8.590338253128695e-29,1.5704127571101264e-17,6.745974164029711e-58,6.442550724348646e-13,2.2072358064375803e-39,1.0352649737813701e-37,2.130638058142475e-56,1.3940190742832844e-07,1.142681093316694e-45,4.9792092543681364e-05,0.0009697293265173958,0.001488146059350526,0.0009354610374690526,0.00010485779795300486,0.00046022145078960516,4.972144662015631e-06,0.00017290567630653486,1.406838087360503e-10,0.00016289689977075174,0.00012760544814355523,0.000259743885027455,1.0896077368025754e-08
2.7869828736323985e-10,0.07540679193649383,0.0,1.867586914231203,0.031075110263184432,0.3175071788898719,0.34954575356058243,0.20690736375307878,0.0919946553105607,0.0,2.5550948471197435e-19,1.4472087091928845e-07,9.702130676329235e-21,0.0,1.881815211713979e-46,2.666103674613471e-06,1.6358431196300174e-39,2.892641996250679e-25,3.953230926497221e-36,8.732650336859185e-29,1.5791093984409898e-17,6.934844556317339e-58,6.51292913042283e-13,2.2441090652479432e-39,1.063966674654417e-37,2.2139135611290474e-56,1.4014840306362218e-07,1.1682208910224615e-45,4.979363372532557e-05,0.0009726769032100349,0.0015002233671363068,0.0009388938580858194,0.00010485642713596031,0.00046177655833461054,4.99492853981258e-06,0.0001743523243172793,1.4222499979351725e-10,0.00016519966100550447,0.0001284973973912982,0.00026245329874468784,1.1194312082588046e-08
2.8023323701747507e-10,0.07540679193649383,0.0,1.8675595203995619,0.031075110263184432,0.3174980459352521,0.34954233457318806,0.20690736513332467,0.09199512176955979,0.0,2.6246014196082355e-19,1.4551699407925232e-07,9.908701008172941e-21,0.0,1.955104381018501e-46,2.724445870998382e-06,1.6809433506305688e-39,2.924586553303617e-25,4.0189064191565565e-36,8.876512439674675e-29,1.5878060398274763e-17,7.127921770133284e-58,6.583760535265705e-13,2.2813907139058824e-39,1.093298317469105e-37,2.299957654443131e-56,1.4089462643861323e-07,1.1941866231196484e-45,4.9795181002415245e-05,0.000975610049278216,0.0015123237912581756,0.0009423120493571217,0.00010485504689012396,0.00046331947281004097,5.0176454822446185e-06,0.0001757994690247368,1.4377436973358752e-10,0.0001675193574512402,0.00012938744876479717,0.00026517237324506977,1.1499015652559403e-08
