Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204)
1.1607161631017504e-23,0.0945796191447709,0.0,2.3484119433646606,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021492,0.09201819554070576,0.0,3.859068377343526e-58,4.951602240201884e-19,7.717642396399261e-58,0.0,9.511499766111709e-123,1.8437764317349067e-46,6.336101268053653e-89,3.45416677454128e-47,3.5342310283600755e-68,1.0732769633369072e-62,8.840828559865295e-27,3.1917139147978213e-111,6.013876485565587e-35,2.437774242508748e-70,1.2761354980961876e-89,1.4149752396472769e-124,4.951602328610169e-19,4.597944635133546e-88,2.315524434029657e-16,7.914599539119624e-17,2.5326718525203472e-17,6.287665244691165e-17,5.208012513827337e-17,2.5326718525203472e-17
2.3224407677005483e-23,0.0945796191447709,0.0,2.34841194336466,0.031075110263184432,0.319409681876355,0.3504847921395394,0.20701222018021487,0.09201819554070552,0.0,3.0903845440464343e-57,9.907506480612456e-19,6.18037320053163e-57,0.0,6.096770660117597e-121,1.4765164883694213e-45,1.0148773585098844e-87,1.3825668916573248e-46,2.8302512101772596e-67,8.594920365885526e-62,1.7689338117610572e-26,1.0228773108931689e-109,1.2110943344647636e-34,1.9521965159138995e-69,2.0440354033261676e-88,9.069838102613379e-123,9.907506657505837e-19,7.3647021929842615e-87,4.633060618201091e-16,1.5836075359328816e-16,5.067544114993494e-17,1.2580793274128323e-16,1.0420549799596735e-16,5.067544114993494e-17
4.645889976898145e-23,0.0945796191447709,0.0,2.3484119433646593,0.031075110263184432,0.31940968187635477,0.3504847921395393,0.20701222018021476,0.09201819554070506,0.0,2.4735601839487406e-56,1.9819314961433594e-18,4.946803497411173e-56,0.0,3.9049495894884406e-119,1.1818116202048157e-44,1.6246852085471715e-86,5.5320684434020955e-46,2.265348083478513e-66,6.879419858030828e-61,3.5386357233101124e-26,3.2756556600391356e-108,2.4539075015531007e-34,1.5625484479951888e-68,3.2722344835864153e-87,5.809179327136255e-121,1.9819315315297175e-18,1.1789919775511657e-85,9.26813298648961e-16,3.1679026999734087e-16,1.0137288639948013e-16,2.5167049332997285e-16,2.084562437111333e-16,1.0137288639948013e-16
9.292788395293337e-23,0.0945796191447709,0.0,2.3484119433646575,0.031075110263184432,0.3194096818763543,0.35048479213953904,0.20701222018021453,0.09201819554070413,0.0,1.9793492890174043e-55,3.964293192307586e-18,3.958445017476701e-55,0.0,2.500136215829367e-117,9.456887264358826e-44,2.600201708483068e-85,2.2131876040245005e-45,1.8127374249904454e-65,5.504929652897303e-60,7.078039546408218e-26,1.0486017010792432e-106,5.033133016817787e-34,1.2503553298053155e-67,5.2370040616393385e-86,3.7193099572119594e-119,3.9642932630879824e-18,1.886899011242881e-84,1.853827772284924e-15,6.336493028049219e-16,2.0276777689889935e-16,5.033956145071379e-16,4.1695773514057692e-16,2.0276777689889935e-16
1.8586585232083723e-22,0.0945796191447709,0.0,2.3484119433646535,0.031075110263184432,0.3194096818763535,0.35048479213953854,0.20701222018021412,0.09201819554070227,0.0,1.5836799124325604e-54,7.929016584636033e-18,3.1671569507823405e-54,0.0,1.6004007531235105e-115,7.566467649554376e-43,4.160887196729834e-84,8.853470920734322e-45,1.450373545690474e-64,4.404501296977071e-59,1.4156847192604414e-25,3.356152601217427e-105,1.0565980771701596e-33,1.0004109078689517e-66,8.380369651055302e-85,2.3808177362023505e-117,7.929016726204506e-18,3.0194479540481e-83,3.707856719469888e-15,1.2673673684179864e-15,4.0555755789905335e-16,1.0068458568606108e-15,8.339607179959115e-16,4.0555755789905335e-16
3.7174178905664494e-22,0.0945796191447709,0.0,2.348411943364646,0.031075110263184432,0.3194096818763518,0.35048479213953754,0.20701222018021329,0.09201819554069857,0.0,1.267024127328607e-53,1.5858463369292907e-17,2.5338859451909908e-53,0.0,1.0243614352702424e-113,6.053557278330646e-42,6.657871382820666e-83,3.541532474351808e-44,1.1603722833146826e-63,3.523824081059518e-58,2.8314462484996754e-25,1.0740691883510307e-103,2.3129263178906097e-33,8.003793869972782e-66,1.3409585645089867e-83,1.5238703640788323e-115,1.5858463652437532e-17,4.83144437865719e-82,7.415914613491967e-15,2.5348034996357244e-15,8.111371199046237e-16,2.0137463415641296e-15,1.66796668369237e-15,8.111371199046237e-16
7.434936625282603e-22,0.0945796191447709,0.0,2.348411943364631,0.031075110263184432,0.3194096818763485,0.3504847921395355,0.20701222018021162,0.09201819554069116,0.0,1.0136513817949299e-52,3.171735693860656e-17,2.0271729120249898e-52,0.0,6.556307910244294e-112,4.842999090934054e-41,1.0652956569014594e-81,1.4166418114653517e-43,9.283272062532771e-63,2.819148484961591e-57,5.66296930697812e-25,3.437181980837413e-102,5.4246175583215766e-33,6.403237744971154e-65,2.1456335994198857e-82,9.753240797961144e-114,3.17173575049035e-17,7.730573136928794e-81,1.4832030400144745e-14,5.0696757620376356e-15,1.6222962439368133e-15,4.027547310957458e-15,3.3359786150284432e-15,1.6222962439368133e-15
1.4869974094714911e-21,0.0945796191447709,0.0,2.3484119433646002,0.031075110263184432,0.3194096818763418,0.35048479213953143,0.2070122201802083,0.09201819554067632,0.0,8.109339376045584e-52,6.34351440772335e-17,1.6217639925016133e-51,0.0,4.196238713235346e-110,3.874460581178175e-40,1.7045023118202267e-80,5.666624889823127e-43,7.42673517022547e-62,2.255354476559405e-56,1.1326015423934918e-24,1.0999239270522906e-100,1.4044139075266282e-32,5.1226712568109234e-64,3.433158820570086e-81,6.242224664716824e-112,6.343514520983504e-17,1.2369126727681087e-79,2.9664261967884734e-14,1.0139420286707205e-14,3.2446144920853886e-15,8.055149249689273e-15,6.672002477473218e-15,3.2446144920853886e-15
2.9740049033579528e-21,0.0945796191447709,0.0,2.3484119433645394,0.031075110263184432,0.3194096818763284,0.3504847921395233,0.20701222018020163,0.09201819554064665,0.0,6.487522829902402e-51,1.2687071835448592e-16,1.2974214594581072e-50,0.0,2.685753735204372e-108,3.0995929888022206e-39,2.727227977319066e-79,2.2666614847724034e-42,5.941435144618546e-61,1.8042978567924456e-55,2.265210765784815e-24,3.5197976762109665e-99,4.086773825446684e-32,4.098169430029596e-63,5.4933786217179084e-80,3.995071963471715e-110,1.2687072061969668e-16,1.9790770532658824e-78,5.932872508110246e-14,2.027890933550932e-14,6.4892509887193254e-15,1.6110353126933548e-14,1.334405020145327e-14,6.4892509887193254e-15
5.948019891130876e-21,0.0945796191447709,0.0,2.3484119433644173,0.031075110263184432,0.31940968187630164,0.35048479213950706,0.20701222018018828,0.09201819554058732,0.0,5.19003879562639e-50,2.5374186690898483e-16,1.0379412741262357e-49,0.0,1.7190573278760451e-106,2.479684201103401e-38,4.363586969169723e-78,9.066668996823221e-42,4.7531669191415496e-60,1.4434439956736332e-54,4.530429212567316e-24,1.1263418339743075e-97,1.3285316120195279e-31,3.2785485139052983e-62,8.790332471375667e-79,2.556861473819686e-108,2.537418714394141e-16,3.166536706754592e-77,1.1865765121848895e-13,4.055788743096546e-14,1.297852398333433e-14,3.2220760880544664e-14,2.6688145645775396e-14,1.297852398333433e-14
1.1896049866676723e-20,0.0945796191447709,0.0,2.348411943364173,0.031075110263184432,0.31940968187624813,0.3504847921394746,0.20701222018016158,0.09201819554046867,0.0,4.152039249198206e-49,5.074841640179592e-16,8.303546625061974e-49,0.0,1.1004106608140178e-104,1.983751285683391e-37,6.981765819556787e-77,3.6266722102779335e-41,3.802541056705812e-59,1.1547574806390143e-53,9.060866106131732e-24,3.604304392891185e-96,4.70176905515987e-31,2.622843999086464e-61,1.4067407917702152e-77,1.6363962769090285e-106,5.074841730788254e-16,5.066469468054329e-76,2.3731550313706603e-13,8.111584361328546e-14,2.5957069977952882e-14,6.444157638425713e-14,5.3376336519867735e-14,2.5957069977952882e-14
2.3792109817768413e-20,0.0945796191447709,0.0,2.348411943363685,0.031075110263184432,0.31940968187614105,0.35048479213940964,0.2070122201801082,0.09201819554023136,0.0,3.321634684439959e-48,1.0149687582358136e-15,6.642843882127497e-48,0.0,7.045335221286442e-103,1.587002599698135e-36,1.117087514076399e-75,1.4506698064188501e-40,3.0420358539238166e-58,9.238068981519346e-53,1.812173989325823e-23,1.1533790895953493e-94,1.7582359883220858e-30,2.0982772744555332e-60,2.2516984229976933e-76,1.047295196181205e-104,1.0149687763575535e-15,8.10635973869326e-75,4.746312055494369e-13,1.622317559435561e-13,5.1914161988744165e-14,1.2888320737764318e-13,1.067527182098448e-13,5.1914161988744165e-14
4.75842297199518e-20,0.0945796191447709,0.0,2.348411943362709,0.031075110263184432,0.3194096818759269,0.35048479213927974,0.20701222018000145,0.09201819553975672,0.0,2.6573090615842345e-47,2.0299379466711474e-15,5.314277753335731e-47,0.0,4.512469303817658e-101,1.269602710186829e-35,1.7873531270731867e-74,5.802681070270743e-40,2.4336298865621222e-57,7.390458839777057e-52,3.6243487467501876e-23,3.690815780896568e-93,6.788000534660659e-30,1.6786226496385542e-59,3.6056338547940003e-75,6.702694310588919e-103,2.0299379829146347e-15,1.2970182453755508e-73,9.492626046750447e-13,3.2446358046662024e-13,1.0382834609654343e-13,2.5776646930825937e-13,2.1350548135696836e-13,1.0382834609654343e-13
9.516846952431856e-20,0.0945796191447709,0.0,2.348411943360756,0.031075110263184432,0.3194096818754986,0.35048479213901995,0.20701222017978796,0.09201819553880745,0.0,2.125847774878947e-46,4.059876323540308e-15,4.2514232854044225e-46,0.0,2.8923991899968922e-99,1.0156824234687745e-34,2.859804665174292e-73,2.3210727970109988e-39,1.9469043906171656e-56,5.912368533641735e-51,7.248698261595179e-23,1.1810614809560323e-91,2.666211518235733e-29,1.3428984517392726e-58,5.7783419998748846e-74,4.2897259794018e-101,4.059876396027292e-15,2.075229742347906e-72,1.8985253801297256e-12,6.489272289628397e-13,2.0765671465700874e-13,5.155329929448686e-13,4.2701100671989336e-13,2.076567146570088e-13
1.903369491330521e-19,0.0945796191447709,0.0,2.348411943356851,0.031075110263184432,0.319409681874642,0.35048479213850037,0.20701222017936094,0.09201819553690893,0.0,1.700678430145454e-45,8.119753077272613e-15,3.4011390993092793e-45,0.0,1.8567905478882612e-97,8.125460459394332e-34,4.575812564056626e-72,9.284291925718097e-39,1.5575237050377439e-55,4.729895411633669e-50,1.449739729127021e-22,3.7793974287590216e-90,1.0566868695474096e-28,1.074318894200725e-57,9.275192600942348e-73,2.745425149276026e-99,8.119753222246589e-15,3.320368027551672e-71,3.797050839852955e-12,1.2978545237556436e-12,4.153134531574064e-13,1.0310660393195937e-12,8.540220537204548e-13,4.1531345315740646e-13
3.8067390835051916e-19,0.0945796191447709,0.0,2.3484119433490402,0.031075110263184432,0.31940968187292884,0.3504847921374612,0.20701222017850693,0.09201819553311189,0.0,1.3605428282095216e-44,1.6239506584713147e-14,2.7209115284679005e-44,0.0,1.195584101669968e-95,6.500368876759978e-33,7.32169896724698e-71,3.713716917716984e-38,1.2460190410430063e-54,3.783916563182539e-49,2.899479535056046e-22,1.209407287547788e-88,4.207152024627669e-28,8.594551684809767e-57,1.4935810515633125e-71,1.757072267662768e-97,1.6239506874661102e-14,5.3125891959102116e-70,7.594101394554913e-12,2.5957091045427107e-12,8.306269356760698e-13,2.0621321284750712e-12,1.7080441328204236e-12,8.306269356760703e-13
5.7101086756798625e-19,0.0945796191447709,0.0,2.3484119433412296,0.031075110263184432,0.31940968187121566,0.35048479213642203,0.20701222017765292,0.09201819552931484,0.0,4.039111592196387e-44,2.4359260092129608e-14,8.077706378454551e-44,0.0,6.803311429794494e-95,1.9297970623080834e-32,2.770027239902507e-70,7.891648542145238e-38,3.69911909307059e-54,1.1233502494266627e-48,4.34921934097909e-22,5.786021887186623e-88,8.92795091989349e-28,2.551507576244492e-56,5.669639520029105e-71,9.97613617174277e-97,2.4359260527051546e-14,2.0098604372829542e-69,1.1391151584512406e-11,3.893563676531237e-12,1.245940423712602e-12,3.0931982140365756e-12,2.5620661970192385e-12,1.2459404237126025e-12
7.613478267854533e-19,0.0945796191447709,0.0,2.348411943333419,0.031075110263184432,0.31940968186950247,0.35048479213538286,0.2070122201767989,0.09201819552551779,0.0,8.801011659096506e-44,3.247901359952199e-14,1.7600897540631428e-43,0.0,2.623766504048619e-94,4.2049263127882556e-32,7.210634611159033e-70,1.346222406573589e-37,8.06018589072185e-54,2.447721093309179e-48,5.798959146896152e-22,1.9149736722856803e-87,1.5219083575897846e-27,5.559600772151456e-56,1.4822613666058104e-70,3.836619544438331e-96,3.247901417941791e-14,5.231655354147606e-69,1.5188201409725473e-11,5.1914182397212226e-12,1.6612539172670015e-12,4.124264296004109e-12,3.4160882463169e-12,1.6612539172670031e-12
1.1420217452203874e-18,0.0945796191447709,0.0,2.3484119433177977,0.031075110263184432,0.31940968186607616,0.35048479213330447,0.20701222017509086,0.09201819551792369,0.0,2.5546622088098487e-43,4.8718520614250256e-14,5.108997828526213e-43,0.0,2.017366384586063e-93,1.2205604286995434e-31,2.646474298711311e-69,2.787182507987098e-37,2.3396233397429896e-53,7.104979310321674e-48,8.698438758716239e-22,1.117325982414832e-86,3.1486826145232758e-27,1.6137806128207622e-55,5.505161573168507e-70,2.9199689240966972e-95,4.871852148409414e-14,1.919943715986009e-68,2.2782300204118866e-11,7.787127345451559e-12,2.4918809173259003e-12,6.186396451504339e-12,5.1241323099401285e-12,2.491880917325903e-12
1.5226956636553216e-18,0.0945796191447709,0.0,2.3484119433021764,0.031075110263184432,0.31940968186264984,0.3504847921312261,0.2070122201733828,0.09201819551032961,0.0,5.58675814935332e-43,6.495802762889e-14,1.1172802435261351e-42,0.0,7.663836887453191e-93,2.6692280557274197e-31,6.863046348582728e-69,4.740267440615996e-37,5.11649239364443e-53,1.5537788489613439e-47,1.1597918370514337e-21,3.717478654742836e-86,5.352924619398599e-27,3.529156206577733e-55,1.440482613045727e-69,1.1025793022845554e-94,6.495802878868184e-14,4.978557817560828e-68,3.037639765721719e-11,1.0382836418826525e-11,3.322507937675968e-12,8.248528593788251e-12,6.8321763187665026e-12,3.322507937675973e-12
1.9033695820902556e-18,0.0945796191447709,0.0,2.348411943286555,0.031075110263184432,0.3194096818592235,0.3504847921291477,0.20701222017167475,0.09201819550273552,0.0,1.0481518639611677e-42,8.119753464343488e-14,2.0961698647186666e-42,0.0,2.3595059327484357e-92,5.007835200886116e-31,1.5007140268382446e-68,7.242057549464443e-37,9.599236079252761e-53,2.9151005881819195e-47,1.4497397982288868e-21,1.0023680100467423e-85,8.175882082235248e-27,6.621177357671898e-55,3.1795175760628093e-69,3.3725666927380203e-94,8.119753609317468e-14,1.088550108676667e-67,3.7970493673213904e-11,1.2978545457535023e-11,4.1531349797665735e-12,1.0310660721911825e-11,8.540220268881964e-12,4.1531349797665816e-12
2.664717418960124e-18,0.0945796191447709,0.0,2.3484119432553126,0.031075110263184432,0.31940968185237084,0.35048479212499095,0.20701222016825865,0.09201819548754732,0.0,2.8679344628982157e-42,1.136765486722341e-13,5.7355031177340514e-42,0.0,2.1493608612732385e-91,1.3702350108123743e-30,5.773768006953638e-68,1.3926219765584678e-36,2.6265258800413832e-52,7.97624631229489e-47,2.029635720576575e-21,5.909322485334208e-85,1.5716807584234457e-26,1.811674756479356e-54,1.255419505023857e-68,2.9845380567615305e-93,1.1367655070186983e-13,4.187048859399113e-67,5.3158681303633674e-11,1.816996342877507e-11,5.814389130535011e-12,1.4434924934788469e-11,1.1956307989292279e-11,5.814389130535027e-12
3.4260652558299924e-18,0.0945796191447709,0.0,2.34841194322407,0.031075110263184432,0.31940968184551816,0.3504847921208342,0.20701222016484255,0.09201819547235915,0.0,6.045954751547817e-42,1.461555627006481e-13,1.2091139210250784e-41,0.0,9.020512597749277e-91,2.8886222175386713e-30,1.5339401624237804e-67,2.2838964530753133e-36,5.537036089868009e-52,1.6814897590971104e-46,2.6095316429146925e-21,1.9931410668011955e-84,2.577066470552165e-26,3.8192307892166587e-54,3.401596346057037e-68,1.2334949590850957e-92,1.4615556531017974e-13,1.112187790772579e-66,6.83468630972256e-11,2.3361381259216215e-11,7.475643369603292e-12,1.8559189090152462e-11,1.5372395471246482e-11,7.475643369603316e-12
4.948760929569729e-18,0.0945796191447709,0.0,2.348411943161585,0.031075110263184432,0.3194096818318128,0.35048479211252076,0.20701222015801038,0.0920181954419828,0.0,1.8442037437992848e-41,2.1111359075632037e-13,3.6881731275416196e-41,0.0,9.975983683437145e-90,8.811194611448039e-30,6.964192801750497e-67,4.734926220435245e-36,1.6889677653956887e-51,5.129065360737008e-46,3.769323487562217e-21,1.36350155531594e-83,5.34161151121263e-26,1.1649838626474477e-53,1.6161668003560393e-67,1.3026414723546214e-91,2.1111359452564386e-13,5.047215848970684e-66,9.87232091763981e-11,3.37442164977612e-11,1.0798152112602152e-11,2.6807717228366747e-11,2.2204569719887166e-11,1.0798152112602202e-11
7.994152277049202e-18,0.0945796191447709,0.0,2.3484119430366155,0.031075110263184432,0.3194096818044021,0.3504847920958938,0.20701222014434603,0.09201819538123018,0.0,8.002157552539313e-41,3.4102964686304254e-13,1.600330370818521e-40,0.0,2.4354086385728885e-88,3.823253328501955e-29,5.218144368231567e-66,1.2310888132124552e-35,7.328575383860225e-51,2.22554526589297e-45,6.088907176742432e-21,1.718258188262076e-82,1.3885772952544978e-25,5.054964477897903e-53,1.320056769386032e-66,2.920321492493031e-90,3.410296529519498e-13,3.7784577010528915e-65,1.5947583130331876e-10,5.450988528551525e-11,1.74431706580407e-11,4.33047728147459e-11,3.586891535612054e-11,1.7443170658040832e-11
1.4084934972008147e-17,0.0945796191447709,0.0,2.3484119427866763,0.031075110263184432,0.31940968174958073,0.3504847920626398,0.20701222011701734,0.09201819525972521,0.0,4.5240686301387894e-40,6.008617590579972e-13,9.04757177080839e-40,0.0,1.0331903956659472e-86,2.1615004512902227e-28,5.559508866150554e-65,3.8158333292078415e-35,4.1432548383259965e-50,1.2582256042952545e-44,1.072807455464352e-20,3.292445197641643e-81,4.303428540196214e-25,2.857855030969302e-52,1.6353339291595486e-65,1.0691769968481403e-88,6.008617697860718e-13,4.018651277588101e-64,2.809807954343725e-10,9.604121610373636e-11,3.073321198664554e-11,7.629888122732955e-11,6.319759518449405e-11,3.073321198664597e-11
2.6266500361926038e-17,0.0945796191447709,0.0,2.3484119422867993,0.031075110263184432,0.319409681639938,0.350484791996132,0.20701222006236006,0.09201819501671642,0.0,3.0081799075347016e-39,1.1205259833739484e-12,6.015992189160306e-39,0.0,6.295463165074605e-85,1.4372432873103774e-27,7.232983324133178e-64,1.3263527064619305e-34,2.7549661542648956e-49,8.366294349832574e-44,2.000640930860834e-20,8.03894983013127e-80,1.4957205366351202e-24,1.9002678308068094e-51,2.7157049290470794e-64,5.126518658242351e-87,1.1205260033803574e-12,5.210356492147142e-63,5.239896032111201e-10,1.7910385071106296e-10,5.731331159474597e-11,1.4228708701180982e-10,1.1785490906494458e-10,5.731331159474746e-11
5.0629631141761826e-17,0.0945796191447709,0.0,2.3484119412870497,0.031075110263184432,0.31940968142065257,0.35048479186311626,0.2070122199530456,0.09201819453070328,0.0,2.187689913282433e-38,2.1598544317100157e-12,4.3751246507119473e-38,0.0,4.956033767289646e-83,1.0452325358468599e-26,1.0474652473594e-62,4.92717245337588e-34,2.0035409621639377e-48,6.084362744927063e-43,3.856307880918855e-20,2.238397016460132e-78,5.5561069061800735e-24,1.3819641421727476e-50,5.615087148180108e-63,2.8324427721334165e-85,2.159854470273095e-12,7.494171846142978e-62,1.0100027368637882e-09,3.452290118093741e-10,1.1047357861443429e-10,2.7426345441805846e-10,2.2716935372103717e-10,1.1047357861443986e-10
9.935589270143339e-17,0.0945796191447709,0.0,2.348411939287569,0.031075110263184432,0.3194096809820819,0.350484791597085,0.20701221973441744,0.09201819355869495,0.0,1.6674618450583633e-37,4.238511327198817e-12,3.334747751444876e-37,0.0,4.699870287254135e-81,7.966809002759786e-26,1.6100720634088605e-61,1.8973935308853766e-33,1.5271031274736844e-47,4.63751405795258e-42,7.567641778095139e-20,6.67477743551183e-77,2.13954210532633e-23,1.0533359703700816e-49,1.3695765326002008e-61,1.6830934338538053e-83,4.238511402875235e-12,1.1364771392040443e-60,1.982011076873887e-09,6.77478901541187e-10,2.1679438386741097e-10,5.382160125798324e-10,4.4579751061632196e-10,2.1679438386743253e-10
