Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33)
1.2102048235713684e-13,0.09466578726852673,0.0,2.3505460828448883,0.031075110263184432,0.31940859277625144,0.35048413175574644,0.20701141917746585,0.09201585240738343,0.0,2.655493486360601e-28,5.24158149832391e-09,1.5271356667389652e-25,0.0,2.0948443817912637e-43,4.897728818280955e-16,3.540775724508859e-31,6.323912268640096e-27,2.4855387267515966e-38,3.247428463748812e-16,9.53042712421086e-17,9.852515691085107e-62,6.150406500724817e-13,1.7315817017443968e-40,8.151381794643349e-30,1.936318426425996e-51,5.241498773326733e-09,1.3582712448830495e-43,2.3429911179464963e-06,8.237909724000336e-07,5.264418236656323e-07,6.551422118074317e-07,5.402421303859446e-07,2.649099693588238e-07,3.48673330413949e-10,1.991719956374551e-10,6.176621080707392e-13,2.098736273139024e-13,1.9916200345737206e-10,6.5705957786203525e-12,1.285640097978259e-21,2.60747033541125e-07,1.3405297447402182e-14,2.6097735487750773e-12,1.0961567048846396e-11
1.2206802977689256e-13,0.09466578726852673,0.0,2.3505460366162176,0.031075110263184432,0.31940858335486927,0.35048412604587525,0.2070114122702291,0.09201583274423294,0.0,2.72504954601334e-28,5.28695233019763e-09,1.567136759161112e-25,0.0,2.206015680548489e-43,5.025769776281979e-16,3.6638263713484003e-31,6.433864477290284e-27,2.550643072988565e-38,3.303889871080842e-16,9.612921877913851e-17,1.0286377280254202e-61,6.20364630078587e-13,1.7769374602505727e-40,8.437273393179546e-30,2.0390772211981614e-51,5.286868166341864e-09,1.4059135762257522e-43,2.3626530375507167e-06,8.309060640631359e-07,5.310105214632042e-07,6.608067120912418e-07,5.448922454880952e-07,2.672093187590932e-07,3.534698927176049e-10,2.0263727691326749e-10,6.230316656340994e-13,2.153727122956192e-13,2.0262702295427873e-10,6.713058648357099e-12,1.330611588887211e-21,2.630039189798215e-07,1.35213907650056e-14,2.6351059535818093e-12,1.1172309520753692e-11
1.2311557719664827e-13,0.09466578726852673,0.0,2.3505459903983725,0.031075110263184432,0.3194085739335866,0.35048412033611354,0.20701140536344043,0.09201581309148575,0.0,2.795809723033766e-28,5.332323161332203e-09,1.607830343382474e-25,0.0,2.3220604624279992e-43,5.156025984919061e-16,3.790056422960137e-31,6.54476431103043e-27,2.616874469223772e-38,3.3608378717651347e-16,9.69541662886428e-17,1.0735390174386506e-61,6.256886138431696e-13,1.8230783922534006e-40,8.730620043104971e-30,2.1463407283051508e-51,5.332237546217395e-09,1.454798358285983e-43,2.382304553864955e-06,8.380208883243335e-07,5.355794228782535e-07,6.664711029757052e-07,5.49541912699536e-07,2.6950877595534245e-07,3.5829656610595454e-10,2.0613248385980194e-10,6.284016197397571e-13,2.209670569882201e-13,2.0612196358836996e-10,6.857474057796862e-12,1.3767533097874441e-21,2.6526080221885783e-07,1.3637471782720199e-14,2.6604386904503396e-12,1.138508719940835e-11
1.2416312461640399e-13,0.09466578726852673,0.0,2.350545944191346,0.031075110263184432,0.3194085645124037,0.35048411462646123,0.20701139845709973,0.09201579344913634,0.0,2.8677843507565127e-28,5.377693991727643e-09,1.6492223624978696e-25,0.0,2.4431481892457784e-43,5.28851654303828e-16,3.9195201770319734e-31,6.656611769618205e-27,2.6842425873702384e-38,3.4182724653274345e-16,9.777911377062322e-17,1.1199947828299755e-61,6.31012601366661e-13,1.8700112358120753e-40,9.031550236602199e-30,2.258265587024372e-51,5.37760691295347e-09,1.5049470073445577e-43,2.4019456723935416e-06,8.451354451937657e-07,5.401485279184687e-07,6.721353844629584e-07,5.541911320634152e-07,2.7180834093839753e-07,3.631533401529831e-10,2.0965761749081516e-10,6.33771970387576e-13,2.2665748048250574e-13,2.0964682633445209e-10,7.003854223751028e-12,1.4240854148250242e-21,2.6751768325826184e-07,1.3753564018867164e-14,2.6857717240148747e-12,1.1599900094594977e-11
1.252106720361597e-13,0.09466578726852673,0.0,2.3505458979951337,0.031075110263184432,0.3194085550913205,0.35048410891691834,0.20701139155120704,0.09201577381717922,0.0,2.9409837625167635e-28,5.423064821383967e-09,1.6913187596083e-25,0.0,2.5694527208735624e-43,5.423260552203051e-16,4.05227239302561e-31,6.769406852811417e-27,2.7527570993400137e-38,3.4761936512934975e-16,9.860406122508161e-17,1.1680450477050372e-61,6.363365926494926e-13,1.9177427289851137e-40,9.3401935687083e-30,2.3750125019151187e-51,5.4229762665502345e-09,1.5563811235192556e-43,2.4215763986378857e-06,8.522497346815701e-07,5.447178365915803e-07,6.777995565551382e-07,5.58839903622876e-07,2.741080136990845e-07,3.6804020443681205e-10,2.1321267881993078e-10,6.391427175774193e-13,2.324448018965462e-13,2.1320161216719765e-10,7.152211358780855e-12,1.4726282319149054e-21,2.6977456209806105e-07,1.3869642360752969e-14,2.7111050688174147e-12,1.1816748214821464e-11
1.2625821945591542e-13,0.09466578726852673,0.0,2.350545851809729,0.031075110263184432,0.3194085456703369,0.35048410320748474,0.2070113846457623,0.09201575419560891,0.0,3.0154182916502622e-28,5.468435650301189e-09,1.7341254778208662e-25,0.0,2.701152334087819e-43,5.560277116309479e-16,4.188368285840485e-31,6.883149560368032e-27,2.8224276770441953e-38,3.534601429189082e-16,9.942900865201969e-17,1.217730510670598e-61,6.41660587692096e-13,1.966279609830364e-40,9.656680722182397e-30,2.4967462602414996e-51,5.468345607007831e-09,1.609122488242467e-43,2.4411967380965095e-06,8.593637567978846e-07,5.492873489052606e-07,6.834636192543815e-07,5.634882274210582e-07,2.764077942282302e-07,3.72957148539641e-10,2.167976688606413e-10,6.445138613091503e-13,2.3832984037530274e-13,2.167863220611472e-10,7.302557671257582e-12,1.5224022603819547e-21,2.720314387382833e-07,1.398573698178691e-14,2.7364386848081124e-12,1.2035631567901494e-11
1.2730576687567113e-13,0.09466578726852673,0.0,2.3505458056351265,0.031075110263184432,0.3194085362494529,0.3504840974981606,0.2070113777407654,0.09201573458441988,0.0,3.091098271493411e-28,5.5138064784793215e-09,1.7776484602494795e-25,0.0,2.8384303263254496e-43,5.699585342261008e-16,4.327863578792488e-31,6.997839892046178e-27,2.8932639923928046e-38,3.593495798539955e-16,1.002539560514393e-16,1.2690926308770395e-61,6.469845864949028e-13,2.015628616404928e-40,9.981143594034737e-30,2.623636290045831e-51,5.5137149343264005e-09,1.6631930853526978e-43,2.460806696264717e-06,8.664775115528464e-07,5.538570648672326e-07,6.891275725628249e-07,5.681361035010965e-07,2.7870768251666177e-07,3.779041620482198e-10,2.2041258862629258e-10,6.498854015826324e-13,2.4431341509375173e-13,2.2040095699069384e-10,7.454905364877081e-12,1.5734281909283115e-21,2.742883131789562e-07,1.4101820076847706e-14,2.761772591152971e-12,1.2256550160411492e-11
1.2835331429542684e-13,0.09466578726852673,0.0,2.350545759471321,0.031075110263184432,0.3194085268286686,0.3504840917889459,0.20701137083621632,0.09201571498360664,0.0,3.168034035383067e-28,5.559177305918379e-09,1.8218936500126542e-25,0.0,2.981473444351937e-43,5.841204338712118e-16,4.470814338777427e-31,7.113477847604084e-27,2.9652757172951496e-38,3.6528767588718846e-16,1.0107890342334221e-16,1.3221733855590193e-61,6.523085890583445e-13,2.0657964867654022e-40,1.0313714901847546e-29,2.755855207709838e-51,5.559084248506089e-09,1.718615035471417e-43,2.4804062786356403e-06,8.735909989565929e-07,5.584269844851722e-07,6.947914164826046e-07,5.727835319061232e-07,2.810076785552068e-07,3.828812345523721e-10,2.240574391301315e-10,6.552573383977292e-13,2.503963452471507e-13,2.2404551793013126e-10,7.609266640176799e-12,1.6257268436019051e-21,2.765451854201076e-07,1.4217908249614908e-14,2.7871067630163606e-12,1.247950399852075e-11
1.2940086171518256e-13,0.09466578726852673,0.0,2.3505457133183074,0.031075110263184432,0.3194085174079839,0.3504840860798405,0.20701136393211508,0.0920156953931637,0.0,3.2462359166567714e-28,5.604548132618376e-09,1.8668669902355556e-25,0.0,3.1304734782578765e-43,5.985153217168185e-16,4.61727712917273e-31,7.23006342680015e-27,3.0384725236594897e-38,3.7127443097106505e-16,1.019038507677302e-16,1.3770155048394477e-61,6.576325953828525e-13,2.1167899589676548e-40,1.0654528548950193e-29,2.893580291343514e-51,5.60445354954704e-09,1.7754106568749836e-43,2.4999954906992716e-06,8.807042190192604e-07,5.629971077667801e-07,7.004551510158577e-07,5.774305126792647e-07,2.833077823346935e-07,3.878883556463623e-10,2.277322213852621e-10,6.606296717543041e-13,2.5657945006006166e-13,2.277200058536092e-10,7.765653693131397e-12,1.6793192253749305e-21,2.788020554617649e-07,1.4333987108459967e-14,2.812441207538356e-12,1.2704493087418222e-11
1.3044840913493827e-13,0.09466578726852673,0.0,2.3505456671760796,0.031075110263184432,0.3194085079873989,0.35048408037084455,0.20701135702846157,0.09201567581308558,0.0,3.3257142486527803e-28,5.649918958579327e-09,1.9125744240501447e-25,0.0,3.2856274521603303e-43,6.131451091819487e-16,4.7673090203495455e-31,7.34759662939294e-27,3.1128640833930216e-38,3.7730984505820343e-16,1.0272879808460507e-16,1.4336624937965143e-61,6.629566054688584e-13,2.1686157710668095e-40,1.1003719649525203e-29,3.036993657057462e-51,5.649822837449397e-09,1.8336024696797277e-43,2.5195743379423965e-06,8.878171717509849e-07,5.675674347197171e-07,7.061187761647203e-07,5.820770458636445e-07,2.856079938459503e-07,3.9292551492898756e-10,2.3143693640464214e-10,6.660024016522203e-13,2.6286354878696733e-13,2.3142442173513053e-10,7.924078715057977e-12,1.7342265341276205e-21,2.810589233039558e-07,1.445007791974786e-14,2.8377758968242776e-12,1.293151743166968e-11
1.3149595655469399e-13,0.09466578726852673,0.0,2.3505456210446316,0.031075110263184432,0.3194084985669135,0.3504840746619579,0.20701135012525576,0.09201565624336681,0.0,3.406479364710041e-28,5.6952897838012456e-09,1.9590218945946448e-25,0.0,3.447137309908226e-43,6.280117079594463e-16,4.920967549976152e-31,7.466077455141157e-27,3.188460068401963e-38,3.833939181011826e-16,1.0355374537396856e-16,1.4921585789784555e-61,6.682806193167937e-13,2.221280661117303e-40,1.1361424433800898e-29,3.186281968449142e-51,5.695192112213302e-09,1.893213180038405e-43,2.539142825848852e-06,8.949298571619023e-07,5.721379653516835e-07,7.117822919313293e-07,5.867231315023806e-07,2.879083130798063e-07,3.979927020032207e-10,2.3517158520109485e-10,6.713755280913415e-13,2.69249460709924e-13,2.3515876654856283e-10,8.084553892982926e-12,1.790470143730449e-21,2.83315788946708e-07,1.456615664952164e-14,2.8631108491410937e-12,1.3160577034979625e-11
1.325435039744497e-13,0.09466578726852673,0.0,2.350545574923958,0.031075110263184432,0.31940848914652775,0.3504840689531807,0.2070113432224976,0.0920156366840019,0.0,3.4885415981682084e-28,5.740660608284146e-09,2.0062153450134194e-25,0.0,3.615209915958514e-43,6.431170299805936e-16,5.07831071376009e-31,7.585505903803662e-27,3.2652701505915674e-38,3.895266500525821e-16,1.043786926358225e-16,1.55254870095406e-61,6.736046369270903e-13,2.2747913671729008e-40,1.1727780225940786e-29,3.3416364374129275e-51,5.7405613738388985e-09,1.954265676454632e-43,2.5587009598995815e-06,9.020422752621481e-07,5.767086996703307e-07,7.174456983178204e-07,5.913687696385875e-07,2.902087400270909e-07,4.0308990647612556e-10,2.389361687873115e-10,6.767490510715309e-13,2.7573800513801057e-13,2.389230412676408e-10,8.247091409729016e-12,1.848071600586943e-21,2.8557265239004916e-07,1.468224390763341e-14,2.888446038482758e-12,1.3391671900681817e-11
1.3359105139420541e-13,0.09466578726852673,0.0,2.3505455288140547,0.031075110263184432,0.31940847972624165,0.3504840632445128,0.2070113363201871,0.09201561713498535,0.0,3.571911282367624e-28,5.786031432028043e-09,2.0541607184566586e-25,0.0,3.79005686199717e-43,6.584629874284673e-16,5.2393969419148225e-31,7.70588197513945e-27,3.343304001866174e-38,3.9570804086498207e-16,1.0520363987016867e-16,1.6148784828865452e-61,6.789286583001795e-13,2.3291546272867283e-40,1.210292538783888e-29,3.503252645392909e-51,5.78593062232633e-09,2.016783020414077e-43,2.5782487455727885e-06,9.09154426061857e-07,5.812796376833392e-07,7.231089953263305e-07,5.960139603153756e-07,2.925092746786341e-07,4.082171179586454e-10,2.4273068817585837e-10,6.821229705926519e-13,2.8233000140593776e-13,2.4271724686597346e-10,8.411703444132678e-12,1.9070526147873015e-21,2.8782951363400674e-07,1.4798326667789215e-14,2.9137814731471382e-12,1.362480203144229e-11
1.3463859881396113e-13,0.09466578726852673,0.0,2.350545482714914,0.031075110263184432,0.31940847030605507,0.3504840575359544,0.20701132941832417,0.0920155975963117,0.0,3.6565987506493636e-28,5.831402255032949e-09,2.1028639580805224e-25,0.0,3.971894662311151e-43,6.740514927236569e-16,5.404285109980345e-31,7.827205668907655e-27,3.4225712941291917e-38,4.019380904909631e-16,1.0602858707700884e-16,1.6791942530904685e-61,6.84252683436493e-13,2.38437717951126e-40,1.248699934496256e-29,3.671330723972417e-51,5.83129985767574e-09,2.0807884506923587e-43,2.5977861883438672e-06,9.162663095711638e-07,5.858507793983596e-07,7.287721829589958e-07,6.006587035758512e-07,2.948099170252663e-07,4.133743260656979e-10,2.465551443791732e-10,6.874972866545681e-13,2.8902626887468243e-13,2.465413843170407e-10,8.578402170946277e-12,1.9674350642063046e-21,2.9008637267860843e-07,1.4914418545306124e-14,2.939117135156466e-12,1.3859967429561167e-11
1.3568614623371684e-13,0.09466578726852673,0.0,2.3505454366265326,0.031075110263184432,0.3194084608859682,0.3504840518275053,0.20701132251690876,0.0920155780679755,0.0,3.7426143363552874e-28,5.87677307729888e-09,2.1523310070474314e-25,0.0,4.160945065672328e-43,6.898844585568075e-16,5.573034560162319e-31,7.949476984867573e-27,3.5030816992830456e-38,4.0821679888310666e-16,1.0685353425634477e-16,1.7455430835287336e-61,6.895767123364624e-13,2.4404657618982853e-40,1.28801426373168e-29,3.846075643159873e-51,5.87666907988727e-09,2.1463053918504947e-43,2.6173132936852714e-06,9.233779258002028e-07,5.904221248230707e-07,7.344352612179522e-07,6.053029994631163e-07,2.9711066705781834e-07,4.1856152041636457e-10,2.504095384095595e-10,6.928719992571427e-13,2.9582762693274376e-13,2.5039545459418726e-10,8.747199760643841e-12,2.029241002563395e-21,2.9234322952388183e-07,1.5030498274121152e-14,2.9644530420537594e-12,1.4097168096699202e-11
1.3673369365347256e-13,0.09466578726852673,0.0,2.350545390548903,0.031075110263184432,0.31940845146598096,0.35048404611916556,0.20701131561594088,0.09201555854997125,0.0,3.8299683728280715e-28,5.922143898825849e-09,2.2025678085261228e-25,0.0,4.357435180984936e-43,7.059637978642396e-16,5.745705105528253e-31,8.072695922778641e-27,3.584844889229177e-38,4.1454416599399444e-16,1.0767848140817829e-16,1.813972801768804e-61,6.949007450005196e-13,2.4974271124989e-40,1.3282496929465904e-29,4.02769732752944e-51,5.922038288961065e-09,2.213357455905534e-43,2.636830067066488e-06,9.304892747591075e-07,5.949936739651039e-07,7.400982301053359e-07,6.099468480202691e-07,2.9941152476712166e-07,4.2377869063392585e-10,2.5429387127918517e-10,6.982471084002393e-13,3.0273489499638706e-13,2.542794586706216e-10,8.91810837938422e-12,2.092492661026377e-21,2.946000841698545e-07,1.5146589082785865e-14,2.9897891671302693e-12,1.4336404034274373e-11
1.3778124107322827e-13,0.09466578726852673,0.0,2.350545344482021,0.031075110263184432,0.3194084420460932,0.3504840404109353,0.20701130871542042,0.09201553904229351,0.0,3.918671193411219e-28,5.96751471961387e-09,2.253580305691524e-25,0.0,4.561597459028419e-43,7.222914238540731e-16,5.922357020875239e-31,8.196862482400446e-27,3.6678705358680546e-38,4.2092019177620913e-16,1.0850342853251117e-16,1.8845319826197332e-61,7.00224781429096e-13,2.5552679693635247e-40,1.3694204988722908e-29,4.21641063934539e-51,5.9674074848972675e-09,2.281968438694992e-43,2.6563365139540946e-06,9.376003564580116e-07,5.995654268321317e-07,7.457610896232832e-07,6.145902492904028e-07,3.0171249014400783e-07,4.290258263457786e-10,2.582081440000851e-10,7.036226140837213e-13,3.097488925091012e-13,2.581933975194183e-10,9.091140189096566e-12,2.1572124447950475e-21,2.968569366165539e-07,1.5262666168762e-14,3.0151255323307873e-12,1.4577675243082247e-11
1.3882878849298399e-13,0.09466578726852673,0.0,2.35054529842588,0.031075110263184432,0.3194084326263051,0.3504840347028143,0.20701130181534735,0.09201551954493678,0.0,4.0087331314491737e-28,6.01288553966296e-09,2.305374441725355e-25,0.0,4.773670307401975e-43,7.388692499981684e-16,6.103051086871076e-31,8.321976663492736e-27,3.752168311099085e-38,4.273448761823337e-16,1.0932837562934516e-16,1.9572700272936425e-61,7.055488216226233e-13,2.6139950705418367e-40,1.4115410790571767e-29,4.412435946977904e-51,6.012776667696022e-09,2.352162337450116e-43,2.6758326398114874e-06,9.447111709070479e-07,6.04137383431776e-07,7.514238397739303e-07,6.192332033166066e-07,3.0401356317930913e-07,4.343029171838269e-10,2.621523575841486e-10,7.089985163074521e-13,3.1687043894419666e-13,2.621372721135056e-10,9.266307347078222e-12,2.2234229497699667e-21,2.991137868640077e-07,1.537875331839248e-14,3.040462111185216e-12,1.482098172374445e-11
1.398763359127397e-13,0.09466578726852673,0.0,2.3505452523804755,0.031075110263184432,0.31940842320661667,0.3504840289948027,0.2070112949157217,0.09201550005789565,0.0,4.100164520287029e-28,6.058256358973131e-09,2.357956159813922e-25,0.0,4.993896222218863e-43,7.55699189970704e-16,6.287848426025079e-31,8.448038465815375e-27,3.8377478868209603e-38,4.3381821916495177e-16,1.1015332269868208e-16,2.032236899719894e-61,7.108728655815332e-13,2.673615154083012e-40,1.454625912691651e-29,4.6159973979600356e-51,6.058145837357467e-09,2.423963285493795e-43,2.695318450099915e-06,9.518217181163496e-07,6.087095437716919e-07,7.57086480559413e-07,6.23875710141967e-07,3.0631474386385846e-07,4.396099527830197e-10,2.661265130431665e-10,7.14374815071295e-13,3.241003537951331e-13,2.661110834257127e-10,9.443622007497753e-12,2.2911469007335795e-21,3.0137063491224345e-07,1.5494835636666235e-14,3.0657989163330454e-12,1.5066323476454433e-11
1.4092388333249541e-13,0.09466578726852673,0.0,2.3505452063458017,0.031075110263184432,0.3194084137870278,0.3504840232869004,0.20701128801654334,0.0920154805811646,0.0,4.192975693270854e-28,6.103627177544395e-09,2.4113314031501837e-25,0.0,5.222523691584096e-43,7.727831577111013e-16,6.476810656642024e-31,8.575047889128375e-27,3.924618934931331e-38,4.403402206766476e-16,1.1097826974052371e-16,2.1094833839820994e-61,7.161969133062576e-13,2.7341349580354993e-40,1.498689597376937e-29,4.827324678441776e-51,6.10351499388175e-09,2.497395613531725e-43,2.7147939502775034e-06,9.589319980960483e-07,6.132819078595037e-07,7.62749011981867e-07,6.28517769809565e-07,3.086160321884887e-07,4.449469227827205e-10,2.701306113887867e-10,7.197515103751138e-13,3.314394565845916e-13,2.7011483242872503e-10,9.623096319986933e-12,2.3604072094101237e-21,3.0362748076128864e-07,1.5610925910812162e-14,3.0911359329491715e-12,1.5313700501188045e-11
1.4197143075225113e-13,0.09466578726852673,0.0,2.350545160321853,0.031075110263184432,0.3194084043675385,0.3504840175791075,0.20701128111781222,0.09201546111473821,0.0,4.287176983747721e-28,6.148997995376769e-09,2.4655061149339124e-25,0.0,5.45980742469123e-43,7.901230674503535e-16,6.669999904326648e-31,8.703004933191915e-27,4.012791127326782e-38,4.469108806700061e-16,1.118032167548718e-16,2.1890611093213232e-61,7.21520964797228e-13,2.7955612204470027e-40,1.5437468518726976e-29,5.0466532249527173e-51,6.148884137269012e-09,2.5724838542326063e-43,2.7342591457991944e-06,9.66042010856276e-07,6.178544757028608e-07,7.684114340434284e-07,6.331593823624774e-07,3.109174281440337e-07,4.503138168268087e-10,2.741646536325113e-10,7.251286022187714e-13,3.3888856686514933e-13,2.7414852009508147e-10,9.804742429537323e-12,2.4312269788287387e-21,3.058843244111708e-07,1.5727005409658667e-14,3.1164731781978675e-12,1.556311279745022e-11
1.4301897817200684e-13,0.09466578726852673,0.0,2.3505451143086233,0.031075110263184432,0.3194083949481489,0.350484011871424,0.2070112742195284,0.09201544165861103,0.0,4.382778725065682e-28,6.194368812470266e-09,2.5204862383711565e-25,0.0,5.7060079705088564e-43,8.077208336650684e-16,6.8674787624303305e-31,8.831909597766328e-27,4.102274135902919e-38,4.535301990976128e-16,1.1262816374172813e-16,2.271022491395369e-61,7.268450200548764e-13,2.8579006793645416e-40,1.5898125066505144e-29,5.2742238719401895e-51,6.1942532675193954e-09,2.649252726481537e-43,2.753714042116993e-06,9.731517564071647e-07,6.224272473093698e-07,7.740737467462334e-07,6.378005478437774e-07,3.1321893172132726e-07,4.557106245633242e-10,2.782286407857076e-10,7.305060906021315e-13,3.4644850421694323e-13,2.782121473971851e-10,9.988572476864179e-12,2.503629488437832e-21,3.081411658619174e-07,1.584309540242848e-14,3.1418106293292617e-12,1.5814560364659688e-11
1.4406652559176256e-13,0.09466578726852673,0.0,2.350545068306108,0.031075110263184432,0.3194083855288588,0.3504840061638499,0.20701126732169176,0.0920154222127776,0.0,4.479791250573767e-28,6.2397396288249014e-09,2.576277716674122e-25,0.0,5.961391706121373e-43,8.255783710989807e-16,7.069310282505297e-31,8.961761882612084e-27,4.193077632554386e-38,4.601981759120538e-16,1.1345311070109456e-16,2.3554207231162837e-61,7.321690790796343e-13,2.9211600728344604e-40,1.6369015016140655e-29,5.510282840992378e-51,6.239622384633044e-09,2.7277271315798143e-43,2.7731586446800267e-06,9.802612347588447e-07,6.270002226866708e-07,7.797359500924171e-07,6.424412662965333e-07,3.155205429112041e-07,4.61137335644382e-10,2.823225738596112e-10,7.358839755250575e-13,3.5412008824710354e-13,2.823057153073068e-10,1.0174598598495821e-11,2.5776381905340824e-21,3.1039800511355587e-07,1.5959177656305653e-14,3.1671483035158227e-12,1.6068043201814938e-11
1.4511407301151827e-13,0.09466578726852673,0.0,2.350545022314301,0.031075110263184432,0.3194083761096683,0.3504840004563851,0.2070112604243023,0.09201540277723247,0.0,4.578224893621961e-28,6.285110444440688e-09,2.632886493060845e-25,0.0,6.226230599508562e-43,8.436975947264966e-16,7.275557950540013e-31,9.092561787489798e-27,4.285211289174914e-38,4.669148110659154e-16,1.142780576329728e-16,2.442309739639862e-61,7.374931418719336e-13,2.985346138902469e-40,1.6850288804234232e-29,5.755081521566816e-51,6.284991488610099e-09,2.8079321437839914e-43,2.7925929589346977e-06,9.87370445921447e-07,6.315734018423714e-07,7.853980440841158e-07,6.470815377638097e-07,3.178222617044993e-07,4.665939397259583e-10,2.8644645386533227e-10,7.412622569874131e-13,3.6190413858835084e-13,2.8642922479759115e-10,1.0362832926992111e-11,2.6532767013161647e-21,3.126548421661139e-07,1.6075263670792043e-14,3.19248618827265e-12,1.632356130783956e-11
1.4616162043127398e-13,0.09466578726852673,0.0,2.350544976333197,0.031075110263184432,0.3194083666905774,0.3504839947490296,0.20701125352735988,0.09201538335197024,0.0,4.678089987561255e-28,6.330481259317642e-09,2.6903185107553466e-25,0.0,6.500802432511492e-43,8.62080419776611e-16,7.486285697713644e-31,9.22430931216022e-27,4.3786847776573017e-38,4.736801045117852e-16,1.1510300453736462e-16,2.531744242313471e-61,7.428172084322061e-13,3.050465615613624e-40,1.7342097930635386e-29,6.008876677086064e-51,6.330360579450705e-09,2.889893014587476e-43,2.8120169903246185e-06,9.94479389905102e-07,6.361467847840969e-07,7.91060028723465e-07,6.517213622886673e-07,3.2012408809204796e-07,4.720804264679847e-10,2.9060028181385314e-10,7.466409349890613e-13,3.6980147489962624e-13,2.905826768400544e-10,1.0553287590847737e-11,2.7305688049635914e-21,3.149116770196188e-07,1.6191341409336055e-14,3.217824294961013e-12,1.658111468134707e-11
1.472091678510297e-13,0.09466578726852673,0.0,2.350544930362791,0.031075110263184432,0.319408357271586,0.35048398904178346,0.20701124663086454,0.09201536393698542,0.0,4.779396865743717e-28,6.3758520734557745e-09,2.7485797129879136e-25,0.0,6.785391163138426e-43,8.807287617264966e-16,7.701557921831296e-31,9.35700445638426e-27,4.473507769893369e-38,4.804940562022509e-16,1.159279514142719e-16,2.623779740254031e-61,7.481412787608836e-13,3.1165252410122968e-40,1.7844595009636217e-29,6.271930779830478e-51,6.375729657155001e-09,2.9736351812542775e-43,2.8314307442904767e-06,1.0015880667199394e-06,6.407203715194394e-07,7.967219040126001e-07,6.563607399141624e-07,3.224260220646864e-07,4.775967855345382e-10,2.947840587160218e-10,7.520200095298659e-13,3.7781291686735106e-13,2.947660724065772e-10,1.0745974714297915e-11,2.809538461745062e-21,3.1716850967409817e-07,1.630742967463069e-14,3.2431626041587636e-12,1.6840703320895215e-11
1.482567152707854e-13,0.09466578726852673,0.0,2.350544884403077,0.031075110263184432,0.31940834785269423,0.3504839833346467,0.20701123973481625,0.09201534453227257,0.0,4.882155861522523e-28,6.421222886855103e-09,2.807676042995163e-25,0.0,7.080287067274278e-43,8.996445363275213e-16,7.921439491597261e-31,9.490647219922967e-27,4.569689937773949e-38,4.873566660899009e-16,1.167528982636963e-16,2.7184725629970893e-61,7.534653528583978e-13,3.18353175314217e-40,1.835793378017715e-29,6.544512141925602e-51,6.4210987217231344e-09,3.059184268520334e-43,2.8508342262700097e-06,1.0086964763760889e-06,6.452941620560241e-07,8.02383669953657e-07,6.60999670683347e-07,3.247280636132509e-07,4.831430065938763e-10,2.9899778558255054e-10,7.5739948060969e-13,3.8593928420567426e-13,2.989794124689042e-10,1.0940906417280982e-11,2.890209809653278e-21,3.194253401295793e-07,1.642350793526801e-14,3.2685011361440776e-12,1.7102327224675573e-11
1.4930426269054113e-13,0.09466578726852673,0.0,2.350544838454049,0.031075110263184432,0.31940833843390204,0.3504839776276193,0.2070112328392149,0.09201532513782629,0.0,4.986377308251976e-28,6.466593699515638e-09,2.8676134440199133e-25,0.0,7.385786709012353e-43,9.188296595726684e-16,8.145995737469631e-31,9.625237602537541e-27,4.667240953188906e-38,4.942679341273241e-16,1.1757784508563967e-16,2.8158798508574187e-61,7.587894307251809e-13,3.2514918900462473e-40,1.8882269084005026e-29,6.82689488791879e-51,6.466467773155246e-09,3.146566084952703e-43,2.870227441698066e-06,1.0158046188836797e-06,6.498681564014317e-07,8.080453265487709e-07,6.656381546392693e-07,3.2703021272857815e-07,4.887190793183549e-10,3.032414634240189e-10,7.627793482283974e-13,3.941813966559307e-13,3.0322269799864643e-10,1.1138094815523655e-11,2.9726071609788857e-21,3.2168216838608967e-07,1.6539598114444612e-14,3.2938398687109526e-12,1.736598639090935e-11
1.5035181011029684e-13,0.09466578726852673,0.0,2.3505447925157026,0.031075110263184432,0.31940832901520944,0.35048397192070124,0.2070112259440605,0.09201530575364111,0.0,5.092071539287641e-28,6.511964511437397e-09,2.928397859311786e-25,0.0,7.70219365432437e-43,9.3828604774976e-16,8.375292495752498e-31,9.760775603989342e-27,4.766170488027043e-38,5.012278602671105e-16,1.1840279188010376e-16,2.91605964008741e-61,7.641135123616644e-13,3.3204123897667918e-40,1.941775697097845e-29,7.119359614450737e-51,6.5118368114514776e-09,3.2358066405034422e-43,2.889610396006327e-06,1.0229124942528406e-06,6.544423545632795e-07,8.137068738000774e-07,6.702761918249721e-07,3.293324694015055e-07,4.943249933848168e-10,3.075150932508608e-10,7.681596123858511e-13,4.0254007398923256e-13,3.074959299672684e-10,1.1337552020141068e-11,3.056755018985077e-21,3.239389944436568e-07,1.665567918499525e-14,3.3191788229658717e-12,1.763168081745567e-11
