Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208)
1.2703537360889913e-23,0.07865737607768974,0.0,1.9530626480090358,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021495,0.09201819554070576,0.0,4.837912791810094e-62,1.6629780520850846e-20,9.675753009239408e-62,0.0,8.017309979027428e-132,5.754783881707021e-59,1.3614380685473318e-96,4.3170152701206943e-51,2.8271996622302173e-74,2.5584336000714182e-67,5.134212376419979e-30,2.846353822971936e-121,2.762175871308312e-39,2.5693626695583277e-77,2.449133672442863e-97,1.6007768806354388e-134,1.662978052598506e-20,2.82260355762543e-96,2.311101142078362e-16,7.89948046547412e-17,2.2169443427446494e-53,6.275654065423026e-17
2.5418111678652885e-23,0.07865737607768974,0.0,1.9530626480090354,0.031075110263184432,0.31940968187635504,0.3504847921395394,0.20701222018021495,0.09201819554070552,0.0,3.874253953371591e-61,3.327400915683709e-20,7.748449788378147e-61,0.0,5.13909543034103e-130,2.3034133174277297e-58,2.180667086416775e-95,1.727931154696667e-50,2.2640526896037946e-73,2.048821861008959e-66,1.0272885406511911e-29,9.121966559120635e-120,5.526751547891379e-39,2.0575739804638636e-76,3.922939621181351e-96,1.026080650682136e-132,3.3274009167109977e-20,4.521071100319026e-95,4.624210191302362e-16,1.5805824076443478e-16,8.87355489467583e-53,1.255676048016397e-16
5.0847260314178826e-23,0.07865737607768974,0.0,1.9530626480090347,0.031075110263184432,0.3194096818763549,0.3504847921395393,0.20701222018021495,0.09201819554070506,0.0,3.100973417702278e-60,6.656246642880959e-20,6.201900317156859e-60,0.0,3.291672013574921e-128,9.216653802824512e-58,3.4909616735758e-94,6.91397535334444e-50,1.812159783854348e-72,1.6398878868193616e-65,2.0550231466695776e-29,2.9212126495323374e-118,1.1055902901057336e-38,1.6468931296622044e-75,6.280332651452686e-95,6.571987764839368e-131,6.656246644935981e-20,7.237640324808099e-94,9.25042828970487e-16,3.161851129838101e-16,3.550577791920583e-52,2.5118973309644545e-16
1.0170555758523071e-22,0.07865737607768974,0.0,1.9530626480090332,0.031075110263184432,0.31940968187635455,0.35048479213953904,0.20701222018021495,0.09201819554070413,0.0,2.481406989577445e-59,1.331393809727545e-19,4.962776755132163e-59,0.0,2.107625245402237e-126,3.6872618322698145e-57,5.5870555842950284e-93,2.7660403523754142e-49,1.4500949696044965e-71,1.3122425497900983e-64,4.110492358706351e-29,9.351375331963385e-117,2.2114205607388558e-38,1.31784816332251e-74,1.0051969928032506e-93,4.207695813155594e-129,1.3313938101385942e-19,1.1583366666309112e-92,1.850286448632791e-15,6.324388574225131e-16,1.4204623165093298e-51,5.024339896860047e-16
2.0342215212733447e-22,0.07865737607768974,0.0,1.9530626480090303,0.031075110263184432,0.31940968187635393,0.35048479213953854,0.20701222018021495,0.09201819554070229,0.0,1.9853769245115773e-58,2.6629321006064414e-19,3.970724066034683e-58,0.0,1.349322173236639e-124,1.47502489891159e-56,8.940505853811884e-92,1.106506189570289e-48,1.160222850622883e-70,1.0499269521922115e-63,8.221430782779897e-29,2.992999402254718e-115,4.4230811020048213e-38,1.0544120107907115e-73,1.6087609553519425e-92,2.6934450034904048e-127,2.6629321014285843e-19,1.8535900741470088e-91,3.700773687884606e-15,1.264946346299729e-15,5.682311698450285e-51,1.0049225028649141e-15
4.06855341211542e-22,0.07865737607768974,0.0,1.9530626480090243,0.031075110263184432,0.31940968187635266,0.35048479213953754,0.20701222018021495,0.09201819554069858,0.0,1.5884020788858465e-57,5.326008682364227e-19,3.176780329872709e-57,0.0,8.638821189063813e-123,5.90034069802082e-56,1.4305793277427437e-90,4.426204861933899e-48,9.282370340602342e-70,8.399947299431137e-63,1.6443307630926989e-28,9.578493056450327e-114,8.846402184535639e-38,8.43583003944806e-73,2.5749204614936026e-91,1.723971119599152e-125,5.326008684008558e-19,2.965945258988791e-90,7.40174816609707e-15,2.5299613240534016e-15,2.2730171691555655e-50,2.009899529221896e-15
8.13721719379957e-22,0.07865737607768974,0.0,1.9530626480090123,0.031075110263184432,0.3194096818763501,0.35048479213953554,0.20701222018021495,0.09201819554069118,0.0,1.2707618800466583e-56,1.0652161845879766e-18,2.541504697170828e-56,0.0,5.532089806219542e-121,2.3601851099931076e-55,2.289008938326745e-89,1.7705179661452777e-47,7.426131293902051e-69,6.7201705187928875e-62,3.2887061327221177e-28,3.06526098078961e-112,1.7693044349592816e-37,6.748877619325744e-72,4.12234327213422e-90,1.1033947411629158e-123,1.0652161849168472e-18,4.7456733323944036e-89,1.4803697121357324e-14,5.059991279557707e-15,9.092253659464275e-50,4.019853581932511e-15
1.6274544757167871e-21,0.07865737607768974,0.0,1.9530626480089883,0.031075110263184432,0.31940968187634505,0.35048479213953154,0.20701222018021495,0.09201819554067638,0.0,1.0166255910579798e-55,2.1304468172910726e-18,2.0332359315366445e-55,0.0,3.5444342102871894e-119,9.44084297803727e-55,3.6624904680383066e-88,7.082143907965075e-47,5.940999045124208e-68,5.376221488031602e-61,6.577456871980954e-28,9.809064269006017e-111,3.5386328679689345e-37,5.399187531871186e-71,6.603319848170928e-89,7.061896667857183e-122,2.1304468179488185e-18,7.59320606853277e-88,2.960759502721916e-14,1.0120051190554158e-14,3.636938460681825e-49,8.039761687340355e-15
3.2549199883904474e-21,0.07865737607768974,0.0,1.9530626480089406,0.031075110263184432,0.31940968187633495,0.3504847921395235,0.20701222018021495,0.09201819554064677,0.0,8.133069077037224e-55,4.2609080826972156e-18,1.626601614847462e-54,0.0,2.2733438239428936e-117,3.7763615994257204e-54,5.860079456946007e-87,2.8328719719263636e-46,4.752836840387294e-67,4.301011219883778e-60,1.315495835049863e-27,3.13893722744809e-109,7.077289733981109e-37,4.31938420032192e-70,1.0589269636144523e-87,4.519668373079409e-120,4.260908084012711e-18,1.214923269993072e-86,5.921539082030809e-14,2.0240171012498433e-14,1.4547827836836048e-48,1.6079577898102483e-14
6.509851013737768e-21,0.07865737607768974,0.0,1.953062648008845,0.031075110263184432,0.3194096818763147,0.3504847921395074,0.20701222018021495,0.09201819554058756,0.0,6.506481001157043e-54,8.521830613509307e-18,1.30128643974481e-53,0.0,1.4611934314955715e-115,1.5105526418308876e-53,9.376310975422704e-86,1.1331516705245559e-45,3.802284514082387e-66,3.440822587742272e-59,2.630996130753398e-27,1.0044657786411342e-107,1.4154603465976941e-36,3.455521030239672e-69,1.701928216323242e-86,2.8926052020725393e-118,8.521830616140301e-18,1.9438854712479084e-85,1.18430982331947e-13,4.048041065619244e-14,5.819145933578867e-48,3.21592103194125e-14
1.3019713064432409e-20,0.07865737607768974,0.0,1.953062648008654,0.031075110263184432,0.3194096818762742,0.35048479213947525,0.20701222018021495,0.09201819554046912,0.0,5.205195096755731e-53,1.7043675675132702e-17,1.0410312109464222e-52,0.0,9.431597420982065e-114,6.042251534732407e-53,1.5002590484720595e-84,4.5326124456089064e-45,3.041833627986406e-65,2.752663514938185e-58,5.261996722160468e-27,3.2142998770553484e-106,2.8309230929854513e-36,2.7644222921950205e-68,2.747532227146387e-85,1.8512729129570984e-116,1.7043675680394703e-17,3.1102233454187084e-84,2.368621650570692e-13,8.096088994280234e-14,2.327661333195543e-47,6.43184751611756e-14
2.603943716582169e-20,0.07865737607768974,0.0,1.9530626480082718,0.031075110263184432,0.3194096818761933,0.3504847921394109,0.20701222018021495,0.09201819554023226,0.0,4.1641601957398394e-52,3.4087365798376376e-17,8.328257924180108e-52,0.0,6.138543622805939e-112,2.4169287779988765e-52,2.400564583010065e-83,1.81304613094334e-44,2.4334693090796176e-64,2.202132989850183e-57,1.0523997904974607e-26,1.0285774623248123e-104,5.661848585715332e-36,2.2115400209594152e-67,4.474268496692654e-84,1.1848164533032356e-114,3.408736580890037e-17,4.976362625814068e-83,4.737245293146908e-13,1.619218485129096e-13,9.31065125224796e-47,1.2863700484127404e-13
5.2078885368600254e-20,0.07865737607768974,0.0,1.9530626480075075,0.031075110263184432,0.31940968187603136,0.35048479213928224,0.20701222018021495,0.09201819553975854,0.0,3.331329803925615e-51,6.817474604485119e-17,6.662609633986862e-51,0.0,4.059630561407444e-110,9.66793120519449e-52,3.8413775660719304e-82,7.252186829149555e-44,1.9467764099403508e-63,1.761707263040114e-56,2.1048000270602884e-26,3.291450282108766e-103,1.1323699570992558e-35,1.7692328916493086e-66,7.409112800292858e-83,7.582831054725353e-113,6.81747460658992e-17,7.962184419822152e-82,9.474492530594434e-13,3.238437656406741e-13,3.724261684740277e-46,2.572740641877599e-13
1.0415778177415738e-19,0.07865737607768974,0.0,1.953062648005979,0.031075110263184432,0.3194096818757075,0.3504847921390249,0.20701222018021495,0.09201819553881109,0.0,2.6650645020723224e-50,1.363495065377508e-16,5.330089025043266e-50,0.0,2.765792994220023e-108,3.8673435127067173e-51,6.147716768771007e-81,2.9008751927159246e-43,1.5574215130230346e-62,1.409366158895678e-55,4.209600500185944e-26,1.053264474702063e-101,2.2647401540816868e-35,1.41538666327224e-65,1.2655477953658484e-81,4.8530137529647894e-111,1.3634950657984676e-16,1.2739498446538468e-80,1.894898681466986e-12,6.476875998464029e-13,1.489704910622446e-45,5.145481828258874e-13
2.0831557458527164e-19,0.07865737607768974,0.0,1.9530626480029218,0.031075110263184432,0.3194096818750598,0.3504847921385102,0.20701222018021495,0.09201819553691619,0.0,2.1320518652276973e-49,2.726990275233497e-16,4.264071747170339e-49,0.0,1.9846723136755074e-106,1.5470738607997098e-50,9.8411834451211e-80,1.1603501692822358e-42,1.2459373644467479e-61,1.1274930665012214e-54,8.419201446437255e-26,3.3704469341303427e-100,4.52948054775449e-35,1.1323094705989257e-64,2.2811629612308517e-80,3.1059294499345655e-109,2.726990276075417e-16,2.0383200214340733e-79,3.789797461954225e-12,1.2953752680586595e-12,5.958820115607161e-45,1.0290964198827662e-12
4.1663116020750015e-19,0.07865737607768974,0.0,1.9530626479968076,0.031075110263184432,0.31940968187376445,0.35048479213748085,0.20701222018021495,0.09201819553312639,0.0,1.705641597605425e-48,5.453980694937467e-16,3.411257608581223e-48,0.0,1.54483294000663e-104,6.189386351362731e-50,1.5761367555119988e-78,4.641400861397794e-42,9.967499531687304e-61,9.019945089536158e-54,1.683840333893988e-25,1.0785431173351174e-98,9.058961333931867e-35,9.058476324715962e-64,4.4699769394105845e-79,1.9877951156126013e-107,5.453980696621307e-16,3.2613122502913933e-78,7.579594717617341e-12,2.5907506036863704e-12,2.38352814059808e-44,2.0581928931190187e-12
6.249467458297287e-19,0.07865737607768974,0.0,1.9530626479906934,0.031075110263184432,0.3194096818724691,0.3504847921364515,0.20701222018021495,0.09201819552933659,0.0,5.063623581836731e-48,8.180971114633428e-16,1.0127171203365422e-47,0.0,9.345537634646708e-104,1.3154286643154147e-49,5.96594321741692e-78,9.862976945464257e-42,2.9591014754542305e-60,2.6777962454959464e-53,2.5257605231442503e-25,5.15994417053887e-98,1.3588442118941015e-34,2.6892352061436856e-63,1.855266471307741e-78,1.1286112351689635e-106,8.1809711171591895e-16,1.2338206896456554e-77,1.1369391667969115e-11,3.886125938517278e-12,5.064997357439738e-44,3.0872893654777653e-12
8.332623314519572e-19,0.07865737607768974,0.0,1.9530626479845792,0.031075110263184432,0.31940968187117375,0.35048479213542216,0.20701222018021495,0.09201819552554678,0.0,1.1033369384278008e-47,1.0907961534321382e-15,2.206657325504112e-47,0.0,3.8730321320216227e-103,2.2442729065897387e-49,1.5539778661167761e-77,1.6825078421338253e-41,6.447726434767454e-60,5.834777138332469e-53,3.3676807123945128e-25,1.707763542852759e-97,1.8117922902781932e-34,5.85970203177918e-63,5.383776413812056e-78,4.340409876392877e-106,1.090796153768906e-15,3.211628278918642e-77,1.515918831300958e-11,5.181501272551382e-12,8.640289661849562e-44,4.116385836959007e-12
1.2498935026964143e-18,0.07865737607768974,0.0,1.9530626479723507,0.031075110263184432,0.319409681868583,0.3504847921333634,0.20701222018021495,0.0920181955179672,0.0,3.202646797169386e-47,1.6361942373678487e-15,6.405245550870826e-47,0.0,3.724551415233024e-102,4.647656444997559e-49,5.713487154449121e-77,3.483418790431767e-41,1.8715760975837033e-59,1.6936558238454244e-52,5.051521090895037e-25,9.964254892308245e-97,2.7176884467722e-34,1.7008907515841428e-62,2.538004651255546e-77,3.303393156787715e-105,1.636194237873001e-15,1.1786222743693133e-76,2.273878088654362e-11,7.772251938749544e-12,1.7888622332592137e-43,6.174578777862039e-12
1.6665246739408713e-18,0.07865737607768974,0.0,1.9530626479601223,0.031075110263184432,0.3194096818659922,0.3504847921313047,0.20701222018021495,0.0920181955103876,0.0,7.003827367815742e-47,2.1815923213006147e-15,1.400754966998517e-46,0.0,1.5819506014531252e-101,7.90643750445943e-49,1.483648627146746e-76,5.924383002202394e-41,4.092925858962199e-59,3.703834285196882e-52,6.735361469395562e-25,3.3152280942002216e-96,3.623584602836607e-34,3.7196562562517093e-62,7.69357178278939e-77,1.2473602126507052e-104,2.1815923219741504e-15,3.0562558106147655e-76,3.031837233733928e-11,1.0363002602017574e-11,3.04238612825671e-43,8.23277171553817e-12
2.0831558451853283e-18,0.07865737607768974,0.0,1.9530626479478939,0.031075110263184432,0.31940968186340146,0.35048479212924594,0.20701222018021495,0.09201819550280801,0.0,1.314013335495529e-46,2.7269904052302244e-15,2.6280069592458786e-46,0.0,5.419168528996566e-101,1.208237030544304e-48,3.248813433561355e-76,9.051118567595443e-41,7.67888595399422e-59,6.948897206673559e-52,8.419201847896087e-25,8.939065684798631e-96,4.529480758440729e-34,6.978581377738495e-62,1.939254511818285e-76,3.81542231765215e-104,2.7269904060721445e-15,6.682432376433558e-76,3.789796258520111e-11,1.2953753262146181e-11,4.648078553014033e-43,1.0290964649756913e-11
2.9164181876742424e-18,0.07865737607768974,0.0,1.9530626479234368,0.031075110263184432,0.31940968185821994,0.35048479212512845,0.20701222018021495,0.09201819548764884,0.0,3.595379886397303e-46,3.817786573079779e-15,7.190705837868504e-46,0.0,7.122662413710865e-100,2.3247635424237633e-48,1.254893567789285e-75,1.7404979929600427e-40,2.1010830988860593e-58,1.9013448779208666e-51,1.1786882604897135e-24,5.269903001779593e-95,6.341273068239203e-34,1.9094670079506067e-61,1.0244615072668466e-75,3.3764418114946143e-103,3.8177865742584675e-15,2.5703613124542985e-75,5.3057139396563134e-11,1.8135254572787922e-11,8.938090171113794e-43,1.4407350507605038e-11
3.7496805301631564e-18,0.07865737607768974,0.0,1.9530626478989797,0.031075110263184432,0.3194096818530384,0.35048479212101097,0.20701222018021495,0.09201819547248966,0.0,7.579498202974293e-46,4.9085827409165184e-15,1.515888270456281e-45,0.0,3.464773278804872e-99,3.8147586965470485e-48,3.3441555639468326e-75,2.854412223590232e-40,4.4293387835592194e-58,4.0082663142281476e-51,1.5154563361898183e-24,1.7774728181019412e-94,8.153065376168215e-34,4.02538875246125e-61,3.2955591381367893e-75,1.3954669995118856e-102,4.908582742431973e-15,6.827540269076749e-75,6.821631132217578e-11,2.331675587067879e-11,1.4658444845709225e-42,1.8523736351410855e-11
5.4162052151409845e-18,0.07865737607768974,0.0,1.9530626478500654,0.031075110263184432,0.31940968184267543,0.350484792112776,0.20701222018021495,0.09201819544217134,0.0,2.3119820667644422e-45,7.090175076551548e-15,4.6239294510792236e-45,0.0,5.365754065753821e-98,7.91814937082834e-48,1.5293548056379439e-74,5.917707549033403e-40,1.351085726414003e-57,1.2226455616505314e-50,2.188992487590028e-24,1.2159635825537997e-93,1.1776649986418638e-33,1.2278684364593958e-60,2.118058242827105e-74,1.4736936964912413e-101,7.0901750787405414e-15,3.0984038614998854e-74,9.853464051822082e-11,3.367975842821331e-11,3.038958036920974e-42,2.675650799690149e-11
8.74925458509664e-18,0.07865737607768974,0.0,1.9530626477522373,0.031075110263184432,0.3194096818219494,0.3504847920963061,0.20701222018021495,0.09201819538153473,0.0,1.0031887647504722e-44,1.1453359747667834e-14,2.0063624804898236e-44,0.0,1.957810101391452e-96,2.0638742287214192e-47,1.1627566416142533e-73,1.5386139560580025e-39,5.862476359548563e-57,5.305163514794646e-50,3.536064790390447e-24,1.5323336995101019e-92,1.9023819184489256e-33,5.327826014774429e-60,2.531608808611316e-73,3.303796230627738e-100,1.1453359751203898e-14,2.3195338345762842e-73,1.591712402900997e-10,5.440576339029465e-11,7.901342206616158e-42,4.3222051119400085e-11
1.5415353325007952e-17,0.07865737607768974,0.0,1.953062647556581,0.031075110263184432,0.3194096817804974,0.3504847920633663,0.20701222018021495,0.09201819526026178,0.0,5.671588932010981e-44,2.0179729089285303e-14,1.1343092783518763e-43,0.0,1.253880129744775e-94,6.429868463103503e-47,1.2741571468708923e-72,4.769025883115931e-39,3.3143868039744663e-56,2.9993065843189083e-49,6.230209395991284e-24,2.9361854729003603e-91,3.351815749091038e-33,3.0121189671798256e-59,4.679359001168156e-72,1.2095747354605675e-98,2.0179729095515512e-14,2.466984771634286e-72,2.80444205355367e-10,9.585777270251158e-11,2.4490682188899573e-41,7.615313669047211e-11
2.8747550804830577e-17,0.07865737607768974,0.0,1.95306264716527,0.031075110263184432,0.3194096816975934,0.35048479199748667,0.20701222018021495,0.0920181950177168,0.0,3.7711982871878116e-43,3.7632467770059835e-14,7.542340001966768e-43,0.0,1.110235042324214e-92,2.2579875456180313e-46,1.7484699103683655e-71,1.6576747049002862e-38,2.2038285902249294e-55,1.9943229296227467e-48,1.161849860719295e-23,7.16909357646403e-90,6.25068337448728e-33,2.002842241910008e-58,1.1180176960213878e-70,5.799715032001889e-97,3.763246778167833e-14,3.198553254777405e-71,5.2298919757614e-10,1.7876178887916468e-10,8.512762391865125e-41,1.4201530513691818e-10
5.5411945764475826e-17,0.07865737607768974,0.0,1.9530626463826513,0.031075110263184432,0.31940968153178534,0.35048479186572745,0.20701222018021495,0.09201819453263055,0.0,2.7425927662208948e-42,7.253794512176728e-14,5.4851443903252825e-42,0.0,1.1741325658399274e-90,8.55961885624699e-46,2.7917576253868776e-70,6.157976761857917e-38,1.6027278046200285e-54,1.4503654341938513e-47,2.2395077029596262e-23,1.996190798939184e-88,1.2048418481728148e-32,1.4565610790304515e-57,3.0756940643042656e-69,3.204404068966706e-95,7.253794514416235e-14,4.600550422412831e-70,1.0080754304074562e-09,3.445698114413537e-10,3.1623449612408534e-40,2.7373963124702444e-10
1.0874073568376632e-16,0.07865737607768974,0.0,1.953062644817429,0.031075110263184432,0.3194096812001693,0.350484791602209,0.20701222018021495,0.09201819356247308,0.0,2.0904099646254865e-41,1.4234889978581567e-13,4.1807885706433913e-41,0.0,1.3635771141559634e-88,3.428475733253999e-45,5.073000353728444e-69,2.371361138045102e-37,1.2216024985254978e-53,1.105471579436331e-46,4.3948233874402804e-23,5.95253175521391e-87,2.3643888122005414e-32,1.1101939133200966e-56,9.113053582444463e-68,1.9041378630964886e-93,1.4234889982976386e-13,6.97664864744993e-69,1.978232889845625e-09,6.761858174012721e-10,1.2177801407019548e-39,5.371882403361053e-10
1.6206952560305682e-16,0.07865737607768974,0.0,1.9530626432522271,0.031075110263184432,0.31940968086855337,0.35048479133869065,0.20701222018021495,0.09201819259233565,0.0,6.550078012954074e-41,2.1215985439737543e-13,1.3100057767035718e-40,0.0,1.1459665837844783e-87,7.859633500155976e-45,2.3652056700405596e-68,5.267595293361937e-37,3.827761925105427e-53,3.463878000433827e-46,6.550139071920923e-23,3.336727076409125e-86,3.5239356996679295e-32,3.4786749339649184e-56,5.0997687383301365e-67,1.3086792768804031e-92,2.1215985446287676e-13,2.9187616558091384e-68,2.948370341266003e-09,1.0078017711419201e-09,2.7051016128000732e-39,8.006367919170219e-10
2.1539831552234732e-16,0.07865737607768974,0.0,1.9530626416870454,0.031075110263184432,0.31940968053693747,0.35048479107517233,0.20701222018021495,0.09201819162221819,0.0,1.4844729700833871e-40,2.8197080895644653e-13,2.9689236713266317e-40,0.0,6.01335815060306e-87,1.4301810384106058e-44,7.385704187888259e-68,9.304500103819803e-37,8.67502509975246e-53,7.850338964689742e-46,8.705454756401554e-23,1.1955337344362089e-85,4.683482510575338e-32,7.883873907645953e-56,1.8252648372359816e-66,5.631989499942923e-92,2.819708090435011e-13,8.200601790821434e-68,3.918487785061555e-09,1.339417672663309e-09,4.778198866794558e-39,1.0640852859897898e-09
2.687271054416378e-16,0.07865737607768974,0.0,1.9530626401218838,0.031075110263184432,0.3194096802053216,0.35048479081165407,0.20701222018021495,0.09201819065212076,0.0,2.820615142579645e-40,3.5178176346302897e-13,5.6411879726153906e-40,0.0,2.3960137013286223e-86,2.291253808880046e-44,1.8536789887132175e-67,1.4482075540613078e-36,1.6483228502615862e-52,1.4916260120873178e-45,1.0860770440882174e-22,3.3353835775556097e-85,5.843029244923134e-32,1.4979979148327914e-55,5.088530643094532e-66,1.8546848816874899e-91,3.5178176357163667e-13,1.859037321102476e-67,4.888585221638349e-09,1.6710335219654516e-09,7.437071861067478e-39,1.3275337225544242e-09
