Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30)
1.5667533948372955e-20,0.05820194281292722,0.0,1.4451542400447377,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955404608,0.0,1.1918019547442768e-61,8.438059982340282e-21,2.3836036975209655e-61,0.0,5.15749787094817e-132,1.3318855045836044e-63,2.506934668349482e-101,2.0743861529798252e-53,8.708125228639906e-79,1.8534430835193776e-68,5.353113545283358e-34,5.25027083632632e-128,1.8231851219611826e-45,2.313110190002371e-83,1.95737987111561e-100,5.2866576220487285e-138,8.438059982340818e-21,4.940224320927545e-102,2.4518502417603814e-13
3.133508117829026e-20,0.05820194281292722,0.0,1.4451542400444926,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819554021562,0.0,9.53442506745887e-61,1.6876127117718706e-20,1.9068848439175354e-60,0.0,6.537544654149709e-130,5.32766193687096e-63,4.1184313836441173e-100,8.297549887340913e-53,6.966507072756927e-78,1.4827559332546292e-67,1.0706231628461143e-33,1.680089120463078e-126,3.6463717894475695e-45,1.8504899821283885e-82,6.205286389925468e-99,3.38346632977427e-136,1.6876127117719777e-20,7.904367289253267e-101,4.903702551914505e-13
6.267017563812487e-20,0.05820194281292722,0.0,1.4451542400440023,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553972525,0.0,7.627543825770754e-60,3.3752261388475546e-20,1.525508629494693e-59,0.0,8.327063387385712e-128,2.131158677324809e-62,6.9329552117494505e-99,3.3190210100096117e-52,5.5732084141448534e-77,1.1862053331796336e-66,2.141246779481671e-33,5.376289110026973e-125,7.292745124392491e-45,1.4803927177536562e-81,1.9763589583180376e-97,2.1654205328930912e-134,3.375226138847769e-20,1.2646994363425914e-99,9.807407142021074e-13
1.2534036455779408e-19,0.05820194281292722,0.0,1.4451542400430215,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955387445,0.0,6.102036569338427e-59,6.750452992998924e-20,1.2204072053400925e-58,0.0,1.0632405093436782e-125,8.525381865403696e-62,1.219180838990009e-97,1.3276086150094266e-51,4.458567833691871e-76,9.489645011741354e-66,4.282494012752785e-33,1.7204131431361137e-123,1.4585491794170922e-44,1.1843144670233735e-80,6.3094163564167394e-96,1.3858702389888664e-132,6.750452992999352e-20,2.023519634198465e-98,1.9614816201427494e-12
2.506807423971325e-19,0.05820194281292722,0.0,1.44515424004106,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553678302,0.0,4.8816298589595434e-58,1.3500906701301663e-19,9.763258849698237e-58,0.0,1.3592687442959642e-123,3.410749658143527e-61,2.302394323357045e-96,5.310434881976129e-51,3.566854707903944e-75,7.591716947914906e-65,8.564988479295012e-33,5.505323062719742e-122,2.9170985133282133e-44,9.474516907468916e-80,2.0166240634717574e-94,8.869578569316127e-131,1.350090670130252e-19,3.2376318435595043e-97,3.922963383701349e-12
5.013614980758094e-19,0.05820194281292722,0.0,1.445154240037137,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819553286006,0.0,3.905304128563171e-57,2.700181411790714e-19,7.810607562549616e-57,0.0,1.7387893634901461e-121,1.364777230262733e-60,4.809286348181982e-95,2.1241740371199232e-50,2.853483942703345e-74,6.0733739337406775e-64,1.7129977412379468e-32,1.7617035408198027e-120,5.8341971809722e-44,7.579613994487933e-79,6.449374329419509e-93,5.676540250870595e-129,2.7001814117908854e-19,5.180211292774064e-96,7.845926717527817e-12
7.520422537544862e-19,0.05820194281292722,0.0,1.4451542400332142,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181955289371,0.0,1.1593871835349403e-56,4.050272153451261e-19,2.3187741608674115e-56,0.0,1.168960533126003e-120,2.9009571135596755e-60,2.0447615971338626e-94,4.513869881503284e-50,8.471280603721345e-74,1.8030329182543774e-63,2.569496634546392e-32,8.428306452996781e-120,8.751295848437928e-44,2.250197944144374e-78,3.085113924478852e-92,3.2229734742776765e-128,4.0502721534515183e-19,1.9597791867936605e-95,1.1768889858063564e-11
1.002723009433163e-18,0.05820194281292722,0.0,1.4451542400292914,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819552501414,0.0,2.5262436768111576e-56,5.400362895111808e-19,5.052486904317984e-56,0.0,5.37799973218921e-120,4.950032264425992e-60,6.083488832159082e-94,7.700131021279777e-50,1.8458474755943445e-73,3.928713870145367e-63,3.4259955278548375e-32,2.789478725486946e-119,1.16683945157254e-43,4.903062935917714e-78,1.0209640841060666e-91,1.239491156115009e-127,5.400362895112151e-19,5.1012941422992703e-95,1.5691852805308596e-11
1.5040845207905168e-18,0.05820194281292722,0.0,1.4451542400214454,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819551716821,0.0,7.332906149208012e-56,8.100544378432903e-19,1.4665810994224144e-55,0.0,6.550779975897012e-119,1.025355285852851e-59,3.004116092984546e-93,1.5942143279550509e-49,5.3579258519397605e-73,1.1403844514806599e-62,5.138993314471729e-32,1.627571753346626e-118,1.7502591849881982e-43,1.4232079305242938e-77,5.95618432317778e-91,9.433528209568693e-127,8.100544378433417e-19,1.872102990148368e-94,2.353777824615722e-11
2.0054460321478707e-18,0.05820194281292722,0.0,1.4451542400135995,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819550932228,0.0,1.603623878194678e-55,1.0800725861753997e-18,3.2072474711772997e-55,0.0,3.028976643380271e-118,1.744732197843908e-59,9.316369864948852e-93,2.7113410228854483e-49,1.1717179599653202e-72,2.4938921888613564e-62,6.851991101088619e-32,5.415128035500815e-118,2.3336789183383048e-43,3.1123952421936943e-77,1.9815931249991115e-90,3.562103154773951e-126,1.0800725861754683e-18,4.854503233244105e-94,3.138370297620705e-11
2.5068075435052242e-18,0.05820194281292722,0.0,1.4451542400057535,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819550147637,0.0,3.008616646889664e-55,1.3500907345075092e-18,6.017232758682695e-55,0.0,1.110086586719891e-117,2.666922125294926e-59,2.3897869386658533e-92,4.1423164346656906e-49,2.1983023623843162e-72,4.678881162210722e-62,8.56498888770551e-32,1.4601162823643996e-117,2.917098651618178e-43,5.839277067828345e-77,5.342916069130913e-90,1.0895771718411543e-125,1.3500907345075949e-18,1.061425861820819e-93,3.922962694468679e-11
3.509530566219931e-18,0.05820194281292722,0.0,1.4451542399900617,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819548578452,0.0,8.232123286736703e-55,1.890127031171728e-18,1.6464245109351526e-54,0.0,1.718532207390168e-116,5.1343773401358e-59,1.3014593936328664e-91,7.965527560895171e-49,6.014955772906718e-72,1.2802271306691042e-61,1.1990984460939291e-31,8.607914351121331e-117,4.083938117962812e-43,1.5977325917368758e-76,3.149682038303153e-89,9.642244977648018e-125,1.8901270311718483e-18,4.082716917373935e-93,5.4921472549099014e-11
5.514976611649346e-18,0.05820194281292722,0.0,1.4451542399586779,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819545440085,0.0,3.2693736903917743e-54,2.970199624500166e-18,6.538746799310046e-54,0.0,5.659947832154344e-115,1.255714931377922e-58,1.344761300043499e-90,1.943347428132258e-48,2.388829402554636e-71,5.084400163781454e-61,1.8842975607406856e-31,9.483246703141908e-116,6.417617049796888e-43,6.345367674609604e-76,3.4698377756121877e-88,1.8274494494130068e-123,2.9701996245003546e-18,2.6949483299939064e-92,8.630515448480155e-11
7.520422657078761e-18,0.05820194281292722,0.0,1.445154239927294,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819542301716,0.0,8.185330384937389e-54,4.050272217828604e-18,1.6370659314075234e-53,0.0,3.6476867567595945e-114,2.3314578269832483e-58,5.602429031869289e-90,3.600116787941616e-48,5.980765658764196e-71,1.2729500843567957e-60,2.569496675387442e-31,4.0413385010075316e-115,8.751295980489733e-43,1.5886507860273865e-75,1.4786715502885487e-87,9.690622425187425e-123,4.050272217828861e-18,8.885911266063683e-92,1.1768882404571435e-10
1.153131474793759e-17,0.05820194281292722,0.0,1.445154239864527,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819536024987,0.0,2.9921159135217998e-53,6.21041740448548e-18,5.984231294881698e-53,0.0,9.475235005478256e-113,5.4940312643008244e-58,5.037403534518497e-89,8.443118503621076e-48,2.1862457910756554e-70,4.6532198767832873e-60,3.9398949046809545e-31,3.743904240692151e-114,1.3418653838452758e-42,5.807251600556887e-75,1.369821524616873e-86,1.4892460406097059e-121,6.2104174044858745e-18,5.140087090810196e-91,1.8045612605438373e-10
1.9553098929655252e-17,0.05820194281292722,0.0,1.4451542397389925,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.0920181952347154,0.0,1.5000048410722455e-52,1.0530707777799233e-17,3.000009415361568e-52,0.0,4.946358875134452e-111,1.5934331967866932e-57,7.805977745396076e-88,2.424687144870868e-47,1.0960067608234423e-69,2.3327479761748455e-59,6.68069136326798e-31,5.929982300996012e-113,2.2753369540688397e-42,2.911286115218346e-74,2.1696390195393558e-85,4.3542271727954116e-120,1.0530707777799901e-17,4.6428958885383565e-90,3.0599058162174554e-10
3.559666729309057e-17,0.05820194281292722,0.0,1.4451542394879242,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819498364708,0.0,9.309733829451566e-52,1.9171288524426735e-17,1.8619466003123145e-51,0.0,3.936232749339572e-109,5.384820598874286e-57,1.697367660800826e-86,8.032494269600507e-47,6.802332191976038e-69,1.4478128439809259e-58,1.2162284280442032e-30,1.3070776443410499e-111,4.142280089039912e-42,1.806880757443868e-73,4.782250507534185e-84,1.862699869715497e-118,1.9171288524427955e-17,5.5334119835943564e-89,5.570588989683649e-10
6.768380401996121e-17,0.05820194281292722,0.0,1.44515423898579,0.031075110263184432,0.31940968187635516,0.35048479213953954,0.20701222018021495,0.09201819448151281,0.0,6.525598278327308e-51,3.6452450017681746e-17,1.305119539604624e-50,0.0,3.936501258332241e-107,2.0237860213090431e-56,4.4438844034594073e-85,2.9036315866694066e-46,4.768051165989585e-68,1.0148351365463965e-57,2.312547011479013e-30,3.448579718140945e-110,7.876166337077975e-42,1.266521489864446e-72,1.2617387285095567e-82,9.712848328293088e-117,3.6452450017684063e-17,7.627421063677445e-88,1.0591931585241507e-09
1.3185807747370247e-16,0.05820194281292722,0.0,1.445154237981531,0.031075110263184432,0.31940968187635516,0.3504847921395395,0.20701222018021495,0.0920181934772538,0.0,4.880186207546029e-50,7.101477300419177e-17,9.760371547127967e-50,0.0,4.442212979643789e-105,8.268093867869093e-56,1.2835745104343252e-83,1.1019674524294442e-45,3.565799876835295e-67,7.589471838551946e-57,4.505184178348632e-30,1.0002293725650507e-108,1.534393874553864e-41,9.471714994968157e-72,3.659551151447059e-81,5.606657634322582e-115,7.101477300419628e-17,1.1322360842892282e-86,2.0634521771796174e-09
1.9603235092744375e-16,0.05820194281292722,0.0,1.4451542369772843,0.031075110263184432,0.31940968187635516,0.3504847921395394,0.20701222018021495,0.09201819247300744,0.0,1.520529443783829e-49,1.0557709599070178e-16,3.0410586171343378e-49,0.0,3.7144377105964607e-104,1.9354621705346752e-55,7.13985625907372e-83,2.4356088459226528e-45,1.1110034479801627e-66,2.3646670234513945e-56,6.69782134521825e-30,5.569888274419108e-108,2.2811711037179695e-41,2.9511213139180577e-71,2.0378604990187177e-80,3.831734981501573e-114,1.0557709599070846e-16,4.711286294820002e-86,3.06769852867012e-09
2.60206624381185e-16,0.05820194281292722,0.0,1.445154235973051,0.031075110263184432,0.31940968187635516,0.35048479213953937,0.20701222018021495,0.09201819146877376,0.0,3.435591842291905e-49,1.4013941897721179e-16,6.871183073547624e-49,0.0,1.9410034693061177e-103,3.5950218862447116e-55,2.5453990329320773e-82,4.2912872670864766e-45,2.510279822757211e-66,5.342896034482361e-56,8.89045851208787e-30,1.98708821904201e-107,3.027948321200256e-41,6.6679723652572525e-71,7.270176537289455e-80,1.642317507889357e-113,1.4013941897722069e-16,1.3195757392731564e-85,4.071932213149203e-09
3.2438089783492627e-16,0.05820194281292722,0.0,1.44515423496883,0.031075110263184432,0.31940968187635516,0.3504847921395393,0.20701222018021495,0.09201819046455274,0.0,6.515240673387391e-49,1.747017419637218e-16,1.3030480188008558e-48,0.0,7.70797583100472e-103,5.8744300635491036e-55,7.076464190934271e-82,6.669002684304845e-45,4.760483187054287e-66,1.0132243629475367e-55,1.1083095678957488e-29,5.526945870257029e-107,3.77472552700087e-41,1.2645112329224114e-70,2.0221478722116274e-79,5.392460601753582e-113,1.7470174196373287e-16,2.9851395168021094e-85,5.0761532307745635e-09
4.527294447424088e-16,0.05820194281292722,0.0,1.4451542329604259,0.031075110263184432,0.31940968187635516,0.35048479213953926,0.20701222018021495,0.0920181884561487,0.0,1.7214080274592782e-48,2.438263879367418e-16,3.442815748758035e-48,0.0,7.476657936120682e-102,1.2548426398127614e-54,3.487683689784926e-81,1.299054445359387e-44,1.2577791648208703e-65,2.6770654215731e-55,1.5468370012696722e-29,2.725643350786409e-106,5.268279903557615e-41,3.3409967433073104e-70,9.972328816531522e-79,3.597627628952857e-112,2.438263879367572e-16,1.0442904277343223e-84,7.0845572660472945e-09
5.810779916498913e-16,0.05820194281292722,0.0,1.4451542309520724,0.031075110263184432,0.31940968187635516,0.3504847921395392,0.20701222018021495,0.09201818644779533,0.0,3.5879161784977394e-48,3.129510339097618e-16,7.175831718867695e-48,0.0,3.582228530359318e-101,2.2510409747461195e-54,1.1348893015006965e-80,2.1400234036580735e-44,2.621578465100383e-65,5.579784794622849e-55,1.9853644346435954e-29,8.871940851454724e-106,6.761834233389371e-41,6.963611227788419e-70,3.245982171735596e-78,1.4110405556221289e-111,3.1295103390978156e-16,2.694271331749961e-84,9.092910635749808e-09
7.094265385573738e-16,0.05820194281292722,0.0,1.44515422894377,0.031075110263184432,0.31940968187635516,0.35048479213953915,0.20701222018021495,0.09201818443949263,0.0,6.489206081005986e-48,3.8207567988278175e-16,1.2978411007876119e-47,0.0,1.2832440771421297e-100,3.634254040144575e-54,2.9491088711303257e-80,3.189807132641676e-44,4.741460522270801e-65,1.009175566501996e-54,2.4238918680175183e-29,2.3059093137909858e-105,8.255388516497357e-41,1.2594583060757706e-69,8.4366429743349545e-78,4.28523018158449e-111,3.820756798828059e-16,5.816228018956707e-84,1.1101213341209792e-08
9.661236323723388e-16,0.05820194281292722,0.0,1.4451542249273166,0.031075110263184432,0.31940968187635516,0.35048479213953904,0.20701222018021495,0.0920181804230392,0.0,1.6323116564271818e-47,5.203249718288217e-16,3.264623022540051e-47,0.0,1.3784337596693383e-99,7.788319778741194e-54,1.431598093331396e-79,5.915818869548333e-44,1.1926792249125372e-64,2.5385062826165352e-54,3.300946734765364e-29,1.1196860996706634e-104,1.1242496942546802e-40,3.168073949460403e-69,4.096601025788759e-77,2.9937370775347585e-110,5.203249718288545e-16,1.998060780062811e-83,1.5117666764567596e-08
1.2228207261873038e-15,0.05820194281292722,0.0,1.445154220911066,0.031075110263184432,0.31940968187635516,0.3504847921395389,0.20701222018021495,0.09201817640678842,0.0,3.3068087174986264e-47,6.585742637748616e-16,6.613616846865755e-47,0.0,6.920261296452106e-99,1.4168025034728785e-53,4.624271030793357e-79,9.47708958278839e-44,2.4161820094778103e-64,5.1426176317058385e-54,4.1780016015132085e-29,3.617269419225481e-104,1.4229605181715433e-40,6.418023489880831e-69,1.3234520376603574e-76,1.2097972098707908e-109,6.58574263774903e-16,5.109511856106727e-83,1.913391754640296e-08
