Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211)
1.5856991673237391e-23,0.05003979878925138,0.0,1.2424882039371115,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021492,0.09201819554070576,0.0,1.9823344492819005e-76,5.057264990726754e-26,3.9646688763024243e-76,0.0,4.478187220459059e-164,1.9761356523807192e-76,2.1558566665192025e-124,8.207794318599822e-65,1.0370950370539976e-96,3.3549123362811815e-84,1.5815657237212228e-41,-5.509551214087866e-154,2.4382308520681834e-54,3.619574970824541e-102,2.3971560792932296e-124,-1.0406879770544565e-169,5.057264990726755e-26,1.1395273184297652e-125,2.3009285407965096e-16,7.864709912302932e-17,1.9483297595156067e-68,6.248030987637215e-17,5.175183840756663e-17
3.172776005513963e-23,0.05003979878925138,0.0,1.242488203937111,0.031075110263184432,0.31940968187635504,0.3504847921395394,0.20701222018021487,0.09201819554070552,0.0,1.5874753034069515e-75,1.0118923782488022e-25,3.1749505889867466e-75,0.0,5.379541056678687e-162,7.909692746626562e-76,3.4571500499626514e-123,3.285256740371553e-64,8.239057084209987e-96,2.68665082265557e-83,3.1645055271329065e-41,-5.4138984529653576e-154,4.8785800628262114e-54,2.8755209252484725e-101,7.212260702526458e-123,2.3369214633077386e-168,1.0118923782488024e-25,1.8116012962795635e-124,4.603856150692876e-16,1.5736252761106552e-16,7.798396531952819e-68,1.2501490325394004e-16,1.0354863931591831e-16
6.34692968189441e-23,0.05003979878925138,0.0,1.2424882039371101,0.031075110263184432,0.3194096818763549,0.3504847921395393,0.20701222018021476,0.09201819554070506,0.0,1.2706236546109199e-74,2.0242241366010557e-25,2.54124729495289e-74,0.0,6.659657044356198e-160,3.164907527060828e-75,5.547354321803002e-122,1.314530620655718e-63,6.614446129433266e-95,2.150409571487325e-82,6.330385133956273e-41,-2.3415692228001543e-154,9.759278484342114e-54,2.3085139548997166e-100,2.234420306567181e-121,1.5904686525170047e-166,2.024224136601056e-25,2.9069586916249895e-123,9.209711370467713e-16,3.1479338458713773e-16,3.120374400969286e-67,2.500840900090756e-16,2.0714224113261132e-16
1.2695237034655305e-22,0.05003979878925138,0.0,1.2424882039371083,0.031075110263184432,0.31940968187635455,0.35048479213953904,0.20701222018021456,0.09201819554070415,0.0,1.0167563513041002e-73,4.0488876533055608e-25,2.033512691190149e-73,0.0,8.37945145157478e-158,1.266169211819609e-74,8.919503880378625e-121,5.258978453557806e-63,5.289597962063759e-94,1.7207633289216405e-81,1.2662144347603003e-40,9.594723614455833e-153,1.9520675327373315e-53,1.846127471942923e-99,7.032443192732606e-120,1.0187900685188226e-164,4.0488876533055617e-25,4.650359017487578e-122,1.842142180994581e-15,6.296550985392809e-16,1.2483529469663242e-66,5.002224635193459e-16,4.143294447659561e-16
2.5391851740177092e-22,0.05003979878925138,0.0,1.242488203937105,0.031075110263184432,0.31940968187635393,0.35048479213953854,0.20701222018021415,0.0920181955407023,0.0,8.135080646619356e-73,8.098214686714564e-25,1.627016120188274e-72,0.0,1.063290129474392e-155,5.065089966296558e-74,1.440541169923617e-119,2.1037625878021573e-62,4.2297709133153715e-93,1.3767849531077992e-80,2.5325662774896426e-40,3.2399418517517696e-151,3.9043469013433286e-53,1.4762362544562877e-98,2.2315417890350303e-118,6.517914438462796e-163,8.098214686714567e-25,7.437352704987903e-121,3.684484268861569e-15,1.259378526443563e-15,4.993818189963254e-66,1.000499210539883e-15,8.287038520324803e-16
5.078508115122067e-22,0.05003979878925138,0.0,1.2424882039370981,0.031075110263184432,0.31940968187635266,0.35048479213953754,0.2070122201802133,0.09201819554069861,0.0,6.508476476915376e-72,1.6196868753532548e-24,1.3016952880741347e-71,0.0,1.3550706430882372e-153,2.0261191633964652e-73,2.3473513284738676e-118,8.415392776158546e-62,3.384633896369087e-92,1.1014976827300315e-79,5.065269962948318e-40,1.0387479553700934e-149,7.808905638554351e-53,1.1812742033268481e-97,7.110783474443006e-117,4.172371734453605e-161,1.6196868753532551e-24,1.190213617309985e-119,7.369168444481023e-15,2.5188253822521115e-15,1.9976085592987737e-65,2.001052704580944e-15,1.6574526665648672e-15
1.0157153997330784e-21,0.05003979878925138,0.0,1.2424882039370846,0.031075110263184432,0.31940968187635016,0.35048479213953554,0.20701222018021165,0.09201819554069124,0.0,5.2069459704093164e-71,3.2394176887168428e-24,1.0413891882345261e-70,0.0,1.730687802961669e-151,8.104647411387458e-73,3.891347315744748e-117,3.366225596672425e-61,2.70785349359309e-91,8.812260351326607e-79,1.0130677333865629e-39,3.324407883023648e-148,1.5618023112972514e-52,9.450704496582246e-97,2.27062617584562e-115,2.6705286435845246e-159,3.2394176887168435e-24,1.904462020434708e-118,1.4738536795261834e-14,5.037719093869141e-15,7.990596806714382e-65,4.002159692663013e-15,3.3149502956269972e-15
2.0314445761748216e-21,0.05003979878925138,0.0,1.2424882039370575,0.031075110263184432,0.3194096818763451,0.35048479213953154,0.20701222018020835,0.0920181955406765,0.0,4.165622692884035e-70,6.4788793154439814e-24,8.331245338988627e-70,0.0,2.2128465323919536e-149,3.24189663729725e-72,6.659733684813206e-116,1.3465039360325442e-60,2.1665941015014225e-90,7.049919838557995e-78,2.0261492075700093e-39,1.0639697555312738e-146,3.1236258061793304e-52,7.561650091400758e-96,7.25828410840663e-114,1.709385221961083e-157,6.478879315443983e-24,3.0475617800323983e-117,2.9477273494991086e-14,1.007550651710294e-14,3.196271236877613e-64,8.004373668826937e-15,6.629945553740677e-15
4.062902929058308e-21,0.05003979878925138,0.0,1.2424882039370033,0.031075110263184432,0.319409681876335,0.35048479213952355,0.2070122201802017,0.09201819554064702,0.0,3.3325245211309516e-69,1.2957802568898111e-23,6.665049004838055e-69,0.0,2.830885836891862e-147,1.2967690062074318e-71,1.2042787722414413e-114,5.386043138978062e-60,1.733154274763674e-89,5.639980494185386e-77,4.052312155936836e-39,3.4045000561601866e-145,6.247272795937275e-52,6.048897747435204e-95,2.3214157382624917e-112,1.0939515961011363e-155,1.2957802568898114e-23,4.875821957286838e-116,5.895474688712009e-14,2.0151081363569478e-14,1.278514997617233e-63,1.600880162115394e-14,1.3259936069925723e-14
8.12581963482528e-21,0.05003979878925138,0.0,1.242488203936895,0.031075110263184432,0.31940968187631485,0.35048479213950756,0.20701222018018844,0.09201819554058807,0.0,2.6660301636743723e-68,2.591564907580578e-23,5.3320602974095465e-68,0.0,3.6225369092196924e-145,5.187119261121946e-71,2.3707356032926158e-113,2.154422734572048e-59,1.3865804506145477e-88,4.5120022447517646e-76,8.104638052670232e-39,1.0894831864405559e-143,1.249456677542831e-51,4.839317241682759e-94,7.426554054763279e-111,7.001538813495051e-154,2.5915649075805785e-23,7.801588271606842e-115,1.179096936420601e-13,4.030223105649834e-14,5.11407299622124e-63,3.2017657525804544e-14,2.6519917102126557e-14
1.6251653046359226e-20,0.05003979878925138,0.0,1.2424882039366782,0.031075110263184432,0.31940968187627455,0.35048479213947553,0.20701222018016194,0.09201819554047017,0.0,2.132828349655206e-67,5.183134208961875e-23,4.265656675359007e-67,0.0,4.6362091822705745e-143,2.074874378658797e-70,5.213608496376169e-112,8.617701896254458e-59,1.1092630531457916e-87,3.609608935576041e-75,1.620928984613598e-38,3.486349396011927e-142,2.4989154734310963e-51,3.871449230566391e-93,2.3761810862642873e-109,4.480997263463853e-152,5.183134208961876e-23,1.2482554756455394e-113,2.358195870346682e-13,8.060453044233921e-14,2.0456317996346473e-62,6.403536933509216e-14,5.303987916585119e-14
3.2503319869427117e-20,0.05003979878925138,0.0,1.2424882039362448,0.031075110263184432,0.31940968187619395,0.35048479213941147,0.2070122201801089,0.09201819554023434,0.0,1.7062643672117663e-66,1.0366272811723521e-22,3.41252871526239e-66,0.0,5.933939392053206e-141,8.299695078647279e-70,1.2887142425272251e-110,3.447082950090198e-58,8.874040413111568e-87,2.8876900043728166e-74,3.241859343306333e-38,1.1156245008396886e-140,4.9978330651678596e-51,3.0971370435467364e-92,7.603273536402633e-108,2.867822486532953e-150,1.0366272811723523e-22,1.9971953900882683e-112,4.716393733507964e-13,1.6120912921395342e-13,8.18253240077614e-62,1.28070792953613e-13,1.0607980329059228e-13
6.50066535155629e-20,0.05003979878925138,0.0,1.2424882039353777,0.031075110263184432,0.31940968187603275,0.3504847921392834,0.20701222018000281,0.0920181955397627,0.0,1.3650121687643104e-65,2.0732550017243027e-22,2.730024322199699e-65,0.0,7.595181070022208e-139,3.320032916732916e-69,3.516459848505487e-109,1.378833618349038e-57,7.09924244300788e-86,2.3101531458626458e-73,6.483720060690141e-38,3.570003331413418e-139,9.995668248482318e-51,2.477713164216857e-91,2.4329665811746296e-106,1.8354105988960835e-148,2.0732550017243027e-22,3.1955155544098104e-111,9.432789441067006e-13,3.2241832675691183e-13,3.273014000712143e-61,2.56141640190437e-13,2.1215965152924188e-13
1.3001332080783446e-19,0.05003979878925138,0.0,1.2424882039336438,0.031075110263184432,0.31940968187571034,0.3504847921390273,0.20701222017979065,0.09201819553881943,0.0,1.0920100050087264e-64,4.1465104428266885e-22,2.184019997754312e-64,0.0,9.7216645042628e-137,1.3281364417250316e-68,1.0280789578691303e-107,5.515335349983424e-57,5.708845715960794e-85,1.8481229736344684e-72,1.2967441495451116e-37,1.148140278023854e-137,1.9991338614474959e-50,1.9924495178848994e-90,7.785363538885874e-105,1.1802875049871383e-146,4.146510442826689e-22,5.137681767422045e-110,1.8865580781131032e-12,6.44836721841749e-13,1.309205808328333e-60,5.122833346632148e-13,4.243193479632107e-13
2.600266553923776e-19,0.05003979878925138,0.0,1.242488203930176,0.031075110263184432,0.3194096818750655,0.350484792138515,0.20701222017936632,0.09201819553693287,0.0,8.736081120047135e-64,8.293021325025399e-22,1.747216214198913e-63,0.0,1.244362351552474e-134,5.313530700780158e-68,3.1343514935397067e-106,2.2061343152798214e-56,4.5700221726770315e-84,1.478498561682914e-71,2.5934884364946476e-37,3.6769189480560535e-136,3.998267934391514e-50,1.5949876608534694e-89,2.4912956090898115e-103,7.561187489748858e-145,8.293021325025401e-22,8.227748548657147e-109,3.77311631610428e-12,1.2896735120071037e-12,5.236823649105187e-60,1.0245667236052891e-12,8.486387406578265e-13
5.200533245614639e-19,0.05003979878925138,0.0,1.2424882039232399,0.031075110263184432,0.31940968187377583,0.35048479213749045,0.2070122201785177,0.09201819553315975,0.0,6.988865328009596e-63,1.658604308939858e-21,1.3977730577535078e-62,0.0,1.5927769587798648e-132,2.1261999741410805e-67,9.7811228552249e-105,8.824537611444086e-56,3.656312467620536e-83,1.1827989224525953e-70,5.186977010383088e-37,1.1767346849436833e-134,7.996536079261509e-50,1.2760929924905187e-88,7.972112791677705e-102,4.839912258495843e-143,1.6586043089398583e-21,1.3166138428662253e-107,7.54623267200013e-12,2.579347092320536e-12,2.0947295425643484e-59,2.0491335014755127e-12,1.6972775253537716e-12
7.800799937305501e-19,0.05003979878925138,0.0,1.2424882039163039,0.031075110263184432,0.31940968187248614,0.3504847921364659,0.20701222017766907,0.09201819552938663,0.0,2.0748194306983325e-62,2.4879064853747515e-21,4.149638838096692e-62,0.0,1.0709009367305723e-131,4.519504088754306e-67,4.6545604354551805e-104,1.8752142642924708e-55,1.0835921729584759e-82,3.511434362710193e-70,7.780465584260897e-37,5.623882953855209e-134,1.1994804223113464e-49,3.781855054444414e-88,3.813998687967199e-101,2.745696834364257e-142,2.4879064853747522e-21,4.974718087238106e-107,1.131934890780948e-11,3.8690206726166895e-12,4.451300329507855e-59,3.073700279331811e-12,2.5459163093564293e-12
1.3001333320687226e-18,0.05003979878925138,0.0,1.2424882039024319,0.031075110263184432,0.3194096818699068,0.35048479213441674,0.2070122201759718,0.0920181955218404,0.0,9.71889119362249e-62,4.146510838234842e-21,1.9437782278103005e-61,0.0,5.807541884388287e-130,1.2504076109552226e-66,6.951147894616271e-103,5.184415964541458e-55,5.0827301129696716e-82,1.6448298102352285e-69,1.296744273197399e-36,8.485859135064737e-133,1.9991340506745212e-49,1.7739283327997778e-87,5.751273670609124e-100,7.383942564941842e-141,4.146510838234843e-21,3.9292346182534235e-106,1.8865580899082205e-11,6.448367833139887e-12,1.230653633890088e-58,5.122833834988708e-12,4.243193874588597e-12
1.7681813365730777e-18,0.05003979878925138,0.0,1.242488203889947,0.031075110263184432,0.3194096818675854,0.3504847921325725,0.20701222017444423,0.09201819551504879,0.0,2.2427327850837474e-61,5.639254755801091e-21,4.485465544981876e-61,0.0,3.1298675155436834e-129,2.22775968194224e-66,2.529563071228138e-102,9.231908825219005e-55,1.1732737065892197e-81,3.79561172957165e-69,1.7635722164881416e-36,3.096001242825322e-132,2.7188223158724465e-49,4.09485340356109e-87,2.0980945477992203e-99,3.206763944500643e-140,5.6392547558010915e-21,1.1030852945514508e-105,2.565718930322523e-11,8.769780277554942e-12,2.191429511012295e-58,6.96705403503492e-12,5.770743681057522e-12
2.2362293410774332e-18,0.05003979878925138,0.0,1.2424882038774625,0.031075110263184432,0.319409681865264,0.35048479213072825,0.20701222017291668,0.09201819550825718,0.0,4.31824626514446e-61,7.131998673359048e-21,8.636492481795535e-61,0.0,1.083107002308566e-128,3.479406441282625e-66,6.774636760566247e-102,1.441113999456307e-54,2.2578214215264764e-81,7.308220704740068e-69,2.230400159775249e-36,8.301309888413756e-132,3.438510580722205e-49,7.880043403894158e-87,5.6258589397433504e-99,9.710479363078796e-140,7.13199867335905e-21,2.524821856185695e-105,3.2448797296675654e-11,1.1091192721910905e-11,3.420852400657255e-58,8.811274235033511e-12,7.298293485155424e-12
2.7042773455817887e-18,0.05003979878925138,0.0,1.2424882038649778,0.031075110263184432,0.31940968186294255,0.350484792128884,0.20701222017138912,0.09201819550146557,0.0,7.342080418262732e-61,8.624742590909174e-21,1.4684160754074786e-60,0.0,3.204223102820261e-128,4.990577845662852e-66,1.5548104730291887e-101,2.0659417949339538e-54,3.8386472882190486e-81,1.2425772138490094e-68,2.697228103058921e-36,1.9068266579232834e-131,4.1581988452430826e-49,1.3397298366916924e-86,1.2925375432975566e-98,2.5206431471577257e-139,8.624742590909176e-21,4.9230014354991926e-105,3.9240404902183404e-11,1.3412605166211053e-11,4.9040408674378425e-58,1.0655494434987117e-11,8.825843287013642e-12
3.6403733545905e-18,0.05003979878925138,0.0,1.2424882038400082,0.031075110263184432,0.3194096818582997,0.35048479212519557,0.207012220168334,0.09201819548788236,0.0,1.6233416559864775e-60,1.1610230425991564e-20,3.246683293743024e-60,0.0,1.934061147036453e-127,8.606296838812703e-66,5.5975367438355096e-101,3.5593915431511116e-54,8.489637184358833e-81,2.747351209883533e-68,3.6308839896184326e-36,6.876658117057388e-131,5.5975753735348315e-49,2.962976117519173e-86,4.660673608620149e-98,1.1149461606962218e-138,1.1610230425991565e-20,1.307130987141858e-104,5.282361922850282e-11,1.8055430054684066e-11,8.449125541777933e-58,1.4343934834791734e-11,1.1880942885622523e-11
4.576469363599211e-18,0.05003979878925138,0.0,1.2424882038150387,0.031075110263184432,0.31940968185365687,0.3504847921215071,0.2070122201652789,0.09201819547429914,0.0,3.0413090218048353e-60,1.4595718261045004e-20,6.082618009456137e-60,0.0,6.9228111160107805e-127,1.31853431704296e-65,1.4924208658357268e-100,5.448004500630125e-54,1.5907127728479559e-80,5.1471259853772426e-68,4.564539876165249e-36,1.8352502491741188e-130,7.036951900610901e-49,5.55176134554348e-86,1.2436606111163048e-97,3.3551673624158747e-138,1.4595718261045007e-20,2.835619737892572e-104,6.640683212082839e-11,2.2698254942950756e-11,1.2932231088180286e-57,1.803237523443007e-11,1.4936042475952627e-11
5.512565372607922e-18,0.05003979878925138,0.0,1.242488203790069,0.031075110263184432,0.319409681849014,0.3504847921178187,0.2070122201622238,0.09201819546071592,0.0,5.147127841154941e-60,1.7581206096067533e-20,1.0294255624508258e-59,0.0,2.0890253950260727e-126,1.8795832774533511e-65,3.446392830511816e-100,7.758583688552074e-54,2.692344472075094e-80,8.711023862187681e-68,5.498195762698506e-36,4.2407820900642304e-130,8.476328426388838e-49,9.396576317290229e-86,2.8736280854931166e-97,8.68590926570209e-138,1.758120609606754e-20,5.480597024973612e-104,7.999004348189568e-11,2.734107983099713e-11,1.8416981327118186e-57,2.172081563389084e-11,1.7991142057442427e-11
7.384757390625344e-18,0.05003979878925138,0.0,1.24248820374013,0.031075110263184432,0.3194096818397284,0.3504847921104418,0.2070122201561136,0.0920181954335495,0.0,1.2240509759427882e-59,2.355218176601811e-20,2.448101938139632e-59,0.0,2.0144860077607613e-125,3.318683031675249e-65,1.5452051438139177e-99,1.3669418196311376e-53,6.4033276860884365e-80,2.071589746553117e-67,7.365507535723589e-36,1.9032822736714508e-129,1.135508147397716e-48,2.2348313119298805e-85,1.2895616221150108e-96,5.376039464814592e-137,2.3552181766018115e-20,1.7247924855683571e-103,1.0715646152397145e-10,3.6626729606416536e-11,3.244785771121538e-57,2.909769643226968e-11,2.410134119340295e-11
9.256949408642766e-18,0.05003979878925138,0.0,1.2424882036901908,0.031075110263184432,0.31940968183044277,0.35048479210306493,0.2070122201500034,0.09201819540638308,0.0,2.3905249725337064e-59,2.952315743584311e-20,4.781049918222106e-59,0.0,8.934736616838932e-125,5.180804424794888e-65,4.6313002560440665e-99,2.12944602750127e-53,1.2505950419625899e-79,4.045735936895795e-67,9.232819308693596e-36,5.70720176275302e-129,1.4233834516291906e-48,4.3647133105404826e-85,3.866705491725309e-96,1.9456303941015843e-136,2.952315743584311e-20,4.1435439784882176e-103,1.3432287334542254e-10,4.591237938094094e-11,5.0547843867661525e-57,3.6474577229927185e-11,3.0211540293450344e-11
1.3001333444677609e-17,0.05003979878925138,0.0,1.2424882035903124,0.031075110263184432,0.31940968181187146,0.3504847920883112,0.207012220137783,0.09201819535205027,0.0,6.684950217720305e-59,4.146510877511611e-20,1.3369900360369427e-58,0.0,1.2026343970921807e-123,1.0188235176976423e-64,2.728049420846995e-98,4.169058741909878e-53,3.4973014876856124e-79,1.1313641832961367e-66,1.296744285446828e-35,3.363758045007382e-128,1.9991340585090145e-48,1.220596423468873e-84,2.2788897084247697e-95,1.705441680895328e-135,4.1465108775116114e-20,1.6676334043272959e-102,1.8865567831404628e-10,6.448367892730293e-11,9.896326436455506e-57,5.122833882307671e-11,4.243193838573412e-11
2.0490101516747295e-17,0.05003979878925138,0.0,1.242488203390556,0.031075110263184432,0.31940968177472884,0.3504847920588037,0.20701222011334222,0.09201819524338475,0.0,2.690284857905455e-58,6.53490114521541e-20,5.3805696855993354e-58,0.0,3.9627504812906094e-122,2.542129962648451e-64,3.0413455322926525e-97,1.0306777368082806e-52,1.4074668664800958e-78,4.553051005501519e-66,2.043668994535628e-35,3.7518428482972065e-127,3.150635265935931e-48,4.912213114670372e-84,2.541757951266397e-94,3.307797930428259e-134,6.534901145215408e-20,1.1283970916853065e-101,2.973212135514694e-10,1.0162627800927934e-10,2.4465770203764875e-56,8.073586200071359e-11,6.687273413904168e-11
3.5467637660886666e-17,0.05003979878925138,0.0,1.2424882029910433,0.031075110263184432,0.31940968170044365,0.3504847919997886,0.20701222006446063,0.09201819502605399,0.0,1.4443613868318023e-57,1.1311681680019765e-19,2.8887227574436015e-57,0.0,2.386532954180796e-120,7.745028426429856e-64,5.3856285781516535e-96,3.0816508296452362e-52,7.556438771809216e-78,2.4444441431896766e-65,3.5375184124486743e-35,6.645853967519577e-126,5.4536376554578515e-48,2.6372796773479023e-83,4.502336465271266e-93,1.1088707510495084e-132,1.1311681680019765e-19,1.1249266748003778e-100,5.146519852157547e-10,1.7591147613024012e-10,7.315085797530648e-56,1.3975090832133727e-10,1.157543239205496e-10
6.54227099491654e-17,0.05003979878925138,0.0,1.2424882021920192,0.031075110263184432,0.31940968155187327,0.3504847918817585,0.20701221996669744,0.09201819459139363,0.0,9.317801100468658e-57,2.086524274721553e-19,1.8635602096299533e-56,0.0,2.0429081443364042e-118,2.7325698416671857e-63,1.2573332464000673e-94,1.047732835055442e-51,4.8747798191424034e-77,1.576949130161954e-64,6.525217247216549e-35,1.551832388370352e-124,1.0059642333173686e-47,1.7013514086202053e-82,1.0513117420929476e-91,5.070351449972053e-131,2.0865242747215531e-19,1.4074130938983003e-99,9.493123333000897e-10,3.244818722001928e-10,2.4870616245737198e-55,2.577810008239838e-10,2.1351749658310829e-10
