Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205)
3.1120408377991416e-16,0.058717038926530046,0.0,1.457944069982302,0.031075110263184432,0.3194096802043737,0.3504847921395393,0.20701222018021495,0.09201819064924827,0.0,1.1681153920855757e-48,2.198866821592365e-16,2.3362305430561136e-48,0.0,2.2513706928709454e-102,1.2424576852594422e-54,1.829913738763135e-81,1.195996349809686e-44,1.2579994738493518e-65,2.046928129108089e-55,1.8570809461502634e-29,2.589395553089719e-106,7.479928036281434e-41,3.735916962420996e-70,4.934622595824391e-79,2.3931852227322666e-112,2.1988668215925505e-16,1.0580429832227836e-84,4.891457704251706e-09,1.6719815572151302e-09
4.3433892991734845e-16,0.058717038926530046,0.0,1.4579440673854154,0.031075110263184432,0.3194096795428169,0.3504847921395392,0.20701222018021495,0.09201818871391845,0.0,3.0863068821821425e-48,3.0688975887495417e-16,6.172613127308215e-48,0.0,2.183806286405244e-101,2.645979414032158e-54,9.017362562962495e-81,2.3296802373354996e-44,3.3237918618560006e-65,5.408239986393138e-55,2.591876498289262e-29,1.2769744697186007e-105,1.0439528462069886e-40,9.87075961031101e-70,2.4335348682269275e-78,1.5964843835998963e-111,3.0688975887498e-16,3.701348473962689e-84,6.826787518668215e-09,2.3335383792587353e-09
5.574737760547827e-16,0.058717038926530046,0.0,1.4579440647885766,0.031075110263184432,0.3194096788812601,0.3504847921395391,0.20701222018021495,0.09201818677863664,0.0,6.432763306404517e-48,3.9389283559067174e-16,1.286552528499846e-47,0.0,1.0463087638457632e-100,4.734376603697081e-54,2.9339961001907844e-80,3.8378454815975634e-44,6.927751239032941e-65,1.1272348818436866e-54,3.3266720504282603e-29,4.156538661190753e-105,1.3399128798577678e-40,2.0573540691667695e-69,7.921129046850916e-78,6.261219856470609e-111,3.9389283559070497e-16,9.54948625146996e-84,8.762069326149187e-09,2.995095188330272e-09
6.80608622192217e-16,0.058717038926530046,0.0,1.4579440621917863,0.031075110263184432,0.3194096782197033,0.350484792139539,0.20701222018021495,0.09201818484340284,0.0,1.1634476584419644e-47,4.808959123063893e-16,2.326895076732375e-47,0.0,3.7481401823416554e-100,7.626540964775776e-54,7.623830674583025e-80,5.72049206405163e-44,1.2529725676827883e-64,2.0387487014941486e-54,4.061467602567258e-29,1.0803274472237373e-104,1.6358729045807102e-40,3.7209884156238235e-69,2.0587831883873875e-77,1.9013623739810278e-110,4.808959123064299e-16,2.061484634000733e-83,1.0697303127931613e-08,3.6566519844297618e-09
9.268783144670857e-16,0.058717038926530046,0.0,1.4579440569983493,0.031075110263184432,0.3194096768965897,0.3504847921395388,0.20701222018021495,0.09201818097307926,0.0,2.926566286862814e-47,6.549020657378243e-16,5.853131969642209e-47,0.0,4.026172922192469e-99,1.6284935789413492e-53,3.7005791371173526e-79,1.0609229186551672e-43,3.1517595556081435e-64,5.128321135794129e-54,5.531058706845253e-29,5.2457727566069965e-104,2.227792927243983e-40,9.359870357687375e-69,9.996882527417096e-77,1.3280149672671015e-109,6.549020657378798e-16,7.081860584644832e-83,1.456762671921339e-08,4.9797655377126906e-09
1.1731480067419543e-15,0.058717038926530046,0.0,1.457944051805104,0.031075110263184432,0.3194096755734762,0.35048479213953865,0.20701222018021495,0.09201817710294766,0.0,5.928766649205915e-47,8.289082191692594e-16,1.185753207463308e-46,0.0,2.0212917489656795e-98,2.954218856675199e-53,1.1952941437152063e-78,1.6995891478182047e-43,6.384973073559345e-64,1.0389178421414402e-53,7.00064981112325e-29,1.6947047371814214e-103,2.819712914198591e-40,1.896163687344121e-68,3.2296028131774526e-76,5.36576412728105e-109,8.289082191693294e-16,1.8109984932097727e-82,1.8437758302093402e-08,6.3028790391077e-09
1.6656873912916916e-15,0.058717038926530046,0.0,1.45794404141919,0.031075110263184432,0.31940967292724937,0.3504847921395383,0.20701222018021495,0.09201816936326049,0.0,1.6963154813243578e-46,1.1769205260321293e-15,3.3926306125059354e-46,0.0,2.701291515121044e-97,7.350846999233669e-53,7.143253512784701e-78,3.4262991069549295e-43,1.8268434757789864e-63,2.97251101910827e-53,9.939832019679231e-29,1.0130007451015078e-102,4.003552780988881e-40,5.425229239537877e-68,1.9304776747992244e-75,4.75384037031736e-108,1.1769205260322283e-15,7.438219118759141e-82,2.6177445480663374e-08,8.949105886234666e-09
2.1582267758414288e-15,0.058717038926530046,0.0,1.457944031034044,0.031075110263184432,0.31940967028102274,0.350484792139538,0.20701222018021495,0.09201816162434122,0.0,3.689765400225316e-46,1.5249328328949984e-15,7.379530038832448e-46,0.0,1.5139339266096643e-96,1.468512632304989e-52,2.561470681011283e-77,5.752178982890913e-43,3.973685274212127e-63,6.4657007678378815e-53,1.2879014228235208e-28,3.632857094095118e-102,5.187392504965759e-40,1.180076663611479e-67,6.923143091245321e-75,2.1541925672269062e-107,1.524932832895127e-15,2.086030560774928e-81,3.391636473983109e-08,1.1595332525812064e-08
2.650766160391166e-15,0.058717038926530046,0.0,1.457944020649666,0.031075110263184432,0.31940966763479633,0.35048479213953765,0.20701222018021495,0.09201815388618982,0.0,6.836283120845735e-46,1.8729451397578673e-15,1.3672564830588874e-45,0.0,5.891371657047776e-96,2.5689512407213908e-52,7.017063805349465e-77,8.677228674917285e-43,7.362321074936298e-63,1.1979450243885487e-52,1.581819643679118e-28,9.952741704713985e-102,6.371232086143395e-40,2.1864095143443082e-67,1.8966959251045015e-74,7.082356112290161e-107,1.8729451397580255e-15,4.715246074712284e-81,4.165451615576467e-08,1.4241558957841305e-08
3.635844929490641e-15,0.058717038926530046,0.0,1.4579439998832144,0.031075110263184432,0.3194096623423441,0.3504847921395369,0.20701222018021495,0.09201813841219021,0.0,1.7640969428971134e-45,2.5689697534836047e-15,3.5281935216604226e-45,0.0,5.999965574332408e-95,6.163904159269704e-52,3.477622435383096e-76,1.6324837104473726e-42,1.8998405816924862e-62,3.0912867678616624e-52,2.1696560853903103e-28,4.932959046909268e-101,8.738910820157641e-40,5.642010829561361e-67,9.400749208814213e-74,5.000187717346915e-106,2.5689697534838212e-15,1.6776545699580236e-80,5.7128515762613775e-08,1.9534011199260952e-08
5.60600246768959e-15,0.058717038926530046,0.0,1.4579439583595235,0.031075110263184432,0.31940965175744207,0.35048479213953554,0.20701222018021495,0.09201810747340175,0.0,6.466451451023788e-45,3.961018980935075e-15,1.2932901567283307e-44,0.0,1.5167082242276807e-93,2.098154013157094e-51,3.209156126002762e-75,3.881008732594006e-42,6.964031617232795e-62,1.1331381694217643e-51,3.345328968812688e-28,4.5525215346777833e-100,1.3474266575218814e-39,2.068128356687258e-66,8.675748335177148e-73,7.660366538308045e-105,3.961018980935409e-15,9.670191532615993e-80,8.806730420870167e-08,3.0118913191584336e-08
7.576160005888539e-15,0.058717038926530046,0.0,1.4579439168481136,0.031075110263184432,0.3194096411725434,0.35048479213953415,0.20701222018021495,0.09201807654689027,0.0,1.5960726084648154e-44,5.3530682083865384e-15,3.192144887478354e-44,0.0,1.0654753235258399e-92,4.9877011805394607e-51,1.4003554793995378e-74,7.08820433283421e-42,1.7188871196099955e-61,2.79685204090367e-51,4.521001852235057e-28,1.9866162311269266e-99,1.820962004707922e-39,5.104628165692349e-66,3.7858979926139005e-72,4.33347645940832e-104,5.3530682083869904e-15,3.199060851635667e-79,1.189938156923691e-07,4.070381186329498e-08
9.546317544087487e-15,0.058717038926530046,0.0,1.4579438753489788,0.031075110263184432,0.31940963058764804,0.35048479213953276,0.20701222018021495,0.0920180456326509,0.0,3.1930982459345716e-44,6.745117435837997e-15,6.386195832769872e-44,0.0,4.787288310007928e-92,9.753942358196662e-51,4.314604605528172e-74,1.1254069867177068e-41,3.4388006018506785e-61,5.595374106781995e-51,5.696674735657416e-28,6.121041788082151e-99,2.294497123664533e-39,1.0212304349798924e-65,1.1664879808337063e-71,1.6344662581014365e-103,6.745117435838566e-15,7.981716332512275e-79,1.499080550853e-07,5.128870721448296e-08
1.1516475082286436e-14,0.058717038926530046,0.0,1.4579438338621147,0.031075110263184432,0.319409620002756,0.3504847921395314,0.20701222018021495,0.09201801473067872,0.0,5.606128754991005e-44,8.137166663289452e-15,1.1212256352800145e-43,0.0,1.6661273189176012e-91,1.6865789478516558e-50,1.0800583446703502e-73,1.6378604692010606e-41,6.037508855626496e-61,9.823809121720757e-51,6.872347619079765e-28,1.5322776464028925e-98,2.768032014482329e-39,1.7929762462842648e-65,2.920064110313146e-71,4.871522207267181e-103,8.137166663290138e-15,1.677767095962932e-78,1.808100272572284e-07,6.187359924523836e-08
1.3486632620485384e-14,0.058717038926530046,0.0,1.4579437923875163,0.031075110263184432,0.31940960941786734,0.35048479213953,0.20701222018021495,0.09201798384096889,0.0,9.003570655543626e-44,9.5292158907409e-15,1.8007139452626784e-43,0.0,4.8443650304867607e-91,2.67921539795057e-50,2.3477911537100374e-73,2.246180816411628e-41,9.696376936885128e-61,1.5777261529222331e-50,8.048020502502104e-28,3.330841885833793e-98,3.241566677251884e-39,2.8795607490747627e-65,6.347590997723392e-71,1.2348767466744408e-102,9.529215890741703e-15,3.139584889559236e-78,2.116997370759102e-07,7.245848795565124e-08
1.7426947696883282e-14,0.058717038926530046,0.0,1.4579437094750967,0.031075110263184432,0.31940958824809984,0.3504847921395272,0.20701222018021495,0.09201792209831687,0.0,1.9425313862459225e-43,1.2313314345643782e-14,3.885062371526726e-43,0.0,2.900350202086428e-90,5.696407851367325e-50,8.348458831341538e-73,3.7504218479115657e-41,2.092005189204913e-60,3.403963480939013e-50,1.0399366269346753e-27,1.1844227894548405e-97,4.188635319008403e-39,6.212687552171596e-65,2.2571564898040287e-70,5.755702387350325e-102,1.2313314345644817e-14,8.695678276339796e-78,2.734423891152963e-07,9.362825541580936e-08
2.136726277328118e-14,0.058717038926530046,0.0,1.4579436266116814,0.031075110263184432,0.3194095670783457,0.35048479213952444,0.20701222018021495,0.09201786040465589,0.0,3.5805577599700628e-43,1.5097412800546635e-14,7.161114780863897e-43,0.0,1.1831387760728356e-89,1.0402100070995478e-49,2.2986044690121986e-72,5.638129567417538e-41,3.8560743301971785e-60,6.274332524369234e-50,1.2750712036191365e-27,3.2611325971703933e-97,5.1357030496579663e-39,1.1451494057033676e-64,6.214745811905022e-70,1.9605379294261887e-101,1.509741280054791e-14,1.9596627234054e-77,3.3513605010654826e-07,1.1479800959567686e-07
2.5307577849679076e-14,0.058717038926530046,0.0,1.4579435437972317,0.031075110263184432,0.3194095459086048,0.35048479213952166,0.20701222018021495,0.09201779875994708,0.0,5.949161114657048e-43,1.7881511255449476e-14,1.1898321001325649e-42,0.0,3.791537402554957e-89,1.717142040549762e-49,5.337588445890212e-72,7.9093034617465e-41,6.406936851265299e-60,1.04249163333473e-49,1.5102057803035939e-27,7.572720052926736e-97,6.082769869923877e-39,1.902686333131462e-64,1.443134514589798e-69,5.4387496354413827e-101,1.788151125545098e-14,3.851906014591052e-77,3.967807589216563e-07,1.359677504959728e-07
2.9247892926076976e-14,0.058717038926530046,0.0,1.4579434610317086,0.031075110263184432,0.3194095247388772,0.3504847921395189,0.20701222018021495,0.0920177371641516,0.0,9.183066393878098e-43,2.0665609710352285e-14,1.836613089224535e-42,0.0,1.0291734090043076e-88,2.637949724715612e-49,1.097889599119785e-71,1.0563943018323727e-40,9.88968450385376e-60,1.6091797985415776e-49,1.745340356988047e-27,1.5576411149568333e-96,7.029835780528857e-39,2.9369678492691574e-64,2.968399245061063e-69,1.3058090838754812e-100,2.066560971035403e-14,6.8679938033673035e-77,4.5837655440190443e-07,1.5713747811741552e-07
3.712852307887277e-14,0.058717038926530046,0.0,1.457943295647287,0.031075110263184432,0.3194094823994618,0.35048479213951333,0.20701222018021495,0.09201761411914544,0.0,1.878568255697819e-42,2.6233806620157853e-14,3.7571361236333857e-42,0.0,5.583050646336567e-88,5.3612434179489475e-49,3.6234594859252905e-71,1.702361707096085e-40,2.0231202270508915e-59,3.2918787228475827e-49,2.2156095103569428e-27,5.140848432044057e-96,8.923964875644091e-39,6.008117912900882e-64,9.7969233130526e-69,5.679557328584304e-100,2.623380662016006e-14,1.7828709498304956e-76,5.814215605695846e-07,1.9947689352661255e-07
4.5009153231668565e-14,0.058717038926530046,0.0,1.4579431304581065,0.031075110263184432,0.31940944006009947,0.3504847921395078,0.20701222018021495,0.09201749126932728,0.0,3.3466205923725743e-42,3.180200352996332e-14,6.693240493956759e-42,0.0,2.137258038079714e-87,9.5101938358152e-49,9.483740820533815e-71,2.5017147636896748e-40,3.604136177729071e-59,5.8643965094483595e-49,2.6858786637258228e-27,1.3455281257103445e-95,1.0818090340774046e-38,1.0703306131001403e-63,2.564175156742092e-68,1.8520792507407674e-99,3.180200352996601e-14,3.849803998687872e-76,7.04271378725468e-07,2.418162558290042e-07
5.288978338446436e-14,0.058717038926530046,0.0,1.4579429654638576,0.031075110263184432,0.3194093977207903,0.35048479213950223,0.20701222018021495,0.09201736861438752,0.0,5.430243615605162e-42,3.7370200439768717e-14,1.0860486110333568e-41,0.0,6.53468966844878e-87,1.5384903723953224e-48,2.1225221142158583e-70,3.454453063743501e-40,5.848089715783888e-59,9.515599640242605e-49,3.1561478170946873e-27,3.0113866691662745e-95,1.2712212181679932e-38,1.7367239033967827e-63,5.7388045072669025e-68,4.987526576839585e-99,3.737020043977186e-14,7.34002833880522e-76,8.269263184935559e-07,2.8415556503031767e-07
6.077041353726015e-14,0.058717038926530046,0.0,1.457942800664231,0.031075110263184432,0.31940935538153414,0.3504847921394967,0.20701222018021495,0.09201724615401698,0.0,8.237217288929295e-42,4.2938397349574007e-14,1.6474432877583973e-41,0.0,1.710627115353995e-86,2.3285475820707517e-48,4.2458210851707024e-70,4.560576200359923e-40,8.871054251715304e-59,1.4434354592468897e-48,3.6264169704635376e-27,6.023887803486886e-95,1.4606330404113806e-38,2.634462314369183e-63,1.1479732839422294e-67,1.1733581617570873e-98,4.2938397349577616e-14,1.2792829254282823e-75,9.493866890065052e-07,3.264948211362716e-07
6.865104369005595e-14,0.058717038926530046,0.0,1.457942636058918,0.031075110263184432,0.3194093130423311,0.35048479213949113,0.20701222018021495,0.09201712388790709,0.0,1.1875321575048965e-41,4.8506594259379215e-14,2.3750640698868694e-41,0.0,3.98850961708157e-86,3.3512012862222416e-48,7.804744106487776e-70,5.82008376761101e-40,1.2789103195129697e-58,2.080952784191186e-48,4.096686123832371e-27,1.107323549940748e-94,1.6500445013818604e-38,3.7980164979411314e-63,2.1102282983186627e-67,2.494763297232961e-98,4.8506594259383304e-14,2.083433247312215e-75,1.0716527989065164e-06,3.688340241525749e-07
7.653167384285174e-14,0.058717038926530046,0.0,1.4579424716476106,0.031075110263184432,0.31940927070318115,0.3504847921394856,0.20701222018021495,0.09201700181574964,0.0,1.645233643713739e-41,5.407479116918434e-14,3.29046694782869e-41,0.0,8.494568917106799e-86,4.6364617586058715e-48,1.3429710377181797e-69,7.232975360536248e-40,1.771830995613879e-58,2.8829985865178363e-48,4.56695527720119e-27,1.9053863863436323e-94,1.8394556016528128e-38,5.26185710618648e-63,3.631097946983437e-67,4.9007350586015094e-98,5.40747911691889e-14,3.217748404855758e-75,1.193724956346226e-06,4.111731740849281e-07
9.229293414844333e-14,0.058717038926530046,0.0,1.4579421434057824,0.031075110263184432,0.3194091860250406,0.3504847921394744,0.20701222018021495,0.09201675825206199,0.0,2.885421774186864e-41,6.52111849887943e-14,5.7708429527831e-41,0.0,3.141652222850872e-85,8.114844103136246e-48,3.42263520364166e-69,1.0518909008392645e-39,3.107449057133973e-58,5.056222213953104e-48,5.5074935839387814e-27,4.855990550489755e-94,2.2182767223851085e-38,9.228280204978426e-63,9.25406910956741e-67,1.5806369511876047e-97,6.521118498879982e-14,6.805463115476729e-75,1.4372886440118441e-06,4.95851314720541e-07
1.0805419445403492e-13,0.058717038926530046,0.0,1.4579418159362902,0.031075110263184432,0.31940910134711226,0.35048479213946326,0.20701222018021495,0.09201651546049854,0.0,4.630510091558804e-41,7.63475788084039e-14,9.261019227316817e-41,0.0,9.454650332073325e-85,1.300377680790065e-47,7.526004394424706e-69,1.4418373923515828e-39,4.9868183385835694e-58,8.114199524078696e-48,6.448031890676312e-27,1.0677811772398815e-93,2.5970964071771317e-38,1.480949682959974e-62,2.0348723288840276e-66,4.262823655455751e-97,7.634757880841035e-14,1.2786419753825025e-74,1.680080207462661e-06,5.80529243088534e-07
1.2381545475962652e-13,0.058717038926530046,0.0,1.4579414892366875,0.031075110263184432,0.31940901666939603,0.3504847921394521,0.20701222018021495,0.09201627343861163,0.0,6.966722567043355e-41,8.748397262801319e-14,1.3933443696059624e-40,0.0,2.4479693491748584e-84,1.9543342065221307e-47,1.4864750093331177e-68,1.8931366900841408e-39,7.502797568779199e-58,1.2208023699363296e-47,7.38857019741378e-27,2.108996372268672e-93,2.9759146605832475e-38,2.228127219880037e-62,4.0191178198694343e-66,1.008534192471694e-96,8.748397262802055e-14,2.204352727547054e-74,1.922102094374165e-06,6.652069592341889e-07
1.395767150652181e-13,0.058717038926530046,0.0,1.457941163304533,0.031075110263184432,0.319408931991892,0.35048479213944095,0.20701222018021495,0.09201603218396136,0.0,9.980283171527843e-41,9.862036644762209e-14,1.9960564282988363e-40,0.0,5.654724009582716e-84,2.7973622066685235e-47,2.705920945404849e-68,2.4057884750589846e-39,1.0748245476185788e-57,1.748878792170351e-47,8.329108504151188e-27,3.839137395906e-93,3.354731487143372e-38,3.191937153028598e-62,7.316250381792251e-66,2.1593611967723436e-96,9.862036644763041e-14,3.559861651176519e-74,2.1633567446622986e-06,7.49884463202645e-07
1.553379753708097e-13,0.058717038926530046,0.0,1.4579408381373955,0.031075110263184432,0.31940884731460023,0.3504847921394298,0.20701222018021495,0.0920157916941155,0.0,1.3757415875798375e-40,1.0975676026723068e-13,2.751482891187743e-40,0.0,1.194476980716962e-83,3.853469900377077e-47,4.619789101537933e-68,2.979792429820156e-39,1.4816020789159243e-57,2.410758537281853e-47,9.269646810888533e-27,6.554521061047158e-93,3.73354689138301e-38,4.399956004143832e-62,1.2490961445888329e-65,4.273871298688461e-96,1.097567602672399e-13,5.4612437820503665e-74,2.403846590508157e-06,8.345617550389e-07
1.8686049598199288e-13,0.058717038926530046,0.0,1.4579401900884794,0.031075110263184432,0.31940867796065275,0.35048479213940753,0.20701222018021495,0.09201531299914695,0.0,2.39472934672524e-40,1.320295479064467e-13,4.789458199145499e-40,0.0,4.362501454929635e-83,6.700957245272447e-47,1.1636121525791138e-67,4.311855586448777e-39,2.5789988545672364e-57,4.1963652688969085e-47,1.1150723424363043e-26,1.650925411484597e-92,4.491173450931103e-38,7.658926547358205e-62,3.1461712398531473e-65,1.4014832228626335e-95,1.3202954790645786e-13,1.1435385812671783e-73,2.88254155907136e-06,1.0039157024940926e-06
2.2024659793872647e-13,0.058717038926530046,0.0,1.4579395070322767,0.031075110263184432,0.3194084985955861,0.35048479213938394,0.20701222018021495,0.09201480930801094,0.0,3.921313557149561e-40,1.5561908150230028e-13,7.842626304886222e-40,0.0,1.3796840824187128e-82,1.0964453398267768e-46,2.6470422078871307e-67,5.990264908643386e-39,4.2230505865377353e-57,6.871450438513613e-47,1.3143007492649083e-26,3.755608906084844e-92,5.293584025744764e-38,1.2541313925278646e-61,7.157069993042279e-65,4.0583347574360444e-95,1.556190815023134e-13,2.2070778162570728e-73,3.3862326950743826e-06,1.1832807690911407e-06
2.5363269989546005e-13,0.058717038926530046,0.0,1.4579388273533447,0.031075110263184432,0.31940831923147045,0.35048479213936035,0.20701222018021495,0.09201430899319461,0.0,5.988522406007673e-40,1.7920861509815232e-13,1.1977043575902186e-39,0.0,3.703234175095431e-82,1.6735377080680282e-46,5.3609069868441605e-67,7.943950099757548e-39,6.449326913190574e-57,1.0493890456115714e-46,1.513529156093485e-26,7.606029017404291e-92,6.095988321608489e-38,1.9152750308719696e-61,1.4494821849018418e-64,1.0158502505878064e-94,1.7920861509816747e-13,3.88151980100454e-73,3.886547511382364e-06,1.3626448848886236e-06
2.8701880185219364e-13,0.058717038926530046,0.0,1.457938151029051,0.031075110263184432,0.31940813986830496,0.35048479213933675,0.20701222018021495,0.09201381203206643,0.0,8.678306531684923e-40,2.027981486940028e-13,1.7356611272048354e-39,0.0,8.790979936233471e-82,2.424191181004627e-46,9.94861259881926e-67,1.0172908237570716e-38,9.346084406323995e-57,1.5207290198452332e-46,1.7127575629220338e-26,1.4115048878605306e-91,6.898386380631469e-38,2.7755333759308308e-61,2.6899071560421378e-64,2.278035426688005e-94,2.0279814869401987e-13,6.36534942079384e-73,4.383508639561486e-06,1.542008050305341e-06
3.2040490380892724e-13,0.058717038926530046,0.0,1.4579374780369156,0.031075110263184432,0.3194079605060895,0.35048479213931316,0.20701222018021495,0.09201331840214652,0.0,1.2072616572504654e-39,2.2638768228985164e-13,2.4145230653055668e-39,0.0,1.897245583359555e-81,3.3712241104066934e-46,1.724669764227592e-66,1.2677136429450334e-38,1.3001579637669436e-56,2.115525454216393e-46,1.911985969750556e-26,2.4469547730320988e-91,7.70077824464035e-38,3.8611162338472794e-61,4.663165681960621e-64,4.6882046572881253e-94,2.2638768228987072e-13,9.885019367053524e-73,4.877138559477229e-06,1.7213702657573135e-06
3.5379100576566084e-13,0.058717038926530046,0.0,1.457936808354609,0.031075110263184432,0.3194077811448236,0.35048479213928957,0.20701222018021495,0.09201282808110568,0.0,1.625340316679554e-39,2.49977215885699e-13,3.250680297866574e-39,0.0,3.7943716301670745e-81,4.53745484807931e-46,2.831025449916455e-66,1.5456631812086453e-38,1.7504069178964068e-56,2.8481388363900274e-46,2.1112143765790493e-26,4.016648862717079e-91,8.503163955181154e-38,5.198233410765821e-61,7.654534254522557e-64,9.005115856342155e-94,2.4997721588572004e-13,1.469495006930287e-72,5.3674596003115555e-06,1.9007315316578037e-06
3.8717710772239443e-13,0.058717038926530046,0.0,1.4579361419599508,0.031075110263184432,0.3194076017845069,0.350484792139266,0.20701222018021495,0.09201234104676442,0.0,2.130261695292225e-39,2.735667494815446e-13,4.2605229508692186e-39,0.0,7.129627696066785e-81,5.945701745870786e-46,4.443835389845017e-66,1.8511391551228447e-38,2.294180960198381e-56,3.732929654037423e-46,2.3104427834075164e-26,6.30489907792278e-91,9.305543553521145e-38,6.813094712842436e-61,1.2015256400162396e-63,1.6342613488077513e-93,2.7356674948156774e-13,2.1077529659499795e-72,5.854493941573463e-06,2.0800918484173317e-06
4.2056320967912803e-13,0.058717038926530046,0.0,1.4579354788309102,0.031075110263184432,0.3194074224251388,0.3504847921392424,0.20701222018021495,0.09201185727709191,0.0,2.730220856926327e-39,2.9715628307738873e-13,5.460441150297623e-39,0.0,1.2716751981149471e-80,7.6187831556662e-46,6.719946892495396e-66,2.1841412841424123e-38,2.9403057478519434e-56,4.7842583948322846e-46,2.509671190235955e-26,9.534240110311027e-91,1.0107917080650712e-37,8.7319099462375e-61,1.8169416841198757e-63,2.828094349035357e-93,2.9715628307741387e-13,2.9343114016450865e-72,6.338263614102278e-06,2.259451216443698e-06
4.5394931163586163e-13,0.058717038926530046,0.0,1.4579348189456036,0.031075110263184432,0.31940724306671914,0.3504847921392188,0.20701222018021495,0.09201137675020495,0.0,3.433412865418536e-39,3.207458166732313e-13,6.866825022133567e-39,0.0,2.1702643217964125e-80,9.579517429380033e-46,9.845689713116207e-66,2.5446692905760966e-38,3.697606938034907e-56,6.016485546446258e-46,2.7088995970643663e-26,1.3969036307810454e-90,1.0910284577285213e-37,1.098088891710759e-60,2.6620815143566393e-63,4.699925921593262e-93,3.2074581667325834e-13,3.9830026826946177e-72,6.818790501063983e-06,2.4388096361419962e-06
4.873354135925952e-13,0.058717038926530046,0.0,1.457934162282294,0.031075110263184432,0.31940706370924743,0.3504847921391952,0.20701222018021495,0.09201089944436705,0.0,4.248032784604365e-39,3.4433535026907217e-13,8.496064692356501e-39,0.0,3.56607456592335e-80,1.1850722918955899e-45,1.4039418213141259e-65,2.932722899560965e-38,4.57491018792383e-56,7.443971596548954e-46,2.9081280038927504e-26,1.991908848644452e-90,1.1712646083866856e-37,1.3586241431605544e-60,3.7959839223934944e-63,7.543113647732571e-93,3.443353502691013e-13,5.290455961313617e-72,7.29609633894094e-06,2.6181671079146368e-06
5.207215155493288e-13,0.058717038926530046,0.0,1.4579335088193903,0.031075110263184432,0.31940688435272313,0.3504847921391716,0.20701222018021495,0.09201042533798746,0.0,5.182275678319429e-39,3.6792488386491154e-13,1.0364550286946084e-38,0.0,5.670046131628937e-80,1.4455217976369818e-45,1.955405359368664e-65,3.348301839036971e-38,5.5810411546953795e-56,9.081077032810152e-46,3.107356410721107e-26,2.7743240846921954e-90,1.2515001640566486e-37,1.657417729588449e-60,5.287033905647127e-63,1.1744481298938064e-92,3.679248838649426e-13,6.896097173699889e-72,7.77020271851519e-06,2.7975236321613594e-06
5.541076175060624e-13,0.058717038926530046,0.0,1.4579328585354456,0.031075110263184432,0.319406704997146,0.350484792139148,0.20701222018021495,0.09200995440962015,0.0,6.244336610399972e-39,3.9151441746074924e-13,1.2488671931883225e-38,0.0,8.759383460927112e-80,1.7415820953631437e-45,2.6679626186674333e-65,3.791405839721713e-38,6.724825495526894e-56,1.0942162342900747e-45,3.306584817549436e-26,3.785298797264922e-90,1.3317351287285447e-37,1.997090631609952e-60,7.21365005347653e-63,1.7804992609162862e-92,3.9151441746078236e-13,8.842149041198779e-72,8.241131085845168e-06,2.976879209279256e-06
5.87493719462796e-13,0.058717038926530046,0.0,1.457932211409158,0.031075110263184432,0.31940652564251565,0.3504847921391244,0.20701222018021495,0.09200948663796275,0.0,7.442410644682445e-39,4.151039510565854e-13,1.4884819753149254e-38,0.0,1.319207981047281e-79,2.075535020278255e-45,3.574581773336047e-65,4.2620346350854286e-38,8.015088867595942e-56,1.3041588014491978e-45,3.5058132243777374e-26,5.071608180953193e-90,1.4119695063657371e-37,2.380263829840639e-60,9.664971929904898e-63,2.6363259964344904e-92,4.151039510566204e-13,1.117363107291422e-71,8.708902743235801e-06,3.156233839662786e-06
6.208798214195296e-13,0.058717038926530046,0.0,1.457931567419367,0.031075110263184432,0.31940634628883163,0.35048479213910083,0.20701222018021495,0.09200902200185578,0.0,8.784692845003074e-39,4.3869348465241995e-13,1.756938387672506e-38,0.0,1.9423427207406918e-79,2.4496624075895656e-45,4.71245036289563e-65,4.760187961326193e-38,9.46065692807984e-56,1.53937145352547e-45,3.705041631206011e-26,6.686013859732718e-90,1.4922033009049979e-37,2.8095583048960066e-60,1.27415474471083e-62,3.822207345188719e-92,4.3869348465245706e-13,1.393835956856468e-71,9.173538850202047e-06,3.335587523703792e-06
6.542659233762632e-13,0.058717038926530046,0.0,1.4579309265450546,0.031075110263184432,0.3194061669360936,0.35048479213907724,0.20701222018021495,0.09200856048028157,0.0,1.0279378275197876e-38,4.622830182482529e-13,2.0558754428591088e-38,0.0,2.802463905593079e-79,2.8662460925073756e-45,6.123229515961833e-65,5.285865557345325e-38,1.1070355334155682e-55,1.8012902392859406e-45,3.9042700380342576e-26,8.687624578982769e-90,1.5724365162566883e-37,3.2875950373914844e-60,1.655602023677582e-62,5.4378132014102964e-92,4.62283018248292e-13,1.718694762071494e-71,9.635060424425991e-06,3.514940261791522e-06
