Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26)
1.5844739519144503e-23,0.052102880930398214,0.0,1.2937145335017872,0.031075110263184432,0.3194096818763551,0.35048479213953954,0.20701222018021495,0.09201819554070576,0.0,8.827443666794102e-75,2.18156824765022e-25,1.7654887117594115e-74,0.0,9.182922936623091e-161,1.695893412112033e-74,3.0157343123519302e-121,2.7972457061291287e-63,3.581822685528509e-94,2.7931817780400904e-82,3.0525899361753837e-40,-3.113817201879219e-151,1.123329210774372e-52,2.2018404863512753e-99,1.1761255880222037e-121,3.291142294053074e-166,2.181568247650223e-25,2.3149487068283524e-122,2.346067635295489e-16,8.018998008455226e-17,9.152338862628647e-67
3.1703245102163155e-23,0.052102880930398214,0.0,1.293714533501787,0.031075110263184432,0.31940968187635504,0.35048479213953954,0.20701222018021495,0.09201819554070552,0.0,7.069114305271777e-74,4.365031863022116e-25,1.4138228437573105e-73,0.0,9.614956683516073e-159,6.787993429370299e-74,4.832376892172922e-120,1.119627265721223e-62,2.868363023926618e-93,2.236810792533628e-81,6.107831992191058e-40,-2.0510698860594916e-151,2.247634380897786e-52,1.763258091563182e-98,3.094595845497286e-120,2.5971782458635174e-164,4.365031863022123e-25,3.7079408144168203e-121,4.694173556974368e-16,1.6044963000410404e-16,3.66332071339531e-66
6.342025626820046e-23,0.052102880930398214,0.0,1.2937145335017863,0.031075110263184432,0.3194096818763549,0.35048479213953954,0.20701222018021495,0.09201819554070505,0.0,5.65815659251498e-73,8.731959093765909e-25,1.1316313046583493e-72,0.0,1.0934877846751905e-156,2.7160816729892427e-73,7.742278382288123e-119,4.479967444934392e-62,2.2958529703462785e-92,1.7903552249175613e-80,1.2218316104222409e-39,3.1981460667076723e-150,4.496244721144543e-52,1.411321123932937e-97,8.830546994003452e-119,1.6683498611334467e-162,8.73195909376592e-25,5.935925607085883e-120,9.390385400311224e-16,3.209689298432074e-16,1.465805454978168e-65
1.2685427860027504e-22,0.052102880930398214,0.0,1.293714533501785,0.031075110263184432,0.31940968187635455,0.35048479213953954,0.20701222018021495,0.0920181955407041,0.0,4.5276716132554646e-72,1.7465813555253494e-24,9.055343115725708e-72,0.0,1.3117371550389703e-154,1.0866096291504908e-72,1.241110303854041e-117,1.7922786959346824e-61,1.837147513652827e-91,1.432646904864075e-79,2.443928432828511e-39,1.1214164606341784e-148,8.99346540163777e-52,1.1293428313006934e-96,2.6540893866669324e-117,1.0682047877106334e-160,1.7465813555253523e-24,9.500057981161569e-119,1.8782809086901344e-15,6.420075295214127e-16,5.864176295103889e-65
2.537223232644242e-22,0.052102880930398214,0.0,1.2937145335017826,0.031075110263184432,0.3194096818763539,0.35048479213953954,0.20701222018021495,0.09201819554070223,0.0,3.622595882287843e-71,3.493352247822867e-24,7.245191675936288e-71,0.0,1.622717442451402e-152,4.346793057825326e-72,1.992477578396406e-116,7.169698261211524e-61,1.469904088920657e-90,1.146262631578398e-78,4.8881220776410505e-39,3.598964208105429e-147,1.7987906762623086e-51,9.035886520729175e-96,8.218276879715538e-116,6.837834846097308e-159,3.4933522478228715e-24,1.5202154677889585e-117,3.75676564597472e-15,1.2840847288778188e-15,2.345861426674798e-64
5.074584125927225e-22,0.052102880930398214,0.0,1.2937145335017775,0.031075110263184432,0.3194096818763526,0.35048479213953954,0.20701222018021495,0.09201819554069847,0.0,2.8982601537009966e-70,6.986894032417902e-24,5.796520236485987e-70,0.0,2.041031944698975e-150,1.7387886107919427e-71,3.208763234793204e-115,2.867996004134197e-60,1.17599770691243e-89,9.170681518806367e-78,9.77650936726613e-39,1.1518737619687904e-145,3.5976789484589156e-51,7.229166792848392e-95,2.5858701655691464e-114,4.376636605818023e-157,6.986894032417911e-24,2.4325097129820978e-116,7.513735120410139e-15,2.5682391275906124e-15,9.383827537559763e-64
1.0149305912493194e-21,0.052102880930398214,0.0,1.2937145335017675,0.031075110263184432,0.31940968187635005,0.35048479213953954,0.20701222018021495,0.09201819554069096,0.0,2.318681504348565e-69,1.3973977601607973e-23,4.637362951962529e-69,0.0,2.5894478549571907e-148,6.955301036194645e-71,5.200062774163692e-114,1.1472217419990465e-59,9.408279407523081e-89,7.336777408602931e-77,1.955328394651629e-38,3.686178007952717e-144,7.195455492850303e-51,5.78351647039129e-94,8.204411855143916e-113,2.8011825834281044e-155,1.397397760160799e-23,3.8921475171121513e-115,1.502767406874597e-14,5.136547925016125e-15,3.753607382554697e-63
2.0298749485625127e-21,0.052102880930398214,0.0,1.2937145335017473,0.031075110263184432,0.3194096818763449,0.35048479213953954,0.20701222018021495,0.09201819554067593,0.0,1.8549745564818567e-68,2.7948144739988115e-23,3.7099490675753146e-68,0.0,3.2997254403471184e-146,2.7821527854824426e-70,8.531021095548066e-113,4.588933649101949e-59,7.526742628728619e-88,5.869514805722716e-76,3.910683310501661e-38,1.1796046145841303e-142,1.4391008581625777e-50,4.626886391877316e-93,2.614151591499908e-111,1.7928001372926875e-153,2.794814473998815e-23,6.227541610336894e-114,3.0055551963277597e-14,1.0273165519866853e-14,1.5014582266633206e-62
4.0597636631889e-21,0.052102880930398214,0.0,1.2937145335017068,0.031075110263184432,0.3194096818763346,0.35048479213953954,0.20701222018021495,0.09201819554064587,0.0,1.4839913864762662e-67,5.589647901674839e-23,2.967982736641526e-67,0.0,4.214196819610798e-144,1.112870030136923e-69,1.432424988142214e-111,1.835582795903098e-58,6.021441744430766e-87,4.695648996397768e-75,7.821393142201725e-38,3.774778864136779e-141,2.878211475914752e-50,3.701538399951212e-92,8.347268309998104e-110,1.1474059811547313e-151,5.589647901674846e-23,9.964151043657922e-113,6.011130774378073e-14,2.0546400709567106e-14,6.0058634540667725e-62
8.119541092441673e-21,0.052102880930398214,0.0,1.2937145335016262,0.031075110263184432,0.3194096818763141,0.35048479213953954,0.20701222018021495,0.09201819554058577,0.0,1.1871978057152415e-66,1.1179314757026895e-22,2.3743955823815625e-66,0.0,5.388122703134656e-142,4.4515174862034786e-69,2.5077307440086504e-110,7.342349856175497e-58,4.81717245219649e-86,3.7565340579027435e-74,1.5642812805601854e-37,1.2079362907018397e-139,5.756432711407419e-50,2.961242434585422e-91,2.6682431372013347e-108,7.343443278975607e-150,1.117931475702691e-22,1.5942709243848893e-111,1.2022281927054647e-13,4.109287108896284e-14,2.402351491118727e-61
1.6239095950947223e-20,0.052102880930398214,0.0,1.2937145335014648,0.031075110263184432,0.319409681876273,0.35048479213953954,0.20701222018021495,0.09201819554046554,0.0,9.497601231894673e-66,2.2358648467731004e-22,1.8995202231397522e-65,0.0,6.892925520261651e-140,1.780630094609229e-68,4.70307051332104e-109,2.9369436769845084e-57,3.8537455844324846e-85,3.0052331906473436e-73,3.128565213240211e-37,3.8654074168220927e-138,1.1512875182346018e-49,2.368998633527058e-90,8.533765654447378e-107,4.699818790626652e-148,2.235864846773103e-22,2.5508388849476027e-110,2.40445842187116e-13,8.21858118477352e-14,9.609418183438334e-61
3.2478205667958317e-20,0.052102880930398214,0.0,1.2937145335011422,0.031075110263184432,0.3194096818761908,0.35048479213953954,0.20701222018021495,0.0920181955402251,0.0,7.598088499992003e-65,4.471731588913922e-22,1.5196176814070362e-64,0.0,8.820466869252268e-138,7.1226915946484055e-68,9.735140159667012e-108,1.1747782176951072e-56,3.0829995166190123e-84,2.4041889302502025e-72,6.257133078600262e-37,1.2369321792368124e-136,2.3025760124036304e-49,1.895200781166922e-89,2.7300670255356545e-105,3.007889741446672e-146,4.47173158891393e-22,4.0813465406665604e-109,4.808918874724067e-13,1.6437169336520345e-13,3.8437697171420174e-60
6.495642510198052e-20,0.052102880930398214,0.0,1.293714533500497,0.031075110263184432,0.3194096818760264,0.35048479213953954,0.20701222018021495,0.0920181955397442,0.0,6.078473805785542e-64,8.943465073195567e-22,1.2156947462840095e-63,0.0,1.1288611799168492e-135,2.8492108938645478e-67,2.264893822222088e-106,4.699114364567664e-56,2.466400832925002e-83,1.923352095293546e-71,1.2514268809320365e-36,3.9581858629260544e-135,4.605153000666919e-49,1.5161613746720055e-88,8.735033705612469e-104,1.9250523975130185e-144,8.943465073195579e-22,6.530157924869247e-108,9.617839758515958e-13,3.2874345639983424e-13,1.5375083755883904e-59
1.2991286397002491e-19,0.052102880930398214,0.0,1.2937145334992064,0.031075110263184432,0.3194096818756977,0.35048479213953954,0.20701222018021495,0.09201819553878242,0.0,4.862780246945496e-63,1.7886932041758858e-21,9.725560374906174e-63,0.0,1.4448408193960843e-133,1.1397912189569893e-66,5.88709750363781e-105,1.8796460445719248e-55,1.9731211541920345e-82,1.538682056672281e-70,2.502854027076057e-36,1.2666199384354494e-133,9.210306976894423e-49,1.212929399633063e-87,2.7950218614692017e-102,1.2320359341398167e-142,1.788693204175888e-21,1.044825544763539e-106,1.9235681438444036e-12,6.574869824678725e-13,6.1500344796417465e-59
2.5982574170611366e-19,0.052102880930398214,0.0,1.2937145334966254,0.031075110263184432,0.3194096818750402,0.35048479213953954,0.20701222018021495,0.09201819553685885,0.0,3.89022467848328e-62,3.577386597888544e-21,7.780449261778694e-62,0.0,1.849331294615761e-131,4.560018680331184e-66,1.666181078266219e-103,7.518584775676421e-55,1.5784971184944641e-81,1.230945797512821e-69,5.0057083193640975e-36,4.053184542672169e-132,1.842061492815313e-48,9.70343639664648e-87,8.943767677658163e-101,7.885056237800936e-141,3.5773865978885484e-21,1.6717210930497814e-105,3.847136444767736e-12,1.3149740345990563e-12,2.4600139871742554e-58
5.196514971782912e-19,0.052102880930398214,0.0,1.2937145334914633,0.031075110263184432,0.31940968187372526,0.35048479213953954,0.20701222018021495,0.09201819553301172,0.0,3.112179935157389e-61,7.15477338531386e-21,6.224359794164477e-61,0.0,2.3671024864011994e-129,1.824690298377808e-65,4.983475184614167e-102,3.007434029667486e-54,1.2627977728519104e-80,9.847566988802587e-69,1.001141690394018e-35,1.2970191720037041e-130,3.6841230825885385e-48,7.762749597150003e-86,2.8619572921940515e-99,5.046468177781848e-139,7.154773385313869e-21,2.6747539260238238e-104,7.694272906365285e-12,2.6299481388418524e-12,9.840056338211405e-58
7.794772526504687e-19,0.052102880930398214,0.0,1.2937145334863012,0.031075110263184432,0.3194096818724103,0.35048479213953954,0.20701222018021495,0.09201819552916458,0.0,9.239284344811334e-61,1.0732160172739176e-20,1.8478568463551465e-60,0.0,1.5915141336116751e-128,3.878619076422101e-65,2.3493196311126864e-101,6.390797387551974e-54,3.7489309540141476e-80,2.923496501159833e-68,1.5017125488516262e-35,6.205172893035308e-130,5.526184671883247e-48,2.304566327139803e-85,1.369206952656075e-98,2.8652418640273306e-138,1.0732160172739188e-20,1.0119137575192521e-103,1.1541409227713716e-11,3.944922243065078e-12,2.0910119960877528e-57
1.0393030081226463e-18,0.052102880930398214,0.0,1.293714533481139,0.031075110263184432,0.31940968187109536,0.35048479213953954,0.20701222018021495,0.09201819552531745,0.0,2.0131914502603734e-60,1.4309546960164493e-20,4.0263828512610214e-60,0.0,7.322638279713099e-128,6.618385611795741e-65,7.68232042741704e-101,1.0901948551126804e-53,8.168723315108517e-80,6.3701450689807475e-68,2.0022834073092344e-35,2.053698197807674e-129,7.368246260699437e-48,5.0215287821088724e-85,4.53158974448123e-98,1.101917100443338e-137,1.430954696016451e-20,2.6340057892892824e-103,1.538854540881304e-11,5.259896347268732e-12,3.5670204854184613e-57
1.5589545190670013e-18,0.052102880930398214,0.0,1.2937145334708149,0.031075110263184432,0.3194096818684654,0.35048479213953954,0.20701222018021495,0.09201819551762318,0.0,5.843673791509237e-60,2.1464320535015125e-20,1.1687347440032683e-59,0.0,8.920904998690697e-127,1.3709878779463439e-64,4.408135563532183e-100,2.257109980962919e-53,2.3711284061143963e-79,1.849056620168943e-67,3.003425124224451e-35,1.1982673128532828e-128,1.1052369437208767e-47,1.4575949114786736e-84,2.644027531754331e-97,8.386544576024734e-137,2.1464320535015152e-20,9.666429687524533e-103,2.3082817441855624e-11,7.889844555630107e-12,7.385062864023457e-57
2.0786060300113565e-18,0.052102880930398214,0.0,1.2937145334604907,0.031075110263184432,0.31940968186583546,0.35048479213953954,0.20701222018021495,0.0920181955099289,0.0,1.2779455563408186e-59,2.861909410986576e-20,2.5558910814122575e-59,0.0,4.1250852125843164e-126,2.332937776840927e-64,1.4574001563267551e-99,3.8387529062075302e-53,5.185390420851644e-79,4.0436783014836754e-67,4.0045668411396673e-35,3.9867802488669244e-128,1.4736492611958418e-47,3.187595691559087e-84,8.796986424446376e-97,3.166776722883612e-136,2.8619094109865794e-20,2.506577598503811e-102,3.077708895915226e-11,1.0519792763919512e-11,1.2560057670190214e-56
3.117909051900067e-18,0.052102880930398214,0.0,1.2937145334398423,0.031075110263184432,0.31940968186057556,0.35048479213953954,0.20701222018021495,0.09201819549454036,0.0,4.251052310818241e-59,4.292864125956702e-20,8.502104517619711e-59,0.0,1.002367829346343e-124,5.0894309397466425e-64,1.1850151805496442e-98,8.363859884759863e-53,1.724906497126029e-78,1.3451189608537082e-66,6.0068502749701e-35,3.2707839855810675e-127,2.2104738955679545e-47,1.0603453303094135e-83,7.2170978245037e-96,4.099994340091655e-135,4.2928641259567077e-20,1.2388189442563294e-101,4.6165630300216284e-11,1.5779689180261995e-11,2.736580473877441e-56
4.157212073788777e-18,0.052102880930398214,0.0,1.293714533419194,0.031075110263184432,0.31940968185531565,0.35048479213953954,0.20701222018021495,0.09201819547915183,0.0,9.88961018864011e-59,5.723818840926829e-20,1.9779220135296535e-58,0.0,5.872401153507696e-124,8.945973347500173e-64,4.56076423653322e-98,1.4684123497478204e-52,4.012807093673627e-78,3.129272755910014e-66,8.009133708800533e-35,1.2627417435262444e-126,2.947298529178387e-47,2.4667779211793614e-83,2.7862812865605584e-95,1.9440587981786648e-134,5.723818840926836e-20,3.6931051397043424e-101,6.15541694088653e-11,2.103958559629295e-11,4.804514444674803e-56
6.235818117566197e-18,0.052102880930398214,0.0,1.293714533377897,0.031075110263184432,0.31940968184479585,0.35048479213953954,0.20701222018021495,0.09201819544837475,0.0,3.367401543072447e-58,8.58572827086708e-20,6.734803003749712e-58,0.0,1.2800731588608764e-122,1.9994039980877643e-63,3.7315662437636923e-97,3.273493089861015e-52,1.3663564631506197e-77,1.0655139794134732e-65,1.20137005764614e-34,1.0371349091060225e-125,4.420947794103684e-47,8.399352067221008e-83,2.2884703650210668e-94,2.553808456999464e-133,8.585728270867094e-20,1.9311104609325227e-100,9.233124089806645e-11,3.155937842741598e-11,1.0710577876302047e-55
1.0393030205121037e-17,0.052102880930398214,0.0,1.2937145332953033,0.031075110263184432,0.3194096818237563,0.35048479213953954,0.20701222018021495,0.09201819538682064,0.0,1.601595480513985e-57,1.4309547130747587e-19,3.2031909218393706e-57,0.0,5.999127856759281e-121,5.556019091867924e-63,5.423619616065168e-96,9.048317977838587e-52,6.4986319812529255e-77,5.067772144263031e-65,2.002283431178313e-34,1.51171872061846e-124,7.368246314769671e-47,3.994879772441069e-82,3.3356521131945214e-93,6.765746419138646e-132,1.4309547130747606e-19,1.626120137761347e-99,1.5388535695723577e-10,5.259896408590555e-11,2.9605290612395143e-55
1.8707454380230717e-17,0.052102880930398214,0.0,1.2937145331301159,0.031075110263184432,0.3194096817816771,0.35048479213953954,0.20701222018021495,0.09201819526371251,0.0,9.623077530814026e-57,2.57571848505086e-19,1.9246154826166015e-56,0.0,4.488537210238705e-119,1.816112320227983e-62,1.1368459130137961e-94,2.9258949246404046e-51,3.904658833062833e-76,3.044936430333348e-64,3.604110178242659e-34,3.174350000372957e-123,1.3262843319353339e-46,2.4002963447514174e-81,7.004294434361142e-92,2.7418656193394057e-130,2.5757184850508627e-19,1.862444491157346e-98,2.769934813697811e-10,9.467813538785468e-11,9.573267601530536e-55
3.533630273045008e-17,0.052102880930398214,0.0,1.293714532799742,0.031075110263184432,0.31940968169751877,0.35048479213953954,0.20701222018021495,0.09201819501749668,0.0,6.625530296404803e-56,4.865246029003061e-19,1.325106043069298e-55,0.0,4.3411238833757455e-117,6.615650897813513e-62,2.9187160540363047e-93,1.0432514501070599e-50,2.688374411693431e-75,2.0964518372838814e-63,6.807763672371351e-34,8.158025363858417e-122,2.505203718152323e-46,1.6526143639159643e-80,1.8000913110891337e-90,1.3899767035830954e-128,4.865246029003067e-19,2.51447341277946e-97,5.232092993598703e-10,1.7883647793163117e-10,3.4134258126908365e-54
6.859399943088881e-17,0.052102880930398214,0.0,1.2937145321389953,0.031075110263184432,0.31940968152920207,0.35048479213953954,0.20701222018021495,0.09201819452506678,0.0,4.908625929009413e-55,9.444301116907466e-19,9.817251737912233e-55,0.0,4.8137402747769065e-115,2.598263179140658e-61,8.345696230177242e-92,3.9303956150431854e-50,1.9917234928779124e-74,1.5531885580532477e-62,1.3215070660628736e-33,2.3339573653189113e-120,4.863042431786398e-46,1.2243647458337235e-79,5.1499421333276744e-89,7.910524000448433e-127,9.444301116907478e-19,3.6932587375978166e-96,1.0156392119771215e-09,3.471531627786933e-10,1.2859904215378987e-53
1.3510939283176625e-16,0.052102880930398214,0.0,1.293714530817509,0.031075110263184432,0.3194096811925687,0.35048479213953954,0.20701222018021495,0.09201819354021386,0.0,3.7772846146150767e-54,1.8602411292716276e-18,7.554569136805759e-54,0.0,5.729650998003682e-113,1.0901762270933336e-60,2.522848192132735e-90,1.5247978911262439e-49,1.5326705711578597e-73,1.1952092762372433e-61,2.6029684637143504e-33,7.057402595912382e-119,9.578719623854692e-46,9.421728573332385e-79,1.5572354998424323e-87,4.777779258286228e-125,1.86024112927163e-18,5.660707875515888e-95,2.0004921437871943e-09,6.837865315108531e-10,4.989002731766879e-53
2.681401796335212e-16,0.052102880930398214,0.0,1.2937145281745641,0.031075110263184432,0.31940968051930196,0.35048479213953954,0.20701222018021495,0.09201819157053556,0.0,2.963364339584822e-53,3.6918631644333895e-18,5.926728606660635e-53,0.0,7.070523062984787e-111,4.9412647911915407e-60,7.845255018726983e-89,6.005634821403698e-49,1.202414373893596e-72,9.376684335192361e-61,5.165891259017303e-33,2.194946041994535e-117,1.901007306719373e-45,7.39155698340347e-78,4.843209294393636e-86,2.977185598841403e-123,3.691863164433394e-18,8.864186331612524e-94,3.970170434038408e-09,1.3570532651273202e-09,1.9649900869843774e-52
4.011709664352761e-16,0.052102880930398214,0.0,1.293714525531656,0.031075110263184432,0.31940967984603524,0.35048479213953954,0.20701222018021495,0.09201818960089402,0.0,9.36494085447164e-53,5.5234851995951514e-18,1.8729881479797455e-52,0.0,6.006886354652285e-110,1.2259045686906678e-59,4.441543061744415e-88,1.344289900574501e-48,3.7999173249187127e-72,2.9632567631704034e-60,7.728814054320256e-33,1.242701887224211e-116,2.844142525613965e-45,2.3359089885467583e-77,2.7420561435909175e-85,2.0670260747859986e-122,5.5234851995951576e-18,3.7385972117014752e-93,5.939811960261233e-09,2.0303199936133295e-09,4.398396381639378e-52
5.34201753237031e-16,0.052102880930398214,0.0,1.2937145228887843,0.031075110263184432,0.3194096791727685,0.35048479213953954,0.20701222018021495,0.09201818763128927,0.0,2.132165415507828e-52,7.355107234756913e-18,4.264330778844819e-52,0.0,3.1802515081294137e-109,2.3806613061637216e-59,1.6017344322096575e-87,2.3836590688949668e-48,8.651471939787336e-72,6.746602766513752e-60,1.0291736849623209e-32,4.481608707959404e-116,3.7872776190697523e-45,5.318287041611256e-77,9.888793725178464e-85,8.968765772936889e-122,7.355107234756921e-18,1.0553270060297074e-92,7.909416723104159e-09,2.7035867169688993e-09,7.799119150445814e-52
6.67232540038786e-16,0.052102880930398214,0.0,1.2937145202459497,0.031075110263184432,0.3194096784995018,0.35048479213953954,0.20701222018021495,0.09201818566172128,0.0,4.063155638310064e-52,9.186729269918675e-18,8.126311177200903e-52,0.0,1.276240107468842e-108,4.037288471069653e-59,4.489062989796827e-87,3.718670986824691e-48,1.6486655648816802e-71,1.285664652039657e-59,1.2854659644926161e-32,1.256047750668145e-115,4.730412587087269e-45,1.013478026708652e-76,2.771504135957001e-84,2.973818850597317e-121,9.186729269918684e-18,2.3999442814010168e-92,9.878984723240793e-09,3.376853435194048e-09,1.2167158302767418e-51
9.332941136422957e-16,0.052102880930398214,0.0,1.2937145149603906,0.031075110263184432,0.31940967715296836,0.35048479213953954,0.20701222018021495,0.09201818172269556,0.0,1.0797809260884429e-51,1.2849973340242199e-17,2.159561825756293e-51,0.0,1.2577664976457815e-107,9.148684234915653e-59,2.2358584097674554e-86,7.275623032348814e-48,4.3813178448667025e-71,3.4166453175688545e-59,1.7980505235532064e-32,6.256098893486272e-115,6.616682146809497e-45,2.6933111592693334e-76,1.3804255347048374e-83,2.0158289876767894e-120,1.2849973340242211e-17,8.451915331129638e-92,1.3818010437897588e-08,4.723386856253153e-09,2.3805185297097837e-51
