Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205)
2.93448928605167e-20,0.058717038926530046,0.0,0.0014579440765451219,0.031075110263184432,0.31940968187635504,0.35048479213953954,0.20701222018021495,0.09201819554070552,0.0,1.5904149239678024e-60,2.073414670862923e-20,3.180829519652152e-60,0.0,1.6204414299206146e-129,1.0876565424528196e-62,1.2167876094058468e-99,1.4181965004074744e-52,1.712794087903842e-77,2.7869378889106393e-67,1.751128736364087e-33,6.980660728391274e-126,7.053175283914351e-45,5.086533515435044e-82,1.3478504371478122e-98,1.3006834208135918e-135,2.073414670863098e-20,2.545277260527769e-100,4.612529483902213e-16,1.5765898789280298e-16
5.87025277500653e-20,0.058717038926530046,0.0,0.0014579440765445028,0.031075110263184432,0.3194096818763549,0.35048479213953954,0.20701222018021495,0.09201819554070506,0.0,1.2729765425028965e-59,4.147729652047541e-20,2.5459528222459763e-59,0.0,2.0620960387141768e-127,4.352220164073707e-62,2.0267139237163578e-98,5.674633288117269e-52,1.370929474554764e-76,2.2306798713538795e-66,3.5030178412632864e-33,2.235484427657415e-124,1.4109413171078272e-44,4.07128841047941e-81,4.288251201734369e-97,8.33080424298721e-134,4.147729652047891e-20,4.07465419805408e-99,9.227061766662906e-16,3.1538643387760243e-16
1.1741779752916252e-19,0.058717038926530046,0.0,0.0014579440765432644,0.031075110263184432,0.31940968187635455,0.35048479213953954,0.20701222018021495,0.09201819554070413,0.0,1.0186391383114047e-58,8.296359614416776e-20,2.0372780663617207e-58,0.0,2.631749100230137e-125,1.7413132930766774e-61,3.495840859601523e-97,2.2702228251757542e-51,1.0970213291601126e-75,1.7849958315310753e-65,7.006796051061685e-33,7.156224853408192e-123,2.82218889454059e-44,3.2578555690538333e-80,1.368257714350399e-95,5.3337747585632463e-132,8.296359614417476e-20,6.521215685824101e-98,1.8456126223112228e-15,6.30841325844563e-16
2.34848337087357e-19,0.058717038926530046,0.0,0.0014579440765407877,0.031075110263184432,0.31940968187635393,0.35048479213953954,0.20701222018021495,0.09201819554070229,0.0,8.15014484968551e-58,1.6593619539155247e-19,1.6300288017069343e-57,0.0,3.3636860999469886e-123,6.966954773418392e-61,6.4013134580981564e-96,9.081630373191981e-51,8.777281766996232e-75,1.4281774610760816e-64,1.4014352470658485e-32,2.2904199616175877e-121,5.644684049406037e-44,2.6066144317955938e-79,4.372049661726311e-94,3.41427700795744e-130,1.6593619539156648e-19,1.0435360474067476e-96,3.691425469972262e-15,1.261751109767931e-15
4.69709416203746e-19,0.058717038926530046,0.0,0.0014579440765358342,0.031075110263184432,0.31940968187635266,0.35048479213953954,0.20701222018021495,0.0920181955406986,0.0,6.520528602217967e-57,3.318813938863219e-19,1.3041055858509403e-56,0.0,4.302347457496277e-121,2.787803118309486e-60,1.2826041235935232e-94,3.632799969037629e-50,7.022269894213426e-74,1.1426142916158072e-63,2.802946530985208e-32,7.330028760724243e-120,1.1289674359136602e-43,2.085423544114452e-78,1.3980356676943069e-92,2.1853511852630307e-128,3.3188139388634993e-19,1.6697709140562358e-95,7.383050990779051e-15,2.523570677572455e-15
9.394315744365239e-19,0.058717038926530046,0.0,0.0014579440765259274,0.031075110263184432,0.31940968187635016,0.35048479213953954,0.20701222018021495,0.09201819554069121,0.0,5.216587975800594e-56,6.637717908758607e-19,1.0433174874825885e-55,0.0,5.504975147995532e-119,1.1158701972626513e-59,2.878902639403995e-93,1.4531495520934576e-49,5.617993713043408e-73,9.141203632775177e-63,5.605969098823927e-32,2.345718790619545e-118,2.257965497859643e-43,1.6683916363741536e-77,4.472081601964254e-91,1.3986961600968268e-126,6.637717908759167e-19,2.6717240562851864e-94,1.476630133433153e-14,5.047209813012652e-15
1.8788758909020793e-18,0.058717038926530046,0.0,0.0014579440765061136,0.031075110263184432,0.3194096818763451,0.35048479213953954,0.20701222018021495,0.09201819554067645,0.0,4.1733364192586434e-55,1.3275525848549382e-18,8.346671977083415e-55,0.0,7.04506914542096e-117,4.469336351306364e-59,7.251699821563145e-92,5.812657337856359e-49,4.4944660905890155e-72,7.313078627925426e-62,1.1212014234501366e-31,7.506475474161962e-117,4.5159616217510874e-43,1.3347344298546413e-76,1.4308048929895892e-89,8.951921671425821e-125,1.3275525848550503e-18,4.274830966399604e-93,2.9532799229192614e-14,1.0094488083217643e-14
3.75776452383319e-18,0.058717038926530046,0.0,0.001457944076466486,0.031075110263184432,0.319409681876335,0.35048479213953954,0.20701222018021495,0.09201819554064691,0.0,3.3386955510557206e-54,2.6551141728130937e-18,6.67739041295889e-54,0.0,9.016857085473307e-115,1.7923917825935908e-58,2.0068097840305706e-90,2.3250747610912006e-48,3.5956013207499724e-71,5.850509191375613e-61,2.242410450585624e-31,2.4021002071750813e-115,9.031953869531891e-43,1.0677959922502963e-75,4.578157694869045e-88,5.729363397133091e-123,2.655114172813318e-18,6.839787527884192e-92,5.906578384994352e-14,2.0189044620926024e-14
7.515541789695412e-18,0.058717038926530046,0.0,0.0014579440763872308,0.031075110263184432,0.3194096818763148,0.35048479213953954,0.20701222018021495,0.09201819554058785,0.0,2.6709670071444066e-53,5.310237348729405e-18,5.341933462964591e-53,0.0,1.1541044949780524e-112,7.206770651193071e-58,5.919810271503411e-89,9.300322696310909e-48,2.8764924359548906e-70,4.6804258687852316e-60,4.484828504856599e-31,7.686765551969133e-114,1.8063938365085157e-42,8.542401731597618e-75,1.4649435874244202e-86,3.666897162256912e-121,5.310237348729853e-18,1.094370643031009e-90,1.181317084155941e-13,4.0378157685536356e-14
1.5031096321419856e-17,0.058717038926530046,0.0,0.0014579440762287211,0.031075110263184432,0.31940968187627444,0.35048479213953954,0.20701222018021495,0.09201819554046972,0.0,2.1367778322435176e-52,1.0620483700562025e-17,4.273555223426785e-52,0.0,1.4772196975830668e-110,2.9124601939540086e-57,1.814021810251385e-87,3.720133808915778e-47,2.3011985005145592e-69,3.744348101316208e-59,8.96966461339855e-31,2.4597721588955144e-112,3.6127907356158336e-42,6.833934902741974e-74,4.6877124791424976e-85,2.3469268317854296e-119,1.0620483700562922e-17,1.750996739768887e-89,2.3626337884376066e-13,8.075638377153136e-14
2.2546650853144302e-17,0.058717038926530046,0.0,0.0014579440760702114,0.031075110263184432,0.3194096818762341,0.35048479213953954,0.20701222018021495,0.0920181955403516,0.0,6.343562755608793e-52,1.5930730052394646e-17,1.2687124201819228e-51,0.0,9.932032951263104e-110,6.239180445431345e-57,8.598210098303055e-87,7.90528730043763e-47,6.831686888945282e-69,1.1116039674843013e-58,1.34545007219405e-30,1.1767999040461212e-111,5.4191876347198155e-42,2.0288255647884514e-73,2.242675143748999e-84,1.332538343702307e-118,1.5930730052395992e-17,6.62437976609274e-89,3.543948705690626e-13,1.2113460981430065e-13
3.006220538486875e-17,0.058717038926530046,0.0,0.001457944075911702,0.031075110263184432,0.31940968187619373,0.35048479213953954,0.20701222018021495,0.09201819554023347,0.0,1.3822293621525152e-51,2.1240976404227266e-17,2.7644584389939324e-51,0.0,4.569775877717663e-109,1.0726867587079142e-56,2.824238338847054e-86,1.3485492744193062e-46,1.488589074425586e-68,2.4221272842039915e-58,1.793933683048245e-30,3.8948034863372604e-111,7.225584533820462e-42,4.420705484243391e-73,7.422452167672769e-84,5.124781444848251e-118,2.1240976404229062e-17,1.724322815110666e-88,4.725261835917707e-13,1.615128358138443e-13
4.5093314448317636e-17,0.058717038926530046,0.0,0.0014579440755946834,0.031075110263184432,0.31940968187611296,0.35048479213953954,0.20701222018021495,0.0920181955399972,0.0,4.0121867115207526e-51,3.1861469107892507e-17,8.024372594871139e-51,0.0,5.567184071962701e-108,2.2528954273130347e-56,1.6307302481257297e-85,2.792000515223809e-46,4.3209162436142735e-68,7.030690541952776e-58,2.690900904756635e-30,2.27249479165965e-110,1.0838378332013926e-41,1.283194836188948e-72,4.330740624661329e-83,3.900662354552205e-117,3.18614691078952e-17,6.328023529774695e-88,7.087883902339784e-13,2.422692877114836e-13
6.012442351176653e-17,0.058717038926530046,0.0,0.001457944075277665,0.031075110263184432,0.3194096818760322,0.35048479213953954,0.20701222018021495,0.09201819553976096,0.0,8.774201358801752e-51,4.248196181155775e-17,1.7548400906488006e-50,0.0,2.5743013718068597e-107,3.885895840875673e-56,5.404329885139213e-85,4.7484621143582696e-46,9.449358143559371e-68,1.5375329948973034e-57,3.587868126465025e-30,7.560866773845496e-110,1.4451172130195125e-41,2.8062028726048576e-72,1.440886916808301e-82,1.4729566267423923e-116,4.248196181156134e-17,1.6409041810333677e-87,9.450499397252583e-13,3.2302573945016675e-13
7.515553257521542e-17,0.058717038926530046,0.0,0.001457944074960648,0.031075110263184432,0.3194096818759514,0.35048479213953954,0.20701222018021495,0.0920181955395247,0.0,1.6461597728622344e-50,5.310245451522299e-17,3.2923192059345147e-50,0.0,9.434865525626246e-107,6.021879250340482e-56,1.4533668878226813e-84,7.254577668843798e-46,1.7728283884996085e-67,2.8846214739639683e-57,4.484835348173415e-30,2.0386861559907439e-109,1.8063965928363181e-41,5.264819092325245e-72,3.8851522414972227e-82,4.505699733098055e-116,5.310245451522748e-17,3.5877993506322138e-87,1.1813107851280648e-12,4.0378219101853963e-13
1.052177507021132e-16,0.058717038926530046,0.0,0.0014579440743266157,0.031075110263184432,0.3194096818757899,0.35048479213953954,0.20701222018021495,0.09201819553905217,0.0,4.50419370225218e-50,7.434343992255347e-17,9.008386474777005e-50,0.0,1.4607296015824562e-105,1.1952605393320878e-55,8.534405146408175e-84,1.3950296710955594e-45,4.8507821623959034e-67,7.892851040709562e-57,6.278769791590194e-30,1.2018796676190427e-108,2.5289553524659036e-41,1.4405506312377242e-71,2.290433542871639e-81,3.988195009830472e-115,7.434343992255976e-17,1.3800278024337858e-86,1.653830319453758e-12,5.652950936336576e-13
1.6534218695590877e-16,0.058717038926530046,0.0,0.0014579440730585593,0.031075110263184432,0.31940968187546687,0.3504847921395395,0.20701222018021495,0.09201819553810715,0.0,1.788833064054057e-49,1.1682541073721443e-16,3.577665758868435e-49,0.0,4.8110896594053765e-104,3.1081826542125355e-55,9.374308591087843e-83,3.4034500857641756e-45,1.9264800965994525e-66,3.134632710004231e-56,9.866638678423754e-30,1.3240982005620817e-107,3.974072871709071e-41,5.721122957730442e-71,2.5233423660074153e-80,7.561452731368538e-114,1.1682541073722432e-16,9.109385643985659e-86,2.5988608150124853e-12,8.88320896790143e-13
2.2546662320970434e-16,0.058717038926530046,0.0,0.0014579440717905142,0.031075110263184432,0.31940968187514385,0.3504847921395394,0.20701222018021495,0.09201819553716212,0.0,4.478591870120577e-49,1.593073815518754e-16,8.957182815798367e-49,0.0,3.100652455688885e-103,6.08231800921922e-55,3.99088462664218e-82,6.305006554684185e-45,4.82321032183173e-66,7.847988083931536e-56,1.3454507565257312e-29,5.642718768667513e-107,5.419190390930883e-41,1.43236254300795e-70,1.0753359007298238e-79,4.010453482058668e-113,1.5930738155188883e-16,3.003589965015874e-85,3.543879870047855e-12,1.2113466971792535e-12
3.457154957172955e-16,0.058717038926530046,0.0,0.0014579440692544588,0.031075110263184432,0.3194096818744978,0.3504847921395393,0.20701222018021495,0.0920181955352721,0.0,1.6371320543937477e-48,2.442713231811973e-16,3.274263770860987e-48,0.0,8.054417497226878e-102,1.5898342670539122e-54,3.6923698834807264e-81,1.478672017554242e-44,1.763106005625138e-65,2.868801897404992e-55,2.0630245338924422e-29,5.227426674623784e-106,8.309425429310459e-41,5.2359462542589764e-70,9.961927463419543e-79,6.167757215228274e-112,2.442713231812179e-16,1.7374374609783447e-84,5.433883669603294e-12,1.857398289657863e-12
5.862132407324778e-16,0.058717038926530046,0.0,0.0014579440641824854,0.031075110263184432,0.31940968187320573,0.35048479213953915,0.20701222018021495,0.09201819553149225,0.0,8.20725594300574e-48,4.1419920643984105e-16,1.641451019192129e-47,0.0,4.204702241402221e-100,5.541815029481509e-54,5.8429325583063085e-80,4.2464370708803634e-44,8.838787441722014e-65,1.4381852312153453e-54,3.498172088625864e-29,8.279738936423365e-105,1.4089895505813438e-40,2.62487994766182e-69,1.5778722730481412e-77,1.8058627680682415e-110,4.14199206439876e-16,1.5693784060214085e-83,9.213754033538347e-12,3.1495014414172793e-12
1.0672087307628424e-15,0.058717038926530046,0.0,0.0014579440540390873,0.031075110263184432,0.3194096818706215,0.3504847921395388,0.20701222018021495,0.09201819552393306,0.0,5.093808248884392e-47,7.540549729571282e-16,1.0187615446336901e-46,0.0,3.34605918178395e-98,2.4971613551512507e-53,1.2871614942211815e-78,1.4067580730137282e-43,5.485766338156934e-64,8.926052562588283e-54,6.368467198092702e-29,1.8250074862786375e-103,2.565083565779478e-40,1.629123695249865e-68,3.477921014296646e-76,7.746621811448348e-109,7.540549729571917e-16,1.8703881769480082e-82,1.6772945867488757e-11,5.733707612147928e-12
1.548204220793207e-15,0.058717038926530046,0.0,0.0014579440438964213,0.031075110263184432,0.3194096818680373,0.3504847921395385,0.20701222018021495,0.0920181955163746,0.0,1.4981307449422897e-46,1.093910739474415e-15,2.9962611806498465e-46,0.0,2.6207281608454144e-97,6.441637615557496e-53,6.694781715240123e-78,2.9602871804674023e-43,1.613408830723518e-63,2.625225199223614e-53,9.238762307559536e-29,9.493771649414841e-103,3.721177580841005e-40,4.791386279022843e-68,1.8092301090142851e-75,4.986293916610616e-108,1.0939107394745075e-15,7.352151650346541e-82,2.4331405891642573e-11,8.317913605828685e-12
2.510195200853936e-15,0.058717038926530046,0.0,0.0014579440236132848,0.031075110263184432,0.3194096818628689,0.3504847921395378,0.20701222018021495,0.09201819550125988,0.0,6.419739469452863e-46,1.773622272508988e-15,1.283947761378345e-45,0.0,1.0084787567601904e-95,2.3842821776235004e-52,8.083450476345168e-77,7.781585720534741e-43,6.913725244560368e-63,1.124952670823619e-52,1.4979352526493185e-28,1.1465426342500714e-101,6.033365610554313e-40,2.053188729533907e-67,2.1849685140264296e-74,1.05488913708661e-106,1.7736222725091376e-15,5.183614685605746e-81,3.944613087972035e-11,1.348632506204845e-11
3.4721861809146653e-15,0.058717038926530046,0.0,0.0014579440033330754,0.031075110263184432,0.31940968185770047,0.35048479213953715,0.20701222018021495,0.09201819548614808,0.0,1.6573830763871257e-45,2.4533338055435596e-15,3.314765810667654e-45,0.0,6.738166297420926e-95,5.756620672543419e-52,3.567782158659561e-76,1.4888538026981656e-42,1.7849153021939343e-62,2.9042884485131095e-52,2.071994274542681e-28,5.060828520870982e-101,8.345553639721358e-40,5.3007139450914054e-67,9.644430324661262e-74,5.779176249098028e-106,2.4533338055437666e-15,1.7531644542464394e-80,5.455792949857609e-11,1.865473581008619e-11
4.4341771609753945e-15,0.058717038926530046,0.0,0.0014579439830557925,0.031075110263184432,0.31940968185253205,0.3504847921395365,0.20701222018021495,0.0920181954710392,0.0,3.38430526958713e-45,3.13304533857813e-15,6.768609840607237e-45,0.0,2.9630015004621815e-94,1.1285384197867466e-51,1.1023309040148627e-75,2.4281143665871745e-42,3.64472061350448e-62,5.930432644533722e-52,2.6460532964360415e-28,1.5637018661065844e-100,1.0657741668342242e-39,1.082383088890458e-66,2.979949483264726e-73,2.1338902836565542e-105,3.1330453385783945e-15,4.383398903807008e-80,6.966680229282534e-11,2.382314584995209e-11
5.396168141036124e-15,0.058717038926530046,0.0,0.0014579439627814355,0.031075110263184432,0.3194096818473636,0.3504847921395358,0.20701222018021495,0.09201819545593326,0.0,6.016195867871491e-45,3.812756871612699e-15,1.2032390493917643e-44,0.0,1.027775712364267e-93,1.9509230264316487e-51,2.774759964335639e-75,3.5959402492059414e-42,6.479129791145201e-62,1.0542383599776918e-51,3.2201123183293995e-28,3.936230565694626e-100,1.2969929696417069e-39,1.9241256766506493e-66,7.501281604408089e-73,6.2942534607004804e-105,3.812756871613021e-15,9.204153622678595e-80,8.477274982161524e-11,2.899155518165651e-11
7.320150101157581e-15,0.058717038926530046,0.0,0.001457943922241498,0.031075110263184432,0.3194096818370268,0.3504847921395345,0.20701222018021495,0.09201819542573014,0.0,1.471045369789493e-44,5.172179937681833e-15,2.9420904359350457e-44,0.0,8.127997468126575e-93,4.6034608807343623e-51,1.200807229478611e-74,6.617287962048425e-42,1.5842392915477585e-61,2.577762579808308e-51,4.368230362116109e-28,1.7035143731596812e-99,1.7594305750928934e-39,4.704760665532279e-66,3.2463903047317376e-72,3.631436190078591e-104,5.1721799376822694e-15,2.934621984817954e-79,1.1497587114990471e-10,3.9328371720619146e-11
9.24413206127904e-15,0.058717038926530046,0.0,0.001457943881713257,0.031075110263184432,0.31940968182668994,0.35048479213953315,0.20701222018021495,0.09201819539553872,0.0,2.9288048282242747e-44,6.531603003750963e-15,5.857609051903066e-44,0.0,3.5749623811652965e-92,8.964270973610113e-51,3.6457918361368984e-74,1.0552896921317213e-41,3.154170348132526e-61,5.132243807571208e-51,5.516348405902809e-28,5.1721831493284936e-99,2.2218681803257803e-39,9.36702975709184e-66,9.856638306227478e-72,1.330745574035905e-103,6.531603003751514e-15,7.168054762066674e-79,1.4516729795432255e-10,4.966518542705668e-11
1.1168114021400498e-14,0.058717038926530046,0.0,0.0014579438411967095,0.031075110263184432,0.3194096818163532,0.3504847921395318,0.20701222018021495,0.09201819536535898,0.0,5.137815999044286e-44,7.891026069820088e-15,1.0275630937572885e-43,0.0,1.2068145805202387e-91,1.5486982681798618e-50,9.045294474302462e-74,1.5402767117763035e-41,5.5331603943618524e-61,9.003168832360342e-51,6.664466449689501e-28,1.2832493992371099e-98,2.6843057853404523e-39,1.6431984434650157e-65,2.4454905631229433e-71,3.8644992859973536e-103,7.891026069820753e-15,1.4909034666646824e-78,1.753470349387488e-10,6.000199630105603e-11
1.3092095981521956e-14,0.058717038926530046,0.0,0.0014579438006918496,0.031075110263184432,0.3194096818060164,0.3504847921395305,0.20701222018021495,0.09201819533519093,0.0,8.25958226658585e-44,9.250449135889204e-15,1.6519162828280641e-43,0.0,3.4897608925319036e-91,2.462128642071423e-50,1.9668226271705034e-73,2.1166898553257916e-41,8.895140168497158e-61,1.4473545499619754e-50,7.812584493476182e-28,2.7903470571855443e-98,3.1467433901369983e-39,2.641615177859523e-65,5.317569101891245e-71,9.719870856249987e-103,9.250449135889987e-15,2.7810189681098825e-78,2.055150867639425e-10,7.033880434270326e-11
1.5891787734141874e-14,0.058717038926530046,0.0,0.0014579437417718741,0.031075110263184432,0.3194096817909748,0.3504847921395285,0.20701222018021495,0.0920181952913126,0.0,1.47526176534619e-43,1.1228620254580313e-14,2.9505232261781184e-43,0.0,1.4486486022682805e-90,4.346900802069297e-50,5.2293794501363e-73,3.1187761448049557e-41,1.5887801300880076e-60,2.5851511124198166e-50,9.483274076252072e-28,7.419051895469157e-98,3.8196617305039383e-39,4.718245723418532e-65,1.4138499638971066e-70,3.227255312494584e-102,1.1228620254581263e-14,6.022373026053947e-78,2.4939341066869094e-10,8.538045602574662e-11
1.8691479486761793e-14,0.058717038926530046,0.0,0.001457943682876624,0.031075110263184432,0.31940968177593315,0.3504847921395265,0.20701222018021495,0.09201819524745901,0.0,2.399040418102351e-43,1.3206791373271411e-14,4.798080341009857e-43,0.0,4.71599246809437e-90,7.010768716307268e-50,1.1863806024937677e-72,4.3144550350343264e-41,2.58364165403866e-60,4.2039197051528175e-50,1.1153963659027942e-27,1.683161822120661e-97,4.4925800704094356e-39,7.672714401544253e-65,3.2076042923624896e-70,8.819491215842055e-102,1.3206791373272528e-14,1.1529772530787168e-77,2.932470149463256e-10,1.004221017117854e-10
2.1491171239381712e-14,0.058717038926530046,0.0,0.0014579436240060857,0.031075110263184432,0.3194096817608915,0.3504847921395245,0.20701222018021495,0.09201819520363011,0.0,3.6454527845384035e-43,1.5184962491962493e-14,7.290904816605356e-43,0.0,1.2595591459964514e-89,1.0587825306415635e-49,2.388893919933253e-72,5.703726526074802e-41,3.925962893703432e-60,6.388050271886392e-50,1.2824653241803789e-27,3.389231655384974e-97,5.1654984098537484e-39,1.1659044119899163e-64,6.45886439862675e-70,2.0669956425802983e-101,1.5184962491963777e-14,2.01526727915032e-77,3.370759134745503e-10,1.1546374140107587e-10
2.709055474462155e-14,0.058717038926530046,0.0,0.0014579435063390887,0.031075110263184432,0.31940968173080825,0.35048479213952055,0.20701222018021495,0.09201819511604638,0.0,7.299577389118383e-43,1.914130472934463e-14,1.4599153271503886e-42,0.0,6.581160759543532e-89,2.10200044091226e-49,7.668623532926106e-72,9.06304730902965e-41,7.861264886200911e-60,1.2791296467475072e-49,1.6166032407355435e-27,1.0879911615930902e-96,6.511335087359862e-39,2.3345822828184342e-64,2.0733865554353793e-69,8.648037638966877e-101,1.9141304729346247e-14,5.098290878258404e-77,4.2465964896719325e-10,1.4554700279044024e-10
