Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539)
1.8497848000731815e-11,0.04692242069448014,0.0,0.0011646890338148485,0.031075110263184432,0.31940956463698944,0.3504847215781642,0.20701216271147124,0.09201807457701171,0.0,2.985842703239936e-43,4.960493493457669e-15,3.590455828210332e-42,0.0,3.162157418696523e-86,2.6266923112549157e-15,3.532244874371562e-72,3.5334634263866834e-43,5.012024686146405e-65,1.7708307772728038e-51,1.2595513178820233e-31,2.3263297256363418e-104,4.9377933326736937e-26,6.8247520321991056e-71,4.921325924595076e-69,1.6460662939034614e-102,4.960206028907118e-15,1.5269560455926647e-83,1.2096367589238093e-07,8.881680401709042e-08,2.8438849018740447e-08,7.05613704731848e-08,5.7468743699663896e-08,2.840628682139712e-08,2.4676614543139536e-14,1.6268280273196707e-11,2.7929508613291025e-19,6.213575189466754e-15
1.8687627789610346e-11,0.04692242069448014,0.0,0.0011646857950786444,0.031075110263184432,0.3194095634344446,0.35048472085439725,0.20701216213200638,0.09201807413593888,0.0,3.078689080286471e-43,5.011385970904558e-15,3.703266364392655e-42,0.0,3.396361722203114e-86,2.7083864248340415e-15,3.717194484813286e-72,3.606338897752136e-43,5.167876273456862e-65,1.8258948934033253e-51,1.2724737589062153e-31,2.448139232857164e-104,4.990930001841734e-26,7.0369713449890114e-71,5.17900816112524e-69,1.7679656275803877e-102,5.011092577710176e-15,1.5905910289487172e-83,1.2140474853157017e-07,8.972779785390177e-08,2.8730735569743592e-08,7.128513742791165e-08,5.804820854402532e-08,2.8697502295246023e-08,2.5050682164370793e-14,1.6603616938211935e-11,2.850552595625322e-19,6.406720171160243e-15
1.8877407578488877e-11,0.04692242069448014,0.0,0.001164682564581777,0.031075110263184432,0.31940956223190486,0.35048472013063325,0.2070121615527449,0.09201807370289655,0.0,3.173440517001727e-43,5.062278448246351e-15,3.818439337382499e-42,0.0,3.645279612644967e-86,2.791757447954964e-15,3.9098113747263536e-72,3.6799582231813025e-43,5.326925686804545e-65,1.8820888039984238e-51,1.2853961998942409e-31,2.5749986078480246e-104,5.0441169960059503e-26,7.253545059632537e-71,5.447372874443322e-69,1.897522130201373e-102,5.0619790658973494e-15,1.6561945624439573e-83,1.218377906730457e-07,9.063878742848632e-08,2.902262470592664e-08,7.200890138131175e-08,5.862747005644541e-08,2.8988713515386266e-08,2.5428402611665027e-14,1.6942370917876178e-11,2.908742247402048e-19,6.603825419906865e-15
1.9067187367367408e-11,0.04692242069448014,0.0,0.0011646793421780585,0.031075110263184432,0.31940956102937024,0.35048471940687226,0.20701216097368666,0.09201807327773863,0.0,3.270116359967003e-43,5.113170925483051e-15,3.936000193397826e-42,0.0,3.909673459982567e-86,2.8768224321443973e-15,4.110331498452768e-72,3.7543214026695994e-43,5.489205401284875e-65,1.9394239815177945e-51,1.2983186408461125e-31,2.7070632627455547e-104,5.0973543156042283e-26,7.47451739667576e-71,5.726748808657293e-69,2.035132499049254e-102,5.112865493468721e-15,1.7238068320214258e-83,1.2226294841100208e-07,9.154977274733486e-08,2.9314516431143323e-08,7.273266233846445e-08,5.920652831189139e-08,2.9279920485844343e-08,2.5809810501316055e-14,1.7284542105480158e-11,2.967519815954531e-19,6.804931073106469e-15
1.925696715624594e-11,0.04692242069448014,0.0,0.0011646761277239576,0.031075110263184432,0.3194095598268406,0.35048471868311426,0.20701216039483158,0.09201807286032167,0.0,3.36873595576348e-43,5.164063402614656e-15,4.0559744079192383e-42,0.0,4.1903369130798094e-86,2.9635984294044544e-15,4.3189956020935035e-72,3.829428436212494e-43,5.6547478919930135e-65,1.9979118984005864e-51,1.311241081761843e-31,2.8444917660600487e-104,5.150641961075127e-26,7.699932576664375e-71,6.017471383987659e-69,2.1812097052194053e-102,5.1637518604243685e-15,1.7934684296928765e-83,1.2268036518183514e-07,9.246075381682493e-08,2.9606410749174872e-08,7.345642030435908e-08,5.978538338522987e-08,2.957112321057416e-08,2.6194940376393596e-14,1.7630130394392358e-11,3.0268853005780184e-19,7.010077266630286e-15
1.944674694512447e-11,0.04692242069448014,0.0,0.0011646729210785542,0.031075110263184432,0.3194095586243161,0.35048471795935926,0.2070121598161796,0.09201807245050486,0.0,3.4693186509722175e-43,5.2149558796411675e-15,4.178387485690333e-42,0.0,4.488095852472428e-86,3.0521024922131205e-15,4.536049271669188e-72,3.905279323805497e-43,5.823585634023854e-65,2.0575640270654e-51,1.3241635226414448e-31,2.987445874407335e-104,5.203979932857873e-26,7.929834820143702e-71,6.319882763866661e-69,2.3361834892639565e-102,5.214638166764375e-15,1.8652203535393283e-83,1.2309018181249382e-07,9.337173064322272e-08,2.9898307663731295e-08,7.418017528389662e-08,6.03640353512282e-08,2.986232169345835e-08,2.6583826706098177e-14,1.7979135678057335e-11,3.086838700567762e-19,7.219304134821979e-15
1.9636526734003002e-11,0.04692242069448014,0.0,0.0011646697221034902,0.031075110263184432,0.3194095574217966,0.35048471723560715,0.2070121592377307,0.09201807204814995,0.0,3.5718837921741556e-43,5.265848356562585e-15,4.303264960718053e-42,0.0,4.803809362290082e-86,3.142351673524706e-15,4.761742981280556e-72,3.981874065444162e-43,5.995751102472021e-65,2.118391839910291e-51,1.3370859634849304e-31,3.1360905642406396e-104,5.257368231392348e-26,8.164268347658687e-71,6.634331922037146e-69,2.5005008667987447e-102,5.2655244124888234e-15,1.9391040077116057e-83,1.2349253656795191e-07,9.428270323268517e-08,3.01902071784527e-08,7.49039272818912e-08,6.094248428455585e-08,3.0153515938309576e-08,2.6976503885118193e-14,1.8331557849993954e-11,3.147380015219013e-19,7.432651810498661e-15
1.9826306522881533e-11,0.04692242069448014,0.0,0.0011646665306629233,0.031075110263184432,0.3194095562192822,0.3504847165118581,0.20701215865948472,0.09201807165312113,0.0,3.676450725950116e-43,5.31674083337891e-15,4.4306323962730376e-42,0.0,5.138370721522638e-86,3.2343630267702865e-15,4.996332141268654e-72,4.0592126611240865e-43,6.171276772431859e-65,2.1804068093127674e-51,1.350008404292313e-31,3.290594063582451e-104,5.31080685711908e-26,8.403277379753881e-71,6.961174709651077e-69,2.674626644172159e-102,5.316410597597792e-15,2.0151612024308895e-83,1.2388756519781649e-07,9.519367159126196e-08,3.048210929691053e-08,7.562767630307168e-08,6.152073025978573e-08,3.0444705948871746e-08,2.737300623298906e-14,1.8687396803793733e-11,3.2085092438270246e-19,7.650160424951884e-15
2.0016086311760064e-11,0.04692242069448014,0.0,0.0011646633466234812,0.031075110263184432,0.3194095550167728,0.350484715788112,0.2070121580814416,0.09201807126528515,0.0,3.783038798880798e-43,5.367633310090143e-15,4.5605153848899854e-42,0.0,5.492708414821261e-86,3.328153605858137e-15,5.240077146374802e-72,4.137295110840911e-43,6.350195118997467e-65,2.24362040762979e-51,1.3629308450636046e-31,3.451127883756392e-104,5.364295810479221e-26,8.646906136973485e-71,7.300773922367697e-69,2.8590439442949512e-102,5.3672967220913634e-15,2.0934341539892628e-83,1.2427540098208858e-07,9.610463572489748e-08,3.0774014022608903e-08,7.635142235208342e-08,6.209877335139545e-08,3.0735891728821347e-08,2.7773367993454434e-14,1.9046652433119172e-11,3.2702263856870484e-19,7.871870107948586e-15
2.0205866100638595e-11,0.04692242069448014,0.0,0.0011646601698542174,0.031075110263184432,0.3194095538142685,0.35048471506436885,0.20701215750360136,0.0920180708845112,0.0,3.891667357546783e-43,5.418525786696283e-15,4.6929395483679996e-42,0.0,5.8677871630248856e-86,3.4237404651741444e-15,5.493243423900319e-72,4.216121414590315e-43,6.532538617262653e-65,2.308044107197776e-51,1.3758532857988189e-31,3.6178668511190787e-104,5.417835091914544e-26,8.895198839861286e-71,7.653499367451342e-69,3.0542547427301717e-102,5.41818278596962e-15,2.173965484750255e-83,1.246561747760909e-07,9.701559563943262e-08,3.106592135898568e-08,7.707516543348953e-08,6.267661363376883e-08,3.102707328176863e-08,2.8177623333829598e-14,1.9409324631702167e-11,3.3325314400943406e-19,8.097820987732023e-15
2.0395645889517126e-11,0.04692242069448014,0.0,0.001164657000226565,0.031075110263184432,0.3194095526117691,0.35048471434062867,0.2070121569259638,0.09201807051067075,0.0,4.00235574852853e-43,5.469418263197332e-15,4.827930537770946e-42,0.0,6.264608973602626e-86,3.521140659582212e-15,5.756101481865988e-72,4.295691572368017e-43,6.718339742320971e-65,2.373689380332592e-51,1.3887757264979676e-31,3.7909891387919895e-104,5.471424701867434e-26,9.148199708960715e-71,8.019727930868905e-69,3.2607804141423134e-102,5.469068789232641e-15,2.2567982231493926e-83,1.250300150545785e-07,9.792655134060689e-08,3.1357831309413775e-08,7.779890555177242e-08,6.32542511811969e-08,3.1318250611258815e-08,2.858580634436705e-14,1.9775413293342437e-11,3.395424406344155e-19,8.32805319102266e-15
2.0585425678395657e-11,0.04692242069448014,0.0,0.001164653837614296,0.031075110263184432,0.3194095514092748,0.35048471361689143,0.2070121563485289,0.09201807014363765,0.0,4.115123318406382e-43,5.520310739593291e-15,4.965514033427812e-42,0.0,6.684214211202745e-86,3.62037124442466e-15,6.028926957171305e-72,4.376005584169772e-43,6.907630969265698e-65,2.4405676993295616e-51,1.4016981671610639e-31,3.970676298393328e-104,5.525064640780872e-26,9.40595296481482e-71,8.399843644386946e-69,3.4791622892047992e-102,5.519954731880508e-15,2.34197580369474e-83,1.253970479550471e-07,9.883750283405997e-08,3.1649743877202345e-08,7.852264271133544e-08,6.383168606787926e-08,3.160942372077327e-08,2.899795103762413e-14,2.0144918311905976e-11,3.458905283731749e-19,8.562606843019047e-15
2.077520546727419e-11,0.04692242069448014,0.0,0.0011646506818934765,0.031075110263184432,0.31940955020678546,0.35048471289315714,0.20701215577129664,0.0920180697832881,0.0,4.22998941376056e-43,5.571203215884157e-15,5.1057157449330545e-42,0.0,7.12768268849869e-86,3.721449275522599e-15,6.312000663753466e-72,4.457063449991372e-43,7.100444773189852e-65,2.5086905364634603e-51,1.4146206077881202e-31,4.157113291769882e-104,5.578754909098428e-26,9.668502827966265e-71,8.794237752668455e-69,3.709962222064927e-102,5.5708406139133026e-15,2.429542066967452e-83,1.2575739732025317e-07,9.974845012533374e-08,3.19416590655979e-08,7.924637691650415e-08,6.440891836792537e-08,3.19005926137307e-08,2.941409134783302e-14,2.051783958132354e-11,3.522974071552379e-19,8.801522067398646e-15
2.096498525615272e-11,0.04692242069448014,0.0,0.0011646475329424267,0.031075110263184432,0.31940954900430113,0.3504847121694259,0.20701215519426686,0.0920180694295005,0.0,4.3469733811711655e-43,5.6220956920699335e-15,5.248561411146965e-42,0.0,7.596134777522859e-86,3.8243918091763064e-15,6.605608640746118e-72,4.538865169828643e-43,7.296813629186149e-65,2.5780693639885177e-51,1.4275430483791487e-31,4.350488522728893e-104,5.632495507264241e-26,9.935893518957316e-71,9.203308780369261e-69,3.953763168465371e-102,5.6217264353311076e-15,2.519541259622318e-83,1.2611118473996072e-07,1.0065939321987401e-07,3.2233576877785425e-08,7.997010817152773e-08,6.498594815535567e-08,3.219175729348824e-08,2.983426113027283e-14,2.08941769955892e-11,3.587630769101305e-19,9.044838986318656e-15
2.115476504503125e-11,0.04692242069448014,0.0,0.0011646443906416794,0.031075110263184432,0.3194095478018218,0.35048471144569754,0.2070121546174395,0.09201806908215548,0.0,4.46609456721818e-43,5.672988168150621e-15,5.3940768001960157e-42,0.0,8.090732541678566e-86,3.92921590216559e-15,6.910042200637867e-72,4.621410743677443e-43,7.496770012347093e-65,2.6487156541384165e-51,1.4404654889341628e-31,4.550993868769916e-104,5.686286435723027e-26,1.0208169258329915e-70,9.627462599234109e-69,4.2111697746213814e-102,5.672612196134002e-15,2.612018034388306e-83,1.2645852959192867e-07,1.0157033212303225e-07,3.252549731688955e-08,8.06938364805805e-08,6.556277550410277e-08,3.248291776334264e-08,3.02584941606439e-14,2.1273930448758945e-11,3.6528753756737836e-19,9.292597720416796e-15
2.1344544833909782e-11,0.04692242069448014,0.0,0.001164641254873939,0.031075110263184432,0.31940954659934734,0.3504847107219721,0.20701215404081455,0.09201806874113581,0.0,4.587372318481463e-43,5.7238806441262175e-15,5.5422877094732236e-42,0.0,8.612680888620887e-86,4.035938611750127e-15,7.225597977430545e-72,4.704700171533666e-43,7.70034639776488e-65,2.7206408791262953e-51,1.4533879294531749e-31,4.758824712816681e-104,5.740127694920051e-26,1.0485374266625583e-70,1.0067112495192353e-68,4.4828089769527685e-102,5.723497896322066e-15,2.707017450069115e-83,1.267995490821521e-07,1.0248126684006725e-07,3.281742038597561e-08,8.141756184776313e-08,6.613940048801264e-08,3.2774074026531285e-08,3.068682413444449e-14,2.1657099834949178e-11,3.718707890565077e-19,9.544838388812073e-15
2.1534324622788313e-11,0.04692242069448014,0.0,0.001164638125524042,0.031075110263184432,0.31940954539687794,0.35048470999824965,0.2070121534643918,0.09201806840632641,0.0,4.71082598154076e-43,5.774773119996726e-15,5.693219965638506e-42,0.0,9.163228744196861e-86,4.144576995669813e-15,7.552577974797223e-72,4.788733453393236e-43,7.90757526053145e-65,2.793856511144744e-51,1.4663103699361977e-31,4.974179974948953e-104,5.794019285301126e-26,1.0767552764385468e-70,1.0522679235453333e-68,4.769330612769794e-102,5.774383535895383e-15,2.804584971543716e-83,1.271343582843722e-07,1.0339219737614687e-07,3.310934608805073e-08,8.214128427710408e-08,6.671582318084572e-08,3.306522608623334e-08,3.111928466634954e-14,2.2043685048335443e-11,3.785128313070446e-19,9.801601109105519e-15
2.1724104411666844e-11,0.04692242069448014,0.0,0.0011646350024789205,0.031075110263184432,0.31940954419441336,0.3504847092745301,0.20701215288817135,0.09201806807761437,0.0,4.836474902975692e-43,5.825665595762145e-15,5.846899424619032e-42,0.0,9.743670247635677e-86,4.255148112145091e-15,7.891289614240011e-72,4.873510589252105e-43,8.118489075738475e-65,2.8683740223658076e-51,1.4792328103832432e-31,5.1972621441343946e-104,5.847961207312601e-26,1.1054748972150345e-70,1.0994591135601375e-68,5.0714080420120985e-102,5.825269114854034e-15,2.9047664697669e-83,1.2746307017886678e-07,1.0430312373634975e-07,3.3401274426064875e-08,8.286500377256092e-08,6.729204365627803e-08,3.335637394557077e-08,3.15559092895919e-14,2.2433685983151047e-11,3.8521366424851524e-19,1.0062925997380903e-14
2.1913884200545375e-11,0.04692242069448014,0.0,0.0011646318856275602,0.031075110263184432,0.3194095429919539,0.35048470855081354,0.207012152312153,0.09201806775488867,0.0,4.964338429365759e-43,5.876558071422477e-15,6.00335197160959e-42,0.0,1.03553459681794e-85,4.3676690198772655e-15,8.242045783247572e-72,4.9590315791062566e-43,8.33312031847735e-65,2.944204884940986e-51,1.492155250794325e-31,5.42827730996043e-104,5.901953461401352e-26,1.134700711046062e-70,1.1483284126690465e-68,5.389738780139744e-102,5.876154633198099e-15,3.007608221769829e-83,1.2778579569053527e-07,1.0521404592566678e-07,3.369320540291192e-08,8.358872033802148e-08,6.78680619879023e-08,3.364751760760942e-08,3.1996731455345747e-14,2.282710253368575e-11,3.9197328781044583e-19,1.0328853168205438e-14
2.2103663989423906e-11,0.04692242069448014,0.0,0.0011646287748609664,0.031075110263184432,0.3194095417894993,0.3504847078270998,0.20701215173633672,0.09201806743804045,0.0,5.094435907290346e-43,5.927450546977721e-15,6.162603521072938e-42,0.0,1.0999644143344782e-85,4.482156778048815e-15,8.605164883452439e-72,5.0452964229516986e-43,8.551501463839219e-65,3.021360571001233e-51,1.5050776911694552e-31,5.667435194366096e-104,5.955996048014773e-26,1.1644371399856306e-70,1.1989201822338559e-68,5.725045142275512e-102,5.9270400909276596e-15,3.1131569106605735e-83,1.281026437262911e-07,1.0612496394900283e-07,3.398513902143061e-08,8.431243397730532e-08,6.844387824922902e-08,3.3938657075359995e-08,3.244178453211235e-14,2.322393459428449e-11,3.9879170192236304e-19,1.0599422734630423e-14
2.2293443778302438e-11,0.04692242069448014,0.0,0.001164625670072126,0.031075110263184432,0.3194095405870497,0.350484707103389,0.20701215116072247,0.09201806712696278,0.0,5.226786683328715e-43,5.978343022427877e-15,6.324680016740156e-42,0.0,1.167800193900676e-85,4.5986284463237e-15,8.98097087878805e-72,5.132305120784471e-43,8.773664986914951e-65,3.099852552656954e-51,1.518000131508646e-31,5.914949183373907e-104,6.010088967600767e-26,1.194688606087705e-70,1.2512795585821536e-68,6.0780748986975535e-102,5.977925488042797e-15,3.2214596256246703e-83,1.2841372121177335e-07,1.0703587781117822e-07,3.4277075284405596e-08,8.503614469416489e-08,6.901949251368753e-08,3.4229792351779046e-08,3.289110180510822e-14,2.362418205934614e-11,4.056689065137932e-19,1.0874674808191924e-14
2.248322356718097e-11,0.04692242069448014,0.0,0.0011646225711559714,0.031075110263184432,0.319409539384605,0.3504847063796812,0.20701215058531017,0.0920180668215507,0.0,5.3614101040600094e-43,6.0292354977729464e-15,6.489607431611027e-42,0.0,1.2391906731494175e-85,4.717101084847641e-15,9.36979334364557e-72,5.220057672600636e-43,8.999643362795147e-65,3.1796923019980117e-51,1.530922571811911e-31,6.171036358821711e-104,6.064232220607733e-26,1.2254595314062117e-70,1.3054524597166815e-68,6.449601941781505e-102,6.028810824543593e-15,3.33256386192566e-83,1.2871913312739104e-07,1.079467875169304e-07,3.4569014194568426e-08,8.575985249228659e-08,6.959490485462701e-08,3.4520923439770044e-08,3.3344716475655506e-14,2.4027844823322286e-11,4.126049015142628e-19,1.1154649498911398e-14
2.26730033560595e-11,0.04692242069448014,0.0,0.001164619478009344,0.031075110263184432,0.3194095381821651,0.3504847056559762,0.20701215001009968,0.09201806652170111,0.0,5.49832551606325e-43,6.080127973012929e-15,6.657411767954369e-42,0.0,1.314289741188831e-85,4.837591754248414e-15,9.771967511030452e-72,5.308554078396279e-43,9.229469066570123e-65,3.2608912910937225e-51,1.543845012079262e-31,6.435917530094558e-104,6.11842580748456e-26,1.2567543379950375e-70,1.3614855920246617e-68,6.8404269644911695e-102,6.079696100430128e-15,3.4465175209056374e-83,1.290189825437115e-07,1.0885769307091525e-07,3.486095575459847e-08,8.648355737529222e-08,7.017011534531752e-08,3.4812050342184255e-08,3.380266166057489e-14,2.4434922780716017e-11,4.195996868532988e-19,1.143938691529628e-14
2.286278314493803e-11,0.04692242069448014,0.0,0.0011646163905309626,0.031075110263184432,0.31940953697973024,0.35048470493227424,0.20701214943509094,0.09201806622731283,0.0,5.637552265917341e-43,6.131020448147826e-15,6.828119057308409e-42,0.0,1.3932565712714746e-85,4.960117515636116e-15,1.0187834320718772e-71,5.397794338167516e-43,9.463174573329977e-65,3.343460991992855e-51,1.5567674523107122e-31,6.709817265856528e-104,6.172669728680629e-26,1.2885774479080379e-70,1.4194264569870886e-68,7.251378150516897e-102,6.1305813157024815e-15,3.563368909985798e-83,1.2931337065620458e-07,1.0976859447770869e-07,3.515289996712393e-08,8.720725934674003e-08,7.074512405895107e-08,3.5103173061821724e-08,3.426497039158083e-14,2.4845415826080798e-11,4.266532624604278e-19,1.1728927164340594e-14
2.3052562933816562e-11,0.04692242069448014,0.0,0.001164613308621386,0.031075110263184432,0.31940953577730014,0.350484704208575,0.20701214886028396,0.09201806593828647,0.0,5.7791097002010665e-43,6.181912923177637e-15,7.001755360481136e-42,0.0,1.4762557557219183e-85,5.08469543060344e-15,1.0617740467413292e-71,5.487778451910479e-43,9.700792358164493e-65,3.4274128767236336e-51,1.5696898925062735e-31,6.992963925782634e-104,6.22696398464578e-26,1.3209332831990236e-70,1.479323357887984e-68,7.683311876160741e-102,6.181466470360737e-15,3.683166742666984e-83,1.296023968193556e-07,1.1067949174180819e-07,3.544484683472268e-08,8.793095841012588e-08,7.13199310686425e-08,3.539429160143222e-08,3.473167561467912e-14,2.5259323854019278e-11,4.337656282651767e-19,1.2023310351525519e-14
2.3242342722695093e-11,0.04692242069448014,0.0,0.0011646102321829811,0.031075110263184432,0.3194095345748751,0.35048470348487887,0.20701214828567857,0.09201806565452458,0.0,5.92301716549309e-43,6.2328053981023624e-15,7.178346767550665e-42,0.0,1.563457443141774e-85,5.211342561225917e-15,1.106203844889932e-71,5.578506419621325e-43,9.94235489616321e-65,3.512758417293738e-51,1.5826123326659587e-31,7.285589692290632e-104,6.281308575830325e-26,1.3538262659217717e-70,1.5412254065236176e-68,8.137113424067525e-102,6.232351564404975e-15,3.8059601385302335e-83,1.298861585801567e-07,1.1159038486763402e-07,3.573679635992324e-08,8.865465456888436e-08,7.189453644743043e-08,3.568540596371613e-08,3.5202810189567046e-14,2.567664675918223e-11,4.409367841970726e-19,1.2322576580819942e-14
2.3432122511573624e-11,0.04692242069448014,0.0,0.0011646071611198896,0.031075110263184432,0.31940953337245487,0.35048470276118554,0.20701214771127474,0.09201806537593127,0.0,6.069294008371953e-43,6.283697872922004e-15,7.357919397865599e-42,0.0,1.655037477911226e-85,5.340075970062184e-15,1.1521086614200298e-71,5.669978241296233e-43,1.0187894662415377e-64,3.5995090856902996e-51,1.595534772789781e-31,7.58793060227291e-104,6.335703502685032e-26,1.3872608181300185e-70,1.6051825299116953e-68,8.613697708900889e-102,6.283236597835276e-15,3.931798623237322e-83,1.3016475171098969e-07,1.1250127385953082e-07,3.6028748545205684e-08,8.937834782639e-08,7.24689402682784e-08,3.597651615132536e-08,3.5678406889035874e-14,2.6097384436267422e-11,4.481667301856425e-19,1.2626765954680981e-14
2.3621902300452155e-11,0.04692242069448014,0.0,0.001164604095337996,0.031075110263184432,0.31940953217003953,0.3504847020374951,0.2070121471370724,0.09201806510241257,0.0,6.217959575416082e-43,6.33459034763656e-15,7.540499400045377e-42,0.0,1.7511775420061235e-85,5.470912720154212e-15,1.199524921173317e-71,5.762193916931401e-43,1.0437444132010004e-64,3.6876763538799086e-51,1.6084572128777519e-31,7.900226578828326e-104,6.390148765661114e-26,1.421241361877465e-70,1.6712454770005085e-68,9.114010015063502e-102,6.334121570651721e-15,4.060732128531313e-83,1.3043827024191033e-07,1.1341215872176886e-07,3.632070339300246e-08,9.010203818595824e-08,7.304314260407556e-08,3.626762216686422e-08,3.615849839837577e-14,2.6521536780018594e-11,4.554554661604138e-19,1.2935918574054525e-14
2.3811682089330687e-11,0.04692242069448014,0.0,0.001164601034744896,0.031075110263184432,0.3194095309676291,0.35048470131380766,0.2070121465630715,0.09201806483387613,0.0,6.36903321320378e-43,6.385482822246034e-15,7.726112951980647e-42,0.0,1.8520652991496925e-85,5.6038698750275495e-15,1.2484896437463461e-71,5.855153446523046e-43,1.0691035780035835e-64,3.7772716938086047e-51,1.6213796529298846e-31,8.222721462994066e-104,6.444644365210232e-26,1.4557723192177767e-70,1.7394658253780507e-68,9.639026746560417e-102,6.385006482854391e-15,4.192810992237102e-83,1.307068064923455e-07,1.143230394585455e-07,3.6612660905699305e-08,9.082572565084652e-08,7.361714352763771e-08,3.655872401289028e-08,3.664311731478328e-14,2.6949103685224364e-11,4.628029920509136e-19,1.3250074538375714e-14
2.4001461878209218e-11,0.04692242069448014,0.0,0.0011645979792498644,0.031075110263184432,0.3194095297652235,0.35048470059012304,0.2070121459892719,0.09201806457023137,0.0,6.522534268313228e-43,6.436375296750422e-15,7.914786260833624e-42,0.0,1.957894541317911e-85,5.738964498691536e-15,1.2990404483060188e-71,5.9488568300674055e-43,1.0948702081581335e-64,3.868306577401887e-51,1.634302092946192e-31,8.555663045477506e-104,6.499190301784471e-26,1.4908581122045774e-70,1.809895987981099e-68,1.0189756189104823e-101,6.435891334443368e-15,4.328085958261968e-83,1.3097045110221333e-07,1.1523391607398642e-07,3.690462108563604e-08,9.154941022425548e-08,7.419094311170828e-08,3.6849821691915276e-08,3.713229614677127e-14,2.7380085046717294e-11,4.702093077866691e-19,1.3569273945569444e-14
2.419124166708775e-11,0.04692242069448014,0.0,0.0011645949287638262,0.031075110263184432,0.31940952856282273,0.3504846998664413,0.20701214541567356,0.09201806431138923,0.0,6.6784820873224965e-43,6.487267771149729e-15,8.106545563038435e-42,0.0,2.0688653376176209e-85,5.876213655639537e-15,1.3512155584050467e-71,6.043304067560735e-43,1.1210475511734701e-64,3.960792476564707e-51,1.6472245329266864e-31,8.899303098388052e-104,6.553786575836346e-26,1.5265031628914556e-70,1.8825892198042605e-68,1.0767239284565157e-101,6.486776125418733e-15,4.466608176596113e-83,1.3122929306247765e-07,1.1614478857214696e-07,3.719658393510749e-08,9.227309190932978e-08,7.476454142895892e-08,3.7140915206405813e-08,3.762606731358141e-14,2.78144807593728e-11,4.776744132972082e-19,1.3893556892050808e-14
2.438102145596628e-11,0.04692242069448014,0.0,0.0011645918831993242,0.031075110263184432,0.3194095273604269,0.3504846991427625,0.20701214484227645,0.09201806405726239,0.0,6.836896016809525e-43,6.538160245443952e-15,8.301417124301512e-42,0.0,2.185184185556411e-85,6.015634410849143e-15,1.4050538067973897e-71,6.138495158999305e-43,1.1476388545583864e-64,4.05474086318147e-51,1.66014697287138e-31,9.253897406969008e-104,6.608433187818788e-26,1.5627118933319598e-70,1.9575996246089834e-68,1.1372550417852809e-101,6.537660855780565e-15,4.6084292033132155e-83,1.314834197451461e-07,1.1705565695701338e-07,3.748854945636418e-08,9.299677070915922e-08,7.533793855199079e-08,3.743200455878436e-08,3.8124463144599085e-14,2.8252290718108283e-11,4.85198308512058e-19,1.4222963472725583e-14
2.457080124484481e-11,0.04692242069448014,0.0,0.0011645888424704927,0.031075110263184432,0.31940952615803586,0.3504846984190865,0.20701214426908043,0.09201806380776502,0.0,6.9977954033521415e-43,6.589052719633093e-15,8.499427239601917e-42,0.0,2.3070641647233463e-85,6.1572438297823824e-15,1.4605946402536708e-71,6.2344301043794045e-43,1.1746473658216492e-64,4.1501632091160393e-51,1.6730694127802856e-31,9.619705801329416e-104,6.66313013818514e-26,1.5994887255796043e-70,2.034982161632531e-68,1.2006798216349407e-101,6.5885455255289456e-15,4.753601000570971e-83,1.3173291693272319e-07,1.1796652123250425e-07,3.778051765161323e-08,9.372044662677985e-08,7.591113455333495e-08,3.7723089751429905e-08,3.862751587877096e-14,2.869351481788212e-11,4.927809933607464e-19,1.4557533780990657e-14
2.4760581033723342e-11,0.04692242069448014,0.0,0.001164585806493025,0.031075110263184432,0.31940952495564967,0.35048469769541346,0.2070121436960855,0.09201806356281295,0.0,7.1611995935280475e-43,6.6399451937171515e-15,8.700602233191728e-42,0.0,2.4347250928995843e-85,6.3010589783859165e-15,1.5178781243765655e-71,6.331108903697338e-43,1.2020763324720003e-64,4.2470709862117286e-51,1.685991852653416e-31,9.996992188175919e-104,6.717877427389145e-26,1.6368380816878655e-70,2.114792652296927e-68,1.2671126361972876e-101,6.639430134663958e-15,4.902175936611646e-83,1.319778688471267e-07,1.1887738140247136e-07,3.807248852301915e-08,9.444411966517469e-08,7.648412950545364e-08,3.8014170786678806e-08,3.913525766402504e-14,2.913815295369276e-11,5.004224677728014e-19,1.4897307908734442e-14
