Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26)
1.5844739442836114e-20,0.052102880930398214,0.0,0.0012937145335014724,0.031075110263184432,0.3194096818763551,0.35048479213953954,0.20701222018021495,0.09201819554070576,0.0,8.827443539254988e-66,2.18156823714377e-22,1.7654886862515893e-65,0.0,5.815970414711924e-140,1.6959320885672604e-68,4.2377662098897473e-109,2.797245679186015e-57,3.5818224760881295e-85,2.7931817376841354e-73,3.052589921474087e-37,3.108123333938786e-138,1.1233292053644102e-49,2.2018403564695515e-90,7.556993696164076e-107,4.063112674677048e-148,2.1815682371437734e-22,2.314948469373784e-110,2.346067620525682e-16,8.018997969832164e-17,9.152338774471272e-64
3.170324494948008e-20,0.052102880930398214,0.0,0.0012937145335011574,0.031075110263184432,0.31940968187635504,0.35048479213953954,0.20701222018021495,0.09201819554070552,0.0,7.0691142031370555e-65,4.365031842000091e-22,1.4138228233303666e-64,0.0,7.456776441490909e-138,6.788303220121366e-68,8.74873269427735e-108,1.1196272549369557e-56,2.8683629667154316e-84,2.2368107602161343e-72,6.107831962775693e-37,1.093828517657296e-136,2.2476343700731616e-49,1.763258056280641e-89,2.421183207364453e-105,2.6048998286119767e-146,4.365031842000096e-22,3.707940704365952e-109,4.694173520473636e-16,1.6044962923123697e-16,3.663320678108621e-63
6.342025596276801e-20,0.052102880930398214,0.0,0.0012937145335005272,0.031075110263184432,0.3194096818763549,0.35048479213953954,0.20701222018021495,0.09201819554070505,0.0,5.658156510765808e-64,8.731959051712729e-22,1.1316312883085152e-63,0.0,9.552575608845274e-136,2.716329657320681e-67,2.0283990927522297e-106,4.479967401783276e-56,2.2958529355988402e-83,1.7903551990504682e-71,1.2218316045378903e-36,3.512635822764044e-135,4.496244699490594e-49,1.411321102561442e-88,7.752501818675988e-104,1.668429563888109e-144,8.73195905171274e-22,5.9359254850080125e-108,9.390385299494739e-16,3.2096892829685666e-16,1.4658054408582846e-62
1.2685427798934386e-19,0.052102880930398214,0.0,0.001293714533499267,0.031075110263184432,0.31940968187635455,0.35048479213953954,0.20701222018021495,0.0920181955407041,0.0,4.527671547839565e-63,1.746581347113801e-21,9.055342984893909e-63,0.0,1.2232356407007306e-133,1.0868080773252552e-66,5.2559587959883966e-105,1.792278678671426e-55,1.8371474869519865e-82,1.4326468841651598e-70,2.4439284210585326e-36,1.124561331866501e-133,8.993465358325173e-49,1.1293428148858523e-87,2.4815553265203882e-102,1.0682088024992412e-142,1.746581347113803e-21,9.500057796609668e-107,1.878280877403772e-15,6.420075264272517e-16,5.86417623861027e-62
2.5372232204249555e-19,0.052102880930398214,0.0,0.0012937145334967464,0.031075110263184432,0.3194096818763539,0.35048479213953954,0.20701222018021495,0.09201819554070223,0.0,3.6225958299484967e-62,3.493352230998856e-21,7.245191571257597e-62,0.0,1.5660655162545354e-131,4.348380886096655e-66,1.4842394030464705e-103,7.16969819215288e-55,1.4699040676676802e-81,1.1462626150171692e-69,4.8881220540998175e-36,3.599278611227997e-132,1.7987906675993192e-48,9.03588639008041e-87,7.942184840743159e-101,6.837876641425036e-141,3.493352230998861e-21,1.5202154384737809e-105,3.756765538912682e-15,1.2840847226846651e-15,2.3458614040715978e-61
5.07458410148799e-19,0.052102880930398214,0.0,0.0012937145334917053,0.031075110263184432,0.3194096818763526,0.35048479213953954,0.20701222018021495,0.09201819554069847,0.0,2.8982601118268687e-61,6.986893998768968e-21,5.7965201527377316e-61,0.0,2.0047711799454898e-129,1.7400589705652458e-65,4.43323383354267e-102,2.867995976509615e-54,1.1759976899200113e-80,9.17068138630815e-69,9.776509320182387e-36,1.15187687912797e-130,3.5976789311324665e-48,7.229166688391418e-86,2.5416924127479197e-99,4.376690138948771e-139,6.986893998768977e-21,2.4325096661199114e-104,7.513734728331755e-15,2.5682391151859853e-15,9.383827447111974e-61
1.0149305863614058e-18,0.052102880930398214,0.0,0.001293714533481623,0.031075110263184432,0.31940968187635005,0.35048479213953954,0.20701222018021495,0.09201819554069096,0.0,2.318681470848202e-60,1.3973977534309186e-20,4.6373628849618027e-60,0.0,2.5662398027717857e-127,6.965464303019926e-65,1.3680165135101497e-100,1.147221730948989e-53,9.408279271590468e-80,7.336777302601004e-68,1.9553283852347525e-35,3.686178233678437e-129,7.195455458196935e-48,5.78351638682993e-85,8.133724955825642e-98,2.8012511899787753e-137,1.397397753430921e-20,3.8921474421450776e-103,1.5027672572774964e-14,5.136547900134598e-15,3.753607346349797e-60
2.0298749387866195e-18,0.052102880930398214,0.0,0.0012937145334614587,0.031075110263184432,0.3194096818763449,0.35048479213953954,0.20701222018021495,0.09201819554067593,0.0,1.8549745296811414e-59,2.7948144605389634e-20,3.709949013973885e-59,0.0,3.2848718733320604e-125,2.7902835544009905e-64,4.296659420121535e-99,4.588933604901269e-53,7.526742519981912e-79,5.869514720919831e-67,3.91068329166778e-35,1.1796045893240725e-127,1.4391008512318572e-47,4.626886325027858e-84,2.602841464517078e-96,1.7928880081423543e-135,2.794814460538967e-20,6.227541490409457e-102,3.005554612408194e-14,1.027316546981571e-14,1.501458212161174e-59
4.059763643637047e-18,0.052102880930398214,0.0,0.0012937145334211296,0.031075110263184432,0.3194096818763346,0.35048479213953954,0.20701222018021495,0.09201819554064587,0.0,1.4839913650355242e-58,5.589647874755052e-20,2.9679826937600423e-58,0.0,4.204690351205818e-123,1.1193747074556474e-63,1.361971736979535e-97,1.8355827782227362e-52,6.021441657432821e-78,4.6956489285549253e-66,7.821393104533835e-35,3.774778773554436e-126,2.878211462053264e-47,3.70153834647129e-83,8.329171853137402e-95,1.147518490706516e-133,5.58964787475506e-20,9.964150851837326e-101,6.011128467638046e-14,2.054640060831349e-14,6.005863395897577e-59
8.119541053337902e-18,0.052102880930398214,0.0,0.0012937145333404717,0.031075110263184432,0.3194096818763141,0.35048479213953954,0.20701222018021495,0.09201819554058577,0.0,1.1871977885625806e-57,1.1179314703187232e-19,2.374395548076241e-57,0.0,5.382038435949982e-121,4.5035551534899266e-63,4.3375744505971905e-96,7.34234978545387e-52,4.8171723825978694e-77,3.756534003628254e-65,1.5642812730265946e-34,1.2079362616178316e-124,5.756432683684396e-47,2.961242391801321e-82,2.665347659740252e-93,7.344883624373415e-132,1.1179314703187247e-19,1.5942708937141368e-99,1.2022272757973538e-13,4.1092870881851254e-14,2.4023514677227376e-58
1.6239095872739613e-17,0.052102880930398214,0.0,0.001293714533179156,0.031075110263184432,0.319409681876273,0.35048479213953954,0.20701222018021495,0.09201819554046554,0.0,9.497601094673114e-57,2.235864836005158e-19,1.8995201956954407e-56,0.0,6.88903146140201e-119,1.8222603279332674e-62,1.384706185855023e-94,2.936943648695822e-51,3.853745528753481e-76,3.005233147227667e-64,3.128565198173017e-34,3.86540732374325e-123,1.1512875126899933e-46,2.3689985992997117e-81,8.529132778000434e-92,4.701662575543457e-130,2.235864836005162e-19,2.550838835940432e-98,2.404454765816324e-13,8.218581141509563e-14,9.609418088828248e-58
2.4358650692141322e-17,0.052102880930398214,0.0,0.0012937145330178406,0.031075110263184432,0.3194096818762319,0.35048479213953954,0.20701222018021495,0.09201819554034532,0.0,2.8196019100656524e-56,3.3537982016915944e-19,5.6392037511399455e-56,0.0,4.63183420432843e-118,3.907465365998348e-62,6.621362239011106e-94,6.241007587547585e-51,1.144081347012423e-75,8.921790921360422e-64,4.692849123319439e-34,1.8492814268304972e-122,1.7269317570068741e-46,7.032968545367421e-81,4.080492356441334e-91,2.669659223716656e-129,3.3537982016915992e-19,9.65034644978986e-98,3.6066808877887214e-13,1.2327875193450887e-13,2.0420021073845393e-57
3.247820551154303e-17,0.052102880930398214,0.0,0.001293714532856525,0.031075110263184432,0.31940968187619084,0.35048479213953954,0.20701222018021495,0.0920181955402251,0.0,6.143766050439319e-56,4.471731567378029e-19,1.2287531950550052e-55,0.0,2.131136842291021e-117,6.724202131647617e-62,2.1905554423724924e-93,1.06464267950978e-50,2.492893806612632e-75,1.944011882531872e-63,6.257133048465861e-34,6.12048634918647e-122,2.3025760013190824e-46,1.5324473014642656e-80,1.3505026931298368e-90,1.0267909246871214e-128,4.471731567378037e-19,2.511980463753625e-97,4.808905641716105e-13,1.6437169244009097e-13,3.483416042184627e-57
4.871731515034645e-17,0.052102880930398214,0.0,0.0012937145325338946,0.031075110263184432,0.31940968187610863,0.35048479213953954,0.20701222018021495,0.09201819553998465,0.0,1.783346323064515e-55,6.707598298750901e-19,3.566692602493265e-55,0.0,2.596301002907526e-116,1.4145973562461535e-61,1.2774117654572616e-92,2.204207859590781e-50,7.236103991126163e-75,5.642868582958228e-63,9.385700898758705e-34,3.571110429509821e-121,3.4538644899325325e-46,4.44822318740639e-80,7.879755581981066e-90,7.817301005358154e-128,6.707598298750911e-19,9.218616920902867e-97,7.213351938857808e-13,2.4655757341879435e-13,7.211971833348352e-57
6.495642478914987e-17,0.052102880930398214,0.0,0.0012937145322112643,0.031075110263184432,0.3194096818760264,0.35048479213953954,0.20701222018021495,0.0920181955397442,0.0,3.8999779561893506e-55,8.943465030123772e-19,7.799955816952188e-55,0.0,1.200548671550052e-115,2.443899371503721e-61,4.2492232464766864e-92,3.748780652570278e-50,1.5824546073356773e-74,1.2340319319128901e-62,1.251426874905155e-33,1.1881519064998422e-120,4.605152978528799e-46,9.727764120030467e-80,2.6216904693855065e-89,2.95240086831152e-127,8.943465030123786e-19,2.390456827052568e-96,9.617793205222999e-13,3.287434543466356e-13,1.2265676466892296e-56
9.743464406675671e-17,0.052102880930398214,0.0,0.0012937145315660061,0.031075110263184432,0.31940968187586205,0.35048479213953954,0.20701222018021495,0.09201819553926331,0.0,1.2973176852156681e-54,1.3415198492869516e-18,2.5946353386879506e-54,0.0,2.9172624069650214e-114,5.52114566750034e-61,3.485080154099117e-91,8.167829672132905e-50,5.263994748712666e-74,4.104975636723115e-62,1.8771404449637238e-33,9.747689812413284e-120,6.907729955664909e-46,3.2359158365225467e-79,2.150854924839795e-88,3.8259806650848617e-126,1.3415198492869535e-18,1.1814292173953117e-95,1.4426659218706227e-12,4.931152160353055e-13,2.672441133341311e-56
1.2991286334436353e-16,0.052102880930398214,0.0,0.00129371453092075,0.031075110263184432,0.3194096818756977,0.35048479213953954,0.20701222018021495,0.09201819553878242,0.0,3.0180685833784376e-54,1.7886931955615257e-18,6.036137092909338e-54,0.0,1.709088002121724e-113,1.0018141009033165e-60,1.345339292041575e-90,1.4339961327109025e-49,1.2246111615780655e-73,9.549779630629445e-62,2.5028540150222927e-33,3.763261815659952e-119,9.210306932726639e-46,7.528006467525142e-79,8.303741892976187e-88,1.814977427296568e-125,1.7886931955615284e-18,3.522018156489931e-95,1.923550345653429e-12,6.574869775038184e-13,4.691907645734368e-56
1.948693018995772e-16,0.052102880930398214,0.0,0.001293714529630244,0.031075110263184432,0.31940968187536894,0.35048479213953954,0.20701222018021495,0.09201819553782066,0.0,1.0276491837504591e-53,2.6830398881106736e-18,2.05529834235591e-53,0.0,3.7254957194008495e-112,2.3890081159723764e-60,1.1048385408763927e-89,3.1967701328443225e-49,4.16978814707038e-73,3.251689937220539e-61,3.7542811551394303e-33,3.0909019112975863e-118,1.381546088662594e-45,2.563278297978706e-78,6.820160867369166e-87,2.388080871300628e-124,2.683039888110678e-18,1.8416499814306284e-94,2.88531263047812e-12,9.862304997773331e-13,1.0459547187447582e-55
3.2478217901000454e-16,0.052102880930398214,0.0,0.0012937145270492587,0.031075110263184432,0.31940968187471147,0.35048479213953954,0.20701222018021495,0.09201819553589717,0.0,4.887680901957454e-53,4.4717332732089706e-18,9.775361684320807e-53,0.0,1.7459739918990337e-110,7.501706036924642e-60,1.610255529589777e-88,8.8362472270526e-49,1.9832248411103138e-72,1.5465611277222942e-60,6.257135435373705e-33,4.5052720120657665e-117,2.3025768793527677e-45,1.2191404013659427e-77,9.941007550033542e-86,6.346373720869873e-123,4.471733273208977e-18,1.5507887788552486e-93,4.80881094280599e-12,1.6437175416696498e-12,2.8911413972847106e-55
5.846079332308592e-16,0.052102880930398214,0.0,0.001293714521887393,0.031075110263184432,0.3194096818733965,0.35048479213953954,0.20701222018021495,0.09201819553205029,0.0,2.936729984008408e-52,8.049120043405565e-18,5.8734598961595106e-52,0.0,1.3063354280113397e-108,3.0208415421373506e-59,3.38106790516845e-87,2.857319110886237e-48,1.1916072208358657e-71,9.292407845334116e-60,1.1262843995842253e-32,9.460299145730559e-116,4.1446384603742725e-45,7.325122574942508e-77,2.087441197093659e-84,2.5874414618321502e-121,8.049120043405575e-18,1.7761653241527937e-92,8.655702512606945e-12,2.9586916148326525e-12,9.348893628686899e-55
1.1042594416725686e-15,0.052102880930398214,0.0,0.001293714511564082,0.031075110263184432,0.31940968187076657,0.35048479213953954,0.20701222018021495,0.0920181955243569,0.0,2.0219512920565285e-51,1.5203893583798755e-17,4.0439025346389924e-51,0.0,1.2634328941354942e-106,1.5048272599560199e-58,8.689005077358373e-86,1.0188002141721251e-47,8.20426723911452e-71,6.397862980764846e-59,2.1274261116779345e-32,2.431280850093684e-114,7.828761620981888e-45,5.0433785657947856e-76,5.36468846570821e-83,1.3272843133563528e-119,1.5203893583798773e-17,2.3979885912495016e-91,1.6349065441857663e-11,5.588639718671494e-12,3.3334235344333363e-54
2.1435624585559874e-15,0.052102880930398214,0.0,0.0012937144909191407,0.031075110263184432,0.31940968186550667,0.35048479213953954,0.20701222018021495,0.09201819550897188,0.0,1.4979937073220736e-50,2.9513440664585133e-17,2.995987377990525e-50,0.0,1.400982534835248e-104,8.899678328642123e-58,2.485823752500407e-84,3.838276915252596e-47,6.078257545403893e-70,4.739955172583176e-58,4.129709535865352e-32,6.955734655498049e-113,1.5197007936455585e-44,3.7364645651375656e-75,1.5348020911633224e-81,7.730600647601738e-118,2.951344066458517e-17,3.5221658951411217e-90,3.173411060143833e-11,1.0848535756402468e-11,1.2558499946523554e-53
3.182865475439406e-15,0.052102880930398214,0.0,0.0012937144702764405,0.031075110263184432,0.31940968186024676,0.35048479213953954,0.20701222018021495,0.09201819549358907,0.0,4.654218764360125e-50,4.3822987745371506e-17,9.308437414838614e-50,0.0,1.167762241719823e-103,2.55513771414513e-57,1.3797018524360909e-83,8.462209261973641e-47,1.888495270984194e-69,1.4726889838476014e-57,6.131992960052766e-32,3.860645653531939e-112,2.2565254244274066e-44,1.1609076464352778e-74,8.518621410262573e-81,5.324123616121353e-117,4.382298774537157e-17,1.4616425035524008e-89,4.711691504871397e-11,1.6108431567543765e-11,2.768759413766219e-53
4.2221684923228254e-15,0.052102880930398214,0.0,0.001293714449635981,0.031075110263184432,0.31940968185498686,0.35048479213953954,0.20701222018021495,0.0920181954782085,0.0,1.050018572824849e-49,5.813253482615788e-17,2.1000371199573445e-49,0.0,6.08644798305814e-103,5.509865165903563e-57,4.911616525780006e-83,1.4890600470643408e-46,4.26055415446024e-69,3.322471210154067e-57,8.13427638424018e-32,1.3743597610256724e-111,2.9933500544437564e-44,2.6190745467881433e-74,3.0325628220064993e-80,2.3058609207070644e-116,5.813253482615797e-17,4.087539635072034e-89,6.2497479090257e-11,2.1368327152103658e-11,4.872071644808311e-53
5.261471509206245e-15,0.052102880930398214,0.0,0.0012937144289977616,0.031075110263184432,0.31940968184972696,0.35048479213953954,0.20701222018021495,0.09201819546283019,0.0,1.9893273357041885e-49,7.244208190694425e-17,3.978654622732569e-49,0.0,2.4119983157400286e-102,1.013033599412376e-56,1.364071168054609e-82,2.312345161296261e-46,8.071892311308764e-69,6.294634182201433e-57,1.0136559808427592e-31,3.8169272770690436e-111,3.730174683694631e-44,4.962004220702598e-74,8.422155593970593e-80,7.668861070338291e-116,7.244208190694436e-17,9.237142623531069e-89,7.787580304577162e-11,2.6628222510090977e-11,7.565787019488259e-53
7.340077542973083e-15,0.052102880930398214,0.0,0.0012937143877280427,0.031075110263184432,0.31940968183920715,0.3504847921395395,0.20701222018021495,0.09201819543208026,0.0,5.24999629703659e-49,1.01061176068517e-16,1.0499992465613773e-48,0.0,2.3322676649946384e-101,2.576340100233401e-56,6.713731678875773e-82,4.500253431346091e-46,2.130237894179933e-68,1.6612050492966977e-56,1.4141126656802413e-31,1.8786330020161914e-110,5.203823939900052e-44,1.3095131865439358e-73,4.145255670139689e-79,5.296261569429348e-115,1.0106117606851714e-16,3.2271385864069956e-88,1.0862573188810705e-10,3.714801254638107e-11,1.4724427330737745e-52
9.418683576739921e-15,0.052102880930398214,0.0,0.0012937143464672811,0.031075110263184432,0.31940968182868734,0.3504847921395394,0.20701222018021495,0.09201819540133929,0.0,1.0935105464428134e-48,1.2968027023008974e-16,2.1870210661290904e-48,0.0,1.1160417067350298e-100,5.247160107499425e-56,2.1830768345701647e-81,7.409945879306826e-46,4.437027136634059e-68,3.4600886142250377e-56,1.8145693505177223e-31,6.108682473936876e-110,6.67747319304387e-44,2.7275571241832393e-73,1.347897680257352e-78,2.1283476204723273e-114,1.2968027023008994e-16,8.319471063430043e-88,1.3936670414810058e-10,4.7667801676485785e-11,2.4244680663396948e-52
1.149728961050676e-14,0.052102880930398214,0.0,0.001293714305215475,0.031075110263184432,0.31940968181816753,0.35048479213953937,0.20701222018021495,0.09201819537060728,0.0,1.9768647699929096e-48,1.5829936439166249e-16,3.9537294916149516e-48,0.0,3.9944689044324687e-100,9.343154622266493e-56,5.670183024627763e-81,1.1041422568734757e-45,8.021324219000654e-68,6.25520010279368e-56,2.2150260353552024e-31,1.586631134801301e-109,8.151122443126296e-44,4.9309186861354105e-73,3.5009454734950875e-78,6.618968533668834e-114,1.5829936439166273e-16,1.7949925075332867e-87,1.7009872253435075e-10,5.8187589900480724e-11,3.612654706557079e-52
1.3575895644273598e-14,0.052102880930398214,0.0,0.0012937142639726203,0.031075110263184432,0.3194096818076477,0.3504847921395393,0.20701222018021495,0.09201819533988422,0.0,3.246852012389238e-48,1.8691845855323518e-16,6.493703945332957e-48,0.0,1.2108591859810903e-99,1.5179310057031787e-55,1.2756768188769219e-80,1.53946834806516e-45,1.3174422994336739e-67,1.0273696688785576e-55,2.6154827201926825e-31,3.569602225264198e-109,9.62477169014754e-44,8.098663855021232e-73,7.876426017913575e-78,1.765397194349584e-113,1.8691845855323548e-16,3.439942502191176e-87,2.0082178973274562e-10,6.870737721844094e-11,5.037002631672177e-52
1.7733107711807275e-14,0.052102880930398214,0.0,0.001293714181513757,0.031075110263184432,0.31940968178660817,0.35048479213953926,0.20701222018021495,0.09201819527846491,0.0,7.222177952589942e-48,2.441566468763806e-16,1.44443557284642e-47,0.0,9.405652611788134e-99,3.328068581103211e-55,5.003331205061512e-80,2.626655784512746e-45,2.930470096103154e-67,2.2852432274159456e-55,3.4163960898676397e-31,1.4000347099234153e-108,1.25720701750073e-43,1.8014369400263822e-72,3.0892153010513908e-77,1.0254150900085199e-112,2.4415664687638097e-16,1.0033960190207686e-86,2.622410808657386e-10,8.974694913654506e-11,8.594182234347708e-52
2.1474598572587583e-14,0.052102880930398214,0.0,0.0012937141073313704,0.031075110263184432,0.31940968176767254,0.3504847921395392,0.20701222018021495,0.09201819522321815,0.0,1.2819019452859225e-47,2.956710163672116e-16,2.5638038592056593e-47,0.0,3.5600238666242735e-98,5.8580410852084964e-55,1.3033368461739332e-79,3.8519746655021e-45,5.201443860088835e-67,4.056197116585096e-55,4.1372181225750985e-31,3.64700552423499e-108,1.5224638800913882e-43,3.197464162319028e-72,8.047218534974196e-77,3.3822054600060347e-112,2.95671016367212e-16,2.1568389831434258e-86,3.1748785587303595e-10,1.0868256076492788e-10,1.2603315265403082e-51
2.521608943336789e-14,0.052102880930398214,0.0,0.001293714033177948,0.031075110263184432,0.3194096817487369,0.35048479213953915,0.20701222018021495,0.09201819516800033,0.0,2.0749931006695769e-47,3.471853858580424e-16,4.149986150567236e-47,0.0,1.0691518736351135e-97,9.42629442981605e-55,2.897573744283357e-79,5.3111516205749276e-45,8.419489620789326e-67,6.565697994937212e-55,4.858040155282555e-31,8.108011983651097e-108,1.7877207416905398e-43,5.175681416857792e-72,1.7890552640597238e-76,9.15289943381574e-112,3.47185385858043e-16,4.094651282648535e-86,3.727056694506511e-10,1.2761816945888743e-10,1.73776105752845e-51
2.89575802941482e-14,0.052102880930398214,0.0,0.001293713959053475,0.031075110263184432,0.3194096817298013,0.3504847921395391,0.20701222018021495,0.09201819511281147,0.0,3.142119443146034e-47,3.986997553488733e-16,6.284238809409194e-47,0.0,2.7541843791464847e-97,1.4211089885143923e-54,5.757304455609848e-79,7.004186650376176e-45,1.2749460241728635e-66,9.942301649610301e-55,5.578862187990009e-31,1.611013504158525e-107,2.0529776022983042e-43,7.837428088888813e-72,3.5547458436687286e-76,2.1626309021801538e-111,3.98699755348874e-16,7.10899562827671e-86,4.2789453676995687e-10,1.4655377521884755e-10,2.2917068076610833e-51
