Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30)
3.136617545726552e-14,0.05820194281292722,0.0,0.001445153750696797,0.031075110263184432,0.31940968187635516,0.35048479213952255,0.20701222018021495,0.0920181950513578,0.0,5.580499943676604e-43,1.689287355605156e-14,1.1160998894835018e-42,0.0,4.2399315216963204e-89,1.4041513488199206e-49,4.888052831617107e-72,6.235519352970111e-41,4.0774972850567654e-60,8.67857195737418e-50,1.0716855585396674e-27,3.8256125820811645e-97,3.649990125847021e-39,1.0830919712488995e-64,1.3996782642825715e-69,3.537690147969319e-101,1.6892873556052633e-14,2.172563668530348e-77,4.893481859485349e-10
3.761896654859492e-14,0.05820194281292722,0.0,0.0014451536535059286,0.031075110263184432,0.31940968187635516,0.35048479213951916,0.20701222018021495,0.09201819495416694,0.0,9.625703727132102e-43,2.0260437747042625e-14,1.9251405742287475e-42,0.0,1.5225108405766055e-88,2.410527464009815e-49,1.2130338779522705e-71,8.96939574225149e-41,7.03320154292184e-60,1.4969512280156638e-49,1.2853241617628265e-27,9.49378983338316e-97,4.377609139169073e-39,1.8682058112535705e-64,3.473496326364314e-69,1.0822948306284251e-100,2.0260437747043913e-14,4.4930629294190805e-77,5.86539054473814e-10
4.324647853079138e-14,0.05820194281292722,0.0,0.0014451535661361274,0.031075110263184432,0.31940968187635516,0.3504847921395161,0.20701222018021495,0.09201819486679715,0.0,1.462280390172968e-42,2.3291245518934556e-14,2.924560520272485e-42,0.0,4.033408885584943e-88,3.65055365157511e-49,2.435013640962841e-71,1.1853618517261005e-40,1.0684426809605289e-59,2.2740804078589926e-49,1.477598904663665e-27,1.9057639816778213e-96,5.0324662502152525e-39,2.8380685714467574e-64,6.972625576472932e-69,2.5527997911779764e-100,2.3291245518936036e-14,7.845359305473622e-77,6.739088557343793e-10
4.887399051298784e-14,0.05820194281292722,0.0,0.0014451534788628285,0.031075110263184432,0.31940968187635516,0.35048479213951306,0.20701222018021495,0.09201819477952383,0.0,2.1105380991415828e-42,2.632205329082646e-14,4.221075822914029e-42,0.0,9.469236527255279e-88,5.2562722335573285e-49,4.487548200876862e-71,1.513927352536989e-40,1.542104373463844e-59,3.282225059949064e-49,1.6698736475645003e-27,3.5121870419621783e-96,5.6873233603684524e-39,4.096240288981727e-64,1.2850051428180846e-68,5.428932354579634e-100,2.6322053290828136e-14,1.2795532409822243e-76,7.611821546341061e-10
5.45015024951843e-14,0.05820194281292722,0.0,0.0014451533916859257,0.031075110263184432,0.31940968187635516,0.35048479213951,0.20701222018021495,0.09201819469234693,0.0,2.9266710617450104e-42,2.935286106271834e-14,5.853341602967793e-42,0.0,2.024226362536926e-87,7.274928156998914e-49,7.735945600781303e-71,1.882636076582362e-40,2.138427278731748e-59,4.551442641568138e-49,1.8621483904653313e-27,6.054559423291857e-96,6.342180469629658e-39,5.680232884965355e-64,2.2151838434325558e-68,1.0649366323736396e-99,2.93528610627202e-14,1.9785260207282453e-76,8.483590577520845e-10
6.012901447738076e-14,0.05820194281292722,0.0,0.0014451533046053117,0.031075110263184432,0.31940968187635516,0.35048479213950695,0.20701222018021495,0.0920181946052663,0.0,3.930006371097216e-42,3.238366883461019e-14,7.860012043224297e-42,0.0,4.0158259083621875e-87,9.753765222473551e-49,1.2640218894333347e-70,2.2914880237870352e-40,2.8715331010014225e-59,6.111789880609647e-49,2.0544231333661583e-27,9.89291425037708e-96,6.997037577999852e-39,7.627557370222049e-64,3.6195241083789858e-68,1.958223617931649e-99,3.238366883461225e-14,2.9310154180453413e-76,9.35439671547127e-10
7.138403844177368e-14,0.05820194281292722,0.0,0.0014451531307325268,0.031075110263184432,0.31940968187635516,0.3504847921395009,0.20701222018021495,0.09201819443139352,0.0,6.575601734979773e-42,3.8445284378393825e-14,1.3151202300457817e-41,0.0,1.3421014172911307e-86,1.6280980794436722e-48,2.9816754053258895e-70,3.2296215873721514e-40,4.804587132443956e-59,1.0226114756029767e-48,2.4389726191677997e-27,2.3336235362665077e-95,8.306751792071124e-39,1.276226416479887e-63,8.538036848897839e-68,5.725943212098985e-99,3.844528437839625e-14,5.82177307030306e-76,1.1093124564678939e-09
8.26390624061666e-14,0.05820194281292722,0.0,0.0014451529572436245,0.031075110263184432,0.31940968187635516,0.35048479213949485,0.20701222018021495,0.09201819425790461,0.0,1.0201957437468972e-41,4.4506899922177345e-14,2.0403913060471785e-41,0.0,3.743085263319562e-86,2.5215909691516547e-48,6.200561107218552e-70,4.328328042689965e-40,7.454252159016172e-59,1.5865679172251307e-48,2.8235221049694258e-27,4.85290728139291e-95,9.616466002590112e-39,1.9800480786782651e-63,1.77553493610783e-67,1.4343597763292458e-98,4.4506899922180166e-14,1.0456238177812266e-75,1.2828013588090905e-09
9.389408637055952e-14,0.05820194281292722,0.0,0.0014451527841377574,0.031075110263184432,0.31940968187635516,0.3504847921394888,0.20701222018021495,0.09201819408479875,0.0,1.4963710551509223e-41,5.0568515465960745e-14,2.992741844165207e-41,0.0,9.126585249791891e-86,3.6936552008833766e-48,1.1738768547316734e-69,5.587607389139269e-40,1.0933516667675069e-58,2.3270968565771067e-48,3.2080715907710353e-27,9.187428507280482e-95,1.0926180209564637e-38,2.904233477645394e-63,3.361407777444052e-67,3.2005732916053066e-98,5.0568515465963964e-14,1.7425164977743567e-75,1.4559072261290138e-09
1.0514911033495244e-13,0.05820194281292722,0.0,0.0014451526114140792,0.031075110263184432,0.31940968187635516,0.35048479213948275,0.20701222018021495,0.09201819391207508,0.0,2.101549784608151e-41,5.663013100974407e-14,4.2030991954457787e-41,0.0,2.0096197593596433e-85,5.182090709849082e-48,2.0669910000880142e-69,7.007459626120878e-40,1.5355368923281054e-58,3.2682467900374e-48,3.592621076572629e-27,1.6177460808125716e-94,1.2235894413002507e-38,4.0787953084145434e-63,5.918853410772446e-67,6.535157013357018e-98,5.663013100974767e-14,2.740564849659567e-75,1.6286309041129375e-09
1.2765915826373828e-13,0.05820194281292722,0.0,0.0014451522671099178,0.031075110263184432,0.31940968187635516,0.35048479213947065,0.20701222018021495,0.09201819356777091,0.0,3.760771652971206e-41,6.875336209731037e-14,7.521542637071467e-41,0.0,7.906013533669179e-85,9.25927395025438e-48,5.457166203094551e-69,1.0328882769295365e-39,2.747878569926708e-58,5.848602765876584e-48,4.361720048175768e-27,4.2710971562412587e-94,1.4855322809299419e-38,7.299097973553217e-63,1.5626678534148715e-66,2.25829460596768e-97,6.875336209731475e-14,5.954134870463778e-75,1.972935065461178e-09
1.5016920619252413e-13,0.05820194281292722,0.0,0.0014451519243244124,0.031075110263184432,0.31940968187635516,0.35048479213945855,0.20701222018021495,0.0920181932249854,0.0,6.121569722514689e-41,8.087659318487627e-14,1.2243138356279382e-40,0.0,2.466506769591268e-84,1.5055537626156961e-47,1.2294983643182629e-68,1.4292597467461742e-39,4.4728400995896546e-58,9.52002219606159e-48,5.130819019778842e-27,9.62278033287042e-94,1.7474751191542942e-38,1.1881055612951789e-62,3.520690101320917e-66,6.389538736285543e-97,8.087659318488141e-14,1.1400684799360752e-74,2.3157205710121955e-09
1.7267925412130997e-13,0.05820194281292722,0.0,0.0014451515830508643,0.031075110263184432,0.31940968187635516,0.35048479213944644,0.20701222018021495,0.09201819288371185,0.0,9.307652262766764e-41,9.299982427244175e-14,1.8615302870123755e-40,0.0,6.528485960814665e-84,2.2873278418757617e-47,2.471163302455667e-68,1.889860371590017e-39,6.800811256109669e-58,1.4474891269940643e-47,5.899917991381854e-27,1.934079478437544e-93,2.0094179559794912e-38,1.8064767563327036e-62,7.076223541426118e-66,1.565611953073768e-96,9.299982427244767e-14,1.9932705015769726e-74,2.6569941192363106e-09
1.951893020500958e-13,0.05820194281292722,0.0,0.0014451512432826041,0.031075110263184432,0.31940968187635516,0.35048479213943434,0.20701222018021495,0.09201819254394358,0.0,1.3442727640052268e-40,1.0512305536000679e-13,2.688545288925214e-40,0.0,1.531892506580503e-83,3.301489324587048e-47,4.5581316386741015e-68,2.414690150992199e-39,9.82218188500577e-58,2.0905596327396308e-47,6.669016962984799e-27,3.5674667069476843e-93,2.2713607914116882e-38,2.609033334926351e-62,1.3052303263372348e-65,3.4470667958384543e-96,1.0512305536001347e-13,3.2540825653172725e-74,2.9967623790635887e-09
2.1769934997888165e-13,0.05820194281292722,0.0,0.0014451509050129932,0.031075110263184432,0.31940968187635516,0.35048479213942224,0.20701222018021495,0.09201819220567398,0.0,1.865050429194761e-40,1.1724628644757144e-13,3.730100526681524e-40,0.0,3.2761067647978583e-83,4.57827791994797e-47,7.863520474492054e-68,3.0037490844869566e-39,1.3627341883858268e-57,2.900452381911874e-47,7.43811593458768e-27,6.154464070451468e-93,2.5333036254570136e-38,3.6197852633634257e-62,2.251735981068865e-65,6.985235087105988e-96,1.1724628644757888e-13,5.035381707971251e-74,3.3350319900156856e-09
2.402093979076675e-13,0.05820194281292722,0.0,0.0014451505682354213,0.031075110263184432,0.31940968187635516,0.35048479213941014,0.20701222018021495,0.09201819186889643,0.0,2.5054690658748302e-40,1.2936951753513563e-13,5.010937686140191e-40,0.0,6.505343128932765e-83,6.147933337821644e-47,1.2857209778858593e-67,3.657037171611619e-39,1.8306681152234213e-57,3.896406020002673e-47,8.207214906190498e-27,1.006282853378336e-92,2.795246458121568e-38,4.862742508458955e-62,3.6816906910449434e-65,1.324260875607281e-95,1.2936951753514386e-13,7.463859012576314e-74,3.6718095623308424e-09
2.852294937652392e-13,0.05820194281292722,0.0,0.0014451498991300972,0.031075110263184432,0.31940968187635516,0.3504847921393859,0.20701222018021495,0.0920181911997911,0.0,4.1947126295086575e-40,1.5361597971026282e-13,8.389424512967924e-40,0.0,2.160932911780519e-82,1.0286803479787087e-46,3.033691058843238e-67,5.156300804915371e-39,3.0649457093514837e-57,6.523450544415825e-47,9.745412849395942e-27,2.3743507832340466e-92,3.319132119332638e-38,8.141312815271852e-62,8.687045738562942e-65,4.076030734329872e-95,1.5361597971027257e-13,1.4838182649225342e-73,4.340914886326482e-09
3.3024958962281086e-13,0.05820194281292722,0.0,0.001445149235914331,0.031075110263184432,0.31940968187635516,0.3504847921393616,0.20701222018021495,0.09201819053657531,0.0,6.51097017389674e-40,1.7786244188538832e-13,1.3021939189786783e-39,0.0,6.020702833796505e-82,1.5960017348120263e-46,6.311132202348356e-67,6.912481047263437e-39,4.757362866246294e-57,1.0125602318210645e-46,1.1283610792601129e-26,4.9394767028942814e-92,3.843017775093173e-38,1.2636823925358638e-61,1.807208114959085e-64,1.0701695433959518e-94,1.7786244188539965e-13,2.6666863153029146e-73,5.004130652119211e-09
3.7526968548038254e-13,0.05820194281292722,0.0,0.001445148578536283,0.031075110263184432,0.31940968187635516,0.35048479213933736,0.20701222018021495,0.09201818987919727,0.0,9.553208411203705e-40,2.0210890406051215e-13,1.9106415123324312e-39,0.0,1.4711249701106536e-81,2.340949252377423e-46,1.1955387517632567e-66,8.925577895064222e-39,6.980231476282246e-57,1.485677044300406e-46,1.2821808735806057e-26,9.357017059623583e-92,4.366903425451024e-38,1.854135549546553e-61,3.423455190839479e-64,2.493460901986531e-94,2.02108904060525e-13,4.446073510019663e-73,5.661508700425265e-09
4.202897813379542e-13,0.05820194281292722,0.0,0.0014451479269445677,0.031075110263184432,0.31940968187635516,0.3504847921393131,0.20701222018021495,0.09201818922760555,0.0,1.3420394067683533e-39,2.2635536623563431e-13,2.6840785748486797e-39,0.0,3.24810662339956e-81,3.287714662214299e-46,2.1065266093434102e-66,1.119559134477395e-38,9.805863440128371e-57,2.0870864042324187e-46,1.4360006679010726e-26,1.6486967791348003e-91,4.890789070453617e-38,2.6046987209683813e-61,6.0320928237105015e-64,5.294642416361731e-94,2.2635536623564868e-13,6.995165815725942e-73,6.313100415658393e-09
4.653098771955259e-13,0.05820194281292722,0.0,0.001445147281088253,0.031075110263184432,0.31940968187635516,0.35048479213928885,0.20701222018021495,0.09201818858174925,0.0,1.821149387841201e-39,2.5060182841075476e-13,3.6422984517824093e-39,0.0,6.616572853548394e-81,4.4604897280185295e-46,3.5036624090610365e-66,1.3722521392896106e-38,1.3306570664899491e-56,2.8321792253418452e-46,1.5898204622215144e-26,2.7421812293648707e-91,5.414674710147967e-38,3.5345798769226336e-61,1.0032828305215184e-63,1.043882906341284e-93,2.506018284107707e-13,1.0509251737529781e-72,6.958956729934682e-09
5.103299730530975e-13,0.05820194281292722,0.0,0.0014451466409168565,0.031075110263184432,0.31940968187635516,0.3504847921392646,0.20701222018021495,0.09201818794157786,0.0,2.4025474574382686e-39,2.7484829058587357e-13,4.80509448757216e-39,0.0,1.2622642822204782e-80,5.883466212488156e-46,5.559804887667882e-66,1.6506368035980897e-38,1.7554665054727643e-56,3.73634642071857e-46,1.74364025654193e-26,4.3514450030444593e-91,5.938560344580668e-38,4.662986986738262e-61,1.5920647447201294e-63,1.936882972252504e-93,2.7484829058589104e-13,1.5205722346079297e-72,7.599128127050719e-09
5.553500689106692e-13,0.05820194281292722,0.0,0.0014451460063803375,0.031075110263184432,0.31940968187635516,0.35048479213924033,0.20701222018021495,0.09201818730704131,0.0,3.0961302879987235e-39,2.990947527609907e-13,6.192260025336098e-39,0.0,2.2803240802579666e-80,7.580835876707475e-46,8.484656107663371e-66,1.9547131270624705e-38,2.262245850892107e-56,4.814978902425779e-46,1.8974600508623207e-26,6.640613916371169e-91,6.462445973797911e-38,6.009128018462866e-61,2.4296037961641796e-63,3.4163252388525945e-93,2.990947527610097e-13,2.1324071297691054e-72,8.233664646435508e-09
6.003701647682409e-13,0.05820194281292722,0.0,0.0014451453774290963,0.031075110263184432,0.31940968187635516,0.3504847921392161,0.20701222018021495,0.09201818667809009,0.0,3.911794551866741e-39,3.233412149361061e-13,7.823588408002405e-39,0.0,3.934159128510231e-80,9.57679048152863e-46,1.2528326911765332e-65,2.2844811093469547e-38,2.8582262926093894e-56,6.0834675823789304e-46,2.051279845182685e-26,9.805440199851937e-91,6.986331597845475e-38,7.592210939959656e-61,3.5875199235777626e-63,5.772610834450321e-93,3.233412149361267e-13,2.912589485270933e-72,8.8626158870665e-09
6.453902606258126e-13,0.05820194281292722,0.0,0.001445144754013972,0.031075110263184432,0.31940968187635516,0.3504847921391918,0.20701222018021495,0.09201818605467497,0.0,4.859436921668669e-39,3.4758767711121984e-13,9.718872979063602e-39,0.0,6.525278116462626e-80,1.1895521788493541e-45,1.7984899237827856e-65,2.639940750120253e-38,3.550639020692199e-56,7.557203372932297e-46,2.2050996395030238e-26,1.4076090585249764e-90,7.510217216768736e-38,9.431443719639467e-61,5.150024311578369e-63,9.401099514392172e-93,3.4758767711124195e-13,3.889489189711493e-72,9.486031011345963e-09
6.904103564833843e-13,0.05820194281292722,0.0,0.0014451441360862343,0.031075110263184432,0.31940968187635516,0.35048479213916756,0.20701222018021495,0.09201818543674721,0.0,5.948954070193732e-39,3.7183413928633193e-13,1.189790708233798e-38,0.0,1.0460199773480425e-79,1.4561221559542332e-45,2.51959893709927e-65,3.0210920490555255e-38,4.346715225327129e-56,9.251577186693457e-46,2.3589194338233367e-26,1.9719935125723747e-90,8.034102830612672e-38,1.1546034326229236e-60,7.21493973729677e-63,1.4828268383304175e-92,3.7183413928635556e-13,5.093686396665835e-72,1.0103958748941348e-08
7.35430452340956e-13,0.05820194281292722,0.0,0.0014451435235975827,0.031075110263184432,0.31940968187635516,0.3504847921391433,0.20701222018021495,0.09201818482425858,0.0,7.190242670156927e-39,3.9608060146144236e-13,1.4380484061495346e-38,0.0,1.627579770581986e-79,1.7598081556433714e-45,3.45543131096843e-65,3.4279350058303416e-38,5.253686096646532e-56,1.1181979936154549e-45,2.5127392281436238e-26,2.704433751352131e-90,8.557988439421872e-38,1.3955190728311785e-60,9.894721464906397e-63,2.2741884684574825e-92,3.960806014614675e-13,6.557971527031057e-72,1.0716447400593592e-08
7.804505481985276e-13,0.05820194281292722,0.0,0.0014451429165001416,0.031075110263184432,0.31940968187635516,0.35048479213911904,0.20701222018021495,0.09201818421716113,0.0,8.593199394160114e-39,4.2032706363655107e-13,1.718639725997926e-38,0.0,2.4668427089325454e-79,2.103029354064987e-45,4.650725124392091e-65,3.860469620126616e-38,6.278782824700098e-56,1.3363802533631754e-45,2.6665590224638856e-26,3.6399445641766937e-90,9.08187404324052e-38,1.6678120894250356e-60,1.3317478229460002e-62,3.4025475450101306e-92,4.2032706363657777e-13,8.317345271198914e-72,1.132354484189355e-08
8.254706440560993e-13,0.05820194281292722,0.0,0.0014451423147464565,0.031075110263184432,0.31940968187635516,0.3504847921390948,0.20701222018021495,0.09201818361540745,0.0,1.0167720914794984e-38,4.445735258116581e-13,2.0335440021212936e-38,0.0,3.6527101454144856e-79,2.4882049273648183e-45,6.156041419718945e-65,4.318695891630563e-38,7.429236599530078e-56,1.5812435891425443e-45,2.8203788167841216e-26,4.81809815112608e-90,9.60575964211242e-38,1.973403279238841e-60,1.7627992981084347e-62,4.9797385783573534e-92,4.445735258116864e-13,1.0409018591189116e-71,1.1925298527024968e-08
8.70490739913671e-13,0.05820194281292722,0.0,0.001445141718289491,0.031075110263184432,0.31940968187635516,0.3504847921390705,0.20701222018021495,0.09201818301895047,0.0,1.1923703904705838e-38,4.688199879867634e-13,2.38474056887248e-38,0.0,5.2970987422559535e-79,2.917754051701466e-45,8.028120615891423e-65,4.802613820032645e-38,8.712278611217169e-56,1.854327092191781e-45,2.974198611104332e-26,6.28330307382408e-90,1.0129645236080987e-37,2.3142134391171494e-60,2.29887434831789e-62,7.145471695906115e-92,4.688199879867932e-13,1.287241272286099e-71,1.2521755492473592e-08
9.155108357712427e-13,0.05820194281292722,0.0,0.0014451411270826227,0.031075110263184432,0.31940968187635516,0.35048479213904626,0.20701222018021495,0.09201818242774361,0.0,1.3871045036564228e-38,4.930664501618671e-13,2.77420876060978e-38,0.0,7.539148112060272e-79,3.394095903240197e-45,1.0330238942363691e-64,5.312223405027521e-38,1.0135140049861978e-55,2.1571698537533414e-45,3.128018405424516e-26,8.085083222358682e-90,1.0653530825189251e-37,2.6921633659098035e-60,2.958092296968091e-62,1.0072243048282755e-91,4.930664501618985e-13,1.5749159178181932e-71,1.3112962360703371e-08
9.605309316288143e-13,0.05820194281292722,0.0,0.0014451405410796398,0.031075110263184432,0.31940968187635516,0.350484792139022,0.20701222018021495,0.0920181818417406,0.0,1.601964098302676e-38,5.173129123369692e-13,3.2039279116884953e-38,0.0,1.0549912822530767e-78,3.919649658142629e-45,1.3132564907387701e-64,5.847524646313995e-38,1.170505210555417e-55,2.4913109650673574e-45,3.2818381997446747e-26,1.0278356809066859e-89,1.1177416409479873e-37,3.109173856463737e-60,3.7605460900618825e-62,1.39707902224657e-91,5.17312912337002e-13,1.90830997474778e-71,1.3698965343800611e-08
1e-12,0.05820194281292722,0.0,0.0014451400315763038,0.031075110263184432,0.31940968187635516,0.35048479213900074,0.20701222018021495,0.09201818133223728,0.0,1.8076681815786744e-38,5.385697589766561e-13,3.6153360416550526e-38,0.0,1.3985044206714004e-78,4.4227945637363684e-45,1.6061743514946366e-64,6.337957892911551e-38,1.3208067694742819e-55,2.811213788587221e-45,3.4166918437278004e-26,1.2570913123180224e-89,1.163670631933563e-37,3.5084148622799507e-60,4.599324490129825e-62,1.838804358880353e-91,5.385697589766904e-13,2.241834638129736e-71,1.4208468679703864e-08
1.0055510274863859e-12,0.05820194281292722,0.0,0.0014451399602347366,0.031075110263184432,0.31940968187635516,0.35048479213899775,0.20701222018021495,0.09201818126089571,0.0,1.8379388416730061e-38,5.415593745120695e-13,3.675877356459937e-38,0.0,1.4537565103202794e-78,4.496834492565498e-45,1.6512515770434135e-64,6.40851754359497e-38,1.3429245968368842e-55,2.858289517370853e-45,3.4356579940648085e-26,1.292371536552129e-89,1.1701301988995125e-37,3.5671657076220133e-60,4.728404372938027e-62,1.9096121248509905e-91,5.415593745121039e-13,2.292028650164427e-71,1.4279810247086381e-08
1.0505711233439574e-12,0.05820194281292722,0.0,0.001445139384502511,0.031075110263184432,0.31940968187635516,0.3504847921389735,0.20701222018021495,0.09201818068516349,0.0,2.0960184010309894e-38,5.658058366871681e-13,4.192036429275239e-38,0.0,1.97531347571956e-78,5.128069582665333e-45,2.0555113999141406e-64,6.9952020965774e-38,1.5314952828380429e-55,3.259644601900718e-45,3.589477788384916e-26,1.6087702727373536e-89,1.2225187563776921e-37,4.068059716227515e-60,5.886013562554984e-62,2.575414598087777e-91,5.658058366872041e-13,2.730898179435065e-71,1.4855542472697028e-08
1.095591219201529e-12,0.05820194281292722,0.0,0.0014451388138379605,0.031075110263184432,0.31940968187635516,0.35048479213894923,0.20701222018021495,0.09201818011449893,0.0,2.377192443641167e-38,5.900522988622651e-13,4.754384464487466e-38,0.0,2.6496812781054485e-78,5.815774104601028e-45,2.5353343717732996e-64,7.607578304972239e-38,1.736940387567043e-55,3.6969153098953446e-45,3.7432975827049976e-26,1.9843094012485496e-89,1.2749073133866794e-37,4.6137766791250005e-60,7.259999917319026e-62,3.4308938631219785e-91,5.900522988623025e-13,3.2299658264261756e-71,1.5426207023133027e-08
1.1406113150591006e-12,0.05820194281292722,0.0,0.0014451382481964793,0.031075110263184432,0.31940968187635516,0.35048479213892497,0.20701222018021495,0.09201817954885744,0.0,2.682450636768531e-38,6.142987610373603e-13,5.364900796450587e-38,0.0,3.5124845104574726e-78,6.562367234532577e-45,3.100850715967145e-64,8.245646168494391e-38,1.959983030032363e-55,4.171640732593821e-45,3.8971173770250534e-26,2.4269174602342438e-89,1.327295869930592e-37,5.206237393160103e-60,8.879371608112961e-62,4.5190660120788863e-91,6.142987610373993e-13,3.794499883727175e-71,1.599184850477657e-08
1.1856314109166722e-12,0.05820194281292722,0.0,0.0014451376875338525,0.031075110263184432,0.31940968187635516,0.3504847921389007,0.20701222018021495,0.09201817898819484,0.0,3.012782647677776e-38,6.38545223212454e-13,6.025564759517974e-38,0.0,4.605704281913053e-78,7.370268148619258e-45,3.7630581126429886e-64,8.909405686862666e-38,2.201346329242263e-55,4.6853599612347776e-45,4.0509371713450845e-26,2.945201912821978e-89,1.379684426013511e-37,5.847362655177865e-60,1.0775620791064048e-61,5.89041688716542e-91,6.385452232124945e-13,4.429989672873345e-71,1.6552511131378224e-08
1.2306515067742438e-12,0.05820194281292722,0.0,0.0014451371318062564,0.031075110263184432,0.31940968187635516,0.35048479213887646,0.20701222018021495,0.09201817843246722,0.0,3.369178143633246e-38,6.627916853875459e-13,6.738355688042298e-38,0.0,5.978493529333943e-78,8.241896023019488e-45,4.5338573446755054e-64,9.598856859799736e-38,2.46175340420475e-55,5.239612087056296e-45,4.204756965665089e-26,3.5484770457700234e-89,1.432072981639481e-37,6.53907326202266e-60,1.2982825680440055e-61,7.603834869282744e-91,6.627916853875879e-13,5.1421455445679386e-71,1.710823872751294e-08
