Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211)
3.45294789483992e-12,0.05003979878925138,0.0,0.0012424053931286432,0.031075110263184432,0.3194096647515335,0.3504847785350235,0.20701220897153924,0.09201815466790007,0.0,1.1933006827209831e-42,1.1012474827698971e-14,2.386601352041344e-42,0.0,5.805832721174411e-86,2.6902813310090195e-50,2.780341594224882e-71,2.9176780537148446e-42,6.242973806105633e-63,2.019547791032702e-50,3.443946998708469e-30,3.432291653111452e-101,5.3093742140491526e-43,2.1788660561210993e-68,2.3252560904705495e-68,3.620565776856012e-101,1.1012474827698973e-14,6.996761254162638e-81,4.087280587681141e-08,1.712482156277516e-08,6.925533566273748e-49,1.3604505189287177e-08,1.1208675840386751e-08
3.5381274034605995e-12,0.05003979878925138,0.0,0.001242403553947966,0.031075110263184432,0.31940966432911233,0.35048477819944135,0.2070122086965614,0.09201815386170033,0.0,1.2838084086909036e-42,1.1284137535748687e-14,2.5676168029647937e-42,0.0,6.885704283585954e-86,2.894311660524359e-50,3.1406198879278102e-71,3.0634038259718173e-42,6.716481756274716e-63,2.1727234996646805e-50,3.5289044651623945e-30,3.877049942586751e-101,5.440349010314109e-43,2.344125503296384e-68,2.626564087629927e-68,4.292920450805828e-101,1.1284137535748688e-14,7.713134449600368e-81,4.167900560607754e-08,1.7547242754957186e-08,7.271427211032235e-49,1.3940087090138514e-08,1.1483653695403769e-08
3.623306912081279e-12,0.05003979878925138,0.0,0.001242401723193907,0.031075110263184432,0.31940966390669223,0.35048477786386023,0.20701220842165666,0.09201815306385192,0.0,1.3787806547302968e-42,1.1555800243538291e-14,2.7575612939770536e-42,0.0,8.133355164370882e-86,3.108405420689139e-50,3.537314387858486e-71,3.212680652751635e-42,7.213346670802837e-63,2.333454983400753e-50,3.613861931503481e-30,4.3667634951688826e-101,5.571323796533449e-43,2.517536786182746e-68,2.9583276842768273e-68,5.069577752299717e-101,1.1555800243538291e-14,8.483158861833208e-81,4.247685403579838e-08,1.7969662800020775e-08,7.625749079430857e-49,1.4275667935932512e-08,1.1758558433596043e-08
3.708486420701959e-12,0.05003979878925138,0.0,0.0012423999007799415,0.031075110263184432,0.31940966348427335,0.35048477752828017,0.207012208146825,0.0920181522742683,0.0,1.4783249030067473e-42,1.1827462951067786e-14,2.9566497894120845e-42,0.0,9.569969233746122e-86,3.3328048653991993e-50,3.973118528932112e-71,3.365508534001478e-42,7.734130862560999e-63,2.5019241455728983e-50,3.698819397731759e-30,4.9047573146569344e-101,5.702298572723966e-43,2.699296158114829e-68,3.32279945280328e-68,5.96368714310099e-101,1.1827462951067786e-14,9.309448629576589e-81,4.326643766529268e-08,1.839208170081783e-08,7.988499148378811e-49,1.4611247728935457e-08,1.2033390076171682e-08
3.793665929322639e-12,0.05003979878925138,0.0,0.0012423980866204387,0.031075110263184432,0.31940966306185564,0.35048477719270116,0.20701220787206648,0.09201815149286384,0.0,1.582548635687531e-42,1.2099125658337166e-14,3.165097253603232e-42,0.0,1.1218818249741946e-85,3.5677522485489865e-50,4.450855396984531e-71,3.521887469669345e-42,8.279396644417968e-63,2.678312889512477e-50,3.783776863847257e-30,5.49451645677338e-101,5.8332733389022825e-43,2.889599872426496e-68,3.722340395115868e-68,6.989692192366298e-101,1.209912565833717e-14,1.0194680078906382e-80,4.404784209795568e-08,1.8814499460170993e-08,8.35967739493139e-49,1.4946826471390384e-08,1.2308148644313934e-08
3.878845437943319e-12,0.05003979878925138,0.0,0.0012423962806306567,0.031075110263184432,0.319409662639439,0.3504847768571232,0.20701220759738093,0.09201815071955391,0.0,1.6915593349396145e-42,1.2370788365346444e-14,3.383118650883223e-42,0.0,1.310541254192159e-85,3.8134898240315575e-50,4.9734807767138634e-71,3.6818174597040384e-42,8.849706329240278e-63,2.8628031185502203e-50,3.868734329850006e-30,6.13968979178821e-101,5.964248095084845e-43,3.0886441824508326e-68,4.1594224916805035e-68,8.163423838482927e-101,1.2370788365346445e-14,1.114159172331491e-80,4.482115205053863e-08,1.9236916080873907e-08,8.739283796287918e-49,1.5282404165517326e-08,1.2582834159181396e-08
3.964024946563999e-12,0.05003979878925138,0.0,0.0012423944827267292,0.031075110263184432,0.31940966221702355,0.3504847765215463,0.20701220732276843,0.09201814995425459,0.0,1.8054644829296563e-42,1.2642451072095608e-14,3.610928945584165e-42,0.0,1.5257658777328682e-85,4.07025984573858e-50,5.5440861996223895e-71,3.8452985040551555e-42,9.445622229892234e-63,3.0555767360162454e-50,3.953691795740036e-30,6.844093767142916e-101,6.095222841287932e-43,3.2966253415201473e-68,4.636631250567128e-68,9.502198028095862e-101,1.2642451072095611e-14,1.2152984263766696e-80,4.558645136233236e-08,1.9659331565691593e-08,9.127318329789705e-49,1.561798081351353e-08,1.2857446641908195e-08
4.049204455184679e-12,0.05003979878925138,0.0,0.00124239269282566,0.031075110263184432,0.3194096617946091,0.35048477618597046,0.20701220704822898,0.09201814919688295,0.0,1.9243715618240074e-42,1.2914113778584668e-14,3.848743102037554e-42,0.0,1.7706024971334652e-85,4.338304567560324e-50,6.1659019919587496e-71,4.012330602673076e-42,1.0067706659235912e-62,3.2568156452400427e-50,4.0386492615173776e-30,7.611716170074431e-101,6.226197577527654e-43,3.5137396029659673e-68,5.1566682564943715e-68,1.1024917832725914e-100,1.2914113778584673e-14,1.3231720588754163e-80,4.634382300425557e-08,2.008174591736067e-08,9.52378097291802e-49,1.5953556417553692e-08,1.3131986113604226e-08
4.134383963805359e-12,0.05003979878925138,0.0,0.001242390910845311,0.031075110263184432,0.31940966137219595,0.35048477585039556,0.20701220677376247,0.09201814844735687,0.0,2.0483880537887066e-42,1.3185776484813623e-14,4.096776084574262e-42,0.0,2.0483712906057136e-85,4.617866243385679e-50,6.84230032266049e-71,4.1829137555089474e-42,1.0716521930131166e-62,3.4667017495504825e-50,4.12360672718206e-30,8.446719890239076e-101,6.357172303819955e-43,3.740183220119046e-68,5.72235371987423e-68,1.2752180143379515e-100,1.3185776484813625e-14,1.4380725774353319e-80,4.7093349087849095e-08,2.0504159138589682e-08,9.928671703292094e-49,1.6289130979790227e-08,1.3406452595355314e-08
4.219563472426039e-12,0.05003979878925138,0.0,0.001242389136704396,0.031075110263184432,0.31940966094978385,0.35048477551482177,0.207012206499369,0.09201814770559508,0.0,2.1776214409894868e-42,1.345743919078247e-14,4.355242857524549e-42,0.0,2.362683811901906e-85,4.9091871271021325e-50,7.576798251296994e-71,4.3570479625146814e-42,1.139263035543561e-62,3.6854169522758138e-50,4.208564192734113e-30,9.353446682336487e-101,6.488147020180612e-43,3.976152446309359e-68,6.336629025856733e-68,1.4706387043549962e-100,1.3457439190782472e-14,1.5602987084279593e-80,4.783511087417696e-08,2.0926571232059395e-08,1.034199049866717e-48,1.6624704502353446e-08,1.3680846108223438e-08
4.304742981046719e-12,0.05003979878925138,0.0,0.001242387370322469,0.031075110263184432,0.31940966052737285,0.35048477517924903,0.20701220622504843,0.09201814697151717,0.0,2.3121792055917722e-42,1.3729101896491214e-14,4.624358385218051e-42,0.0,2.7174617624718266e-85,5.212509472595787e-50,8.373060776012704e-71,4.534733223642934e-42,1.2096594248004646e-62,3.9131431567436627e-50,4.293521658173567e-30,1.0336420928733553e-100,6.619121726625239e-43,4.2218435348661e-68,7.002559283374599e-68,1.6911861961009985e-100,1.3729101896491217e-14,1.6901553969943633e-80,4.856918878263533e-08,2.134898220042307e-08,1.0763737336932542e-48,1.6960276987351846e-08,1.3955166673246911e-08
4.389922489667399e-12,0.05003979878925138,0.0,0.0012423856116199185,0.031075110263184432,0.31940966010496297,0.35048477484367735,0.20701220595080078,0.09201814624504355,0.0,2.4521688297606764e-42,1.4000764601939853e-14,4.904337631983793e-42,0.0,3.1169565531777655e-85,5.5280755337513555e-50,9.2349038814707e-71,4.715969538847103e-42,1.2828975920691436e-62,4.1500622662810355e-50,4.3784791235004515e-30,1.1400353402088261e-100,6.750096423169288e-43,4.477452739117692e-68,7.723335874187873e-68,1.9394970698795603e-100,1.4000764601939858e-14,1.827953807050716e-80,4.929566239967009e-08,2.177139204630675e-08,1.119391219610966e-48,1.729584843687226e-08,1.4229414311440589e-08
4.475101998288079e-12,0.05003979878925138,0.0,0.0012423838605179567,0.031075110263184432,0.3194096596825543,0.3504847745081066,0.20701220567662607,0.09201814552609545,0.0,2.597697795661007e-42,1.427242730712839e-14,5.1953955621501796e-42,0.0,3.565769671834663e-85,5.856127564452156e-50,1.0166297586796593e-70,4.900756908081311e-42,1.3590337686346923e-62,4.396356184214317e-50,4.463436588714796e-30,1.2550145027973543e-100,6.881071109828055e-43,4.743176312391776e-68,8.502279001928539e-68,2.218424744578169e-100,1.4272427307128394e-14,1.974011321293866e-80,5.001461048740417e-08,2.2193800772309566e-08,1.1632515054350225e-48,1.7631418852980163e-08,1.4503589043796042e-08
4.560281506908759e-12,0.05003979878925138,0.0,0.0012423821169386107,0.031075110263184432,0.3194096592601467,0.350484774172537,0.2070122054025242,0.09201814481459497,0.0,2.7488735854572594e-42,1.4544090012056823e-14,5.497747140045e-42,0.0,4.068873872842411e-85,6.19690781858012e-50,1.1171368993522722e-70,5.0890953313003975e-42,1.438124185781983e-62,4.652206813869271e-50,4.5483940538166316e-30,1.3790890647501046e-100,7.012045786616672e-43,5.0192105080152205e-68,9.342840241145087e-68,2.5310525867249435e-100,1.4544090012056826e-14,2.128651541206922e-80,5.072611099217557e-08,2.2616208381003962e-08,1.2079545889934322e-48,1.7966988237719837e-08,1.4777690891281767e-08
4.645461015529439e-12,0.05003979878925138,0.0,0.0012423803808047167,0.031075110263184432,0.3194096588377402,0.3504847738369683,0.20701220512849522,0.09201814411046488,0.0,2.905803681313623e-42,1.4815752716725153e-14,5.811607329995422e-42,0.0,4.631635205177365e-85,6.550658550015788e-50,1.2254405333532723e-70,5.280984808459909e-42,1.5202250747956647e-62,4.91779605857104e-50,4.633351518805988e-30,1.512788277994495e-100,7.143020453550118e-43,5.3057515793141165e-68,1.0248605086347118e-67,2.8807075375845997e-100,1.4815752716725156e-14,2.2922042870648287e-80,5.1430241052986965e-08,2.3038614874936027e-08,1.2535004681268601e-48,1.8302556593114604e-08,1.5051719874843356e-08
4.730640524150119e-12,0.05003979878925138,0.0,0.0012423786520399096,0.031075110263184432,0.3194096584153348,0.3504847735014007,0.20701220485453906,0.09201814341362893,0.0,3.068595565393979e-42,1.5087415421133388e-14,6.137191096327999e-42,0.0,5.259835895010073e-85,6.917622012638307e-50,1.3419857017006416e-70,5.4764253395160867e-42,1.605392666960165e-62,5.193305821644146e-50,4.718308983682895e-30,1.656661538536567e-100,7.273995110643219e-43,5.602995779613781e-68,1.1223295501049888e-67,3.270974268333628e-100,1.508741542113339e-14,2.4650055979399453e-80,5.212707700986763e-08,2.3461020256625748e-08,1.2998891406884443e-48,1.8638123921167045e-08,1.53256760154037e-08
4.815820032770799e-12,0.05003979878925138,0.0,0.0012423769305686143,0.031075110263184432,0.31940965799293053,0.3504847731658342,0.20701220458065575,0.09201814272401156,0.0,3.2373567198618967e-42,1.535907812528152e-14,6.474713403368667e-42,0.0,5.959698099216249e-85,7.29804046032544e-50,1.467234068036501e-70,5.67541692442586e-42,1.6936831935596887e-62,5.478918006412493e-50,4.803266448447381e-30,1.8112787627233588e-100,7.40496975791064e-43,5.9111393622387505e-68,1.2270772466818854e-67,3.7057098733547063e-100,1.5359078125281524e-14,2.6473977317076252e-80,5.2816694412149e-08,2.3883424528567262e-08,1.3471206045436175e-48,1.8973690223859243e-08,1.5599559333863137e-08
4.900999541391479e-12,0.05003979878925138,0.0,0.0012423752163160386,0.031075110263184432,0.31940965757052736,0.3504847728302686,0.20701220430684528,0.09201814204153792,0.0,3.412194626880639e-42,1.5630740829169553e-14,6.824389215442746e-42,0.0,6.737908546048021e-85,7.692156146953554e-50,1.6016642234216677e-70,5.877959563146834e-42,1.7851528858782193e-62,5.774814516199358e-50,4.888223913099478e-30,1.9772307635052721e-100,7.535944395366897e-43,6.230378580512791e-68,1.3395038532314215e-67,4.1890591116903687e-100,1.5630740829169556e-14,2.8397291650517925e-80,5.349916802665427e-08,2.4305827693229152e-08,1.395194857569931e-48,1.9309255503152926e-08,1.5873369851099696e-08
4.986179050012159e-12,0.05003979878925138,0.0,0.0012423735092081652,0.031075110263184432,0.3194096571481253,0.350484772494704,0.2070122040331075,0.09201814136613408,0.0,3.593216768613162e-42,1.5902403532797485e-14,7.186433496874931e-42,0.0,7.601644079232492e-85,8.100211326397631e-50,1.7457719911302384e-70,6.084053255637276e-42,1.8798579751995167e-62,6.081177254327404e-50,4.9731813776392146e-30,2.1551296266984402e-100,7.666919023026365e-43,6.560909687758893e-68,1.4600240362335383e-67,4.725470206695924e-100,1.590240353279749e-14,3.042354593470525e-80,5.4174571845803366e-08,2.4728229753054693e-08,1.4441118976568778e-48,1.9644819760989762e-08,1.6147107587969214e-08
5.071358558632839e-12,0.05003979878925138,0.0,0.0012423718091717423,0.031075110263184432,0.31940965672572436,0.35048477215914053,0.20701220375944254,0.09201814069772685,0.0,3.780530627222107e-42,1.6174066236165327e-14,7.561061211989308e-42,0.0,8.558598121764634e-85,8.52244825253126e-50,1.900070731444214e-70,6.293698001856116e-42,1.9778546928071204e-62,6.398188124118671e-50,5.0581388420666214e-30,2.3456090872470855e-100,7.797893640903259e-43,6.902928937299269e-68,1.5890671286865513e-67,5.319711213931674e-100,1.617406623616533e-14,3.2556349312816275e-80,5.484297909563384e-08,2.5150630710462122e-08,1.4938717227057244e-48,1.9980382999291507e-08,1.642077256530555e-08
5.156538067253519e-12,0.05003979878925138,0.0,0.0012423701161342776,0.031075110263184432,0.3194096563033245,0.350484771823578,0.20701220348585028,0.09201814003624371,0.0,3.9742436848698136e-42,1.6445728939273062e-14,7.948487325109349e-42,0.0,9.61700807566157e-85,8.959109179226645e-50,2.0650916464481525e-70,6.506893801762924e-42,2.0791992699843466e-62,6.726029028894579e-50,5.143096306381728e-30,2.549324905485881e-100,7.928868249011648e-43,7.2566325824553644e-68,1.7270773850115964e-67,5.976886967334413e-100,1.6445728939273066e-14,3.4799373116282134e-80,5.550446224373878e-08,2.5573030567844892e-08,1.5444743306293393e-48,2.0315945219960206e-08,1.6694364803920744e-08
5.241717575874199e-12,0.05003979878925138,0.0,0.0012423684300240285,0.031075110263184432,0.3194096558809258,0.3504847714880166,0.2070122032123308,0.09201813938161295,0.0,4.1744634237183074e-42,1.6717391642120704e-14,8.348926800557891e-42,0.0,1.0785683673945233e-84,9.410436360354595e-50,2.241384084823854e-70,6.72364065531791e-42,2.1839479380142916e-62,7.064881871975927e-50,5.228053770584565e-30,2.7669552434023076e-100,8.059842847365464e-43,7.622216876547839e-68,1.874514235957073e-67,6.702456613708265e-100,1.6717391642120707e-14,3.715635086484281e-80,5.6159093007122396e-08,2.5995429327571937e-08,1.5959197193520236e-48,2.0651506424878466e-08,1.696788432460521e-08
5.326897084494879e-12,0.05003979878925138,0.0,0.0012423667507699967,0.031075110263184432,0.31940965545852806,0.35048477115245613,0.20701220293888398,0.09201813873376358,0.0,4.381297325929308e-42,1.6989054344708255e-14,8.762594602657176e-42,0.0,1.2074036301120463e-84,9.876672049784532e-50,2.429515846645083e-70,6.943938562481917e-42,2.292156928179828e-62,7.414928556682897e-50,5.31301123467516e-30,2.999201040899e-100,8.190817435978482e-43,7.999878072896591e-68,2.0318525435030905e-67,7.502251745574805e-100,1.6989054344708258e-14,3.963107826660297e-80,5.680694235997437e-08,2.641782699198792e-08,1.6482078868093488e-48,2.098706661590958e-08,1.7241331148127906e-08
5.412076593115559e-12,0.05003979878925138,0.0,0.001242365078301918,0.031075110263184432,0.3194096550361315,0.35048477081689666,0.20701220266550982,0.0920181380926254,0.0,4.594852873664226e-42,1.726071704703571e-14,9.189705695728808e-42,0.0,1.349210929841555e-84,1.0358058501384496e-49,2.6300734881723206e-70,7.167787523216394e-42,2.403882471763607e-62,7.776350986335049e-50,5.397968698653545e-30,3.246786392056105e-100,8.321792014864346e-43,8.389812424820734e-68,2.1995828557659114e-67,8.38249514242257e-100,1.7260717047035712e-14,4.222741321808764e-80,5.7448080541363603e-08,2.684022356341348e-08,1.701338830947992e-48,2.132262579489778e-08,1.7514705295236464e-08
5.497256101736239e-12,0.05003979878925138,0.0,0.0012423634125502555,0.031075110263184432,0.31940965461373605,0.3504847704813382,0.2070122023922083,0.09201813745812888,0.0,4.815237549084164e-42,1.753237974910307e-14,9.630475044093791e-42,0.0,1.5050609270052283e-84,1.0854837969021127e-49,2.8436626266475514e-70,7.395187537483415e-42,2.5191808000480603e-62,8.149331064251322e-50,5.482926162519748e-30,3.5104589213936237e-100,8.452766584036548e-43,8.792216185638621e-68,2.3782116619023883e-67,9.349820130395878e-100,1.7532379749103073e-14,4.494927580429815e-80,5.808257706285222e-08,2.7262619044145493e-08,1.755312549725577e-48,2.1658183963668385e-08,1.778800678665744e-08
5.582435610356919e-12,0.05003979878925138,0.0,0.001242361753446193,0.031075110263184432,0.3194096541913416,0.35048477014578083,0.20701220211897947,0.09201813683020521,0.0,5.042558834349912e-42,1.7804042450910336e-14,1.0085117612072497e-41,0.0,1.6760938406812472e-84,1.1367252706559677e-49,3.070908245089082e-70,7.626138605245641e-42,2.638108144315396e-62,8.534050693750042e-50,5.567883626273801e-30,3.790990160133753e-100,8.583741143508454e-43,9.207285608667813e-68,2.5682616470144056e-67,1.041129057046307e-99,1.780404245091034e-14,4.7800648298767786e-80,5.871050071603088e-08,2.7685013436457304e-08,1.810129041110512e-48,2.1993741124028055e-08,1.8061235643096396e-08
5.667615118977599e-12,0.05003979878925138,0.0,0.0012423601009216273,0.031075110263184432,0.3194096537689483,0.3504847698102244,0.20701220184582322,0.09201813620878635,0.0,5.276924211621958e-42,1.807570515245751e-14,1.0553848363984691e-41,0.0,1.8635227843168081e-84,1.1895544967864014e-49,3.312454997086395e-70,7.860640726466336e-42,2.760720735847601e-62,8.93069177814891e-50,5.652841089915733e-30,4.08917592246323e-100,8.714715693293282e-43,9.635216947225126e-68,2.7702719470533152e-67,1.1574421485104073e-99,1.8075705152457512e-14,5.0785575163617614e-80,5.933191957997583e-08,2.8107406742598978e-08,1.8657883030818368e-48,2.2329297277764937e-08,1.8334391885238113e-08
5.752794627598279e-12,0.05003979878925138,0.0,0.001242358454909159,0.031075110263184432,0.31940965334655613,0.350484769474669,0.20701220157273956,0.0920181355938049,0.0,5.518441163060475e-42,1.8347367853744597e-14,1.103688226414952e-41,0.0,2.0686372064241833e-84,1.2439957006796623e-49,3.5689675115950274e-70,8.098693901109342e-42,2.887074805926442e-62,9.339436220765006e-50,5.737798553445572e-30,4.4058366817956685e-100,8.845690233404114e-43,1.0076206454626568e-67,2.9847984037243696e-67,1.284720033355742e-99,1.83473678537446e-14,5.390816304961232e-80,5.994690102862896e-08,2.8529798964797562e-08,1.9222903336290677e-48,2.2664852426648868e-08,1.860747553374676e-08
5.837974136218959e-12,0.05003979878925138,0.0,0.0012423568153420877,0.031075110263184432,0.31940965292416496,0.3504847691391146,0.2070122012997285,0.09201813498519419,0.0,5.767217170825329e-42,1.8619030554771592e-14,1.1534434276885507e-41,0.0,2.292806437886552e-84,1.300073107721859e-49,3.841130697731503e-70,8.34029812913907e-42,3.017226585833464e-62,9.760465924914798e-50,5.822756016863351e-30,4.741817947033891e-100,8.976664763853896e-43,1.0530450384187412e-67,3.2124138193911616e-67,1.4238108945666665e-99,1.8619030554771595e-14,5.7172580796215896e-80,6.055551173810115e-08,2.8952190105257265e-08,1.979635130752044e-48,2.3000406572431597e-08,1.8880486609266028e-08
5.923153644839639e-12,0.05003979878925138,0.0,0.001242355182154403,0.031075110263184432,0.3194096525017749,0.35048476880356116,0.20701220102678997,0.09201813438288824,0.0,6.023359717076081e-42,1.8890693255538496e-14,1.2046719366510558e-41,0.0,2.537483347500284e-84,1.3578109432989617e-49,4.1296500495682716e-70,8.585453410520509e-42,3.1512323068499886e-62,1.0193962793914125e-49,5.907713480169097e-30,5.09799063883226e-100,9.107639284655443e-43,1.0998144989222129e-67,3.453708211980049e-67,1.5756146124366203e-99,1.88906932555385e-14,6.058305943164753e-80,6.115781769390023e-08,2.9374580166159755e-08,2.037822692460776e-48,2.3335959716846916e-08,1.915342513241931e-08
6.008333153460319e-12,0.05003979878925138,0.0,0.0012423535552807796,0.031075110263184432,0.3194096520793859,0.35048476846800874,0.20701220075392396,0.09201813378682173,0.0,6.28697628397198e-42,1.916235595604531e-14,1.257395249734197e-41,0.0,2.8042081073803986e-84,1.4172334327968019e-49,4.435251950928697e-70,8.834159745219194e-42,3.2891482002571196e-62,1.0640108731078218e-49,5.9926709433628404e-30,5.47525146585901e-100,9.23861379582144e-43,1.1479486523044438e-67,3.709289069884588e-67,1.741085092684655e-99,1.9162355956045313e-14,6.41438921729373e-80,6.175388419808382e-08,2.979696914966436e-08,2.096853016775302e-48,2.3671511861610892e-08,1.942629112380986e-08
6.093512662080999e-12,0.05003979878925138,0.0,0.001242351934656566,0.031075110263184432,0.31940965165699803,0.3504847681324573,0.2070122004811305,0.09201813319693006,0.0,6.558174353671963e-42,1.9434018656292043e-14,1.311634863369642e-41,0.0,3.094612069855879e-84,1.4783648016010717e-49,4.7586839801820763e-70,9.086417133201219e-42,3.431030497335739e-62,1.1099085639721684e-49,6.077628406444611e-30,5.874523301058569e-100,9.369588297364432e-43,1.197467123896727e-67,3.9797816068699614e-67,1.921232663443908e-99,1.9434018656292046e-14,6.785943442598206e-80,6.234377587633835e-08,3.0219357057908326e-08,2.1567261017255363e-48,2.4007063008422037e-08,1.9699084604020932e-08
6.178692170701679e-12,0.05003979878925138,0.0,0.0012423503202177817,0.031075110263184432,0.3194096512346112,0.3504847677969069,0.2070122002084095,0.09201813261314926,0.0,6.837061408334667e-42,1.9705681356278678e-14,1.367412273988996e-41,0.0,3.4104217574815726e-84,1.5412292750973255e-49,5.100715215038692e-70,9.342225574433207e-42,3.5769354293665057e-62,1.1571075423158506e-49,6.1625858694144405e-30,6.296755557913882e-100,9.500562789296842e-43,1.2483895390302805e-67,4.2658290169774073e-67,2.1171265421260244e-99,1.970568135627868e-14,7.173410378560108e-80,6.292755668498465e-08,3.0641743893007e-08,2.2174419453511293e-48,2.4342613158961476e-08,1.997180559361598e-08
6.263871679322359e-12,0.05003979878925138,0.0,0.0012423487119011096,0.031075110263184432,0.3194096508122254,0.3504847674613575,0.207012199935761,0.092018132035416,0.0,7.123744930118413e-42,1.997734405600523e-14,1.4247489780238029e-41,0.0,3.7534629677933547e-84,1.605851078670978e-49,5.462136537344893e-70,9.60158506888233e-42,3.7269192276298604e-62,1.205625998470206e-49,6.247543332272356e-30,6.742924566708733e-100,9.631537271630956e-43,1.3007355230362432e-67,4.568092729428637e-67,2.3298973731655216e-99,1.9977344056005233e-14,7.577238003559204e-80,6.350528991791076e-08,3.1064129657054115e-08,2.279000545701322e-48,2.4678162314893137e-08,2.0244454113138735e-08
6.349051187943039e-12,0.05003979878925138,0.0,0.0012423471096438862,0.031075110263184432,0.31940965038984076,0.35048476712580906,0.20701219966318493,0.09201813146366773,0.0,7.418332401181214e-42,2.02490067554717e-14,1.4836664719055454e-41,0.0,4.125664994433266e-84,1.672254437707305e-49,5.843760937878211e-70,9.86449561651627e-42,3.881038123406022e-62,1.2554821227665102e-49,6.332500795018389e-30,7.21403395079005e-100,9.762511744378949e-43,1.3545247012456787e-67,4.887252663530269e-67,2.5607398376481096e-99,2.0249006755471703e-14,7.997880514878657e-80,6.407703821343325e-08,3.1486514352121946e-08,2.3414019008348076e-48,2.5013710477863942e-08,2.0517030183113436e-08
6.434230696563719e-12,0.05003979878925138,0.0,0.0012423455133840978,0.031075110263184432,0.31940964996745713,0.35048476679026164,0.20701219939068127,0.09201813089784236,0.0,7.72093130368078e-42,2.0520669454678082e-14,1.5441862520656433e-41,0.0,4.529064966271339e-84,1.740463577591445e-49,6.246423821142516e-70,1.0130957217303236e-41,4.039348347974987e-62,1.3066941055359757e-49,6.417458257652567e-30,7.711115002830229e-100,9.893486207552848e-43,1.4097766989895718e-67,5.224007483578238e-67,2.8109153358269595e-99,2.0520669454678086e-14,8.435798328710625e-80,6.464286356108753e-08,3.1908897980261616e-08,2.404646008819592e-48,2.5349257649503974e-08,2.078953382404496e-08
6.519410205184399e-12,0.05003979878925138,0.0,0.0012423439230603728,0.031075110263184432,0.31940964954507456,0.3504847664547152,0.20701219911825008,0.09201813033787863,0.0,8.031649119774506e-42,2.079233215362438e-14,1.6063298149354563e-41,0.0,4.965812306150798e-84,1.8105027237083963e-49,6.670983310163197e-70,1.0400969871211942e-41,4.201906132616536e-62,1.3592801371097544e-49,6.502415720174925e-30,8.235227061089446e-100,1.0024460661164574e-42,1.4665111415988316e-67,5.579074853762227e-67,3.0817547435309258e-99,2.0792332153624384e-14,8.891458080161832e-80,6.520282730834724e-08,3.233128054350323e-08,2.468732867732856e-48,2.5684803831426628e-08,2.106196505641893e-08
6.604589713805079e-12,0.05003979878925138,0.0,0.0012423423386119755,0.031075110263184432,0.31940964912269304,0.3504847661191697,0.2070121988458912,0.09201812978371578,0.0,8.350593331619481e-42,2.1063994852310595e-14,1.6701186569462805e-41,0.0,5.438173310883354e-84,1.882396101443018e-49,7.118320551282366e-70,1.0674533578211607e-41,4.368767708610221e-62,1.4132584078189365e-49,6.587373182585486e-30,8.787457885677949e-100,1.0155435105225912e-42,1.52474765440429e-67,5.953191693070072e-67,3.3746612434687142e-99,2.1063994852310598e-14,9.365332623259137e-80,6.575699016727493e-08,3.275366204385614e-08,2.5336624756608245e-48,2.6020349025228826e-08,2.1334323900701906e-08
6.689769222425759e-12,0.05003979878925138,0.0,0.0012423407599787984,0.031075110263184432,0.3194096487003126,0.3504847657836252,0.2070121985736047,0.09201812923529373,0.0,8.677871421372486e-42,2.1335657550736725e-14,1.7355742745293518e-41,0.0,5.948535854121264e-84,1.9561679361800327e-49,7.589340018954135e-70,1.0951648338271942e-41,4.539989307235385e-62,1.4686471079945495e-49,6.672330644884284e-30,9.368924034818374e-100,1.028640953974854e-42,1.584505862736701e-67,6.34711443019219e-67,3.69111323243302e-99,2.1335657550736728e-14,9.857901030955126e-80,6.630541222110297e-08,3.317604248330916e-08,2.599434830698628e-48,2.6355893232491152e-08,2.160661037734154e-08
6.774948731046439e-12,0.05003979878925138,0.0,0.0012423391871013568,0.031075110263184432,0.31940964827793317,0.3504847654480817,0.2070121983013906,0.09201812869255302,0.0,9.013590871189989e-42,2.1607320248902777e-14,1.8027181641158436e-41,0.0,6.499414213732904e-84,2.0318424533040225e-49,8.084969820539872e-70,1.1232314151363146e-41,4.715627159771137e-62,1.5254644279675594e-49,6.757288107071346e-30,9.980771241108044e-100,1.0417383964743995e-42,1.645805391926744e-67,6.761619258425993e-67,4.032667305408609e-99,2.160732024890278e-14,1.0369648595133695e-79,6.684815293074692e-08,3.3598421863830755e-08,2.6660499309501764e-48,2.6691436454778032e-08,2.1878824506766664e-08
