Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208)
1.2648648548002571e-20,0.07865737607768974,0.0,0.001953062648008665,0.031075110263184432,0.3194096818763551,0.3504847921395395,0.20701222018021495,0.09201819554070576,0.0,4.7754731173854e-53,1.6557927391644745e-17,9.550874597058562e-53,0.0,7.942422437048585e-114,5.705222360383178e-53,1.3381402324443909e-84,4.2797903739110056e-45,2.790710904776361e-65,2.5254136247431965e-58,5.112028726744511e-27,2.785391008942561e-106,2.7502411990784387e-36,2.536201640108236e-68,2.449396095263858e-85,1.5597232379521106e-116,1.6557927396756777e-17,2.774135756325625e-84,2.3011154436250407e-16,7.865348782673584e-17,2.197828004742778e-50,6.24853853101038e-17
2.530828636494346e-20,0.07865737607768974,0.0,0.0019530626480082933,0.031075110263184432,0.31940968187635504,0.3504847921395394,0.20701222018021495,0.09201819554070552,0.0,3.82425157302761e-52,3.3130240471727064e-17,7.64844577778469e-52,0.0,5.174951634133708e-112,2.283600230832533e-52,2.1434780436299677e-83,1.7130314951248646e-44,2.2348320899562513e-64,2.0223791003680157e-57,1.0228498833790277e-26,8.926593488878059e-105,5.5028718344722654e-36,2.031018262125498e-67,3.9911955332335367e-84,9.997657126068539e-115,3.3130240481955564e-17,4.4434383859555314e-83,4.60423010371888e-16,1.573753105651505e-16,8.797039724052305e-50,1.2502505852668532e-16
5.062756199882524e-20,0.07865737607768974,0.0,0.0019530626480075502,0.031075110263184432,0.3194096818763549,0.35048479213953926,0.20701222018021495,0.09201819554070506,0.0,3.060951247205792e-51,6.62748666318917e-17,6.121856576543504e-51,0.0,3.422059235891701e-110,9.137571216675196e-52,3.431836678485773e-82,6.854357307351892e-44,1.7887714608773537e-63,1.6187229609200488e-56,2.0461439047881811e-26,2.858646503868721e-103,1.1008133105259746e-35,1.6256377918226193e-66,6.606793074621913e-83,6.403442125966672e-113,6.627486665235313e-17,7.113360557575183e-82,9.210459378826944e-16,3.1481895603028636e-16,3.519961757107513e-49,2.501044049469299e-16
1.0126611326658879e-19,0.07865737607768974,0.0,0.001953062648006064,0.031075110263184432,0.31940968187635455,0.3504847921395389,0.20701222018021495,0.09201819554070415,0.0,2.449381144711728e-50,1.3256411895222085e-16,4.89872554582606e-50,0.0,2.328657915620382e-108,3.655780128106361e-51,5.493741550378418e-81,2.7421892518843783e-43,1.4313795727622329e-62,1.2953063210689376e-55,4.0927319476064877e-26,9.151088813484049e-102,2.2018655646834003e-35,1.3008395867317247e-65,1.1269650303110716e-81,4.099785004462023e-111,1.3256411899314818e-16,1.1384465083969536e-80,1.8422917748724616e-15,6.297062469137847e-16,1.408213908986722e-48,5.002630977357449e-16
2.025432158021159e-19,0.07865737607768974,0.0,0.0019530626480030913,0.031075110263184432,0.31940968187635393,0.3504847921395383,0.20701222018021495,0.0920181955407023,0.0,1.959753004835584e-49,2.6514262359287905e-16,3.919476611071623e-49,0.0,1.666911731830057e-106,1.4625563864214208e-50,8.795380921390313e-80,1.0969649728997774e-42,1.145248637533383e-61,1.0363762538051772e-54,8.185908033243101e-26,2.9288957374126294e-100,4.403970072997972e-35,1.0408034267801193e-64,2.0261110515506762e-80,2.624368809646199e-109,2.6514262367473806e-16,1.8217615039782195e-79,3.684783376724616e-15,1.2594808284936872e-15,5.633314080875629e-48,1.000580483106679e-15
4.050974208731701e-19,0.07865737607768974,0.0,0.0019530626479971462,0.031075110263184432,0.31940968187635266,0.35048479213953704,0.20701222018021495,0.09201819554069861,0.0,1.5679016455524793e-48,5.302996328741943e-16,3.1357797707365806e-48,0.0,1.292590523823255e-104,5.851466211854202e-50,1.4087011428174835e-78,4.388038442248361e-42,9.162569052960737e-61,8.291534850275589e-54,1.6372260204516327e-25,9.373342160623015e-99,8.808179089625997e-35,8.326954475990819e-64,3.9547575749617764e-79,1.6797581561369295e-107,5.302996330379168e-16,2.9150160928828736e-78,7.36976629191943e-15,2.5190299909051156e-15,2.253417324596057e-47,2.0012152530217623e-15
8.102058310152785e-19,0.07865737607768974,0.0,0.001953062647985256,0.031075110263184432,0.31940968187635016,0.3504847921395345,0.20701222018021495,0.09201819554069124,0.0,1.2543610143270931e-47,1.060613651436821e-15,2.508703211763969e-47,0.0,1.1161618050075598e-102,2.3414362086917767e-49,2.2583016142349493e-77,1.7552510876648365e-41,7.330287230525955e-60,6.633437814560965e-53,3.2744964547062777e-25,2.9996096270278493e-97,1.7616597122877575e-34,6.661774411926803e-63,8.608736127845366e-78,1.0750971640064561e-105,1.0606136517642705e-15,4.6641839034759985e-77,1.4739730968271267e-14,5.038128312734468e-15,9.013852686103312e-47,4.002484789544792e-15
1.6204226512994953e-18,0.07865737607768974,0.0,0.0019530626479614753,0.031075110263184432,0.3194096818763451,0.35048479213952943,0.20701222018021495,0.0920181955406765,0.0,1.0035046908580084e-46,2.121241688562059e-15,2.0069943279656333e-46,0.0,1.084115575654674e-100,9.372257002466216e-49,3.627114817867632e-76,7.021075772825339e-41,5.864322581099692e-59,5.3068342266663075e-52,6.549037323215568e-25,9.598975029482048e-96,3.5233433189362837e-34,5.329503863281919e-62,2.1073245297747084e-76,6.880788887016862e-104,2.1212416892169627e-15,7.462820771762827e-76,2.947965570482515e-14,1.0076324944419147e-14,3.605577752281821e-46,8.0050238493623e-15
3.240856291867929e-18,0.07865737607768974,0.0,0.001953062647913914,0.031075110263184432,0.319409681876335,0.35048479213951933,0.20701222018021495,0.09201819554064702,0.0,8.028101044933794e-46,4.242497762812474e-15,1.6056081658911674e-45,0.0,1.1671341758225339e-98,3.7540554097722214e-48,5.847500394452362e-75,2.8084445936263286e-40,4.691495183834522e-58,4.245500971596278e-51,1.3098119060234147e-24,3.071707885592092e-94,7.046710532226177e-34,4.2636368243790514e-61,5.707458498345544e-75,4.403759379311382e-102,4.242497764122285e-15,1.1940614456868306e-74,5.895948671334554e-14,2.0152718159892416e-14,1.442238436489641e-45,1.6010101916083123e-14
6.481723573004797e-18,0.07865737607768974,0.0,0.0019530626478187912,0.031075110263184432,0.31940968187631485,0.35048479213949907,0.20701222018021495,0.09201819554058807,0.0,6.422506243271502e-45,8.48500991131306e-15,1.2844916141397133e-44,0.0,1.3527875847536437e-96,1.5057328258034416e-47,9.49705685153104e-74,1.1233806943556643e-39,3.753210994706163e-57,3.3964142134334763e-50,2.61962825342713e-24,9.829522636130225e-93,1.409344495877733e-33,3.4109229530560484e-60,1.66062781216973e-73,2.818424770005904e-100,8.485009913932684e-15,1.9105064109582526e-73,1.1791907487212907e-13,4.030550439925459e-14,5.768968416954363e-45,3.2020257837867964e-14
1.2963458135278531e-17,0.07865737607768974,0.0,0.0019530626476285467,0.031075110263184432,0.31940968187627455,0.35048479213945855,0.20701222018021495,0.09201819554047015,0.0,5.138015157565817e-44,1.697003420831325e-14,1.0275953238862481e-43,0.0,1.6412350288459906e-94,6.055793748042795e-47,1.5646577127794237e-72,4.493528491235577e-39,3.0025747348316737e-56,2.7171367452194664e-49,5.2392609482345585e-24,3.145456427949877e-91,2.8186913811765106e-33,2.728743759876139e-59,5.048793061017926e-72,1.8037995604965906e-98,1.6970034213552504e-14,3.056816736025358e-72,2.358379557574075e-13,8.061107611164149e-14,2.3075903008316334e-44,6.404056883481053e-14
1.9445192697552264e-17,0.07865737607768974,0.0,0.0019530626474383022,0.031075110263184432,0.31940968187623425,0.350484792139418,0.20701222018021495,0.09201819554035223,0.0,1.5253491074017656e-43,2.5455058505312454e-14,3.050675332773263e-43,0.0,1.094035446238353e-93,1.2924008997412e-46,6.009759949250381e-72,9.54875161500502e-39,8.913898755123106e-56,8.066504247085084e-49,7.858893643041985e-24,1.5048437755530463e-90,4.228038266463835e-33,8.100962591218471e-59,2.3888857378609306e-71,1.0241449925461496e-97,2.5455058513171345e-14,1.1564564613575612e-71,3.5375654121113695e-13,1.20916647057691e-13,4.90363122283547e-44,9.6060878985126e-14
2.5926927259826e-17,0.07865737607768974,0.0,0.0019530626472480579,0.031075110263184432,0.31940968187619395,0.3504847921393775,0.20701222018021495,0.09201819554023431,0.0,3.323656445141176e-43,3.3940082802310683e-14,6.6472630315273895e-43,0.0,4.994988950990805e-93,2.213912654845398e-46,1.5948495155899673e-71,1.6289050065659676e-38,1.9422922205178774e-55,1.7576493604308082e-48,1.0478526337849413e-23,4.98051602763145e-90,5.637385151739707e-33,1.7651576545657372e-58,7.835483221766612e-71,3.938657781956107e-97,3.3940082812789205e-14,3.010250516227762e-71,4.71674831234058e-13,1.6122221723740318e-13,8.365019607531327e-44,1.2808118828881436e-13
3.889039638437347e-17,0.07865737607768974,0.0,0.0019530626468675703,0.031075110263184432,0.31940968187611335,0.3504847921392965,0.20701222018021495,0.09201819553999847,0.0,9.64755241639986e-43,5.091013139630483e-14,1.9294960108168922e-42,0.0,5.995063017908323e-92,4.61900427894228e-46,6.162234469451818e-71,3.3724415591274496e-38,5.6378769330412275e-55,5.101915500080864e-48,1.5717791727464258e-23,2.9059737602353668e-89,8.456078922264566e-33,5.1237097686585104e-58,4.5152137549895713e-70,2.997636290186474e-96,5.091013141202263e-14,1.104719831562366e-70,7.075107179241767e-13,2.418333557982806e-13,1.7318713890721935e-43,1.9212180490920924e-13
5.185386550892094e-17,0.07865737607768974,0.0,0.0019530626464870837,0.031075110263184432,0.31940968187603275,0.3504847921392155,0.20701222018021495,0.09201819553976263,0.0,2.1098112726909695e-42,6.78801799902954e-14,4.219590895731922e-42,0.0,2.759429187016339e-91,7.915699168470443e-46,1.6591181638776565e-70,5.735640408762736e-38,1.2329403141833692e-54,1.1157315731283677e-47,2.09570571170791e-23,9.66852840766395e-89,1.1274772692747311e-32,1.1204977346935945e-57,1.4952304974045364e-69,1.1319081729414148e-95,6.788018001125244e-14,2.8646217607425415e-70,9.433455182159938e-13,3.2244449154106224e-13,2.9454599424683117e-43,2.5616241841625456e-13
6.48173346334684e-17,0.07865737607768974,0.0,0.0019530626461065981,0.031075110263184432,0.31940968187595215,0.3504847921391345,0.20701222018021495,0.0920181955395268,0.0,3.9582935282772115e-42,8.485022858428207e-14,7.916527677496943e-42,0.0,1.0079012370842638e-90,1.2187396167790412e-45,3.769073719349898e-70,8.762763148116998e-38,2.3131640870229125e-54,2.0932645125058986e-47,2.6196322506693935e-23,2.6069888020896686e-88,1.409346646318493e-32,2.1022064812605042e-57,4.019014645370138e-69,3.4622831590727845e-95,8.485022861047837e-14,6.263429767830152e-70,1.1791791545145774e-12,4.030556242644559e-13,4.499997558326693e-43,3.2020302858756857e-13
9.074427288256334e-17,0.07865737607768974,0.0,0.001953062645345631,0.031075110263184432,0.31940968187579094,0.3504847921389725,0.20701222018021495,0.09201819553905513,0.0,1.083061381746986e-41,1.1879032577224358e-13,2.1661065162996748e-41,0.0,1.5489620644543496e-89,2.384760124213052e-45,1.6030146530913033e-69,1.6850484136251961e-37,6.329239290624098e-54,5.727553904431513e-47,3.667485328592358e-23,1.5369147554832945e-87,1.9730854003921953e-32,5.752020763611833e-57,2.358220332163143e-68,3.063952519902769e-94,1.1879032580891842e-13,2.4091947110128985e-69,1.6508428620502845e-12,5.642778804634192e-13,8.653336415275572e-43,4.4828423871347205e-13
1.1667121113165828e-16,0.07865737607768974,0.0,0.0019530626445846686,0.031075110263184432,0.31940968187562974,0.35048479213881045,0.20701222018021495,0.09201819553858347,0.0,2.2832253273646903e-41,1.5273042296018944e-13,4.5664164036646256e-41,0.0,7.872856245779465e-89,3.975841282733329e-45,4.5740323845189384e-69,2.763475193938869e-37,1.3342807429806056e-53,1.2074381340559895e-46,4.71533840651532e-23,5.183823134729202e-87,2.5368241544475697e-32,1.2125960460177591e-56,7.939005019521296e-68,1.2663210147898037e-93,1.527304230073428e-13,6.39944096118139e-69,2.1225018420672056e-12,7.255001243990492e-13,1.419145012598966e-42,5.763654352912049e-13
1.6852508762984815e-16,0.07865737607768974,0.0,0.001953062643062758,0.031075110263184432,0.31940968187530727,0.35048479213848643,0.20701222018021495,0.09201819553764017,0.0,6.964546093181399e-41,2.2061061733603409e-13,1.3928987709981792e-40,0.0,1.3133193780455625e-87,8.527952811244695e-45,2.418261277298366e-68,5.729179121169868e-37,4.069970503728468e-53,3.683061167251153e-46,6.811044562361237e-23,3.5462376667703e-86,3.6643016625033426e-32,3.6987944000481715e-56,5.418262282714347e-67,1.337321968957466e-92,2.206106174041445e-13,2.9041285841745862e-68,3.065805621782046e-12,1.0479445754854854e-12,2.9421418325645656e-42,8.325277878078789e-13
2.7223284062622793e-16,0.07865737607768974,0.0,0.0019530626400189937,0.031075110263184432,0.3194096818746624,0.35048479213783834,0.20701222018021495,0.09201819553575362,0.0,3.021976250461899e-40,3.5637100608753504e-13,6.043907167726499e-40,0.0,5.075686566929779e-86,2.3721790623495445e-44,2.3308754543028773e-67,1.489596318020315e-36,1.7659950896742403e-52,1.5981118119582223e-45,1.1002456874053036e-22,4.468900377857978e-85,5.919256678394986e-32,1.6049385965357635e-55,6.8150993380018e-66,2.9981324243750876e-91,3.563710061975595e-13,2.174095263365479e-67,4.9523564619486576e-12,1.6928333305202551e-12,7.649618807233453e-42,1.3448523302873873e-12
4.796483466189874e-16,0.07865737607768974,0.0,0.0019530626339316936,0.031075110263184432,0.3194096818733726,0.35048479213654216,0.20701222018021495,0.09201819553198073,0.0,1.7084928076131195e-39,6.278917835897838e-13,3.416959985825108e-39,0.0,3.3747713496567387e-84,8.339774607172872e-44,3.5722602295914735e-66,4.617092945508481e-36,9.984161551691504e-52,9.035023144471931e-45,1.9385281497436507e-22,8.563096498924178e-84,1.0429166709298691e-31,9.07361878978653e-55,1.3042689355195524e-64,1.0977091809415316e-89,6.278917837836365e-13,2.3123009304296344e-66,8.725231279790904e-12,2.982610252042591e-12,2.3710451291245454e-41,2.3695007650368712e-12
8.944793586045064e-16,0.07865737607768974,0.0,0.0019530626217580057,0.031075110263184432,0.31940968187079305,0.35048479213394984,0.20701222018021495,0.0920181955244359,0.0,1.136024738412994e-38,1.170933338591269e-12,2.2720324351190608e-38,0.0,3.055361110930862e-82,3.59220897552157e-43,7.445033894629225e-65,1.6048640846892745e-35,6.638748764155116e-51,6.007640043055267e-44,3.6150930744202933e-22,2.0907958038395122e-82,1.9448986767587852e-31,6.033303369050407e-54,3.18225155915992e-63,5.26374516228437e-88,1.170933338952778e-12,2.9979990288325787e-65,1.6270073567527483e-11,5.562161740903365e-12,8.241560645438652e-41,4.4187950337037415e-12
1.3093103705900255e-15,0.07865737607768974,0.0,0.0019530626095855337,0.031075110263184432,0.3194096818682135,0.3504847921313575,0.20701222018021495,0.09201819551689228,0.0,3.414501719740783e-38,1.7139748935887376e-12,6.828952217940659e-38,0.0,2.452721983676786e-81,8.95008612465528e-43,3.7832640149700975e-64,3.438225923914481e-35,1.995380761155017e-50,1.8056910703640538e-43,5.291657999096867e-22,1.1160603489462015e-81,2.846880682118614e-31,1.8134045881952977e-53,1.698332703655035e-62,3.464187186829087e-87,1.713974894117903e-12,1.2045967180273327e-64,2.3813706190542996e-11,8.141710090857039e-12,1.7656540272547687e-40,6.468085834600526e-12
1.7241413825755445e-15,0.07865737607768974,0.0,0.001953062597414278,0.031075110263184432,0.31940968186563395,0.3504847921287652,0.20701222018021495,0.09201819550934985,0.0,7.567091119566449e-38,2.2570164485821898e-12,1.5134068723867966e-37,0.0,1.2399454068651701e-80,1.7624823787586103e-42,1.271113985593374e-63,5.961794681824957e-35,4.42208828031145e-50,4.001705075815685e-43,6.968222923773371e-22,3.8742191931235634e-81,3.7488626870093725e-31,4.018799485801855e-53,5.894722673530063e-62,1.4443508269096638e-86,2.257016449279012e-12,3.3069855600429516e-64,3.1356129333640725e-11,1.0721255301909345e-11,3.0615983297550624e-40,8.517373167734658e-12
2.1389723945610633e-15,0.07865737607768974,0.0,0.001953062585244238,0.031075110263184432,0.3194096818630544,0.3504847921261729,0.20701222018021495,0.09201819550180863,0.0,1.4173576468101616e-37,2.8000580035716255e-12,2.8346940315889507e-37,0.0,4.795237575109057e-80,3.035790085997467e-42,3.388918693009947e-63,9.175570314878112e-35,8.282813752295983e-50,7.495412966331983e-43,8.644787848449805e-22,1.0570459684356772e-80,4.650844691431077e-31,7.52743173329924e-53,1.6081797499140424e-61,4.645398060205822e-86,2.800058004436104e-12,7.380760062162031e-64,3.8897343187688593e-11,1.3300797374065804e-11,4.711988945214178e-40,1.056665703311336e-11
2.9686344185321013e-15,0.07865737607768974,0.0,0.0019530625609078054,0.031075110263184432,0.3194096818578953,0.35048479212098826,0.20701222018021495,0.09201819548672983,0.0,3.6898059832169664e-37,3.886141113538446e-12,7.3795566150053434e-37,0.0,4.467898341330627e-79,7.07484611617296e-42,1.5808786945828647e-62,1.7673742181004912e-34,2.1562642153307008e-49,1.9512802341910365e-42,1.1997917697802469e-21,5.083060290308804e-80,6.45480869886739e-31,1.9596156771371908e-52,7.732442678094848e-61,3.009370451002401e-85,3.886141114738237e-12,2.5382048425688877e-63,5.397614373597209e-11,1.8459872101711014e-11,9.076109085390707e-40,1.4665214360630594e-11
3.798296442503139e-15,0.07865737607768974,0.0,0.0019530625365762344,0.031075110263184432,0.3194096818527362,0.35048479211580363,0.20701222018021495,0.09201819547165586,0.0,7.623819925358446e-37,4.972224223489202e-12,1.5247525484453168e-36,0.0,2.1062896707388396e-78,1.360689186514477e-41,4.997827277919606e-62,2.8932741463306553e-34,4.455239696645339e-49,4.0317049723280417e-42,1.5351047547154856e-21,1.6328917306933505e-79,8.258772704427691e-31,4.048927535341224e-52,2.483839229209314e-60,1.1638389882201053e-84,4.972224225024306e-12,6.482386981795914e-63,6.905010936526775e-11,2.3618934273835583e-11,1.4858014381652044e-39,1.876375781720872e-11
4.627958466474177e-15,0.07865737607768974,0.0,0.001953062512249523,0.031075110263184432,0.31940968184757723,0.350484792110619,0.20701222018021495,0.09201819545658672,0.0,1.370898195871119e-36,6.058307333423891e-12,2.7417758266572614e-36,0.0,7.460904539980746e-78,2.325804913195514e-41,1.2741253490602777e-61,4.295256813489887e-34,8.011312074742219e-49,7.249721434912049e-42,1.870417739650697e-21,4.207018027446871e-79,1.0062736708112124e-30,7.280690661371076e-52,6.39917448861934e-60,3.499968318119737e-84,6.0583073352943095e-12,1.3897120811308233e-62,8.411924168571573e-11,2.877798389048455e-11,2.2057704782469787e-39,2.2862287402907034e-11
6.2872825144162534e-15,0.07865737607768974,0.0,0.0019530624636106728,0.031075110263184432,0.3194096818372592,0.35048479210024985,0.20701222018021495,0.09201819542646297,0.0,3.4238361026585084e-36,8.230473553245072e-12,6.847620843749389e-36,0.0,7.838357805206295e-77,5.435476340035151e-41,6.013882150431047e-61,7.92747037216081e-34,2.0008356269206203e-48,1.8106273724857942e-41,2.5410437095210367e-21,2.0164943557365937e-78,1.3670664709853946e-30,1.8183619771455876e-51,3.067064059323547e-59,2.4017576389774662e-83,8.230473555786114e-12,4.728551562946383e-62,1.1424301266252332e-10,3.909604545753004e-11,4.0710440789891606e-39,3.1059304961894116e-11
7.94660656235833e-15,0.07865737607768974,0.0,0.001953062414991243,0.031075110263184432,0.3194096818269411,0.35048479208988065,0.20701222018021495,0.09201819539635853,0.0,6.907061651187025e-36,1.0402639773001988e-11,1.381401968832727e-35,0.0,3.902732939456629e-76,1.0521539825772584e-40,1.9147712632881482e-60,1.2664014893453803e-33,4.036377506099727e-48,3.6526616678631743e-41,3.2116696793912657e-21,6.471275738970039e-78,1.7278592704093983e-30,3.668265040713822e-51,9.842460650978523e-59,9.623490652837203e-83,1.0402639776213655e-11,1.2026184326509167e-61,1.4434746912864388e-10,4.941405680319527e-11,6.503431681227507e-39,3.92562670380501e-11
9.605930610300406e-15,0.07865737607768974,0.0,0.001953062366391221,0.031075110263184432,0.31940968181662316,0.35048479207951155,0.20701222018021495,0.09201819536627336,0.0,1.2197382060442297e-35,1.257480599269464e-11,2.439458114581079e-35,0.0,1.3934515888715906e-75,1.8065890091224295e-40,4.857917643760731e-60,1.850489037713541e-33,7.127957019856317e-48,6.450342005170008e-41,3.882295649261384e-21,1.650129716289508e-77,2.0886520690833346e-30,6.477896457395608e-51,2.5097138366433427e-58,2.9130369565154476e-82,1.2574805996576935e-11,2.5562785638438403e-61,1.7443262345757818e-10,5.973201792782569e-11,9.502933255849244e-39,4.745317363183023e-11
1.1265254658242482e-14,0.07865737607768974,0.0,0.0019530623178105944,0.031075110263184432,0.31940968180630525,0.3504847920691425,0.20701222018021495,0.09201819533620749,0.0,1.9671334792506175e-35,1.4746972212323028e-11,3.934237449185895e-35,0.0,4.089104474178462e-75,2.855007686794284e-40,1.0627763100742108e-59,2.5450096822783866e-33,1.149561670139019e-47,1.0402792704408613e-40,4.552921619131392e-21,3.623055473383157e-77,2.449444867007314e-30,1.0447231162810607e-50,5.51030531753308e-58,7.407386634790831e-82,1.474697221687595e-11,4.817081507043975e-61,2.0449848800580388e-10,7.004992883176638e-11,1.3069548773683426e-38,5.5650024743689355e-11
