Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29)
1.6801514268061724e-11,0.05435919745378708,0.0,0.001349385171074459,0.031075110263184432,0.3194095672841269,0.3504847231855876,0.2070121657161399,0.0920181076672003,0.0,2.7445882548551424e-37,9.976381951818538e-13,5.6869383635192315e-37,0.0,8.398166231668187e-75,8.62358682016168e-15,1.8210267511329805e-62,8.175140816120931e-38,8.738083038211937e-56,1.6313586867467398e-44,6.3180402597041235e-27,1.180873019911201e-89,2.607788548813763e-24,9.544194319898614e-61,8.288988270988107e-60,9.862211013279258e-89,9.976365887711315e-13,1.6646205996509152e-71,8.787339358347911e-08,8.6773384380136e-08,2.781893907857251e-08,6.895295463307955e-08,5.4464075071613365e-08,2.7818844235135958e-08,1.1209221658869372e-13
1.689606525490901e-11,0.05435919745378708,0.0,0.001349383594590671,0.031075110263184432,0.3194095666395447,0.3504847227978033,0.20701216542435946,0.09201810757156206,0.0,2.791185236569624e-37,1.0032524311987356e-12,5.784622254621153e-37,0.0,8.734630390892081e-75,8.77006682260585e-15,1.8728461327696213e-62,8.267411360641801e-38,8.886436179377034e-56,1.6590555039978564e-44,6.353595201611386e-27,1.2144760780952917e-89,2.6372312868994342e-24,9.70623343088616e-61,8.524860561618117e-60,1.0257006718157738e-88,1.0032508066582795e-12,1.7024094097033105e-71,8.796903120779955e-08,8.726126266779849e-08,2.797564333369118e-08,6.934073328042967e-08,5.475585549696091e-08,2.7975548165760285e-08,1.1270968907437764e-13
1.6990616241756295e-11,0.05435919745378708,0.0,0.0013493820197121261,0.031075110263184432,0.31940956599496556,0.3504847224100219,0.20701216513273837,0.09201810747736554,0.0,2.838306664336812e-37,1.0088666672094058e-12,5.8834310674919885e-37,0.0,9.082583414972438e-75,8.918197062289386e-15,1.925838521245368e-62,8.360199703082567e-38,9.036459025617138e-56,1.6870640468992835e-44,6.3891501434685426e-27,1.2488397894444537e-89,2.6668394101841036e-24,9.87009628166001e-61,8.766072154307333e-60,1.066527207078482e-88,1.0088650244374983e-12,1.7408379906482756e-71,8.806322709716159e-08,8.774913610039489e-08,2.8132349332684484e-08,6.972850912367484e-08,5.504747658243776e-08,2.8132253843781407e-08,1.1332693996822414e-13
1.708516722860358e-11,0.05435919745378708,0.0,0.0013493804464170247,0.031075110263184432,0.31940956535038956,0.3504847220222432,0.20701216484127655,0.09201810738458906,0.0,2.885955472974744e-37,1.0144809032138647e-12,5.983371525442187e-37,0.0,9.442350375354445e-75,9.067986801507605e-15,1.980023719354891e-62,8.453505843442884e-38,9.188160920658116e-56,1.7153860598740812e-44,6.424705085275621e-27,1.283976995343923e-89,2.6966129204975577e-24,1.0035793077929472e-60,9.01271318731723e-60,1.1087387878359603e-88,1.0144792421087875e-12,1.7799135231778324e-71,8.815600296238713e-08,8.823700467864608e-08,2.8289057075749453e-08,7.011628216329078e-08,5.533893841523344e-08,2.8288961269416068e-08,1.1394396809034336e-13
1.7179718215450866e-11,0.05435919745378708,0.0,0.0013493788746838937,0.031075110263184432,0.31940956470581666,0.35048472163446737,0.2070121645499739,0.09201810729321123,0.0,2.9341345973014445e-37,1.0200951392121117e-12,6.084450356552306e-37,0.0,9.814263660412205e-75,9.21944530286651e-15,2.035421751524404e-62,8.547329781722411e-38,9.341551208225796e-56,1.7440232873452533e-44,6.4602600270326484e-27,1.3199006808983631e-89,2.7265518196698064e-24,1.0203334025403804e-60,9.264874807724804e-60,1.1523743512621547e-88,1.0200934596721477e-12,1.8196432280608673e-71,8.824738018736133e-08,8.872486840326502e-08,2.8445766563078106e-08,7.050405239974685e-08,5.563024108248487e-08,2.8445670442875987e-08,1.1456077226167373e-13
1.727426920229815e-11,0.05435919745378708,0.0,0.0013493773044915833,0.031075110263184432,0.3194095640612469,0.3504847212466942,0.2070121642588303,0.09201810720321098,0.0,2.98284697213493e-37,1.0257093752041475e-12,6.1866742936730814e-37,0.0,1.0198663098280896e-74,9.37258182928277e-15,2.092052865045033e-62,8.641671517920805e-38,9.496639232045967e-56,1.7729774737357516e-44,6.495814968739653e-27,1.3566239757316479e-89,2.7566561095310794e-24,1.0372729329792225e-60,9.522649177036497e-60,1.1974737053511082e-88,1.0257076771275794e-12,1.8600343661431934e-71,8.833737983395583e-08,8.92127272749569e-08,2.8602477794857528e-08,7.08918198335064e-08,5.592138467127637e-08,2.8602381364367954e-08,1.1517735130398688e-13
1.7368820189145437e-11,0.05435919745378708,0.0,0.0013493757358192594,0.031075110263184432,0.3194095634166802,0.350484720858924,0.2070121639678457,0.09201810711456754,0.0,3.0320955322932073e-37,1.0313236111899712e-12,6.290050074425501e-37,0.0,1.0595896081055896e-74,9.527405643983718e-15,2.1499375313061854e-62,8.73653105203773e-38,9.653434335844385e-56,1.8022503634684733e-44,6.531369910396661e-27,1.394160154786645e-89,2.7869257919118165e-24,1.0543989196803913e-60,9.786129476802086e-60,1.2440775434427796e-88,1.0313218944750828e-12,1.901094238347613e-71,8.842602264687777e-08,8.970058129441941e-08,2.8759190771269937e-08,7.127958446502667e-08,5.621236926863985e-08,2.87590940340939e-08,1.1579370403989237e-13
1.7463371175992722e-11,0.05435919745378708,0.0,0.0013493741686464017,0.031075110263184432,0.31940956277211663,0.35048472047115653,0.20701216367702,0.09201810702726052,0.0,3.0818832125942728e-37,1.036937847169584e-12,6.3945844412008735e-37,0.0,1.1006317690366605e-74,9.683926010507357e-15,2.209096447028914e-62,8.831908384072845e-38,9.81194586334676e-56,1.8318437009662622e-44,6.566924852003701e-27,1.4325226391249977e-89,2.817360868642668e-24,1.0717123832148e-60,1.0055409914228601e-59,1.292227458909507e-88,1.0369361117146576e-12,1.9428301856739767e-71,8.851332905844592e-08,9.018843046234265e-08,2.8915905492492767e-08,7.166734629475897e-08,5.650319496155486e-08,2.8915808452250942e-08,1.164098292928424e-13
1.7557922162840008e-11,0.05435919745378708,0.0,0.0013493726029527972,0.031075110263184432,0.31940956212755617,0.35048472008339193,0.20701216338635312,0.09201810694126979,0.0,3.132212947856113e-37,1.042552083142985e-12,6.500284141160899e-37,0.0,1.1430290824332443e-74,9.842152192702345e-15,2.269550535499289e-62,8.92780351402582e-38,9.97218315827877e-56,1.8617592306519076e-44,6.602479793560797e-27,1.4717249967269096e-89,2.847961341554484e-24,1.0892143441533581e-60,1.0330585727794216e-59,1.3419659600039973e-88,1.0425503288463044e-12,1.9852495891992487e-71,8.859931919329493e-08,9.067627477940946e-08,2.9072621958698717e-08,7.205510532314874e-08,5.679386183694872e-08,2.9072524619031503e-08,1.1702572588713696e-13
1.7652473149687293e-11,0.05435919745378708,0.0,0.001349371038718536,0.031075110263184432,0.3194095614829988,0.35048471969563005,0.20701216309584497,0.09201810685657547,0.0,3.1830876728967057e-37,1.0481663191101748e-12,6.607155926237744e-37,0.0,1.1868186325908583e-74,1.0002093454727984e-14,2.33132094780177e-62,9.024216441896323e-38,1.0134155564366052e-55,1.8919986969481454e-44,6.63803473506798e-27,1.5117809432909248e-89,2.8787272124783158e-24,1.1069058230669714e-60,1.061175319286218e-59,1.3933364848697224e-88,1.0481645458700236e-12,2.0283598700775663e-71,8.86840128730086e-08,9.116411424629525e-08,2.9229340170055853e-08,7.244286155063563e-08,5.7084369981696606e-08,2.922924253462334e-08,1.176413926479282e-13
1.774702413653458e-11,0.05435919745378708,0.0,0.0013493694759240064,0.031075110263184432,0.31940956083844446,0.35048471930787106,0.20701216280549548,0.09201810677315811,0.0,3.2345103225340183e-37,1.0537805550711532e-12,6.715206553134107e-37,0.0,1.2320383112629042e-74,1.0163759061054228e-14,2.3944290640525615e-62,9.121147167684019e-38,1.0297872425334206e-55,1.9225638442776575e-44,6.673589676525276e-27,1.5527043430337139e-89,2.909658483245406e-24,1.1247878405265403e-60,1.0899009627294704e-59,1.446383416714614e-88,1.0537787627858152e-12,2.0721684895403026e-71,8.876742962068326e-08,9.165194886366844e-08,2.9386060126727632e-08,7.283061497765366e-08,5.737471948262165e-08,2.938596219920963e-08,1.182568284012257e-13
1.7841575123381864e-11,0.05435919745378708,0.0,0.0013493679145498913,0.031075110263184432,0.31940956019389327,0.3504847189201148,0.20701216251530455,0.09201810669099847,0.0,3.2864838315860078e-37,1.0593947910259203e-12,6.8244427833232835e-37,0.0,1.2787268307754634e-74,1.0327158276461655e-14,2.458896494632996e-62,9.218595691388581e-38,1.0463343084908796e-55,1.953456417063072e-44,6.70914461793271e-27,1.594509209489853e-89,2.9407551556871855e-24,1.1428614171029616e-60,1.1192453397066857e-59,1.5011520991489292e-88,1.05939297959368e-12,2.1166829488961296e-71,8.884958866542291e-08,9.213977863219028e-08,2.9542781828873052e-08,7.321836560463118e-08,5.766491042649506e-08,2.9542683612969054e-08,1.188720319739007e-13
1.793612611022915e-11,0.05435919745378708,0.0,0.0013493663545771626,0.031075110263184432,0.3194095595493452,0.3504847185323614,0.20701216222527205,0.09201810661007756,0.0,3.3390111348706234e-37,1.065009026974476e-12,6.934871383049258e-37,0.0,1.3269237372833416e-74,1.0492300366041477e-14,2.5247450814228937e-62,9.316562013009685e-38,1.0630576886815341e-55,1.984678159726963e-44,6.744699559290314e-27,1.63720970631161e-89,2.972017231635271e-24,1.1611275733671286e-60,1.1492183921880502e-59,1.5576888516881797e-88,1.0650071962936175e-12,2.161910789531079e-71,8.893050894676615e-08,9.262760355251513e-08,2.9699505276646624e-08,7.360611343199106e-08,5.7954942900036206e-08,2.9699406776075833e-08,1.1948700219369123e-13
1.8030677097076435e-11,0.05435919745378708,0.0,0.0013493647959870786,0.031075110263184432,0.3194095589048002,0.35048471814461074,0.20701216193539795,0.09201810653037677,0.0,3.3920951672058023e-37,1.0706232629168209e-12,7.046499123326747e-37,0.0,1.3766694241681097e-74,1.0659194595195525e-14,2.591996899033935e-62,9.415046132547001e-38,1.0799583174779331e-55,2.0162308166918516e-44,6.780254500598112e-27,1.6808201480687254e-89,3.0034447129214576e-24,1.1795873298899297e-60,1.179830168077818e-59,1.6160409854220038e-88,1.0706214128856287e-12,2.2078595929086013e-71,8.901020911904665e-08,9.311542362529046e-08,2.985623047019849e-08,7.399385846015074e-08,5.824481698991269e-08,2.985613168869981e-08,1.2010173788920686e-13
1.812522808392372e-11,0.05435919745378708,0.0,0.0013493632387611776,0.031075110263184432,0.31940955826025835,0.35048471775686285,0.20701216164568215,0.09201810645187773,0.0,3.4457388634094737e-37,1.0762374988529544e-12,7.159332779941294e-37,0.0,1.4280051455789092e-74,1.0827850229636226e-14,2.6606742560430295e-62,9.514048050000205e-38,1.0970371292526212e-55,2.0481161323802034e-44,6.81580944185613e-27,1.7253550010481945e-89,3.035037601377716e-24,1.1982417072422496e-60,1.2110908217756999e-59,1.676256818849862e-88,1.0762356293697132e-12,2.254536980569634e-71,8.908870755568812e-08,9.360323885115706e-08,3.00129574096745e-08,7.438160068952228e-08,5.853453278274051e-08,3.0012858351006536e-08,1.207162378899334e-13
1.8219779070771006e-11,0.05435919745378708,0.0,0.001349361682881275,0.031075110263184432,0.3194095576157196,0.35048471736911785,0.2070121613561246,0.0920181063745623,0.0,3.4999451582995563e-37,1.0818517347828768e-12,7.273379133449322e-37,0.0,1.4809730301167692e-74,1.099827653538662e-14,2.7307996962256818e-62,9.613567765368972e-38,1.1142950583781395e-55,2.0803358512144318e-44,6.851364383064398e-27,1.770828884054053e-89,3.0667958988361843e-24,1.2170917259949683e-60,1.2430106147382568e-59,1.7383856938844488e-88,1.0818498457458715e-12,2.3019506141326567e-71,8.916602235343431e-08,9.409104923074903e-08,3.016968609521623e-08,7.476934012051246e-08,5.882409036508403e-08,3.0169586763157295e-08,1.2133050102623754e-13
1.831433005761829e-11,0.05435919745378708,0.0,0.0013493601283294586,0.031075110263184432,0.31940955697118384,0.35048471698137557,0.20701216106672515,0.0920181062984127,0.0,3.5547169866939594e-37,1.087465970706588e-12,7.388644969178217e-37,0.0,1.5356160946631954e-74,1.1170482778780318e-14,2.8023959997893664e-62,9.713605278652979e-38,1.1317330392270255e-55,2.1128917176168957e-44,6.886919324222941e-27,1.8172565692071573e-89,3.0987196071291718e-24,1.2361384067189625e-60,1.2755999160402869e-59,1.802477992023692e-88,1.0874640620141043e-12,2.3501081952937587e-71,8.924217133651556e-08,9.457885476469394e-08,3.0326416526961084e-08,7.515707675352295e-08,5.911348982345625e-08,3.03263169253092e-08,1.2194452612937164e-13
1.8408881044465576e-11,0.05435919745378708,0.0,0.0013493585750880852,0.031075110263184432,0.31940955632665124,0.35048471659363617,0.20701216077748374,0.09201810622341138,0.0,3.610057283410581e-37,1.0930802066240881e-12,7.505137077226389e-37,0.0,1.5919782583537905e-74,1.1344478226461517e-14,2.87548618460689e-62,9.814160589851905e-38,1.149352006171812e-55,2.1457854760098997e-44,6.922474265331788e-27,1.8646529827449675e-89,3.130808728089145e-24,1.2553827699851037e-60,1.3088692029362197e-59,1.8685851506922316e-88,1.0930782781744113e-12,2.399017465826696e-71,8.931717206075231e-08,9.506665545361296e-08,3.048314870504237e-08,7.554481058895017e-08,5.940273124431874e-08,3.048304883761524e-08,1.2255831203147856e-13
1.8503432031312862e-11,0.05435919745378708,0.0,0.0013493570231397748,0.031075110263184432,0.31940955568212176,0.3504847162058995,0.2070121604884003,0.09201810614954099,0.0,3.6659689832673123e-37,1.0986944425353777e-12,7.62286225246335e-37,0.0,1.6501043566976529e-74,1.1520272145384982e-14,2.9500935074497687e-62,9.915233698965433e-38,1.1671528935850292e-55,2.1790188708156958e-44,6.958029206390964e-27,1.91303320582133e-89,3.1630632635487318e-24,1.2748258363642603e-60,1.3428290614215006e-59,1.9367596797532588e-88,1.0986924942267927e-12,2.4486862075829578e-71,8.939104181759718e-08,9.555445129812087e-08,3.0639882629589303e-08,7.593254162718562e-08,5.969181471408181e-08,3.063978250022433e-08,1.2317185756559629e-13
1.8597983018160147e-11,0.05435919745378708,0.0,0.0013493554724674098,0.031075110263184432,0.3194095550375954,0.3504847158181656,0.20701216019947466,0.09201810607678457,0.0,3.722455021082032e-37,1.1043086784404562e-12,7.741827294529781e-37,0.0,1.7100401558433245e-74,1.1697873802816012e-14,3.0262414652215925e-62,1.0016824605993234e-37,1.1851366358392027e-55,2.2125936464564812e-44,6.993584147400501e-27,1.9624124753062624e-89,3.1954832153407105e-24,1.294468626427296e-60,1.377490186793988e-59,2.007055178191601e-88,1.1043067101712496e-12,2.4991222424918254e-71,8.946379763811595e-08,9.604224229882626e-08,3.0796618300727115e-08,7.632026986861574e-08,5.998074031910456e-08,3.079651791328142e-08,1.2378516156566262e-13
1.8692534005007433e-11,0.05435919745378708,0.0,0.0013493539230541272,0.031075110263184432,0.319409554393072,0.3504847154304346,0.20701215991070684,0.09201810600512529,0.0,3.77951833167261e-37,1.1099229143393238e-12,7.86203900783761e-37,0.0,1.7718323669920305e-74,1.1877292466330467e-14,3.1039537961913948e-62,1.0118933310934999e-37,1.2033041673068551e-55,2.246511547354399e-44,7.02913908836042e-27,2.0128061845857334e-89,3.2280685852980117e-24,1.3143121607450705e-60,1.412863384215336e-59,2.07952635096893e-88,1.1099209260077814e-12,2.5503334325604332e-71,8.953545629690875e-08,9.653002845633146e-08,3.0953355718577095e-08,7.670799531362215e-08,6.026950814569504e-08,3.09532550769275e-08,1.2439822286651982e-13
1.8787084991854718e-11,0.05435919745378708,0.0,0.0013493523748833182,0.031075110263184432,0.3194095537485518,0.3504847150427063,0.20701215962209674,0.09201810593454664,0.0,3.8371618498569095e-37,1.1155371502319804e-12,7.98350420157006e-37,0.0,1.835528660958976e-74,1.2058537403814721e-14,3.1832544812270254e-62,1.02215598137904e-37,1.2216564223605039e-55,2.2807743179315406e-44,7.064694029270752e-27,2.0642298843614473e-89,3.260819375253708e-24,1.3343574598884394e-60,1.4489595692723906e-59,2.1542290260519812e-88,1.1155351417363885e-12,2.602327679873834e-71,8.96060343159718e-08,9.70178097712328e-08,3.111009488325666e-08,7.709571796258163e-08,6.055811828011029e-08,3.110999399129966e-08,1.2501104030391954e-13
1.8881635978702004e-11,0.05435919745378708,0.0,0.0013493508279386213,0.031075110263184432,0.3194095531040347,0.3504847146549809,0.20701215933364417,0.09201810586503238,0.0,3.8953885104527766e-37,1.1211513861184261e-12,8.106229689681753e-37,0.0,1.9011776828834505e-74,1.2241617883465662e-14,3.2641677450285186e-62,1.0324704114559117e-37,1.2401943353726642e-55,2.3153837026099407e-44,7.100248970131522e-27,2.116699283450626e-89,3.293735587041016e-24,1.354605544428254e-60,1.4857897685385752e-59,2.2312201716146725e-88,1.1211493573570711e-12,2.655112926595059e-71,8.967554796850167e-08,9.75055862441207e-08,3.126683579487941e-08,7.748343781586617e-08,6.084657080855637e-08,3.126673465653122e-08,1.2562361271452722e-13
1.897618696554929e-11,0.05435919745378708,0.0,0.0013493492822039222,0.031075110263184432,0.3194095524595206,0.3504847142672582,0.20701215904534914,0.09201810579656645,0.0,3.954201248278055e-37,1.1267656219986615e-12,8.23022229089876e-37,0.0,1.96882906708851e-74,1.2426543173790675e-14,3.346718057361463e-62,1.042836621324084e-37,1.258918840715847e-55,2.350341445811581e-44,7.135803910942759e-27,2.170230249585791e-89,3.32681722249329e-24,1.3750574349353619e-60,1.523365120135284e-59,2.3105579134149908e-88,1.1267635728698302e-12,2.7086971549651774e-71,8.974401328264155e-08,9.799335787557959e-08,3.142357845355517e-08,7.787115487384317e-08,6.113486581718856e-08,3.1423477072751706e-08,1.2623593893592688e-13
1.9070737952396574e-11,0.05435919745378708,0.0,0.0013493477376633456,0.031075110263184432,0.31940955181500963,0.3504847138795383,0.2070121587572116,0.09201810572913309,0.0,4.0136029981505766e-37,1.132379857872686e-12,8.355488828718669e-37,0.0,2.0385334520909644e-74,1.2613322543607635e-14,3.430930134290375e-62,1.0532546109835245e-37,1.277830872762559e-55,2.3856492919583914e-44,7.171358851704486e-27,2.2248388102145497e-89,3.360064283444017e-24,1.3957141519806068e-60,1.5616968742932684e-59,2.392301552347552e-88,1.1323777882746651e-12,2.7630883873033648e-71,8.981144604517171e-08,9.848112466618818e-08,3.1580322859390045e-08,7.825886913687539e-08,6.142300339211137e-08,3.158022124008692e-08,1.268480178066258e-13
1.916528893924386e-11,0.05435919745378708,0.0,0.0013493461943012563,0.031075110263184432,0.3194095511705018,0.35048471349182125,0.20701215846923138,0.09201810566271669,0.0,4.0735966948881604e-37,1.1379940937404998e-12,8.482036131410665e-37,0.0,2.1103424957624673e-74,1.280196526204488e-14,3.516828939412063e-62,1.0637243804342014e-37,1.2969313658853034e-55,2.4213089854722457e-44,7.206913792416735e-27,2.2805411532993713e-89,3.3934767717268134e-24,1.416576716134827e-60,1.6007963939140295e-59,2.4765115821726905e-88,1.1379920035715765e-12,2.8182946860069572e-71,8.987786180514392e-08,9.896888661651936e-08,3.173706901248651e-08,7.864658060532102e-08,6.171098361937864e-08,3.173696715865903e-08,1.2745984816605918e-13
1.9259839926091145e-11,0.05435919745378708,0.0,0.0013493446521022513,0.031075110263184432,0.31940955052599695,0.35048471310410695,0.20701215818140842,0.09201810559730203,0.0,4.134185273308621e-37,1.1436083296021028e-12,8.6098710320156e-37,0.0,2.1843088906424242e-74,1.2992480598541204e-14,3.6044396850890045e-62,1.0742459296760831e-37,1.31622125445658e-55,2.4573222707749645e-44,7.242468733079528e-27,2.3373536281173765e-89,3.427054689175422e-24,1.437646147968858e-60,1.6406751551312074e-59,2.5632497074229903e-88,1.143606218760565e-12,2.874324153551517e-71,8.99432758774614e-08,9.945664372714059e-08,3.189381691294345e-08,7.903428927953381e-08,6.199880658499365e-08,3.189371482858663e-08,1.2807142885459468e-13
1.935439091293843e-11,0.05435919745378708,0.0,0.00134934311105116,0.031075110263184432,0.3194095498814953,0.3504847127163954,0.20701215789374264,0.09201810553287393,0.0,4.195371668229758e-37,1.1492225654574953e-12,8.73900036834606e-37,0.0,2.2604863794035074e-74,1.3184877822845842e-14,3.6937878336827128e-62,1.0848192587091373e-37,1.3357014728488843e-55,2.493690892288315e-44,7.2780236736929e-27,2.395292746060117e-89,3.46079803762371e-24,1.4589234680535307e-60,1.6813447478719698e-59,2.6525788614881154e-88,1.1492204338416302e-12,2.9311849324908977e-71,9.00077033464048e-08,9.994439599861358e-08,3.205056656085619e-08,7.942199515986319e-08,6.228647237490922e-08,3.205046424998473e-08,1.2868275871353717e-13
1.9448941899785716e-11,0.05435919745378708,0.0,0.0013493415711330382,0.031075110263184432,0.3194095492369967,0.3504847123286868,0.20701215760623395,0.09201810546941762,0.0,4.257158814469364e-37,1.1548368013066773e-12,8.86943098298644e-37,0.0,2.3389297704705114e-74,1.3379166205018448e-14,3.784899098787109e-62,1.0954443675333328e-37,1.3553729554347088e-55,2.530416594434011e-44,7.31357861425687e-27,2.4543751814333576e-89,3.494706818905661e-24,1.480409696959672e-60,1.7228168764184022e-59,2.7445632248788465e-88,1.1548346488147727e-12,2.9888852054572985e-71,9.007115906910507e-08,1.0043214343149478e-07,3.220731795631658e-08,7.980969824665408e-08,6.257398107502766e-08,3.220721542296488e-08,1.2929383658513334e-13
1.9543492886633002e-11,0.05435919745378708,0.0,0.001349340032333165,0.031075110263184432,0.31940954859250115,0.35048471194098085,0.20701215731888223,0.09201810540691838,0.0,4.319549646845221e-37,1.1604510371496488e-12,9.001169723293008e-37,0.0,2.419694953793323e-74,1.3575355015429077e-14,3.8777994464618925e-62,1.1061212561486377e-37,1.3752366365865413e-55,2.567501121633712e-44,7.349133554771467e-27,2.514617772256859e-89,3.528781034855373e-24,1.5021058552581045e-60,1.7651033599688973e-59,2.839268243671183e-88,1.160448863679993e-12,3.047433195161333e-71,9.013365767896405e-08,1.0091988602633512e-07,3.2364071099412985e-08,8.019739854024729e-08,6.286133277120102e-08,3.236396834763516e-08,1.2990466131257617e-13
1.9638043873480287e-11,0.05435919745378708,0.0,0.0013493384946370408,0.031075110263184432,0.31940954794800874,0.3504847115532777,0.20701215703168746,0.09201810534536188,0.0,4.382547100175104e-37,1.1660652729864097e-12,9.134223441393981e-37,0.0,2.5028389167747494e-74,1.3773453524758181e-14,3.972515096465913e-62,1.1168499245550193e-37,1.3952934506768664e-55,2.604946218309022e-44,7.38468849523672e-27,2.5760375210641645e-89,3.5630206873070605e-24,1.524012963519647e-60,1.8082161331995453e-59,2.936760648131415e-88,1.1660630784372906e-12,3.1068371643920857e-71,9.019521358902346e-08,1.014076237836803e-07,3.2520825990230436e-08,8.058509604097932e-08,6.314852754923104e-08,3.252072302410028e-08,1.3051523174000983e-13
1.9732594860327573e-11,0.05435919745378708,0.0,0.0013493369580303831,0.031075110263184432,0.31940954730351934,0.35048471116557744,0.20701215674464954,0.09201810528473385,0.0,4.446154109276774e-37,1.1716795088169606e-12,9.268598994189595e-37,0.0,2.5884197603539695e-74,1.3973471003996577e-14,4.069072523490541e-62,1.1276303727524465e-37,1.415544332078165e-55,2.6427536288814956e-44,7.420243435652652e-27,2.638651595702375e-89,3.597425778095044e-24,1.5461320423151135e-60,1.852167246825524e-59,3.0371084715230394e-88,1.1716772930866667e-12,3.16710541601718e-71,9.025584099528335e-08,1.0189535670407076e-07,3.2677582628850616e-08,8.097279074918262e-08,6.343556549486935e-08,3.267747945246164e-08,1.3112554671253408e-13
1.9921696834022143e-11,0.05435919745378708,0.0,0.0013493338880294012,0.031075110263184432,0.3194095460145499,0.3504847103901852,0.20701215617104377,0.0920181051662076,0.0,4.5752085340664805e-37,1.182907980459431e-12,9.541343055326206e-37,0.0,2.767130158638449e-74,1.4379299957716274e-14,4.267819889429929e-62,1.1493466085203098e-37,1.4566320343035868e-55,2.7194623694038654e-44,7.491353316336676e-27,2.7675322252264303e-89,3.666732282017696e-24,1.591010193791059e-60,1.9426332816879469e-59,3.246649137610178e-88,1.1829057220616537e-12,3.2902681783139235e-71,9.037436601466324e-08,1.0287080803612397e-07,3.299110114980947e-08,8.174817178931223e-08,6.400917123172681e-08,3.29909975652621e-08,1.3234540567805846e-13
2.0091888610347257e-11,0.05435919745378708,0.0,0.0013493311286155375,0.031075110263184432,0.31940954485448797,0.3504847096923417,0.20701215565533412,0.0920181050625714,0.0,4.69347163920833e-37,1.193013604916415e-12,9.791402271134711e-37,0.0,2.9369098940821356e-74,1.47512019060877e-14,4.4532622534921755e-62,1.169068307596441e-37,1.4942840501346468e-55,2.789756849438199e-44,7.555352208783898e-27,2.887785026958273e-89,3.7296739530622116e-24,1.6321357077117605e-60,2.0270431256722477e-59,3.4457111331736176e-88,1.1930113077700517e-12,3.4041546251237722e-71,9.04780011340701e-08,1.0374869769790489e-07,3.327327379691059e-08,8.244600517823261e-08,6.45248808873544e-08,3.327316985921801e-08,1.334423935250082e-13
2.026208038667237e-11,0.05435919745378708,0.0,0.0013493283725190006,0.031075110263184432,0.319409543694436,0.35048470899450723,0.20701215514013122,0.09201810496173232,0.0,4.813755347336178e-37,1.203119229353278e-12,1.0045851087981756e-36,0.0,3.1155413363322944e-74,1.5129465513598226e-14,4.64509549175736e-62,1.1889577731950612e-37,1.5325793754139104e-55,2.861252355740854e-44,7.619351101071744e-27,3.0121820790620044e-89,3.79315167284827e-24,1.673963878079499e-60,2.1143619682551696e-59,3.655144320104104e-88,1.2031168931287868e-12,3.520972304908585e-71,9.057883909801631e-08,1.0462657169612799e-07,3.355545210801549e-08,8.314382952434649e-08,6.504008373735669e-08,3.355534783074696e-08,1.3453853578120377e-13
2.0432272162997485e-11,0.05435919745378708,0.0,0.0013493256196639239,0.031075110263184432,0.3194095425343941,0.3504847082966818,0.2070121546254347,0.09201810486361507,0.0,4.936076774306863e-37,1.2132248537700208e-12,1.0304729667867392e-36,0.0,3.3034057717693547e-74,1.5514144859886413e-14,4.843483385139932e-62,1.2090150053159817e-37,1.5715234594015512e-55,2.9339590617763767e-44,7.683349993200377e-27,3.1408295873097392e-89,3.8571654520771074e-24,1.7165006568631176e-60,2.204664358988248e-59,3.8753951294599823e-88,1.21322247813786e-12,3.6407710891762046e-71,9.067695526896557e-08,1.0550443003376684e-07,3.38376360834863e-08,8.384164482945071e-08,6.555478028003304e-08,3.383753148032588e-08,1.3563382574642356e-13
2.06024639393226e-11,0.05435919745378708,0.0,0.0013493228699764722,0.031075110263184432,0.319409541374362,0.35048470759886546,0.207012154111244,0.09201810476814627,0.0,5.060453035977129e-37,1.2233304781666427e-12,1.0568078222892035e-36,0.0,3.500897514652994e-74,1.590529402784747e-14,5.048592489134536e-62,1.229240003959015e-37,1.6111217513577031e-55,3.007887141008748e-44,7.74734888516995e-27,3.273835556677306e-89,3.9217153014508436e-24,1.7597519960314173e-60,2.298026110343555e-59,4.1069252356563994e-88,1.2233280627972734e-12,3.76360127016784e-71,9.07724229787996e-08,1.0638227271374613e-07,3.411982572365388e-08,8.453945109530318e-08,6.606897101316204e-08,3.411972080840057e-08,1.367282567308416e-13
