Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210)
9.14021479969216e-12,0.08478463093452131,0.0,0.0021049486422003326,0.031075110263184432,0.31940960540318314,0.35048469209081495,0.20701217194677457,0.09201815303484615,0.0,5.90483695153503e-25,5.476828699954701e-08,1.783695065074084e-22,0.0,5.938796687652496e-38,1.3972970683560592e-13,6.861823900507753e-29,1.8280151239359245e-25,3.160862207897448e-36,1.321025629888857e-16,9.671580711890912e-17,3.403617356231647e-58,8.280017123704106e-13,6.577025452470086e-39,2.61658060717313e-27,7.909202086390383e-47,5.47662882032645e-08,1.837843778309331e-42,4.250386502515519e-08,5.5358120232488565e-08,4.070242129553282e-08,4.524603256971174e-08,2.9597737857817153e-08,1.9866022014727197e-08,2.613510296023385e-10,5.937059092187023e-10,3.7172241430495345e-11,3.068448267995235e-11,5.874670291553275e-10,3.607942651195765e-10,3.440485389365716e-11,1.863570212222972e-08
9.187562445086033e-12,0.08478463093452131,0.0,0.0021049475662878385,0.031075110263184432,0.3194096050142911,0.3504846915808482,0.20701217173666192,0.09201815301843615,0.0,5.997160223937825e-25,5.505199467146866e-08,1.8115583320215485e-22,0.0,6.125297535586408e-38,1.4200322919552314e-13,7.005107054252414e-29,1.8470029567647744e-25,3.2102382806062106e-36,1.334746750943523e-16,9.72168090456832e-17,3.4926915870244195e-58,8.322909013743544e-13,6.679765668821e-39,2.6710418255437724e-27,8.157581031618215e-47,5.504997511428853e-08,1.8762212636775273e-42,4.252028559269574e-08,5.562669990355339e-08,4.0930436082789023e-08,4.547211344819856e-08,2.9711325383034835e-08,1.9973346925769832e-08,2.6325131352214197e-10,5.999068207706895e-10,3.737489713599248e-11,3.11645413728362e-11,5.935709405900758e-10,3.654881490167913e-10,3.458307602107825e-11,1.873222722624227e-08
9.234910090479906e-12,0.08478463093452131,0.0,0.0021049464909865794,0.031075110263184432,0.31940960462547047,0.3504846910709649,0.2070121715268843,0.09201815300236241,0.0,6.09044255494418e-25,5.5335702342977554e-08,1.8397102686034023e-22,0.0,6.316653687249566e-38,1.443022332623423e-13,7.150622496605457e-29,1.8660888954001476e-25,3.260125899217624e-36,1.3485387580215953e-16,9.771781097193915e-17,3.583621023559698e-58,8.365800906352459e-13,6.783570294053745e-39,2.7263487932356073e-27,8.412426191610687e-47,5.5333661917645973e-08,1.9151966716542003e-42,4.253637019719385e-08,5.589510044663401e-08,4.115862948302208e-08,4.5698110828891704e-08,2.982457802569684e-08,2.0080710424818677e-08,2.6515379355726385e-10,6.061401818641007e-10,3.7577656918761544e-11,3.164958511622686e-11,5.997063067984479e-10,3.7021608182224627e-10,3.476129814817182e-11,1.882875223128601e-08
9.28225773587378e-12,0.08478463093452131,0.0,0.002104945416288614,0.031075110263184432,0.3194096042367214,0.35048469056116516,0.20701217131744065,0.09201815298661807,0.0,6.184688951404353e-25,5.561941001407376e-08,1.8681523624759242e-22,0.0,6.512965739992306e-38,1.4662688116078144e-13,7.298393292750988e-29,1.8852729398437853e-25,3.310527699957189e-36,1.3624016510504148e-16,9.821881289767781e-17,3.676434495773032e-58,8.408692801539638e-13,6.888444813542782e-39,2.7825102208240666e-27,8.673871540212305e-47,5.5617348613337007e-08,1.954776180512696e-42,4.255212570508797e-08,5.616332198514257e-08,4.1387001485182413e-08,4.5924024742653325e-08,2.993749677287028e-08,2.0188112410742447e-08,2.670584514567938e-10,6.124059944209411e-10,3.778052077876286e-11,3.213963968690497e-11,6.058731247502531e-10,3.74978103026635e-10,3.493952027493797e-11,1.892527713741559e-08
9.329605381267653e-12,0.08478463093452131,0.0,0.0021049443421861437,0.031075110263184432,0.31940960384804373,0.3504846900514488,0.20701217110832998,0.0920181529711964,0.0,6.279904421405803e-25,5.590311768475735e-08,1.8968861012955536e-22,0.0,6.714335846308052e-38,1.4897733534812535e-13,7.448442626409458e-29,1.9045550900974266e-25,3.361446319050397e-36,1.3763354299573595e-16,9.871981482290001e-17,3.771161130743211e-58,8.45158469931388e-13,6.994394712662542e-39,2.8395348635046443e-27,8.942053122379623e-47,5.590103520136178e-08,1.9949660002795008e-42,4.256755884249241e-08,5.643136464241252e-08,4.161555207790194e-08,4.614985522033326e-08,3.00500826087123e-08,2.029555278251774e-08,2.689652692587304e-10,6.187042603301702e-10,3.798348871595679e-11,3.2634730860729105e-11,6.120713913843691e-10,3.7977425179721566e-10,3.511774240137677e-11,1.9021801944684927e-08
9.376953026661527e-12,0.08478463093452131,0.0,0.0021049432686715114,0.031075110263184432,0.3194096034594375,0.3504846895418158,0.2070121708995514,0.09201815295609082,0.0,6.3760939742833735e-25,5.6186825355028386e-08,1.9259129727188892e-22,0.0,6.920867729777986e-38,1.5135375861442306e-13,7.600793799837477e-29,1.9239353461628117e-25,3.412884392722732e-36,1.3903400946698484e-16,9.922081674760653e-17,3.86783035421572e-58,8.494476599683976e-13,7.101425476787415e-39,2.8974315210928024e-27,9.21710907541605e-47,5.6184721681720436e-08,2.035772372734204e-42,4.2582676198065116e-08,5.6699228541698696e-08,4.184428124949928e-08,4.637560229276909e-08,3.016233651447867e-08,2.040303143922894e-08,2.7087422928489847e-10,6.25034981447746e-10,3.8186560730303647e-11,3.313488441261005e-11,6.183011036087948e-10,3.8460456698292586e-10,3.5295964527488295e-11,1.9118326653147236e-08
9.4243006720554e-12,0.08478463093452131,0.0,0.0021049421957371993,0.031075110263184432,0.31940960307090266,0.35048468903226626,0.20701217069110386,0.09201815294129491,0.0,6.4732626206295145e-25,5.6470533024886936e-08,1.9552344644026908e-22,0.0,7.132666701097037e-38,1.537563140826842e-13,7.75547023382761e-29,1.9434137080416807e-25,3.4648445571996725e-36,1.4044156451153389e-16,9.972181867179819e-17,3.966471892126202e-58,8.537368502658715e-13,7.209542591291758e-39,2.9562090380238763e-27,9.499179650314972e-47,5.646840805441314e-08,2.0772015714094543e-42,4.259748422581669e-08,5.696691380617743e-08,4.2073188987984725e-08,4.6601265990786194e-08,3.027425946853236e-08,2.0510548280068148e-08,2.7278531413595703e-10,6.313981595966702e-10,3.838973682176379e-11,3.3640126116485074e-11,6.245622583006979e-10,3.8946908711940683e-10,3.5474186653272656e-11,1.921485126285503e-08
9.471648317449274e-12,0.08478463093452131,0.0,0.0021049411233758208,0.031075110263184432,0.31940960268243906,0.3504846885228,0.20701217048298634,0.09201815292680228,0.0,6.571415372304495e-25,5.675424069433307e-08,1.9848520640038797e-22,0.0,7.34983967418118e-38,1.5618516520907573e-13,7.912495467708184e-29,1.9629901757357745e-25,3.5173294487066885e-36,1.4185620812213258e-16,1.0022282059547577e-16,4.06711577212392e-58,8.580260408246891e-13,7.318751541549895e-39,3.0158763033529855e-27,9.788407233211155e-47,5.675209431944006e-08,2.1192599015909168e-42,4.2611989247862174e-08,5.723442055894653e-08,4.230227528106524e-08,4.6826846345197654e-08,3.038585244635208e-08,2.06181032043351e-08,2.7469850668649363e-10,6.377937965670336e-10,3.859301699029752e-11,3.415048174529232e-11,6.308548523064662e-10,3.943678504339395e-10,3.56524087787299e-11,1.9311375773860134e-08
9.518995962843147e-12,0.08478463093452131,0.0,0.002104940051580126,0.031075110263184432,0.31940960229404686,0.35048468801341703,0.20701217027519794,0.09201815291260677,0.0,6.670557242446667e-25,5.703794836336686e-08,2.014767259179539e-22,0.0,7.572495182356042e-38,1.5864047578311774e-13,8.071893159343089e-29,1.9826647492468322e-25,3.570341703469243e-36,1.4327794029153443e-16,1.0072382251864006e-16,4.169792325095215e-58,8.623152316457289e-13,7.429057812936114e-39,3.0764422507549334e-27,1.0084936366940423e-46,5.703578047680133e-08,2.161953700317232e-42,4.2626197457116365e-08,5.750174892302547e-08,4.253154011614933e-08,4.705234338680438e-08,3.049711642054078e-08,2.072569611143707e-08,2.766137900802076e-10,6.442218941160617e-10,3.8796401235865196e-11,3.466597707094509e-11,6.371788824417563e-10,3.993008948502937e-10,3.5830630903860135e-11,1.9407900186213714e-08
9.56634360823702e-12,0.08478463093452131,0.0,0.0021049389803429936,0.031075110263184432,0.3194096019057258,0.35048468750411743,0.20701217006773767,0.09201815289870231,0.0,6.7706932454827145e-25,5.7321656031988356e-08,2.0449815375869143e-22,0.0,7.800743394626818e-38,1.611224099278787e-13,8.233687085131582e-29,2.0024374285765943e-25,3.623883957712792e-36,1.447067610124964e-16,1.0122482444129188e-16,4.2745321866869634e-58,8.666044227298705e-13,7.540466890824671e-39,3.1379158585241177e-27,1.038891377270765e-46,5.7319466526497106e-08,2.2052893363799727e-42,4.264011491993435e-08,5.776889902135531e-08,4.276098348035181e-08,4.7277757146395107e-08,3.0608052360834145e-08,2.0833326900888804e-08,2.7853114772517636e-10,6.506824539681589e-10,3.899988955842715e-11,3.518663786430633e-11,6.435343454915422e-10,4.0426825799349206e-10,3.600885302866342e-11,1.9504424499966256e-08
9.613691253630894e-12,0.08478463093452131,0.0,0.0021049379096574274,0.031075110263184432,0.31940960151747594,0.350484686994901,0.2070121698606046,0.09201815288508298,0.0,6.8718283971379435e-25,5.7605363700197654e-08,2.0754963868834144e-22,0.0,8.034696132029484e-38,1.6363113210017052e-13,8.397901140008087e-29,2.0223082137268014e-25,3.6779588476627854e-36,1.4614267027777926e-16,1.01725826363432e-16,4.3813662988300465e-58,8.708936140779923e-13,7.652984260589786e-39,3.200306149574439e-27,1.0700488371863e-46,5.760315246852756e-08,2.2492732103236022e-42,4.265374757869781e-08,5.803587097679891e-08,4.299060536049854e-08,4.750308765474638e-08,3.071866123410902e-08,2.09409954723124e-08,2.804505632892071e-10,6.571754778149534e-10,3.920348195794371e-11,3.5712489895163034e-11,6.49921238210168e-10,4.0926997719449007e-10,3.618707515313986e-11,1.96009487151676e-08
9.661038899024768e-12,0.08478463093452131,0.0,0.002104936839516559,0.031075110263184432,0.31940960112929717,0.35048468648576786,0.2070121696537977,0.09201815287174296,0.0,6.973967714446583e-25,5.7889071367994783e-08,2.106313294726612e-22,0.0,8.274466884063344e-38,1.661668070907434e-13,8.564559337442002e-29,2.0422771046991937e-25,3.732569009544662e-36,1.4758566808014748e-16,1.0222682828506122e-16,4.490325911262798e-58,8.751828056909736e-13,7.766615407605638e-39,3.2636221914392e-27,1.1019811307786472e-46,5.7886838302892817e-08,2.2939117544454325e-42,4.266710125434853e-08,5.83026649121409e-08,4.3220405743131055e-08,4.772833494262258e-08,3.0828944004391925e-08,2.1048701725437294e-08,2.8237202069526886e-10,6.637009673153431e-10,3.940717843437522e-11,3.624355893220076e-11,6.563395573213934e-10,4.1430608949477405e-10,3.636529727728953e-11,1.9697472831866967e-08
9.708386544418641e-12,0.08478463093452131,0.0,0.0021049357699136385,0.031075110263184432,0.31940960074118946,0.35048468597671784,0.2070121694473161,0.09201815285867655,0.0,7.077116215762105e-25,5.817277903537984e-08,2.1374337487742443e-22,0.0,8.520170825204862e-38,1.6872960002447968e-13,8.733685809437504e-29,2.062344101495511e-25,3.787717079583857e-36,1.4903575441236898e-16,1.0272783020618034e-16,4.6014425830544744e-58,8.794719975696929e-13,7.881365817246384e-39,3.327873096271021e-27,1.1347035967880747e-46,5.817052402959306e-08,2.3392114327955833e-42,4.268018164887031e-08,5.856928095008776e-08,4.345038461451098e-08,4.7953499040776e-08,3.0938901632867424e-08,2.115644556010008e-08,2.8429550411700654e-10,6.702589240955403e-10,3.9610978987682003e-11,3.6779870742978166e-11,6.627892995184458e-10,4.1937663165087764e-10,3.65435194011125e-11,1.9793996850112925e-08
9.755734189812515e-12,0.08478463093452131,0.0,0.0021049347008420404,0.031075110263184432,0.31940960035315286,0.3504846854677511,0.20701216924115873,0.09201815284587814,0.0,7.181278920767568e-25,5.845648670235289e-08,2.168859236684214e-22,0.0,8.771924831502809e-38,1.7131967636058764e-13,8.90530480653334e-29,2.082509204117493e-25,3.843405694005797e-36,1.5049292926721534e-16,1.0322883212679013e-16,4.714748184128707e-58,8.837611897150289e-13,7.997240974886135e-39,3.393068020841739e-27,1.1682318005672273e-46,5.845420964862842e-08,2.385178741176936e-42,4.2692994347719924e-08,5.8835719213267965e-08,4.36805419606247e-08,4.8178579979946795e-08,3.104853507788651e-08,2.1264226876244513e-08,2.862209979743335e-10,6.768493497491162e-10,3.98148836178244e-11,3.7321451093901515e-11,6.692704614640691e-10,4.244816401388202e-10,3.6721741524608866e-11,1.989052076995345e-08
9.803081835206388e-12,0.08478463093452131,0.0,0.002104933632295252,0.031075110263184432,0.3194095999651872,0.35048468495886737,0.20701216903532466,0.09201815283334225,0.0,7.286460850485968e-25,5.874019436891399e-08,2.200591246114588e-22,0.0,9.029847497254718e-38,1.7393720189279494e-13,9.079440697802648e-29,2.102772412566881e-25,3.899637489035903e-36,1.519571926374616e-16,1.0372983404689136e-16,4.8302748967869714e-58,8.880503821278603e-13,8.114246365898973e-39,3.459216166542314e-27,1.2025815363020683e-46,5.873789515999905e-08,2.431820207145096e-42,4.270554482220853e-08,5.9101979824231904e-08,4.3910877767187544e-08,4.8403577790863025e-08,3.115784529497497e-08,2.137204557392136e-08,2.8814848692910265e-10,6.834722458370452e-10,4.001889232476275e-11,3.786832575019935e-11,6.757830397905723e-10,4.296211511584657e-10,3.68999636477787e-11,1.99870445914359e-08
9.850429480600262e-12,0.08478463093452131,0.0,0.002104932564266878,0.031075110263184432,0.3194095995772925,0.35048468445006675,0.20701216882981302,0.09201815282106358,0.0,7.392667027290607e-25,5.902390203506322e-08,2.2326312647236e-22,0.0,9.294059151764658e-38,1.765823427495416e-13,9.256117970852746e-29,2.123133726845415e-25,3.956415100899586e-36,1.5342854451588624e-16,1.0423083596648482e-16,4.948055217232038e-58,8.923395748090658e-13,8.232387475658945e-39,3.526326779382747e-27,1.2377688292436464e-46,5.902158056370511e-08,2.479142390008348e-42,4.271783843183436e-08,5.93680629054521e-08,4.414139201964821e-08,4.8628492504240674e-08,3.126683323684171e-08,2.1479901553288353e-08,2.9007795588085304e-10,6.901276138877516e-10,4.0223005108457376e-11,3.8420520475897096e-11,6.823270310998795e-10,4.3479520063780563e-10,3.707818577062209e-11,2.0083568314607043e-08
9.897777125994135e-12,0.08478463093452131,0.0,0.0021049314967506363,0.031075110263184432,0.31940959918946865,0.3504846839413492,0.2070121686246228,0.09201815280903684,0.0,7.499902474915503e-25,5.9307609700800625e-08,2.2649807801696508e-22,0.0,9.564681876182295e-38,1.7925526539417223e-13,9.435361231824943e-29,2.143593146954835e-25,4.013741165822251e-36,1.5490698489527118e-16,1.047318378855713e-16,5.0681219570914385e-58,8.966287677595237e-13,8.351669789540065e-39,3.594409149991969e-27,1.2738099379506937e-46,5.930526585974675e-08,2.5271518808276146e-42,4.2729880426567805e-08,5.963396857932315e-08,4.437208470319292e-08,4.885332415078369e-08,3.137549985338712e-08,2.1587794714610094e-08,2.9200938996263246e-10,6.968154553971528e-10,4.042722196886864e-11,3.897806103379175e-11,6.88902431963579e-10,4.4000382423716676e-10,3.7256407893139105e-11,2.0180091939513065e-08
9.945124771388009e-12,0.08478463093452131,0.0,0.002104930429740353,0.031075110263184432,0.31940959880171566,0.3504846834327147,0.207012168419753,0.0920181527972569,0.0,7.608172218465789e-25,5.959131736612629e-08,2.29764128011131e-22,0.0,9.841839520423268e-38,1.819561366251286e-13,9.617195205394336e-29,2.1641506728968824e-25,4.071618320029297e-36,1.5639251376840166e-16,1.0523283980415157e-16,5.190508244940923e-58,9.009179609801124e-13,8.472098792916311e-39,3.663472613617761e-27,1.3107213565430468e-46,5.958895104812411e-08,2.5758553024164153e-42,4.274167594908966e-08,5.989969696816194e-08,4.4602955802749616e-08,4.9078072761183955e-08,3.14838460917113e-08,2.1695724958257958e-08,2.939427745368934e-10,7.03535771828704e-10,4.063154290595685e-11,3.954097318542661e-11,6.955092389229724e-10,4.452470573533451e-10,3.7434630015329845e-11,2.027661546619957e-08
9.992472416781882e-12,0.08478463093452131,0.0,0.002104929363229965,0.031075110263184432,0.31940959841403344,0.3504846829241632,0.20701216821520277,0.09201815278571875,0.0,7.717481284428137e-25,5.987502503104027e-08,2.330614252207312e-22,0.0,1.0125657720170883e-37,1.8468512357614096e-13,9.801644734769626e-29,2.184806304673296e-25,4.130049199746115e-36,1.5788513112806641e-16,1.0573384172222642e-16,5.315247527827919e-58,9.052071544717101e-13,8.593679971161627e-39,3.733526550126656e-27,1.348519816965906e-46,5.987263612883735e-08,2.625259309340822e-42,4.275323003698388e-08,6.016524819420747e-08,4.4834005302992e-08,4.930273836612132e-08,3.1591872896122346e-08,2.1803692184710032e-08,2.9587809519146166e-10,7.102885646134441e-10,4.0835967919682356e-11,4.010928269106601e-11,7.021474484891234e-10,4.5052493512366606e-10,3.7612852137194385e-11,2.037313889471162e-08
1e-11,0.08478463093452131,0.0,0.0021049291937160685,0.031075110263184432,0.31940959835240423,0.35048468284331863,0.20701216818271168,0.09201815278390627,0.0,7.73495591442421e-25,5.992013040085743e-08,2.3358853595481095e-22,0.0,1.0171402730457383e-37,1.8512159401796228e-13,9.831212139400224e-29,2.1880992866385294e-25,4.13939004514221e-36,1.5812308852851385e-16,1.0581349370063356e-16,5.3352982675001115e-58,9.058890735378637e-13,8.613116115093646e-39,3.744755978953018e-27,1.3546120652792648e-46,5.991773789821561e-08,2.633178812382975e-42,4.2755045053012125e-08,6.020745064173718e-08,4.4870755229903274e-08,4.9338449266524286e-08,3.1609018211010725e-08,2.182086079549624e-08,2.961859603027249e-10,7.113651520827879e-10,4.086847809607489e-11,4.0200134562453026e-11,7.03205719651066e-10,4.513672346650376e-10,3.7641186848267383e-11,2.038848469926988e-08
1.0039820062175756e-11,0.08478463093452131,0.0,0.002104928297213512,0.031075110263184432,0.31940959802642205,0.35048468241569475,0.20701216801097114,0.09201815277441737,0.0,7.827834700681219e-25,6.015873269554266e-08,2.3639011841165628e-22,0.0,1.0416263913959096e-37,1.8744239371641977e-13,9.988734781692899e-29,2.2055600422858176e-25,4.18903644119809e-36,1.5938483696705724e-16,1.0623484363979658e-16,5.442373572794997e-58,9.094963482351954e-13,8.71641880964992e-39,3.8045803840038426e-27,1.3872222912649095e-46,6.015632110188663e-08,2.6753705879194197e-42,4.276454762488517e-08,6.04306223796212e-08,4.506523318834362e-08,4.9527320996263675e-08,3.169958120814464e-08,2.1911696294550996e-08,2.978153377355761e-10,7.17073835150039e-10,4.104049701000549e-11,4.068301530967015e-11,7.088170571429075e-10,4.558374924299751e-10,3.77910742587328e-11,2.0469662225093704e-08
1.0087167707569629e-11,0.08478463093452131,0.0,0.002104927231685141,0.031075110263184432,0.3194095976388813,0.3504846819073092,0.20701216780705714,0.09201815276334802,0.0,7.939237496506157e-25,6.04424403596335e-08,2.397503563498135e-22,0.0,1.0713787360336823e-37,1.9022811485084635e-13,1.0178490426439455e-28,2.226411885736186e-25,4.2485826806105966e-36,1.6089163127816925e-16,1.0673584555686286e-16,5.571920468403323e-58,9.137855422714463e-13,8.84032079375507e-39,3.876643584353078e-27,1.4268459938720496e-46,6.044000596727208e-08,2.7261958562232633e-42,4.277563354658305e-08,6.069581964648691e-08,4.529663944298169e-08,4.9751820682266864e-08,3.1806971966526945e-08,2.2019737188472074e-08,2.997544881959983e-10,7.238915848048276e-10,4.124513017688659e-11,4.12621967988699e-11,7.155180613350605e-10,4.611847639025564e-10,3.796929637994518e-11,2.0566185457389774e-08
1.0134515352963503e-11,0.08478463093452131,0.0,0.002104926166639099,0.031075110263184432,0.31940959725141127,0.3504846813990065,0.20701216760345986,0.09201815275250592,0.0,8.051694702597016e-25,6.072614802331287e-08,2.4314228780112734e-22,0.0,1.1018359155113534e-37,1.9304245512016366e-13,1.0370936867817602e-28,2.2473618350261434e-25,4.308690554209007e-36,1.6240551405420084e-16,1.0723684747342598e-16,5.703922626256122e-58,9.18074736581341e-13,8.965391408850914e-39,3.949725664896591e-27,1.4674083839024058e-46,6.072369072499388e-08,2.7777418640758348e-42,4.278649253708269e-08,6.09608401168108e-08,4.552822405084104e-08,4.997623745477479e-08,3.191404610725072e-08,2.212781476727093e-08,3.0169553281319147e-10,7.307418149118648e-10,4.144986742028599e-11,4.1846852914941666e-11,7.222504574862273e-10,4.665667839239837e-10,3.8147518500831605e-11,2.0662708591643243e-08
1.0181862998357376e-11,0.08478463093452131,0.0,0.0021049251020697334,0.031075110263184432,0.3194095968640118,0.3504846808907867,0.20701216740017836,0.09201815274188646,0.0,8.165211351071291e-25,6.100985568658082e-08,2.465660615315392e-22,0.0,1.1330112248686167e-37,1.9588558300116664e-13,1.0566099423168446e-28,2.2684098901574284e-25,4.3693626982186815e-36,1.639264852879535e-16,1.0773784938948675e-16,5.8384147825221416e-58,9.223639311657576e-13,9.091636140311261e-39,4.023836183974985e-27,1.5089271674617142e-46,6.100737537505214e-08,2.8300153930530023e-42,4.279712923462364e-08,6.122568391252163e-08,4.5759986995617935e-08,5.020057134441935e-08,3.202080456353824e-08,2.223592893185156e-08,3.0363845803756545e-10,7.376245267729675e-10,4.165470874016402e-11,4.2437009412782374e-11,7.29014241987012e-10,4.719835866329041e-10,3.8325740621392146e-11,2.0759231627897015e-08
1.022921064375125e-11,0.08478463093452131,0.0,0.0021049240379714894,0.031075110263184432,0.31940959647668293,0.35048468038264974,0.2070121671972117,0.09201815273148506,0.0,8.27979247548044e-25,6.129356334943744e-08,2.500218263070077e-22,0.0,1.164918146344735e-37,1.9875766730689176e-13,1.0764003528365715e-28,2.2895560511317834e-25,4.430601748864976e-36,1.6545454497223197e-16,1.0823885130504593e-16,5.975431999459104e-58,9.266531260255736e-13,9.219060473509885e-39,4.098984744547152e-27,1.551420299964759e-46,6.129105991744703e-08,2.883023256482978e-42,4.280754818265747e-08,6.149035115547076e-08,4.5991928260773674e-08,5.0424822381820595e-08,3.212724826586069e-08,2.2344079583224245e-08,3.0558325052579006e-10,7.445397216577583e-10,4.185965413648102e-11,4.3032692045884286e-11,7.358094111980252e-10,4.774352059277532e-10,3.850396274162689e-11,2.0855754566193455e-08
1.0323905934538997e-11,0.08478463093452131,0.0,0.0021049219111666244,0.031075110263184432,0.3194095957022367,0.3504846793666244,0.20701216679221926,0.09201815271131883,0.0,8.512168293542206e-25,6.18609786739169e-08,2.570299240570342e-22,0.0,1.2309817011307683e-37,2.045893821269994e-13,1.1168138724456304e-28,2.3321426906166614e-25,4.554791114968817e-36,1.6853192966360015e-16,1.0924085513466248e-16,6.2571835039624086e-58,9.352315165749162e-13,9.47746988661688e-39,4.2524346250992336e-27,1.6394026940198991e-46,6.185842867924732e-08,2.99126939877567e-42,4.282775054155343e-08,6.201915647010235e-08,4.645634568491457e-08,5.0873076022313395e-08,3.233919511678862e-08,2.2560489950917765e-08,3.0947838493025647e-10,7.5846756541619e-10,4.2269857158273295e-11,4.424073872466813e-11,7.4949388904351e-10,4.884430286896093e-10,3.886040698111932e-11,2.1048800149081347e-08
1.0409131696247969e-11,0.08478463093452131,0.0,0.0021049199985996906,0.031075110263184432,0.31940959500547594,0.35048467845248454,0.2070121664287936,0.0920181526938714,0.0,8.724997563815483e-25,6.237165246454231e-08,2.634481138265996e-22,0.0,1.293080162534596e-37,2.0993865686106945e-13,1.1541494100974996e-28,2.370806188153809e-25,4.668526811772139e-36,1.7132581831450863e-16,1.1014265857960951e-16,6.51975404042533e-58,9.429520690199976e-13,9.714127625627074e-39,4.394186869917719e-27,1.7221044378375524e-46,6.236906019666032e-08,3.091271352085027e-42,4.284523166803586e-08,6.249447866365515e-08,4.687493105174067e-08,5.1276221251020473e-08,3.252888010251085e-08,2.2755383075778652e-08,3.1299026217273225e-10,7.711137288190602e-10,4.2639395818909725e-11,4.5347138447560145e-11,7.619172176907174e-10,4.984694771777677e-10,3.918120679554912e-11,2.122254083908128e-08
1.0494357457956942e-11,0.08478463093452131,0.0,0.002104918087477072,0.031075110263184432,0.3194095943089431,0.35048467753861273,0.2070121660663737,0.09201815267706404,0.0,8.941354084565441e-25,6.2882326253836e-08,2.6997226819112335e-22,0.0,1.3577674648639735e-37,2.1538439117971272e-13,1.1924133095287715e-28,2.4097875486495688e-25,4.784140284654521e-36,1.7414267343335766e-16,1.1104446202294308e-16,6.791066126871709e-58,9.506726223710238e-13,9.954692582800646e-39,4.539453753688315e-27,1.8082539571174596e-46,6.287969136524632e-08,3.19375996115733e-42,4.286207381414171e-08,6.296923071775947e-08,4.729409390903095e-08,5.1679098514117004e-08,3.271755963119195e-08,2.2950392883205677e-08,3.165079908856128e-10,7.838651554970933e-10,4.300927168659156e-11,4.647184330017276e-11,7.744421748336044e-10,5.086092479930647e-10,3.95020066089246e-11,2.1396281212335872e-08
1.0579583219665914e-11,0.08478463093452131,0.0,0.0021049161777696645,0.031075110263184432,0.31940959361263793,0.3504846766250086,0.20701216570495426,0.09201815266087345,0.0,9.161267264706202e-25,6.339300004179838e-08,2.7660325475430197e-22,0.0,1.4251292377955693e-37,2.2092758178341554e-13,1.2316208335333785e-28,2.449086772114092e-25,4.901646908081983e-36,1.7698249497829248e-16,1.1194626546466758e-16,7.071336238041223e-58,9.58393176633112e-13,1.0199196748836216e-38,4.688292894180772e-27,1.8979652919881874e-46,6.339032218500616e-08,3.298776109431134e-42,4.287830029616552e-08,6.344341334026082e-08,4.771383415230774e-08,5.2081707989748945e-08,3.290523903093077e-08,2.314551879972194e-08,3.200315002458214e-10,7.967218516964892e-10,4.3379484761087514e-11,4.761500342279771e-11,7.870687381691859e-10,5.188625306120809e-10,3.982280642124624e-11,2.1570021269074763e-08
1.0664808981374887e-11,0.08478463093452131,0.0,0.0021049142694492427,0.031075110263184432,0.3194095929165601,0.35048467571167213,0.20701216534452996,0.09201815264527721,0.0,9.384766529050046e-25,6.390367382842983e-08,2.833419411200162e-22,0.0,1.4952532178680634e-37,2.265692289174198e-13,1.2717873693344853e-28,2.4887038585575313e-25,5.0210620565204725e-36,1.7984528290748814e-16,1.1284806890478733e-16,7.360784393369513e-58,9.661137318113785e-13,1.0447672114432041e-38,4.8407623775423006e-27,1.991355288459493e-46,6.390095265594071e-08,3.406361013665054e-42,4.2893933579683576e-08,6.391702723819672e-08,4.8134151674903515e-08,5.24840498559381e-08,3.309192360158801e-08,2.334076025295923e-08,3.2356072132310317e-10,8.096838233290222e-10,4.375003504216624e-11,4.877676893899658e-11,7.997968850835058e-10,5.292295122644238e-10,4.014360623251451e-11,2.174376100952281e-08
1.075003474308386e-11,0.08478463093452131,0.0,0.002104912362488435,0.031075110263184432,0.3194095922207094,0.3504846747986031,0.20701216498509553,0.09201815263025362,0.0,9.61188131850911e-25,6.441434761373077e-08,2.901891948923324e-22,0.0,1.5682292827534791e-37,2.323103363752521e-13,1.3129284285841162e-28,2.5286388079900372e-25,5.1424011044358614e-36,1.8273103717914927e-16,1.1374987234330666e-16,7.659634185775018e-58,9.73834287910938e-13,1.0700150670286031e-38,4.9969207582958155e-27,2.0885436440642547e-46,6.441158277805082e-08,3.5165562239369726e-42,4.290899531061679e-08,6.439007311779795e-08,4.855504636802104e-08,5.2886124290582317e-08,3.327761861493595e-08,2.3536116671656394e-08,3.2709558702062053e-10,8.227510759728751e-10,4.4120922529596456e-11,4.995728995513393e-11,8.126265926525516e-10,5.397103779926564e-10,4.0464406042729894e-11,2.1917500433900294e-08
