Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186)
2.952913640693481e-16,0.13613829752637924,0.0,0.0033803139093228976,0.031075110262700035,0.3194096769159923,0.350484785822253,0.20701222017785165,0.09201819553363604,7.540846342776989e-73,1.5020935187691438e-30,1.4131168320050803e-09,8.253496479139627e-27,2.8345833738911148e-53,4.4325888251537055e-48,1.5826002777411664e-19,4.395406810433792e-36,1.7742012001383915e-24,1.0348595112055717e-37,1.7331548245997243e-21,1.0748318470562708e-14,4.768402091153023e-60,5.4647818422429455e-11,3.602724308055082e-38,2.113484833801963e-31,3.434645809736028e-54,1.4131276417137306e-09,3.4230670111803286e-47,7.066806176725319e-12,2.415567783068786e-12,2.0829243550907186e-12,1.9190900894067152e-12,1.5895503360926096e-12,7.730959051670956e-13,3.8958995910515417e-13,6.952144191938272e-18,4.9346394889604485e-09,1.3314493242058073e-22,2.7741244982386837e-17,2.4739218474555303e-17,4.90200197073916e-09,7.630084440914133e-13,1.7009656758547318e-29,1.712780153471715e-32,2.1761610043484057e-11,5.436189263432044e-13,3.272705019090545e-13,6.7330078424366755e-18,3.317731635466329e-19,1.8240744463304966e-30,1.1235092166146905e-20,1.1872495487713095e-61,2.486799543894417e-13,9.62188978767735e-18,1.5181379448555363e-20,3.2248174103963226e-31,1.3772810533380875e-44,3.8651622194340946e-13,1.2371099883877834e-38,2.412955853761021e-38,3.6610882923664976e-45
5.375817140852531e-16,0.13613829752637924,0.0,0.0033803138943437165,0.031075110262302596,0.31940967284595123,0.3504847806388385,0.20701222017591261,0.09201819552783608,5.823274612681491e-71,9.32269771503062e-30,2.5725972805841585e-09,5.121877279351932e-26,6.064932096550383e-52,9.75578623951836e-47,5.242833850134288e-19,2.72811040949769e-35,5.8775675772850795e-24,6.422823664676967e-37,5.741588632519948e-21,1.9567451572249344e-14,1.0510439054668098e-58,9.948705312266895e-11,2.23601973700689e-37,1.3101756452690596e-30,7.559390686308513e-53,2.5726169589023295e-09,4.071060214440886e-46,1.2864184698538566e-11,4.397357920625349e-12,3.7922521821305596e-12,3.4936612459507718e-12,2.8937212577165383e-12,1.4075328790422947e-12,7.092269653400915e-13,2.3032214791182254e-17,8.983574344834643e-09,8.254009270173617e-22,9.190214753469074e-17,8.195357626850625e-17,8.924157296439907e-09,1.3890666459094878e-12,5.681131144750098e-29,1.0691160011783166e-31,3.961732761524653e-11,9.896651630571263e-13,5.957525510076569e-13,2.2305080023483425e-17,1.0990998720303443e-18,1.1307906379062176e-29,3.722820676630699e-20,8.923307679380461e-60,4.527358211829896e-13,3.187536579685465e-17,5.0297141985158733e-20,1.9992715077454615e-30,2.9716409522291566e-43,7.036613325207816e-13,2.722831090072598e-37,2.8888316393660175e-37,1.572687862822891e-43
7.798720641011581e-16,0.13613829752637924,0.0,0.003380313879365438,0.031075110261905178,0.31940966877591026,0.3504847754554243,0.20701222017397358,0.09201819552203706,4.720490154915002e-70,2.741881899038122e-29,3.732077703001612e-09,1.5063656455625081e-25,3.327626086699953e-51,5.073704615212232e-46,1.1032670328178088e-18,8.029343791762707e-35,1.236835940267733e-23,1.8890050515913465e-36,1.2082213247735368e-20,2.838658467146594e-14,5.467577965689347e-58,1.4432628698400953e-10,6.576317203045239e-37,3.852365295351622e-30,3.9314223146168226e-52,3.732106249122237e-09,1.6027738766580597e-45,1.866063769768986e-11,6.378954928680715e-12,5.501815963641008e-12,5.068172110158135e-12,4.197824095075289e-12,2.042061694557616e-12,1.02884003458479e-12,4.846956027366451e-17,1.3032509101880746e-08,2.4270004467601108e-21,1.9339460194348977e-16,1.7245326853106423e-16,1.2946312498026302e-08,2.0151248398422273e-12,1.2083150608135999e-28,3.1663296562284178e-31,5.747307903694309e-11,1.4357113396393e-12,8.641916903959634e-13,4.693730697359667e-17,2.312877313203884e-18,3.3249310002282346e-29,7.835603798715274e-20,7.587652942210033e-59,6.568014049976433e-13,6.707638893803562e-17,1.0584969017075748e-19,5.878890489213931e-30,1.5309839991131624e-42,1.020809685380561e-12,1.4160785075146426e-36,1.1412950325788535e-36,1.0142522509831455e-42
1.2644527641329683e-15,0.13613829752637924,0.0,0.0033803138494115886,0.03107511026111038,0.31940966063582876,0.35048476508859633,0.20701222017009585,0.09201819551044184,1.8142000200109032e-68,1.174942137813774e-28,6.051038469351821e-09,6.455201424217694e-25,3.9402838182007733e-50,6.12608276321314e-45,2.900114657124671e-18,3.4482821867166023e-34,3.2512206503583176e-23,8.094700825321292e-36,3.1760018832557544e-20,4.6024850862489074e-14,6.603077647195196e-57,2.340047521900006e-10,2.8180612939159153e-36,1.6505512908798175e-29,4.7468705487077354e-51,6.051084748656119e-09,1.1304111847860315e-44,3.025076789379026e-11,1.0341569654379352e-11,8.921651291804404e-12,8.217012973838098e-12,6.805825535732954e-12,3.3113947471134426e-12,1.667994382751466e-12,1.2742226310968221e-16,2.1130378319489326e-08,1.039894471163493e-20,5.083795184960959e-16,4.532956294285423e-16,2.0990622528856854e-08,3.267241204053445e-12,3.298953698856711e-28,1.3982130422253923e-30,9.318468344739918e-11,2.327803489193228e-12,1.4009412758238432e-12,1.2338214978873312e-16,6.079797309456041e-18,1.4245806489426098e-28,2.0606156381742664e-19,2.8067805463076316e-57,1.0649617236208305e-12,1.7632102104547853e-16,2.7828795311911544e-19,2.5191986974331648e-29,1.784806819885908e-41,1.655116120371517e-12,1.709856304032943e-35,8.262552969480116e-36,2.1903254707399503e-41
1.7005753941615974e-15,0.13613829752637924,0.0,0.003380313822456211,0.03107511026039511,0.3194096533097559,0.35048475575845167,0.2070122201666061,0.09201819550000935,1.0691109780934496e-67,2.78115028528351e-28,8.138103069594453e-09,1.5280203852454161e-24,1.5376363906524252e-49,2.3528492087610087e-44,5.245601824148165e-18,8.175902484318983e-34,5.880665205940972e-23,1.916058401032918e-35,5.744611814035686e-20,6.189929042596244e-14,2.5361645135403718e-56,3.147153680063664e-10,6.67049978376158e-36,3.906786116352096e-29,1.823134164740116e-50,8.138165306003815e-09,3.3926057674593016e-44,4.0678721252614794e-11,1.3907262592492567e-11,1.2000309863452629e-11,1.105076357467466e-11,9.15279401985477e-12,4.454108394184316e-12,2.243151471231565e-12,2.3049354211599694e-16,2.8418460277345683e-08,2.461455530058605e-20,9.195503588376044e-16,8.198646895231919e-16,2.8230501132134175e-08,4.394145904879011e-12,6.211327592836907e-28,3.398498512661269e-30,1.2532524321701e-10,3.1306861734312173e-12,1.883869220181552e-12,2.231681416321201e-16,1.0996914115021604e-17,3.3719351396295664e-28,3.728453984719589e-19,1.734034923801569e-56,1.4323392425129182e-12,3.1892176442945585e-16,5.03420242579483e-19,5.963451896712278e-29,6.751846563404341e-41,2.2260030051554845e-12,6.567180935964371e-35,2.52451930036734e-35,1.0484289650734625e-40
2.1366980241902265e-15,0.13613829752637924,0.0,0.003380313795503757,0.03107511025967989,0.3194096459836835,0.3504847464283076,0.2070122201631166,0.09201819548957986,4.2399441470443383e-67,5.423551945744107e-28,1.0225167585073631e-08,2.979896802506005e-24,4.5429581992282394e-49,6.759493090604455e-44,8.281081407486649e-18,1.5971608555685236e-33,9.283634733724098e-23,3.736526353389578e-35,9.068849654773501e-20,7.777372998143293e-14,7.286309923185816e-56,3.954259811047092e-10,1.3008214253371543e-35,7.618524868170021e-29,5.237676486292565e-50,1.0225245775973035e-08,8.035654461975836e-44,5.110367824135699e-11,1.7472330087698257e-11,1.5079732630916133e-11,1.3884318865007223e-11,1.1499541967227336e-11,5.597119294039097e-12,2.818231066519556e-12,3.6390137627150273e-16,3.570654191499971e-08,4.800157997484483e-20,1.451692216704079e-15,1.2942389351874003e-15,3.547037933328191e-08,5.521050580161307e-12,1.0300678158582985e-27,6.851072583531149e-30,1.5746591271347124e-10,3.933568592054996e-12,2.366658245643375e-12,3.5230892109519684e-16,1.7360576412253568e-17,6.5755473600832495e-28,5.888053316589925e-19,7.0250391259368765e-56,1.7997482444661375e-12,5.034725569735044e-16,7.94837552509347e-19,1.1630391805303328e-28,1.9055335191099506e-40,2.7969004023676504e-12,1.8867129873552798e-34,6.123282907825974e-35,3.5682866010255447e-40
2.5728206542188555e-15,0.13613829752637924,0.0,0.0033803137685542244,0.03107511025896472,0.3194096386576115,0.35048473709816425,0.2070122201596273,0.09201819547915341,1.3848362315184935e-66,9.35122507547085e-28,1.2312232015789358e-08,5.1380559584049086e-24,1.1031894373046032e-48,1.6188602736607704e-43,1.2006554355485745e-17,2.7585840715230102e-33,1.3460129559702298e-22,6.442474626851542e-35,1.3148715348935935e-19,9.364816952890062e-14,1.745054004864977e-55,4.761365914850301e-10,2.242860942068342e-35,1.3135638917383324e-28,1.2543938444753401e-49,1.2312326158563737e-08,1.62541434304182e-43,6.152563968002288e-11,2.1036772244526425e-11,1.8159919489781687e-11,1.6717678857660278e-11,1.3846069397595632e-11,6.7404273357118284e-12,3.3932331907314654e-12,5.276525090302238e-16,4.299462323245141e-08,8.276521810443977e-20,2.1048111280023937e-15,1.876404543618114e-15,4.2710257132300064e-08,6.647955229902158e-12,1.5799508531520568e-27,1.226232387068759e-29,1.8960669195565436e-10,4.736450720010034e-12,2.8493083905277197e-12,5.108044719672548e-16,2.5170801368412165e-17,1.1337403378674804e-27,8.539908441036341e-19,2.3488010305473986e-55,2.1671887294754408e-12,7.299734318693659e-16,1.1525646707475731e-18,2.0054836129579072e-28,4.492069814212628e-40,3.367808314647524e-12,4.51865174131953e-34,1.2716637781064857e-34,1.0077829990312727e-39
3.0089432842474844e-15,0.13613829752637924,0.0,0.003380313741607614,0.0310751102582496,0.3194096313315401,0.35048472776802136,0.20701222015613818,0.09201819546873001,3.850246623117227e-66,1.482377805866973e-27,1.4399296361741638e-08,8.145209665711164e-24,2.3437061180580802e-48,3.4088593610247305e-43,1.6422021678406704e-17,4.380575903755544e-33,1.8410150047499336e-22,1.0212758720521473e-34,1.7984208860896137e-19,1.0952260906836548e-13,3.6746194595676965e-55,5.568471991473304e-10,3.55543466527452e-35,2.0822791516587043e-28,2.6413967512724518e-49,1.4399406453775876e-08,2.9551087395708664e-43,7.194460642296343e-11,2.460058917188914e-11,2.1240870331263347e-11,1.9550843565993618e-11,1.61923763315308e-11,7.884032403581108e-12,3.968157866909038e-12,7.217539668235118e-16,5.0282704229700703e-08,1.312041472437669e-19,2.8789133818370818e-15,2.5663471149906975e-15,4.9950134529188615e-08,7.774859854103469e-12,2.2998870411802784e-27,2.0261700861810784e-29,2.2174758096322485e-10,5.539332531192211e-12,3.331819694758028e-12,6.986547782572312e-16,3.442760692112804e-17,1.797226019785882e-27,1.1684535053530084e-18,6.597401883378524e-55,2.534660697536536e-12,9.984244250053106e-16,1.576627435056348e-18,3.1794434386959356e-28,9.314657712323712e-40,3.9387267447455055e-12,9.51517075925332e-34,2.380650714205027e-34,2.4696520855718874e-39
3.881188544304743e-15,0.13613829752637924,0.0,0.0033803136877231556,0.0310751102568195,0.31940961667939854,0.35048470910773744,0.20701222014916068,0.09201819544789228,2.16200256006548e-65,3.133507997645896e-27,1.857342479935586e-08,1.721868788689571e-23,8.02959179132892e-48,1.156756495584164e-42,2.732294312729328e-17,9.291781322232431e-33,3.063076936914336e-22,2.15881236856031e-34,2.9922079264883307e-19,1.412714881232868e-13,1.2469513308726069e-54,7.182684063178719e-10,7.515615049353328e-35,4.401573960547702e-28,8.963270783120094e-49,1.8573566782064295e-08,7.817717313173317e-43,9.277355888589138e-11,3.172634772888731e-11,2.7405063571869606e-11,2.5216587177621513e-11,2.088432878389171e-11,1.0172133203188934e-11,5.117774957800457e-12,1.2010330562996302e-15,6.485886526359206e-08,2.7735758726481934e-19,4.7900904623604616e-15,4.269511505039383e-15,6.442988811657685e-08,1.002866902589427e-11,4.384159346141176e-27,4.697456429515489e-29,2.8602968834506234e-10,7.145095109620129e-12,4.2964259244468655e-12,1.162419601827567e-15,5.728102428634514e-17,3.799044553624517e-27,1.9453953006650135e-18,3.6771910972728e-54,3.2696990828009743e-12,1.6611768978017798e-15,2.62385262017763e-18,6.722131621794324e-28,3.06663679779371e-39,5.080595168260356e-12,3.228989973456501e-33,6.732000611384006e-34,1.1180434935327119e-38
4.7534338043620006e-15,0.13613829752637924,0.0,0.0033803136338503743,0.031075110255389594,0.3194096020272589,0.3504846904474559,0.20701222014218407,0.09201819542706663,8.058894610708604e-65,5.7032367190939236e-27,2.2747552897916297e-08,3.1341252985639887e-23,2.140378317636611e-47,3.0554490782357525e-42,4.0983853946322666e-17,1.6969604840952616e-32,4.594549572487457e-22,3.929211541065566e-34,4.48824606992077e-19,1.7302036714619687e-13,3.293705336263356e-54,8.796896026163422e-10,1.3679021740788493e-34,8.011192859046408e-28,2.367552582969336e-48,2.2747726760837903e-08,1.7051918596905537e-42,1.1359054245397115e-10,3.884960662875453e-11,3.3572311483706054e-11,3.0881549806622883e-11,2.5575399488657668e-11,1.2461420769281998e-11,6.267082523222529e-12,1.8017947539182855e-15,7.943502501667343e-08,5.048383578261502e-19,7.185273641513208e-15,6.403617103542558e-15,7.890964009544641e-08,1.2282478095548894e-11,7.609689215447748e-27,9.447117733118647e-29,3.50312235016048e-10,8.750856118873086e-12,5.260477253586144e-12,1.7436032685514281e-15,8.592097209778609e-17,6.914585703418607e-27,2.92004281114702e-18,1.3768501600721086e-53,4.004863400230035e-12,2.491730268704522e-15,3.936719623822502e-18,1.2237196213301793e-27,7.879299644253587e-39,6.222505694878255e-12,8.529326585274415e-33,1.575414736247386e-33,3.6678108153332635e-38
5.6256790644192585e-15,0.13613829752637924,0.0,0.0033803135799892635,0.031075110253959884,0.3194095873751211,0.3504846717871765,0.20701222013520829,0.09201819540625306,2.4363080472692174e-64,9.410614201717971e-27,2.6921680657422963e-08,5.171767137902803e-23,4.869739160363205e-47,6.903257943412671e-42,5.740476280930817e-17,2.8096703257981656e-32,6.43543323276295e-22,6.483386391998038e-34,6.286535300474002e-19,2.04769246137096e-13,7.441577685609181e-54,1.04111078804275e-09,2.257103805232692e-34,1.3218829021626404e-27,5.349075129591647e-48,2.6921886390096303e-08,3.2838086872608864e-42,1.3439556432730195e-10,4.5970366789712105e-11,3.97426131496483e-11,3.6545731565656744e-11,3.0265588619296736e-11,1.4751894127277284e-11,7.416080757342355e-12,2.5240982448688827e-15,9.401118348894454e-08,8.330507626772135e-19,1.0064515806457154e-14,8.9685425715287e-15,9.338939046579709e-08,1.4536287063083357e-11,1.2400803061730351e-26,1.7344349760686136e-28,4.1459522114187863e-10,1.0356615339031814e-11,6.223974018636401e-12,2.4422056489957843e-15,1.2034760197837794e-16,1.1409446146374702e-26,4.092831012728966e-18,4.179726567188146e-53,4.740153649793403e-12,3.490084848380122e-15,5.515446466992587e-18,2.0195947656985917e-27,1.7323730667110307e-38,7.364458347772303e-12,1.9271185365691545e-32,3.273986023829902e-33,1.0071885257865902e-37
6.497924324476516e-15,0.13613829752637924,0.0,0.003380313526139817,0.031075110252530368,0.3194095727229852,0.3504846531268995,0.20701222012823342,0.09201819538545161,6.448685595035652e-64,1.447082250496841e-26,3.109580807787586e-08,7.953179317217787e-23,9.914445492826567e-47,1.398860201589714e-41,7.658567826273603e-17,4.3354121214678775e-32,8.585728234967466e-22,9.969584850012288e-34,8.387075604088412e-19,2.3651812509598417e-13,1.5079466705933752e-53,1.202531962597104e-09,3.4707769195056796e-34,2.032674246633321e-27,1.0839242295998807e-47,3.109604566983909e-08,5.785707742095811e-42,1.5518863157396763e-10,5.308862911337971e-11,4.5915967669161334e-11,4.2209132565370535e-11,3.495489634617117e-11,1.704355232036641e-11,8.564769850755787e-12,3.368001606094093e-15,1.0858734068040496e-07,1.281061608405062e-18,1.3427868793721197e-14,1.196416879942539e-14,1.0786913922762871e-07,1.6790095928513386e-11,1.927426950402527e-26,2.985360005467164e-28,4.788786468851766e-10,1.196237255426216e-11,7.186916549890755e-12,3.258226616623336e-15,1.6056106290333154e-16,1.7544540152303994e-26,5.4641871048724275e-18,1.0991984787784776e-52,5.475569831461945e-12,4.6562409428802865e-15,7.36024732021959e-18,3.106183552648863e-27,3.4137083264265155e-38,8.506453149685288e-12,3.905205434120527e-32,6.268205305201764e-33,2.471169157155737e-37
7.370169584533775e-15,0.13613829752637924,0.0,0.0033803134723020267,0.031075110251101046,0.3194095580708511,0.35048463446662476,0.20701222012125944,0.09201819536466223,1.5384225512882904e-63,2.109298327987102e-26,3.5269935159275e-08,1.1593448023157168e-22,1.8548552532875868e-46,2.6084938521182794e-41,9.852660862737819e-17,6.341420938753246e-32,1.1045434887777475e-21,1.4531879448201139e-33,1.078986696747847e-18,2.6826700402286155e-13,2.811913476429089e-53,1.3639531262794122e-09,5.05907842965618e-34,2.9628680681323845e-27,2.0212239763923264e-47,3.527020460006587e-08,9.524711898189527e-42,1.75969751058227e-10,6.020439447561148e-11,5.2092374167449866e-11,4.787175291327652e-11,3.9643322834806536e-11,1.9336394419241188e-11,9.71314998855117e-12,4.333561216110364e-15,1.2316349659105448e-07,1.8674057897945607e-18,1.7275382862882013e-14,1.5390380116135013e-14,1.2234888638094104e-07,1.9043904691854244e-11,2.8831839014766523e-26,4.889940389350053e-28,5.431625124038355e-10,1.3568127555007598e-11,8.149305168119181e-12,4.191666048606774e-15,2.065614996590159e-16,2.557344131953561e-26,7.034526160542704e-18,2.581486648506796e-52,6.211111945207514e-12,5.990198849845219e-15,9.47133032061518e-18,4.528571344316122e-27,6.185017078729862e-38,9.64849012269847e-12,7.28241240129267e-32,1.1282198193816601e-32,5.5701569907151555e-37
8.242414844591034e-15,0.13613829752637924,0.0,0.0033803134184758883,0.03107511024967191,0.3194095434187189,0.3504846158063524,0.20701222011428635,0.09201819534388493,3.388551406313958e-63,2.948354144315022e-26,3.944406190162035e-08,1.6206219202303705e-22,3.2469883016721457e-46,4.554391697693055e-41,1.2322756212455832e-16,8.895066421926365e-32,1.3814553495479038e-21,2.031249848678175e-33,1.3494909377102061e-18,3.000158829177282e-13,4.909562599671046e-53,1.525374279089683e-09,7.0715232030552875e-34,4.141463155303464e-27,3.5290272925895144e-47,3.944436318077626e-08,1.486020481943178e-41,1.9673892955209217e-10,6.731766374071167e-11,5.827183178125768e-11,5.353359271549533e-11,4.433086824857614e-11,2.16304195069983e-11,1.0861221353318952e-11,5.420832673257911e-15,1.377396512208927e-07,2.6103856725131504e-18,2.160710752037999e-14,1.9247062407837487e-14,1.3682863192573385e-07,2.1297713353121e-11,4.1760942441720545e-26,7.696866398930646e-28,6.074468178535887e-10,1.5173880134578365e-11,9.111140189782475e-12,5.242523823524567e-15,2.5834905517007685e-16,3.5746484867003356e-26,8.804257851316898e-18,5.54272155849868e-52,6.9467799910021385e-12,7.491958862866885e-15,1.1848900939077936e-17,6.331308903855019e-27,1.048221298175117e-37,1.0790569288590887e-11,1.2715470899274013e-31,1.9354548516389968e-32,1.1803021333348205e-36
9.114660104648292e-15,0.13613829752637924,0.0,0.0033803133646613938,0.031075110248242974,0.3194095287665886,0.3504845971460823,0.2070122201073141,0.09201819532311968,6.903016192073278e-63,3.9850039182687874e-26,4.361818830491196e-08,2.1905767292642897e-22,5.378640461368421e-46,7.527772614732597e-41,1.5068854702381943e-16,1.2064822445586827e-31,1.6893084363559742e-21,2.7454426130486384e-33,1.650220281894087e-18,3.3176476178058416e-13,8.1148236162517e-53,1.6867954210279244e-09,9.557889250723622e-34,5.597612452674096e-27,5.83298882429215e-47,4.361852141196989e-08,2.2190418488437214e-41,2.1749617386030977e-10,7.442843777732669e-11,6.445433964299391e-11,5.919465207870033e-11,4.901753275169685e-11,2.3925626662240062e-11,1.2008984128524387e-11,6.6298718277954724e-15,1.5231580456991934e-07,3.528404405614935e-18,2.642309245395017e-14,2.3534101011126175e-14,1.51308375862007e-07,2.3551521912328796e-11,5.882191689698963e-26,1.170805668781907e-27,6.717315633908941e-10,1.6779630085323353e-11,1.0072421932872304e-11,6.410799819152297e-15,3.159238731128483e-16,4.831534206035162e-26,1.0773793960298612e-17,1.1007223706436824e-51,7.682573968817534e-12,9.161521276872086e-15,1.4493165736973502e-17,8.559215444097324e-27,1.6817986382954772e-37,1.1932690669242741e-11,2.101770615766782e-31,3.185425906821679e-32,2.3496219317870586e-36
9.986905364705551e-15,0.13613829752637924,0.0,0.003380313310858537,0.031075110246814232,0.3194095141144601,0.3504845784858145,0.20701222010034276,0.09201819530236652,1.3134550404154182e-62,5.240246414842452e-26,4.779231436914981e-08,2.880773650922385e-22,8.507131619032815e-46,1.1883710193136143e-40,1.8090957169933364e-16,1.5920672530946824e-31,2.0281027801043488e-21,3.610233123620532e-33,1.9811747278751447e-18,3.635136406114297e-13,1.2810460315957814e-52,1.848216552094145e-09,1.2568541086181333e-33,7.360812436305272e-27,9.208241871675451e-47,4.7792679293646355e-08,3.1953426000039937e-41,2.3824149086469213e-10,8.1536717464096e-11,7.063989687508954e-11,6.48549311108102e-11,5.3703316510296044e-11,2.62220149530741e-11,1.3156438499703183e-11,7.960735146703155e-15,1.6689195663813412e-07,4.640085315074093e-18,3.1723387859435846e-14,2.8251379966171073e-14,1.6578811818976027e-07,2.5805330369492918e-11,8.084864092387011e-26,1.7284516001964843e-27,7.360167491739552e-10,1.838537719727532e-11,1.1033150718982775e-11,7.696493911801622e-15,3.792860988552325e-16,6.353465477764154e-26,1.294355106009415e-17,2.0488937495240725e-51,8.418493878625045e-12,1.0998886390228297e-14,1.7404333708309042e-17,1.1257668410514049e-26,2.5788190531341856e-37,1.3074854286778205e-11,3.3180848588122955e-31,5.055737820448251e-32,4.421169124022754e-36
1.1731395884820067e-14,0.13613829752637924,0.0,0.0033803132032877103,0.03107511024395732,0.3194094848102088,0.3504845411652859,0.20701222008640272,0.0920181952608963,4.1084818688308475e-62,8.490187916973543e-26,5.614056548046427e-08,4.667993522044176e-22,1.9093505399713387e-45,2.658418697283525e-40,2.496317738135355e-16,2.597444287154117e-31,2.798515361676136e-21,5.8492566664712144e-33,2.7337589196622818e-18,4.270113981770896e-13,2.8657354497408653e-52,2.1710587816105567e-09,2.0363400330262573e-33,1.192590564268376e-26,2.059909201164437e-46,5.614099400844625e-08,6.077127747611296e-41,2.7969637036337226e-10,9.574579728768158e-11,8.302015595506067e-11,7.617314861170552e-11,6.30722424557564e-11,3.081833123056522e-11,1.5450422768679123e-11,1.0988159002737153e-14,1.960442569321266e-07,7.518669585266396e-18,4.377710956919829e-14,3.8976197228856095e-14,1.947475980197063e-07,3.031294697775115e-11,1.4357223665268637e-25,3.497112847587124e-27,8.645884421070811e-10,2.1596862069019452e-11,1.295295070076971e-11,1.0620135895698943e-14,5.233733530373115e-16,1.0293940980996622e-25,1.7885387799475615e-17,6.142599875873603e-51,9.890711494102738e-12,1.517702590456265e-14,2.4028211987553115e-17,1.8247251385510856e-26,5.449958020313375e-37,1.5359308320565562e-11,7.423222012825263e-31,1.1671989300750655e-31,1.3919414861904645e-35
1.3301437352923131e-14,0.13613829752637924,0.0,0.0033803131065137013,0.03107511024138676,0.319409458436389,0.350484507576818,0.2070122200738597,0.09201819522361432,9.939861755760166e-62,1.2373028998964445e-25,6.365399032108348e-08,6.803602599255102e-22,3.586515754913067e-45,4.980688452091915e-40,3.209211758500345e-16,3.808912676159281e-31,3.5977060935545985e-21,8.52431052479629e-33,3.514454526386217e-18,4.841593798767084e-13,5.369106480152419e-52,2.461616750993097e-09,2.9676240401260245e-33,1.7380016316009056e-26,3.859349388189515e-46,6.365447605641356e-08,1.003697195821803e-40,3.1696503937093025e-10,1.0852544724556065e-10,9.417280919133372e-11,8.635687671066571e-11,7.150126532352661e-11,3.4959046040809615e-11,1.7513955724674415e-11,1.4130043520530483e-14,2.2228132281633976e-07,1.0958326755831351e-17,5.628230154720979e-14,5.0098794899212983e-14,2.208111243655177e-07,3.4369801576347354e-11,2.270894286061609e-25,6.145320884570753e-27,9.80304472969155e-10,2.448718664560441e-11,1.467888278840169e-11,1.3652982335155596e-14,6.728462724019463e-16,1.5001867373833054e-25,2.3021967010892455e-17,1.4373828218880274e-50,1.1216138035159775e-11,1.9511239688720218e-14,3.090460437586741e-17,2.6602427110653904e-26,9.725863247715188e-37,1.7415461622318403e-11,1.3908757372284192e-30,2.2784708882948576e-31,3.4443624247797437e-35
1.4871478821026197e-14,0.13613829752637924,0.0,0.003380313009777298,0.031075110238816827,0.31940943206257527,0.3504844739883577,0.20701222006131953,0.09201819518637129,2.173837250414419e-61,1.7289971592860743e-25,7.116741406316859e-08,9.50839382975977e-22,6.278573908082893e-45,8.698430304058396e-40,4.011532372068124e-16,5.355464500122397e-31,4.497146977823581e-21,1.1911799259581516e-32,4.3930794411899004e-18,5.41307361472615e-13,9.376772933517749e-52,2.752174685150419e-09,4.1469326566246425e-33,2.4286702092912555e-26,6.740089037082758e-46,7.116795697193924e-08,1.567574984357505e-40,3.5419517051960557e-10,1.2129702913016322e-10,1.053353287841177e-10,9.6538078210855e-11,7.992743715553767e-11,3.910357329092418e-11,1.9576492325296045e-11,1.7667512112816877e-14,2.485183845507174e-07,1.5314647980332127e-17,7.035743376934814e-14,6.261357512112334e-14,2.468746454997215e-07,3.8426655844559216e-11,3.434458848035023e-25,1.0230520244927345e-26,1.0960219326766183e-09,2.7377498774041936e-11,1.640302827727171e-11,1.7066261490924096e-14,8.410726489279388e-16,2.096372823673406e-25,2.881372290430067e-17,3.0474670627480067e-50,1.2541972595428214e-11,2.4389138850803432e-14,3.864900616807429e-17,3.718815335691253e-26,1.6213446203087693e-36,1.9471752114069998e-11,2.429234892122017e-30,4.171916867470653e-31,7.775519393199628e-35
1.644152028912926e-14,0.13613829752637924,0.0,0.0033803129130784604,0.031075110236247518,0.3194094056887676,0.35048444039990484,0.20701222004878223,0.09201819514916719,4.390454806625414e-61,2.3363008062157693e-25,7.868083670671963e-08,1.28496597514554e-21,1.0390778318429902e-44,1.4362774865106946e-39,4.903280069056048e-16,7.281026101294312e-31,5.496838194136085e-21,1.6095767873231093e-32,5.369633655929764e-18,5.984553429648095e-13,1.5482842654497436e-51,3.042732584082569e-09,5.603525016043993e-33,3.2817323894536186e-26,1.1129178904640099e-45,7.868143675502105e-08,2.3412498003934887e-40,3.913868036434672e-10,1.3406054803457667e-10,1.1650770964666388e-10,1.0671675373867247e-10,8.835075891574774e-11,4.325190758403592e-11,2.1638033644135593e-11,2.1600890891676405e-14,2.7475544213525744e-07,2.0695981135914685e-17,8.600279423780781e-14,7.651986678722222e-14,2.729381614223165e-07,4.2483509782475314e-11,5.00429950404245e-25,1.6282404738992624e-26,1.2117408221439729e-09,3.026779724063486e-11,1.8125389028917356e-11,2.0859972644924654e-14,1.0280533271453238e-15,2.832748191795381e-25,3.526307263713979e-17,5.975766652668721e-50,1.3868215174742135e-11,2.981072512485308e-14,4.72626314596771e-17,5.026946114778242e-26,2.5603849817523314e-36,2.152817992370391e-11,4.011404798623246e-30,7.243707229487763e-31,1.6298954475976735e-34
