Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231)
4.041548491162242e-11,0.07540679193649383,0.0,0.0018716106622531621,0.031075110263184432,0.31940936637917444,0.35048458613778505,0.20701213759462472,0.09201814588265986,0.0,9.070720652758681e-26,2.1018468114844327e-08,1.2147480638475972e-23,0.0,2.6541924806170616e-52,2.094332556420132e-12,1.1018685732969986e-43,6.09735564717423e-27,1.2066243240269477e-38,2.7321570269265234e-31,2.2910003926923644e-18,4.453118335823183e-62,3.002319721533416e-14,6.84958241073612e-42,7.169585963098744e-42,3.399306037092343e-62,2.1015305902139737e-08,5.158776248913392e-49,4.969791538420513e-08,2.243578092105839e-07,1.0171404452437178e-07,1.849822552131024e-07,8.258559051679438e-08,8.049880694252872e-08,6.965748513679745e-10,5.091058437135164e-09,4.128535219849981e-12,7.166369901543798e-10,4.828741401431132e-09,4.812096509135441e-09,1.0317841346148898e-12
4.073148172817784e-11,0.07540679193649383,0.0,0.00187160556061901,0.031075110263184432,0.3194093639813971,0.3504845846068137,0.20701213732504448,0.09201814588387794,0.0,9.306872367027784e-26,2.1182805301292312e-08,1.2434656910380005e-23,0.0,2.8029033306671107e-52,2.1500563874152053e-12,1.1456217961426999e-43,6.193075245629795e-27,1.23514891330078e-38,2.7967427277240015e-31,2.3089130497153427e-18,4.629950099092263e-62,3.0257975376209464e-14,7.011506473406342e-42,7.45426685702443e-42,3.587079979883543e-62,2.117959344965953e-08,5.322034821318769e-49,4.969785204691297e-08,2.259519888467309e-07,1.0269367039728929e-07,1.8634888131973547e-07,8.28551707216911e-08,8.113450504931881e-08,7.026671459874293e-10,5.169652110677162e-09,4.184977908356338e-12,7.33293852225609e-10,4.901334029122764e-09,4.894148613267959e-09,1.039851349202374e-12
4.104747854473326e-11,0.07540679193649383,0.0,0.0018716004608570324,0.031075110263184432,0.31940936158462657,0.3504845830770327,0.20701213705869392,0.09201814588511696,0.0,9.547618286885822e-26,2.134714248702272e-08,1.2726324123962614e-23,0.0,2.9586994741758798e-52,2.2068551221515625e-12,1.190753975207869e-43,6.2895403328454754e-27,1.2641195442730976e-38,2.862338283996609e-31,2.326825706714361e-18,4.812355314240065e-62,3.0492754205641114e-14,7.175962557643989e-42,7.747919576285425e-42,3.783673457783167e-62,2.134388060993023e-08,5.4891382942961196e-49,4.969778917194694e-08,2.275438514383256e-07,1.0367613005444307e-07,1.877143170729478e-07,8.312152132571973e-08,8.177019318283256e-08,7.08762495955686e-10,5.248823768679657e-09,4.241795472002732e-12,7.502021850891774e-10,4.974416984758531e-09,4.976918429357988e-09,1.047918563749058e-12
4.136347536128868e-11,0.07540679193649383,0.0,0.001871595362926765,0.031075110263184432,0.31940935918886154,0.350484581548441,0.20701213679553426,0.09201814588637712,0.0,9.793023933017597e-26,2.1511479672036103e-08,1.3022517129160635e-23,0.0,3.1218600163930392e-52,2.2647421780964625e-12,1.237297450583181e-43,6.38675090881745e-27,1.293539677355967e-38,2.9289515284518846e-31,2.3447383636896963e-18,5.000464704891893e-62,3.0727533706291504e-14,7.342970306982582e-42,8.05075452278479e-42,3.989428931028191e-62,2.150816738295341e-08,5.660146576880858e-49,4.969772679016335e-08,2.2913340065635033e-07,1.0466142249084942e-07,1.8907856350744182e-07,8.338468098003278e-08,8.240586908532375e-08,7.148608720862712e-10,5.3285727967057495e-09,4.298987909900111e-12,7.673637270012032e-10,5.04798911466162e-09,5.060406357106226e-09,1.055985778254995e-12
4.16794721778441e-11,0.07540679193649383,0.0,0.001871590266788222,0.031075110263184432,0.3194093567941006,0.35048458002103755,0.20701213653552733,0.0920181458876586,0.0,1.0043155570772723e-25,2.1675816856333027e-08,1.3323270776083488e-23,0.0,3.292672789588229e-52,2.323731060810267e-12,1.2852850640461364e-43,6.48470697354191e-27,1.323412772961444e-38,2.9965902937696623e-31,2.3626510206416224e-18,5.194411022932195e-62,3.096231388082209e-14,7.512549364955519e-42,8.362985362117675e-42,4.20469941393155e-62,2.167245376873063e-08,5.835120041562139e-49,4.969766492906787e-08,2.3072064016724656e-07,1.0564954669398414e-07,1.9044162165698896e-07,8.364468787320205e-08,8.304153050570151e-08,7.209622452812557e-10,5.4088985786218485e-09,4.356555221159428e-12,7.847802128633773e-10,5.122049265525844e-09,5.144612792533225e-09,1.0640529927202373e-12
4.199546899439952e-11,0.07540679193649383,0.0,0.0018715851724018923,0.031075110263184432,0.31940935440034246,0.35048457849482134,0.20701213627863546,0.09201814588896161,0.0,1.029808021699962e-25,2.1840154039914037e-08,1.362861991501392e-23,0.0,3.471434556117244e-52,2.383835364152253e-12,1.3347501629211362e-43,6.583408527015066e-27,1.3537422915015808e-38,3.0652624126020777e-31,2.3805636775704104e-18,5.39432906411875e-62,3.1197094731893335e-14,7.684719375096072e-42,8.684829048678601e-42,4.429848716907199e-62,2.1836739767263456e-08,6.0141195242901094e-49,4.969760361317421e-08,2.3230557363291985e-07,1.066405016437984e-07,1.9180349255443087e-07,8.390157973675503e-08,8.36771751995156e-08,7.270665865309552e-10,5.489800496606326e-09,4.414497404891645e-12,8.02453374221952e-10,5.196596284421798e-09,5.22953812798688e-09,1.0721202071448386e-12
4.231146581095494e-11,0.07540679193649383,0.0,0.0018715800797287352,0.031075110263184432,0.3194093520075856,0.35048457696979146,0.20701213602482135,0.09201814589028631,0.0,1.0557865646884952e-25,2.2004491222779708e-08,1.393859939640879e-23,0.0,3.6584512146137426e-52,2.4450687704857384e-12,1.38572660393952e-43,6.68285556923314e-27,1.3845316933884212e-38,3.134975717573566e-31,2.3984763344763287e-18,5.6003556836968525e-62,3.143187626216477e-14,7.859499980937402e-42,9.016505850768453e-42,4.6652516921660125e-62,2.200102537855345e-08,6.197206324483156e-49,4.969754286432478e-08,2.3388820471074528e-07,1.0763428631273437e-07,1.931641772316809e-07,8.415539385064467e-08,8.431280092894132e-08,7.3317386691366e-10,5.571277931158131e-09,4.472814460207727e-12,8.203849392667574e-10,5.2716290188029726e-09,5.3151827521498775e-09,1.0801874215288515e-12
4.262746262751036e-11,0.07540679193649383,0.0,0.0018715749887301717,0.031075110263184432,0.3194093496158287,0.3504845754459467,0.20701213577404817,0.09201814589163294,0.0,1.0822580400798404e-25,2.2168828404930582e-08,1.4253244070899855e-23,0.0,3.8540380093303064e-52,2.507445050882519e-12,1.4382487570995738e-43,6.783048100192374e-27,1.4157844390340036e-38,3.2057380412808626e-31,2.416388991359642e-18,5.812629812013499e-62,3.166665847429493e-14,8.03691082601254e-42,9.35823937570122e-42,4.911294483110147e-62,2.2165310602602168e-08,6.384442205035167e-49,4.96974827019766e-08,2.3546853705357223e-07,1.0863089966574086e-07,1.945236767197249e-07,8.440616704865396e-08,8.494840546276494e-08,7.392840575953837e-10,5.653330261105407e-09,4.531506386218652e-12,8.385766328302353e-10,5.347146316511845e-09,5.401547050047135e-09,1.088254635872328e-12
4.294345944406578e-11,0.07540679193649383,0.0,0.0018715698993680815,0.031075110263184432,0.31940934722507036,0.35048457392328614,0.20701213552627948,0.09201814589300167,0.0,1.1092293791142668e-25,2.2333165586367212e-08,1.4572588789294502e-23,0.0,4.058519742652743e-52,2.57097806532661e-12,1.492351509526506e-43,6.883986119889032e-27,1.4475039888503584e-38,3.2775572162929992e-31,2.43430164822061e-18,6.0312924701315616e-62,3.1901441370941413e-14,8.216971553854406e-42,9.71025659491048e-42,5.1683747774534836e-62,2.2329595439411188e-08,6.575889392322771e-49,4.969742314345694e-08,2.3704657430972986e-07,1.0963034066028901e-07,1.958819920486226e-07,8.465393572373563e-08,8.558398657636893e-08,7.453971298296324e-10,5.735956863614054e-09,4.590573182035396e-12,8.570301763864997e-10,5.4231470257859474e-09,5.4886314030532026e-09,1.096321850175322e-12
4.32594562606212e-11,0.07540679193649383,0.0,0.001871564811604795,0.031075110263184432,0.31940934483530925,0.35048457240180875,0.20701213528147938,0.0920181458943927,0.0,1.1367075909208417e-25,2.2497502767090164e-08,1.489666840257655e-23,0.0,4.272230990811472e-52,2.6356817629173103e-12,1.5480702693323921e-43,6.985669628319378e-27,1.4796938032495134e-38,3.3504410751513116e-31,2.452214305059492e-18,6.256486785443985e-62,3.213622495476079e-14,8.399701807995797e-42,1.0072787869055623e-41,5.436902064095742e-62,2.249387988898205e-08,6.771610576212597e-49,4.9697364204191376e-08,2.386223201230321e-07,1.1063260824638783e-07,1.9723912424750873e-07,8.489873583328823e-08,8.621954205171719e-08,7.515130549571899e-10,5.819157114196292e-09,4.650014846768951e-12,8.75747288050418e-10,5.499629995263896e-09,5.576436188899647e-09,1.1043890644378854e-12
4.357545307717662e-11,0.07540679193649383,0.0,0.0018715597254030892,0.031075110263184432,0.31940934244654406,0.35048457088151336,0.20701213503961233,0.09201814589580627,0.0,1.1646997632034283e-25,2.266183994709998e-08,1.5225517761906998e-23,0.0,4.4955163228138524e-52,2.7015701820715544e-12,1.6054409694760879e-43,7.088098625479708e-27,1.5123573426434863e-38,3.4243974503694343e-31,2.470126961876543e-18,6.488358007287965e-62,3.2371009228408673e-14,8.585121231969398e-42,1.0446066973127799e-41,5.717297893777889e-62,2.2658163951316328e-08,6.971668910068523e-49,4.969730589790745e-08,2.401957781327825e-07,1.1163770136660007e-07,1.9859507434459427e-07,8.514060290436868e-08,8.685506967734058e-08,7.576318044059171e-10,5.902930386719186e-09,4.7098313795303094e-12,8.947296825767141e-10,5.5765940739913965e-09,5.6649617816824294e-09,1.112456278660071e-12
4.389144989373204e-11,0.07540679193649383,0.0,0.0018715546407261836,0.031075110263184432,0.3194093400587734,0.35048456936239913,0.20701213480064318,0.09201814589724253,0.0,1.1932130629271507e-25,2.2826177126397227e-08,1.5559171718624818e-23,0.0,4.7287305226213156e-52,2.768657450725575e-12,1.6645000716231087e-43,7.191273111366326e-27,1.5454980674442905e-38,3.4994341744333014e-31,2.4880396186720158e-18,6.727053522559132e-62,3.260579419453966e-14,8.773249469307777e-42,1.0830331121555648e-41,6.00999614354645e-62,2.2822447626415577e-08,7.176128010758928e-49,4.9697248236816606e-08,2.4176695197377976e-07,1.1264561895605774e-07,1.9994984336716742e-07,8.537957203884278e-08,8.749056724832211e-08,7.637533496905686e-10,5.9872760534131544e-09,4.770022779430473e-12,9.139790713590955e-10,5.654038111427232e-09,5.7542085518692504e-09,1.1205234928419311e-12
4.420744671028746e-11,0.07540679193649383,0.0,0.0018715495575377316,0.031075110263184432,0.3194093376719958,0.35048456784446486,0.2070121345645373,0.09201814589870175,0.0,1.2222547370053255e-25,2.299051430498245e-08,1.5897665124247683e-23,0.0,4.972238814595156e-52,2.8369577865358693e-12,1.725284570005481e-43,7.295193085975551e-27,1.5791194380639352e-38,3.5755590798011508e-31,2.505952275446158e-18,6.972722871325735e-62,3.284057985580736e-14,8.964106163543386e-42,1.1225820993310715e-41,6.315443285054304e-62,2.2986730914281357e-08,7.385051958663945e-49,4.969719123177652e-08,2.433358452763219e-07,1.1365635994247779e-07,2.0130343234159512e-07,8.561567791847387e-08,8.812603256628254e-08,7.698776624126156e-10,6.072193484880454e-09,4.830589045580451e-12,9.334971624294004e-10,5.731960957449199e-09,5.844176866306889e-09,1.1285907069835183e-12
4.452344352684288e-11,0.07540679193649383,0.0,0.0018715444758018193,0.031075110263184432,0.31940933528621007,0.35048456632770975,0.2070121343312604,0.09201814590018409,0.0,1.251832112986845e-25,2.3154851482856204e-08,1.6241032830472782e-23,0.0,5.226417092234827e-52,2.9064854970794586e-12,1.787831995281559e-43,7.399858549303724e-27,1.6132249149144203e-38,3.65277999890352e-31,2.5238649321992166e-18,7.225517762442822e-62,3.307536621486433e-14,9.157710958208568e-42,1.163278075701265e-41,6.634098656725621e-62,2.3151013814915226e-08,7.598505297682714e-49,4.969713489243613e-08,2.4490246166621244e-07,1.146699232461777e-07,2.0265584229332372e-07,8.584895480995057e-08,8.876146343936586e-08,7.760047142600828e-10,6.157682050103632e-09,4.891530177091256e-12,9.5328566045677e-10,5.810361462360038e-09,5.93486708822853e-09,1.136657921084885e-12
4.48394403433983e-11,0.07540679193649383,0.0,0.0018715393954829567,0.031075110263184432,0.3194093329014147,0.35048456481213247,0.20701213410077862,0.09201814590168977,0.0,1.2819525997439887e-25,2.3319188660019043e-08,1.6589309689177557e-23,0.0,5.4916521502326145e-52,2.9772549800534472e-12,1.8521804183958112e-43,7.505269501347194e-27,1.6478179584077437e-38,3.731104764143247e-31,2.5417775889314345e-18,7.485592089166438e-62,3.331015327436216e-14,9.354083496835549e-42,1.2051458096034116e-41,6.966434739812494e-62,2.3315296328318734e-08,7.816553035240626e-49,4.9697079227365064e-08,2.464668047647644e-07,1.1568630778009133e-07,2.040070742468805e-07,8.607943656985468e-08,8.939685768222466e-08,7.82134477007393e-10,6.24374111645397e-09,4.952846173073914e-12,9.733462667468398e-10,5.889238476893325e-09,6.026279577261076e-09,1.1447251351460838e-12
4.515543715995372e-11,0.07540679193649383,0.0,0.0018715343165460747,0.031075110263184432,0.31940933051760845,0.35048456329773225,0.20701213387305853,0.09201814590321905,0.0,1.312623688160661e-25,2.348352583647152e-08,1.6942530552420462e-23,0.0,5.768341919868533e-52,3.049280723473874e-12,1.9183684544385744e-43,7.611425942102328e-27,1.682902028955896e-38,3.8105412078954733e-31,2.5596902456430516e-18,7.753101944767785e-62,3.354494103695141e-14,9.553243422956448e-42,1.2482104233605468e-41,7.312937438370894e-62,2.347957845449344e-08,8.039260642296592e-49,4.9697024244169283e-08,2.480288781888057e-07,1.1670551244978445e-07,2.0535712922587467e-07,8.630715664956907e-08,9.003221311600597e-08,7.882669225152199e-10,6.3303700496998955e-09,5.01453703263945e-12,9.936806792409544e-10,5.9685908522193345e-09,6.118414689432438e-09,1.1527923491671664e-12
4.547143397650914e-11,0.07540679193649383,0.0,0.0018715292389565206,0.031075110263184432,0.31940932813478995,0.35048456178450804,0.2070121336480671,0.09201814590477209,0.0,1.3438529518210326e-25,2.364786301221418e-08,1.7300730272441752e-23,0.0,6.056895707769299e-52,3.1225773058738575e-12,1.9864352665057764e-43,7.718327871565506e-27,1.7184805869708622e-38,3.891097162507643e-31,2.577602902334306e-18,8.02820563814743e-62,3.3779729505281554e-14,9.755210380103267e-42,1.2924973957919158e-41,7.674106363183567e-62,2.364386019344091e-08,8.266694053350273e-49,4.969696994959421e-08,2.4958868555068396e-07,1.177275361534703e-07,2.067060082529986e-07,8.653214810012736e-08,9.066752756833663e-08,7.944020227303474e-10,6.417568214015366e-09,5.076602754898902e-12,1.0142905925154043e-09,6.048417439950882e-09,6.211272777178836e-09,1.1608595631481856e-12
4.5787430793064563e-11,0.07540679193649383,0.0,0.0018715241626800507,0.031075110263184432,0.3194093257529577,0.35048456027245867,0.2070121334257716,0.09201814590634914,0.0,1.375648047698578e-25,2.381220018724758e-08,1.7663943701664237e-23,0.0,6.357734438055237e-52,3.1971593965010237e-12,2.0564205695586284e-43,7.825975289733131e-27,1.7545570928646225e-38,3.9727804602995e-31,2.5955155590054317e-18,8.311063709449468e-62,3.401451868200109e-14,9.960004011807908e-42,1.3380325647233852e-41,8.050455119657467e-62,2.380814154516269e-08,8.498919666449358e-49,4.969691634961695e-08,2.511462304582713e-07,1.1875237778202557e-07,2.080537123500288e-07,8.675444357700527e-08,9.130279887330908e-08,8.005397496855369e-10,6.505334971988237e-09,5.1390433389633085e-12,1.0351776977806848e-09,6.128717092149134e-09,6.30485418935207e-09,1.168926777089193e-12
4.6103427609619984e-11,0.07540679193649383,0.0,0.0018715190876828288,0.031075110263184432,0.3194093233721106,0.3504845587615833,0.20701213320613981,0.0920181459079504,0.0,1.4080167168454876e-25,2.3976537361572268e-08,1.803220569269406e-23,0.0,6.671290897898981e-52,3.273041755514238e-12,2.128364634283281e-43,7.934368196601615e-27,1.791135007049152e-38,4.055598933563093e-31,2.6134282156566597e-18,8.60183894567572e-62,3.4249308569757443e-14,1.0167643961602155e-41,1.3848421294978347e-41,8.442511599723318e-62,2.397242250966033e-08,8.73600434319679e-49,4.9696863449528516e-08,2.5270151651496954e-07,1.197800362190059e-07,2.0940024253782724e-07,8.697407534485462e-08,9.193802487146706e-08,8.066800754993965e-10,6.593669684628612e-09,5.201858783943722e-12,1.0563436828807733e-09,6.2094886613293815e-09,6.399159271226793e-09,1.1769939909902412e-12
4.6419424426175404e-11,0.07540679193649383,0.0,0.0018715140139314184,0.031075110263184432,0.31940932099224717,0.3504845572518807,0.20701213298913992,0.0920181459095761,0.0,1.4409667850824495e-25,2.4140874535188795e-08,1.8405551098321434e-23,0.0,6.99800998651982e-52,3.3502392341796017e-12,2.2023082909504564e-43,8.04350659216738e-27,1.8282177899364208e-38,4.1395604145627725e-31,2.6313408722882197e-18,8.900696396299904e-62,3.448409917119698e-14,1.0378149873017693e-41,1.4329526534855173e-41,8.850818277764932e-62,2.4136703086935386e-08,8.978015408758041e-49,4.9696811254007315e-08,2.542545473197148e-07,1.2081051034066162e-07,2.1074559983634218e-07,8.719107528218088e-08,9.257320340979134e-08,8.128229723762594e-10,6.682571711377152e-09,5.265049088951197e-12,1.077790232292435e-09,6.290731000466813e-09,6.4941883645077774e-09,1.1850612048513823e-12
4.6735421242730824e-11,0.07540679193649383,0.0,0.0018715089413927793,0.031075110263184432,0.319409318613366,0.3504845557433501,0.2070121327747403,0.09201814591122644,0.0,1.4745061636887804e-25,2.430521170809771e-08,1.8784014771521435e-23,0.0,7.338348967637537e-52,3.4287667750657462e-12,2.2782929332750432e-43,8.153390476426878e-27,1.8658089019383937e-38,4.224672735535194e-31,2.6492535289003374e-18,9.207803388881841e-62,3.471889048896503e-14,1.0591541389586098e-41,1.4823910665943964e-41,9.275932510605867e-62,2.4300983276989417e-08,9.225020651868347e-49,4.969675976718469e-08,2.5580532646698234e-07,1.218437990159532e-07,2.120897852646096e-07,8.740547488596445e-08,9.320833234168537e-08,8.189684126060622e-10,6.772040410113381e-09,5.3286142530967945e-12,1.0995190271245438e-09,6.372442963002227e-09,6.589941807337158e-09,1.1931284186726678e-12
4.7051418059286244e-11,0.07540679193649383,0.0,0.0018715038700342639,0.031075110263184432,0.3194093162354659,0.35048455423599023,0.2070121325629099,0.09201814591290165,0.0,1.5086428500928945e-25,2.446954888029957e-08,1.9167631565454752e-23,0.0,7.692777725409599e-52,3.508639412238406e-12,2.3563605222756555e-43,8.264019849376557e-27,1.9039118034670305e-38,4.310943728689315e-31,2.6671661854932363e-18,9.523329544681601e-62,3.495368252570583e-14,1.0807838154838834e-41,1.533184667780457e-41,9.718426841581073e-62,2.446526307982397e-08,9.477088324839979e-49,4.96967089927035e-08,2.573538575467917e-07,1.2287990110656756e-07,2.1343279984075422e-07,8.761730527622696e-08,9.384340952696145e-08,8.251163685642297e-10,6.862075137163953e-09,5.392554275491585e-12,1.1215317451174263e-09,6.454623402847736e-09,6.686419934301692e-09,1.2011956324541503e-12
4.7367414875841664e-11,0.07540679193649383,0.0,0.001871498799823611,0.031075110263184432,0.3194093138585455,0.3504845527298003,0.207012132353618,0.09201814591460196,0.0,1.5433849285630978e-25,2.4633886051794907e-08,1.955643633346844e-23,0.0,8.06177902387554e-52,3.5898722714542665e-12,2.4365535901341743e-43,8.375394711012897e-27,1.9425299549342872e-38,4.398381226206393e-31,2.685078842067138e-18,9.84744679427372e-62,3.5188475284062554e-14,1.1027059812307272e-41,1.5853611275579889e-41,1.0178889308721035e-61,2.4629542495440598e-08,9.734287143569476e-49,4.969665893377042e-08,2.5890014414471094e-07,1.239188154669331e-07,2.1477464458199054e-07,8.782659720054252e-08,9.447843283182615e-08,8.312668127115615e-10,6.952675247310906e-09,5.456869155246644e-12,1.143830060642231e-09,6.537271174392448e-09,6.783623076439988e-09,1.2092628461958808e-12
4.7683411692397085e-11,0.07540679193649383,0.0,0.001871493730728941,0.031075110263184432,0.3194093114826034,0.35048455122477906,0.20701213214683414,0.0920181459163276,0.0,1.578740570898689e-25,2.4798223222584284e-08,1.995046392909672e-23,0.0,8.445848769932462e-52,3.672480570354091e-12,2.5189152440552433e-43,8.48751506133238e-27,1.9816668167521135e-38,4.486993060239995e-31,2.70299149862226e-18,1.0180329393161361e-61,3.5423268766677317e-14,1.124922600552267e-41,1.6389484905098456e-41,1.0657923757076148e-61,2.4793821523840845e-08,9.996686287544916e-49,4.9696609593202514e-08,2.60444189841862e-07,1.2496054094423594e-07,2.1611532050462392e-07,8.803338103849545e-08,9.511340012886667e-08,8.374197175941209e-10,7.04384009379989e-09,5.521558891473055e-12,1.1664156447003114e-09,6.620385132508104e-09,6.881551561249739e-09,1.2173300598979124e-12
4.831540532550792e-11,0.07540679193649383,0.0,0.0018714835957619224,0.031075110263184432,0.319409306733649,0.35048454821823916,0.207012131740671,0.09201814591985572,0.0,1.651325676167623e-25,2.512689756204733e-08,2.075432701827413e-23,0.0,9.261244558437608e-52,3.841884818340935e-12,2.6903196371741277e-43,8.713992228006798e-27,2.061510513087255e-38,4.667771066332554e-31,2.738816811677023e-18,1.087309937916418e-61,3.5892857915243865e-14,1.1702470573318877e-41,1.7504699896720746e-41,1.1674204926410319e-61,2.5122378418998406e-08,1.0537364587187082e-48,4.9696513076717334e-08,2.6352557283614276e-07,1.2705242060227969e-07,2.1879316995476476e-07,8.843954415994051e-08,9.63831582216415e-08,8.497328001748587e-10,7.227861401153766e-09,5.652062929784293e-12,1.2124552855692865e-09,6.7880070303860165e-09,7.079585851213176e-09,1.2334644871830832e-12
4.888419959530767e-11,0.07540679193649383,0.0,0.0018714744777961346,0.031075110263184432,0.3194093024629226,0.35048454551634045,0.20701213138340446,0.0920181459231199,0.0,1.718834455418694e-25,2.542270446515516e-08,2.1496015523489385e-23,0.0,1.0051888394534075e-51,3.9992071966786876e-12,2.852444516508471e-43,8.920371249275175e-27,2.1351785440404264e-38,4.834566074299881e-31,2.771059593364218e-18,1.152836614600256e-61,3.6315490652399386e-14,1.2120658060493596e-41,1.8559537186202647e-41,1.2658766853537309e-61,2.5418078300375745e-08,1.104246366984542e-48,4.969642869035333e-08,2.662911894853122e-07,1.2894471460168614e-07,2.2119924727727133e-07,8.879681070204577e-08,9.752572774631344e-08,8.608227165360693e-10,7.3954054566553715e-09,5.770798564478944e-12,1.2548901152058538e-09,6.940449618701857e-09,7.260300597330883e-09,1.2479854716044836e-12
4.9452993865107416e-11,0.07540679193649383,0.0,0.0018714653629673694,0.031075110263184432,0.3194092981953454,0.35048454281821284,0.20701213103380803,0.0920181459264696,0.0,1.7884623432086065e-25,2.571851136598417e-08,2.2255168040973812e-23,0.0,1.0899695617703493e-51,4.161226884223734e-12,3.0222927077751927e-43,9.129165653822957e-27,2.2105810128558945e-38,5.005287736967143e-31,2.8033023749938418e-18,1.2214850579388211e-61,3.673812577719076e-14,1.254869133968199e-41,1.96646228565391e-41,1.37136493876919e-61,2.5713776927196108e-08,1.1565508875195129e-48,4.969634666146024e-08,2.6904960110687356e-07,1.3084609836204967e-07,2.236015533916519e-07,8.91464071484639e-08,9.866808301024992e-08,8.719201826016226e-10,7.564769130225116e-09,5.890748720316636e-12,1.2982815282246845e-09,7.0943848651233365e-09,7.443370385872235e-09,1.2625064558980605e-12
5.0021788134907164e-11,0.07540679193649383,0.0,0.0018714562511029623,0.031075110263184432,0.3194092939309097,0.3504845401238506,0.20701213069171723,0.09201814592990619,0.0,1.8602602536428308e-25,2.6014318264537527e-08,2.3031987843406004e-23,0.0,1.1808069555253151e-51,4.328035977826796e-12,3.2001369127778827e-43,9.340375441630168e-27,2.2877381006559966e-38,5.179981730452519e-31,2.8355451565670743e-18,1.2933655061114451e-61,3.7160763304986776e-14,1.2986684971954756e-41,2.0821731033515793e-41,1.4842988413782403e-61,2.6009474299468496e-08,1.2106920421694663e-48,4.969626699694565e-08,2.7180082842577553e-07,1.327565649003587e-07,2.2600009419227252e-07,8.948849793531729e-08,9.981021183524322e-08,8.830250413293339e-10,7.73594859551448e-09,6.011913392113443e-12,1.3426391479863774e-09,7.249806109448195e-09,7.628796999721205e-09,1.2770274400641149e-12
5.059058240470691e-11,0.07540679193649383,0.0,0.0018714471420339226,0.031075110263184432,0.319409289669608,0.3504845374332478,0.2070121303569712,0.092018145933431,0.0,1.9342800749222186e-25,2.631012516081842e-08,2.3826678205489748e-23,0.0,1.2780573739592133e-51,4.499727554054982e-12,3.386256177585867e-43,9.554000612676982e-27,2.366669988563028e-38,5.358693730583461e-31,2.8677879380850693e-18,1.368590762487241e-61,3.7583403251144353e-14,1.3434753518381551e-41,2.2032677113777962e-41,1.6051112142517553e-61,2.630517041720192e-08,1.2667123394979619e-48,4.9696189701966936e-08,2.7454489212066416e-07,1.3467610715883072e-07,2.2839487556404273e-07,8.982324397326376e-08,1.0095210210895515e-07,8.941371365638724e-10,7.908940010695102e-09,6.13429257468551e-12,1.3879725624352647e-09,7.406706696981867e-09,7.816582185165722e-09,1.2915484241029458e-12
5.115937667450666e-11,0.07540679193649383,0.0,0.001871438035594856,0.031075110263184432,0.3194092854114325,0.35048453474639857,0.20701213002941243,0.09201814593704533,0.0,2.0105746824427296e-25,2.6605932054830016e-08,2.4639442403968423e-23,0.0,1.3820937495991515e-51,4.676395672716841e-12,3.5809359654567365e-43,9.770041166943716e-27,2.4473968576992436e-38,5.541469412896703e-31,2.9000307195489595e-18,1.4472762251291645e-61,3.800604563100843e-14,1.3893011540031036e-41,2.329931823911688e-41,1.7342547737052964e-61,2.6600865280405388e-08,1.3246547747999803e-48,4.969611478025508e-08,2.7728181282396873e-07,1.366047180052111e-07,2.3078590338243543e-07,9.015080272311419e-08,1.0209374178465804e-07,9.052563130348955e-10,8.083739518610456e-09,6.257886262849054e-12,1.4342913240913769e-09,7.565079978639656e-09,8.006727652033432e-09,1.306069408014853e-12
5.172817094430641e-11,0.07540679193649383,0.0,0.0018714289316238899,0.031075110263184432,0.31940928115637557,0.350484532063297,0.20701212970888686,0.09201814594075061,0.0,2.0891979519010496e-25,2.6901738946575473e-08,2.5470483717639262e-23,0.0,1.4933061660716503e-51,4.8581353803617414e-12,3.7844682297577935e-43,9.988497104410828e-27,2.5299388891868585e-38,5.728354452638263e-31,2.9322735009598492e-18,1.5295399162980712e-61,3.84286904599118e-14,1.43615735979709e-41,2.4623553770747213e-41,1.872202809236906e-61,2.689655888908789e-08,1.3845628301156294e-48,4.969604223437833e-08,2.80011611121988e-07,1.3854239023307147e-07,2.331731835135069e-07,9.047132826980557e-08,1.0323511888097672e-07,9.163824163551966e-10,8.260343246926733e-09,6.382694451420355e-12,1.4816049500431268e-09,7.724919311048027e-09,8.199235073827258e-09,1.3205903918001347e-12
5.229696521410616e-11,0.07540679193649383,0.0,0.001871419829962601,0.031075110263184432,0.3194092769044298,0.3504845293839373,0.20701212939524377,0.09201814594454812,0.0,2.170204772405057e-25,2.7197545836057965e-08,2.6320005427367675e-23,0.0,1.612102442822239e-51,5.045042713754033e-12,3.9971514868864155e-43,1.0209368425058924e-26,2.6143162641480506e-38,5.919394524763447e-31,2.964516282318822e-18,1.6155025119567746e-61,3.8851337753175065e-14,1.4840554253267837e-41,2.60073257635758e-41,2.019449876582525e-61,2.7192251243258403e-08,1.4464804742438518e-48,4.969597206595633e-08,2.827343075549754e-07,1.4048911656210962e-07,2.3555672181391675e-07,9.078497139480006e-08,1.0437622148163213e-07,9.275152930188583e-10,8.438747308282976e-09,6.508717135215773e-12,1.529922921940669e-09,7.886218056645032e-09,8.39410608786087e-09,1.3351113754590892e-12
