Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204)
1.0903089381985866e-12,0.0945796191447709,0.0,0.0023483724809407218,0.031075110263184432,0.31940967211577925,0.3504847397793414,0.20701221552458926,0.09201817881067223,0.0,1.864740225381224e-25,4.651245454399427e-08,3.7296318107842395e-25,0.0,1.466746654445435e-53,9.420396714132219e-17,3.4848263564903895e-43,2.2848774785639816e-25,1.707775748516702e-35,5.1861812885980026e-30,8.304557645935392e-16,5.269183507411724e-57,2.6411684432404616e-18,1.1779567756255753e-37,8.321937466546379e-42,8.836623443374454e-60,4.6512455374449995e-08,9.775882941320107e-45,1.6730033708412937e-08,7.2921302692942676e-09,2.468445647505837e-09,5.847743640669549e-09,4.65562483352202e-09,2.468445838554935e-09
1.1147342954624928e-12,0.0945796191447709,0.0,0.0023483716980332485,0.031075110263184432,0.3194096718983179,0.3504847386076873,0.2070122154255278,0.09201817853127817,0.0,1.9928917502346544e-25,4.755443741043379e-08,3.9859547925242826e-25,0.0,1.7128030776018521e-53,1.0080090037144105e-16,3.892720723347665e-43,2.3883968868061653e-25,1.825140124814724e-35,5.542593963259463e-30,8.490598297318997e-16,5.886432872218298e-57,2.7623312926746264e-18,1.2589101200028729e-37,9.296789736275582e-42,1.009633751269824e-59,4.7554438259493676e-08,1.0681771523982958e-44,1.7009427773277468e-08,7.452272256129e-09,2.525764979697195e-09,5.977414950650577e-09,4.754686267327364e-09,2.525765184061321e-09
1.139159652726399e-12,0.0945796191447709,0.0,0.0023483709187911714,0.031075110263184432,0.31940967168090834,0.35048473743609104,0.20701221532668784,0.09201817825530567,0.0,2.126784094849098e-25,4.859642027339025e-08,4.253761168991195e-25,0.0,1.9934257516007785e-53,1.0770438999226674e-16,4.337946975666589e-43,2.494209672438764e-25,1.9477620879893605e-35,5.914972901262881e-30,8.676638948611364e-16,6.560219656978404e-57,2.8862774747020316e-18,1.3434899414246276e-37,1.0360933735218562e-41,1.1502455584917604e-59,4.859642114105417e-08,1.1649206477945887e-44,1.7285400283176297e-08,7.612275130352427e-09,2.5831716623878374e-09,6.107028330865225e-09,4.853526201349847e-09,2.5831718806828897e-09
1.1635850099903052e-12,0.0945796191447709,0.0,0.0023483701431720994,0.031075110263184432,0.3194096714635504,0.3504847362645527,0.20701221522806887,0.09201817798271282,0.0,2.2665430475936056e-25,4.963840313286388e-08,4.533302613001543e-25,0.0,2.312569353112596e-53,1.1492188066479402e-16,4.823011206837552e-43,2.602315835450819e-25,2.075756838210207e-35,6.303667942963671e-30,8.862679599812699e-16,7.294342159640005e-57,3.0130112257282132e-18,1.4317757004319988e-37,1.1520368222472538e-41,1.306831306877569e-59,4.9638404019131696e-08,1.2680914298785729e-44,1.7557993138157776e-08,7.772139013552917e-09,2.640665619192122e-09,6.2365838073784796e-09,4.952145130944383e-09,2.640665852048889e-09
1.1880103672542114e-12,0.0945796191447709,0.0,0.0023483693711341554,0.031075110263184432,0.3194096712462443,0.35048473509307226,0.20701221512967047,0.09201817771345824,0.0,2.412294401046889e-25,5.068038598885453e-08,4.824830808337514e-25,0.0,2.6745415089672925e-53,1.2246084864879104e-16,5.350527068129586e-43,2.7127153758315325e-25,2.209239579503178e-35,6.70902894042663e-30,9.048720250923189e-16,8.092761816442473e-57,3.1425367785998107e-18,1.5238468602254968e-37,1.2781349604402322e-41,1.4808107972281193e-59,5.068038689372632e-08,1.377968055916834e-44,1.7827247725396893e-08,7.931864027215972e-09,2.698246773784234e-09,6.366081406242186e-09,5.050543550373106e-09,2.6982470218484623e-09
1.2124357245181176e-12,0.0945796191447709,0.0,0.002348368602635972,0.031075110263184432,0.31940967102898976,0.35048473392164964,0.20701221503149206,0.09201817744750104,0.0,2.564163947793231e-25,5.172236884136214e-08,5.128597441349184e-25,0.0,3.0840284100416757e-53,1.3032880162515746e-16,5.923220419292615e-43,2.8254082935703146e-25,2.3483255159002837e-35,7.13140574573355e-30,9.23476090194303e-16,8.95961026095165e-57,3.2748583624617126e-18,1.6197828840092492e-37,1.4150403083027821e-41,1.6736974174453892e-59,5.1722369764838134e-08,1.494834993154082e-44,1.809320492562837e-08,8.091450292720217e-09,2.755915049900776e-09,6.495521153494209e-09,5.148721952791388e-09,2.7559153138332324e-09
1.2368610817820238e-12,0.0945796191447709,0.0,0.0023483678376366814,0.031075110263184432,0.3194096708117868,0.3504847327502848,0.20701221493353317,0.09201817718480083,0.0,2.722277474077333e-25,5.276435169038711e-08,5.4448541882766845e-25,0.0,3.5461202137517423e-53,1.385332784201757e-16,6.543934784804342e-43,2.940394588656833e-25,2.49312984562856e-35,7.571148193336165e-30,9.420801552872425e-16,9.899197605956651e-57,3.409980202539952e-18,1.719663230982752e-37,1.5634335735685952e-41,1.887106705347415e-59,5.276435263246739e-08,1.618982621425767e-44,1.8355905118685736e-08,8.250897931331244e-09,2.8136703713446967e-09,6.624903075157185e-09,5.246680830225198e-09,2.813670651821228e-09
1.26128643904593e-12,0.0945796191447709,0.0,0.002348367076095915,0.031075110263184432,0.3194096705946353,0.35048473157897786,0.2070122148357933,0.09201817692531776,0.0,2.8867607627618993e-25,5.3806334535930166e-08,5.77385272116642e-25,0.0,4.0663339719020436e-53,1.4708184914974393e-16,7.215632039735705e-43,3.0576742610809853e-25,2.643767763818697e-35,8.028606108281729e-30,9.606842203711574e-16,1.0916013484578782e-56,3.5479065202474665e-18,1.8235673582091777e-37,1.7240238159261397e-41,2.122757975944021e-59,5.3806335496614414e-08,1.7507072313331079e-44,1.8615388189457626e-08,8.41020706420467e-09,2.8715126619833913e-09,6.754227197239142e-09,5.344420673585202e-09,2.8715129596949897e-09
1.2857117963098362e-12,0.0945796191447709,0.0,0.0023483663179737877,0.031075110263184432,0.3194096703775353,0.3504847304077287,0.20701221473827197,0.09201817666901242,0.0,3.057739603419224e-25,5.4848317377991445e-08,6.1158447280468885e-25,0.0,4.650636620632695e-53,1.5598211568636052e-16,7.941389619535583e-43,3.177247310832797e-25,2.8003544717472096e-35,8.504129334279623e-30,9.792882854460676e-16,1.2014722815158512e-56,3.6886415335373216e-18,1.9315747269902596e-37,1.8975477781640463e-41,2.3824710061598797e-59,5.484831835727936e-08,1.8903110195688945e-44,1.887169353451968e-08,8.569377812396268e-09,2.929441845742348e-09,6.8834935457356206e-09,5.441941972709123e-09,2.929442161395214e-09
1.3101371535737424e-12,0.0945796191447709,0.0,0.0023483655632309045,0.031075110263184432,0.3194096701604869,0.35048472923653723,0.2070122146409687,0.09201817641584586,0.0,3.235339794410134e-25,5.589030021657033e-08,6.471081917089432e-25,0.0,5.305473228207194e-53,1.6524171176488962e-16,8.724402011268945e-43,3.2991137379024014e-25,2.9630051787404e-35,8.998067739483327e-30,9.978923505119917e-16,1.3200168064795324e-56,3.8321894569776155e-18,2.0437648041795745e-37,2.0847702436536638e-41,2.668169156322609e-59,5.589030121446218e-08,2.0381020887387072e-44,1.912486006865106e-08,8.728410296864197e-09,2.9874578466038116e-09,7.012702146630122e-09,5.539245216372469e-09,2.987458180919418e-09
1.3345625108376486e-12,0.0945796191447709,0.0,0.0023483648118283428,0.031075110263184432,0.3194096699434898,0.35048472806540354,0.20701221454388302,0.09201817616577973,0.0,3.419687126724042e-25,5.6932283051666857e-08,6.839815984313265e-25,0.0,6.03780222147851e-53,1.7486830226414415e-16,9.567991445123392e-43,3.423273542280184e-25,3.131835087374624e-35,9.510771171546561e-30,1.0164964155689485e-15,1.4477385477642148e-56,3.978554501193545e-18,2.160217051974262e-37,2.286486599295829e-41,2.981896041832862e-59,5.6932284068163025e-08,2.1943944553628774e-44,1.937492623003337e-08,8.887304638453067e-09,3.0455605886168505e-09,7.1418530258908365e-09,5.636330892227206e-09,3.0455609423320033e-09
1.3589878681015549e-12,0.0945796191447709,0.0,0.002348364063727655,0.031075110263184432,0.31940966972654405,0.3504847268943276,0.2070122144470144,0.09201817591877595,0.0,3.6109073798577995e-25,5.797426588328205e-08,7.222298605352825e-25,0.0,6.855124977972371e-53,1.848695830311474e-16,1.0475612185434849e-42,3.54972672395683e-25,3.3069593897020054e-35,1.0042589446161546e-29,1.0351004806169595e-15,1.585161158815822e-56,4.1277408727277346e-18,2.281010925311673e-37,2.5035238641637183e-41,3.3258227540016997e-59,5.797426691838229e-08,2.3595080509875324e-44,1.962192998556439e-08,9.04606095789001e-09,3.1037499958998884e-09,7.270946209469823e-09,5.733199486787945e-09,3.1037503697667896e-09
1.383413225365461e-12,0.0945796191447709,0.0,0.0023483633188908586,0.031075110263184432,0.3194096695096496,0.3504847257233092,0.20701221435036235,0.09201817567479713,0.0,3.809126341029489e-25,5.901624871141621e-08,7.618781473866267e-25,0.0,7.7655071403114e-53,1.9525328175850338e-16,1.1450842799483795e-42,3.6784732829231246e-25,3.488493284846977e-35,1.0593872400496193e-29,1.0537045456560435e-15,1.7328271486262556e-56,4.27975277471055e-18,2.406225884006773e-37,2.7367388362095653e-41,3.702237531544617e-59,5.901624976512018e-08,2.5337687118795707e-44,1.986590883710753e-08,9.204679375803868e-09,3.1620259926286313e-09,7.3999817233069876e-09,5.829851485510262e-09,3.1620263874149406e-09
1.4078385826293673e-12,0.0945796191447709,0.0,0.002348362577280431,0.031075110263184432,0.3194096692928064,0.3504847245523485,0.2070122142539265,0.09201817543380614,0.0,4.014469810238981e-25,6.005823153606861e-08,8.029516311655533e-25,0.0,8.77760865085615e-53,2.0602715822392297e-16,1.2497386029245148e-42,3.8095132191699114e-25,3.6765519836408885e-35,1.116496990726847e-29,1.072308610686219e-15,1.8912978622706515e-56,4.43459440703835e-18,2.535941395948916e-37,2.9870180615269626e-41,4.113546812409155e-59,6.005823260837663e-08,2.717508177418037e-44,2.0106899827665632e-08,9.363160012730338e-09,3.2203885030328617e-09,7.52895959333115e-09,5.926287372813108e-09,3.2203889195217656e-09
1.4322639398932735e-12,0.0945796191447709,0.0,0.0023483618388593056,0.031075110263184432,0.31940966907601454,0.3504847233814454,0.20701221415770618,0.09201817519576641,0.0,4.227063583514541e-25,6.110021435723883e-08,8.454754835185889e-25,0.0,9.900726464622537e-53,2.171990035458075e-16,1.3619080107693062e-42,3.942846532688242e-25,3.8712506932787996e-35,1.1756231828152148e-29,1.0909126757075042e-15,2.061155198569901e-56,4.592269965794168e-18,2.6702369265186997e-37,3.2552805470682896e-41,4.5622933294575785e-59,6.110021544815163e-08,2.911064100210629e-44,2.0344939546907616e-08,9.521502989095471e-09,3.278837451406899e-09,7.657879845456643e-09,6.022507632015064e-09,3.278837890397169e-09
1.4566892971571797e-12,0.0945796191447709,0.0,0.0023483611035908613,0.031075110263184432,0.3194096688592737,0.3504847222105999,0.20701221406170106,0.09201817496064184,0.0,4.44703343771364e-25,6.214219717492813e-08,8.894748725211284e-25,0.0,1.1144837175831194e-52,2.287766395079488e-16,1.481990897238512e-42,4.0784732234695254e-25,4.0727046033996156e-35,1.2368007971504924e-29,1.1095167407199207e-15,2.2430031603780275e-56,4.752783642723338e-18,2.8091919289865827e-37,3.5424802090251717e-41,5.051172582430728e-59,6.214219828444563e-08,3.114780053321212e-44,2.0580064136105254e-08,9.679708425200713e-09,3.337372762119061e-09,7.786742505580216e-09,6.1185127452768585e-09,3.337373224425117e-09
1.4811146544210859e-12,0.0945796191447709,0.0,0.002348360371438927,0.031075110263184432,0.319409668642584,0.35048472103981204,0.2070122139659106,0.09201817472839667,0.0,4.674505144389285e-25,6.318417998913814e-08,9.3497496544939e-25,0.0,1.2520624350948696e-52,2.4076791919435716e-16,1.6103997030702724e-42,4.216393291505394e-25,4.2810288987852133e-35,1.300064813093319e-29,1.1281208057234893e-15,2.4374670600262947e-56,4.9161396257192945e-18,2.952885853272253e-37,3.849604617980121e-41,5.5830264312968725e-59,6.318418111725931e-08,3.3290055203532086e-44,2.0812309293387514e-08,9.837776441236864e-09,3.395994359602919e-09,7.915547599583937e-09,6.214303193658727e-09,3.39599484605489e-09
1.5055400116849921e-12,0.0945796191447709,0.0,0.0023483596423677644,0.031075110263184432,0.31940966842594554,0.35048471986908164,0.20701221387033433,0.0920181744989957,0.0,4.909604502696286e-25,6.42261627998682e-08,9.820009353580493e-25,0.0,1.4039495442137856e-52,2.531807284834932e-16,1.7475594272710803e-42,4.356606736787369e-25,4.496338789496982e-35,1.365450217681065e-29,1.1467248707182284e-15,2.6451912596651056e-56,5.0823420999691114e-18,3.101398166731631e-37,4.177671430211248e-41,6.160822534797476e-59,6.422616394659248e-08,3.5540958782738557e-44,2.1041710280059795e-08,9.9957071573168e-09,3.454702168336655e-09,8.044295153341947e-09,6.309879457252684e-09,3.454702679780447e-09
1.5299653689488983e-12,0.0945796191447709,0.0,0.00234835891634207,0.031075110263184432,0.319409668209358,0.35048471869840886,0.20701221377497178,0.09201817427240404,0.0,5.152457331083646e-25,6.5268145607116e-08,1.0305779594203096e-24,0.0,1.571362287153073e-52,2.660229856845689e-16,1.8939083263449704e-42,4.499113559306958e-25,4.7187495032675074e-35,1.4329920033173415e-29,1.1653289357041528e-15,2.86684023259807e-56,5.251395247666438e-18,3.2548083489089537e-37,4.527730063865241e-41,6.787666351283221e-59,6.526814677244473e-08,3.790412404800027e-44,2.126830192630466e-08,1.0153500693467349e-08,3.513496112848245e-09,8.172985192718787e-09,6.40524201515187e-09,3.513496650145603e-09
1.5543907262128045e-12,0.0945796191447709,0.0,0.0023483581933269673,0.031075110263184432,0.3194096679928215,0.3504847175277935,0.20701221367982242,0.09201817404858732,0.0,5.40318941264489e-25,6.631012841088223e-08,1.0807312080053443e-24,0.0,1.7556017389717534e-52,2.793026390839779e-16,2.049901037368795e-42,4.643913759056161e-25,4.948376235450836e-35,1.5027251525728864e-29,1.1839330006812833e-15,3.103103303681349e-56,5.423303246115741e-18,3.4131958570144197e-37,4.900869185505971e-41,7.466849310397099e-59,6.631012959481626e-08,4.0383223093867687e-44,2.149211863545146e-08,1.0311157169575163e-08,3.5723761177496503e-09,8.301617743558234e-09,6.500391345237117e-09,3.572376681778224e-09
1.5788160834767107e-12,0.0945796191447709,0.0,0.0023483574732880035,0.031075110263184432,0.31940966777633595,0.35048471635723566,0.20701221358488578,0.09201817382751157,0.0,5.661926496201908e-25,6.735211121117053e-08,1.1324858448953816e-24,0.0,1.9580570447750515e-52,2.9302766700384226e-16,2.216008735250862e-42,4.791007336027471e-25,5.185334150015056e-35,1.5746846384870002e-29,1.2025370656496435e-15,3.3546948880295213e-56,5.598070267774683e-18,3.5766401266088314e-37,5.298217087104182e-41,8.201852957208375e-59,6.735211241370831e-08,4.2981987296386037e-44,2.1713194388852957e-08,1.0468676705387984e-08,3.6313421077360675e-09,8.430192831683536e-09,6.595327924184047e-09,3.631342699389466e-09
1.603241440740617e-12,0.0945796191447709,0.0,0.0023483567561911425,0.031075110263184432,0.3194096675599013,0.3504847151867352,0.2070122134901615,0.0920181736091432,0.0,5.928794374335721e-25,6.83940940079807e-08,1.1858670428824686e-24,0.0,2.180204721632544e-52,3.072060813289078e-16,2.3927152254492197e-42,4.940394290213108e-25,5.429738451005064e-35,1.648905446269358e-29,1.2211411306092526e-15,3.6223485603128524e-56,5.775700482969564e-18,3.745220620895827e-37,5.720932319633264e-41,8.99629270631009e-59,6.839409522912094e-08,4.57042068461752e-44,2.1931562752079694e-08,1.0626059420592227e-08,3.69039400753698e-09,8.558710482913477e-09,6.690052227773943e-09,3.690394627724833e-09
1.6276667980045231e-12,0.0945796191447709,0.0,0.0023483560420027583,0.031075110263184432,0.3194096673435175,0.3504847140162921,0.207012213395649,0.09201817339344907,0.0,6.203918872413646e-25,6.943607680130992e-08,1.2408999815758273e-24,0.0,2.4236132099259233e-52,3.21845927021872e-16,2.580517779787639e-42,5.09207462160513e-25,5.681704372493417e-35,1.725422570248289e-29,1.2397451955601241e-15,3.906818323408498e-56,5.956198059514691e-18,3.9190168237903655e-37,6.170205696659807e-41,9.853932185373643e-59,6.943607804105342e-08,4.855373085103567e-44,2.2147256880186964e-08,1.0783305434802168e-08,3.7495317419230215e-09,8.68717072306012e-09,6.78456473085224e-09,3.749532391571065e-09
1.6520921552684294e-12,0.0945796191447709,0.0,0.0023483553306896344,0.031075110263184432,0.3194096671271845,0.3504847128459065,0.2070122133013478,0.09201817318039644,0.0,6.487425789023417e-25,7.047805959115752e-08,1.297609835496711e-24,0.0,2.6899511451261346e-52,3.369552794485854e-16,2.779930537654429e-42,5.246048330195998e-25,5.941347124028199e-35,1.8042709973043722e-29,1.2583492605022772e-15,4.2088837709484345e-56,6.1395671606443234e-18,4.098108202290795e-37,6.64726844759478e-41,1.077873593319147e-58,7.047806084950572e-08,5.153446770061356e-44,2.236030952205305e-08,1.0940414867500903e-08,3.808755235743287e-09,8.815573577916639e-09,6.878865907095348e-09,3.808755915793404e-09
1.6765175125323356e-12,0.0945796191447709,0.0,0.002348354622218956,0.031075110263184432,0.3194096669109024,0.35048471167557826,0.20701221320725743,0.09201817296995292,0.0,6.779440879595039e-25,7.152004237752657e-08,1.3560217708053187e-24,0.0,2.9809933333770676e-52,3.5254224364961735e-16,2.9914856011452276e-42,5.402315415978739e-25,6.208781875633388e-35,1.8854857023153522e-29,1.2769533254357338e-15,4.529351749601372e-56,6.325811944447783e-18,4.282574196132693e-37,7.153394842947738e-41,1.1774887906767851e-58,7.15200436544788e-08,5.465038514060819e-44,2.2570753025004467e-08,1.1097387838024257e-08,3.868064413935515e-09,8.943919073253968e-09,6.97295622894866e-09,3.868065125345806e-09
1.7009428697962418e-12,0.0945796191447709,0.0,0.002348353916558305,0.031075110263184432,0.31940966669467097,0.3504847105053073,0.20701221311337747,0.0920181727620866,0.0,7.080089924729776e-25,7.256202516041794e-08,1.4161609589584043e-24,0.0,3.2986212531342385e-52,3.6861495742897144e-16,3.2157296295012786e-42,5.5608758789462795e-25,6.48412382038648e-35,1.9691016671597205e-29,1.2955573903605147e-15,4.869051189915563e-56,6.5149365662496934e-18,4.4724942609524716e-37,7.689894030637052e-41,1.2846743090890283e-58,7.25620264559731e-08,5.790550983003458e-44,2.2778619340331816e-08,1.1254224465628797e-08,3.9274592014831946e-09,9.072207234834882e-09,7.0668361678996e-09,3.927459945228033e-09
1.725368227060148e-12,0.0945796191447709,0.0,0.0023483532136756554,0.031075110263184432,0.31940966647849023,0.3504847093350937,0.20701221301970743,0.09201817255676592,0.0,7.389498750016081e-25,7.360400793982872e-08,1.4780525806704597e-24,0.0,3.64482615941898e-52,3.8518159225630804e-16,3.4532230283968786e-42,5.721729719091252e-25,6.76748819256654e-35,2.0551538862279074e-29,1.3141614552766336e-15,5.22883187577176e-56,6.706945179300485e-18,4.66794788080519e-37,8.258108092577467e-41,1.3998817664766626e-58,7.360400925398788e-08,6.130392724351141e-44,2.298394002848294e-08,1.1410924869511613e-08,3.9869395234031085e-09,9.200438088418064e-09,7.160506194557961e-09,3.9869403004732255e-09
1.7497935843240542e-12,0.0945796191447709,0.0,0.0023483525135393687,0.031075110263184432,0.3194096662623601,0.35048470816493726,0.20701221292624683,0.09201817235395968,0.0,7.707793150746586e-25,7.464599071575857e-08,1.5417218108671714e-24,0.0,4.021718672102094e-52,4.022503498837608e-16,3.704544203778866e-42,5.884876936406718e-25,7.058990198707905e-35,2.1436773454846741e-29,1.332765520184109e-15,5.609570901111654e-56,6.901841932158588e-18,4.869014520608092e-37,8.859422241840734e-41,1.523585471281916e-58,7.46459920485231e-08,6.484978218543755e-44,2.3186746263311183e-08,1.1567489168735575e-08,4.0465053047925605e-09,9.32861165974268e-09,7.253966778359698e-09,4.0465061161950924e-09
1.7742189415879604e-12,0.0945796191447709,0.0,0.002348351816118191,0.031075110263184432,0.31940966604628057,0.3504847069948382,0.2070122128329952,0.09201817215363711,0.0,8.035098872449204e-25,7.568797348821142e-08,1.6071938147945847e-24,0.0,4.431535717495332e-52,4.1982946147822383e-16,3.970290826235784e-42,6.050317530886356e-25,7.358744999769968e-35,2.23470701705442e-29,1.3513695850829645e-15,6.012174589080894e-56,7.099630968017959e-18,5.075773613842015e-37,9.495267853572493e-41,1.6562845663646625e-58,7.568797483958007e-08,6.854727888636647e-44,2.3387068836555002e-08,1.1723917482210152e-08,4.106156470841496e-09,9.456727974524434e-09,7.347218387492707e-09,4.106157317600039e-09
1.7986442988518666e-12,0.0945796191447709,0.0,0.0023483511213812443,0.031075110263184432,0.3194096658302517,0.3504847058247964,0.20701221273995207,0.09201817195576778,0.0,8.371541677359811e-25,7.672995625718963e-08,1.674493761305651e-24,0.0,4.876642210510158e-52,4.3792719062609046e-16,4.251076509048594e-42,6.218051502523818e-25,7.666867772014638e-35,2.3282778777084717e-29,1.3699736499732233e-15,6.437573449792574e-56,7.300316427027419e-18,5.288304604542299e-37,1.0167114501748947e-40,1.7984983590045337e-58,7.672995762715958e-08,7.24006805127248e-44,2.3584938162860013e-08,1.1880209928757715e-08,4.165892946790698e-09,9.584787058469221e-09,7.440261489163475e-09,4.1658938299453815e-09
1.823069656115773e-12,0.0945796191447709,0.0,0.002348350429298025,0.031075110263184432,0.3194096656142732,0.35048470465481174,0.20701221264711697,0.09201817176032163,0.0,8.71724740399498e-25,7.777193902268928e-08,1.7436468347677108e-24,0.0,5.359531993096778e-52,4.565518360260009e-16,4.547527872483295e-42,6.388078851312152e-25,7.983473761564861e-35,2.424424925433407e-29,1.388577714854897e-15,6.886717724340197e-56,7.503902448365342e-18,5.506686984931108e-37,1.0876462921802197e-40,1.9507622108276195e-58,7.777194041126063e-08,7.641430879424005e-44,2.3780384284876144e-08,1.203636662717281e-08,4.225714657894397e-09,9.712788937285402e-09,7.53309654983512e-09,4.225715578501954e-09
1.847495013379679e-12,0.0945796191447709,0.0,0.0023483497398383967,0.031075110263184432,0.3194096653983452,0.35048470348488425,0.20701221255448948,0.09201817156726906,0.0,9.072341884124726e-25,7.881392178470685e-08,1.8146782184681197e-24,0.0,5.882837397261232e-52,4.75711727755645e-16,4.860289229840933e-42,6.560399577244599e-25,8.308678208366034e-35,2.5231831563396475e-29,1.4071817797279994e-15,7.360584497545768e-56,7.710393167346471e-18,5.731000242968988e-37,1.1624856243838174e-40,2.1136347689905883e-58,7.881392319188232e-08,8.05925446824024e-44,2.3973436877454806e-08,1.219238769613958e-08,4.285621529472431e-09,9.840733636666754e-09,7.625724034898822e-09,4.285622488606262e-09
1.8719203706435852e-12,0.0945796191447709,0.0,0.0023483490529725907,0.031075110263184432,0.3194096651824676,0.3504847023150139,0.20701221246206908,0.0920181713765807,0.0,9.436950878976723e-25,7.985590454324489e-08,1.8876130818636816e-24,0.0,6.449339753350611e-52,4.954152244067264e-16,5.1900262205140546e-42,6.7350136803152e-25,8.642596287759967e-35,2.624587546918639e-29,1.4257858445925516e-15,7.86018321243085e-56,7.919792713205488e-18,5.961323822054875e-37,1.2413888701682807e-40,2.2877036721762314e-58,7.985590596902553e-08,8.493982876312686e-44,2.4164125251713774e-08,1.2348273254168474e-08,4.345613486950221e-09,9.968621182279415e-09,7.718144408423564e-09,4.345614485700449e-09
1.8963457279074914e-12,0.0945796191447709,0.0,0.002348348368671197,0.031075110263184432,0.31940966496664047,0.35048470114520075,0.20701221236985531,0.0920181711882276,0.0,9.81120011611613e-25,8.089788729830887e-08,1.9624765879523392e-24,0.0,7.061975189475795e-52,5.156707147572292e-16,5.537424047658323e-42,6.911921160518453e-25,8.985343144260163e-35,2.7286730642997363e-29,1.4443899094485811e-15,8.386552995277718e-56,8.132105210392435e-18,6.197737144322951e-37,1.3245201408329565e-40,2.473583266385863e-58,8.08978887426919e-08,8.946066086956781e-44,2.4352478359481463e-08,1.2504023419633295e-08,4.405690455835437e-09,1.0096451599769501e-08,7.81035813330716e-09,4.405691495308954e-09
1.9207710851713976e-12,0.0945796191447709,0.0,0.0023483476869051592,0.031075110263184432,0.31940966475086363,0.3504846999754446,0.20701221227784777,0.09201817100218115,0.0,1.0195215391028159e-24,8.193987004989842e-08,2.039293913577248e-24,0.0,7.723834329492567e-52,5.364866223570582e-16,5.903182285648172e-42,7.091122017848323e-25,9.337033984584053e-35,2.8354746945022455e-29,1.462993974296105e-15,8.94075477409717e-56,8.347334782115114e-18,6.44031967481266e-37,1.4120469908574531e-40,2.6719071909346312e-58,8.193987151288145e-08,9.415959933970174e-44,2.453852479824041e-08,1.2659638310872408e-08,4.465852361654118e-09,1.0224224914783986e-08,7.902365671682371e-09,4.4658534429746745e-09
1.945196442435304e-12,0.0945796191447709,0.0,0.0023483470076457757,0.031075110263184432,0.3194096645351371,0.3504846988057457,0.20701221218604593,0.09201817081841313,0.0,1.0589122581394141e-24,8.298185279800609e-08,2.1180902522807374e-24,0.0,8.43816417856301e-52,5.578714061768748e-16,6.288014391983722e-42,7.272616252298101e-25,9.697784090727775e-35,2.945027446405958e-29,1.4815980391351306e-15,9.523870537750178e-56,8.56548555082799e-18,6.6891509304871745e-37,1.504140300894199e-40,2.8833279107195057e-58,8.298185427959224e-08,9.904126109236252e-44,2.4722292815830297e-08,1.2815118046202743e-08,4.526099129941879e-09,1.0351941152973644e-08,7.994167484972728e-09,4.526100254250153e-09
1.96962179969921e-12,0.0945796191447709,0.0,0.0023483463308646875,0.031075110263184432,0.3194096643194608,0.3504846976361037,0.20701221209444934,0.09201817063689564,0.0,1.099304748575514e-24,8.402383554263131e-08,2.1988907820580876e-24,0.0,9.208383391973741e-52,5.798335533461666e-16,6.692656580542626e-42,7.456403863861956e-25,1.0067708672209969e-34,3.0573663068805274e-29,1.5002021039656756e-15,1.0137016804258716e-55,8.786561632607344e-18,6.94431037831693e-37,1.6009764048292034e-40,3.108530222525946e-58,8.402383704282418e-08,1.0411032290758e-43,2.4903810314009975e-08,1.2970462743759166e-08,4.586430686345327e-09,1.0479600339959908e-08,8.085764033251788e-09,4.586431854798974e-09
1.9940471569631163e-12,0.0945796191447709,0.0,0.0023483456565338828,0.031075110263184432,0.31940966410383465,0.3504846964665188,0.20701221200305758,0.09201817045760109,0.0,1.1407115790648584e-24,8.506581828378303e-08,2.281720658789451e-24,0.0,1.0038094316211388e-51,6.023815776839593e-16,7.117869775957004e-42,7.642484852535249e-25,1.0446922835974134e-34,3.1725262316454283e-29,1.518806168787771e-15,1.0781347587299477e-55,9.010567136019994e-18,7.205877414519454e-37,1.702737558282578e-40,3.348234557135844e-58,8.506581980257992e-08,1.0937152149742532e-43,2.5083104852310178e-08,1.3125672521462205e-08,4.646846956642469e-09,1.0607202501328181e-08,8.1771557751179e-09,4.6468481704161705e-09
2.0184725142270225e-12,0.0945796191447709,0.0,0.002348344984625685,0.031075110263184432,0.31940966388825875,0.35048469529699083,0.2070122119118702,0.0920181702805023,0.0,1.183145327018356e-24,8.610780102146265e-08,2.3666050561298664e-24,0.0,1.093108125741549e-51,6.255240287026567e-16,7.564429131720316e-42,7.83085921831261e-25,1.0835541769164834e-34,3.2905422007754626e-29,1.537410233601437e-15,1.1458038486244883e-55,9.23750616909871e-18,7.4739314906312456e-37,1.8096094259362426e-40,3.6031818026842785e-58,8.610780255886002e-08,1.1482965175317518e-43,2.5260203652858894e-08,1.3280747497217307e-08,4.707347866616961e-09,1.0734747662668913e-08,8.268343168495088e-09,4.7073491269025e-09
